osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,width
26569571,False,,Am Hang,residential,,True,39.143,,"LINESTRING (13.1719274 50.8656162, 13.1724606 50.8655129)",,
26569574,False,,Am Hang,residential,,False,62.761,,"LINESTRING (13.1719274 50.8656162, 13.1715015 50.8651199)",,
26569571,False,,Am Hang,residential,,False,156.327,,"LINESTRING (13.1719274 50.8656162, 13.1716107 50.8656444, 13.1713274 50.8656257, 13.1712931 50.8655925, 13.1705281 50.8647344)",,
26569574,False,,Am Hang,residential,,True,62.761,,"LINESTRING (13.1715015 50.8651199, 13.1719274 50.8656162)",,
26569571,False,,Am Hang,residential,,False,39.143,,"LINESTRING (13.1724606 50.8655129, 13.1719274 50.8656162)",,
26569575,False,,Am Hang,residential,,False,51.247,,"LINESTRING (13.1724606 50.8655129, 13.1721201 50.8651052)",,
26569571,False,,Am Hang,residential,,True,41.602000000000004,,"LINESTRING (13.1724606 50.8655129, 13.1727172 50.8654619, 13.173026 50.8654005)",,
26569575,False,,Am Hang,residential,,True,51.247,,"LINESTRING (13.1721201 50.8651052, 13.1724606 50.8655129)",,
26569576,False,,Am Hang,residential,,True,47.319,,"LINESTRING (13.172716 50.8650226, 13.173026 50.8654005)",,
50124103,False,K 7706,Augustusburger Straße,tertiary,,False,246.906,2,"LINESTRING (13.1625298 50.8575282, 13.1629032 50.8579442, 13.1632289 50.8581569, 13.1635452 50.8583473, 13.1637233 50.8584397, 13.1639113 50.8585096, 13.1643488 50.8586518, 13.1644882 50.8586889, 13.1649379 50.8588103, 13.1651971 50.858865)",,
173920979,True,,Kreuzgang,residential,30,False,11.425,,"LINESTRING (13.1682459 50.8609789, 13.1680959 50.8610188)",,2
26405591,False,,Mühlberg,residential,,True,69.61500000000001,,"LINESTRING (13.1682459 50.8609789, 13.1684035 50.8608453, 13.168594 50.8607052, 13.1687133 50.8606174, 13.1688831 50.8604997)",,3
4013311,False,B 173,Markt,primary,50,True,26.437,2,"LINESTRING (13.1669955 50.8618469, 13.1668041 50.8617882, 13.1667794 50.8617829, 13.1667497 50.8617808, 13.1667033 50.861784, 13.1666843 50.8617857, 13.1666427 50.8617819)",,
"[50124105, 54259111, 580243646, 725190953]",False,B 173,"['Markt', 'Freiberger Straße']",primary,50,False,105.679,2,"LINESTRING (13.1669955 50.8618469, 13.1671511 50.8618953, 13.167296 50.8619553, 13.1673447 50.8619733, 13.1675506 50.8620618, 13.1679267 50.8622182, 13.1679459 50.8622271, 13.1682672 50.8623542)",,
24786185,True,S 201,Hainichener Straße,secondary,,False,23.065,,"LINESTRING (13.1694303 50.8625658, 13.1696014 50.8627429)",,
"[546148969, 50124106]",False,B 173,Freiberger Straße,primary,,False,127.806,2,"LINESTRING (13.1694303 50.8625658, 13.1698885 50.8622936, 13.1700469 50.8621915, 13.1702595 50.8620745, 13.1702816 50.8620636, 13.1704309 50.8620152, 13.1705963 50.8619759, 13.1707145 50.861973, 13.1709049 50.8619904)",,
78032095,False,B 173,Freiberger Straße,primary,50,True,12.278,2,"LINESTRING (13.1694303 50.8625658, 13.1693931 50.8625884, 13.1693073 50.8626443)",,
27400712,True,S 201,Hainichener Straße,secondary,50,False,23.659000000000002,,"LINESTRING (13.1696014 50.8627429, 13.1693725 50.8626826, 13.1693073 50.8626443)",,
27400713,False,S 201,Hainichener Straße,secondary,50,False,399.169,,"LINESTRING (13.1696014 50.8627429, 13.169784 50.8628426, 13.1703288 50.8631716, 13.170477 50.8632611, 13.1707797 50.8634439, 13.1711382 50.8636433, 13.171535 50.8638123, 13.1718377 50.8639426, 13.1718887 50.863965, 13.1720188 50.864022, 13.1721509 50.8640796, 13.1722903 50.8641374, 13.1725571 50.8643098, 13.1726508 50.8643703, 13.1730503 50.8647129, 13.1734397 50.8651671, 13.1735257 50.8652735)",,
4687571,False,B 173,Freiberger Straße,primary,50,True,15.594,2,"LINESTRING (13.1693073 50.8626443, 13.1692641 50.862663, 13.1692107 50.8626712, 13.1691449 50.8626726, 13.1690963 50.8626686)",,
78032095,False,B 173,Freiberger Straße,primary,50,False,12.278,2,"LINESTRING (13.1693073 50.8626443, 13.1693931 50.8625884, 13.1694303 50.8625658)",,
27678485,False,,Durchfahrt,residential,30,True,84.54199999999999,,"LINESTRING (13.1631793 50.8592236, 13.1633659 50.8593322, 13.1635299 50.8594086, 13.1639512 50.8595734, 13.1639915 50.8596145, 13.1640604 50.8597158)",,3
8311454,False,,Unterstadt,residential,,False,90.00500000000001,,"LINESTRING (13.1697768 50.8604485, 13.1702943 50.8602954, 13.1704445 50.8602799, 13.1705913 50.8602937, 13.1708189 50.860343, 13.1709588 50.8604035)",,
27942330,False,,Seilergasse,residential,,False,93.469,,"LINESTRING (13.1697768 50.8604485, 13.1698008 50.8604802, 13.1699602 50.8605373, 13.1701106 50.8605862, 13.1702799 50.860598, 13.1703858 50.8605928, 13.1708823 50.8604336, 13.1709588 50.8604035)",,
"[173920982, 8311454]",False,,"['Unterstadt', 'Pfarrgasse']",residential,,True,67.023,,"LINESTRING (13.1697768 50.8604485, 13.1695715 50.8604439, 13.1691967 50.8605552, 13.1691288 50.8605636, 13.1690141 50.8605291, 13.1688831 50.8604997)",,
8311454,False,,Unterstadt,residential,,True,90.005,,"LINESTRING (13.1709588 50.8604035, 13.1708189 50.860343, 13.1705913 50.8602937, 13.1704445 50.8602799, 13.1702943 50.8602954, 13.1697768 50.8604485)",,
27942330,False,,Seilergasse,residential,,True,93.469,,"LINESTRING (13.1709588 50.8604035, 13.1708823 50.8604336, 13.1703858 50.8605928, 13.1702799 50.860598, 13.1701106 50.8605862, 13.1699602 50.8605373, 13.1698008 50.8604802, 13.1697768 50.8604485)",,
"[73651867, 57045668, 57045670]",False,,Unterstadt,residential,,False,29.281999999999996,,"LINESTRING (13.1709588 50.8604035, 13.1709748 50.8603998, 13.1710372 50.8603825, 13.1710826 50.8603714, 13.1712691 50.8603272, 13.1713322 50.8602921)",yes,
"[28002448, 28002447]",False,,Goethestraße,residential,,"[False, True]",131.18200000000002,,"LINESTRING (13.1754411 50.8629921, 13.1751804 50.8629346, 13.174945 50.8628753, 13.1744216 50.8627425, 13.1741769 50.8626804, 13.1740045 50.8626535, 13.1738698 50.8626563, 13.173684 50.8627018)",,
"[28002448, 28002447]",False,,Goethestraße,residential,,"[False, True]",131.182,,"LINESTRING (13.173684 50.8627018, 13.1738698 50.8626563, 13.1740045 50.8626535, 13.1741769 50.8626804, 13.1744216 50.8627425, 13.174945 50.8628753, 13.1751804 50.8629346, 13.1754411 50.8629921)",,
"[627106305, 771364014]",False,B 173,Freiberger Straße,primary,50,True,214.104,2,"LINESTRING (13.173684 50.8627018, 13.1733283 50.8625172, 13.1730301 50.8623876, 13.1728351 50.8623134, 13.1727764 50.8622911, 13.1718227 50.86215, 13.1712493 50.8620557, 13.1710875 50.8620276, 13.1709049 50.8619904)",,
28152071,False,,Staberohweg,residential,,True,211.282,,"LINESTRING (13.1652522 50.8629335, 13.1652104 50.8629022, 13.1650442 50.8627969, 13.1648427 50.8626645, 13.1648294 50.8626381, 13.1647193 50.8624207, 13.1646542 50.8622428, 13.1645446 50.8621504, 13.1639657 50.8618842, 13.1637292 50.8617243, 13.1634024 50.8615035)",,3
"[627106289, 53410834, 580232461]",False,K 7706,Frankenberger Straße,tertiary,30,False,153.948,,"LINESTRING (13.1652522 50.8629335, 13.1649414 50.8631117, 13.1647837 50.8631996, 13.164503 50.8633695, 13.1642971 50.8634907, 13.164239 50.8635294, 13.1641533 50.8635802, 13.1636995 50.8639089)",,
"[30768249, 627106292]",False,K 7706,Frankenberger Straße,tertiary,,True,72.117,,"LINESTRING (13.1652522 50.8629335, 13.1658997 50.8625807, 13.1660426 50.8625201)",,
1192594662,False,,Staberohweg,residential,,False,23.499,,"LINESTRING (13.1634024 50.8615035, 13.1631804 50.8616617)",,3
28152071,False,,Staberohweg,residential,,False,211.28199999999998,,"LINESTRING (13.1634024 50.8615035, 13.1637292 50.8617243, 13.1639657 50.8618842, 13.1645446 50.8621504, 13.1646542 50.8622428, 13.1647193 50.8624207, 13.1648294 50.8626381, 13.1648427 50.8626645, 13.1650442 50.8627969, 13.1652104 50.8629022, 13.1652522 50.8629335)",,3
39831294,False,,Staberohweg,residential,,True,46.617999999999995,,"LINESTRING (13.1634024 50.8615035, 13.163496 50.8614384, 13.163767 50.8613211, 13.1638326 50.8612853, 13.1638761 50.8612218)",,3
26569577,False,,An der Spüle,residential,,True,70.245,,"LINESTRING (13.1702199 50.8620333, 13.1701903 50.8620025, 13.169761 50.861472)",,
1192594662,False,,Staberohweg,residential,,True,23.499,,"LINESTRING (13.1631804 50.8616617, 13.1634024 50.8615035)",,3
32511049,False,B 173,Chemnitzer Straße,primary,50,False,204.43,2,"LINESTRING (13.1638761 50.8612218, 13.1644168 50.8613546, 13.1644865 50.8613738, 13.1649145 50.8614895, 13.1652572 50.8615548, 13.1657104 50.8616097, 13.1666427 50.8617819)",,
39831294,False,,Staberohweg,residential,,False,46.617999999999995,,"LINESTRING (13.1638761 50.8612218, 13.1638326 50.8612853, 13.163767 50.8613211, 13.163496 50.8614384, 13.1634024 50.8615035)",,3
1117624289,False,,Durchfahrt,residential,30,True,9.652,,"LINESTRING (13.1646677 50.8597108, 13.1645363 50.8596852)",,3
"[24614048, 1117624284]",False,,Durchfahrt,residential,30,False,107.94000000000001,,"LINESTRING (13.1646677 50.8597108, 13.1648782 50.8597312, 13.165147 50.8597486, 13.1653856 50.8597793, 13.1654649 50.8598021, 13.1655621 50.8598159, 13.1656801 50.8598557, 13.1656922 50.8598605, 13.165758 50.8599061, 13.1658276 50.8599275, 13.1659093 50.8599349, 13.16598 50.8599591, 13.1660351 50.859978, 13.1660684 50.8599894, 13.1661015 50.8600007)",,3
"[1117624288, 1117624278]",False,,Dr.-Hermann-Schleenbecker-Straße,residential,30,False,118.22999999999999,,"LINESTRING (13.1646677 50.8597108, 13.1646429 50.8597929, 13.1646166 50.8598379, 13.164579 50.8598906, 13.1645659 50.8599653, 13.1645356 50.8601888, 13.1645587 50.860228, 13.16459 50.8602543, 13.1646421 50.8602777, 13.1646737 50.8603091, 13.1646199 50.8607299)",,3
41531735,False,,Doktor-Hermann-Schleenbecker-Straße,residential,30,False,13.518,,"LINESTRING (13.1646199 50.8607299, 13.1644289 50.8607143)",,3
"[1117624277, 41531734]",False,,Dr.-Hermann-Schleenbecker-Straße,residential,30,False,121.18399999999998,,"LINESTRING (13.1646199 50.8607299, 13.1647573 50.8607484, 13.1648636 50.8607573, 13.1649366 50.8607733, 13.1650243 50.860819, 13.1651143 50.8608742, 13.1651816 50.860893, 13.1653596 50.860919, 13.1654017 50.8609315, 13.1656557 50.861055, 13.1657992 50.8611203, 13.1658556 50.8611362, 13.1659041 50.8611359, 13.1659928 50.8611128, 13.1660323 50.8610987, 13.1661252 50.861061)",,3
"[1117624288, 1117624278]",False,,Dr.-Hermann-Schleenbecker-Straße,residential,30,True,118.23,,"LINESTRING (13.1646199 50.8607299, 13.1646737 50.8603091, 13.1646421 50.8602777, 13.16459 50.8602543, 13.1645587 50.860228, 13.1645356 50.8601888, 13.1645659 50.8599653, 13.164579 50.8598906, 13.1646166 50.8598379, 13.1646429 50.8597929, 13.1646677 50.8597108)",,3
"[1117624277, 41531734]",False,,Dr.-Hermann-Schleenbecker-Straße,residential,30,True,121.18400000000003,,"LINESTRING (13.1661252 50.861061, 13.1660323 50.8610987, 13.1659928 50.8611128, 13.1659041 50.8611359, 13.1658556 50.8611362, 13.1657992 50.8611203, 13.1656557 50.861055, 13.1654017 50.8609315, 13.1653596 50.860919, 13.1651816 50.860893, 13.1651143 50.8608742, 13.1650243 50.860819, 13.1649366 50.8607733, 13.1648636 50.8607573, 13.1647573 50.8607484, 13.1646199 50.8607299)",,3
"[1117624274, 257670959]",False,,Dr.-Hermann-Schleenbecker-Straße,residential,30,True,35.609,,"LINESTRING (13.1661252 50.861061, 13.1661471 50.8610755, 13.1661761 50.8610836, 13.1662078 50.8610841, 13.1662374 50.8610768, 13.1662604 50.861063, 13.1662732 50.8610447, 13.1662739 50.8610247, 13.1662625 50.861006, 13.1662406 50.8609916, 13.1662116 50.8609835, 13.1661799 50.860983, 13.1661504 50.8609902, 13.1661274 50.861004, 13.1661146 50.8610223, 13.1661138 50.8610423, 13.1661252 50.861061)",,3
"[1117624274, 257670959]",False,,Dr.-Hermann-Schleenbecker-Straße,residential,30,False,35.609,,"LINESTRING (13.1661252 50.861061, 13.1661138 50.8610423, 13.1661146 50.8610223, 13.1661274 50.861004, 13.1661504 50.8609902, 13.1661799 50.860983, 13.1662116 50.8609835, 13.1662406 50.8609916, 13.1662625 50.861006, 13.1662739 50.8610247, 13.1662732 50.8610447, 13.1662604 50.861063, 13.1662374 50.8610768, 13.1662078 50.8610841, 13.1661761 50.8610836, 13.1661471 50.8610755, 13.1661252 50.861061)",,3
41531735,False,,Doktor-Hermann-Schleenbecker-Straße,residential,30,True,13.518,,"LINESTRING (13.1644289 50.8607143, 13.1646199 50.8607299)",,3
51493054,False,,An den Stufen,residential,,False,40.252,,"LINESTRING (13.1700504 50.8594425, 13.1704324 50.8591725)",,
247455344,False,,Talstraße,residential,,False,10.6,,"LINESTRING (13.1700504 50.8594425, 13.1699026 50.8594229)",,
"[247455344, 284434693, 247455343]",False,,Talstraße,residential,,True,123.839,,"LINESTRING (13.1700504 50.8594425, 13.1702918 50.8595454, 13.1704534 50.8596618, 13.1706377 50.8598418, 13.1708672 50.8600045, 13.1712549 50.8602447)",,
284434693,False,,Talstraße,residential,,True,7.564,,"LINESTRING (13.1712549 50.8602447, 13.1713322 50.8602921)",,
57045669,False,,Teubnerberg,residential,,True,142.75699999999998,,"LINESTRING (13.1712549 50.8602447, 13.1713232 50.8600865, 13.1713818 50.8599372, 13.1715791 50.8597153, 13.1717545 50.8596031, 13.1718111 50.85958, 13.1721795 50.8595257, 13.1724251 50.8594875, 13.1725176 50.8594484, 13.172549 50.8594106)",,
"[247455344, 284434693, 247455343]",False,,Talstraße,residential,,False,123.839,,"LINESTRING (13.1712549 50.8602447, 13.1708672 50.8600045, 13.1706377 50.8598418, 13.1704534 50.8596618, 13.1702918 50.8595454, 13.1700504 50.8594425)",,
26405590,False,,Mühlberg,residential,,True,51.07,,"LINESTRING (13.1690806 50.8602887, 13.1696484 50.8600015)",,
51493053,False,,Teichplan,residential,,True,37.542,,"LINESTRING (13.1701547 50.8599073, 13.1700472 50.8599104, 13.1699146 50.8599293, 13.1698593 50.8599371, 13.1697788 50.8599571, 13.1696484 50.8600015)",,
"[1036444330, 1036444329, 24614050, 8663615]",False,,"['Straße des Friedens', 'Mühlgasse']",residential,,True,192.121,1,"LINESTRING (13.1658229 50.8578472, 13.165894 50.8578868, 13.166063 50.8579526, 13.1663774 50.8580149, 13.1665988 50.8580448, 13.166827 50.858061, 13.1670326 50.858083, 13.1671507 50.8581142, 13.1672386 50.8581764, 13.1673714 50.8582684, 13.1674469 50.8583283, 13.1675263 50.8583914, 13.1675546 50.8584139, 13.1681654 50.8586271)",yes,4
"[627106288, 627106287]",False,,Am Schulberg,residential,,False,147.147,,"LINESTRING (13.1636995 50.8639089, 13.1639278 50.8640197, 13.1644915 50.8642852, 13.1645222 50.8643306, 13.1645325 50.8645764, 13.1645585 50.8646268, 13.1648214 50.8647483, 13.1650098 50.864829)",,
"[627106289, 53410834, 580232461]",False,K 7706,Frankenberger Straße,tertiary,30,True,153.948,,"LINESTRING (13.1636995 50.8639089, 13.1641533 50.8635802, 13.164239 50.8635294, 13.1642971 50.8634907, 13.164503 50.8633695, 13.1647837 50.8631996, 13.1649414 50.8631117, 13.1652522 50.8629335)",,
51493054,False,,An den Stufen,residential,,True,40.252,,"LINESTRING (13.1704324 50.8591725, 13.1700504 50.8594425)",,
178840279,False,,Brühl,residential,,True,232.345,,"LINESTRING (13.1645596 50.8574524, 13.1646553 50.8574777, 13.1647388 50.8575226, 13.1649196 50.8576198, 13.1651317 50.8576911, 13.1653353 50.8577824, 13.1654735 50.8578801, 13.165585 50.8579933, 13.1657685 50.8582382, 13.1658083 50.8583135, 13.1658655 50.8585058, 13.1659094 50.8585495, 13.1661594 50.8588504, 13.1662884 50.8589673, 13.1663576 50.8591122)",,
336065866,False,,Am Schulberg,residential,,False,254.519,,"LINESTRING (13.1650098 50.864829, 13.1654744 50.8644633, 13.1655973 50.8644271, 13.1657141 50.8644504, 13.1662712 50.8647269, 13.1663151 50.8647896, 13.1662977 50.8648532, 13.1659471 50.8651493, 13.1658508 50.8651769, 13.165745 50.8651644, 13.1650098 50.864829)",,
336065866,False,,Am Schulberg,residential,,True,254.519,,"LINESTRING (13.1650098 50.864829, 13.165745 50.8651644, 13.1658508 50.8651769, 13.1659471 50.8651493, 13.1662977 50.8648532, 13.1663151 50.8647896, 13.1662712 50.8647269, 13.1657141 50.8644504, 13.1655973 50.8644271, 13.1654744 50.8644633, 13.1650098 50.864829)",,
"[627106288, 627106287]",False,,Am Schulberg,residential,,True,147.147,,"LINESTRING (13.1650098 50.864829, 13.1648214 50.8647483, 13.1645585 50.8646268, 13.1645325 50.8645764, 13.1645222 50.8643306, 13.1644915 50.8642852, 13.1639278 50.8640197, 13.1636995 50.8639089)",,
100007736,False,,Sommersteig,residential,,False,196.84600000000003,,"LINESTRING (13.1694963 50.8572224, 13.1695462 50.8572022, 13.1695787 50.8571859, 13.1696454 50.8571589, 13.1697312 50.8571437, 13.1698703 50.8571253, 13.1701094 50.8571164, 13.1703227 50.8571242, 13.1705988 50.8571218, 13.1710748 50.8571504, 13.1712889 50.8571593, 13.1714928 50.8571632, 13.1715961 50.857166, 13.1716823 50.8571539, 13.1720577 50.8569553, 13.172129 50.8569852)",,
922748494,False,S 207,Gerichtsstraße,secondary,50,True,13.852,2,"LINESTRING (13.17454 50.8589071, 13.1746684 50.8590017)",,
23398326,False,,Poststraße,tertiary,,True,99.791,,"LINESTRING (13.17454 50.8589071, 13.1744089 50.8589522, 13.1740978 50.8590318, 13.1732296 50.8592538)",,
920130967,False,S 207,Gerichtsstraße,secondary,50,False,148.767,2,"LINESTRING (13.17454 50.8589071, 13.1736528 50.8582348, 13.1734523 50.858081, 13.173373 50.8580202, 13.1732105 50.8578663)",,
"[24614048, 1117624284]",False,,Durchfahrt,residential,30,True,107.94000000000003,,"LINESTRING (13.1661015 50.8600007, 13.1660684 50.8599894, 13.1660351 50.859978, 13.16598 50.8599591, 13.1659093 50.8599349, 13.1658276 50.8599275, 13.165758 50.8599061, 13.1656922 50.8598605, 13.1656801 50.8598557, 13.1655621 50.8598159, 13.1654649 50.8598021, 13.1653856 50.8597793, 13.165147 50.8597486, 13.1648782 50.8597312, 13.1646677 50.8597108)",,3
26569572,False,,An der Bleiche,residential,,False,204.99599999999998,,"LINESTRING (13.1690818 50.8649359, 13.1688381 50.8645873, 13.1687221 50.8644082, 13.1684386 50.864004, 13.1683231 50.8638757, 13.168127 50.8636157, 13.1679177 50.8633685, 13.1678938 50.8632583)",,
