osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,width,bridge,tunnel
"[295792413, 769619133]",Vorstadt,residential,20,False,"[False, True]",201.387,"LINESTRING (9.1409425 48.9994187, 9.1408876 48.9994257, 9.1408403 48.999438, 9.1406729 48.9995119, 9.140558 48.9995597, 9.1404087 48.9996217, 9.1399123 48.9998436, 9.1396957 48.9999737, 9.1393632 49.000169, 9.1391593 49.0003802, 9.1389953 49.0005829, 9.1389636 49.0006222)",,,,,
"[35329509, 769619134]",Vorstadt,residential,,False,False,47.654999999999994,"LINESTRING (9.1383947 49.0007586, 9.1385973 49.0006582, 9.1386922 49.0006279, 9.1388149 49.0005886, 9.1389636 49.0006222)",,,,,
35329512,Vorstadt,residential,20,False,False,113.34700000000001,"LINESTRING (9.1394087 49.0013967, 9.1393963 49.0013915, 9.1391532 49.001273, 9.1388178 49.001077, 9.1387446 49.001005, 9.1387229 49.0009601, 9.1387091 49.0009184, 9.1389636 49.0006222)",,,,,
35329524,Vorstadt,residential,20,False,False,30.654,"LINESTRING (9.1394087 49.0013967, 9.1395007 49.0014269, 9.1396016 49.0014513, 9.1397042 49.0014583, 9.1397345 49.0014565, 9.1398104 49.0014519)",,,,,
"[35329541, 35329533]","['Hofrat-Lang-Straße', 'Jakobstraße']",residential,"['20', '30']",False,True,162.223,"LINESTRING (9.1394087 49.0013967, 9.1393947 49.0014116, 9.1391884 49.0016311, 9.1389593 49.0018883, 9.1389619 49.0019005, 9.1389818 49.0019101, 9.1396546 49.0021428, 9.1401422 49.0023039)",,,,,
35329541,Hofrat-Lang-Straße,residential,30,False,True,75.573,"LINESTRING (9.1401422 49.0023039, 9.1410582 49.0026214)",,,,,
35329561,Kronenstraße,residential,30,False,False,54.858,"LINESTRING (9.1401422 49.0023039, 9.1398069 49.0027455)",,,,,
35329561,Kronenstraße,residential,30,False,True,60.39,"LINESTRING (9.1401422 49.0023039, 9.1404989 49.0018138)",,,,,
"[35329533, 35329541]","['Hofrat-Lang-Straße', 'Jakobstraße']",residential,"['20', '30']",False,False,162.223,"LINESTRING (9.1401422 49.0023039, 9.1396546 49.0021428, 9.1389818 49.0019101, 9.1389619 49.0019005, 9.1389593 49.0018883, 9.1391884 49.0016311, 9.1393947 49.0014116, 9.1394087 49.0013967)",,,,,
35329541,Hofrat-Lang-Straße,residential,30,False,False,75.573,"LINESTRING (9.1410582 49.0026214, 9.1401422 49.0023039)",,,,,
35329569,Friedrich-Kollmar-Straße,residential,30,False,True,54.318,"LINESTRING (9.1410582 49.0026214, 9.1407132 49.0030543)",,,,,
35329569,Friedrich-Kollmar-Straße,residential,30,False,False,62.577999999999996,"LINESTRING (9.1410582 49.0026214, 9.141458 49.0021563, 9.1414796 49.0021312)",,,,,
35329531,Burgackerstraße,residential,,False,False,57.731,"LINESTRING (9.1390904 49.002525, 9.1398069 49.0027455)",,,,,
35329531,Burgackerstraße,residential,,False,True,57.731,"LINESTRING (9.1398069 49.0027455, 9.1390904 49.002525)",,,,,
35329561,Kronenstraße,residential,30,False,False,55.145,"LINESTRING (9.1398069 49.0027455, 9.1394408 49.0031794)",,,,,
35329561,Kronenstraße,residential,30,False,True,54.858,"LINESTRING (9.1398069 49.0027455, 9.1401422 49.0023039)",,,,,
35329531,Burgackerstraße,residential,,False,False,74.497,"LINESTRING (9.1398069 49.0027455, 9.140036 49.0028236, 9.1407132 49.0030543)",,,,,
35329569,Friedrich-Kollmar-Straße,residential,30,False,False,54.318,"LINESTRING (9.1407132 49.0030543, 9.1410582 49.0026214)",,,,,
35329531,Burgackerstraße,residential,,False,True,74.497,"LINESTRING (9.1407132 49.0030543, 9.140036 49.0028236, 9.1398069 49.0027455)",,,,,
35329569,Friedrich-Kollmar-Straße,residential,30,False,True,82.74,"LINESTRING (9.1407132 49.0030543, 9.1405377 49.0034504, 9.1404443 49.0037763)",,,,,
35329561,Kronenstraße,residential,30,False,True,55.145,"LINESTRING (9.1394408 49.0031794, 9.1398069 49.0027455)",,,,,
35329562,Kronenstraße,residential,,False,False,84.805,"LINESTRING (9.1394408 49.0031794, 9.1391243 49.0030667, 9.1383941 49.0028484)",,,,,
35333138,Starenweg,unclassified,,False,False,126.537,"LINESTRING (9.1394408 49.0031794, 9.1393451 49.0033081, 9.1393141 49.0033562, 9.1393024 49.0033871, 9.1393009 49.0034022, 9.1393101 49.0034467, 9.1393446 49.0035022, 9.1393871 49.0035401, 9.1394778 49.0035896, 9.1395804 49.0036236, 9.139805 49.0036929, 9.1399148 49.0037149, 9.1400317 49.0037283, 9.1404443 49.0037763)",,,,,
35329562,Kronenstraße,residential,,False,True,84.805,"LINESTRING (9.1383941 49.0028484, 9.1391243 49.0030667, 9.1394408 49.0031794)",,,,,
35329569,Friedrich-Kollmar-Straße,residential,30,False,False,82.74,"LINESTRING (9.1404443 49.0037763, 9.1405377 49.0034504, 9.1407132 49.0030543)",,,,,
35333138,Starenweg,unclassified,,False,False,132.753,"LINESTRING (9.1404443 49.0037763, 9.1411313 49.0038481, 9.1417455 49.003915, 9.1422471 49.0039194)",,,,,
35333138,Starenweg,unclassified,,False,True,126.53700000000002,"LINESTRING (9.1404443 49.0037763, 9.1400317 49.0037283, 9.1399148 49.0037149, 9.139805 49.0036929, 9.1395804 49.0036236, 9.1394778 49.0035896, 9.1393871 49.0035401, 9.1393446 49.0035022, 9.1393101 49.0034467, 9.1393009 49.0034022, 9.1393024 49.0033871, 9.1393141 49.0033562, 9.1393451 49.0033081, 9.1394408 49.0031794)",,,,,
35329637,Wörthstraße,residential,30,False,True,12.024,"LINESTRING (9.1422471 49.0039194, 9.1422432 49.0038113)",,,,,
35333138,Starenweg,unclassified,,False,True,132.753,"LINESTRING (9.1422471 49.0039194, 9.1417455 49.003915, 9.1411313 49.0038481, 9.1404443 49.0037763)",,,,,
35329637,Wörthstraße,residential,30,False,False,12.024,"LINESTRING (9.1422432 49.0038113, 9.1422471 49.0039194)",,,,,
35329571,Finkenweg,residential,,False,False,149.765,"LINESTRING (9.1422432 49.0038113, 9.1428073 49.0038073, 9.1432901 49.003784, 9.1438358 49.0037267, 9.1442769 49.0036613)",,,,,
35329637,Wörthstraße,residential,30,False,True,178.78499999999997,"LINESTRING (9.1422432 49.0038113, 9.142089 49.0029835, 9.1418923 49.0023436, 9.1418851 49.0023105, 9.1418591 49.0022245)",,,,,
416328625,Auf dem Kies,primary,50,False,True,75.937,"LINESTRING (9.1430959 49.0011267, 9.1426618 49.0017474)",B 27,3,,,
35329883,Gottlieb-Daimler-Straße,unclassified,50,False,True,171.284,"LINESTRING (9.1430959 49.0011267, 9.1432428 49.0011808, 9.1433388 49.0012157, 9.1451491 49.001874)",,2,,,
"[416326784, 390077966, 416328624, 1014908983, 1014908984, 1014908985]",Auf dem Kies,primary,50,False,False,182.043,"LINESTRING (9.1430959 49.0011267, 9.1431928 49.0009828, 9.1432003 49.0009731, 9.1434085 49.0007032, 9.1436381 49.0004409, 9.1438324 49.0002358, 9.1438693 49.0001998, 9.1440435 49.0000359, 9.1441073 48.9999831, 9.1442736 48.9998447, 9.1444061 48.9997405)",B 27,"['2', '3']",,,
35329883,Gottlieb-Daimler-Straße,unclassified,50,False,False,171.284,"LINESTRING (9.1451491 49.001874, 9.1433388 49.0012157, 9.1432428 49.0011808, 9.1430959 49.0011267)",,2,,,
38781840,Zeppelinstraße,residential,50,False,False,161.518,"LINESTRING (9.1451491 49.001874, 9.1454995 49.0015287, 9.1456183 49.0014116, 9.1463587 49.0006574)",,,,,
"[742172549, 38781840, 95533721, 35329915, 35329885]","['Robert-Bosch-Straße', 'Zeppelinstraße']","['residential', 'unclassified']",50,False,True,346.726,"LINESTRING (9.1451491 49.001874, 9.1450767 49.0019934, 9.1466006 49.0021873, 9.1466116 49.0020332, 9.1466514 49.0019329, 9.1466894 49.0018856, 9.1467222 49.0018448, 9.1468371 49.0017016, 9.1473244 49.0011455, 9.1473132 49.0011218, 9.1472999 49.0010933, 9.1469314 49.0009154, 9.1463587 49.0006574)",,,,,
"[416326784, 390077966, 416328624, 1014908983, 1014908984, 1014908985]",Auf dem Kies,primary,50,False,True,182.04299999999998,"LINESTRING (9.1444061 48.9997405, 9.1442736 48.9998447, 9.1441073 48.9999831, 9.1440435 49.0000359, 9.1438693 49.0001998, 9.1438324 49.0002358, 9.1436381 49.0004409, 9.1434085 49.0007032, 9.1432003 49.0009731, 9.1431928 49.0009828, 9.1430959 49.0011267)",B 27,"['2', '3']",,,
416326785,Auf dem Kies,primary,50,False,False,30.134999999999998,"LINESTRING (9.1444061 48.9997405, 9.1445778 48.9996202, 9.1446921 48.999545)",B 27,2,,,
1014908735,Robert-Bosch-Straße,residential,50,False,False,27.514000000000003,"LINESTRING (9.1444061 48.9997405, 9.1445367 48.9998061, 9.1446158 48.9998436, 9.144708 48.9998888)",,3,,,
"[415363778, 1010754852]",Robert-Bosch-Straße,residential,50,False,True,105.83,"LINESTRING (9.1474293 49.0000172, 9.1469969 49.000249, 9.1469637 49.0002691, 9.1465535 49.0005166, 9.1464356 49.0006018, 9.1463587 49.0006574)",,,,,
35332013,Hauptstraße,residential,20,False,True,45.480000000000004,"LINESTRING (9.1413825 48.9987936, 9.1413798 48.9988157, 9.1413748 48.9988339, 9.1413571 48.9988678, 9.1412811 48.9989755, 9.1412523 48.9990164, 9.1412168 48.9990608, 9.1411544 48.9991389, 9.1411329 48.9991659)",,,,,
"[996097501, 769619135]",Mühlgasse,residential,,False,True,169.151,"LINESTRING (9.1413825 48.9987936, 9.1414221 48.9987796, 9.1414572 48.9987627, 9.1415628 48.9986798, 9.1416719 48.9985666, 9.1418204 48.9984833, 9.1422499 48.9982366, 9.1423285 48.9981688, 9.1424526 48.998072, 9.142456 48.9980681, 9.1425533 48.9979558, 9.1426192 48.9978261, 9.1427237 48.9977008, 9.142802 48.9976226)",,,,,
"[769619136, 26533611, 26533612]",Hauptstraße,"['residential', 'unclassified']",20,False,False,101.31899999999999,"LINESTRING (9.1413825 48.9987936, 9.1413765 48.9987691, 9.1413624 48.9987484, 9.1413054 48.9987049, 9.1405868 48.9982035, 9.1405544 48.9981813, 9.1404617 48.9981186)",,,,yes,
"[149744024, 416326780]",Auf dem Kies,secondary,50,False,False,182.27800000000002,"LINESTRING (9.1484954 48.998076, 9.1482265 48.9981239, 9.1481624 48.9981376, 9.1480948 48.9981526, 9.1474417 48.9983076, 9.1467193 48.9985221, 9.146479 48.9986, 9.1461935 48.9987028)",L 1113,,,,
28148611,Kirchstraße,living_street,,True,False,26.802,"LINESTRING (9.1415839 48.9999203, 9.1418253 48.9997386)",,,,,
"[295864419, 43249278]",Stadtschreibereigasse,living_street,,False,False,76.076,"LINESTRING (9.1415839 48.9999203, 9.1418324 49.0000096, 9.1422384 49.0001307, 9.1425243 49.0002151)",,,,,
43499735,,living_street,,False,False,22.788,"LINESTRING (9.1415331 49.0014872, 9.1412619 49.0013855)",,,,,
43499758,Entengasse,living_street,,False,False,31.795,"LINESTRING (9.1407819 49.0008838, 9.1409999 49.0006362)",,,,,
43499758,Entengasse,living_street,,False,True,52.711999999999996,"LINESTRING (9.1407819 49.0008838, 9.1405818 49.0011827, 9.1405024 49.0013208)",,,,,
43500380,,living_street,,False,True,39.010000000000005,"LINESTRING (9.1407819 49.0008838, 9.1405531 49.000782, 9.1403613 49.0006685)",,,,,
28148611,Kirchstraße,living_street,,True,False,1.792,"LINESTRING (9.1403613 49.0006685, 9.1403782 49.0006568)",,,,,
43500380,,living_street,,False,False,39.010000000000005,"LINESTRING (9.1403613 49.0006685, 9.1405531 49.000782, 9.1407819 49.0008838)",,,,,
43500617,Auf der Mauer,living_street,,False,True,14.158000000000001,"LINESTRING (9.1425314 48.9992782, 9.1424677 48.9992324, 9.1423903 48.9991913)",,,,,
295870465,Kirchstraße,living_street,,True,False,43.205,"LINESTRING (9.1425314 48.9992782, 9.1427158 48.999216, 9.1430655 48.9991105)",,,,,
770834583,Kirchstraße,living_street,,True,False,11.431,"LINESTRING (9.1418584 48.9997199, 9.1419707 48.9996482)",,,,,
43500471,Deutscher Hof,living_street,,False,False,34.432,"LINESTRING (9.1418584 48.9997199, 9.1419319 48.999759, 9.1421576 48.9998464, 9.1422614 48.9998793)",,,,,
43500507,Türkengasse,living_street,,False,False,32.551,"LINESTRING (9.1417425 49.0004214, 9.1418213 49.0005301, 9.1420616 49.0005998)",,,,,
"[385029987, 43500510]",Türkengasse,living_street,,False,"[False, True]",34.371,"LINESTRING (9.1417425 49.0004214, 9.14185 49.0004277, 9.1419575 49.0004608, 9.142019 49.0004985, 9.1420265 49.000511, 9.1420616 49.0005998)",,,,,
43500507,Türkengasse,living_street,,False,True,45.954,"LINESTRING (9.1417425 49.0004214, 9.1414377 49.0003228, 9.141184 49.0002305)",,,,,
43500507,Türkengasse,living_street,,False,True,32.551,"LINESTRING (9.1420616 49.0005998, 9.1418213 49.0005301, 9.1417425 49.0004214)",,,,,
"[385029987, 43500510]",Türkengasse,living_street,,False,"[False, True]",34.371,"LINESTRING (9.1420616 49.0005998, 9.1420265 49.000511, 9.142019 49.0004985, 9.1419575 49.0004608, 9.14185 49.0004277, 9.1417425 49.0004214)",,,,,
43500512,Bühl,living_street,,False,True,53.627,"LINESTRING (9.1420616 49.0005998, 9.1419894 49.0007285, 9.1418517 49.0009215, 9.1416651 49.000872)",,,,,
28148611,Kirchstraße,living_street,,True,False,24.979999999999997,"LINESTRING (9.141184 49.0002305, 9.1413878 49.0000576, 9.1413942 49.0000532)",,,,,
43500507,Türkengasse,living_street,,False,False,45.954,"LINESTRING (9.141184 49.0002305, 9.1414377 49.0003228, 9.1417425 49.0004214)",,,,,
25323833,Auf der Mauer,living_street,,False,True,49.627,"LINESTRING (9.1422813 48.9986084, 9.1424205 48.9985036, 9.1424688 48.9985149, 9.1424971 48.998519, 9.1425294 48.9985196, 9.1425621 48.998519, 9.1425949 48.9985143, 9.1426276 48.9985088, 9.1426603 48.9984998, 9.1427709 48.9984566, 9.1428598 48.9984711)",,,,,
380593319,Schulbrunnengasse,living_street,,False,True,80.626,"LINESTRING (9.1422813 48.9986084, 9.1424497 48.9986889, 9.1429988 48.9989558, 9.1431444 48.9990582)",,,,,
769619131,Auf der Mauer,living_street,,False,False,47.91,"LINESTRING (9.1422813 48.9986084, 9.1420072 48.9988092, 9.141846 48.998931)",,,,,
769619131,Auf der Mauer,living_street,,False,False,15.157,"LINESTRING (9.141846 48.998931, 9.141715 48.9990368)",,,,,
43500617,Auf der Mauer,living_street,,False,False,49.15,"LINESTRING (9.141846 48.998931, 9.1421618 48.999088, 9.1423903 48.9991913)",,,,,
769619131,Auf der Mauer,living_street,,False,True,47.91,"LINESTRING (9.141846 48.998931, 9.1420072 48.9988092, 9.1422813 48.9986084)",,,,,
43504648,Kirchstraße,living_street,,False,True,16.893,"LINESTRING (9.1430655 48.9991105, 9.1432236 48.9992215)",,,,,
295870465,Kirchstraße,living_street,,True,False,8.189,"LINESTRING (9.1430655 48.9991105, 9.143067 48.99911, 9.1431444 48.9990582)",,,,,
380593320,Kirchstraße,living_street,,True,False,3.294,"LINESTRING (9.1431444 48.9990582, 9.1431715 48.9990345)",,,,,
380593319,Schulbrunnengasse,living_street,,False,False,80.626,"LINESTRING (9.1431444 48.9990582, 9.1429988 48.9989558, 9.1424497 48.9986889, 9.1422813 48.9986084)",,,,,
35329246,Mattesstraße,residential,30,False,True,174.373,"LINESTRING (9.1414472 48.9964347, 9.14134 48.9963915, 9.1409721 48.9962176, 9.1408517 48.9961645, 9.140841 48.9961589, 9.1407258 48.9961009, 9.140353 48.9959157, 9.139975 48.9957124, 9.1396006 48.9954476)",,,,,
"[390073064, 416324832]",Riedstraße,secondary,50,False,False,83.52799999999999,"LINESTRING (9.1414472 48.9964347, 9.1415861 48.9962803, 9.141722 48.9961143, 9.1417631 48.9960701, 9.1419065 48.9959072, 9.1419684 48.9958421, 9.1420337 48.9957908)",L 1115,3,,,
"[390073064, 386961896]",Riedstraße,secondary,50,False,"[False, True]",81.425,"LINESTRING (9.1414472 48.9964347, 9.141368 48.9965274, 9.1412357 48.9966741, 9.1409888 48.996868, 9.1407233 48.996972)",L 1115,,,,
"[415355742, 73578154, 394957995, 551187718]","['Marienstraße', 'Luisenstraße']",residential,,False,False,68.556,"LINESTRING (9.1379343 48.9951822, 9.1379916 48.9952312, 9.1380301 48.9952895, 9.138088 48.9954022, 9.1381154 48.9954591, 9.1381304 48.9955201, 9.1381419 48.9955926, 9.1381481 48.9956733, 9.1381422 48.9957154, 9.1381282 48.9957695)",,,,,
95533713,Hauptstraße,residential,50,False,True,28.177999999999997,"LINESTRING (9.1423803 49.0022522, 9.1423376 49.0022519, 9.1422847 49.0022516, 9.1422383 49.0022513, 9.1421493 49.0022496, 9.1419946 49.0022412)",,2,,,
149744032,Auf dem Kies,primary,50,True,False,18.724,"LINESTRING (9.1423803 49.0022522, 9.1423778 49.0021833, 9.1423766 49.0021481, 9.1423906 49.0020845)",B 27,1,,,
415363761,Hauptstraße,residential,50,False,False,10.91,"LINESTRING (9.1423803 49.0022522, 9.1424417 49.0022486, 9.1425286 49.0022399)",,,,,
95533739,Hessigheimer Straße,secondary,50,True,False,49.592,"LINESTRING (9.1441359 49.0029182, 9.1442128 49.0029293, 9.1442873 49.0029496, 9.1444193 49.0030077, 9.1445083 49.0030345, 9.1445848 49.0030447, 9.144693 49.0030596, 9.1447653 49.0030725)",B 27,1,,,
"[770834586, 207213884]",Hauptstraße,primary,50,True,False,43.134,"LINESTRING (9.1441359 49.0029182, 9.1444552 49.0031249, 9.1444887 49.0031452, 9.1445529 49.003193)",B 27,,,,
415363765,Hessigheimer Straße,secondary,50,True,False,4.713,"LINESTRING (9.144509 49.0032241, 9.1445529 49.003193)",,,,,
"[144964160, 386985174]",Hauptstraße,primary,50,True,False,92.53799999999998,"LINESTRING (9.144509 49.0032241, 9.1444291 49.003183, 9.1443253 49.0031158, 9.1440884 49.0029789, 9.1439151 49.002901, 9.143718 49.0028267, 9.143615 49.0027812, 9.1435106 49.0027162)",B 27,,,,
43504648,Kirchstraße,living_street,,False,False,19.14,"LINESTRING (9.1430917 48.9993703, 9.1432236 48.9992215)",,,,,
"[420903238, 295864588, 295383355, 25201499, 25324893]",Oberamteigasse,"['living_street', 'residential']",,False,"[False, True]",227.36,"LINESTRING (9.1425243 49.0002151, 9.1422736 49.0004992, 9.1421833 49.0006591, 9.1421715 49.0007058, 9.1420539 49.000966, 9.1420442 49.0009898, 9.1418562 49.001451, 9.1417384 49.0017103, 9.1417147 49.0017626, 9.1416708 49.0018467, 9.1415407 49.0020281, 9.1415202 49.002063, 9.1414796 49.0021312)",,,,,
"[295864419, 43249278]",Stadtschreibereigasse,living_street,,False,True,76.076,"LINESTRING (9.1425243 49.0002151, 9.1422384 49.0001307, 9.1418324 49.0000096, 9.1415839 48.9999203)",,,,,
49868874,Bahnhofstraße,residential,20,False,True,10.818999999999999,"LINESTRING (9.1399462 48.9976316, 9.1399217 48.9976824, 9.1398918 48.9977218)",,,,,
324550498,Bahnhofstraße,residential,20,True,False,50.861999999999995,"LINESTRING (9.1399462 48.9976316, 9.1399182 48.9975491, 9.1398986 48.9973404, 9.1398937 48.9973155, 9.1398493 48.9971799)",,,,,
383418037,Weinstraße,residential,20,False,False,35.453,"LINESTRING (9.1377047 48.9970239, 9.1379346 48.996743)",,,,,
383418045,Bahnhofstraße,residential,,True,False,17.899,"LINESTRING (9.1377047 48.9970239, 9.1377179 48.9970932, 9.1377446 48.9971464, 9.1377645 48.997179)",,,,,
95533739,Hessigheimer Straße,secondary,50,True,False,20.186,"LINESTRING (9.1447653 49.0030725, 9.1448885 49.0030647, 9.1450413 49.0030691)",B 27,1,,,
415363760,Hauptstraße,primary,50,True,False,11.451,"LINESTRING (9.1445529 49.003193, 9.1446101 49.0032889)",B 27,1,,,
207213885,Hessigheimer Straße,secondary,50,True,False,20.485,"LINESTRING (9.1445529 49.003193, 9.144603 49.0031651, 9.1446767 49.0031221, 9.1447653 49.0030725)",,1,,,
31696879,Christofstraße,residential,30,True,False,14.928,"LINESTRING (9.1478759 48.9969933, 9.1477803 48.997112)",,,,,
840490198,Christofstraße,residential,30,False,False,16.457,"LINESTRING (9.1478759 48.9969933, 9.1479663 48.9968577)",,,,,
255192318,Helenenweg,residential,,False,True,63.047000000000004,"LINESTRING (9.1358937 48.99585, 9.1359343 48.9958673, 9.1360205 48.9958943, 9.1361426 48.9959883, 9.1362856 48.9960977, 9.1364989 48.9962474)",,,,,
255192317,Helenenweg,residential,,False,True,17.659,"LINESTRING (9.1364989 48.9962474, 9.1364483 48.9964027)",,,,,
255192318,Helenenweg,residential,,False,True,25.38,"LINESTRING (9.1364989 48.9962474, 9.1368259 48.9963253)",,,,,
255192318,Helenenweg,residential,,False,False,63.04700000000001,"LINESTRING (9.1364989 48.9962474, 9.1362856 48.9960977, 9.1361426 48.9959883, 9.1360205 48.9958943, 9.1359343 48.9958673, 9.1358937 48.99585)",,,,,
255192318,Helenenweg,residential,,False,False,25.38,"LINESTRING (9.1368259 48.9963253, 9.1364989 48.9962474)",,,,,
255192317,Helenenweg,residential,,False,False,17.659,"LINESTRING (9.1364483 48.9964027, 9.1364989 48.9962474)",,,,,
44785638,Freudentaler Straße,residential,30,False,False,47.36600000000001,"LINESTRING (9.1364483 48.9964027, 9.1368464 48.996453, 9.1368971 48.9964732, 9.1369328 48.9965044, 9.1369739 48.9965819)",,,,,
43504648,Kirchstraße,living_street,,False,False,16.893,"LINESTRING (9.1432236 48.9992215, 9.1430655 48.9991105)",,,,,
43504648,Kirchstraße,living_street,,False,True,19.14,"LINESTRING (9.1432236 48.9992215, 9.1430917 48.9993703)",,,,,
380593321,Kirchstraße,living_street,,False,False,19.099,"LINESTRING (9.1432236 48.9992215, 9.1434583 48.9992976)",,,,,
295792869,,living_street,,False,True,26.972,"LINESTRING (9.1400689 49.0005239, 9.1403782 49.0006568)",,,,,
263067688,Hauptstraße,residential,20,False,False,49.569,"LINESTRING (9.1400689 49.0005239, 9.1402569 49.0003148, 9.1404143 49.00014)",,,,,
263067688,Hauptstraße,residential,20,False,True,37.01200000000001,"LINESTRING (9.1400689 49.0005239, 9.1400527 49.0005396, 9.1398847 49.0007463, 9.1398569 49.0007884, 9.1398365 49.0008194)",,,,,
295792869,,living_street,,False,False,26.972,"LINESTRING (9.1403782 49.0006568, 9.1400689 49.0005239)",,,,,
28148611,Kirchstraße,living_street,,True,False,50.146,"LINESTRING (9.1403782 49.0006568, 9.1406193 49.0005159, 9.1409156 49.0003766)",,,,,
769619131,Auf der Mauer,living_street,,False,True,15.157,"LINESTRING (9.141715 48.9990368, 9.141846 48.998931)",,,,,
28163885,Bügelestorstraße,residential,30,False,True,29.747,"LINESTRING (9.1437141 48.9975942, 9.1438424 48.997467, 9.1439391 48.9973711)",,,,,
"[295850277, 299483823]",Bügelestorstraße,residential,20,True,False,269.58899999999994,"LINESTRING (9.1437141 48.9975942, 9.1436512 48.9976509, 9.1435725 48.9977264, 9.1434667 48.9977522, 9.1434185 48.9977602, 9.1433703 48.9977652, 9.143325 48.9977666, 9.1432778 48.9977656, 9.1431682 48.9977607, 9.1431219 48.9977647, 9.1430978 48.9977721, 9.1430804 48.9977808, 9.1429813 48.9978458, 9.1428043 48.997984, 9.1425987 48.9981416, 9.1423286 48.9983812, 9.1420722 48.9985677, 9.1419176 48.998717, 9.1414906 48.9990492, 9.1413708 48.9991366, 9.1413544 48.9991486, 9.1413089 48.9991644, 9.141262 48.9991732, 9.1411977 48.9991736, 9.1411329 48.9991659)",,,,,
415363752,Auf dem Kies,primary,50,True,False,42.596999999999994,"LINESTRING (9.1423906 49.0020845, 9.1424327 49.0020133, 9.1425017 49.0019056, 9.1426618 49.0017474)",B 27,1,,,
297021526,Amtsgerichtsgasse,living_street,,False,True,25.475,"LINESTRING (9.1415639 48.9991396, 9.1417998 48.9992645, 9.1418403 48.9992789)",,,,,
43500617,Auf der Mauer,living_street,,False,False,14.158000000000001,"LINESTRING (9.1423903 48.9991913, 9.1424677 48.9992324, 9.1425314 48.9992782)",,,,,
43500617,Auf der Mauer,living_street,,False,True,49.15,"LINESTRING (9.1423903 48.9991913, 9.1421618 48.999088, 9.141846 48.998931)",,,,,
297021550,Auf der Mauer,living_street,,False,False,25.414,"LINESTRING (9.1423903 48.9991913, 9.1425412 48.9990623, 9.1426276 48.9990286)",,,,,
297021550,Auf der Mauer,living_street,,False,True,25.414,"LINESTRING (9.1426276 48.9990286, 9.1425412 48.9990623, 9.1423903 48.9991913)",,,,,
40618158,Riedstraße,secondary,50,False,True,13.579,"LINESTRING (9.1400354 48.9971823, 9.1398493 48.9971799)",L 1115,,,,
300445345,Bahnhofstraße,residential,20,True,False,50.842,"LINESTRING (9.1400354 48.9971823, 9.140035 48.9973093, 9.1400047 48.9975224, 9.1399816 48.997581, 9.1399462 48.9976316)",,,,,
297021526,Amtsgerichtsgasse,living_street,,False,False,25.475,"LINESTRING (9.1418403 48.9992789, 9.1417998 48.9992645, 9.1415639 48.9991396)",,,,,
297021526,Amtsgerichtsgasse,living_street,,False,True,34.331,"LINESTRING (9.1418403 48.9992789, 9.1418567 48.9992848, 9.1419095 48.9993036, 9.142223 48.9994578)",,,,,
"[311412026, 386961891]",Amtsgerichtsgasse,living_street,,False,False,8.544,"LINESTRING (9.1418403 48.9992789, 9.1417612 48.9992768, 9.1417265 48.9992667)",,,,,
763181959,Riedstraße,secondary,50,True,False,20.553,"LINESTRING (9.1423034 48.9957387, 9.1421635 48.9957596, 9.1420337 48.9957908)",,,,,
318941887,Riedstraße,secondary,50,True,False,54.636,"LINESTRING (9.1420337 48.9957908, 9.1421418 48.9956999, 9.1422868 48.9956383, 9.1423884 48.9956178, 9.1424939 48.9956024, 9.1426794 48.9955931)",L 1115,2,,,
"[416324832, 390073064]",Riedstraße,secondary,50,False,True,83.52799999999999,"LINESTRING (9.1420337 48.9957908, 9.1419684 48.9958421, 9.1419065 48.9959072, 9.1417631 48.9960701, 9.141722 48.9961143, 9.1415861 48.9962803, 9.1414472 48.9964347)",L 1115,3,,,
415355732,,primary,50,False,False,10.345,"LINESTRING (9.1426832 48.9956861, 9.1426794 48.9955931)",B 27,3,,,
318941888,Riedstraße,secondary,50,True,False,28.328000000000003,"LINESTRING (9.1426832 48.9956861, 9.142447 48.9957157, 9.1423034 48.9957387)",,,,,
325044010,,primary,50,False,True,29.490000000000002,"LINESTRING (9.1426832 48.9956861, 9.1427046 48.995788, 9.1427588 48.9959464)",B 27,,,,
321877088,Riedstraße,secondary,50,True,False,42.449,"LINESTRING (9.1427588 48.9959464, 9.1426773 48.9958705, 9.1426176 48.9958219, 9.1425403 48.9957826, 9.1424614 48.99576, 9.1423034 48.9957387)",,,,,
325044010,,primary,50,False,False,29.490000000000002,"LINESTRING (9.1427588 48.9959464, 9.1427046 48.995788, 9.1426832 48.9956861)",B 27,,,,
"[26557824, 145264068, 415363757, 145267119, 415355731, 1014908981, 416324829]",,primary,50,False,True,346.897,"LINESTRING (9.1427588 48.9959464, 9.1427803 48.9959853, 9.142829 48.9960568, 9.1428883 48.996128, 9.14303 48.9962736, 9.1434062 48.9965536, 9.1440235 48.9970209, 9.1452842 48.9980048, 9.145462 48.9981881, 9.1455381 48.9982949, 9.1455791 48.9984066, 9.1455866 48.998425)",B 27,"['2', '3']",,yes,yes
"[380593315, 28148749]",Kirchstraße,living_street,,False,True,48.412000000000006,"LINESTRING (9.1434514 48.9984684, 9.1436168 48.9985376, 9.1435161 48.9986746, 9.1435029 48.9986908, 9.1434047 48.9988108)",,,,,
380593321,Kirchstraße,living_street,,False,True,19.099,"LINESTRING (9.1434583 48.9992976, 9.1432236 48.9992215)",,,,,
