osmid,lanes,name,highway,width,oneway,reversed,length,ref,maxspeed,geometry,bridge
141256152,,Steingasse,residential,,False,False,241.053,,,"LINESTRING (12.607468 51.0164557, 12.6075273 51.0163749, 12.6076005 51.0163109, 12.6076497 51.0162432, 12.607652 51.0161768, 12.6075472 51.0159982, 12.6074876 51.0157773, 12.6074019 51.0154907, 12.6073747 51.0153617, 12.6072696 51.0150366, 12.6073229 51.0148693, 12.6073402 51.0147892, 12.6071596 51.0143644)",
141256152,,Steingasse,residential,,False,True,241.053,,,"LINESTRING (12.6071596 51.0143644, 12.6073402 51.0147892, 12.6073229 51.0148693, 12.6072696 51.0150366, 12.6073747 51.0153617, 12.6074019 51.0154907, 12.6074876 51.0157773, 12.6075472 51.0159982, 12.607652 51.0161768, 12.6076497 51.0162432, 12.6076005 51.0163109, 12.6075273 51.0163749, 12.607468 51.0164557)",
30647550,,An der Hirschmauer,residential,,False,True,38.731,,,"LINESTRING (12.6072146 51.016146, 12.607468 51.0164557)",
"[26149599, 691634191]","['2', '1']",Rochlitzer Straße,unclassified,"['4.5', '4.0']",False,True,322.86,,,"LINESTRING (12.6086509 51.0218278, 12.6086419 51.0218159, 12.6085776 51.0217339, 12.6084673 51.0216504, 12.608364 51.021586, 12.6082193 51.0214938, 12.6080401 51.0213958, 12.6078841 51.0213237, 12.6076488 51.0212271, 12.607523 51.0211766, 12.6073333 51.0211102, 12.6068976 51.0209911, 12.6065899 51.0208929, 12.6064333 51.0208381, 12.6061417 51.0207303, 12.6056162 51.020525, 12.6050988 51.0203067, 12.6048785 51.0202106)",
821973217,2,Schulstraße,tertiary,5.0,False,False,249.31,K 7936,,"LINESTRING (12.5987941 51.0147749, 12.5990201 51.0154733, 12.5991788 51.015949, 12.5992879 51.0162138, 12.59943 51.0164276, 12.5996124 51.0166836, 12.5997973 51.0169133)",
30634252,1,Kohrener Markt,tertiary,,True,False,30.105,K 7936,50,"LINESTRING (12.6045296 51.0185492, 12.6045516 51.0185937, 12.6045157 51.0187109, 12.6044334 51.018802)",
"[131417867, 75044031]",1,Karl-Marx-Straße,residential,5,False,False,125.401,,30,"LINESTRING (12.6045296 51.0185492, 12.6047849 51.018572, 12.6049235 51.0186172, 12.6050632 51.0186682, 12.6053547 51.0187855, 12.6055811 51.0187938, 12.6058385 51.0187883, 12.6059725 51.0187577, 12.6060943 51.0187142, 12.6061804 51.0186772)",
30602118,1,Baumgartenstraße,residential,4.0,False,False,246.079,,,"LINESTRING (12.5999976 51.0186571, 12.6000497 51.0186147, 12.6002908 51.0185005, 12.6005129 51.0184163, 12.6006911 51.0183715, 12.6009013 51.0183365, 12.6010565 51.0182841, 12.6012045 51.0181987, 12.6013391 51.018118, 12.6014816 51.0180517, 12.6016288 51.0180154, 12.6016518 51.0180097, 12.6021342 51.0179273, 12.602202 51.0179217, 12.6022555 51.0179299, 12.60231 51.0179583, 12.6023366 51.0179829, 12.6023734 51.0180418, 12.6025025 51.0182402, 12.602636 51.0183746, 12.602704 51.0184246)",
"[430660165, 228635165, 430660166]",1,Töpferstraße,residential,4.5,False,False,211.635,,30,"LINESTRING (12.5999976 51.0186571, 12.6002548 51.0187267, 12.6006196 51.0188184, 12.6008812 51.0188839, 12.6010788 51.0189267, 12.6012278 51.0189278, 12.6014262 51.0189093, 12.6015833 51.0188831, 12.601738 51.0188492, 12.6020206 51.0187182, 12.6023755 51.0185231, 12.602704 51.0184246)",
"[228635165, 430660167]",1,Töpferstraße,residential,"['4.5', '4.0']",False,True,39.369,,30,"LINESTRING (12.5999976 51.0186571, 12.5998123 51.0186299, 12.5994404 51.0186162)",
