osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name
37839680,,,residential,30,False,False,132.74200000000002,"LINESTRING (9.3826246 49.0947531, 9.3826781 49.0946741, 9.3828208 49.0945421, 9.3829043 49.0944637, 9.3830312 49.0943883, 9.3836158 49.0941123, 9.3838182 49.0940331, 9.383973 49.0939866)",Hofgartenweg
"[429446608, 54633923]",,,residential,30,False,True,382.824,"LINESTRING (9.3826246 49.0947531, 9.383779 49.0942705, 9.3839683 49.0942185, 9.38422 49.0942127, 9.3843747 49.0942585, 9.3845469 49.0943375, 9.3847887 49.094526, 9.3849261 49.0946409, 9.3850646 49.09479, 9.3851326 49.0949239, 9.3852234 49.0952155, 9.3853297 49.0954513, 9.385438 49.0956698, 9.3855724 49.0959022, 9.385631 49.0959805, 9.3856865 49.0960523, 9.3857893 49.0961272)",Friedhofweg
127176796,,,residential,30,False,False,30.14,"LINESTRING (9.3813782 49.0947896, 9.381311 49.0948658, 9.3812132 49.0950373)",Schulgasse
127176796,,,residential,30,False,True,16.164,"LINESTRING (9.3813782 49.0947896, 9.3813606 49.0947228, 9.3812976 49.0946571)",Schulgasse
220257014,,,residential,,False,False,28.479000000000003,"LINESTRING (9.3813782 49.0947896, 9.381527 49.0948463, 9.3816051 49.0949078, 9.3816106 49.0949711)",Kelterplatz
429446607,,,residential,30,False,True,15.291,"LINESTRING (9.3824504 49.0948299, 9.3826246 49.0947531)",Friedhofweg
127176821,,,residential,30,False,True,63.22,"LINESTRING (9.3824504 49.0948299, 9.3823282 49.094787, 9.3817178 49.0946024, 9.3816606 49.0946008)",Welschdorfgasse
"[54638228, 429446607]",,,residential,30,False,False,69.675,"LINESTRING (9.3824504 49.0948299, 9.3821144 49.0949958, 9.3820249 49.0950197, 9.381971 49.0950011, 9.3818361 49.094957, 9.3817023 49.0949577, 9.3816106 49.0949711)","['Kelterplatz', 'Friedhofweg']"
447514009,,,residential,,False,False,22.05,"LINESTRING (9.379957 49.0948696, 9.3802542 49.0949077)",Maybachstraße
"[464304584, 220256838]",,,residential,30,False,False,122.44000000000001,"LINESTRING (9.379957 49.0948696, 9.3799268 49.0949346, 9.3798792 49.0950597, 9.3798509 49.0952005, 9.3798909 49.095336, 9.3800359 49.0954864, 9.380083 49.0955194, 9.3801819 49.0955886, 9.3802688 49.0956269, 9.3803581 49.0956548, 9.3804349 49.0956574, 9.3806195 49.0956363)","['Maybachstraße', 'Entengasse']"
464304584,,,residential,,False,True,26.28,"LINESTRING (9.379957 49.0948696, 9.3800281 49.0947617, 9.3802029 49.0947298)",Maybachstraße
54638228,,,residential,30,False,False,29.885,"LINESTRING (9.3816106 49.0949711, 9.381332 49.095012, 9.3812132 49.0950373)",Kelterplatz
"[54638228, 429446607]",,,residential,30,False,True,69.675,"LINESTRING (9.3816106 49.0949711, 9.3817023 49.0949577, 9.3818361 49.094957, 9.381971 49.0950011, 9.3820249 49.0950197, 9.3821144 49.0949958, 9.3824504 49.0948299)","['Kelterplatz', 'Friedhofweg']"
220257014,,,residential,,False,True,28.479,"LINESTRING (9.3816106 49.0949711, 9.3816051 49.0949078, 9.381527 49.0948463, 9.3813782 49.0947896)",Kelterplatz
127176788,2,B 39,primary,30,False,False,21.473000000000003,"LINESTRING (9.3806195 49.0956363, 9.380568 49.0954935, 9.380547 49.0954492)",Maybachstraße
"[127176774, 429443504, 170333650, 127176788, 429446617, 818722623]",2,B 39,primary,"['50', '30']",False,True,154.821,"LINESTRING (9.3806195 49.0956363, 9.3806588 49.0957358, 9.3806737 49.0958073, 9.3806701 49.0958443, 9.3806529 49.095878, 9.3806247 49.0959056, 9.3805816 49.0959367, 9.3805311 49.095963, 9.380426 49.0959957, 9.3802967 49.0960209, 9.3802572 49.0960226, 9.3801881 49.096016, 9.3801494 49.0960095, 9.3800693 49.095994, 9.3799937 49.0959728, 9.3799256 49.0959432, 9.379894 49.0959227, 9.3797731 49.0958292, 9.3793711 49.0954626)",Maybachstraße
"[464304584, 220256838]",,,residential,30,False,True,122.44,"LINESTRING (9.3806195 49.0956363, 9.3804349 49.0956574, 9.3803581 49.0956548, 9.3802688 49.0956269, 9.3801819 49.0955886, 9.380083 49.0955194, 9.3800359 49.0954864, 9.3798909 49.095336, 9.3798509 49.0952005, 9.3798792 49.0950597, 9.3799268 49.0949346, 9.379957 49.0948696)","['Maybachstraße', 'Entengasse']"
447514009,,,residential,,False,True,22.05,"LINESTRING (9.3802542 49.0949077, 9.379957 49.0948696)",Maybachstraße
170331043,2,B 39,primary,30,False,False,20.192999999999998,"LINESTRING (9.3802542 49.0949077, 9.3802183 49.0948189, 9.3802076 49.0947731, 9.3802029 49.0947298)",Maybachstraße
"[170331043, 170331045]",2,B 39,primary,"['50', '30']",False,True,9.985,"LINESTRING (9.3802542 49.0949077, 9.3802902 49.0949773, 9.3802984 49.0949927)",Maybachstraße
