osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,est_width
23880827,Schulgäßle,residential,False,False,51.42100000000001,,,"LINESTRING (9.6388413 47.9524787, 9.638787 47.9525138, 9.6387179 47.9525214, 9.6385885 47.9525208, 9.6385573 47.9525207, 9.6385233 47.9525226, 9.6383793 47.9525304, 9.638323 47.9525214, 9.6381797 47.9524969)",,
308599146,Eckstraße,residential,False,False,232.762,,30,"LINESTRING (9.6388413 47.9524787, 9.6386111 47.9524055, 9.6382753 47.9522987, 9.6380594 47.9522084, 9.6378683 47.9520732, 9.6377381 47.951968, 9.6376162 47.951811, 9.6372135 47.9513138, 9.6370354 47.9509548, 9.6370074 47.9508984)",,
308599146,Eckstraße,residential,False,True,48.842,,30,"LINESTRING (9.6388413 47.9524787, 9.6390304 47.952556, 9.6391845 47.9526511, 9.6392704 47.9527041, 9.6393387 47.9527601)",,
1077388945,Mühlweg,residential,False,False,15.284,,,"LINESTRING (9.6385597 47.9532988, 9.6387595 47.9533302)",,
8590187,Mockenstraße,secondary,False,False,35.42,L 285,50,"LINESTRING (9.6353809 47.9493463, 9.6350308 47.9495619)",2,
8590187,Mockenstraße,secondary,False,True,22.524,L 285,50,"LINESTRING (9.6353809 47.9493463, 9.6356171 47.9492198)",2,
23898073,Seelhofweg,residential,False,False,51.543000000000006,,,"LINESTRING (9.6353809 47.9493463, 9.6353202 47.9492821, 9.6350954 47.948925)",,
23898074,Gottesackerweg,residential,False,False,13.613,,,"LINESTRING (9.6350954 47.948925, 9.6349215 47.9489627)",,
23898074,Gottesackerweg,residential,False,True,21.313,,,"LINESTRING (9.6350954 47.948925, 9.6353721 47.9488761)",,
23898073,Seelhofweg,residential,False,True,51.543000000000006,,,"LINESTRING (9.6350954 47.948925, 9.6353202 47.9492821, 9.6353809 47.9493463)",,
23898074,Gottesackerweg,residential,False,True,13.613,,,"LINESTRING (9.6349215 47.9489627, 9.6350954 47.948925)",,
23898075,Friedhofgasse,residential,False,False,41.866,,,"LINESTRING (9.6342909 47.949667, 9.634366 47.949619, 9.6344191 47.9495482, 9.6345694 47.9493439)",,
1017424907,Saulgauer Straße,secondary,False,True,22.096000000000004,L 285,50,"LINESTRING (9.6342909 47.949667, 9.6343298 47.9496998, 9.6343835 47.9497326, 9.6344499 47.9497659, 9.6345212 47.9497879)",,
23898075,Friedhofgasse,residential,False,True,41.866,,,"LINESTRING (9.6345694 47.9493439, 9.6344191 47.9495482, 9.634366 47.949619, 9.6342909 47.949667)",,
"[823848270, 8590126, 8590127]",Hauptstraße,"['residential', 'living_street']",False,False,98.708,,20,"LINESTRING (9.6378986 47.9541048, 9.6377979 47.9539954, 9.6376626 47.9538205, 9.6376182 47.9537569, 9.6375819 47.9537105, 9.6375448 47.9536574, 9.6375069 47.9536033, 9.6374494 47.9535408, 9.6373313 47.953447, 9.6372012 47.9533572)",,
8590126,Hauptstraße,residential,False,True,133.736,,20,"LINESTRING (9.6378986 47.9541048, 9.6380045 47.9542041, 9.6380965 47.9542799, 9.6381601 47.9543132, 9.638262 47.9543667, 9.6383572 47.9544107, 9.6385087 47.9544709, 9.6387113 47.954532, 9.6388301 47.954552, 9.6389741 47.9545652, 9.6391444 47.9545751, 9.6394484 47.9545895)",,
"[823848265, 101406595, 579271477]",Schloßplatz,"['residential', 'living_street']",False,True,152.163,,20,"LINESTRING (9.6378986 47.9541048, 9.637767 47.9541703, 9.6373621 47.9545108, 9.6372396 47.9546138, 9.6372082 47.9546402, 9.6370008 47.9548145, 9.6368266 47.9548924, 9.6366762 47.9549429, 9.6365564 47.9549708, 9.6364299 47.9550183)",,
19831960,Schulstraße,residential,False,False,56.263,,30,"LINESTRING (9.6371926 47.9492123, 9.6375076 47.9496722)",,
19831960,Schulstraße,residential,False,True,56.173,,30,"LINESTRING (9.6371926 47.9492123, 9.6368855 47.9487509)",,
98935429,Kneippstraße,residential,False,False,85.052,,30,"LINESTRING (9.6371926 47.9492123, 9.6382229 47.9488824)",,
98935429,Kneippstraße,residential,False,True,85.052,,30,"LINESTRING (9.6382229 47.9488824, 9.6371926 47.9492123)",,
561881692,Schillerstraße,residential,False,True,56.894,,30,"LINESTRING (9.6382229 47.9488824, 9.6385574 47.9493424)",,
561881692,Schillerstraße,residential,False,False,57.044,,30,"LINESTRING (9.6382229 47.9488824, 9.6381501 47.9487843, 9.637882 47.948423)",,
19831958,Schmiedgäßle,living_street,False,True,14.915,,,"LINESTRING (9.6367046 47.951204, 9.6367225 47.9510704)",,
19831958,Schmiedgäßle,living_street,False,False,115.411,,,"LINESTRING (9.6367046 47.951204, 9.6357055 47.9516574, 9.6354225 47.951787)",,
19831959,Gumpenweihergäßle,residential,False,False,100.562,,30,"LINESTRING (9.6367046 47.951204, 9.6367137 47.9513123, 9.6367161 47.9513827, 9.6367317 47.9515856, 9.636779 47.951692, 9.6369191 47.9518511, 9.636945 47.9519192, 9.6369356 47.9520754)",,
207874345,Bachstraße,residential,False,False,18.039,,30,"LINESTRING (9.6404852 47.9533559, 9.640243 47.9533535)",,
207874345,Bachstraße,residential,False,True,8.928,,30,"LINESTRING (9.6404852 47.9533559, 9.6406028 47.9533403)",,
142244688,Schillerstraße,residential,False,False,77.175,,30,"LINESTRING (9.6404852 47.9533559, 9.6402883 47.9529483, 9.6402272 47.9527737, 9.6401803 47.9526933)",,
207874433,Kolpingstraße,residential,False,True,39.594,,30,"LINESTRING (9.6411605 47.9540738, 9.6411798 47.9540552, 9.641456 47.9537778)",,
8590126,Hauptstraße,residential,False,True,5.655,,20,"LINESTRING (9.6394484 47.9545895, 9.6395159 47.9546128)",,
8590126,Hauptstraße,residential,False,False,133.736,,20,"LINESTRING (9.6394484 47.9545895, 9.6391444 47.9545751, 9.6389741 47.9545652, 9.6388301 47.954552, 9.6387113 47.954532, 9.6385087 47.9544709, 9.6383572 47.9544107, 9.638262 47.9543667, 9.6381601 47.9543132, 9.6380965 47.9542799, 9.6380045 47.9542041, 9.6378986 47.9541048)",,
19831183,Pfarrhausgäßle,residential,False,False,158.601,,,"LINESTRING (9.6394484 47.9545895, 9.6394936 47.9543732, 9.6395112 47.9543322, 9.6395216 47.9542298, 9.6395269 47.9541781, 9.6395339 47.9541091, 9.6395007 47.9540586, 9.639453 47.9540104, 9.6393725 47.9539396, 9.6391856 47.9537555, 9.6391296 47.9537129, 9.6388252 47.9534497, 9.6387595 47.9533302)",,
8590126,Hauptstraße,residential,False,False,5.655,,20,"LINESTRING (9.6395159 47.9546128, 9.6394484 47.9545895)",,
8590126,Hauptstraße,residential,False,True,8.643,,20,"LINESTRING (9.6395159 47.9546128, 9.6395985 47.9546674)",,
19831063,Kolpingstraße,residential,True,False,78.951,,30,"LINESTRING (9.6395159 47.9546128, 9.6396283 47.954557, 9.6398944 47.9544754, 9.6401863 47.9544291, 9.6404963 47.9543581)",,
8100483,Allewindenstraße,secondary,False,True,22.086,L 285,50,"LINESTRING (9.6381416 47.948327, 9.637882 47.948423)",2,
19831065,Zollenreuter Straße,residential,False,False,34.413,,50,"LINESTRING (9.6417306 47.9514126, 9.6416183 47.9511124)",,
19831065,Zollenreuter Straße,residential,False,True,132.913,,50,"LINESTRING (9.6417306 47.9514126, 9.6417909 47.9515165, 9.6418936 47.9516785, 9.6419945 47.9518175, 9.6421246 47.9519786, 9.6421566 47.9520182, 9.6422124 47.9521242, 9.6422302 47.9521621, 9.6422387 47.9521993, 9.6422352 47.9522661, 9.6422217 47.9523376, 9.6421619 47.9525299)",,
207063279,Brühlstraße,residential,False,True,91.99699999999999,,,"LINESTRING (9.6417306 47.9514126, 9.6424985 47.9512839, 9.6428814 47.9512323, 9.6429335 47.9512253)",,
"[1002253737, 1017424903, 174680701, 8609847]",Poststraße,secondary,False,False,203.787,L 284,50,"LINESTRING (9.6429335 47.9512253, 9.6432276 47.9520124, 9.6432387 47.9520824, 9.6432438 47.9521499, 9.643225 47.9522295, 9.6432035 47.9522631, 9.643166 47.9523268, 9.6431552 47.9523628, 9.6431391 47.9524508, 9.6431492 47.9525333, 9.6432678 47.9528387, 9.6432803 47.9528619, 9.6433389 47.953006)",,
8609847,Poststraße,secondary,False,True,324.59,L 284,50,"LINESTRING (9.6429335 47.9512253, 9.6428873 47.9510971, 9.6426465 47.9504363, 9.6423036 47.9494954, 9.6420686 47.9488262, 9.6420213 47.9487208, 9.6419616 47.9486085, 9.6419258 47.9485592, 9.6418715 47.9485194, 9.6418132 47.9484977, 9.6417128 47.9484854)",,
207063279,Brühlstraße,residential,False,False,91.997,,,"LINESTRING (9.6429335 47.9512253, 9.6428814 47.9512323, 9.6424985 47.9512839, 9.6417306 47.9514126)",,
19831065,Zollenreuter Straße,residential,False,False,33.909,,50,"LINESTRING (9.6416183 47.9511124, 9.641515 47.9508154)",,
19831065,Zollenreuter Straße,residential,False,True,34.413,,50,"LINESTRING (9.6416183 47.9511124, 9.6417306 47.9514126)",,
207063894,Landhausstraße,residential,False,True,38.411,,,"LINESTRING (9.6416183 47.9511124, 9.6421174 47.9510253)",,
207063894,Landhausstraße,residential,False,False,38.411,,,"LINESTRING (9.6421174 47.9510253, 9.6416183 47.9511124)",,
207064233,Lerchenstraße,residential,False,False,34.816,,,"LINESTRING (9.6419713 47.9507473, 9.641515 47.9508154)",,
19831065,Zollenreuter Straße,residential,False,False,34.42,,50,"LINESTRING (9.641515 47.9508154, 9.6414219 47.9505122)",,
19831065,Zollenreuter Straße,residential,False,True,33.909,,50,"LINESTRING (9.641515 47.9508154, 9.6416183 47.9511124)",,
207064233,Lerchenstraße,residential,False,True,34.816,,,"LINESTRING (9.641515 47.9508154, 9.6419713 47.9507473)",,
308599150,Kornhausstraße,residential,False,True,10.012,,,"LINESTRING (9.6412661 47.9525284, 9.6411342 47.9525458)",,
207065589,Hermann-Lanz-Straße,residential,False,False,226.25900000000001,,30,"LINESTRING (9.6412661 47.9525284, 9.6412135 47.9523996, 9.6410311 47.9521229, 9.6409714 47.9519787, 9.640961 47.9519468, 9.6409414 47.9518871, 9.6408958 47.951748, 9.6408386 47.9515765, 9.6408099 47.9514632, 9.6408025 47.9513922, 9.6406744 47.9510487, 9.6406469 47.9509419, 9.640622 47.9508278, 9.6405999 47.950654, 9.6405871 47.9505554)",,
308599150,Kornhausstraße,residential,False,False,66.94500000000001,,,"LINESTRING (9.6412661 47.9525284, 9.6418258 47.9525092, 9.6418831 47.9525072, 9.6420436 47.9525163, 9.6421619 47.9525299)",,
207874345,Bachstraße,residential,False,True,18.039,,30,"LINESTRING (9.640243 47.9533535, 9.6404852 47.9533559)",,
207874215,Hofschmiedgäßle,residential,False,True,114.847,,,"LINESTRING (9.640243 47.9533535, 9.6402401 47.9534605, 9.6402811 47.9537129, 9.6403272 47.953923, 9.6403022 47.9539693, 9.6403196 47.954023, 9.6403587 47.9541002, 9.640389 47.9541571, 9.6404963 47.9543581)",,
207874345,Bachstraße,residential,False,False,98.675,,30,"LINESTRING (9.640243 47.9533535, 9.6394193 47.9533401, 9.6391638 47.9533139, 9.6390626 47.953286, 9.6389641 47.953226)",,
1017424904,Hauptstraße,living_street,False,False,34.59,,,"LINESTRING (9.6363548 47.9527595, 9.6361037 47.9524978)",,
"[542039611, 823848267, 569976747]",Hauptstraße,living_street,False,"[False, True]",91.564,,,"LINESTRING (9.6363548 47.9527595, 9.6361012 47.9528924, 9.6357657 47.9526293, 9.6361037 47.9524978)",,
1017424904,Hauptstraße,living_street,False,True,33.343999999999994,,,"LINESTRING (9.6363548 47.9527595, 9.6364592 47.9528544, 9.636619 47.9530016)",,
1017424896,Allewindenstraße,secondary,False,False,27.675,L 285,50,"LINESTRING (9.6365521 47.9488608, 9.6368855 47.9487509)",2,
1017424896,Allewindenstraße,secondary,False,True,80.37,L 285,50,"LINESTRING (9.6365521 47.9488608, 9.635884 47.949098, 9.6356171 47.9492198)",2,
248055191,Ziegelstraße,residential,False,False,38.367000000000004,,,"LINESTRING (9.6419164 47.9504073, 9.6417934 47.9504274, 9.641498 47.9504773, 9.641416 47.9504892)",,
19831065,Zollenreuter Straße,residential,False,True,2.595,,50,"LINESTRING (9.641416 47.9504892, 9.6414219 47.9505122)",,
19831065,Zollenreuter Straße,residential,False,False,176.902,,50,"LINESTRING (9.641416 47.9504892, 9.6413357 47.94975, 9.6412671 47.9491209, 9.6412512 47.9490098, 9.6412265 47.9489037)",,
248055191,Ziegelstraße,residential,False,True,38.367,,,"LINESTRING (9.641416 47.9504892, 9.641498 47.9504773, 9.6417934 47.9504274, 9.6419164 47.9504073)",,
19831959,Gumpenweihergäßle,residential,False,False,19.704,,30,"LINESTRING (9.6369356 47.9520754, 9.6369217 47.9521631, 9.6369444 47.9522508)",,
19831959,Gumpenweihergäßle,residential,False,True,100.56200000000001,,30,"LINESTRING (9.6369356 47.9520754, 9.636945 47.9519192, 9.6369191 47.9518511, 9.636779 47.951692, 9.6367317 47.9515856, 9.6367161 47.9513827, 9.6367137 47.9513123, 9.6367046 47.951204)",,
23892395,Im Gumpen,residential,False,True,106.051,,,"LINESTRING (9.6369356 47.9520754, 9.637004 47.9520782, 9.6371287 47.9521186, 9.6372977 47.952216, 9.6373787 47.9522667, 9.637462 47.9523188, 9.6375378 47.9523489, 9.6376149 47.9523795, 9.6378677 47.9524352, 9.6381797 47.9524969)",,
250571353,Radgasse,residential,False,False,43.712999999999994,,,"LINESTRING (9.638544 47.9529527, 9.6387862 47.953092, 9.6389641 47.953226)",,
"[548968974, 548968975]",Sandweg,residential,False,False,12.886,,,"LINESTRING (9.6371219 47.9485442, 9.6371569 47.9486093, 9.6371798 47.9486534)",,
"[23880827, 19831959]","['Schulgäßle', 'Gumpenweihergäßle']",residential,False,"[False, True]",113.594,,30,"LINESTRING (9.6381797 47.9524969, 9.6380017 47.952563, 9.6378158 47.9526091, 9.6377119 47.9526605, 9.6376379 47.9525891, 9.6375017 47.9525086, 9.6374201 47.9524803, 9.6371935 47.9524017, 9.6369444 47.9522508)",,
23880827,Schulgäßle,residential,False,True,51.421,,,"LINESTRING (9.6381797 47.9524969, 9.638323 47.9525214, 9.6383793 47.9525304, 9.6385233 47.9525226, 9.6385573 47.9525207, 9.6385885 47.9525208, 9.6387179 47.9525214, 9.638787 47.9525138, 9.6388413 47.9524787)",,
23892395,Im Gumpen,residential,False,False,106.051,,,"LINESTRING (9.6381797 47.9524969, 9.6378677 47.9524352, 9.6376149 47.9523795, 9.6375378 47.9523489, 9.637462 47.9523188, 9.6373787 47.9522667, 9.6372977 47.952216, 9.6371287 47.9521186, 9.637004 47.9520782, 9.6369356 47.9520754)",,
25015045,Parkstraße,living_street,False,False,26.893,,,"LINESTRING (9.635484 47.953538, 9.6355738 47.9535727, 9.6356106 47.9536037, 9.6356763 47.9536964, 9.6356959 47.9537236)",,
207874345,Bachstraße,residential,False,True,16.155,,30,"LINESTRING (9.6419069 47.9529863, 9.6421157 47.9529469)",,
207874345,Bachstraße,residential,False,False,33.053,,30,"LINESTRING (9.6419069 47.9529863, 9.6417156 47.9529896, 9.641467 47.9530191)",,
207874433,Kolpingstraße,residential,False,False,94.46999999999998,,30,"LINESTRING (9.6419069 47.9529863, 9.641772 47.9532626, 9.6415689 47.9536425, 9.6415142 47.9537191, 9.641456 47.9537778)",,
23431223,Safranmoosstraße,living_street,False,False,4.395,,,"LINESTRING (9.6361847 47.9532176, 9.6361332 47.9532369)",,
23431223,Safranmoosstraße,living_street,False,True,40.358999999999995,,,"LINESTRING (9.6361847 47.9532176, 9.6363725 47.9531376, 9.636619 47.9530016)",,
"[19826144, 466049833, 23431225]","['Metzgergäßle', 'Glasergäßle']",living_street,False,True,110.47,,,"LINESTRING (9.6361847 47.9532176, 9.6363957 47.9534123, 9.6364311 47.9534467, 9.6366139 47.9535855, 9.6366975 47.9536445, 9.6370449 47.9534699, 9.6372012 47.9533572)",,2
1017424904,Hauptstraße,living_street,False,True,34.59,,,"LINESTRING (9.6361037 47.9524978, 9.6363548 47.9527595)",,
"[823848267, 542039611, 569976747]",Hauptstraße,living_street,False,"[False, True]",91.564,,,"LINESTRING (9.6361037 47.9524978, 9.6357657 47.9526293, 9.6361012 47.9528924, 9.6363548 47.9527595)",,
"[1017424904, 8590128, 740899870]",Hauptstraße,"['living_street', 'residential']",False,False,93.971,,30,"LINESTRING (9.6361037 47.9524978, 9.636049 47.952435, 9.6359829 47.9523646, 9.6356187 47.9520101, 9.6354906 47.9518657, 9.6354225 47.951787)",,
561881689,Schillerstraße,residential,False,False,14.902,,,"LINESTRING (9.6386402 47.9494644, 9.6385574 47.9493424)",,
23898156,Gumpengasse,residential,False,True,35.299,,,"LINESTRING (9.6364915 47.9521816, 9.6368891 47.952263, 9.6369444 47.9522508)",,
25015045,Parkstraße,living_street,False,True,104.501,,,"LINESTRING (9.636037 47.9545383, 9.636206 47.9544222, 9.6359312 47.9540466, 9.6356959 47.9537236)",,
592858936,Parkstraße,living_street,False,True,108.81800000000001,,,"LINESTRING (9.636037 47.9545383, 9.6358806 47.9543476, 9.6357316 47.9541294, 9.6356587 47.9540378, 9.6354926 47.9538033, 9.6356959 47.9537236)",,
592858932,Parkstraße,living_street,False,False,61.099000000000004,,,"LINESTRING (9.636037 47.9545383, 9.6361585 47.954694, 9.6362882 47.9548883, 9.6363885 47.9549803, 9.6364299 47.9550183)",,
25015045,Parkstraße,living_street,False,False,104.501,,,"LINESTRING (9.6356959 47.9537236, 9.6359312 47.9540466, 9.636206 47.9544222, 9.636037 47.9545383)",,
592858936,Parkstraße,living_street,False,False,108.818,,,"LINESTRING (9.6356959 47.9537236, 9.6354926 47.9538033, 9.6356587 47.9540378, 9.6357316 47.9541294, 9.6358806 47.9543476, 9.636037 47.9545383)",,
25015045,Parkstraße,living_street,False,True,26.893,,,"LINESTRING (9.6356959 47.9537236, 9.6356763 47.9536964, 9.6356106 47.9536037, 9.6355738 47.9535727, 9.635484 47.953538)",,
"[166719515, 619493251, 166719502]",Hofgartenstraße,living_street,False,"[False, True]",198.423,,,"LINESTRING (9.637991 47.9557802, 9.6378052 47.9558311, 9.637489 47.9560374, 9.6373077 47.9559384, 9.6371601 47.9558398, 9.6367434 47.955593, 9.6366746 47.9555493, 9.6365927 47.9555015, 9.6364939 47.955427, 9.63636 47.9553049, 9.6363367 47.9552005, 9.6364299 47.9550183)",,
