osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
76152555,,Schmidbarg,residential,,False,False,433.758,"LINESTRING (9.2135978 54.3883616, 9.2135603 54.3884584, 9.2135603 54.3886083, 9.2135817 54.3887739, 9.2136783 54.3889707, 9.2140436 54.3894274, 9.2142153 54.3896631, 9.2143023 54.3897502, 9.2143456 54.3897936, 9.2145055 54.3899265, 9.2146946 54.3900289, 9.2150859 54.3902061, 9.2164329 54.3907636, 9.2169848 54.3910075, 9.2174193 54.3911783, 9.2175675 54.3912248)",
76152555,,Schmidbarg,residential,,False,True,54.634,"LINESTRING (9.2135978 54.3883616, 9.2136568 54.3880086, 9.2135627 54.3878834)",
76152559,,Schoosterweg,residential,,False,False,162.26600000000002,"LINESTRING (9.2135978 54.3883616, 9.2138929 54.3883834, 9.214322 54.3883678, 9.2148289 54.3883678, 9.215014 54.3883678, 9.2155344 54.3884116, 9.2158408 54.388459, 9.216083 54.3884757)",3 m
76152559,,Schoosterweg,residential,,False,False,10.787,"LINESTRING (9.216083 54.3884757, 9.2162478 54.3884615)",3 m
76152542,,Am Ehrenmal,residential,,False,True,328.569,"LINESTRING (9.216083 54.3884757, 9.2161406 54.3885975, 9.2162991 54.388879, 9.2163447 54.3890334, 9.2163932 54.3895685, 9.2164325 54.3898606, 9.2166069 54.3903164, 9.2167414 54.3905543, 9.2169345 54.390773, 9.2171202 54.3909204, 9.2173969 54.3911044, 9.2175675 54.3912248)",
76152559,,Schoosterweg,residential,,False,True,162.266,"LINESTRING (9.216083 54.3884757, 9.2158408 54.388459, 9.2155344 54.3884116, 9.215014 54.3883678, 9.2148289 54.3883678, 9.214322 54.3883678, 9.2138929 54.3883834, 9.2135978 54.3883616)",3 m
33886540,K 31,Dörpstraat,tertiary,50,False,False,58.468,"LINESTRING (9.2126963 54.3881458, 9.2124703 54.388269, 9.2120583 54.3885177)",
33886540,K 31,Dörpstraat,tertiary,50,False,True,63.292,"LINESTRING (9.2126963 54.3881458, 9.2129452 54.3880576, 9.2135627 54.3878834)",
87254710,,Zur Treeneschleife,residential,,False,True,100.636,"LINESTRING (9.2126963 54.3881458, 9.2124603 54.3877901, 9.2123483 54.3876409, 9.2122065 54.3875518, 9.2118327 54.3874521)",
87254710,,Zur Treeneschleife,residential,,False,False,100.636,"LINESTRING (9.2118327 54.3874521, 9.2122065 54.3875518, 9.2123483 54.3876409, 9.2124603 54.3877901, 9.2126963 54.3881458)",
158931730,,Mühlenweg,residential,,False,True,179.409,"LINESTRING (9.2132969 54.389961, 9.2130969 54.3897288, 9.2120583 54.3885177)",
