osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,access,width
"[674077317, 674077318, 674077319, 674077320, 29110953, 190427827, 190427828]",2,,residential,50,,False,False,168.729,"LINESTRING (8.3808774 50.6002262, 8.3809546 50.6002084, 8.3813979 50.6000808, 8.3815094 50.6000513, 8.3818693 50.5999624, 8.3825323 50.5997687, 8.3826009 50.5997493, 8.3826414 50.5997635, 8.3826695 50.5997794, 8.3826982 50.5998116, 8.3827301 50.5998205, 8.3827637 50.5998132, 8.382838 50.599789, 8.3829323 50.5997582, 8.3830271 50.5997258)",Reitzergasse,yes,,
123907187,,,residential,30,,False,True,204.41000000000003,"LINESTRING (8.3808774 50.6002262, 8.3803107 50.600384, 8.3800999 50.6004648, 8.3784087 50.6011788)",Pestalozzistraße,,destination,
"[31020227, 219442506, 219442507, 122998634, 326566190, 1120251441]",,,residential,30,,False,False,354.4549999999999,"LINESTRING (8.3808774 50.6002262, 8.3808614 50.6002013, 8.3808443 50.6001746, 8.3808248 50.6001356, 8.3807008 50.5998879, 8.380565 50.5994133, 8.3805253 50.599284, 8.3803387 50.5986602, 8.3803342 50.5986136, 8.3803478 50.5985635, 8.3803851 50.5985129, 8.3804404 50.5984626, 8.380504 50.5984193, 8.3806187 50.5983727, 8.380752 50.5983403, 8.3808941 50.5983171, 8.3810671 50.5983155, 8.3812085 50.5983253, 8.3812849 50.5983236, 8.3814209 50.598309, 8.3814564 50.5983066, 8.3819955 50.5982509, 8.3825098 50.5981881)","['Austraße', 'Marktstraße']",yes,,
326566190,,,residential,30,,False,True,74.926,"LINESTRING (8.3808774 50.6002262, 8.3811448 50.6006564, 8.3811932 50.6007524, 8.3812127 50.6007947, 8.3812166 50.6008306, 8.3812098 50.6008608)",Austraße,,,
27351679,2,L 3052,secondary,50,,False,False,54.349,"LINESTRING (8.3830271 50.5997258, 8.3834074 50.6001508)",Bahnhofstraße,,,
27351679,2,L 3052,secondary,50,,False,True,170.079,"LINESTRING (8.3830271 50.5997258, 8.3829902 50.599682, 8.3829322 50.5996133, 8.3829025 50.5995703, 8.3828765 50.5995277, 8.3828336 50.5994101, 8.3826804 50.5987781, 8.3826287 50.5986044, 8.3826265 50.5985971, 8.3826054 50.5985262, 8.3825753 50.5984197, 8.3825239 50.598238)",Bahnhofstraße,,,
29111361,,,residential,50,,False,False,90.914,"LINESTRING (8.3830271 50.5997258, 8.383627 50.5995119, 8.3838093 50.5994431, 8.3841427 50.5993172)",Niedergasse,,,
"[674077317, 674077318, 674077319, 674077320, 29110953, 190427827, 190427828]",2,,residential,50,,False,True,168.729,"LINESTRING (8.3830271 50.5997258, 8.3829323 50.5997582, 8.382838 50.599789, 8.3827637 50.5998132, 8.3827301 50.5998205, 8.3826982 50.5998116, 8.3826695 50.5997794, 8.3826414 50.5997635, 8.3826009 50.5997493, 8.3825323 50.5997687, 8.3818693 50.5999624, 8.3815094 50.6000513, 8.3813979 50.6000808, 8.3809546 50.6002084, 8.3808774 50.6002262)",Reitzergasse,yes,,
29183651,,,residential,30,,False,True,74.386,"LINESTRING (8.3792876 50.6015992, 8.3798814 50.6021519)",Am Bürgel,,,
679271176,,,residential,30,,False,True,25.056,"LINESTRING (8.3792876 50.6015992, 8.3790037 50.6017345)",Lempstraße,,,
519384052,,,residential,30,,False,False,163.895,"LINESTRING (8.3792876 50.6015992, 8.3794364 50.6015288, 8.3794986 50.6014608, 8.3795267 50.6014142, 8.3795715 50.6013398, 8.3796507 50.6012951, 8.3806746 50.601013, 8.3812098 50.6008608)",Lempstraße,,,
123910036,,,residential,,,False,False,62.283,"LINESTRING (8.3779962 50.59735, 8.3779582 50.5967904)",Dillstraße,,,
29146615,,,residential,30,,False,False,186.482,"LINESTRING (8.3779962 50.59735, 8.3787739 50.5973234, 8.3791236 50.5972974, 8.3795947 50.5972532, 8.3796475 50.5972462, 8.3802193 50.5971684, 8.3806025 50.5971046)",Dillstraße,,,
29146615,,,residential,30,,False,True,155.19,"LINESTRING (8.3779962 50.59735, 8.37739 50.5973609, 8.3768267 50.5973759, 8.3763247 50.5973838, 8.3759776 50.5973803, 8.3758271 50.5973186)",Dillstraße,,,
29146615,,,residential,30,,False,False,105.744,"LINESTRING (8.3806025 50.5971046, 8.3811368 50.5970095, 8.3820388 50.5968344)",Dillstraße,,,
29146615,,,residential,30,,False,True,186.482,"LINESTRING (8.3806025 50.5971046, 8.3802193 50.5971684, 8.3796475 50.5972462, 8.3795947 50.5972532, 8.3791236 50.5972974, 8.3787739 50.5973234, 8.3779962 50.59735)",Dillstraße,,,
123910037,,,residential,,,False,False,43.811,"LINESTRING (8.3806025 50.5971046, 8.3805157 50.5968043, 8.3804285 50.596735)",Dillstraße,,,
1103210179,2,L 3052,secondary,50,,False,True,39.387,"LINESTRING (8.3820388 50.5968344, 8.3818983 50.5964916)",Bahnhofstraße,,,
29146615,,,residential,30,,False,True,105.744,"LINESTRING (8.3820388 50.5968344, 8.3811368 50.5970095, 8.3806025 50.5971046)",Dillstraße,,,
"[1210623291, 1103210179, 26573228, 26573229]",2,L 3052,secondary,50,,False,False,154.203,"LINESTRING (8.3820388 50.5968344, 8.3820563 50.5968779, 8.3822563 50.5974018, 8.382292 50.597484, 8.3823651 50.5977136, 8.3824187 50.5978843, 8.3825098 50.5981881)",Bahnhofstraße,yes,,
29146615,,,residential,30,,False,False,155.19,"LINESTRING (8.3758271 50.5973186, 8.3759776 50.5973803, 8.3763247 50.5973838, 8.3768267 50.5973759, 8.37739 50.5973609, 8.3779962 50.59735)",Dillstraße,,,
123907187,,,residential,30,,False,False,204.41000000000003,"LINESTRING (8.3784087 50.6011788, 8.3800999 50.6004648, 8.3803107 50.600384, 8.3808774 50.6002262)",Pestalozzistraße,,destination,
29398559,,,residential,50,,False,False,10.34,"LINESTRING (8.3834617 50.5980768, 8.3834231 50.5979871)",Fliederweg,,,
371470323,,,residential,50,,False,False,42.134,"LINESTRING (8.3834617 50.5980768, 8.3836573 50.5984348)",Nelkenweg,,,
371470323,,,residential,50,,False,True,68.607,"LINESTRING (8.3834617 50.5980768, 8.3828917 50.5981796, 8.3826201 50.5982273, 8.3825239 50.598238)",Nelkenweg,,,
29111361,,,residential,50,,False,False,71.016,"LINESTRING (8.3841427 50.5993172, 8.385028 50.5990137)",Niedergasse,,,
29111361,,,residential,50,,False,True,90.914,"LINESTRING (8.3841427 50.5993172, 8.3838093 50.5994431, 8.383627 50.5995119, 8.3830271 50.5997258)",Niedergasse,,,
371470323,,,residential,50,,False,True,104.014,"LINESTRING (8.3841427 50.5993172, 8.383922 50.5989725, 8.3836573 50.5984348)",Nelkenweg,,,
371470637,,,residential,50,,False,True,70.381,"LINESTRING (8.3864196 50.5985218, 8.3860021 50.597947)",Lilienweg,,,
29111361,,,residential,50,,False,False,35.579,"LINESTRING (8.3864196 50.5985218, 8.3867924 50.5983931, 8.3868693 50.5983798)",Niedergasse,,,
29111361,,,residential,50,,False,True,112.423,"LINESTRING (8.3864196 50.5985218, 8.3850463 50.5990072, 8.385028 50.5990137)",Niedergasse,,,
29111361,,,residential,50,,False,True,71.016,"LINESTRING (8.385028 50.5990137, 8.3841427 50.5993172)",Niedergasse,,,
29111361,,,residential,50,,False,False,112.423,"LINESTRING (8.385028 50.5990137, 8.3850463 50.5990072, 8.3864196 50.5985218)",Niedergasse,,,
29398557,,,residential,50,,False,True,91.00399999999999,"LINESTRING (8.385028 50.5990137, 8.3848161 50.5987469, 8.3845454 50.5982565)",Tulpenweg,,,
29398558,,,residential,50,,False,False,108.423,"LINESTRING (8.3845454 50.5982565, 8.3860021 50.597947)",Dahlienweg,,,
29398558,,,residential,50,,False,True,65.744,"LINESTRING (8.3845454 50.5982565, 8.3836573 50.5984348)",Dahlienweg,,,
29398557,,,residential,50,,False,False,91.00399999999999,"LINESTRING (8.3845454 50.5982565, 8.3848161 50.5987469, 8.385028 50.5990137)",Tulpenweg,,,
29398558,,,residential,50,,False,True,108.423,"LINESTRING (8.3860021 50.597947, 8.3845454 50.5982565)",Dahlienweg,,,
371470637,,,residential,50,,False,False,70.381,"LINESTRING (8.3860021 50.597947, 8.3864196 50.5985218)",Lilienweg,,,
371470637,,,residential,50,,False,True,64.043,"LINESTRING (8.3860021 50.597947, 8.3858459 50.5977069, 8.3856362 50.5974201)",Lilienweg,,,
29398558,,,residential,50,,False,False,65.744,"LINESTRING (8.3836573 50.5984348, 8.3845454 50.5982565)",Dahlienweg,,,
371470323,,,residential,50,,False,True,42.134,"LINESTRING (8.3836573 50.5984348, 8.3834617 50.5980768)",Nelkenweg,,,
371470323,,,residential,50,,False,False,104.014,"LINESTRING (8.3836573 50.5984348, 8.383922 50.5989725, 8.3841427 50.5993172)",Nelkenweg,,,
29398559,,,residential,50,,False,True,171.683,"LINESTRING (8.3856362 50.5974201, 8.3849916 50.597571, 8.3849347 50.5975974, 8.3848842 50.5976403, 8.3840086 50.5978132, 8.3835109 50.5979063, 8.3834231 50.5979871)",Fliederweg,,,
371470637,,,residential,50,,False,False,64.043,"LINESTRING (8.3856362 50.5974201, 8.3858459 50.5977069, 8.3860021 50.597947)",Lilienweg,,,
371470637,,,residential,50,,False,True,28.875,"LINESTRING (8.3856362 50.5974201, 8.3855151 50.597224, 8.3855243 50.5971753)",Lilienweg,,,
29398559,,,residential,50,,False,True,10.34,"LINESTRING (8.3834231 50.5979871, 8.3834617 50.5980768)",Fliederweg,,,
29398559,,,residential,50,,False,False,171.683,"LINESTRING (8.3834231 50.5979871, 8.3835109 50.5979063, 8.3840086 50.5978132, 8.3848842 50.5976403, 8.3849347 50.5975974, 8.3849916 50.597571, 8.3856362 50.5974201)",Fliederweg,,,
639044350,,,residential,50,,False,False,76.33,"LINESTRING (8.3834231 50.5979871, 8.3832847 50.5979005, 8.3832777 50.5978179, 8.3831513 50.5976419, 8.3835728 50.5975382)",Fliederweg,,,
27350080,,,residential,50,,False,False,80.036,"LINESTRING (8.3804894 50.6044996, 8.3806119 50.6044795, 8.3815232 50.6042067)",Lessingstraße,,,
27350080,,,residential,50,,False,True,68.298,"LINESTRING (8.3804894 50.6044996, 8.3798555 50.6045811, 8.3796939 50.6046073, 8.3795582 50.6046538)",Lessingstraße,,,
27351679,2,L 3052,secondary,50,,False,True,54.349,"LINESTRING (8.3834074 50.6001508, 8.3830271 50.5997258)",Bahnhofstraße,,,
27351679,2,L 3052,secondary,50,,False,False,50.151,"LINESTRING (8.3834074 50.6001508, 8.3836973 50.600464, 8.383747 50.6004903, 8.3838031 50.6005205)",Bahnhofstraße,,,
"[1253413154, 1253413155, 1044263818, 1044263820, 30163852, 190427825, 190427826]","['2', '1']",,residential,30,,False,False,175.14399999999998,"LINESTRING (8.3834074 50.6001508, 8.3827581 50.6003284, 8.3826266 50.6003768, 8.3825532 50.6004147, 8.3825329 50.6004252, 8.3824581 50.6004672, 8.382371 50.6005045, 8.3821384 50.6005735, 8.3820396 50.6005954, 8.3817648 50.6006562, 8.38165 50.6006821, 8.3812098 50.6008608)",Lempstraße,yes,,
114782675,,,residential,50,,False,False,53.194,"LINESTRING (8.3795054 50.6053377, 8.3794634 50.6052494, 8.3792603 50.6048854)",Ahornweg,,,
123910037,,,residential,,,False,True,43.811,"LINESTRING (8.3804285 50.596735, 8.3805157 50.5968043, 8.3806025 50.5971046)",Dillstraße,,,
123910036,,,residential,,,False,True,62.283,"LINESTRING (8.3779582 50.5967904, 8.3779962 50.59735)",Dillstraße,,,
28388759,,,residential,,,False,True,130.275,"LINESTRING (8.3875742 50.6029152, 8.3875671 50.6028881, 8.3875473 50.6028128, 8.3873414 50.6028136, 8.386006 50.6028676, 8.3859343 50.6028823, 8.3858883 50.6029096)",Mittelweg,,,
30844041,,,residential,,,False,True,13.38,"LINESTRING (8.3890554 50.6013874, 8.389067 50.6012673)",Zehnetfrei,,,
30844042,,,residential,,,False,False,16.795,"LINESTRING (8.3890554 50.6013874, 8.3892926 50.6013995)",Zehnetfrei,,,
678603239,,,residential,,,False,False,31.81,"LINESTRING (8.3890554 50.6013874, 8.3890183 50.6016725)",Zehnetfrei,,,
226446601,2,B 277,primary,50,,False,True,10.343,"LINESTRING (8.3758671 50.6043678, 8.3757459 50.6044201)",Herborner Straße,,,
217653880,2,,residential,50,,False,False,59.81699999999999,"LINESTRING (8.3758671 50.6043678, 8.3757701 50.6042788, 8.3757307 50.604218, 8.3757136 50.6041502, 8.3757274 50.6040777, 8.3757917 50.6039128, 8.3758034 50.6038609)",Neustadt-Straße,,,
226446602,2,B 277,primary,50,,False,False,99.83900000000001,"LINESTRING (8.3758671 50.6043678, 8.3760717 50.6042797, 8.3761387 50.6042509, 8.3761854 50.6042302, 8.3770291 50.6038557)",Herborner Straße,,,
28388738,,,residential,,,False,False,17.531,"LINESTRING (8.384407 50.6010069, 8.3844388 50.601111, 8.384441 50.6011626)",Borngraben,,,
28388738,,,residential,,,False,True,49.48800000000001,"LINESTRING (8.384407 50.6010069, 8.3843924 50.6009688, 8.3843538 50.600911, 8.3842051 50.6007639, 8.3841875 50.6007454, 8.3840815 50.6006737, 8.3840286 50.6006389)",Borngraben,,,
"[1071692970, 645257045]",,,residential,,,False,"[False, True]",50.868,"LINESTRING (8.384407 50.6010069, 8.384485 50.6010055, 8.3845462 50.6010028, 8.3845992 50.6009988, 8.3851087 50.6010867)",Borngraben,,,3
28388741,,,residential,,,False,False,43.337,"LINESTRING (8.3845078 50.6025161, 8.3841216 50.6022131)",Kirchberg,,,
28388741,,,residential,,,False,True,22.165999999999997,"LINESTRING (8.3845078 50.6025161, 8.3845414 50.6025344, 8.3846146 50.6025517, 8.3847204 50.6025743, 8.3847999 50.6025803)",Kirchberg,,,
219442515,,,residential,,,False,False,61.585,"LINESTRING (8.3845078 50.6025161, 8.3843864 50.6026746, 8.3843822 50.6030522)",Kirchberg,,destination,2
28388755,,,residential,,,False,False,15.533999999999999,"LINESTRING (8.3866588 50.6034326, 8.3866262 50.6034706, 8.3866138 50.6035257, 8.3866213 50.6035662)",Bechlinger Weg,,,
28388755,,,residential,,,False,True,80.937,"LINESTRING (8.3866588 50.6034326, 8.3865803 50.6034223, 8.3865046 50.6033881, 8.3858883 50.6029096)",Bechlinger Weg,,,
28388756,,,residential,,,False,False,145.819,"LINESTRING (8.3866588 50.6034326, 8.3867329 50.6034084, 8.3870655 50.603334, 8.3886543 50.6031023)",Schieferseite,,,
28388738,,,residential,,,False,True,17.531,"LINESTRING (8.384441 50.6011626, 8.3844388 50.601111, 8.384407 50.6010069)",Borngraben,,,
27351679,2,L 3052,secondary,50,,False,True,5.637,"LINESTRING (8.3825239 50.598238, 8.3825098 50.5981881)",Bahnhofstraße,,,
27351679,2,L 3052,secondary,50,,False,False,170.07900000000004,"LINESTRING (8.3825239 50.598238, 8.3825753 50.5984197, 8.3826054 50.5985262, 8.3826265 50.5985971, 8.3826287 50.5986044, 8.3826804 50.5987781, 8.3828336 50.5994101, 8.3828765 50.5995277, 8.3829025 50.5995703, 8.3829322 50.5996133, 8.3829902 50.599682, 8.3830271 50.5997258)",Bahnhofstraße,,,
371470323,,,residential,50,,False,False,68.607,"LINESTRING (8.3825239 50.598238, 8.3826201 50.5982273, 8.3828917 50.5981796, 8.3834617 50.5980768)",Nelkenweg,,,
371470637,,,residential,50,,False,False,28.875,"LINESTRING (8.3855243 50.5971753, 8.3855151 50.597224, 8.3856362 50.5974201)",Lilienweg,,,
190427890,,,residential,30,,False,False,8.576,"LINESTRING (8.3836439 50.6045365, 8.3837642 50.6045474)",Stegwiese,,,
"[190427889, 190427890, 700462419, 23458874]",2,,residential,30,,False,"[False, True]",92.265,"LINESTRING (8.3836439 50.6045365, 8.383512 50.6045312, 8.3832258 50.6045773, 8.3830709 50.6046035, 8.3829715 50.6046182, 8.3827829 50.6046488, 8.3827111 50.6046622, 8.3825986 50.6046817, 8.3825625 50.6046879, 8.3824214 50.6047106, 8.3823743 50.6047179)",Stegwiese,yes,,
29183651,,,residential,30,,False,False,74.386,"LINESTRING (8.3798814 50.6021519, 8.3792876 50.6015992)",Am Bürgel,,,
519539275,,,residential,30,,True,False,109.945,"LINESTRING (8.3798814 50.6021519, 8.3807488 50.6017983, 8.380827 50.6017815, 8.3810687 50.6017635, 8.3812697 50.6017627)",Dr.-Hermann-Huttel-Straße,,,
219442515,,,residential,,,False,True,61.585,"LINESTRING (8.3843822 50.6030522, 8.3843864 50.6026746, 8.3845078 50.6025161)",Kirchberg,,destination,2
639044350,,,residential,50,,False,True,76.33,"LINESTRING (8.3835728 50.5975382, 8.3831513 50.5976419, 8.3832777 50.5978179, 8.3832847 50.5979005, 8.3834231 50.5979871)",Fliederweg,,,
"[1071692970, 645257045]",,,residential,,,False,"[False, True]",50.868,"LINESTRING (8.3851087 50.6010867, 8.3845992 50.6009988, 8.3845462 50.6010028, 8.384485 50.6010055, 8.384407 50.6010069)",Borngraben,,,3
679271176,,,residential,30,,False,False,25.056,"LINESTRING (8.3790037 50.6017345, 8.3792876 50.6015992)",Lempstraße,,,
27509060,1,,primary,50,roundabout,True,False,8.627,"LINESTRING (8.3840286 50.6006389, 8.3839871 50.6006564, 8.3839388 50.6006641, 8.3839163 50.6006627)",,,,
28388738,,,residential,,,False,False,49.488,"LINESTRING (8.3840286 50.6006389, 8.3840815 50.6006737, 8.3841875 50.6007454, 8.3842051 50.6007639, 8.3843538 50.600911, 8.3843924 50.6009688, 8.384407 50.6010069)",Borngraben,,,
19643089,2,B 277,primary,50,,False,True,52.16199999999999,"LINESTRING (8.3839163 50.6006627, 8.3839066 50.6007014, 8.3838962 50.6007496, 8.3838639 50.6008271, 8.383804 50.6009211, 8.3837348 50.600988, 8.3836726 50.6010319, 8.3836034 50.6010737)",Wetzlarer Straße,,,
27509060,1,,primary,50,roundabout,True,False,21.343,"LINESTRING (8.3839163 50.6006627, 8.3838893 50.6006611, 8.3838441 50.6006479, 8.3838084 50.6006258, 8.3837881 50.6006011, 8.3837802 50.6005737, 8.3837853 50.600546, 8.3838031 50.6005205)",,,,
19640633,2,B 277,primary,50,,False,False,288.642,"LINESTRING (8.3840632 50.6005374, 8.3840781 50.6005325, 8.3841687 50.6004995, 8.3842423 50.6004593, 8.3845254 50.6002615, 8.3848909 50.5999844, 8.3850031 50.5999102, 8.3850923 50.5998767, 8.3856286 50.5996838, 8.3860902 50.5995282, 8.3862523 50.5994735, 8.3873938 50.5990886)",Wetzlarer Straße,,,
27509060,1,,primary,50,roundabout,True,False,12.282,"LINESTRING (8.3840632 50.6005374, 8.3840721 50.600552, 8.3840737 50.6005836, 8.3840586 50.6006137, 8.3840286 50.6006389)",,,,
