osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,width
25984175,Paul-Fritzsching-Straße,residential,False,False,105.697,30,"LINESTRING (12.7505149 50.8645121, 12.750807 50.8646924, 12.7510736 50.8648766, 12.7511341 50.8649045, 12.7511936 50.8649133, 12.7512569 50.8649086, 12.7516394 50.864703)",,,5.5
"[25984186, 1162905380]",Paul-Fritzsching-Straße,residential,False,True,197.512,30,"LINESTRING (12.7505149 50.8645121, 12.7511117 50.864227, 12.7511707 50.8641991, 12.7513235 50.8641322, 12.751722 50.8639577, 12.7518585 50.8638963, 12.7521276 50.8637754, 12.7522795 50.8637476, 12.752935 50.8638184)",,,"['3.8', '3']"
25984186,Paul-Fritzsching-Straße,residential,False,True,10.0,30,"LINESTRING (12.7503774 50.8645357, 12.7505149 50.8645121)",,,3.8
"[25984209, 1072738827]",Paul-Fritzsching-Straße,residential,False,False,179.075,30,"LINESTRING (12.7546268 50.8629336, 12.7544985 50.862943, 12.7543795 50.8629517, 12.7540199 50.8629703, 12.7538808 50.8629681, 12.7537252 50.8629632, 12.753614 50.8629496, 12.7535733 50.8629515, 12.7535331 50.8629589, 12.7534993 50.8629693, 12.7534605 50.8629848, 12.7534311 50.8630007, 12.7533954 50.8630258, 12.7533771 50.8630401, 12.7533604 50.8630573, 12.7533485 50.863074, 12.7533256 50.8631197, 12.7531543 50.8633964, 12.7530667 50.863535, 12.7530442 50.8635754, 12.7529534 50.8637784)",,,"['5.6', '4.6']"
74065625,Pestalozzistraße,residential,False,False,107.794,,"LINESTRING (12.7546268 50.8629336, 12.7546293 50.8632146, 12.7546354 50.863903)",,,6.2
1094240031,Pestalozzistraße,residential,False,True,65.54499999999999,,"LINESTRING (12.7546268 50.8629336, 12.7546284 50.8629046, 12.7546396 50.862872, 12.754801 50.8626211, 12.7548597 50.8625354, 12.7548829 50.8625081, 12.7549066 50.8624506, 12.7549133 50.8623782)",,,7
74065631,Peniger Straße,tertiary,False,True,13.344,50,"LINESTRING (12.7560631 50.8634656, 12.755917 50.8635424)",,K 7311,6.5
25984215,Am Försterhäuschen,residential,True,False,145.675,,"LINESTRING (12.7560631 50.8634656, 12.7557933 50.8631934, 12.7554751 50.8628591, 12.755121 50.8625315, 12.7550541 50.8624706, 12.7549862 50.8624303, 12.7549133 50.8623782)",,,4.5
"[954408482, 74065645, 821968831]",Peniger Straße,tertiary,False,False,337.774,50,"LINESTRING (12.7560631 50.8634656, 12.7564814 50.8632337, 12.7566529 50.8631498, 12.7568599 50.8630672, 12.7569562 50.8630336, 12.7571028 50.8629927, 12.7572985 50.8629437, 12.757447 50.8629089, 12.7577516 50.8628279, 12.7583211 50.8626769, 12.7591379 50.8624772, 12.7598275 50.8623071, 12.7602471 50.8622031, 12.7603765 50.8621703)",,K 7311,6.5
1094480431,Sachsenstraße,residential,False,True,118.6,,"LINESTRING (12.758555 50.8574422, 12.7583141 50.8574105, 12.7569009 50.8572246)",,,
25983099,Knaumühlenweg,residential,False,False,47.67,,"LINESTRING (12.7573464 50.8643802, 12.7572087 50.8643825, 12.7569614 50.8643877, 12.7567458 50.864354, 12.7566765 50.8643418)",,,
236446995,Helenenstraße,residential,False,True,5.788,50,"LINESTRING (12.7512428 50.8571082, 12.7511941 50.8570662)",,,
25437070,Gießerweg,residential,True,False,156.792,30,"LINESTRING (12.7512428 50.8571082, 12.7508581 50.857549, 12.7506726 50.8578121, 12.7502821 50.8583797)",,,
439497146,Helenenstraße,residential,True,False,173.96200000000002,50,"LINESTRING (12.7512428 50.8571082, 12.7513074 50.8571556, 12.7518353 50.8575434, 12.7521889 50.8578154, 12.7523373 50.8579296, 12.7524796 50.8580144, 12.7528581 50.85824, 12.752903 50.8582667)",,,
23804226,Johannisplatz,living_street,False,False,45.370999999999995,7,"LINESTRING (12.7607309 50.8588105, 12.7608443 50.8588031, 12.7611023 50.8587712, 12.7611344 50.8587658, 12.7613627 50.8587274)",,,
682470646,Albertstraße,residential,True,False,114.10100000000001,20,"LINESTRING (12.7607309 50.8588105, 12.7607378 50.8588529, 12.760727 50.8588907, 12.7607032 50.8589176, 12.7604635 50.8590744, 12.7601793 50.8592774, 12.7600629 50.8593655, 12.7600061 50.8593951, 12.759906 50.8594364, 12.7598487 50.8594471, 12.7598011 50.8594521, 12.7597395 50.8594586, 12.7596114 50.8594658)",,,
588197956,Albertstraße,residential,False,True,9.545,20,"LINESTRING (12.75883 50.8595587, 12.7588452 50.8594734)",,,
1072738827,Paul-Fritzsching-Straße,residential,False,False,4.631,30,"LINESTRING (12.7529534 50.8637784, 12.752935 50.8638184)",,,5.6
25984160,Paul-Fritzsching-Straße,residential,False,False,119.547,30,"LINESTRING (12.7529534 50.8637784, 12.7531693 50.8638294, 12.7533053 50.8638479, 12.7533812 50.8638489, 12.7534985 50.8638516, 12.7537835 50.8638542, 12.7546354 50.863903)",,,3.5
"[25984209, 1072738827]",Paul-Fritzsching-Straße,residential,False,True,179.075,30,"LINESTRING (12.7529534 50.8637784, 12.7530442 50.8635754, 12.7530667 50.863535, 12.7531543 50.8633964, 12.7533256 50.8631197, 12.7533485 50.863074, 12.7533604 50.8630573, 12.7533771 50.8630401, 12.7533954 50.8630258, 12.7534311 50.8630007, 12.7534605 50.8629848, 12.7534993 50.8629693, 12.7535331 50.8629589, 12.7535733 50.8629515, 12.753614 50.8629496, 12.7537252 50.8629632, 12.7538808 50.8629681, 12.7540199 50.8629703, 12.7543795 50.8629517, 12.7544985 50.862943, 12.7546268 50.8629336)",,,"['5.6', '4.6']"
25434068,,residential,False,True,23.192,,"LINESTRING (12.7511941 50.8570662, 12.7513549 50.856884)",,,
236446995,Helenenstraße,residential,False,False,5.788,50,"LINESTRING (12.7511941 50.8570662, 12.7512428 50.8571082)",,,
236446995,Helenenstraße,residential,False,True,41.983,50,"LINESTRING (12.7511941 50.8570662, 12.7508409 50.8567615)",,,
25434068,,residential,False,False,23.192,,"LINESTRING (12.7513549 50.856884, 12.7511941 50.8570662)",,,
25434191,Dorotheenstraße,residential,False,False,38.565,,"LINESTRING (12.7513549 50.856884, 12.7508409 50.8567615)",,,
25434191,Dorotheenstraße,residential,False,True,170.871,,"LINESTRING (12.7513549 50.856884, 12.751622 50.8569422, 12.7517497 50.8569645, 12.7523344 50.8570668, 12.7528273 50.8571368, 12.7537088 50.8572724)",,,
675449702,Gießerweg,residential,False,False,39.461,30,"LINESTRING (12.7502821 50.8583797, 12.7501098 50.8587175)",,,
10315887,Albertstraße,residential,False,True,53.81999999999999,20,"LINESTRING (12.7596114 50.8594658, 12.7595562 50.8594688, 12.7590475 50.8594784, 12.758999 50.8594772, 12.7588452 50.8594734)",,,
810688451,Lindenstraße,residential,False,False,115.92699999999999,,"LINESTRING (12.7555086 50.860917, 12.7554959 50.8609325, 12.7554714 50.8609496, 12.7554372 50.860968, 12.7551455 50.861072, 12.754212 50.8614049, 12.7540941 50.8614469)",,,
"[810688451, 25983533]","['Lindenstraße', 'Nordstraße']",residential,False,True,115.782,,"LINESTRING (12.7555086 50.860917, 12.7555152 50.860901, 12.7555143 50.8608834, 12.7555079 50.8608665, 12.7554905 50.8608329, 12.7553587 50.8606132, 12.7550005 50.8600353, 12.7549831 50.8600072, 12.7549426 50.8599434)",,,
1049718066,Nordstraße,residential,False,True,75.745,,"LINESTRING (12.7555086 50.860917, 12.7556375 50.8609724, 12.7558115 50.8611981, 12.7562907 50.8610618)",,,
1049718066,Nordstraße,residential,False,False,75.745,,"LINESTRING (12.7562907 50.8610618, 12.7558115 50.8611981, 12.7556375 50.8609724, 12.7555086 50.860917)",,,
