osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,access
"[55956430, 1248770870]",False,Celler Straße,secondary,50,True,291.35,"LINESTRING (9.9103779 52.6786417, 9.9105535 52.6785746, 9.9111715 52.6783387, 9.9112681 52.6783018, 9.9114135 52.6782463, 9.9115696 52.6781867, 9.9121271 52.6779738, 9.912609 52.6777905, 9.9132185 52.6775788, 9.9136832 52.6774318, 9.9141059 52.6773234)",2,L 180,,
38532783,False,Lange Gärten,residential,30,False,120.461,"LINESTRING (9.904722 52.6834609, 9.904296 52.6824088)",,,,
38532783,False,Lange Gärten,residential,30,True,24.651,"LINESTRING (9.904722 52.6834609, 9.9048092 52.6836762)",,,,
197897899,False,Schulgarten,residential,30,False,262.236,"LINESTRING (9.904722 52.6834609, 9.908517 52.6829423)",,,,
314260780,False,Ziegenwinkel,residential,,False,82.134,"LINESTRING (9.907517 52.6782009, 9.9063558 52.6779774)",,,,yes
87980384,False,Am Amtshof,residential,30,False,53.19799999999999,"LINESTRING (9.907517 52.6782009, 9.9073088 52.678584, 9.9073007 52.6786589)",,,,
87980384,False,Am Amtshof,residential,30,True,50.342999999999996,"LINESTRING (9.907517 52.6782009, 9.9076872 52.6778804, 9.9077275 52.6778367, 9.9078331 52.6778208)",,,,
314260780,False,Ziegenwinkel,residential,,True,82.134,"LINESTRING (9.9063558 52.6779774, 9.907517 52.6782009)",,,,yes
314260780,False,Ziegenwinkel,residential,,False,53.397999999999996,"LINESTRING (9.9063558 52.6779774, 9.9061482 52.6780493, 9.9060157 52.6780325, 9.9060375 52.6779738, 9.9063558 52.6779774)",,,,yes
314260780,False,Ziegenwinkel,residential,,True,53.397999999999996,"LINESTRING (9.9063558 52.6779774, 9.9060375 52.6779738, 9.9060157 52.6780325, 9.9061482 52.6780493, 9.9063558 52.6779774)",,,,yes
314275545,False,Meyergasse,residential,,False,108.954,"LINESTRING (9.9120568 52.6828676, 9.9134402 52.6823609)",,,,
25963243,False,Schulstraße,residential,30,False,122.361,"LINESTRING (9.9120568 52.6828676, 9.9120026 52.682752, 9.9118141 52.6823539, 9.9115905 52.6818043)",,,,
25963243,False,Schulstraße,residential,30,True,42.581999999999994,"LINESTRING (9.9120568 52.6828676, 9.912097 52.6829532, 9.9120887 52.6831237, 9.9119752 52.6832261)",,,,
95538233,False,Hasseler Straße,residential,30,True,62.725,"LINESTRING (9.9134402 52.6823609, 9.914267 52.6826197)",,,,
314275545,False,Meyergasse,residential,,True,108.954,"LINESTRING (9.9134402 52.6823609, 9.9120568 52.6828676)",,,,
95538233,False,Hasseler Straße,residential,30,False,139.246,"LINESTRING (9.9134402 52.6823609, 9.9129349 52.6822027, 9.9120038 52.6819148, 9.9115905 52.6818043)",,,,
271107131,False,Schulstraße,residential,30,True,81.603,"LINESTRING (9.9101595 52.6809926, 9.9109956 52.6815233)",,,,
271107131,False,Schulstraße,residential,30,False,48.846000000000004,"LINESTRING (9.9101595 52.6809926, 9.9100421 52.6809181, 9.9097895 52.6808016, 9.9095638 52.6807573)",,,,
912294241,False,Schulstraße,living_street,,False,91.747,"LINESTRING (9.9101595 52.6809926, 9.9102832 52.6808928, 9.9103416 52.6808092, 9.9103698 52.6806945, 9.9103486 52.680612, 9.9103183 52.6805674, 9.9102991 52.6805391, 9.9102461 52.6804877, 9.9101365 52.6804576, 9.9100215 52.6804523, 9.9099367 52.6803354)",,,,
912294241,False,Schulstraße,living_street,,True,91.747,"LINESTRING (9.9099367 52.6803354, 9.9100215 52.6804523, 9.9101365 52.6804576, 9.9102461 52.6804877, 9.9102991 52.6805391, 9.9103183 52.6805674, 9.9103486 52.680612, 9.9103698 52.6806945, 9.9103416 52.6808092, 9.9102832 52.6808928, 9.9101595 52.6809926)",,,,
78203870,False,Allerwinkel,residential,30,False,124.48699999999998,"LINESTRING (9.9102637 52.6753623, 9.9102063 52.6754092, 9.9100017 52.6754633, 9.9097487 52.675493, 9.9094776 52.6755346, 9.9093735 52.6755381, 9.9092766 52.6755321, 9.9086346 52.675462, 9.9085133 52.6754253)",,,,
95742301,False,Allerfurt,residential,30,False,78.00800000000001,"LINESTRING (9.9102637 52.6753623, 9.9103201 52.6754002, 9.9104641 52.6753873, 9.910789 52.6755988, 9.9108445 52.6755844, 9.9108937 52.6755632, 9.9111143 52.6754145)",,,,
