osmid,name,highway,maxspeed,width,oneway,reversed,length,est_width,lanes,geometry,ref,access,bridge
30182237,Am Werder,residential,30,,True,False,108.422,,1,"LINESTRING (10.4139475 53.2520492, 10.4144282 53.2518918, 10.4144835 53.2518233, 10.4144888 53.251731, 10.4143287 53.2512619)",,,
907538326,Kaufhausstraße,residential,50,5,False,False,68.092,,,"LINESTRING (10.4139475 53.2520492, 10.4140524 53.2522928, 10.414143 53.2525033, 10.4141469 53.2525124, 10.4142022 53.2526423)",,,
72147000,Lünertorstraße,residential,30,4.6,True,False,43.429,,,"LINESTRING (10.4143287 53.2512619, 10.4136954 53.2513566)",,,
186522907,Lünertorstraße,residential,30,,False,True,11.075,,,"LINESTRING (10.4143287 53.2512619, 10.4144929 53.2512455)",,,
17454318,Hinter der Bardowicker Mauer,residential,10,3.9,True,False,99.51100000000001,,,"LINESTRING (10.4093406 53.2521203, 10.4090135 53.2521138, 10.4087986 53.2520985, 10.4085851 53.2520749, 10.4083973 53.2520386, 10.4081052 53.2519674, 10.4078957 53.2519231)",,,
"[303800320, 303800632, 96294222, 402367711]",Bardowicker Straße,residential,50,5,False,True,29.54,,2,"LINESTRING (10.4093406 53.2521203, 10.4093565 53.2521847, 10.4093667 53.2522454, 10.4093792 53.252333, 10.4093854 53.2523845)",,,
303800726,Bardowicker Straße,residential,50,,False,False,75.733,,,"LINESTRING (10.4093406 53.2521203, 10.4091631 53.2516926, 10.4090662 53.2514593)",,,
"[83188856, 40469166]",Reichenbachstraße,secondary,50,,False,False,38.531,,"['4', '3']","LINESTRING (10.4112215 53.252814, 10.4115159 53.252762, 10.4117841 53.2527341)",,,
"[30185071, 24219312, 24219313, 30249754, 30249756]","['Baumstraße', 'Salzstraße am Wasser', 'Lünertorstraße', 'Lüner Straße']",residential,"['50', '30']","['6.6', '4.1']",True,False,266.28700000000003,,"['2', '1']","LINESTRING (10.4118604 53.2524189, 10.4125137 53.2524508, 10.4132105 53.2524443, 10.4132722 53.2524241, 10.4132954 53.2523808, 10.4132961 53.2523422, 10.4129986 53.2519192, 10.4127816 53.2515381, 10.4127611 53.2515021, 10.4128321 53.2514893, 10.4133749 53.2514045, 10.4136667 53.2513609)",,,yes
148564070,Im Wendischen Dorfe,residential,50,,False,False,35.485,,2,"LINESTRING (10.4118604 53.2524189, 10.4117914 53.2526407, 10.4117897 53.2526697, 10.4117841 53.2527341)",,,
30341889,Im Timpen,living_street,,,False,False,81.86999999999999,,,"LINESTRING (10.4044666 53.2455055, 10.4043335 53.2454733, 10.4037516 53.2450755, 10.4037488 53.2450549, 10.4038182 53.2449628)",,,
30341889,Im Timpen,living_street,,,False,True,81.86999999999999,,,"LINESTRING (10.4038182 53.2449628, 10.4037488 53.2450549, 10.4037516 53.2450755, 10.4043335 53.2454733, 10.4044666 53.2455055)",,,
"[297891992, 718099394]",Wallstraße,residential,30,5,False,False,27.811,,,"LINESTRING (10.4038182 53.2449628, 10.4035161 53.2448638, 10.4034528 53.2448414)",,,
"[297891992, 96306840]",Wallstraße,residential,30,,False,True,218.591,,,"LINESTRING (10.4038182 53.2449628, 10.4039156 53.2449947, 10.4041942 53.245086, 10.4042149 53.2450928, 10.4045348 53.2451976, 10.4046154 53.2452197, 10.4046858 53.2452344, 10.4068725 53.2455747, 10.4069164 53.245582)",,,
17384248,Bei der St. Johanniskirche,residential,50,,False,True,143.50799999999998,,,"LINESTRING (10.4128911 53.2486455, 10.4129918 53.2486228, 10.4131634 53.2483538, 10.4132247 53.2482713, 10.4134016 53.2480335, 10.413516 53.2479168, 10.413584 53.2478224, 10.4136346 53.2477197, 10.413666 53.2476147, 10.4136757 53.2475379, 10.413683 53.2474792)",,,
95771430,Wandfärberstraße,living_street,,,True,False,73.843,,,"LINESTRING (10.4128911 53.2486455, 10.4125703 53.2489821, 10.4123659 53.2492302)",,,
33885766,Neue Straße,residential,,3,False,False,129.29999999999998,5.2,,"LINESTRING (10.4027653 53.2494233, 10.4028011 53.2493084, 10.4028085 53.2492175, 10.4027939 53.2489407, 10.4027845 53.2488412, 10.4027617 53.2487289, 10.402747 53.2486922, 10.4026866 53.248639, 10.4025096 53.2485331, 10.4023818 53.2484675, 10.4023098 53.2484286, 10.4022421 53.248392)",,,
41109447,Auf dem Meere,living_street,,4,False,False,64.18,6,,"LINESTRING (10.4027653 53.2494233, 10.4024316 53.2493216, 10.4020645 53.2492305, 10.4019586 53.2492433, 10.4019322 53.2492465, 10.4018756 53.2492534)",,,
41109447,Auf dem Meere,living_street,,4,False,True,39.093,6,,"LINESTRING (10.4027653 53.2494233, 10.403255 53.249594, 10.403273 53.2496003)",,,
33885766,Neue Straße,residential,,3,False,True,129.29999999999998,5.2,,"LINESTRING (10.4022421 53.248392, 10.4023098 53.2484286, 10.4023818 53.2484675, 10.4025096 53.2485331, 10.4026866 53.248639, 10.402747 53.2486922, 10.4027617 53.2487289, 10.4027845 53.2488412, 10.4027939 53.2489407, 10.4028085 53.2492175, 10.4028011 53.2493084, 10.4027653 53.2494233)",,,
235060365,Auf der Altstadt,residential,30,5.30,True,False,73.696,,1,"LINESTRING (10.4022421 53.248392, 10.4019419 53.2485685, 10.4014468 53.2488533)",,,
17257121,Hindenburgstraße,secondary,50,,False,False,109.059,,2,"LINESTRING (10.4048428 53.2530992, 10.4049927 53.2531055, 10.405356 53.2531206, 10.405893 53.2531429, 10.4064782 53.2531672)",L 216,,
17257121,Hindenburgstraße,secondary,50,,False,True,85.305,,2,"LINESTRING (10.4048428 53.2530992, 10.4037572 53.2530541, 10.4035636 53.253046)",L 216,,
907538326,Kaufhausstraße,residential,50,5,False,True,68.09200000000001,,,"LINESTRING (10.4142022 53.2526423, 10.4141469 53.2525124, 10.414143 53.2525033, 10.4140524 53.2522928, 10.4139475 53.2520492)",,,
46171711,Bei der St. Lambertikirche,residential,50,6,False,False,9.39,,,"LINESTRING (10.4031653 53.2452127, 10.4031976 53.2451305)",,,
"[295406392, 46171713, 96365259]","['Bei der St. Lambertikirche', 'Salzstraße']",residential,"['50', '20']",6,False,True,90.183,,,"LINESTRING (10.4031653 53.2452127, 10.4031593 53.2453555, 10.4031827 53.2456595, 10.4031848 53.2456864, 10.4031907 53.2459363, 10.4031983 53.2460232)",,,
41109446,Im Verdener Hof,residential,5,2,False,True,20.959,,,"LINESTRING (10.4022959 53.2501886, 10.4024023 53.2502473, 10.4025228 53.2501753)",,,
"[18926058, 34064949]","['Auf dem Harz', 'St. Lambertiplatz']",residential,50,"['3.5', '5']",True,False,40.763000000000005,,,"LINESTRING (10.4027559 53.2453042, 10.4029133 53.2451901, 10.4029564 53.2451482, 10.4029833 53.2451024, 10.4029821 53.2450547, 10.4029718 53.2450272, 10.4029416 53.244986)",,,
46158598,St. Lambertiplatz,residential,50,3.5,True,False,35.168,,,"LINESTRING (10.4027559 53.2453042, 10.4030278 53.2451973, 10.403076 53.2451783, 10.4031976 53.2451305)",,,
29282657,Sülztorstraße,residential,50,6,False,True,10.639,,,"LINESTRING (10.4032623 53.245043, 10.4031976 53.2451305)",,,
46171710,Sülztorstraße,residential,50,6,False,False,25.752,,,"LINESTRING (10.4032623 53.245043, 10.4034528 53.2448414)",,,
"[13215492, 1237636069]",An den Reeperbahnen,residential,30,,False,True,88.69600000000001,,,"LINESTRING (10.4072934 53.2448169, 10.4072419 53.244924, 10.4072094 53.2449897, 10.407198 53.2450128, 10.4071407 53.2451285, 10.4070875 53.245236, 10.4069426 53.2455291, 10.4069164 53.245582)",,,
549336714,Rote Straße,residential,50,7.5,False,False,28.66,,3,"LINESTRING (10.4096125 53.2450709, 10.4095403 53.245325)",,,
915205870,Rote Straße,residential,50,,True,False,69.541,,2,"LINESTRING (10.4096125 53.2450709, 10.4095842 53.2449166, 10.4095676 53.2445986, 10.4096342 53.2444519)",,,
"[17384256, 17384249]",Münzstraße,"['residential', 'living_street']",50,"['5.0', '3.9']",False,False,37.147,,,"LINESTRING (10.4106252 53.2495898, 10.4105576 53.2495857, 10.4100688 53.2495621)",,,
17384249,Münzstraße,residential,50,5.0,False,True,44.402,,,"LINESTRING (10.4106252 53.2495898, 10.4108306 53.2496022, 10.4108802 53.2496052, 10.4112892 53.2496299)",,,
"[17457033, 1109984082, 289841086, 95243726]","['Auf dem Wüstenort', 'Am Berge']","['residential', 'living_street']",50,3.5,True,False,223.064,,,"LINESTRING (10.4106252 53.2495898, 10.4106289 53.249501, 10.4104425 53.2492473, 10.4102654 53.249119, 10.4101334 53.2489919, 10.4100358 53.248849, 10.4106573 53.2489579, 10.4109134 53.2489844, 10.4110932 53.2489647, 10.4111412 53.2491231, 10.4111704 53.2492197, 10.4112055 53.2493354, 10.4112449 53.249474)",,,
41109443,Obere Ohlingerstraße,living_street,,4,True,False,71.906,7.7,,"LINESTRING (10.4019524 53.2476421, 10.4016911 53.2474332, 10.4013825 53.2471716, 10.4013328 53.2471132)",,,
269708886,Obere Ohlingerstraße,living_street,,3,False,True,51.281000000000006,5,,"LINESTRING (10.4019524 53.2476421, 10.4017274 53.2477246, 10.4015495 53.2477767, 10.4014892 53.2477944, 10.4012686 53.2478534)",,,
23389553,Frommestraße,residential,50,,False,True,47.226,,,"LINESTRING (10.4010926 53.2523011, 10.4010823 53.2522996, 10.4008165 53.2522786, 10.4003903 53.2522395)",,,
148564068,Am Schifferwall,secondary,50,,True,False,21.838,,1,"LINESTRING (10.4149406 53.2527461, 10.4150912 53.2527327, 10.4151841 53.2527353, 10.415259 53.2527567)",,,
148564069,Am Schifferwall,secondary_link,50,,True,False,31.171,,1,"LINESTRING (10.4149406 53.2527461, 10.4150895 53.2526839, 10.4151599 53.2526473, 10.4152897 53.2525613)",,,
148564065,Am Schifferwall,secondary,50,,False,False,21.828,,4,"LINESTRING (10.4152897 53.2525613, 10.4152714 53.2526564, 10.415259 53.2527567)",,,
"[166720096, 403835077, 85046917, 23918054, 32295081, 84659023, 40469167, 129329265]","['Am Schifferwall', 'Reichenbachstraße']",secondary,50,,False,True,187.993,,"['4', '3']","LINESTRING (10.4146047 53.252811, 10.4145651 53.2528142, 10.4145137 53.2528174, 10.4142776 53.2528195, 10.4142721 53.2528194, 10.4139124 53.2528137, 10.4134117 53.2527884, 10.4130425 53.2527714, 10.4120313 53.2527392, 10.4117841 53.2527341)",,,yes
482122673,Am Schifferwall,secondary,50,,True,False,23.506,,2,"LINESTRING (10.4146047 53.252811, 10.4147009 53.2527901, 10.4147776 53.2527727, 10.4149406 53.2527461)",,,
25838159,Auf dem Kauf,residential,30,5.40,True,False,137.68800000000002,,,"LINESTRING (10.4118208 53.2503867, 10.4118899 53.2504375, 10.4119621 53.25058, 10.4119979 53.2506702, 10.4120326 53.2507576, 10.4120643 53.2510461, 10.4121138 53.2515975)",,,
"[29408064, 29408065]","['Bei der Abtspferdetränke', 'Ilmenaustraße']",residential,50,5,False,False,147.37800000000001,,2,"LINESTRING (10.4118208 53.2503867, 10.4124499 53.2503502, 10.4126164 53.2503467, 10.412662 53.2503324, 10.412679 53.2503073, 10.4126546 53.2501202, 10.4126586 53.2500288, 10.4126922 53.2499384, 10.4128115 53.2497012, 10.4129243 53.2495449)",,,
"[16893609, 155364235]",Am Berge,residential,50,"['7', '5']",False,True,100.66900000000001,,2,"LINESTRING (10.4118208 53.2503867, 10.4116739 53.2503895, 10.4115734 53.2503594, 10.411352 53.2498755, 10.4113101 53.2497115, 10.4112892 53.2496299)",,,
148564065,Am Schifferwall,secondary,50,,False,True,21.828,,4,"LINESTRING (10.415259 53.2527567, 10.4152714 53.2526564, 10.4152897 53.2525613)",,,
"[166720097, 23389836]","['Am Schifferwall', 'Bockelmannstraße']",secondary,50,,False,False,19.744,,3,"LINESTRING (10.415259 53.2527567, 10.4152558 53.2527949, 10.4152653 53.2528355, 10.415291 53.2528791, 10.4153267 53.2529266)",,,
166720100,Am Schifferwall,secondary,50,,True,False,20.613,,2,"LINESTRING (10.415259 53.2527567, 10.415155 53.2527915, 10.4150835 53.252811, 10.4149756 53.2528292)",,,
482122672,Am Schifferwall,secondary,50,,True,False,24.841,,2,"LINESTRING (10.4149756 53.2528292, 10.4148552 53.2528305, 10.41477 53.2528278, 10.4146047 53.252811)",,,
235060364,Auf der Altstadt,residential,30,5.30,True,False,7.072,,1,"LINESTRING (10.402728 53.2480563, 10.4026636 53.2481069)",,,
"[899481883, 235060348]",Untere Ohlingerstraße,residential,30,4,True,False,186.317,,,"LINESTRING (10.402728 53.2480563, 10.4027771 53.2480955, 10.4029334 53.2482203, 10.4030205 53.248303, 10.4031021 53.2483885, 10.4031651 53.2484609, 10.4033288 53.248641, 10.4034015 53.2487588, 10.403441 53.2488502, 10.4034684 53.2489523, 10.4034826 53.2489996, 10.403482 53.249037, 10.4034792 53.2490929, 10.4034689 53.2491422, 10.4034411 53.2492359, 10.4034233 53.2492818, 10.4034154 53.2493023, 10.4033985 53.249346, 10.4033413 53.2494648, 10.4032847 53.2495771, 10.403273 53.2496003)",,,
17042996,Waagestraße,residential,,3.7,False,True,5.408,,,"LINESTRING (10.4057537 53.2502084, 10.4056737 53.250217)",,,
"[96294232, 23389873]",Bardowicker Straße,residential,20,10,False,False,115.36200000000002,,,"LINESTRING (10.4090662 53.2514593, 10.409039 53.2513901, 10.4089243 53.2510647, 10.4088981 53.2509739, 10.4088526 53.2508164, 10.408846 53.250777, 10.4088164 53.2506205, 10.4087869 53.2504366)",,,
"[506188409, 718192516, 24219367]",Lüner Straße,residential,30,"['3.5', '5']",True,False,130.26600000000002,,,"LINESTRING (10.4090662 53.2514593, 10.4094527 53.2514465, 10.4095706 53.2514451, 10.4100027 53.2514778, 10.4102909 53.2515047, 10.410607 53.2515342, 10.4109013 53.2515613, 10.4110081 53.2515714)",,,
303800726,Bardowicker Straße,residential,50,,False,True,75.733,,,"LINESTRING (10.4090662 53.2514593, 10.4091631 53.2516926, 10.4093406 53.2521203)",,,
269708886,Obere Ohlingerstraße,living_street,,3,False,False,51.281000000000006,5,,"LINESTRING (10.4012686 53.2478534, 10.4014892 53.2477944, 10.4015495 53.2477767, 10.4017274 53.2477246, 10.4019524 53.2476421)",,,
28218886,Hinter der Bardowicker Mauer,residential,10,4,True,False,156.907,,,"LINESTRING (10.4044407 53.2511748, 10.4045447 53.2511955, 10.4054048 53.2514005, 10.4064807 53.2516618, 10.4066339 53.2516931)",,,
"[899238844, 899238845]",Hinter der Bardowicker Mauer,residential,10,3.7,False,True,75.121,,,"LINESTRING (10.4044407 53.2511748, 10.4039446 53.251076, 10.4036558 53.2510185, 10.4033687 53.2509626)",,,
"[46171712, 295406393, 155513185, 155513189]","['Salzstraße', 'Neue Sülze']",residential,20,3,True,False,223.383,,1,"LINESTRING (10.4042996 53.2479092, 10.4041568 53.2477155, 10.4040056 53.2475056, 10.4039199 53.247387, 10.4036253 53.2470332, 10.4035772 53.2469443, 10.4033979 53.2466132, 10.4033877 53.2465943, 10.4033001 53.2463931, 10.4032881 53.246351, 10.4032777 53.2463142, 10.4032172 53.2461012, 10.4031983 53.2460232)",,,
"[96306833, 718174275, 1012086134]",Neue Sülze,residential,50,6,False,True,264.86,,2,"LINESTRING (10.4042996 53.2479092, 10.4043251 53.2479437, 10.4043676 53.2480015, 10.4044469 53.248109, 10.4046066 53.2483048, 10.4048108 53.2485464, 10.4048289 53.2485677, 10.4050098 53.2487732, 10.4052583 53.2490731, 10.405312 53.2491665, 10.4053399 53.2492441, 10.4054555 53.2496566, 10.4054731 53.2497177, 10.4055522 53.2499989, 10.4055484 53.2500473, 10.4055266 53.250083, 10.4054674 53.2501238)",,,
"[17384256, 17384249]",Münzstraße,"['living_street', 'residential']",50,"['5.0', '3.9']",False,True,37.147,,,"LINESTRING (10.4100688 53.2495621, 10.4105576 53.2495857, 10.4106252 53.2495898)",,,
24220992,Bei der St. Lambertikirche,residential,20,6,False,True,81.142,,,"LINESTRING (10.4020906 53.2457521, 10.4022707 53.2458392, 10.4024024 53.2458726, 10.4025526 53.2459106, 10.4029552 53.2460126, 10.4030482 53.2460227, 10.4031452 53.2460235, 10.4031983 53.2460232)",,,
557447585,Bei der St. Lambertikirche,residential,20,9,False,False,12.996,,,"LINESTRING (10.4020906 53.2457521, 10.4020295 53.2457023, 10.401975 53.2456579)",,,
"[896155786, 896158006, 29284751]",Salzbrückerstraße,residential,"['50', '30']","['4.70', '4.20']",True,False,110.764,,,"LINESTRING (10.4020906 53.2457521, 10.402056 53.2457967, 10.4020393 53.2458352, 10.4019795 53.2460255, 10.4019236 53.2462031, 10.401902 53.2462718, 10.401845 53.2464446, 10.4017851 53.2465566, 10.4016894 53.2467158)",,,
549336714,Rote Straße,residential,50,7.5,False,True,28.66,,3,"LINESTRING (10.4095403 53.245325, 10.4096125 53.2450709)",,,
"[770677236, 15021006]",Friedenstraße,residential,30,4.5,False,False,165.028,,,"LINESTRING (10.4095403 53.245325, 10.4096468 53.2453379, 10.4098995 53.2453687, 10.4101355 53.2453974, 10.4105278 53.245445, 10.4106347 53.245458, 10.4113353 53.2455432, 10.4119709 53.2456204)",,,
328178779,Rote Straße,residential,50,7.5,False,False,72.89699999999999,,,"LINESTRING (10.4095403 53.245325, 10.4094018 53.2457239, 10.409305 53.2459652)",,,
"[307076768, 118607894]",Friedenstraße,residential,30,,False,False,201.97899999999998,,,"LINESTRING (10.4119709 53.2456204, 10.4120072 53.2456248, 10.4130854 53.2457559, 10.4138463 53.2458493, 10.4139148 53.2458533, 10.4139938 53.2458472, 10.4140652 53.2458282, 10.4143152 53.2456981, 10.4148144 53.2455415)",,,
"[770677236, 15021006]",Friedenstraße,residential,30,4.5,False,True,165.028,,,"LINESTRING (10.4119709 53.2456204, 10.4113353 53.2455432, 10.4106347 53.245458, 10.4105278 53.245445, 10.4101355 53.2453974, 10.4098995 53.2453687, 10.4096468 53.2453379, 10.4095403 53.245325)",,,
"[96306840, 13215491, 297891991]",Wallstraße,residential,30,,False,False,164.551,,,"LINESTRING (10.409305 53.2459652, 10.4091703 53.2459452, 10.4087802 53.2458871, 10.4083064 53.2458099, 10.4080511 53.2457687, 10.4077935 53.2457271, 10.4072267 53.2456333, 10.4070808 53.2456092, 10.4069164 53.245582)",,,
"[29206113, 15021019]",Haagestraße,residential,30,5,True,False,195.36900000000006,,,"LINESTRING (10.409305 53.2459652, 10.4094148 53.245983, 10.4094743 53.2459921, 10.4102085 53.2461113, 10.4102982 53.2461258, 10.4111563 53.2462647, 10.4111935 53.2462707, 10.4112464 53.246287, 10.4112749 53.2463061, 10.4112956 53.2463252, 10.411522 53.2465341, 10.4115459 53.2465783, 10.411551 53.2466308, 10.4115374 53.2466859, 10.4114503 53.2467697)",,,
15021023,Rote Straße,residential,50,7.5,False,False,45.726,,,"LINESTRING (10.409305 53.2459652, 10.4092626 53.2460708, 10.4091329 53.2463633)",,,
328178779,Rote Straße,residential,50,7.5,False,True,72.89699999999999,,,"LINESTRING (10.409305 53.2459652, 10.4094018 53.2457239, 10.4095403 53.245325)",,,
"[303800632, 303800320, 96294222, 402367711]",Bardowicker Straße,residential,50,5,False,False,29.54,,2,"LINESTRING (10.4093854 53.2523845, 10.4093792 53.252333, 10.4093667 53.2522454, 10.4093565 53.2521847, 10.4093406 53.2521203)",,,
"[402367712, 402367713, 1020069087]",Bardowicker Straße,residential,50,,True,False,91.921,,1,"LINESTRING (10.4093854 53.2523845, 10.4094159 53.2524366, 10.4094435 53.2524849, 10.4096135 53.252834, 10.409657 53.2529708, 10.4096808 53.2530576, 10.4097136 53.2531857)",,,
475661956,Bastionstraße,secondary,30,,True,False,33.938,,2,"LINESTRING (10.4031683 53.2528536, 10.4033598 53.252956, 10.4035636 53.253046)",L 216,,
475661957,Bastionstraße,secondary,30,,True,False,22.64,,1,"LINESTRING (10.4031683 53.2528536, 10.4031962 53.2529367, 10.4031957 53.2529706, 10.4031662 53.2529987, 10.4030973 53.25303)",L 216,,
17042991,Hindenburgstraße,secondary,50,,True,False,170.81199999999998,,1,"LINESTRING (10.4030973 53.25303, 10.4019687 53.2529755, 10.4013229 53.2529314, 10.4006772 53.2528784, 10.4005996 53.2528664, 10.400555 53.2528488)",L 216,,
11818113,Am Wasserturm,residential,50,,False,False,39.925,,,"LINESTRING (10.413538 53.2469635, 10.4135516 53.2469485, 10.4135648 53.2469284, 10.4135715 53.2469071, 10.4135751 53.2468915, 10.4135722 53.2468761, 10.4135648 53.2468488, 10.4135307 53.2468409, 10.4134717 53.2468421, 10.4134354 53.2468505, 10.4134134 53.2468678, 10.4134076 53.2468872, 10.41341 53.2469043, 10.4134214 53.2469195, 10.4134463 53.2469356, 10.4134836 53.2469516, 10.413538 53.2469635)",,,
11818113,Am Wasserturm,residential,50,,False,True,39.925000000000004,,,"LINESTRING (10.413538 53.2469635, 10.4134836 53.2469516, 10.4134463 53.2469356, 10.4134214 53.2469195, 10.41341 53.2469043, 10.4134076 53.2468872, 10.4134134 53.2468678, 10.4134354 53.2468505, 10.4134717 53.2468421, 10.4135307 53.2468409, 10.4135648 53.2468488, 10.4135722 53.2468761, 10.4135751 53.2468915, 10.4135715 53.2469071, 10.4135648 53.2469284, 10.4135516 53.2469485, 10.413538 53.2469635)",,,
"[486972235, 558917533]","['Altenbrückertorstraße', 'Bei der Ratsmühle']",residential,50,,False,True,65.91499999999999,,,"LINESTRING (10.413538 53.2469635, 10.413517 53.2471205, 10.4135283 53.2474125, 10.4135302 53.2474628, 10.413683 53.2474792)",,,
