osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,access,junction
"[241133855, 670732567]",2,Cuxhavener Straße,tertiary,50,False,False,98.636,"LINESTRING (8.8936662 53.8071615, 8.8933829 53.8071174, 8.8931899 53.8070874, 8.8930528 53.8070665, 8.8923822 53.8069673, 8.8923607 53.8069641, 8.8923448 53.8069615, 8.8922118 53.8069396)",K 70,,,
670732567,2,Cuxhavener Straße,tertiary,50,False,True,45.715999999999994,"LINESTRING (8.8936662 53.8071615, 8.8939129 53.8071967, 8.8943429 53.8072582)",K 70,,,
29337687,,Stephanstraße,residential,30,False,True,66.861,"LINESTRING (8.9040759 53.8116786, 8.9036104 53.8111438)",,,,
29337687,,Stephanstraße,residential,30,False,False,66.658,"LINESTRING (8.9040759 53.8116786, 8.9044554 53.8121107, 8.9045681 53.8122017)",,,,
30429870,,Hermann-Allmers-Straße,residential,30,False,False,197.524,"LINESTRING (8.9040759 53.8116786, 8.905397 53.8113794, 8.9067622 53.8111265, 8.9069224 53.8111095)",,,,
30429845,,Jahnstraße,residential,30,False,True,66.644,"LINESTRING (8.8941795 53.8083915, 8.8931972 53.8082406)",,,,
38352454,,Am Großen Specken,residential,50,False,False,48.900999999999996,"LINESTRING (8.8977756 53.8084551, 8.8981661 53.8083541, 8.8981596 53.8081661)",,,,
127717426,,Am Großen Specken,residential,50,False,False,41.377,"LINESTRING (8.8977756 53.8084551, 8.8979524 53.8082743, 8.8980776 53.8082089, 8.8981596 53.8081661)",,,,
"[25514648, 1148297386, 1148297387, 38352454]",,Am Großen Specken,residential,50,False,True,280.098,"LINESTRING (8.8977756 53.8084551, 8.8975178 53.8085655, 8.8974264 53.808613, 8.897276 53.8087135, 8.8971438 53.8088415, 8.8970729 53.8089285, 8.8970244 53.8090352, 8.8970203 53.8090931, 8.8970594 53.8091714, 8.8970642 53.8091815, 8.8971658 53.8093426, 8.897198 53.8094026, 8.8972475 53.8094903, 8.8972783 53.8095477, 8.8973622 53.8096722, 8.8974833 53.8099465, 8.8975102 53.8100075, 8.8975763 53.8101572, 8.8976019 53.8102151, 8.8976371 53.8102949, 8.8977204 53.8105337, 8.8977918 53.8107385)",,,,
30449346,,Isländische Straße,residential,30,True,False,68.494,"LINESTRING (8.9008513 53.8086415, 8.9007752 53.8085008, 8.9006836 53.8083217, 8.9005477 53.8080522)",,,,
35917029,,Wallstraße,residential,,False,False,37.863,"LINESTRING (8.9008513 53.8086415, 8.9007506 53.8086591, 8.9004628 53.8087902, 8.9004108 53.8088462)",,,,
"[25514347, 35917029]",,"['Rathausplatz', 'Wallstraße']",residential,30,False,True,106.42299999999999,"LINESTRING (8.9008513 53.8086415, 8.9010583 53.8086126, 8.9012178 53.8085297, 8.9013944 53.8083897, 8.9015035 53.8082123, 8.901565 53.8081686, 8.9015942 53.8081309, 8.9016053 53.8080355, 8.9016035 53.8079483, 8.9016022 53.8078867)",,,,
29338362,,Eschstraße,residential,30,False,False,112.58100000000002,"LINESTRING (8.8983847 53.805937, 8.8983874 53.8060742, 8.8983742 53.8065553, 8.8983488 53.8069176, 8.898365 53.8069476)",,,,
"[37919776, 116761905, 606331935, 37919775]",2,"['Wesermünder Straße', 'Bahnhofstraße']",tertiary,50,False,True,157.581,"LINESTRING (8.8951699 53.8047158, 8.8952195 53.8049549, 8.8952331 53.8050107, 8.8952638 53.8051248, 8.8952841 53.8052354, 8.8953381 53.8054226, 8.8953914 53.8056192, 8.895407 53.8056685, 8.8954192 53.8057225, 8.8954425 53.8058082, 8.8954565 53.80586, 8.8954814 53.8059738, 8.8955069 53.8061185)",K 70,yes,,
26525994,2,Große Ortstraße,tertiary,50,False,True,110.68499999999999,"LINESTRING (8.8927193 53.8114459, 8.8929464 53.8113167, 8.8932964 53.8111012, 8.8937705 53.8108098, 8.8938377 53.8107685, 8.893894 53.8107321)",K 4,,,
52004382,2,Cuxhavener Straße,residential,30,False,False,33.772999999999996,"LINESTRING (8.8986189 53.8078613, 8.8983945 53.8078869, 8.8981134 53.8079174)",,,,
"[973500091, 52004382, 52004383]",2,"['Am Kirchplatz', 'Cuxhavener Straße']",residential,30,False,True,68.422,"LINESTRING (8.8986189 53.8078613, 8.8987073 53.8078368, 8.8987943 53.8078036, 8.8988938 53.80776, 8.8990081 53.8077474, 8.8990711 53.8077427, 8.8992229 53.8077396, 8.8993356 53.8077342, 8.8994245 53.8077311, 8.8996073 53.8077246)",,,,
"[973500088, 973500089, 29338464]",,Johann-Heinrich-Voß-Straße,residential,30,False,True,100.33200000000001,"LINESTRING (8.8986189 53.8078613, 8.8986109 53.8077392, 8.8986049 53.8076837, 8.8985931 53.8075745, 8.898606 53.807511, 8.8986183 53.8074505, 8.8986299 53.8073933, 8.8986406 53.8073297, 8.8986681 53.8071672, 8.8986011 53.8069657)",,,,
"[29338365, 606331934]",,Am Bahnhof,residential,,False,True,132.39800000000002,"LINESTRING (8.8921319 53.8063256, 8.8922405 53.8063148, 8.8923952 53.8063055, 8.892897 53.8062678, 8.893091 53.8062885, 8.8932655 53.8062978, 8.8935441 53.8063041, 8.8937342 53.8062853, 8.8940285 53.8062562, 8.8941302 53.8062484)",,,,
"[27384397, 259450375]","['2', '3']",Bahnhofstraße,tertiary,50,False,False,106.29500000000002,"LINESTRING (8.8957557 53.807185, 8.895729 53.8070087, 8.8957081 53.8069445, 8.8955945 53.8064815, 8.8955412 53.8062378)",K 70,,,
27384397,3,Bahnhofstraße,tertiary,50,False,True,32.036,"LINESTRING (8.8957557 53.807185, 8.8957554 53.8073509, 8.8957209 53.8074714)",K 70,,,
46016835,2,Cuxhavener Straße,tertiary,50,False,True,57.682,"LINESTRING (8.8948713 53.8073401, 8.8950416 53.8073699, 8.8954816 53.8074314, 8.8957209 53.8074714)",K 70,,,
104405049,1,Cuxhavener Landstraße,tertiary_link,50,True,False,65.407,"LINESTRING (8.8948713 53.8073401, 8.8953038 53.8073463, 8.8954772 53.8073409, 8.895561 53.807314, 8.8956667 53.8072586, 8.8957557 53.807185)",,,,
670732567,2,Cuxhavener Straße,tertiary,50,False,False,35.874,"LINESTRING (8.8948713 53.8073401, 8.8947433 53.8073195, 8.8947207 53.8073169, 8.8943429 53.8072582)",K 70,,,
23635184,,Fröbelweg,residential,30,False,True,123.823,"LINESTRING (8.8942984 53.8086818, 8.8943371 53.8087617, 8.8943773 53.8088359, 8.8945049 53.8089845, 8.8945943 53.8090468, 8.894828 53.809167, 8.8949276 53.8092064, 8.8950194 53.8092427, 8.8955663 53.8094528)",,,,
608574921,,Fröbelweg,residential,30,False,False,70.021,"LINESTRING (8.8942984 53.8086818, 8.8944204 53.8085051, 8.8943997 53.8084532, 8.8943373 53.8084252, 8.8942654 53.8084229, 8.8942013 53.8084448, 8.894176 53.8084957, 8.8942007 53.808548, 8.8942984 53.8086818)",,,,
608574921,,Fröbelweg,residential,30,False,True,70.021,"LINESTRING (8.8942984 53.8086818, 8.8942007 53.808548, 8.894176 53.8084957, 8.8942013 53.8084448, 8.8942654 53.8084229, 8.8943373 53.8084252, 8.8943997 53.8084532, 8.8944204 53.8085051, 8.8942984 53.8086818)",,,,
37714315,2,Marktstraße,residential,30,False,True,9.939,"LINESTRING (8.9025891 53.8077405, 8.9027359 53.8077187)",,,,
"[28183025, 118720871]",,Beutelstraße,residential,30,False,False,99.636,"LINESTRING (8.9025891 53.8077405, 8.9024832 53.8074993, 8.9023308 53.8071545, 8.9023042 53.8070932, 8.9023833 53.8068708)",,,yes,
118720872,2,Marktstraße,residential,30,False,False,66.984,"LINESTRING (8.9025891 53.8077405, 8.9023253 53.8077808, 8.9020454 53.8078213, 8.9018072 53.8078703, 8.901689 53.8078835, 8.9016022 53.8078867)",,,,
29338362,,Eschstraße,residential,30,False,False,15.831,"LINESTRING (8.898365 53.8069476, 8.8984 53.8069586, 8.8986011 53.8069657)",,,,
29338362,,Eschstraße,residential,30,False,True,112.581,"LINESTRING (8.898365 53.8069476, 8.8983488 53.8069176, 8.8983742 53.8065553, 8.8983874 53.8060742, 8.8983847 53.805937)",,,,
341305576,,Am Kleinen Specken,residential,,False,True,17.986,"LINESTRING (8.898365 53.8069476, 8.8981937 53.8069623, 8.8980937 53.8069547)",,,,
341305576,,Am Kleinen Specken,residential,,False,False,17.986,"LINESTRING (8.8980937 53.8069547, 8.8981937 53.8069623, 8.898365 53.8069476)",,,,
23358480,2,Große Ortstraße,tertiary,50,False,True,213.03699999999998,"LINESTRING (8.8955663 53.8094528, 8.8956079 53.8094155, 8.8961663 53.8088877, 8.896483 53.8085505, 8.8968386 53.8080981, 8.897059 53.8078613, 8.8971412 53.8077804)",,,,
23635184,,Fröbelweg,residential,30,False,False,123.823,"LINESTRING (8.8955663 53.8094528, 8.8950194 53.8092427, 8.8949276 53.8092064, 8.894828 53.809167, 8.8945943 53.8090468, 8.8945049 53.8089845, 8.8943773 53.8088359, 8.8943371 53.8087617, 8.8942984 53.8086818)",,,,
608574923,2,Große Ortstraße,tertiary,50,False,False,179.829,"LINESTRING (8.8955663 53.8094528, 8.8954589 53.8095433, 8.8950537 53.8098129, 8.8941364 53.810546, 8.8940425 53.8106193, 8.8939961 53.8106563, 8.893894 53.8107321)",,,,
29338465,,Medemstraße,residential,,False,False,49.626,"LINESTRING (8.8974751 53.806064, 8.8971404 53.806092, 8.8967284 53.8061327)",,,,
