osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref,bridge
4745298,Peterstraße,living_street,False,False,19.475,2,"LINESTRING (7.927837 53.2547084, 7.9278187 53.2548832)",,,
"[550474832, 4745298, 27263107]",Peterstraße,"['living_street', 'residential']",False,True,71.616,2,"LINESTRING (7.927837 53.2547084, 7.9278592 53.2545838, 7.9278935 53.2544563, 7.9279058 53.2543776, 7.9279402 53.2542535, 7.9279652 53.2541954, 7.9280047 53.2541354, 7.9280518 53.2540821)",,,
31889278,Peterstraße,living_street,False,True,36.592,,"LINESTRING (7.927837 53.2547084, 7.9276774 53.254711, 7.927614 53.2547835, 7.9275997 53.254935)",,,
"[997864448, 31720532]",An der Wiek,residential,False,True,143.771,,"LINESTRING (7.920109 53.2564122, 7.9204338 53.2562407, 7.9209013 53.2560077, 7.9212102 53.2558587, 7.9213696 53.2557818, 7.9217457 53.2556595, 7.9218247 53.2556338)",30,,
"[25072498, 263367717]",Achternstraße,residential,False,True,221.84000000000003,2,"LINESTRING (7.920109 53.2564122, 7.9211224 53.2568932, 7.921813 53.2572304, 7.9220405 53.2573469, 7.9226209 53.2576544, 7.9226605 53.2576926)",30,,
86480079,Am Röttgen,residential,False,False,119.217,2,"LINESTRING (7.9285825 53.2609002, 7.9292626 53.2612232, 7.9299579 53.2615872)",50,,
"[32515263, 86480079]",Am Röttgen,residential,False,True,97.724,2,"LINESTRING (7.9285825 53.2609002, 7.9285112 53.2608655, 7.928429 53.2608256, 7.9283284 53.2607822, 7.9273784 53.2603973)",50,,
86480079,Am Röttgen,residential,False,True,119.217,2,"LINESTRING (7.9299579 53.2615872, 7.9292626 53.2612232, 7.9285825 53.2609002)",50,,
980002858,Am Röttgen,residential,False,False,24.262,2,"LINESTRING (7.9273784 53.2603973, 7.9270702 53.2602806)",50,,
"[86480079, 32515263]",Am Röttgen,residential,False,False,97.724,2,"LINESTRING (7.9273784 53.2603973, 7.9283284 53.2607822, 7.928429 53.2608256, 7.9285112 53.2608655, 7.9285825 53.2609002)",50,,
202511286,Thalenstraße,living_street,False,False,169.471,,"LINESTRING (7.9273784 53.2603973, 7.9264301 53.2614678, 7.9261854 53.261744)",,,
38037449,Thalenstraße,living_street,False,False,57.514,,"LINESTRING (7.9261854 53.261744, 7.925803 53.2616276, 7.9257072 53.2616237, 7.9256864 53.2616229, 7.9255885 53.2616475, 7.925447 53.2617424)",,,
202511286,Thalenstraße,living_street,False,True,169.471,,"LINESTRING (7.9261854 53.261744, 7.9264301 53.2614678, 7.9273784 53.2603973)",,,
38037449,Thalenstraße,living_street,False,True,57.513999999999996,,"LINESTRING (7.925447 53.2617424, 7.9255885 53.2616475, 7.9256864 53.2616229, 7.9257072 53.2616237, 7.925803 53.2616276, 7.9261854 53.261744)",,,
31876963,Lubinusweg,residential,False,False,76.217,,"LINESTRING (7.9216501 53.2608697, 7.9218216 53.2610136, 7.9214378 53.2611573, 7.9211002 53.261283)",,,
188436457,Lubinusweg,residential,False,False,8.835,,"LINESTRING (7.9208549 53.2605193, 7.9209412 53.2604589)",,,
"[311450913, 311450914, 31876964]",Lubinusweg,residential,False,False,174.897,,"LINESTRING (7.9208549 53.2605193, 7.9204971 53.2603077, 7.9203209 53.2602156, 7.9198335 53.2599333, 7.919946 53.2597744, 7.9200134 53.259665, 7.9201443 53.2594932, 7.9201741 53.2594661, 7.9202905 53.2593607, 7.9203232 53.259331, 7.9204045 53.2593079)",,,yes
31876964,Lubinusweg,residential,False,True,60.697,,"LINESTRING (7.9208549 53.2605193, 7.9206548 53.2606372, 7.9203563 53.2608131, 7.9203535 53.2609403)",,,
125846894,An der Norderbäke,residential,False,False,89.218,,"LINESTRING (7.9204045 53.2593079, 7.9206205 53.2593273, 7.9212931 53.2589219, 7.9213442 53.2588911, 7.9214114 53.2588505)",,,
125846894,An der Norderbäke,residential,False,True,39.650999999999996,,"LINESTRING (7.9204045 53.2593079, 7.9200222 53.2591092, 7.9199576 53.259072)",,,
"[311450913, 311450914, 31876964]",Lubinusweg,residential,False,True,174.897,,"LINESTRING (7.9204045 53.2593079, 7.9203232 53.259331, 7.9202905 53.2593607, 7.9201741 53.2594661, 7.9201443 53.2594932, 7.9200134 53.259665, 7.919946 53.2597744, 7.9198335 53.2599333, 7.9203209 53.2602156, 7.9204971 53.2603077, 7.9208549 53.2605193)",,,yes
125846894,An der Norderbäke,residential,False,False,39.650999999999996,,"LINESTRING (7.9199576 53.259072, 7.9200222 53.2591092, 7.9204045 53.2593079)",,,
"[715926193, 311450908]",Lange Straße,tertiary,False,False,137.83,2,"LINESTRING (7.9199576 53.259072, 7.92004 53.2590227, 7.9200834 53.2589956, 7.9201624 53.2589495, 7.9202435 53.2588984, 7.9203237 53.2588504, 7.9203722 53.2588181, 7.9203921 53.2588075, 7.9205588 53.2587056, 7.9208246 53.2585433, 7.9208918 53.2585003, 7.9213988 53.2581816)",50,K 347,
125846894,An der Norderbäke,residential,False,True,89.218,,"LINESTRING (7.9214114 53.2588505, 7.9213442 53.2588911, 7.9212931 53.2589219, 7.9206205 53.2593273, 7.9204045 53.2593079)",,,
31889191,In der Baumschule,residential,False,True,12.097,,"LINESTRING (7.9206773 53.2540064, 7.9206698 53.2538977)",,,
31889191,In der Baumschule,residential,False,False,12.097,,"LINESTRING (7.9206698 53.2538977, 7.9206773 53.2540064)",,,
31889191,In der Baumschule,residential,False,True,50.802,,"LINESTRING (7.9206698 53.2538977, 7.9208638 53.2534922, 7.920868 53.2534572)",,,
31889193,In der Baumschule,residential,False,False,76.53,,"LINESTRING (7.9206698 53.2538977, 7.9210621 53.2541405, 7.9211047 53.2541577, 7.9215479 53.2543365)",,,
31889193,In der Baumschule,residential,False,True,76.53,,"LINESTRING (7.9215479 53.2543365, 7.9211047 53.2541577, 7.9210621 53.2541405, 7.9206698 53.2538977)",,,
31889276,Am Posthof,living_street,False,True,16.239,,"LINESTRING (7.9266531 53.2548752, 7.9264091 53.2548708)",,,
31889276,Am Posthof,living_street,False,False,16.239,,"LINESTRING (7.9264091 53.2548708, 7.9266531 53.2548752)",,,
31889276,Am Posthof,living_street,False,True,100.459,,"LINESTRING (7.9264091 53.2548708, 7.9265021 53.2545953, 7.9266 53.2542925, 7.9266767 53.2539819)",,,
"[25042847, 32611095]",Am Posthof,residential,False,True,148.113,2,"LINESTRING (7.9264091 53.2548708, 7.926319 53.2552241, 7.9262882 53.255345, 7.9260393 53.2553383, 7.9259869 53.2554594, 7.9259523 53.2555687, 7.9258451 53.2560312)",50,,
24989792,Danziger Straße,residential,False,True,85.222,2,"LINESTRING (7.9335754 53.2608337, 7.9325704 53.2613091)",30,,
"[24989792, 343173445]",Danziger Straße,residential,False,False,102.822,2,"LINESTRING (7.9335754 53.2608337, 7.933726 53.260758, 7.9344963 53.2604011, 7.9347926 53.2602638)",30,,
24989792,Danziger Straße,residential,False,False,85.222,2,"LINESTRING (7.9325704 53.2613091, 7.9335754 53.2608337)",30,,
24989792,Danziger Straße,residential,False,True,60.136,2,"LINESTRING (7.9325704 53.2613091, 7.9324172 53.2613629, 7.9317818 53.2614301, 7.9317015 53.2614374)",30,,
157996513,Am Röttgen,residential,False,False,10.472,,"LINESTRING (7.9258538 53.2598088, 7.9259816 53.2598638)",50,,
18766503,Am Röttgen,residential,False,True,125.264,2,"LINESTRING (7.9258538 53.2598088, 7.9250645 53.2594976, 7.9243129 53.259162)",50,,
"[25001892, 125393071]",Auf der Lohe,residential,False,True,172.81,2,"LINESTRING (7.9258538 53.2598088, 7.9259143 53.259734, 7.9261422 53.2594388, 7.9262145 53.2593587, 7.926275 53.2592936, 7.9263896 53.2591644, 7.9264594 53.2590722, 7.9265446 53.258921, 7.9266388 53.258797, 7.9267493 53.2586512, 7.9268435 53.2585205, 7.9269319 53.2583966)",,,
157996513,Am Röttgen,residential,False,True,10.472,,"LINESTRING (7.9259816 53.2598638, 7.9258538 53.2598088)",50,,
78977527,Norderstraße,residential,False,True,167.134,2,"LINESTRING (7.9259816 53.2598638, 7.9259495 53.2598985, 7.925539 53.2603025, 7.9255099 53.2603302, 7.9251406 53.2606813, 7.9246571 53.261141)",,,
"[980002857, 157996515]",Am Röttgen,residential,False,False,85.982,2,"LINESTRING (7.9259816 53.2598638, 7.9261165 53.2599205, 7.9267296 53.2601512, 7.9270702 53.2602806)",50,,
"[904753640, 549521939]",Lange Straße,tertiary,False,"[False, True]",24.618,2,"LINESTRING (7.9223233 53.2577836, 7.9224478 53.2577528, 7.9225309 53.2577311, 7.9226605 53.2576926)",50,K 347,
"[18766503, 980002855]",Am Röttgen,residential,False,"[False, True]",207.32299999999998,"['2', '3']","LINESTRING (7.9223233 53.2577836, 7.9223737 53.2578369, 7.9224236 53.257902, 7.922662 53.2582033, 7.922712 53.2582792, 7.9227962 53.2583839, 7.9228753 53.2584544, 7.9229409 53.2585001, 7.9230469 53.2585636, 7.9231365 53.2586159, 7.9243129 53.259162)",50,,
"[980002856, 311450908]",Lange Straße,tertiary,False,True,76.423,"['2', '3']","LINESTRING (7.9223233 53.2577836, 7.9220952 53.2578498, 7.9219914 53.2578858, 7.9218372 53.2579454, 7.921696 53.2580046, 7.9215459 53.2580936, 7.9213988 53.2581816)",50,K 347,
25494063,Am Brookwehr,residential,False,True,40.668000000000006,2,"LINESTRING (7.925524 53.2580322, 7.9255762 53.25794, 7.9256759 53.2577385, 7.9256989 53.2577141, 7.9257368 53.2576941)",,,
97836855,Bankstraße,residential,False,True,102.043,2,"LINESTRING (7.925524 53.2580322, 7.9261506 53.258191, 7.9269319 53.2583966)",,,
263504149,Am Brookwehr,residential,False,False,149.909,2,"LINESTRING (7.925524 53.2580322, 7.925446 53.2581214, 7.9254057 53.2581709, 7.9252704 53.2583472, 7.9252435 53.2583775, 7.9250102 53.2586242, 7.9243825 53.2591028, 7.9243129 53.259162)",,,
25494063,Am Brookwehr,residential,False,False,40.668,2,"LINESTRING (7.9257368 53.2576941, 7.9256989 53.2577141, 7.9256759 53.2577385, 7.9255762 53.25794, 7.925524 53.2580322)",,,
24902194,Grüne Straße,residential,False,False,75.66199999999999,,"LINESTRING (7.9266767 53.2539819, 7.9256343 53.2538869, 7.9255521 53.2538803)",30,,
24902194,Grüne Straße,residential,False,True,66.631,,"LINESTRING (7.9266767 53.2539819, 7.9268082 53.2539964, 7.9276696 53.2540598)",30,,
31889276,Am Posthof,living_street,False,False,100.45899999999999,,"LINESTRING (7.9266767 53.2539819, 7.9266 53.2542925, 7.9265021 53.2545953, 7.9264091 53.2548708)",,,
"[25001892, 125393071]",Auf der Lohe,residential,False,False,172.81,2,"LINESTRING (7.9269319 53.2583966, 7.9268435 53.2585205, 7.9267493 53.2586512, 7.9266388 53.258797, 7.9265446 53.258921, 7.9264594 53.2590722, 7.9263896 53.2591644, 7.926275 53.2592936, 7.9262145 53.2593587, 7.9261422 53.2594388, 7.9259143 53.259734, 7.9258538 53.2598088)",,,
"[32515259, 24959316, 342305327, 338819383]",Bankstraße,residential,False,True,113.01899999999999,2,"LINESTRING (7.9269319 53.2583966, 7.9277104 53.2585884, 7.9279788 53.2586466, 7.9280814 53.2586689, 7.9281896 53.2586924, 7.9282698 53.2587098, 7.9285162 53.2587632)",,,
97836855,Bankstraße,residential,False,False,102.043,2,"LINESTRING (7.9269319 53.2583966, 7.9261506 53.258191, 7.925524 53.2580322)",,,
188436457,Lubinusweg,residential,False,True,8.835,,"LINESTRING (7.9209412 53.2604589, 7.9208549 53.2605193)",,,
239428456,Grüne Straße,residential,False,False,54.252,,"LINESTRING (7.9226971 53.253648, 7.9218916 53.2535718)",50,,
25790933,Pastorenpadd,residential,False,True,107.63400000000001,1,"LINESTRING (7.9226971 53.253648, 7.922696 53.2536824, 7.9227053 53.253713, 7.9228617 53.2538272, 7.92303 53.253928, 7.9231535 53.254002, 7.9234285 53.2541838, 7.9235857 53.254312, 7.9236613 53.2543735, 7.9236915 53.2543939)",,,
239428456,Grüne Straße,residential,False,True,98.88300000000001,,"LINESTRING (7.9226971 53.253648, 7.9227558 53.2536534, 7.9234846 53.2537208, 7.9236487 53.253736, 7.9236971 53.2537405, 7.9237353 53.2537435, 7.9239857 53.2537652, 7.9241002 53.2537751, 7.9241668 53.2537809)",50,,
25199926,Woltersdamm,residential,False,False,7.287,,"LINESTRING (7.9236915 53.2543939, 7.9236428 53.2544526)",50,,
25199926,Woltersdamm,residential,False,True,75.254,,"LINESTRING (7.9236915 53.2543939, 7.9238841 53.2541879, 7.9241668 53.2537809)",50,,
25790933,Pastorenpadd,residential,False,False,107.63399999999999,1,"LINESTRING (7.9236915 53.2543939, 7.9236613 53.2543735, 7.9235857 53.254312, 7.9234285 53.2541838, 7.9231535 53.254002, 7.92303 53.253928, 7.9228617 53.2538272, 7.9227053 53.253713, 7.922696 53.2536824, 7.9226971 53.253648)",,,
385072446,Molkereiweg,residential,False,False,54.867000000000004,2,"LINESTRING (7.9322964 53.2561574, 7.9320373 53.2562462, 7.9316062 53.2564267)",,,
385072447,Zum Orchideenkamp,residential,False,True,92.79599999999999,2,"LINESTRING (7.9322964 53.2561574, 7.9324749 53.2562185, 7.9326305 53.2562698, 7.9328155 53.2563741, 7.9329031 53.2564358, 7.9329818 53.2564913, 7.9330677 53.2565748, 7.9332397 53.2567479)",,,
1188422131,Neuer Bahnweg,residential,False,False,21.431,2,"LINESTRING (7.9322964 53.2561574, 7.9323649 53.2561102, 7.9325372 53.2560306)",,,
385072443,Zum Orchideenkamp,residential,False,True,70.78999999999999,2,"LINESTRING (7.9316062 53.2564267, 7.9316824 53.256492, 7.9317775 53.2565498, 7.9319912 53.2567104, 7.9320947 53.2567787, 7.932285 53.2569161)",,,
"[32610800, 385072446]",Molkereiweg,residential,False,"[False, True]",86.30799999999999,2,"LINESTRING (7.9316062 53.2564267, 7.9313097 53.2565257, 7.9309322 53.2566569, 7.9308858 53.2566731, 7.9305893 53.2567745, 7.930474 53.256805)",,,
385072446,Molkereiweg,residential,False,True,54.867000000000004,2,"LINESTRING (7.9316062 53.2564267, 7.9320373 53.2562462, 7.9322964 53.2561574)",,,
385072443,Zum Orchideenkamp,residential,False,False,70.79,2,"LINESTRING (7.932285 53.2569161, 7.9320947 53.2567787, 7.9319912 53.2567104, 7.9317775 53.2565498, 7.9316824 53.256492, 7.9316062 53.2564267)",,,
385072444,Zum Orchideenkamp,residential,False,False,115.34,1,"LINESTRING (7.932285 53.2569161, 7.9320323 53.2570505, 7.9317641 53.2572021, 7.9316045 53.2572647, 7.9314476 53.2573144, 7.9312304 53.2573955, 7.9310466 53.2574404, 7.9308562 53.257484)",,,
385072444,Zum Orchideenkamp,residential,False,True,36.842,1,"LINESTRING (7.932285 53.2569161, 7.9323864 53.2569503, 7.932491 53.2570176, 7.9326224 53.2570922, 7.9327123 53.2571219)",,,
385072444,Zum Orchideenkamp,residential,False,True,115.34,1,"LINESTRING (7.9308562 53.257484, 7.9310466 53.2574404, 7.9312304 53.2573955, 7.9314476 53.2573144, 7.9316045 53.2572647, 7.9317641 53.2572021, 7.9320323 53.2570505, 7.932285 53.2569161)",,,
509457189,Gaststraße,residential,False,False,79.678,2,"LINESTRING (7.9308562 53.257484, 7.9307975 53.2573869, 7.9307323 53.2572635, 7.930588 53.2570184, 7.930474 53.256805)",50,,
"[24811458, 509457189]",Gaststraße,residential,False,True,131.928,2,"LINESTRING (7.9308562 53.257484, 7.9310332 53.2578427, 7.9311203 53.2580161, 7.9312378 53.2581712, 7.9312935 53.258315, 7.9313127 53.2584035, 7.9313087 53.2585009, 7.9313601 53.258568, 7.9314142 53.25861)",50,,
243278618,Am Hamjebusch,residential,False,False,55.102999999999994,2,"LINESTRING (7.9332312 53.2578558, 7.9337365 53.2576328, 7.9338963 53.2575604)",50,,
243278618,Am Hamjebusch,residential,False,True,147.55,2,"LINESTRING (7.9332312 53.2578558, 7.9329162 53.2580006, 7.9320301 53.2583999, 7.9318223 53.2584719, 7.9316651 53.2585178, 7.9315078 53.2585637, 7.9314142 53.25861)",50,,
385072447,Zum Orchideenkamp,residential,False,False,91.268,2,"LINESTRING (7.9332312 53.2578558, 7.9331954 53.25782, 7.9331093 53.2577348, 7.9330247 53.2576522, 7.932955 53.2575768, 7.9328638 53.2574765, 7.9327954 53.257393, 7.9327512 53.2573369, 7.9327056 53.2572888, 7.9326814 53.2572462, 7.9326808 53.2572214, 7.9326802 53.2571996, 7.9326908 53.257158, 7.9327123 53.2571219)",,,
385072447,Zum Orchideenkamp,residential,False,False,92.79599999999999,2,"LINESTRING (7.9332397 53.2567479, 7.9330677 53.2565748, 7.9329818 53.2564913, 7.9329031 53.2564358, 7.9328155 53.2563741, 7.9326305 53.2562698, 7.9324749 53.2562185, 7.9322964 53.2561574)",,,
385072447,Zum Orchideenkamp,residential,False,True,58.88199999999999,2,"LINESTRING (7.9332397 53.2567479, 7.9332554 53.2567801, 7.9332554 53.2568202, 7.9332393 53.2568651, 7.9331911 53.256894, 7.9331213 53.2569278, 7.9328236 53.2570465, 7.9327619 53.2570786, 7.9327123 53.2571219)",,,
"[27354634, 990709550]",Neuer Bahnweg,residential,False,"[False, True]",173.516,2,"LINESTRING (7.9332397 53.2567479, 7.9333185 53.2567127, 7.9335532 53.2566421, 7.934042 53.2565123, 7.9338415 53.2562809, 7.933418 53.2558491, 7.9333708 53.2557997, 7.9333037 53.255758, 7.9332608 53.2557532, 7.9331937 53.2557676, 7.9330693 53.2557962)",,,
385072444,Zum Orchideenkamp,residential,False,False,36.842,1,"LINESTRING (7.9327123 53.2571219, 7.9326224 53.2570922, 7.932491 53.2570176, 7.9323864 53.2569503, 7.932285 53.2569161)",,,
385072447,Zum Orchideenkamp,residential,False,False,58.882,2,"LINESTRING (7.9327123 53.2571219, 7.9327619 53.2570786, 7.9328236 53.2570465, 7.9331213 53.2569278, 7.9331911 53.256894, 7.9332393 53.2568651, 7.9332554 53.2568202, 7.9332554 53.2567801, 7.9332397 53.2567479)",,,
385072447,Zum Orchideenkamp,residential,False,True,91.26800000000001,2,"LINESTRING (7.9327123 53.2571219, 7.9326908 53.257158, 7.9326802 53.2571996, 7.9326808 53.2572214, 7.9326814 53.2572462, 7.9327056 53.2572888, 7.9327512 53.2573369, 7.9327954 53.257393, 7.9328638 53.2574765, 7.932955 53.2575768, 7.9330247 53.2576522, 7.9331093 53.2577348, 7.9331954 53.25782, 7.9332312 53.2578558)",,,
"[990709549, 384237182]",Bahnweg,residential,False,False,59.997,2,"LINESTRING (7.9342157 53.2567649, 7.9344705 53.2570882, 7.9345808 53.257196, 7.934618 53.2572471)",,,
1188422131,Neuer Bahnweg,residential,False,True,21.431,2,"LINESTRING (7.9325372 53.2560306, 7.9323649 53.2561102, 7.9322964 53.2561574)",,,
