osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,tunnel,junction
"[172997610, 36734333, 32056910, 4291279]",,"['Laurentiusgasse', 'Am Busdorf', 'Kasseler Straße']","['living_street', 'residential']",30,False,True,364.588,"LINESTRING (8.7603616 51.7201531, 8.7607057 51.7196505, 8.7607957 51.7194635, 8.7607943 51.7194234, 8.7607623 51.7193148, 8.7607463 51.7192286, 8.7606823 51.7191516, 8.7606585 51.7191263, 8.7603411 51.7190202, 8.7602366 51.7189849, 8.7600514 51.7188904, 8.7598666 51.7188753, 8.7597541 51.7188612, 8.7590207 51.7187844, 8.7586364 51.7187452, 8.7585066 51.7187193, 8.7584777 51.7185031, 8.7584386 51.7181973, 8.7584421 51.7179554)",,7,,
129438624,,Giersstraße,residential,30,False,False,44.54,"LINESTRING (8.7603616 51.7201531, 8.7608916 51.7202807, 8.7609251 51.7202886, 8.7609644 51.720298)",,,,
129438599,,Am Stadelhof,living_street,,True,False,111.476,"LINESTRING (8.7594275 51.7209502, 8.7592983 51.7212932, 8.7589984 51.7217359, 8.7589047 51.7218959)",,,,
276813960,3,Heiersstraße,residential,50,False,False,15.111,"LINESTRING (8.7576902 51.722223, 8.7578058 51.7223385)",,,,
366820517,2,Kasseler Straße,residential,50,False,True,5.961,"LINESTRING (8.7596364 51.7164791, 8.7596789 51.7164324)",,,,
366820517,2,Kasseler Straße,residential,50,False,False,40.304,"LINESTRING (8.7596364 51.7164791, 8.7594102 51.7166836, 8.7593057 51.7167781)",,,,
19803708,,Krummer Ellenbogen,unclassified,30,False,False,57.038,"LINESTRING (8.7593057 51.7167781, 8.7585197 51.7166169)",,,,
276813963,,Kasseler Straße,residential,30,False,False,77.194,"LINESTRING (8.7593057 51.7167781, 8.7590452 51.7170259, 8.7588587 51.7172033, 8.7586846 51.7173558)",,,,
366820517,2,Kasseler Straße,residential,50,False,True,40.304,"LINESTRING (8.7593057 51.7167781, 8.7594102 51.7166836, 8.7596364 51.7164791)",,,,
19803708,,Krummer Ellenbogen,unclassified,30,False,True,57.038,"LINESTRING (8.7585197 51.7166169, 8.7593057 51.7167781)",,,,
24395740,,Benhauser Straße,residential,30,False,True,158.022,"LINESTRING (8.7656849 51.7228442, 8.765823 51.722805, 8.7658524 51.7227851, 8.7660594 51.7226447, 8.7662734 51.7224996, 8.7655666 51.7220567, 8.7655523 51.7220059, 8.7657045 51.7218719, 8.765787 51.7218168)",,,,
"[280764591, 42153443, 997552629, 172452591]",2,Warburger Straße,secondary,50,False,False,261.87299999999993,"LINESTRING (8.7602514 51.7157673, 8.7604761 51.715825, 8.760752 51.7158638, 8.7609458 51.7158774, 8.7611717 51.7158883, 8.7614959 51.7158947, 8.7616072 51.7158916, 8.7617868 51.7158742, 8.7618425 51.7158636, 8.7622655 51.7157712, 8.762287 51.7157662, 8.7625159 51.7157063, 8.7628404 51.7156249, 8.7630835 51.7155531, 8.7632706 51.7154909, 8.763801 51.715285)",,,,
"[236088097, 396538258, 23642622]","['4', '2']",Leostraße,secondary,50,False,True,136.64100000000002,"LINESTRING (8.7602514 51.7157673, 8.7601108 51.7157251, 8.7594294 51.715525, 8.7589192 51.715365, 8.7588275 51.7153362, 8.7585586 51.7152977, 8.7584393 51.7152806)",,,,
14839101,,Blasiusstraße,residential,30,False,True,89.958,"LINESTRING (8.7641142 51.7178912, 8.7641883 51.7177849, 8.7642512 51.7176727, 8.7645508 51.7174036, 8.7646969 51.7172725, 8.7647808 51.7172012)",,,,
366820517,2,Kasseler Straße,residential,50,False,False,5.961,"LINESTRING (8.7596789 51.7164324, 8.7596364 51.7164791)",,,,
14839368,,Busdorfmauer,living_street,30,False,False,296.995,"LINESTRING (8.7596789 51.7164324, 8.7599836 51.7165515, 8.760086 51.7165915, 8.7601323 51.7166212, 8.7603442 51.7168258, 8.7603929 51.7168728, 8.7605647 51.7170493, 8.7606542 51.7171559, 8.7607746 51.7172905, 8.7611189 51.7176245, 8.7614905 51.7179924, 8.7617257 51.7183225, 8.7618297 51.7184685, 8.7618659 51.7185266, 8.7619287 51.7186604)",,,,
"[787014577, 34835601]",3,Kasseler Straße,residential,50,False,True,33.957,"LINESTRING (8.7596789 51.7164324, 8.7597515 51.7163499, 8.7597779 51.7163199, 8.7598174 51.7162548, 8.7598708 51.7161523)",,,,
"[17259481, 456762757]",,Agathastraße,residential,"['6', '30']",False,True,119.01800000000001,"LINESTRING (8.7643064 51.7190253, 8.7641722 51.7190618, 8.7640058 51.7190831, 8.7638442 51.7190776, 8.7638167 51.719076, 8.7636358 51.719055, 8.7635675 51.7190391, 8.7634659 51.7190109, 8.7633067 51.7189658, 8.763189 51.7189242, 8.7628932 51.7188301, 8.7628501 51.7188218, 8.7626857 51.7188116)",,,,
61422971,1,,secondary_link,,True,False,41.044000000000004,"LINESTRING (8.7618539 51.7201854, 8.7618793 51.7202558, 8.7618923 51.7202733, 8.7619252 51.7203174, 8.762034 51.7203871, 8.7622289 51.7204409)",,,,
128954463,3,Busdorfwall,secondary,50,False,False,33.595,"LINESTRING (8.7618539 51.7201854, 8.7617878 51.7202696, 8.7617497 51.720318, 8.7616339 51.720455)",,,,
"[326640043, 326640044, 237119038]","['4', '2', '3']",Busdorfwall,secondary,50,False,True,163.97899999999998,"LINESTRING (8.7618539 51.7201854, 8.7621038 51.7198908, 8.7623285 51.7195458, 8.7625347 51.719219, 8.7626341 51.719015, 8.7626857 51.7188116)",,,,
128954464,5,Driburger Straße,secondary,50,False,True,41.091,"LINESTRING (8.7622289 51.7204409, 8.7619522 51.7204585, 8.7619293 51.7204582, 8.7618548 51.7204574, 8.7616339 51.720455)",,,,
"[197048913, 326641295]",4,Driburger Straße,secondary,50,False,False,169.499,"LINESTRING (8.7622289 51.7204409, 8.762909 51.7203569, 8.7633805 51.7202898, 8.7634404 51.7202819, 8.7643049 51.7201558, 8.7646291 51.7201062)",,,,
"[4291273, 16566325]",,Am Bahneinschnitt,residential,30,False,True,330.09400000000005,"LINESTRING (8.7616873 51.7159947, 8.7618226 51.7160229, 8.762133 51.7160877, 8.7625953 51.7161699, 8.7632852 51.7162791, 8.7635025 51.716303, 8.7636144 51.7163048, 8.7638263 51.7162985, 8.7644104 51.716261, 8.7648613 51.7162397, 8.7653183 51.7162288, 8.7659436 51.7162547, 8.7661653 51.7162761, 8.766397 51.7163024)",,2.5 m,,
"[4274410, 280764573, 280764574]",4,Kasseler-Tor-Brücke,secondary,50,False,False,64.858,"LINESTRING (8.7584393 51.7152806, 8.7583794 51.7153798, 8.7582823 51.7155749, 8.7581525 51.715836)",yes,,,
"[236088097, 396538258, 23642622]","['4', '2']",Leostraße,secondary,50,False,False,136.641,"LINESTRING (8.7584393 51.7152806, 8.7585586 51.7152977, 8.7588275 51.7153362, 8.7589192 51.715365, 8.7594294 51.715525, 8.7601108 51.7157251, 8.7602514 51.7157673)",,,,
"[28882961, 682402815]",,Busdorfmauer,living_street,,False,False,84.957,"LINESTRING (8.7613942 51.7195836, 8.7613691 51.7196217, 8.7610507 51.7202033, 8.7609644 51.720298)",,,,
8551725,,Andreasstraße,residential,30,False,False,113.233,"LINESTRING (8.762993 51.716852, 8.7621699 51.7173881, 8.7618426 51.7175789)",,,,
8551725,,Andreasstraße,residential,30,False,True,129.262,"LINESTRING (8.762993 51.716852, 8.7640481 51.7170793, 8.7643864 51.7171454, 8.7647808 51.7172012)",,,,
19382459,,Andreasstraße,residential,30,False,False,116.919,"LINESTRING (8.762993 51.716852, 8.7625263 51.7166097, 8.7623869 51.7166128, 8.7623671 51.7166262, 8.7618999 51.7169439, 8.7617359 51.71704)",,,,
8551725,,Andreasstraße,residential,30,False,True,113.233,"LINESTRING (8.7618426 51.7175789, 8.7621699 51.7173881, 8.762993 51.716852)",,,,
237119038,2,Busdorfwall,secondary,50,False,False,151.487,"LINESTRING (8.7618426 51.7175789, 8.7620262 51.7177756, 8.7621684 51.717928, 8.7624094 51.7181863, 8.7625343 51.7183201, 8.7626374 51.7184951, 8.7626604 51.7185425, 8.7626897 51.7186723, 8.7626857 51.7188116)",,,,
"[42153435, 237119038]","['2', '3']",Busdorfwall,secondary,50,False,True,212.904,"LINESTRING (8.7618426 51.7175789, 8.761719 51.7174345, 8.7614575 51.7171981, 8.7613892 51.7171392, 8.7610527 51.7168454, 8.7608589 51.7166762, 8.7606758 51.7165164, 8.7604366 51.7163583, 8.7603656 51.7163104, 8.7602215 51.7162525, 8.7599939 51.716176, 8.7598708 51.7161523)",,,,
8010676,2,Benhauser Straße,secondary,50,False,False,84.814,"LINESTRING (8.765787 51.7218168, 8.7658295 51.7218357, 8.7659559 51.721892, 8.7662011 51.7220067, 8.7662678 51.7220379, 8.7664188 51.7221085, 8.7667725 51.722274)",,,,
8010676,2,Benhauser Straße,secondary,50,False,True,99.429,"LINESTRING (8.765787 51.7218168, 8.765221 51.7215705, 8.7650645 51.7215033, 8.7650102 51.7214833, 8.7645822 51.7213254)",,,,
24395740,,Benhauser Straße,residential,30,False,False,158.022,"LINESTRING (8.765787 51.7218168, 8.7657045 51.7218719, 8.7655523 51.7220059, 8.7655666 51.7220567, 8.7662734 51.7224996, 8.7660594 51.7226447, 8.7658524 51.7227851, 8.765823 51.722805, 8.7656849 51.7228442)",,,,
276813963,,Kasseler Straße,residential,30,False,True,77.194,"LINESTRING (8.7586846 51.7173558, 8.7588587 51.7172033, 8.7590452 51.7170259, 8.7593057 51.7167781)",,,,
301243487,1,,residential,30,True,False,14.064,"LINESTRING (8.7586846 51.7173558, 8.7586962 51.7173695, 8.7587019 51.7173845, 8.7587013 51.7174, 8.7586995 51.7174052, 8.7586958 51.7174129, 8.7586858 51.7174247, 8.7586664 51.7174379, 8.7586418 51.717447, 8.7586139 51.7174513)",,3,,roundabout
30724792,,Kasseler Straße,residential,30,False,False,57.289,"LINESTRING (8.7586139 51.7174513, 8.7586007 51.7174899, 8.7585679 51.7175861, 8.7584421 51.7179554)",,7,,
301243487,1,,residential,30,True,False,28.242999999999995,"LINESTRING (8.7586139 51.7174513, 8.758584 51.7174503, 8.758556 51.7174437, 8.7585325 51.7174323, 8.7585157 51.7174169, 8.7585071 51.7173991, 8.7585076 51.7173806, 8.7585171 51.717363, 8.7585372 51.7173465, 8.7585651 51.7173351, 8.7585976 51.7173302, 8.7586308 51.7173323, 8.758661 51.7173412, 8.7586846 51.7173558)",,3,,roundabout
426997943,,Trampeweg,living_street,,False,True,12.054,"LINESTRING (8.7693767 51.7155812, 8.769378 51.7156896)",,,,
854577910,,Brandisstraße,residential,30,False,False,28.839,"LINESTRING (8.7690134 51.7223187, 8.7693838 51.7224396)",,,,
32498279,,Brandisstraße,residential,30,False,False,90.148,"LINESTRING (8.7690134 51.7223187, 8.7686671 51.7227191, 8.7683953 51.7230333)",,,,
32498279,,Brandisstraße,residential,30,False,True,129.62800000000001,"LINESTRING (8.7690134 51.7223187, 8.7690617 51.7222629, 8.7697196 51.7217089, 8.7701004 51.7214752, 8.7702329 51.7214848)",,,,
854577910,,Brandisstraße,residential,30,False,True,28.839,"LINESTRING (8.7693838 51.7224396, 8.7690134 51.7223187)",,,,
"[886237225, 19202364]",,Fröbelstraße,living_street,,False,True,85.34,"LINESTRING (8.7682837 51.7203642, 8.7681508 51.7203424, 8.7680526 51.7204823, 8.7677857 51.7209856)",,,,
1160257272,2,Benhauser Straße,secondary,50,False,True,28.13,"LINESTRING (8.7645822 51.7213254, 8.7642314 51.7211959)",,,,
8010676,2,Benhauser Straße,secondary,50,False,False,99.429,"LINESTRING (8.7645822 51.7213254, 8.7650102 51.7214833, 8.7650645 51.7215033, 8.765221 51.7215705, 8.765787 51.7218168)",,,,
