osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,tunnel,est_width,access
"[25048448, 847820419]",,,Bleichgraben,unclassified,False,False,68.23,"LINESTRING (10.4934554 48.8552167, 10.4933363 48.8552573, 10.4932535 48.855292, 10.4931247 48.8553476, 10.4928701 48.8554652, 10.4927839 48.8555184, 10.4927099 48.855578)",,,,,
25480095,2,,Nürnberger Straße,unclassified,False,False,67.512,"LINESTRING (10.4934554 48.8552167, 10.493525 48.8552933, 10.4937444 48.8554858, 10.4940196 48.8556958)",,,,,
29567917,,,Nürnberger Straße,unclassified,False,True,70.011,"LINESTRING (10.4934554 48.8552167, 10.4933559 48.8550943, 10.4933208 48.855049, 10.4931328 48.8548261, 10.4930011 48.8546626)",,,,,
25480095,2,,Nürnberger Straße,unclassified,False,True,67.512,"LINESTRING (10.4940196 48.8556958, 10.4937444 48.8554858, 10.493525 48.8552933, 10.4934554 48.8552167)",,,,,
29567824,,,Innerer Ring,secondary,False,False,112.77600000000001,"LINESTRING (10.4940196 48.8556958, 10.4937838 48.8557766, 10.4934933 48.8558761, 10.4926376 48.8561447)",50,,,,
166626704,,,Baldinger Straße,unclassified,False,True,44.051,"LINESTRING (10.4868158 48.8529353, 10.4863312 48.8531704)",30,,,,
5227623,,,Herrengasse,unclassified,True,False,199.88799999999995,"LINESTRING (10.4868158 48.8529353, 10.4867098 48.852875, 10.4861469 48.8525269, 10.4858077 48.8522898, 10.4856804 48.8521912, 10.4855673 48.8520487, 10.4855463 48.8519944, 10.4855066 48.8519194, 10.4854775 48.8518744, 10.4853711 48.8517181, 10.4853291 48.8516348, 10.4852562 48.8515054)",,,,,
48847642,,,Baldinger Straße,residential,False,False,55.918,"LINESTRING (10.4868158 48.8529353, 10.4869948 48.8528861, 10.4873028 48.8527263, 10.4874548 48.8526653)",,,,,
25048103,,,Bauhofgasse,unclassified,True,False,36.302,"LINESTRING (10.4902076 48.8534934, 10.4898171 48.8536948)",30,,,,
25048213,,,Heugasse,residential,False,False,54.704,"LINESTRING (10.4902076 48.8534934, 10.4903947 48.8536015, 10.49047 48.8536636, 10.4907269 48.853846)",,,,,
25048105,,,Vordere Gerbergasse,unclassified,True,False,45.037,"LINESTRING (10.488045 48.8535337, 10.4876813 48.8533574, 10.4875471 48.8532956)",30,,,,
25115076,,,Waisengäßchen,residential,False,False,29.666,"LINESTRING (10.488045 48.8535337, 10.4881944 48.8533858, 10.4882315 48.8533)",,,,,
25048106,,,Vordere Gerbergasse,residential,False,False,49.646,"LINESTRING (10.4895567 48.8541705, 10.4897531 48.8542377, 10.4899193 48.8543122, 10.4901305 48.8544075)",,,,,
25048106,,,Vordere Gerbergasse,residential,False,True,64.529,"LINESTRING (10.4895567 48.8541705, 10.4893984 48.8541093, 10.4891435 48.854023, 10.4890712 48.8539901, 10.4890842 48.8539451, 10.4891238 48.8537799)",,,,,
25048109,,,Bauhofgäßchen,residential,False,False,57.568,"LINESTRING (10.4895567 48.8541705, 10.4896804 48.8540191, 10.4898341 48.8537841, 10.4898171 48.8536948)",,,,,
25048106,,,Vordere Gerbergasse,residential,False,True,49.646,"LINESTRING (10.4901305 48.8544075, 10.4899193 48.8543122, 10.4897531 48.8542377, 10.4895567 48.8541705)",,,,,
"[25048212, 25048215]",,,"['Mühlgasse', 'An der Löpsinger Mauer']",residential,False,"[False, True]",185.26899999999995,"LINESTRING (10.4901305 48.8544075, 10.4899482 48.8545716, 10.4899331 48.85464, 10.490031 48.8547492, 10.4900854 48.8548149, 10.4901764 48.8548736, 10.4902265 48.8548992, 10.4903021 48.8549112, 10.4903409 48.854914, 10.4904138 48.8549161, 10.4914077 48.8548192, 10.4916109 48.8547745, 10.4917931 48.8547029)",30,,,,
25048212,,,Mühlgasse,residential,False,True,76.334,"LINESTRING (10.4901305 48.8544075, 10.490463 48.8540692, 10.4905467 48.8539887, 10.4906053 48.8539316, 10.4907269 48.853846)",,,,,
84865390,,,Eugene-Shoemaker-Platz,residential,False,True,34.357,"LINESTRING (10.4869314 48.8538368, 10.4868192 48.8538937, 10.4865468 48.8539689, 10.4865584 48.8539889)",,,,,
84865394,,,Eugene-Shoemaker-Platz,residential,False,False,21.85,"LINESTRING (10.4869314 48.8538368, 10.4871088 48.8538317, 10.4871603 48.8539038)",,,,,
84865394,,,Eugene-Shoemaker-Platz,residential,False,True,34.093,"LINESTRING (10.4869314 48.8538368, 10.486886 48.853663, 10.4869359 48.8535899, 10.4869816 48.8535498)",,,,,
25048108,,,Lederergasse,residential,False,False,89.794,"LINESTRING (10.4895612 48.8545327, 10.4893677 48.8544498, 10.4892718 48.8545079, 10.4890779 48.8544472, 10.4890152 48.8544176, 10.4888949 48.854363, 10.4888516 48.8543405, 10.4885361 48.8542098)",,,,,
25048111,,,Hahnengasse,residential,False,True,51.059,"LINESTRING (10.4882146 48.854509, 10.4880755 48.8544372, 10.4879273 48.8543535, 10.4876834 48.8542114)",,,,,
84972184,,,Scheckengasse,residential,False,False,44.944,"LINESTRING (10.4882146 48.854509, 10.488091 48.8546328, 10.4878727 48.8548448)",,,,,
84972184,,,Scheckengasse,residential,False,True,40.752,"LINESTRING (10.4882146 48.854509, 10.4883993 48.8543315, 10.4885361 48.8542098)",,,,,
"[25048113, 25048114]",,,"['Bei der Neumühle', 'An der Baldinger Mauer']",residential,False,False,143.813,"LINESTRING (10.4878727 48.8548448, 10.4880224 48.8549229, 10.4884445 48.8549527, 10.4886196 48.8549757, 10.488716 48.8549846, 10.4889068 48.8549925, 10.4891259 48.854998, 10.4892737 48.8549712, 10.4893797 48.8549515, 10.4895707 48.8548776, 10.4897092 48.8548033)",,,,,
25048113,,,An der Baldinger Mauer,residential,False,True,68.574,"LINESTRING (10.4878727 48.8548448, 10.4874655 48.8547073, 10.4873129 48.8546473, 10.4870554 48.8545437)",,,,,
84972184,,,Scheckengasse,residential,False,True,44.944,"LINESTRING (10.4878727 48.8548448, 10.488091 48.8546328, 10.4882146 48.854509)",,,,,
25048103,,,Bauhofgasse,unclassified,True,False,52.406,"LINESTRING (10.4898171 48.8536948, 10.4896566 48.8537445, 10.4896019 48.8537593, 10.4894892 48.853771, 10.4891238 48.8537799)",30,,,,
25048109,,,Bauhofgäßchen,residential,False,True,57.568,"LINESTRING (10.4898171 48.8536948, 10.4898341 48.8537841, 10.4896804 48.8540191, 10.4895567 48.8541705)",,,,,
468700717,,,Mittlere Gerbergasse,residential,False,True,29.791,"LINESTRING (10.4873 48.8537168, 10.4869816 48.8535498)",,,,,
25048110,,,Hintere Gerbergasse,residential,False,False,63.754000000000005,"LINESTRING (10.4873 48.8537168, 10.4874161 48.8538654, 10.4875265 48.8539455, 10.4876326 48.8540305, 10.4876773 48.854097, 10.4876916 48.8541533, 10.4876834 48.8542114)",,,,,
"[25048108, 468700717]",,,"['Mittlere Gerbergasse', 'Lederergasse']",residential,False,"[False, True]",101.661,"LINESTRING (10.4873 48.8537168, 10.487621 48.8537769, 10.4877721 48.8538777, 10.4878951 48.8539178, 10.4883264 48.8541163, 10.4884723 48.8541822)",,,,,
25048110,,,Hintere Gerbergasse,residential,False,False,58.961,"LINESTRING (10.4876834 48.8542114, 10.4870554 48.8545437)",,,,,
25048110,,,Hintere Gerbergasse,residential,False,True,63.754000000000005,"LINESTRING (10.4876834 48.8542114, 10.4876916 48.8541533, 10.4876773 48.854097, 10.4876326 48.8540305, 10.4875265 48.8539455, 10.4874161 48.8538654, 10.4873 48.8537168)",,,,,
25048111,,,Hahnengasse,residential,False,False,51.059000000000005,"LINESTRING (10.4876834 48.8542114, 10.4879273 48.8543535, 10.4880755 48.8544372, 10.4882146 48.854509)",,,,,
25048110,,,Hintere Gerbergasse,residential,False,True,58.961,"LINESTRING (10.4870554 48.8545437, 10.4876834 48.8542114)",,,,,
25048113,,,An der Baldinger Mauer,residential,False,False,68.574,"LINESTRING (10.4870554 48.8545437, 10.4873129 48.8546473, 10.4874655 48.8547073, 10.4878727 48.8548448)",,,,,
48847642,,,Baldinger Straße,residential,False,False,13.822,"LINESTRING (10.4874548 48.8526653, 10.4875619 48.8525629)",,,,,
25048112,,,Beim Eichbrunnen,living_street,False,False,92.405,"LINESTRING (10.4874548 48.8526653, 10.4876221 48.8527631, 10.487577 48.8528875, 10.4877069 48.852947, 10.487788 48.8529676, 10.4878238 48.8530031, 10.4878297 48.8530314, 10.4877955 48.8530716, 10.4875471 48.8532956)",,,,,
48847642,,,Baldinger Straße,residential,False,True,55.918,"LINESTRING (10.4874548 48.8526653, 10.4873028 48.8527263, 10.4869948 48.8528861, 10.4868158 48.8529353)",,,,,
25048105,,,Vordere Gerbergasse,unclassified,True,False,19.904,"LINESTRING (10.4875471 48.8532956, 10.4873154 48.8532018)",30,,,,
25048112,,,Beim Eichbrunnen,living_street,False,True,92.40499999999999,"LINESTRING (10.4875471 48.8532956, 10.4877955 48.8530716, 10.4878297 48.8530314, 10.4878238 48.8530031, 10.487788 48.8529676, 10.4877069 48.852947, 10.487577 48.8528875, 10.4876221 48.8527631, 10.4874548 48.8526653)",,,,,
25048212,,,Mühlgasse,residential,False,False,76.334,"LINESTRING (10.4907269 48.853846, 10.4906053 48.8539316, 10.4905467 48.8539887, 10.490463 48.8540692, 10.4901305 48.8544075)",,,,,
25048212,,,Mühlgasse,residential,False,True,65.777,"LINESTRING (10.4907269 48.853846, 10.4909614 48.8536898, 10.491226 48.8535797, 10.4912894 48.8535568, 10.4913747 48.8535572, 10.4914557 48.8535894)",,,,,
25048213,,,Heugasse,residential,False,True,54.70400000000001,"LINESTRING (10.4907269 48.853846, 10.49047 48.8536636, 10.4903947 48.8536015, 10.4902076 48.8534934)",,,,,
"[25048214, 469369367]",,,"['Hansengasse', 'Am Plätzle']",residential,False,True,136.589,"LINESTRING (10.4917931 48.8547029, 10.491521 48.8545318, 10.4916098 48.8543645, 10.4916399 48.8542642, 10.4916515 48.8539861, 10.491644 48.8539138, 10.491606 48.8538063, 10.4915221 48.8536518, 10.4914557 48.8535894)",30,,,,
"[25048212, 25048215]",,,"['Mühlgasse', 'An der Löpsinger Mauer']",residential,False,"[False, True]",185.269,"LINESTRING (10.4917931 48.8547029, 10.4916109 48.8547745, 10.4914077 48.8548192, 10.4904138 48.8549161, 10.4903409 48.854914, 10.4903021 48.8549112, 10.4902265 48.8548992, 10.4901764 48.8548736, 10.4900854 48.8548149, 10.490031 48.8547492, 10.4899331 48.85464, 10.4899482 48.8545716, 10.4901305 48.8544075)",30,,,,
25048215,,,An der Löpsinger Mauer,residential,False,True,82.60400000000001,"LINESTRING (10.4917931 48.8547029, 10.4922473 48.8545296, 10.4925148 48.8544067, 10.4925955 48.8543483, 10.492688 48.8542642)",30,,,,
469369367,,,Am Plätzle,residential,False,True,25.745,"LINESTRING (10.4914557 48.8535894, 10.4917283 48.853443)",,,,,
25048212,,,Mühlgasse,residential,False,False,65.777,"LINESTRING (10.4914557 48.8535894, 10.4913747 48.8535572, 10.4912894 48.8535568, 10.491226 48.8535797, 10.4909614 48.8536898, 10.4907269 48.853846)",,,,,
"[25048214, 469369367]",,,"['Hansengasse', 'Am Plätzle']",residential,False,False,136.589,"LINESTRING (10.4914557 48.8535894, 10.4915221 48.8536518, 10.491606 48.8538063, 10.491644 48.8539138, 10.4916515 48.8539861, 10.4916399 48.8542642, 10.4916098 48.8543645, 10.491521 48.8545318, 10.4917931 48.8547029)",30,,,,
25048434,,,Frauengasse,residential,False,False,61.896,"LINESTRING (10.4938084 48.8530217, 10.4935343 48.8529582, 10.4934232 48.8529883, 10.4930178 48.8530925)",30,,,,
25048442,,,An der Deininger Mauer,residential,False,False,53.876000000000005,"LINESTRING (10.4938084 48.8530217, 10.4936958 48.8533203, 10.4936332 48.8534923)",,,,,
25048442,,,An der Deininger Mauer,residential,False,True,136.679,"LINESTRING (10.4938084 48.8530217, 10.4938957 48.8528409, 10.4939524 48.8526739, 10.4940064 48.8525136, 10.4940533 48.8523165, 10.4940766 48.8521128, 10.494063 48.8520731, 10.494055 48.8519622, 10.4940141 48.8518979, 10.4940219 48.8518191)",,,,,
25048434,,,Frauengasse,residential,False,False,27.494,"LINESTRING (10.4930178 48.8530925, 10.4926834 48.8532053)",30,,,,
25048434,,,Frauengasse,residential,False,True,61.896,"LINESTRING (10.4930178 48.8530925, 10.4934232 48.8529883, 10.4935343 48.8529582, 10.4938084 48.8530217)",30,,,,
25048440,,,Am Grünen Meer,residential,False,True,63.486999999999995,"LINESTRING (10.4930178 48.8530925, 10.4932028 48.8532437, 10.4934213 48.8533716, 10.4936332 48.8534923)",,,,,
25048434,,,Frauengasse,residential,False,True,27.494,"LINESTRING (10.4926834 48.8532053, 10.4930178 48.8530925)",30,,,,
25048434,,,Frauengasse,residential,False,False,69.591,"LINESTRING (10.4926834 48.8532053, 10.4925724 48.8532693, 10.4925571 48.8532781, 10.4923803 48.8534083, 10.4921811 48.8535147, 10.491975 48.8536204)",30,,,,
25048437,,,Am Grünen Meer,residential,False,True,86.751,"LINESTRING (10.4926834 48.8532053, 10.4929248 48.8533866, 10.4931291 48.853532, 10.4934923 48.8537754)",,,,,
25048437,,,Am Grünen Meer,residential,False,False,86.751,"LINESTRING (10.4934923 48.8537754, 10.4931291 48.853532, 10.4929248 48.8533866, 10.4926834 48.8532053)",,,,,
25048442,,,An der Deininger Mauer,residential,False,True,33.16,"LINESTRING (10.4934923 48.8537754, 10.4935639 48.8536536, 10.4936332 48.8534923)",,,,,
25048444,,,An der Löpsinger Mauer,residential,False,False,86.595,"LINESTRING (10.4934923 48.8537754, 10.4933843 48.853943, 10.493298 48.8540425, 10.4931771 48.8541167, 10.4929631 48.8542278, 10.4928376 48.854274, 10.4927598 48.854264, 10.492688 48.8542642)",30,,,,
25048440,,,Am Grünen Meer,residential,False,False,63.486999999999995,"LINESTRING (10.4936332 48.8534923, 10.4934213 48.8533716, 10.4932028 48.8532437, 10.4930178 48.8530925)",,,,,
25048442,,,An der Deininger Mauer,residential,False,False,33.16,"LINESTRING (10.4936332 48.8534923, 10.4935639 48.8536536, 10.4934923 48.8537754)",,,,,
25048442,,,An der Deininger Mauer,residential,False,True,53.876000000000005,"LINESTRING (10.4936332 48.8534923, 10.4936958 48.8533203, 10.4938084 48.8530217)",,,,,
25048442,,,An der Deininger Mauer,residential,False,False,136.679,"LINESTRING (10.4940219 48.8518191, 10.4940141 48.8518979, 10.494055 48.8519622, 10.494063 48.8520731, 10.4940766 48.8521128, 10.4940533 48.8523165, 10.4940064 48.8525136, 10.4939524 48.8526739, 10.4938957 48.8528409, 10.4938084 48.8530217)",,,,,
"[29491518, 86334177, 86334174, 4707527]",,,"['Deininger Straße', 'Wemdinger Straße']",unclassified,False,False,104.32000000000001,"LINESTRING (10.4940219 48.8518191, 10.4940447 48.851822, 10.4941868 48.8518496, 10.4944064 48.8519043, 10.4945411 48.851953, 10.4950925 48.8521124, 10.4953408 48.8521707)",,,building_passage,,
86334177,,,Deininger Straße,unclassified,False,True,37.036,"LINESTRING (10.4940219 48.8518191, 10.4938575 48.8517919, 10.4936093 48.8517311, 10.493542 48.8517146)",,,,,
25480093,,,,unclassified,False,False,64.48,"LINESTRING (10.4927099 48.855578, 10.49266 48.8556461, 10.492629 48.8557114, 10.4926111 48.8557691, 10.4926004 48.8558925, 10.4926376 48.8561447)",,,,,
25480094,,,Bleichgraben,residential,False,False,114.091,"LINESTRING (10.4927099 48.855578, 10.4926332 48.855551, 10.4925782 48.8555468, 10.4925011 48.8555555, 10.4923654 48.8555806, 10.4922449 48.8556079, 10.4920267 48.8556597, 10.491769 48.8557138, 10.491544 48.85578, 10.491244 48.8558561)",,,,,
"[25048448, 847820419]",,,Bleichgraben,unclassified,False,True,68.22999999999999,"LINESTRING (10.4927099 48.855578, 10.4927839 48.8555184, 10.4928701 48.8554652, 10.4931247 48.8553476, 10.4932535 48.855292, 10.4933363 48.8552573, 10.4934554 48.8552167)",,,,,
25480094,,,Bleichgraben,residential,False,True,114.09100000000001,"LINESTRING (10.491244 48.8558561, 10.491544 48.85578, 10.491769 48.8557138, 10.4920267 48.8556597, 10.4922449 48.8556079, 10.4923654 48.8555806, 10.4925011 48.8555555, 10.4925782 48.8555468, 10.4926332 48.855551, 10.4927099 48.855578)",,,,,
"[26654468, 466993931, 27159793, 445564882, 26472602]",2,,"['Augsburger Straße', 'Reimlinger Straße']",unclassified,False,False,144.46800000000002,"LINESTRING (10.4918449 48.8487932, 10.4919156 48.8487599, 10.4921325 48.8486781, 10.4921903 48.8486498, 10.4922932 48.8485994, 10.4925408 48.8484827, 10.4927995 48.8483933, 10.4930557 48.8482979, 10.4932203 48.8482324, 10.4935283 48.8481181)",30,yes,building_passage,,
26472602,,,Reimlinger Straße,unclassified,False,True,34.358000000000004,"LINESTRING (10.4918449 48.8487932, 10.4917242 48.8488336, 10.4914605 48.8489036, 10.4914129 48.8489132)",30,,,,
386422419,,,An der Reimlinger Mauer,residential,False,True,40.334,"LINESTRING (10.4918449 48.8487932, 10.4918399 48.8487343, 10.49186 48.8486787, 10.4917677 48.8485834, 10.4916405 48.8484793)",,,,,
25048688,,,Münzgasse,residential,False,False,185.26200000000003,"LINESTRING (10.4921374 48.848982, 10.492074 48.8490971, 10.492031 48.8491701, 10.4919375 48.8493566, 10.4916948 48.8497399, 10.4916482 48.8498074, 10.4916096 48.8498565, 10.4914368 48.8500887, 10.4911606 48.8503643, 10.4910142 48.8504598)",30,,,,
25048686,,,Henkergasse,residential,False,False,198.95499999999998,"LINESTRING (10.4926969 48.8494775, 10.4926351 48.8495533, 10.4925935 48.8496209, 10.4925705 48.8496623, 10.4924192 48.8498901, 10.4921958 48.8502208, 10.4920219 48.8504867, 10.4919144 48.8506585, 10.491838 48.8506809, 10.4916259 48.8506884, 10.4915685 48.8507166, 10.4914902 48.8507826, 10.4914369 48.8508772, 10.4913517 48.8509253)",,,,,
25048875,,,An der Reimlinger Mauer,residential,False,False,53.311,"LINESTRING (10.4916405 48.8484793, 10.4915114 48.8485897, 10.4914619 48.8486569, 10.4914069 48.8487279, 10.4914005 48.8488243, 10.4914129 48.8489132)",,,,,
386422419,,,An der Reimlinger Mauer,residential,False,False,40.334,"LINESTRING (10.4916405 48.8484793, 10.4917677 48.8485834, 10.49186 48.8486787, 10.4918399 48.8487343, 10.4918449 48.8487932)",,,,,
"[173830772, 386422419, 173830771]",,,An der Reimlinger Mauer,residential,False,True,74.16100000000002,"LINESTRING (10.4916405 48.8484793, 10.4915019 48.8483705, 10.4914454 48.8483229, 10.4912567 48.8481676, 10.4911966 48.8481427, 10.4911574 48.8481284, 10.4910871 48.8481081, 10.4909945 48.8480891, 10.4908844 48.848109)",30,,,,
4415807,,B 466,Bürgermeister-Reiger-Straße,secondary,False,False,18.546,"LINESTRING (10.4948325 48.849122, 10.4950783 48.8491627)",30,,,,
"[445564884, 4415807]",4,B 466,Bürgermeister-Reiger-Straße,secondary,False,True,162.651,"LINESTRING (10.4948325 48.849122, 10.4946695 48.8490966, 10.4945029 48.8490697, 10.4942769 48.8490281, 10.4941066 48.848963, 10.4939485 48.8488781, 10.4938766 48.8488204, 10.4938102 48.8487672, 10.4936973 48.8485721, 10.4936663 48.8484407, 10.4936263 48.8483004, 10.4935283 48.8481181)",30,,,,
4415807,,B 466,Bürgermeister-Reiger-Straße,secondary,False,True,7.636,"LINESTRING (10.4951799 48.8491784, 10.4950783 48.8491627)",30,,,,
4415807,,B 466,Bürgermeister-Reiger-Straße,secondary,False,False,7.636,"LINESTRING (10.4950783 48.8491627, 10.4951799 48.8491784)",30,,,,
4415807,,B 466,Bürgermeister-Reiger-Straße,secondary,False,True,18.546,"LINESTRING (10.4950783 48.8491627, 10.4948325 48.849122)",30,,,,
25074575,,,An der Baldinger Mauer,residential,False,False,7.507,"LINESTRING (10.485328 48.8536272, 10.4852584 48.8535776)",,,,,
35822220,,,Baldinger Straße,unclassified,False,True,12.547,"LINESTRING (10.485328 48.8536272, 10.485421 48.8535324)",30,,,,
"[466437777, 466437778, 35822220, 166626703]",,,Baldinger Straße,unclassified,False,False,47.017,"LINESTRING (10.485328 48.8536272, 10.4852904 48.8536423, 10.4851189 48.8537355, 10.4849196 48.8538335, 10.4848035 48.8538679)",30,,building_passage,,
849890596,,,An der Baldinger Mauer,residential,True,False,164.669,"LINESTRING (10.485328 48.8536272, 10.4856939 48.8538875, 10.4858256 48.8539846, 10.4862699 48.8542301, 10.4866728 48.8544059, 10.4869924 48.8545493, 10.4870554 48.8545437)",,,,,
25074590,,,Spitalhof,living_street,False,True,39.219,"LINESTRING (10.4847192 48.8530552, 10.4852288 48.8529458)",,,,,
25074575,,,An der Baldinger Mauer,residential,False,False,122.357,"LINESTRING (10.4847192 48.8530552, 10.4845079 48.8528879, 10.484357 48.8527509, 10.484007 48.8525015, 10.4839124 48.8523948, 10.4837667 48.8521632)",,,,,
25074575,,,An der Baldinger Mauer,residential,False,True,70.38499999999999,"LINESTRING (10.4847192 48.8530552, 10.4850396 48.8534002, 10.4851942 48.8535322, 10.4852584 48.8535776)",,,,,
25074575,,,An der Baldinger Mauer,residential,False,False,141.594,"LINESTRING (10.4837667 48.8521632, 10.4835971 48.8518803, 10.4834034 48.8514859, 10.48332 48.8513723, 10.4832529 48.8511972, 10.4832165 48.8511059, 10.4832951 48.8510488, 10.4833469 48.8509802)",,,,,
25074575,,,An der Baldinger Mauer,residential,False,True,122.35700000000001,"LINESTRING (10.4837667 48.8521632, 10.4839124 48.8523948, 10.484007 48.8525015, 10.484357 48.8527509, 10.4845079 48.8528879, 10.4847192 48.8530552)",,,,,
25074583,,,Ankergasse,residential,False,True,65.797,"LINESTRING (10.4837667 48.8521632, 10.4840833 48.8520003, 10.4844548 48.8517827)",,,,,
"[25074576, 30071617, 25074575]",,,"['Strelgasse', 'An der Baldinger Mauer']",residential,False,False,19.167,"LINESTRING (10.4833469 48.8509802, 10.4833771 48.8509285, 10.4834385 48.8508672, 10.4834732 48.8508301)",,yes,,,
25074575,,,An der Baldinger Mauer,residential,False,True,141.594,"LINESTRING (10.4833469 48.8509802, 10.4832951 48.8510488, 10.4832165 48.8511059, 10.4832529 48.8511972, 10.48332 48.8513723, 10.4834034 48.8514859, 10.4835971 48.8518803, 10.4837667 48.8521632)",,,,,
25074579,,,Bei der Steinernen Brücke,residential,False,True,121.014,"LINESTRING (10.4833469 48.8509802, 10.4834699 48.851048, 10.4836111 48.8511407, 10.4837587 48.8512315, 10.4838985 48.8513202, 10.4841168 48.8514848, 10.484328 48.851655, 10.4844548 48.8517827)",,,,,
25074576,,,Strelgasse,residential,False,True,11.392,"LINESTRING (10.4835284 48.8507343, 10.4834732 48.8508301)",,,,,
25074576,,,Strelgasse,residential,False,False,128.333,"LINESTRING (10.4835284 48.8507343, 10.4835766 48.8506088, 10.4836608 48.850428, 10.4837315 48.8502574, 10.483814 48.8500411, 10.483969 48.8499036, 10.4840855 48.8498556, 10.4842043 48.8498251, 10.4843364 48.8498011)",,,,,
"[500197416, 500197417]",,,An der Bergermauer,residential,False,False,241.33800000000002,"LINESTRING (10.4835284 48.8507343, 10.4833418 48.8506687, 10.4832698 48.8506536, 10.4832394 48.8506306, 10.4831548 48.8506103, 10.4831765 48.8505082, 10.4831934 48.8504151, 10.4832286 48.850263, 10.4833288 48.8501164, 10.4833935 48.849998, 10.4836195 48.8496551, 10.4837208 48.8494608, 10.4838921 48.8491149, 10.4840841 48.8488995, 10.4841325 48.8488466)",,,,,
25074576,,,Strelgasse,residential,False,True,128.333,"LINESTRING (10.4843364 48.8498011, 10.4842043 48.8498251, 10.4840855 48.8498556, 10.483969 48.8499036, 10.483814 48.8500411, 10.4837315 48.8502574, 10.4836608 48.850428, 10.4835766 48.8506088, 10.4835284 48.8507343)",,,,,
25074578,,,Kammhof,living_street,False,True,58.67,"LINESTRING (10.4843364 48.8498011, 10.4843656 48.8493507, 10.484415 48.8492811)",,,,,
135723280,,,Am Stänglesbrunnen,residential,False,False,72.10600000000001,"LINESTRING (10.4843364 48.8498011, 10.484519 48.8497993, 10.4847425 48.8497583, 10.4848495 48.8497716, 10.4851008 48.8498112, 10.4853016 48.849833)",,,,,
25074578,,,Kammhof,living_street,False,False,58.67,"LINESTRING (10.484415 48.8492811, 10.4843656 48.8493507, 10.4843364 48.8498011)",,,,,
25074579,,,Bei der Steinernen Brücke,residential,False,False,46.289,"LINESTRING (10.4848819 48.8520898, 10.4844548 48.8517827)",,,,,
25074579,,,Bei der Steinernen Brücke,residential,False,True,46.289,"LINESTRING (10.4844548 48.8517827, 10.4848819 48.8520898)",,,,,
25074579,,,Bei der Steinernen Brücke,residential,False,False,121.014,"LINESTRING (10.4844548 48.8517827, 10.484328 48.851655, 10.4841168 48.8514848, 10.4838985 48.8513202, 10.4837587 48.8512315, 10.4836111 48.8511407, 10.4834699 48.851048, 10.4833469 48.8509802)",,,,,
"[30071513, 25074582]",,,Farbgasse,residential,False,False,66.315,"LINESTRING (10.4844548 48.8517827, 10.4846547 48.8517128, 10.4847811 48.851661, 10.4848509 48.8516432, 10.4852562 48.8515054)",,yes,,,
25074583,,,Ankergasse,residential,False,False,65.797,"LINESTRING (10.4844548 48.8517827, 10.4840833 48.8520003, 10.4837667 48.8521632)",,,,,
25074581,,,Hutergasse,residential,False,False,71.474,"LINESTRING (10.4841868 48.8510347, 10.484572 48.8511643, 10.4848639 48.8512621, 10.4850473 48.8511862)",,,,,
"[25074584, 25074580]",,,"['Kuhgasse', 'Kämpelgasse']",residential,False,False,68.632,"LINESTRING (10.4841868 48.8510347, 10.4840861 48.8511063, 10.4840018 48.8511299, 10.4836553 48.8509252, 10.4834732 48.8508301)",,,,,
25074584,,,Kuhgasse,residential,False,True,103.19,"LINESTRING (10.4841868 48.8510347, 10.4844898 48.8507555, 10.4847175 48.8505183, 10.4848967 48.8502377)",,,,,
5227623,,,Herrengasse,unclassified,True,False,92.518,"LINESTRING (10.4850473 48.8511862, 10.4850392 48.8510648, 10.4850489 48.8509159, 10.485101 48.8508397, 10.485378 48.8503979)",,,,,
25074581,,,Hutergasse,residential,False,True,71.474,"LINESTRING (10.4850473 48.8511862, 10.4848639 48.8512621, 10.484572 48.8511643, 10.4841868 48.8510347)",,,,,
5227623,,,Herrengasse,unclassified,True,False,38.645,"LINESTRING (10.4852562 48.8515054, 10.4850473 48.8511862)",,,,,
"[30071513, 25074582]",,,Farbgasse,residential,False,True,66.315,"LINESTRING (10.4852562 48.8515054, 10.4848509 48.8516432, 10.4847811 48.851661, 10.4846547 48.8517128, 10.4844548 48.8517827)",,yes,,,
25074585,,,Kuhgasse,residential,False,False,39.465,"LINESTRING (10.4848967 48.8502377, 10.485378 48.8503979)",,,,,
25074584,,,Kuhgasse,residential,False,False,103.19,"LINESTRING (10.4848967 48.8502377, 10.4847175 48.8505183, 10.4844898 48.8507555, 10.4841868 48.8510347)",,,,,
25074584,,,Kuhgasse,residential,False,True,53.900999999999996,"LINESTRING (10.4848967 48.8502377, 10.4850747 48.8500726, 10.4853016 48.849833)",,,,,
25074585,,,Kuhgasse,residential,False,True,39.465,"LINESTRING (10.485378 48.8503979, 10.4848967 48.8502377)",,,,,
5227623,,,Herrengasse,unclassified,True,False,62.32900000000001,"LINESTRING (10.485378 48.8503979, 10.4854891 48.8502579, 10.4858052 48.8499132)",,,,,
26692892,,,Am Stänglesbrunnen,residential,False,False,38.089,"LINESTRING (10.4858052 48.8499132, 10.4857455 48.8499003, 10.4857012 48.8498907, 10.4855798 48.8498606, 10.4853016 48.849833)",,,,,
166626704,,,Baldinger Straße,unclassified,False,False,44.051,"LINESTRING (10.4863312 48.8531704, 10.4868158 48.8529353)",30,,,,
