osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,bridge,ref,access,junction
1155812203,Weidenstraße,residential,30,False,False,53.835,"LINESTRING (9.3918489 48.8738608, 9.3916499 48.8735048, 9.3916071 48.8734262, 9.3915961 48.8734061)",,,,,,
72787572,Karl-Krämer-Straße,residential,30,False,False,122.10600000000001,"LINESTRING (9.3922722 48.878638, 9.3920082 48.8784022, 9.391404 48.8778499, 9.3912959 48.8777472)",,,,,,
170398683,Bahnhofstraße,residential,30,False,True,109.331,"LINESTRING (9.3922722 48.878638, 9.3933682 48.8780225, 9.3934105 48.8780006)",,,,,,
"[556756856, 790234268]",Karl-Krämer-Straße,residential,30,False,True,79.049,"LINESTRING (9.3922722 48.878638, 9.3927282 48.8791253, 9.3927835 48.8791792, 9.3928419 48.8792421)",,,,,,
23177729,Alfred-Kärcher-Straße,residential,30,False,False,122.15899999999999,"LINESTRING (9.3948109 48.8794433, 9.3948278 48.8794154, 9.3951375 48.8789105, 9.3951946 48.8788173, 9.3954356 48.8784244)",,,,,,
620354461,Schmidgallstraße,residential,30,False,True,95.294,"LINESTRING (9.3948109 48.8794433, 9.3947601 48.8794003, 9.3947087 48.8793428, 9.3941145 48.8787193)",,,,,,
23177729,Alfred-Kärcher-Straße,residential,30,False,False,29.659,"LINESTRING (9.3954356 48.8784244, 9.3955733 48.8782048, 9.3955909 48.878178)",,,,,,
23177729,Alfred-Kärcher-Straße,residential,30,False,True,122.15899999999999,"LINESTRING (9.3954356 48.8784244, 9.3951946 48.8788173, 9.3951375 48.8789105, 9.3948278 48.8794154, 9.3948109 48.8794433)",,,,,,
48124335,Friedrichstraße,residential,30,False,True,88.464,"LINESTRING (9.3954356 48.8784244, 9.3957403 48.8785347, 9.3960194 48.8786453, 9.3964721 48.8788341)",,,,,,
"[462729856, 462729857, 893743015]",Leutenbacher Straße,tertiary,50,False,True,90.07300000000001,"LINESTRING (9.3986856 48.8788174, 9.3986514 48.8788325, 9.3986286 48.8788589, 9.3985963 48.8789175, 9.3984641 48.8791385, 9.3983954 48.8792522, 9.3982286 48.8795639)",,,yes,K 1847,,
589192256,Ringstraße,tertiary,50,False,False,148.62,"LINESTRING (9.3986856 48.8788174, 9.3986 48.878758, 9.3985591 48.87873, 9.3984993 48.8786926, 9.3978864 48.8784413, 9.3976141 48.8782931, 9.3970841 48.8780019)",,3,,,,
"[1206704231, 1206704232, 820455347, 42204862, 893743007]",Ringstraße,tertiary,50,False,False,181.145,"LINESTRING (9.3986856 48.8788174, 9.3987305 48.8788028, 9.3987741 48.8787971, 9.3988581 48.8788041, 9.3992709 48.878897, 9.3994363 48.8789329, 9.3997804 48.8790035, 9.4003916 48.8791072, 9.4007124 48.8791632, 9.4008578 48.8791886, 9.4009359 48.8792084, 9.4010526 48.8792456)",,"['2', '3']",yes,K 1847,,
893743015,Leutenbacher Straße,tertiary,50,False,False,6.794,"LINESTRING (9.3982023 48.8796225, 9.3982286 48.8795639)",,,,K 1847,,
23177730,Seestraße,residential,30,False,False,28.521,"LINESTRING (9.3982023 48.8796225, 9.3984641 48.8796845, 9.3985645 48.8797168)",,,,,,
893743015,Leutenbacher Straße,tertiary,50,False,True,6.794,"LINESTRING (9.3982286 48.8795639, 9.3982023 48.8796225)",,,,K 1847,,
24384816,Friedrichstraße,residential,30,False,False,48.105999999999995,"LINESTRING (9.3982286 48.8795639, 9.397899 48.879445, 9.3976503 48.8793577)",,,,,,
"[462729856, 462729857, 893743015]",Leutenbacher Straße,tertiary,50,False,False,90.07300000000001,"LINESTRING (9.3982286 48.8795639, 9.3983954 48.8792522, 9.3984641 48.8791385, 9.3985963 48.8789175, 9.3986286 48.8788589, 9.3986514 48.8788325, 9.3986856 48.8788174)",,,yes,K 1847,,
23177727,Kornbeckstraße,residential,30,False,False,109.728,"LINESTRING (9.3928419 48.8792421, 9.3929341 48.8792053, 9.3941145 48.8787193)",,,,,,
"[556756856, 790234268]",Karl-Krämer-Straße,residential,30,False,False,79.049,"LINESTRING (9.3928419 48.8792421, 9.3927835 48.8791792, 9.3927282 48.8791253, 9.3922722 48.878638)",,,,,,
4428870,Bahnhofstraße,residential,30,False,True,24.02,"LINESTRING (9.395791 48.8772457, 9.3958514 48.8772335, 9.395916 48.8772198, 9.3960067 48.8771997, 9.3961019 48.8771762)",,,,,,
"[170398683, 589192255]",Bahnhofstraße,residential,30,False,False,82.42099999999999,"LINESTRING (9.395791 48.8772457, 9.3956742 48.8772651, 9.3954928 48.8773005, 9.3953269 48.8773367, 9.3947204 48.8774763)",,,,,,
589192254,Bahnhofstraße,residential,30,True,False,22.475,"LINESTRING (9.396059 48.8773415, 9.395989 48.8773056, 9.3959105 48.877276, 9.395791 48.8772457)",,,,,,
29246046,Bengelstraße,living_street,,False,True,12.904,"LINESTRING (9.3992995 48.8766746, 9.3993689 48.8767813)",,,,,,
668149102,Schloßstraße,residential,,True,False,15.922,"LINESTRING (9.3973729 48.8731815, 9.3973847 48.8731621, 9.3974049 48.8731466, 9.3974317 48.8731363, 9.397462 48.8731322, 9.3974927 48.8731347, 9.3975206 48.8731437, 9.3975426 48.873158)",,,,,,roundabout
668149103,Schloßstraße,residential,,False,False,23.110999999999997,"LINESTRING (9.3973729 48.8731815, 9.3973133 48.8731629, 9.3972624 48.8731589, 9.3972258 48.873156, 9.3971525 48.8731579, 9.3970667 48.8731723)",,,,,,
29246037,Lange Gasse,residential,,False,False,196.27800000000002,"LINESTRING (9.3975426 48.873158, 9.3976567 48.8731257, 9.3976991 48.8731245, 9.3980663 48.8731205, 9.3981107 48.87312, 9.3987582 48.8731122, 9.3995527 48.8731042, 9.3996153 48.8731031, 9.4001283 48.8730978, 9.4002158 48.8730971)",,,,,,
668149102,Schloßstraße,residential,,True,False,11.323999999999998,"LINESTRING (9.3975426 48.873158, 9.3975564 48.8731762, 9.3975606 48.8731964, 9.3975546 48.8732164, 9.3975391 48.8732341, 9.3975159 48.8732475)",,,,,,roundabout
170398708,Schloßstraße,residential,,False,False,84.15,"LINESTRING (9.3975159 48.8732475, 9.397564 48.8733212, 9.3977612 48.8736411, 9.3978638 48.8737958, 9.3979492 48.8739484)",,,,,,
668149102,Schloßstraße,residential,,True,False,16.163,"LINESTRING (9.3975159 48.8732475, 9.3974873 48.8732554, 9.3974563 48.8732567, 9.3974257 48.8732512, 9.3973995 48.8732393, 9.3973808 48.8732224, 9.3973716 48.8732024, 9.3973729 48.8731815)",,,,,,roundabout
884168821,Albert-Schweitzer-Straße,residential,,True,False,4.387,"LINESTRING (9.3966357 48.8742633, 9.3966513 48.8743014)",,,,,,
23608388,Albert-Schweitzer-Straße,residential,,False,True,163.71,"LINESTRING (9.3966357 48.8742633, 9.3965274 48.8739943, 9.3964535 48.8738017, 9.3951408 48.8739318, 9.3950813 48.8740476)",,,,,,
170398699,Kornbeckstraße,residential,30,False,False,31.125,"LINESTRING (9.3952366 48.8780229, 9.395552 48.8781609, 9.3955909 48.878178)",,,,,,
589192256,Ringstraße,tertiary,50,False,True,18.535,"LINESTRING (9.396902 48.877886, 9.3969438 48.8779108, 9.3970841 48.8780019)",,3,,,,
895941792,Ringstraße,tertiary,50,True,False,69.944,"LINESTRING (9.396902 48.877886, 9.3967773 48.8778342, 9.3965441 48.8777091, 9.3963494 48.877575, 9.3962226 48.8774519)",6,1,,,,
