osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,bridge,width
171834750,Südring,residential,30,False,False,112.253,,"LINESTRING (7.9620441 49.2013142, 7.9620596 49.201318, 7.9623052 49.2013955, 7.962598 49.2014725, 7.9627486 49.2015121, 7.9631892 49.2016372, 7.9634647 49.2017103)",,,
28680419,Am Bannenberg,residential,30,False,True,79.02300000000001,,"LINESTRING (7.9628775 49.2011302, 7.9630816 49.2013105, 7.9632211 49.2014319, 7.9634504 49.2016269, 7.9634788 49.2016641, 7.9634647 49.2017103)",,,
1112405190,Bürgermeister-Stöcklein-Straße,residential,,False,False,28.141,,"LINESTRING (7.9706926 49.2060844, 7.9703212 49.2061563)",,,
31339211,Bürgermeister-Stöcklein-Straße,living_street,,True,False,55.089,,"LINESTRING (7.9706926 49.2060844, 7.9707307 49.206078, 7.9708738 49.2060566, 7.9710586 49.2060573, 7.9714241 49.2061411)",,,
"[31339210, 1112405189]",Bürgermeister-Stöcklein-Straße,residential,,False,False,183.41799999999998,,"LINESTRING (7.9720943 49.206427, 7.9721193 49.2064576, 7.9721233 49.2064918, 7.9718362 49.2069128, 7.9717153 49.2069024, 7.9713884 49.2068028, 7.9713348 49.2067686, 7.9710676 49.206684, 7.9709597 49.2066719, 7.9706493 49.2065798, 7.9705906 49.2065318, 7.9703029 49.2064483)",,,
31339216,Bürgermeister-Stöcklein-Straße,living_street,,False,False,38.833,,"LINESTRING (7.971215 49.2064625, 7.9714241 49.2061411)",,,
31339216,Bürgermeister-Stöcklein-Straße,living_street,,False,True,38.833,,"LINESTRING (7.9714241 49.2061411, 7.971215 49.2064625)",,,
166064105,Bürgermeister-Stöcklein-Straße,living_street,,False,False,30.716,,"LINESTRING (7.9714241 49.2061411, 7.9716395 49.2059034)",,,
166064106,Bürgermeister-Stöcklein-Straße,living_street,,True,False,58.202999999999996,,"LINESTRING (7.9714241 49.2061411, 7.9717493 49.206286, 7.9719599 49.2063803, 7.9720943 49.206427)",,,
166064105,Bürgermeister-Stöcklein-Straße,living_street,,False,True,30.716,,"LINESTRING (7.9716395 49.2059034, 7.9714241 49.2061411)",,,
31417387,,unclassified,,False,False,29.285,,"LINESTRING (7.9694838 49.207034, 7.9690813 49.2070195)",,,
1112405186,Nordring,residential,,False,True,15.326,,"LINESTRING (7.9694838 49.207034, 7.969657 49.2069553)",,,
31417387,,unclassified,,False,True,29.285,,"LINESTRING (7.9690813 49.2070195, 7.9694838 49.207034)",,,
59700764,Kirchgasse,residential,,False,False,37.778,,"LINESTRING (7.9614835 49.2032789, 7.9616102 49.2029698, 7.9616166 49.2029505)",,,
"[27443330, 164876741, 1163415206, 164876743, 164876750, 117493622]",Meßplatz,residential,30,False,"[False, True]",120.60899999999998,,"LINESTRING (7.964842 49.2033933, 7.9648207 49.2034368, 7.9646522 49.2037808, 7.9646397 49.203805, 7.9645136 49.2040774, 7.9644576 49.2041987, 7.9644333 49.2043015, 7.9644246 49.2043384, 7.9644221 49.204392, 7.9644232 49.204438)",,yes,
"[58881472, 163303324, 164007928, 164007927]",Quodgasse,residential,30,False,False,127.733,,"LINESTRING (7.9632694 49.2036906, 7.9632656 49.203665, 7.9632641 49.2036177, 7.9632712 49.2034911, 7.9632909 49.2034296, 7.9633308 49.2033052, 7.9633413 49.2032618, 7.9634176 49.2030197, 7.9635406 49.2025587)",,yes,
"[164007928, 58881472, 163303324, 164007927]",Quodgasse,residential,30,False,True,127.73299999999999,,"LINESTRING (7.9635406 49.2025587, 7.9634176 49.2030197, 7.9633413 49.2032618, 7.9633308 49.2033052, 7.9632909 49.2034296, 7.9632712 49.2034911, 7.9632641 49.2036177, 7.9632656 49.203665, 7.9632694 49.2036906)",,yes,
"[159246276, 164876749]",Hauptstraße,residential,30,True,False,92.981,,"LINESTRING (7.9635406 49.2025587, 7.9636523 49.2025685, 7.9640891 49.2026066, 7.9645211 49.2026551, 7.964548 49.202658, 7.9648048 49.2026878)",,,
98062607,Kirchgasse,residential,30,False,False,58.143,,"LINESTRING (7.9617222 49.2025918, 7.9618995 49.2020819)",,,
165893681,Kirchgasse,residential,30,False,True,27.018,,"LINESTRING (7.9617222 49.2025918, 7.9616723 49.2027736, 7.9616611 49.2028164, 7.9616591 49.2028312)",,,
59310414,Klostergasse,residential,30,False,False,44.788000000000004,,"LINESTRING (7.9624635 49.2022569, 7.9623656 49.2024106, 7.9624494 49.2024416, 7.9623536 49.2026033)",,,
"[163755169, 26431490, 163755171]","['Hauptstraße', 'Flitschberg']","['living_street', 'residential']",30,True,False,88.601,,"LINESTRING (7.9624635 49.2022569, 7.9625518 49.2022829, 7.9628581 49.2023929, 7.9629563 49.2024515, 7.9629979 49.2025044, 7.9631731 49.2025193, 7.9632187 49.2025251, 7.9635406 49.2025587)",,,
59310414,Klostergasse,residential,30,False,True,44.788000000000004,,"LINESTRING (7.9623536 49.2026033, 7.9624494 49.2024416, 7.9623656 49.2024106, 7.9624635 49.2022569)",,,
"[91597316, 164007917, 167078236, 164007919]",Hauptstraße,"['residential', 'living_street']",30,False,False,70.03500000000001,,"LINESTRING (7.9621286 49.2039316, 7.962152 49.2038818, 7.9621679 49.2038469, 7.9621931 49.2037733, 7.9622145 49.2037196, 7.9622636 49.2036025, 7.9623377 49.2034017, 7.9623541 49.2033555, 7.9623624 49.2033209)",,yes,
"[164007920, 27443326, 164007918]",Hauptstraße,residential,30,False,True,39.838,,"LINESTRING (7.9621286 49.2039316, 7.9620664 49.2041003, 7.962035 49.2041796, 7.9620305 49.2042306, 7.9620243 49.2042822)",,yes,
165893681,Kirchgasse,residential,30,False,False,27.018,,"LINESTRING (7.9616591 49.2028312, 7.9616611 49.2028164, 7.9616723 49.2027736, 7.9617222 49.2025918)",,,
164407372,Saarlandstraße,secondary,,False,False,25.086,L 490,"LINESTRING (7.9647671 49.2044177, 7.9644232 49.204438)",2,,
98122776,Prof.-Naegle-Platz,residential,,True,False,39.202,,"LINESTRING (7.9647671 49.2044177, 7.9647787 49.2045325, 7.9647771 49.20477)",,,
"[327228298, 327228299, 164407371, 27443565, 164407373]",Saarlandstraße,secondary,"['50', '30']",False,True,45.06699999999999,L 490,"LINESTRING (7.9647671 49.2044177, 7.9649412 49.2043902, 7.9650672 49.2043537, 7.9651779 49.2042963, 7.9652561 49.2042395, 7.965281 49.2042149)",2,yes,
59700764,Kirchgasse,residential,,False,True,37.778,,"LINESTRING (7.9616166 49.2029505, 7.9616102 49.2029698, 7.9614835 49.2032789)",,,
98062607,Kirchgasse,residential,30,False,True,58.143,,"LINESTRING (7.9618995 49.2020819, 7.9617222 49.2025918)",,,
26431489,Flitschberg,residential,30,True,False,45.388,,"LINESTRING (7.9618995 49.2020819, 7.9623163 49.2022046, 7.9624635 49.2022569)",,,
"[164876744, 164407369, 210994060, 210994061]",Bahnhofstraße,residential,,False,False,69.189,,"LINESTRING (7.9647771 49.20477, 7.9645726 49.2047431, 7.9644847 49.2047316, 7.9644355 49.204724, 7.9642675 49.2046981, 7.9640653 49.2046691, 7.9638466 49.2046377)",,,
"[1154163362, 1154163363, 1154163365, 70541126, 1154163367, 166064103, 1154163370, 1154163373, 1154163375, 1154163376, 1153328754, 1153328756, 1153328757, 1185849372, 73566943]",Bahnhofstraße,residential,,False,True,322.684,,"LINESTRING (7.9647771 49.20477, 7.9650867 49.2048209, 7.9652257 49.2048436, 7.9654866 49.2048863, 7.9655866 49.2049105, 7.965734 49.2049551, 7.9657963 49.2049739, 7.9659841 49.2050314, 7.9660636 49.2050547, 7.9661065 49.2050671, 7.9662282 49.2051021, 7.9664531 49.2051722, 7.9665223 49.205199, 7.9666184 49.2052361, 7.9670256 49.2053935, 7.967356 49.2055098, 7.9675637 49.2055766, 7.9677857 49.2056262, 7.96815 49.2057069, 7.968369 49.2057556, 7.9685403 49.2057919, 7.9688696 49.2058617)",,,
"[327228298, 327228299, 164407371, 164407373, 27443565]",Saarlandstraße,secondary,"['50', '30']",False,False,45.06699999999999,L 490,"LINESTRING (7.965281 49.2042149, 7.9652561 49.2042395, 7.9651779 49.2042963, 7.9650672 49.2043537, 7.9649412 49.2043902, 7.9647671 49.2044177)",2,yes,
27443565,Saarlandstraße,secondary,30,False,True,74.179,L 490,"LINESTRING (7.965281 49.2042149, 7.9653074 49.2041813, 7.9653905 49.2040449, 7.9654222 49.203981, 7.9654405 49.2039442, 7.9656145 49.2035851)",,,
98123025,Am Bangert,residential,,False,False,119.87599999999999,,"LINESTRING (7.965281 49.2042149, 7.965585 49.2043221, 7.9658246 49.2044053, 7.9659684 49.2044567, 7.9661499 49.2045216, 7.9663385 49.2046254, 7.9664628 49.2046656, 7.96662 49.2046743, 7.9667391 49.2046689)",,,
159253501,Burgenring,residential,30,False,False,25.94,,"LINESTRING (7.9750608 49.2044612, 7.9750751 49.2043727, 7.9750833 49.2042285)",,,
1188190756,Burgenring,residential,,False,True,60.128,,"LINESTRING (7.9750608 49.2044612, 7.9749376 49.2045659, 7.9745618 49.2048926)",,,
103594174,Gorgonzolaweg,residential,50,False,True,46.495,,"LINESTRING (7.9661655 49.2005955, 7.9668025 49.2006355)",,,
865342218,Gorgonzolaweg,residential,,False,False,18.654,,"LINESTRING (7.9661655 49.2005955, 7.9661882 49.2004284)",1,,
667955790,Gorgonzolaweg,residential,,False,False,82.0,,"LINESTRING (7.9661655 49.2005955, 7.9661273 49.201279, 7.966199 49.2013048)",1,,
1162854881,Waldfriedenstraße,residential,,False,True,7.858,,"LINESTRING (7.9683343 49.2003135, 7.9682262 49.2003157)",,,
53564596,Waldfriedenstraße,residential,30,True,False,274.174,,"LINESTRING (7.9683343 49.2003135, 7.9684656 49.2003112, 7.968573 49.2003206, 7.9686766 49.2003622, 7.9689804 49.2005576, 7.9691715 49.2006725, 7.9696621 49.2010706, 7.9701512 49.2014383, 7.9704056 49.2016532, 7.9709007 49.2020493)",,,5.4
323059781,Landauer Straße,residential,,False,False,91.273,,"LINESTRING (7.9682073 49.2033435, 7.9676561 49.2031832, 7.9674871 49.203156, 7.9671331 49.2031341, 7.967013 49.2031524)",,,
323059781,Landauer Straße,residential,,False,True,91.273,,"LINESTRING (7.967013 49.2031524, 7.9671331 49.2031341, 7.9674871 49.203156, 7.9676561 49.2031832, 7.9682073 49.2033435)",,,
1066384177,Landauer Straße,secondary,30,False,False,70.447,L 490,"LINESTRING (7.967013 49.2031524, 7.9668253 49.2031035, 7.9665507 49.2030396, 7.9664284 49.2030112, 7.9663059 49.2029827, 7.9661747 49.2029751, 7.9660914 49.2029845)",,,
"[27443568, 1066384177]",Landauer Straße,secondary,"['50', '30']",False,True,118.51999999999998,L 490,"LINESTRING (7.967013 49.2031524, 7.9671076 49.203185, 7.968003 49.2035, 7.9681432 49.2035492, 7.9682401 49.2035832, 7.9682856 49.2035983, 7.9684525 49.2036538)",,,
667955790,Gorgonzolaweg,residential,,False,True,82.0,,"LINESTRING (7.966199 49.2013048, 7.9661273 49.201279, 7.9661655 49.2005955)",1,,
865342218,Gorgonzolaweg,residential,,False,True,18.654,,"LINESTRING (7.9661882 49.2004284, 7.9661655 49.2005955)",1,,
"[31339210, 1112405189]",Bürgermeister-Stöcklein-Straße,residential,,False,True,183.418,,"LINESTRING (7.9703029 49.2064483, 7.9705906 49.2065318, 7.9706493 49.2065798, 7.9709597 49.2066719, 7.9710676 49.206684, 7.9713348 49.2067686, 7.9713884 49.2068028, 7.9717153 49.2069024, 7.9718362 49.2069128, 7.9721233 49.2064918, 7.9721193 49.2064576, 7.9720943 49.206427)",,,
"[1153328758, 1153328759]",Bahnhofstraße,residential,,False,False,42.532999999999994,,"LINESTRING (7.9703029 49.2064483, 7.970276 49.2064962, 7.9702413 49.2065496, 7.9702154 49.2065916, 7.9701891 49.2066384, 7.9701589 49.2066823, 7.9700995 49.2067554, 7.9700399 49.2067825)",,,
1153328758,Bahnhofstraße,residential,,False,True,34.366,,"LINESTRING (7.9703029 49.2064483, 7.9703522 49.2063649, 7.970383 49.2062683, 7.9703491 49.2061797, 7.9703212 49.2061563)",,,
1112405190,Bürgermeister-Stöcklein-Straße,residential,,False,True,28.141,,"LINESTRING (7.9703212 49.2061563, 7.9706926 49.2060844)",,,
"[166064104, 1153328753, 166064102, 1153328751]",Bahnhofstraße,residential,,False,False,113.256,,"LINESTRING (7.9703212 49.2061563, 7.9702527 49.2061064, 7.9701569 49.2060584, 7.9700535 49.2060188, 7.9698704 49.2059852, 7.9696846 49.2059899, 7.9695627 49.2059802, 7.9693474 49.2059511, 7.9691597 49.2059156, 7.9690617 49.2058976, 7.9688696 49.2058617)",,,
1153328758,Bahnhofstraße,residential,,False,False,34.366,,"LINESTRING (7.9703212 49.2061563, 7.9703491 49.2061797, 7.970383 49.2062683, 7.9703522 49.2063649, 7.9703029 49.2064483)",,,
1112405186,Nordring,residential,,False,False,15.326,,"LINESTRING (7.969657 49.2069553, 7.9694838 49.207034)",,,
1112405186,Nordring,residential,,False,True,33.807,,"LINESTRING (7.969657 49.2069553, 7.9698222 49.2068803, 7.9700399 49.2067825)",,,
1136498200,Am Kabig,residential,,False,False,178.49699999999999,,"LINESTRING (7.969657 49.2069553, 7.9694153 49.2068093, 7.9691413 49.2067196, 7.9685837 49.2066236, 7.9683018 49.2065515, 7.9680903 49.2064434, 7.9676015 49.2061407)",,,
1136498200,Am Kabig,residential,,False,True,178.497,,"LINESTRING (7.9676015 49.2061407, 7.9680903 49.2064434, 7.9683018 49.2065515, 7.9685837 49.2066236, 7.9691413 49.2067196, 7.9694153 49.2068093, 7.969657 49.2069553)",,,
1112405186,Nordring,residential,,False,False,33.807,,"LINESTRING (7.9700399 49.2067825, 7.9698222 49.2068803, 7.969657 49.2069553)",,,
"[1153328758, 1153328759]",Bahnhofstraße,residential,,False,True,42.533,,"LINESTRING (7.9700399 49.2067825, 7.9700995 49.2067554, 7.9701589 49.2066823, 7.9701891 49.2066384, 7.9702154 49.2065916, 7.9702413 49.2065496, 7.970276 49.2064962, 7.9703029 49.2064483)",,,
98123025,Am Bangert,residential,,False,True,119.876,,"LINESTRING (7.9667391 49.2046689, 7.96662 49.2046743, 7.9664628 49.2046656, 7.9663385 49.2046254, 7.9661499 49.2045216, 7.9659684 49.2044567, 7.9658246 49.2044053, 7.965585 49.2043221, 7.965281 49.2042149)",,,
1162854881,Waldfriedenstraße,residential,,False,False,7.858,,"LINESTRING (7.9682262 49.2003157, 7.9683343 49.2003135)",,,
159253504,Burgstraße,residential,50,False,True,29.85,,"LINESTRING (7.9682262 49.2003157, 7.968221 49.2003836, 7.9681917 49.2004615, 7.9681284 49.2005744)",,,
171834750,Südring,residential,30,False,False,14.988,,"LINESTRING (7.9634647 49.2017103, 7.9636507 49.2017686)",,,
28680419,Am Bannenberg,residential,30,False,False,79.023,,"LINESTRING (7.9634647 49.2017103, 7.9634788 49.2016641, 7.9634504 49.2016269, 7.9632211 49.2014319, 7.9630816 49.2013105, 7.9628775 49.2011302)",,,
171834750,Südring,residential,30,False,True,112.253,,"LINESTRING (7.9634647 49.2017103, 7.9631892 49.2016372, 7.9627486 49.2015121, 7.962598 49.2014725, 7.9623052 49.2013955, 7.9620596 49.201318, 7.9620441 49.2013142)",,,
1163415200,Zweibrücker Straße,secondary,50,False,True,15.685,L 490,"LINESTRING (7.9618096 49.204297, 7.9620243 49.2042822)",2,,
28666033,Burgenring,residential,,False,False,6.621,,"LINESTRING (7.9745043 49.2049388, 7.9745618 49.2048926)",,,
28666033,Burgenring,residential,,False,True,96.137,,"LINESTRING (7.9745043 49.2049388, 7.974163 49.2052722, 7.9740349 49.2054142, 7.9739766 49.2054977, 7.973911 49.2056515, 7.9738798 49.2056941)",,,
