osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,access
26373391,,,living_street,,False,True,61.154,"LINESTRING (6.8439591 51.096915, 6.8431812 51.0966624)",Lupinenweg,
243982201,,,living_street,,False,False,20.802,"LINESTRING (6.8439591 51.096915, 6.8442239 51.0970007)",Lupinenweg,
26373391,,,living_street,,False,False,174.214,"LINESTRING (6.8439591 51.096915, 6.8441249 51.0967013, 6.8442501 51.0965395, 6.8437178 51.0963702, 6.8438709 51.0962148, 6.8441435 51.09589, 6.844293 51.0958613, 6.8444702 51.0959211)",Lupinenweg,
26373537,,,living_street,,False,True,63.456999999999994,"LINESTRING (6.8446752 51.0954445, 6.8447782 51.0957505, 6.8444702 51.0959211)",Lupinenweg,
58778360,,,residential,30,False,False,40.338,"LINESTRING (6.83583 51.093173, 6.8360311 51.0932675, 6.8361554 51.0933444, 6.8362203 51.0934307)",Helbüchelstraße,
43543426,,,residential,30,False,True,150.078,"LINESTRING (6.8423678 51.0968778, 6.8424997 51.0969198, 6.8428639 51.0970327, 6.8429799 51.0970683, 6.8432728 51.0971587, 6.8433912 51.0971971, 6.8435102 51.0972398, 6.8435761 51.097279, 6.8437809 51.0973543, 6.8442667 51.0975042)",Walhovener Straße,
616787809,,,residential,30,False,False,33.74,"LINESTRING (6.8423678 51.0968778, 6.8420707 51.096793, 6.8419269 51.0967537)",Walhovener Straße,
27041346,1,,primary_link,50,True,False,56.525999999999996,"LINESTRING (6.8414539 51.097133, 6.8415741 51.0969269, 6.8415824 51.0968616, 6.8415604 51.0967881, 6.8414491 51.096657)",,
59305057,3,B 9,primary,70,False,True,53.584,"LINESTRING (6.8414539 51.097133, 6.8418097 51.0968553, 6.8419269 51.0967537)",,
147221104,2,L 280,tertiary,50,True,False,67.65700000000001,"LINESTRING (6.8414491 51.096657, 6.8407924 51.0965006, 6.8406939 51.0964734, 6.8406666 51.0964613, 6.8405641 51.0964158)",Walhovener Straße,
24044519,,,residential,30,False,False,132.264,"LINESTRING (6.8415931 51.0953176, 6.841841 51.0950217, 6.8419329 51.0949088, 6.8424706 51.0942635)",Unter den Hecken,
24044519,,,residential,30,False,True,141.70300000000003,"LINESTRING (6.8415931 51.0953176, 6.841245 51.0957066, 6.8407364 51.0962364, 6.8406788 51.0962964, 6.8405641 51.0964158)",Unter den Hecken,
27049267,,,residential,,False,False,72.297,"LINESTRING (6.8415931 51.0953176, 6.8417075 51.0953606, 6.8422676 51.0955712, 6.842428 51.0956338, 6.8424791 51.0956539)",Unter den Hecken,
27049267,,,residential,,False,True,72.297,"LINESTRING (6.8424791 51.0956539, 6.842428 51.0956338, 6.8422676 51.0955712, 6.8417075 51.0953606, 6.8415931 51.0953176)",Unter den Hecken,
187395014,,,residential,,False,False,69.477,"LINESTRING (6.8433126 51.0945963, 6.8426906 51.0943516, 6.8424706 51.0942635)",Unter den Hecken,
"[297019536, 24044519]",,,residential,30,False,False,313.01800000000003,"LINESTRING (6.8424706 51.0942635, 6.8428792 51.0937361, 6.8429522 51.0936431, 6.8430485 51.0935204, 6.8434967 51.0929221, 6.8435716 51.0928351, 6.8436387 51.0927572, 6.8436697 51.0927198, 6.8436958 51.092701, 6.8437602 51.092675, 6.84386 51.0926622, 6.8442657 51.0926417, 6.8443845 51.0926216, 6.8444419 51.0925926, 6.8444812 51.0925603, 6.8446972 51.0922729, 6.8448466 51.0920711)",Unter den Hecken,
24044519,,,residential,30,False,True,132.264,"LINESTRING (6.8424706 51.0942635, 6.8419329 51.0949088, 6.841841 51.0950217, 6.8415931 51.0953176)",Unter den Hecken,
187395014,,,residential,,False,True,69.477,"LINESTRING (6.8424706 51.0942635, 6.8426906 51.0943516, 6.8433126 51.0945963)",Unter den Hecken,
32816875,,,residential,30,False,False,22.429,"LINESTRING (6.8450658 51.094752, 6.8453806 51.094712)",Oststraße,
27085347,,,living_street,,False,False,30.093,"LINESTRING (6.8453701 51.0915959, 6.8456616 51.0913966)",Xantener Weg,yes
27085347,,,living_street,,False,True,11.797,"LINESTRING (6.8453701 51.0915959, 6.8453019 51.0916022, 6.8452066 51.0915832)",Xantener Weg,yes
27085348,,,living_street,,False,False,56.412,"LINESTRING (6.8453701 51.0915959, 6.8454114 51.0916218, 6.8460819 51.091832)",Xantener Weg,
27085348,,,living_street,,False,True,56.412,"LINESTRING (6.8460819 51.091832, 6.8454114 51.0916218, 6.8453701 51.0915959)",Xantener Weg,
27085347,,,living_street,,False,False,46.139,"LINESTRING (6.8456616 51.0913966, 6.8461018 51.0910872)",Xantener Weg,yes
27085347,,,living_street,,False,True,30.093,"LINESTRING (6.8456616 51.0913966, 6.8453701 51.0915959)",Xantener Weg,yes
27085350,,,living_street,,False,False,39.015,"LINESTRING (6.8456616 51.0913966, 6.8461612 51.0915536)",Xantener Weg,
27085347,,,living_street,,False,True,46.139,"LINESTRING (6.8461018 51.0910872, 6.8456616 51.0913966)",Xantener Weg,yes
27085350,,,living_street,,False,True,39.015,"LINESTRING (6.8461612 51.0915536, 6.8456616 51.0913966)",Xantener Weg,
510894841,,,unclassified,50,False,False,11.228,"LINESTRING (6.8479209 51.0912214, 6.8477773 51.091176)",Rheinfelder Straße,
32816875,,,residential,30,False,False,26.395,"LINESTRING (6.8453806 51.094712, 6.8454635 51.0949436)",Oststraße,
32816875,,,residential,30,False,True,22.429,"LINESTRING (6.8453806 51.094712, 6.8450658 51.094752)",Oststraße,
244101683,,,residential,30,False,True,99.67,"LINESTRING (6.8453806 51.094712, 6.8464425 51.0945733, 6.8465308 51.0947812)",Oststraße,
25845102,,,unclassified,30,False,True,45.933,"LINESTRING (6.8376303 51.0953838, 6.8375765 51.0957955)",Römerstraße,
1146411867,,,unclassified,30,False,False,14.53,"LINESTRING (6.8376303 51.0953838, 6.8376569 51.0952542)",Römerstraße,
"[95202995, 38378231]",,,residential,,False,"[False, True]",199.854,"LINESTRING (6.8376303 51.0953838, 6.8384135 51.0955575, 6.8384616 51.0955458, 6.838491 51.0955318, 6.8385337 51.0954648, 6.8385531 51.0954344, 6.8386351 51.0953015, 6.8387751 51.0950582, 6.8387576 51.0950188, 6.838705 51.0949809, 6.838401 51.0949206, 6.8381017 51.0948377, 6.837945 51.0947901, 6.8377861 51.0947493)","['Limesweg', 'Mithrasweg']",
43543427,,L 280,tertiary,50,False,True,22.926000000000002,"LINESTRING (6.8378993 51.0958307, 6.8377462 51.0958085, 6.8377162 51.0958041, 6.8375765 51.0957955)",Florastraße,
140578486,2,L 280,tertiary,50,True,False,116.124,"LINESTRING (6.8378993 51.0958307, 6.8381639 51.09585, 6.8388343 51.0960096, 6.839179 51.0960934, 6.8394748 51.0961515)",Florastraße,
"[405164452, 58731781, 147299350]",,,unclassified,30,False,False,88.73499999999999,"LINESTRING (6.8377861 51.0947493, 6.8378511 51.094657, 6.8379221 51.0945759, 6.8379977 51.0944895, 6.8380413 51.0944397, 6.83822 51.0942354, 6.8383541 51.0940822, 6.838366 51.0940686, 6.8383832 51.0940453)",Römerstraße,
58731781,,,unclassified,30,False,True,56.956,"LINESTRING (6.8377861 51.0947493, 6.8377393 51.0948604, 6.8377073 51.0949812, 6.8376569 51.0952542)",Römerstraße,
"[95202995, 38378231]",,,residential,,False,"[False, True]",199.85399999999998,"LINESTRING (6.8377861 51.0947493, 6.837945 51.0947901, 6.8381017 51.0948377, 6.838401 51.0949206, 6.838705 51.0949809, 6.8387576 51.0950188, 6.8387751 51.0950582, 6.8386351 51.0953015, 6.8385531 51.0954344, 6.8385337 51.0954648, 6.838491 51.0955318, 6.8384616 51.0955458, 6.8384135 51.0955575, 6.8376303 51.0953838)","['Limesweg', 'Mithrasweg']",
"[345742633, 79944442, 59305059, 345742628]","['2', '3']",B 9,primary,70,False,True,615.918,"LINESTRING (6.8424204 51.0963174, 6.8427119 51.0960409, 6.8429544 51.0957905, 6.8435419 51.0951879, 6.8441259 51.0945567, 6.8448971 51.093653, 6.8455519 51.0929029, 6.8462645 51.092101, 6.8465398 51.091783, 6.8467808 51.0915048)",,
98435084,1,,primary_link,70,True,False,66.055,"LINESTRING (6.8424204 51.0963174, 6.8423311 51.0964651, 6.842254 51.0966008, 6.8422531 51.0967001, 6.8423057 51.0968064, 6.8423678 51.0968778)",,
226447293,3,B 9,primary,70,False,False,59.510000000000005,"LINESTRING (6.8424204 51.0963174, 6.842072 51.0966284, 6.8420421 51.0966542, 6.8419269 51.0967537)",,
140578484,,L 280,tertiary,50,False,True,25.981,"LINESTRING (6.8402109 51.0963424, 6.8402835 51.0963575, 6.8403433 51.0963699, 6.8405641 51.0964158)",Walhovener Straße,
"[140578488, 1011265537]",,L 280,tertiary,50,True,False,59.528000000000006,"LINESTRING (6.8402109 51.0963424, 6.8399186 51.0963126, 6.839623 51.0962416, 6.8393882 51.0962109)",Walhovener Straße,
140569856,1,,primary_link,70,True,False,76.21400000000001,"LINESTRING (6.847547 51.0905762, 6.8474877 51.0907518, 6.84747 51.0908413, 6.84747 51.0909352, 6.8474848 51.0909752, 6.8475129 51.0910165, 6.847525 51.0910336, 6.8475425 51.0910585, 6.8475917 51.0910957, 6.8477773 51.091176)",,
345742635,3,B 9,primary,70,False,False,56.92200000000001,"LINESTRING (6.847547 51.0905762, 6.8472814 51.0909321, 6.84726 51.0909603, 6.8472007 51.0910396)",,
27085543,,,residential,,False,True,159.408,"LINESTRING (6.8467523 51.0907617, 6.8465894 51.0907167, 6.8461769 51.0904463, 6.8461263 51.0904132, 6.845914 51.0902578, 6.8456924 51.0900956, 6.8454901 51.0899687, 6.8454359 51.0899392, 6.845125 51.0897701)",Langenfelder Straße,
23139024,,K 18,secondary,50,False,False,97.39099999999999,"LINESTRING (6.8466262 51.0909393, 6.8464129 51.0909157, 6.8462419 51.0908988, 6.845738 51.0908417, 6.8454845 51.0908196, 6.8452538 51.090786)",Europastraße,
510894842,,K 18,secondary,50,False,True,41.769999999999996,"LINESTRING (6.8466262 51.0909393, 6.8468218 51.0909605, 6.8469418 51.0909814, 6.8470147 51.0909958, 6.8472007 51.0910396)",Europastraße,
49210506,3,B 9,primary,70,False,True,59.463,"LINESTRING (6.8467808 51.0915048, 6.8471015 51.0911498, 6.8471246 51.0911242, 6.8472007 51.0910396)",,
140569858,1,,primary_link,70,True,False,75.658,"LINESTRING (6.8467808 51.0915048, 6.8468044 51.0913968, 6.846894 51.0912592, 6.8469298 51.091195, 6.8469364 51.0911392, 6.84692 51.0910968, 6.8468918 51.0910567, 6.8468801 51.0910401, 6.8468357 51.0910088, 6.8467853 51.0909784, 6.8466262 51.0909393)",,
"[345742633, 79944442, 59305059, 345742628]","['2', '3']",B 9,primary,70,False,False,615.9180000000001,"LINESTRING (6.8467808 51.0915048, 6.8465398 51.091783, 6.8462645 51.092101, 6.8455519 51.0929029, 6.8448971 51.093653, 6.8441259 51.0945567, 6.8435419 51.0951879, 6.8429544 51.0957905, 6.8427119 51.0960409, 6.8424204 51.0963174)",,
140578497,,,residential,,False,False,35.412,"LINESTRING (6.8383832 51.0940453, 6.838855 51.094162)",Marktstraße,
147299350,,,unclassified,30,False,False,4.832,"LINESTRING (6.8383832 51.0940453, 6.8384124 51.0940059)",Römerstraße,
"[405164452, 58731781, 147299350]",,,unclassified,30,False,True,88.735,"LINESTRING (6.8383832 51.0940453, 6.838366 51.0940686, 6.8383541 51.0940822, 6.83822 51.0942354, 6.8380413 51.0944397, 6.8379977 51.0944895, 6.8379221 51.0945759, 6.8378511 51.094657, 6.8377861 51.0947493)",Römerstraße,
140578497,,,residential,,False,True,35.412,"LINESTRING (6.838855 51.094162, 6.8383832 51.0940453)",Marktstraße,
297025397,,,residential,50,False,True,8.955,"LINESTRING (6.8394748 51.0961515, 6.8393882 51.0962109)",Kölner Straße,
153917838,,L 280,tertiary,50,True,False,55.947,"LINESTRING (6.8394748 51.0961515, 6.8397156 51.0961888, 6.8399237 51.0962435, 6.8402109 51.0963424)",Walhovener Straße,
26372098,,,residential,30,False,True,56.298,"LINESTRING (6.8474977 51.0974583, 6.8467773 51.097231)",Löwenzahnweg,
34123844,,,residential,30,False,True,27.736,"LINESTRING (6.8474977 51.0974583, 6.8476955 51.097242)",In der Au,
34123844,,,residential,30,False,False,106.597,"LINESTRING (6.8474977 51.0974583, 6.8473716 51.0976011, 6.84677 51.098301)",In der Au,
"[41934248, 26163908]",,,residential,30,False,False,92.25700000000002,"LINESTRING (6.8337626 51.0925628, 6.833799 51.0925402, 6.8338963 51.0924799, 6.8340086 51.092358, 6.8342511 51.0919755, 6.8343992 51.091862, 6.8344062 51.0918504)",Friedrich-Ebert-Straße,
243982201,,,living_street,,False,True,20.802,"LINESTRING (6.8442239 51.0970007, 6.8439591 51.096915)",Lupinenweg,
244101682,,,residential,30,True,False,13.737,"LINESTRING (6.8467243 51.094759, 6.8465308 51.0947812)",Oststraße,
26372090,,,residential,30,False,True,42.624,"LINESTRING (6.8464721 51.0975621, 6.8465843 51.0974627, 6.8467773 51.097231)",Löwenzahnweg,
"[28484410, 314386988]",,,residential,,False,"[False, True]",70.355,"LINESTRING (6.8381129 51.0924674, 6.8377474 51.0923912, 6.8371562 51.0922692)",Am Park,
