osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref,tunnel
"[672977897, 672977898]",Auf'm Tie,living_street,,False,False,95.885,"LINESTRING (8.5820866 52.1969131, 8.5819033 52.1970903, 8.5818388 52.1972564, 8.5818662 52.1973151, 8.5819121 52.1973414, 8.5824405 52.1974268, 8.5825146 52.1974398)",,,,
118370724,Wehmstraße,living_street,,False,False,14.33,"LINESTRING (8.5825887 52.1973192, 8.5825146 52.1974398)",,,,
672982871,Bahnhofstraße,residential,30,False,False,6.937,"LINESTRING (8.5808572 52.1975393, 8.5808271 52.1975989)",,,,
"[22696427, 405348453, 64202399]",Lübbecker Straße,secondary,50,False,True,150.618,"LINESTRING (8.5901651 52.2029245, 8.5901316 52.2023651, 8.5901285 52.2023195, 8.5901243 52.2022766, 8.5900982 52.2019729, 8.5900602 52.2016003, 8.5900597 52.2015716)",yes,"['2', '3']",L 546,
118370724,Wehmstraße,living_street,,False,True,14.33,"LINESTRING (8.5825146 52.1974398, 8.5825887 52.1973192)",,,,
118370724,Wehmstraße,living_street,,False,False,96.743,"LINESTRING (8.5825146 52.1974398, 8.5822623 52.1978515, 8.5821999 52.1979532, 8.5820955 52.1981022, 8.5820435 52.1981792, 8.581996 52.1982495)",,,,
"[672977897, 672977898]",Auf'm Tie,living_street,,False,True,95.885,"LINESTRING (8.5825146 52.1974398, 8.5824405 52.1974268, 8.5819121 52.1973414, 8.5818662 52.1973151, 8.5818388 52.1972564, 8.5819033 52.1970903, 8.5820866 52.1969131)",,,,
674246728,Ortstraße,residential,,False,True,7.73,"LINESTRING (8.5794113 52.1966808, 8.5793086 52.1966513)",,,,
674246727,Ortstraße,residential,,True,False,28.967,"LINESTRING (8.5794113 52.1966808, 8.5795209 52.1966818, 8.5796875 52.196801, 8.5797131 52.1968338)",,,,
22679060,Ortstraße,residential,,False,False,51.858999999999995,"LINESTRING (8.5797131 52.1968338, 8.5797605 52.196856, 8.5798185 52.1968693, 8.5799168 52.1968533, 8.5800325 52.1967728, 8.5800749 52.1967402, 8.580096 52.1967239, 8.5801778 52.196705, 8.5803506 52.1966981)",,,,
674246729,Ortstraße,residential,,True,False,28.092,"LINESTRING (8.5797131 52.1968338, 8.5796531 52.1968246, 8.5794499 52.1967411, 8.5794113 52.1966808)",,,,
22675727,Elsestraße,tertiary,50,False,False,108.77300000000001,"LINESTRING (8.5784552 52.1972115, 8.5775953 52.1976718, 8.5772529 52.1978548)",,,,
"[22754765, 1058382354, 22675781, 22754759]",Elsestraße,tertiary,50,False,"[False, True]",85.28399999999999,"LINESTRING (8.5784552 52.1972115, 8.578543 52.1971636, 8.5785923 52.1971349, 8.5789903 52.1968737, 8.5793086 52.1966513)",yes,,,
673221015,Eschstraße,living_street,,False,False,5.815,"LINESTRING (8.5857146 52.1988949, 8.5857734 52.1989328)",,,,
