osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,tunnel,ref,junction,bridge,width,access
"[116420697, 205493887]",False,Bruckstraße,residential,"['20', '5']",False,116.053,,"LINESTRING (12.4952988 48.6299594, 12.4954243 48.6298839, 12.4956506 48.6297798, 12.4957531 48.6297383, 12.4958577 48.6297048, 12.4959395 48.6296785, 12.4960388 48.6296579, 12.4960982 48.6296557, 12.4961495 48.6296548, 12.4961907 48.6296526, 12.4962252 48.6296481, 12.4962792 48.6296412, 12.4964654 48.6295618, 12.4966675 48.6294783)",,,,,,
25663658,True,Pfarrplatz,residential,20,False,28.903,,"LINESTRING (12.4974895 48.6286068, 12.4978005 48.6284477)",,,,,,
25663659,False,Speisemarkt,residential,20,False,49.485,,"LINESTRING (12.4974895 48.6286068, 12.497871 48.6289735)",,,,,,
"[975346054, 975346055, 975346056, 671622599, 481877198, 25663258, 390886110]",False,Steinweg,residential,"['20', '30']",True,231.21300000000002,,"LINESTRING (12.4974895 48.6286068, 12.497404 48.6285542, 12.4972019 48.6283891, 12.4971005 48.6283108, 12.4970229 48.6282399, 12.4968815 48.6281236, 12.4968148 48.6280778, 12.4967313 48.6280374, 12.4966671 48.6280175, 12.4965387 48.6280016, 12.4964396 48.6279982, 12.4964115 48.6279926, 12.496384 48.6279819, 12.4963651 48.6279716, 12.4963462 48.6279538, 12.4963371 48.6279399, 12.4963309 48.627924, 12.4963264 48.6278342, 12.4963236 48.6277733, 12.4963331 48.6277183, 12.496358 48.6276008, 12.4963735 48.6275291, 12.4963796 48.627495, 12.4963787 48.6274603, 12.4963615 48.6274341, 12.49634 48.6274023, 12.4962986 48.6273784, 12.496259 48.6273675, 12.4962022 48.6273619, 12.4960955 48.6273573, 12.4959574 48.6273623, 12.4957754 48.6273775, 12.4957028 48.627386, 12.4956382 48.6273999)",building_passage,,,,,
"[350423738, 24916111]",False,Griesgasse,residential,"['20', '50']",False,149.116,,"LINESTRING (12.4978005 48.6284477, 12.4977614 48.6284073, 12.4977138 48.62835, 12.4976815 48.6282976, 12.497646 48.6282046, 12.4976113 48.6280962, 12.4975972 48.6278005, 12.4975834 48.6276538, 12.4975893 48.6276047, 12.4975982 48.6275628, 12.497685 48.6273113, 12.497725 48.6271413)",,,,,,
24916111,False,Griesgasse,residential,20,True,62.304,,"LINESTRING (12.4978005 48.6284477, 12.4981358 48.6288105, 12.4982183 48.6289342)",,,,,,
25663660,False,Pfarrplatz,residential,20,False,17.589,,"LINESTRING (12.4978005 48.6284477, 12.4978392 48.6284316, 12.4980032 48.6283636)",,,,,,
25663660,False,Pfarrplatz,residential,20,True,17.589,,"LINESTRING (12.4980032 48.6283636, 12.4978392 48.6284316, 12.4978005 48.6284477)",,,,,,
"[481877200, 25663653]",False,Kirchgasse,residential,20,True,119.429,,"LINESTRING (12.4994407 48.6278309, 12.4992856 48.6278785, 12.4992719 48.6278827, 12.499162 48.6279559, 12.4990218 48.6280738, 12.4989611 48.6281957, 12.4989076 48.6283537, 12.4988735 48.6285108, 12.498866 48.6285795, 12.4988726 48.628694, 12.4988764 48.6287595)",,,,,,
24923689,False,Dr.-Josef-Hastreiter-Straße,tertiary,50,False,183.87800000000001,,"LINESTRING (12.5025286 48.6307103, 12.5025855 48.6307533, 12.502894 48.6309461, 12.5029654 48.6309907, 12.5030458 48.6310476, 12.5030592 48.6310571, 12.5035256 48.6313658, 12.5037001 48.6314709, 12.5039601 48.6316331, 12.5040761 48.6317055, 12.5042123 48.6318015, 12.5043138 48.6318681)",,,,,,
24923689,False,Dr.-Josef-Hastreiter-Straße,tertiary,50,True,100.864,,"LINESTRING (12.5025286 48.6307103, 12.5025034 48.6306954, 12.5022059 48.6304998, 12.5019814 48.6303364, 12.501563 48.6300661)",,,,,,
"[92341355, 92341268]",False,Kerschensteinerstraße,residential,,True,64.45100000000001,,"LINESTRING (12.5025286 48.6307103, 12.502582 48.6306694, 12.5026997 48.6305824, 12.5027248 48.6305638, 12.5028101 48.6305008, 12.5028648 48.6304604, 12.5029641 48.6303867, 12.5030811 48.6303109, 12.5031221 48.6302839)",,,,,5,
"[92341355, 92341268]",False,Kerschensteinerstraße,residential,,False,64.45100000000001,,"LINESTRING (12.5031221 48.6302839, 12.5030811 48.6303109, 12.5029641 48.6303867, 12.5028648 48.6304604, 12.5028101 48.6305008, 12.5027248 48.6305638, 12.5026997 48.6305824, 12.502582 48.6306694, 12.5025286 48.6307103)",,,,,5,
24923689,False,Dr.-Josef-Hastreiter-Straße,tertiary,50,False,100.86399999999999,,"LINESTRING (12.501563 48.6300661, 12.5019814 48.6303364, 12.5022059 48.6304998, 12.5025034 48.6306954, 12.5025286 48.6307103)",,,,,,
"[25664348, 92341311]",False,Stadionstraße,residential,"['50', '30']",True,135.464,,"LINESTRING (12.501563 48.6300661, 12.5016123 48.6300261, 12.5016903 48.6299501, 12.5019851 48.6296895, 12.5020724 48.6295931, 12.5021228 48.6295365, 12.5021469 48.6295014, 12.5022535 48.6292296, 12.5023198 48.6290776, 12.502351 48.628986)",,,,,4,
412193591,False,Dr.-Josef-Hastreiter-Straße,tertiary,50,True,103.62299999999999,,"LINESTRING (12.501563 48.6300661, 12.5012653 48.6299012, 12.5010829 48.6297869, 12.500696 48.6295629, 12.5005163 48.6294425)",,,,,,
"[25664348, 92341311]",False,Stadionstraße,residential,"['50', '30']",False,135.464,,"LINESTRING (12.502351 48.628986, 12.5023198 48.6290776, 12.5022535 48.6292296, 12.5021469 48.6295014, 12.5021228 48.6295365, 12.5020724 48.6295931, 12.5019851 48.6296895, 12.5016903 48.6299501, 12.5016123 48.6300261, 12.501563 48.6300661)",,,,,4,
25725589,False,Auenweg,residential,50,True,63.489000000000004,,"LINESTRING (12.4988281 48.6323512, 12.4988525 48.6322804, 12.4988784 48.6321963, 12.4988848 48.6320978, 12.4988755 48.6320099, 12.4988601 48.6319781, 12.4988135 48.6319125, 12.4987554 48.6318702, 12.4986953 48.6318215)",,,,,,
173441320,False,Auenweg,residential,50,False,247.125,,"LINESTRING (12.4988281 48.6323512, 12.4990458 48.6323245, 12.4991383 48.6323131, 12.4999282 48.6321907, 12.5000472 48.6321689, 12.5002293 48.6321272, 12.5003555 48.6320819, 12.5006492 48.6319515, 12.5010786 48.6317451, 12.5017786 48.6313804)",,,,,,
173441320,False,Auenweg,residential,50,True,80.188,,"LINESTRING (12.4988281 48.6323512, 12.498298 48.6324132, 12.4979482 48.6324406, 12.497748 48.6324489)",,,,,,
24923692,True,Lederergasse,residential,20,False,21.859,,"LINESTRING (12.4989737 48.6304372, 12.4991926 48.6305703)",,,,,,
25663656,False,Ringgraben,residential,20,True,292.065,,"LINESTRING (12.4989737 48.6304372, 12.4988486 48.6305623, 12.4987923 48.6305902, 12.4986975 48.6306088, 12.4985028 48.6306164, 12.4983543 48.6306097, 12.4981827 48.6305843, 12.4979995 48.6305538, 12.4974327 48.6304753, 12.4964715 48.6303013, 12.4959037 48.6301838, 12.4957686 48.6301552, 12.4956484 48.6301168, 12.4955457 48.6300767, 12.4952988 48.6299594)",,,,,,destination
24916070,True,,secondary,50,False,18.190999999999995,1,"LINESTRING (12.4935556 48.630788, 12.4935172 48.630798, 12.4934765 48.6308025, 12.4934353 48.6308016, 12.4933952 48.6307951, 12.4933579 48.6307834, 12.493325 48.630767)",,St 2111,roundabout,,,
24923688,True,Fischerei,residential,50,False,25.686,,"LINESTRING (12.4939559 48.6305554, 12.4937844 48.6306246, 12.4937264 48.6306526, 12.4936645 48.6306826)",,,,,,
"[756808651, 244998566]",False,Fischerei,residential,"['50', '20']",False,52.33,,"LINESTRING (12.4939559 48.6305554, 12.4941626 48.6304944, 12.494214 48.6304756, 12.4942956 48.6304457, 12.4944049 48.6304093, 12.4945935 48.6303464)",,,,,,
27203767,False,,residential,20,False,59.28,,"LINESTRING (12.4956681 48.6304292, 12.4956612 48.6303575, 12.4956063 48.6303022, 12.4953704 48.6301572, 12.4951714 48.6300311)",,,,,,
"[25046280, 320594971, 74804268]",False,"['Weberstraße', 'Gartenweg']",residential,"['20', '30']",False,145.386,,"LINESTRING (12.4956681 48.6304292, 12.4957198 48.6304348, 12.4957974 48.6304435, 12.4959224 48.6304686, 12.4960343 48.6304937, 12.496105 48.6305119, 12.4961463 48.6305267, 12.496331 48.6306207, 12.496586 48.6307486, 12.4967805 48.6308057, 12.4971421 48.6308707, 12.4971693 48.6308978, 12.4970859 48.6310783)",,,,,,
74804268,False,Gartenweg,residential,20,True,76.124,,"LINESTRING (12.4956681 48.6304292, 12.4954032 48.6304318, 12.4950849 48.6304266, 12.4950238 48.6304261, 12.4949727 48.6304198, 12.4949167 48.6304061, 12.4948239 48.6303793, 12.4946663 48.630324)",,,,,,
244998566,False,Fischerei,residential,20,False,5.272,,"LINESTRING (12.4951714 48.6300311, 12.4952232 48.6299983)",,,,,,
27203767,False,,residential,20,True,59.279999999999994,,"LINESTRING (12.4951714 48.6300311, 12.4953704 48.6301572, 12.4956063 48.6303022, 12.4956612 48.6303575, 12.4956681 48.6304292)",,,,,,
244998566,False,Fischerei,residential,20,True,49.531000000000006,,"LINESTRING (12.4951714 48.6300311, 12.4948326 48.6302457, 12.4947378 48.6302962, 12.4946663 48.630324)",,,,,,
"[321541248, 48615243, 48615244]",False,"['Rennstraße', 'Rennweg']",residential,,True,144.035,,"LINESTRING (12.4946131 48.6317416, 12.4944927 48.6317776, 12.4939345 48.6319735, 12.4938752 48.6319954, 12.4937419 48.632038, 12.4937168 48.6320493, 12.493579 48.6320998, 12.4933733 48.632173, 12.493173 48.6322368, 12.4928828 48.6323486)",,,,yes,4,
"[97443056, 975346049]",False,Bahnhofstraße,secondary,50,False,110.11699999999999,3,"LINESTRING (12.4946131 48.6317416, 12.4944822 48.6315405, 12.4944109 48.6314351, 12.4943111 48.6313216, 12.4942229 48.6312251, 12.4940374 48.6310752, 12.4938228 48.6309093)",,St 2111,,,,
751984081,True,Bahnhofstraße,secondary,50,False,30.082,1,"LINESTRING (12.4946131 48.6317416, 12.4947307 48.6318898, 12.4947912 48.6319523, 12.4948291 48.6319669)",,St 2111,,,,
758487852,True,Tannenstraße,residential,30,False,22.582,1,"LINESTRING (12.4918964 48.630397, 12.4919969 48.6304355, 12.4920432 48.6304582, 12.4920935 48.6304872, 12.4921188 48.630528)",,,,,,
32643508,False,Krautaustraße,unclassified,30,False,136.29999999999998,,"LINESTRING (12.4916539 48.6257328, 12.4919247 48.6257621, 12.492198 48.6258036, 12.4925415 48.6258638, 12.4927871 48.6259211, 12.4930398 48.6259801, 12.4934062 48.6261101)",,,,,,
32643827,False,Buchenweg,residential,30,False,151.05400000000003,,"LINESTRING (12.4916539 48.6257328, 12.4913873 48.6265735, 12.4918263 48.6266331, 12.4921285 48.6266708)",,,,,,
32643508,False,Krautaustraße,unclassified,30,False,50.782,,"LINESTRING (12.4934062 48.6261101, 12.4939774 48.6262939, 12.494022 48.6263159)",,,,,,
32643508,False,Krautaustraße,unclassified,30,True,136.29999999999998,,"LINESTRING (12.4934062 48.6261101, 12.4930398 48.6259801, 12.4927871 48.6259211, 12.4925415 48.6258638, 12.492198 48.6258036, 12.4919247 48.6257621, 12.4916539 48.6257328)",,,,,,
32643828,False,Fichtenstraße,residential,30,True,81.061,,"LINESTRING (12.4934062 48.6261101, 12.4931985 48.6264535, 12.4930194 48.6267926)",,,,,,
32643827,False,Buchenweg,residential,30,False,121.485,,"LINESTRING (12.4921285 48.6266708, 12.4917269 48.6277306)",,,,,,
32643829,False,Buchenweg,residential,30,False,66.863,,"LINESTRING (12.4921285 48.6266708, 12.4930194 48.6267926)",,,,,,
32643827,False,Buchenweg,residential,30,True,151.054,,"LINESTRING (12.4921285 48.6266708, 12.4918263 48.6266331, 12.4913873 48.6265735, 12.4916539 48.6257328)",,,,,,
32643827,False,Buchenweg,residential,30,True,121.485,,"LINESTRING (12.4917269 48.6277306, 12.4921285 48.6266708)",,,,,,
32643833,False,Fichtenstraße,residential,30,False,92.721,,"LINESTRING (12.4917269 48.6277306, 12.4926917 48.6282679)",,,,,,
"[32643827, 27203764]",False,"['Buchenweg', 'Rennstraße']",residential,30,False,177.68599999999998,,"LINESTRING (12.4917269 48.6277306, 12.4916907 48.627792, 12.4916167 48.6278501, 12.4913138 48.6280696, 12.4912777 48.6281117, 12.4912725 48.6281493, 12.4913 48.6281936, 12.4913431 48.6282346, 12.4919334 48.6285616, 12.4924608 48.6288709)",,,,,,
27203764,False,Rennstraße,residential,30,False,113.43,,"LINESTRING (12.4924608 48.6288709, 12.4927154 48.6290325, 12.4928545 48.629097, 12.4929113 48.629123, 12.4929634 48.6291414, 12.4930676 48.6291597, 12.4932911 48.6291888, 12.4938428 48.6292382)",,,,,,
"[32643827, 27203764]",False,"['Rennstraße', 'Buchenweg']",residential,30,True,177.686,,"LINESTRING (12.4924608 48.6288709, 12.4919334 48.6285616, 12.4913431 48.6282346, 12.4913 48.6281936, 12.4912725 48.6281493, 12.4912777 48.6281117, 12.4913138 48.6280696, 12.4916167 48.6278501, 12.4916907 48.627792, 12.4917269 48.6277306)",,,,,,
32643828,False,Fichtenstraße,residential,30,False,69.622,,"LINESTRING (12.4924608 48.6288709, 12.4926267 48.6285835, 12.4926586 48.628439, 12.4926917 48.6282679)",,,,,,
32643833,False,Fichtenstraße,residential,30,True,92.721,,"LINESTRING (12.4926917 48.6282679, 12.4917269 48.6277306)",,,,,,
32643828,False,Fichtenstraße,residential,30,False,166.308,,"LINESTRING (12.4926917 48.6282679, 12.4927077 48.6281892, 12.492769 48.6278404, 12.4928083 48.6273878, 12.4928941 48.6270975, 12.4930194 48.6267926)",,,,,,
32643828,False,Fichtenstraße,residential,30,True,69.622,,"LINESTRING (12.4926917 48.6282679, 12.4926586 48.628439, 12.4926267 48.6285835, 12.4924608 48.6288709)",,,,,,
32643829,False,Buchenweg,residential,30,True,66.863,,"LINESTRING (12.4930194 48.6267926, 12.4921285 48.6266708)",,,,,,
32643828,False,Fichtenstraße,residential,30,False,81.061,,"LINESTRING (12.4930194 48.6267926, 12.4931985 48.6264535, 12.4934062 48.6261101)",,,,,,
32643828,False,Fichtenstraße,residential,30,True,166.308,,"LINESTRING (12.4930194 48.6267926, 12.4928941 48.6270975, 12.4928083 48.6273878, 12.492769 48.6278404, 12.4927077 48.6281892, 12.4926917 48.6282679)",,,,,,
32643832,False,Wiesenweg,residential,30,True,75.684,,"LINESTRING (12.4931558 48.6286582, 12.4933338 48.6287096, 12.4935159 48.6287972, 12.4939256 48.6290962)",,,,,,
"[566116230, 566116231, 566116232, 566116233, 566116234, 412193587]",False,Am Herrenweiher,secondary,50,False,96.931,,"LINESTRING (12.4958012 48.6258885, 12.4959272 48.6259772, 12.4961147 48.6261077, 12.4962791 48.6262283, 12.4963856 48.626304, 12.4964443 48.6263458, 12.4964658 48.6263611, 12.4965052 48.6263892, 12.4965585 48.626427, 12.4966369 48.6264828, 12.496698 48.6265276)",,St 2327,,,,
159258588,True,Bahnhofstraße,secondary,50,False,31.282000000000004,1,"LINESTRING (12.494649 48.6320211, 12.4946547 48.6319909, 12.4946469 48.6319175, 12.4946131 48.6317416)",,St 2111,,,,
410297309,True,Bahnhofstraße,secondary,50,False,15.258,1,"LINESTRING (12.494649 48.6320211, 12.494676 48.6320002, 12.4947092 48.6319837, 12.494747 48.6319724, 12.4947876 48.6319667, 12.4948291 48.6319669)",,St 2111,roundabout,,4,
410297309,True,Bahnhofstraße,secondary,50,False,13.436,1,"LINESTRING (12.4949828 48.632043, 12.4949955 48.632072, 12.4949975 48.6321022, 12.4949885 48.6321318, 12.4949692 48.6321592)",,St 2111,roundabout,,4,
751984085,True,Auenweg,tertiary,50,False,31.708000000000002,,"LINESTRING (12.4949828 48.632043, 12.4951332 48.6320715, 12.4952493 48.6321062, 12.4953721 48.6321603)",,,,,,
410297309,True,Bahnhofstraße,secondary,50,False,22.472,1,"LINESTRING (12.4947039 48.6321989, 12.4946739 48.6321832, 12.4946492 48.6321639, 12.4946308 48.6321418, 12.4946195 48.6321176, 12.4946156 48.6320925, 12.4946194 48.6320674, 12.4946307 48.6320432, 12.494649 48.6320211)",,St 2111,roundabout,,4,
410297309,True,Bahnhofstraße,secondary,50,False,14.762,1,"LINESTRING (12.4948291 48.6319669, 12.4948683 48.6319727, 12.4949048 48.6319838, 12.4949369 48.6319998, 12.4949633 48.6320198, 12.4949828 48.632043)",,St 2111,roundabout,,4,
"[27202706, 320595615]",False,Bergstraße,residential,30,False,141.232,,"LINESTRING (12.4998942 48.6259593, 12.4998881 48.6260216, 12.4998981 48.6260796, 12.5000488 48.6263248, 12.5001432 48.626501, 12.5002042 48.6266827, 12.5002438 48.626929, 12.5002807 48.6270302, 12.5003801 48.6271759)",,,,,4,
44330489,False,Bergstraße,residential,30,False,35.501999999999995,,"LINESTRING (12.4998942 48.6259593, 12.5000449 48.6261262, 12.5001111 48.6261774, 12.5001885 48.6262038)",,,,,6,
1009218614,False,Reisbacher Straße,secondary,50,False,8.625,,"LINESTRING (12.5015125 48.6275384, 12.5013954 48.6275435)",,St 2327,,,,
44330501,False,Reisbacher Straße,residential,50,True,147.683,,"LINESTRING (12.5015125 48.6275384, 12.5015413 48.6274961, 12.5015866 48.6274832, 12.5018033 48.6274675, 12.501853 48.6274512, 12.5018713 48.6274383, 12.5019263 48.6273628, 12.5021538 48.6270534, 12.5022779 48.6268959, 12.5024148 48.6267725, 12.5026003 48.62663, 12.5026424 48.6266122, 12.5026834 48.6266057, 12.5027125 48.6266079, 12.5027481 48.6266129)",,,,,,
316136366,False,Sankt-Thekla-Weg,residential,30,True,214.79500000000002,,"LINESTRING (12.5026926 48.6258348, 12.5026369 48.6259079, 12.502574 48.6259669, 12.5024603 48.6260601, 12.5022942 48.6261881, 12.5021419 48.6263194, 12.5020732 48.6263846, 12.5019938 48.6264789, 12.5019489 48.6265429, 12.5018213 48.626739, 12.5015761 48.6272027, 12.5014549 48.6274454, 12.5013954 48.6275435)",,,,,,
"[1009218612, 1009218613]",False,Sankt-Thekla-Weg,residential,30,True,97.43300000000002,,"LINESTRING (12.5026926 48.6258348, 12.5026789 48.625777, 12.5026338 48.6257009, 12.5026075 48.6256388, 12.5025898 48.6255882, 12.5025925 48.6255467, 12.5025967 48.6255245, 12.5026173 48.6254983, 12.5026565 48.6254776, 12.5027114 48.6254655, 12.5027676 48.6254647, 12.5028068 48.6254793, 12.502833 48.6254992, 12.5028539 48.6255286, 12.5028539 48.6255657, 12.5028317 48.6256374, 12.5028003 48.625704, 12.5026926 48.6258348)",,,,,,
"[1009218612, 1009218613]",False,Sankt-Thekla-Weg,residential,30,False,97.433,,"LINESTRING (12.5026926 48.6258348, 12.5028003 48.625704, 12.5028317 48.6256374, 12.5028539 48.6255657, 12.5028539 48.6255286, 12.502833 48.6254992, 12.5028068 48.6254793, 12.5027676 48.6254647, 12.5027114 48.6254655, 12.5026565 48.6254776, 12.5026173 48.6254983, 12.5025967 48.6255245, 12.5025925 48.6255467, 12.5025898 48.6255882, 12.5026075 48.6256388, 12.5026338 48.6257009, 12.5026789 48.625777, 12.5026926 48.6258348)",,,,,,
410297309,True,Bahnhofstraße,secondary,50,False,7.1899999999999995,1,"LINESTRING (12.4949692 48.6321592, 12.4949382 48.6321842, 12.4948986 48.6322032)",,St 2111,roundabout,,4,
222773487,True,Pappelweg,residential,50,False,10.543,1,"LINESTRING (12.4922046 48.6306497, 12.4921823 48.6306776, 12.4921476 48.6306994, 12.4921042 48.6307127)",,,roundabout,,,
27203765,False,Pappelweg,residential,50,False,43.61,2,"LINESTRING (12.4930512 48.6307535, 12.4928094 48.630719, 12.4924802 48.6306485)",,,,,,
48907351,True,Pappelweg,residential,50,False,17.221,1,"LINESTRING (12.4930512 48.6307535, 12.4931534 48.6307379, 12.4932277 48.6307101, 12.4932639 48.6306935)",,,,,,
587428489,True,,secondary,50,False,5.8839999999999995,,"LINESTRING (12.5005763 48.6275907, 12.5005643 48.6275974, 12.5005478 48.6276065, 12.5005294 48.6276138, 12.5005096 48.6276192)",,St 2327,roundabout,,,
67202924,True,Reisbacher Straße,secondary,50,False,26.359,,"LINESTRING (12.5006047 48.6275093, 12.5007017 48.6275338, 12.50079 48.6275492, 12.5009513 48.6275668)",,St 2327,,,,
1009196535,True,,secondary,50,False,9.541,,"LINESTRING (12.5006047 48.6275093, 12.5006076 48.6275364, 12.5005986 48.627563, 12.5005763 48.6275907)",,St 2327,roundabout,,,
1009196537,True,,secondary,50,False,7.518,,"LINESTRING (12.5003283 48.6275006, 12.5003382 48.627485, 12.5003522 48.6274709, 12.5003697 48.6274586, 12.5003903 48.6274485)",,St 2327,roundabout,,,
67202896,True,Reisbacher Straße,secondary,50,False,26.503,,"LINESTRING (12.5003498 48.6275857, 12.5002712 48.6275729, 12.5001655 48.6275604, 12.4999937 48.6275519)",,St 2327,,,,
584208447,True,,secondary,50,False,9.946,,"LINESTRING (12.5003498 48.6275857, 12.5003358 48.6275704, 12.5003264 48.6275536, 12.5003219 48.627536, 12.5003226 48.6275181, 12.5003283 48.6275006)",,St 2327,roundabout,,,
67202917,True,Wollanger,tertiary,,False,25.186999999999998,,"LINESTRING (12.5005096 48.6276192, 12.5004964 48.6276699, 12.5004902 48.6277347, 12.5004818 48.6278447)",,,,,5,
584208446,True,,secondary,50,False,7.854000000000001,,"LINESTRING (12.5005096 48.6276192, 12.5004889 48.6276226, 12.5004676 48.627624, 12.5004462 48.6276232, 12.5004253 48.6276203, 12.5004053 48.6276154)",,St 2327,roundabout,,,
1009196536,True,,secondary,50,False,8.584,,"LINESTRING (12.5005384 48.6274482, 12.5005618 48.6274597, 12.5005811 48.6274742, 12.5005956 48.6274909, 12.5006047 48.6275093)",,St 2327,roundabout,,,
67202882,True,,secondary,50,False,11.418,,"LINESTRING (12.5003903 48.6274485, 12.5004184 48.6274398, 12.5004487 48.6274353, 12.5004798 48.6274352, 12.5005101 48.6274396, 12.5005384 48.6274482)",,St 2327,roundabout,,,
"[570453803, 67202902]",True,Oberdingolfinger Straße,residential,50,False,19.615000000000002,,"LINESTRING (12.5003903 48.6274485, 12.5003938 48.6273565, 12.5004058 48.6272725)",,,,,6,
481877201,True,,secondary,50,False,5.297,,"LINESTRING (12.5004053 48.6276154, 12.5003843 48.6276076, 12.5003657 48.6275976, 12.5003498 48.6275857)",,St 2327,roundabout,,,
244998566,False,Fischerei,residential,20,True,5.901,,"LINESTRING (12.4946663 48.630324, 12.4945935 48.6303464)",,,,,,
74804268,False,Gartenweg,residential,20,False,76.124,,"LINESTRING (12.4946663 48.630324, 12.4948239 48.6303793, 12.4949167 48.6304061, 12.4949727 48.6304198, 12.4950238 48.6304261, 12.4950849 48.6304266, 12.4954032 48.6304318, 12.4956681 48.6304292)",,,,,,
244998566,False,Fischerei,residential,20,False,49.531000000000006,,"LINESTRING (12.4946663 48.630324, 12.4947378 48.6302962, 12.4948326 48.6302457, 12.4951714 48.6300311)",,,,,,
173441320,False,Auenweg,residential,50,False,80.18799999999999,,"LINESTRING (12.497748 48.6324489, 12.4979482 48.6324406, 12.498298 48.6324132, 12.4988281 48.6323512)",,,,,,
751984088,True,Auenweg,residential,50,False,33.055,,"LINESTRING (12.497748 48.6324489, 12.4975677 48.6324573, 12.4974459 48.6324471, 12.4973099 48.6324115)",,,,,,
"[25046188, 412193589]",False,Bräuhausgasse,residential,"['50', '30']",False,26.438,,"LINESTRING (12.501545 48.6311996, 12.5016028 48.6312458, 12.5017786 48.6313804)",,,,,,
25046188,False,Bräuhausgasse,residential,30,True,179.90800000000002,,"LINESTRING (12.501545 48.6311996, 12.5013683 48.6310683, 12.5012715 48.6310093, 12.501068 48.6308494, 12.5005934 48.6304765, 12.5004032 48.6303404, 12.5000987 48.6301436, 12.4998948 48.6300065)",,,,,,
25664339,True,,residential,,False,90.68499999999999,,"LINESTRING (12.501545 48.6311996, 12.5016017 48.631172, 12.5023992 48.6307996, 12.5025286 48.6307103)",,,,,,
222773487,True,Pappelweg,residential,50,False,12.653,1,"LINESTRING (12.4919593 48.6305504, 12.4919936 48.6305332, 12.4920339 48.6305233, 12.4920769 48.6305215, 12.4921188 48.630528)",,,roundabout,,,
758487853,True,Tannenstraße,residential,30,False,17.989,1,"LINESTRING (12.4919593 48.6305504, 12.4919546 48.6304819, 12.4918964 48.630397)",,,,,,
758487850,True,Pappelweg,residential,30,False,19.630000000000003,1,"LINESTRING (12.4916728 48.6305996, 12.4918213 48.6305896, 12.4919358 48.6305712)",,,,,,
27203765,False,Pappelweg,residential,50,True,43.61,2,"LINESTRING (12.4924802 48.6306485, 12.4928094 48.630719, 12.4930512 48.6307535)",,,,,,
758487854,True,Pappelweg,residential,50,False,20.266,1,"LINESTRING (12.4924802 48.6306485, 12.4923136 48.6306461, 12.4922046 48.6306497)",,,,,,
222773487,True,Pappelweg,residential,50,False,2.501,1,"LINESTRING (12.4919522 48.6306818, 12.4919333 48.6306631)",,,roundabout,,,
25725589,False,Auenweg,residential,50,False,63.489,,"LINESTRING (12.4986953 48.6318215, 12.4987554 48.6318702, 12.4988135 48.6319125, 12.4988601 48.6319781, 12.4988755 48.6320099, 12.4988848 48.6320978, 12.4988784 48.6321963, 12.4988525 48.6322804, 12.4988281 48.6323512)",,,,,,
242554143,False,Rennweg,residential,50,True,29.593000000000004,,"LINESTRING (12.4914998 48.6311905, 12.4915828 48.6311635, 12.4916375 48.6311442, 12.4916976 48.631124, 12.4917428 48.6311033, 12.491774 48.6310828, 12.4918127 48.6310352)",,,,,4,
244998562,False,Dammweg,residential,30,True,62.046,,"LINESTRING (12.4934286 48.627132, 12.4942635 48.6272147)",,,,,,
"[242554144, 90176185]",False,Rennweg,residential,50,False,97.837,,"LINESTRING (12.4918127 48.6310352, 12.4922114 48.6311655, 12.4923351 48.6312147, 12.4923873 48.6312692, 12.4923988 48.6313703, 12.4924197 48.6314457, 12.4924456 48.6315944, 12.492483 48.6316895)",,,,,"['4', '3']",
90176185,False,Rennweg,residential,50,True,23.848,,"LINESTRING (12.4918127 48.6310352, 12.4918957 48.6308992, 12.491924 48.630834)",,,,,4,
242554143,False,Rennweg,residential,50,False,29.593000000000004,,"LINESTRING (12.4918127 48.6310352, 12.491774 48.6310828, 12.4917428 48.6311033, 12.4916976 48.631124, 12.4916375 48.6311442, 12.4915828 48.6311635, 12.4914998 48.6311905)",,,,,4,
222773487,True,Pappelweg,residential,50,False,6.536,1,"LINESTRING (12.4921188 48.630528, 12.4921573 48.6305427, 12.4921873 48.6305644)",,,roundabout,,,
222773487,True,Pappelweg,residential,50,False,9.889999999999999,1,"LINESTRING (12.4921873 48.6305644, 12.4922027 48.6305842, 12.492211 48.6306057, 12.4922116 48.6306279, 12.4922046 48.6306497)",,,roundabout,,,
758487855,True,Pappelweg,residential,50,False,23.606,1,"LINESTRING (12.4921873 48.6305644, 12.492331 48.6305932, 12.4924802 48.6306485)",,,,,,
222773487,True,Pappelweg,residential,50,False,2.887,1,"LINESTRING (12.4919358 48.6305712, 12.4919593 48.6305504)",,,roundabout,,,
222773487,True,Pappelweg,residential,50,False,10.617,1,"LINESTRING (12.4919333 48.6306631, 12.4919209 48.6306407, 12.4919171 48.6306169, 12.4919222 48.6305933, 12.4919358 48.6305712)",,,roundabout,,,
758487851,True,Pappelweg,residential,30,False,20.46,1,"LINESTRING (12.4919333 48.6306631, 12.4918165 48.6306418, 12.4916728 48.6305996)",,,,,,
222773487,True,Pappelweg,residential,50,False,12.298,1,"LINESTRING (12.4921042 48.6307127, 12.4920627 48.6307162, 12.4920213 48.6307119, 12.4919835 48.6307001, 12.4919522 48.6306818)",,,roundabout,,,
