osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,bridge,access
23613939,,Vordere Hart,residential,30,False,True,34.693,"LINESTRING (9.1675021 49.8491836, 9.1677155 49.8490232, 9.1678177 49.8489471)",,,,
23614096,1,,tertiary,50,True,False,18.118,"LINESTRING (9.1675021 49.8491836, 9.1675529 49.8492269, 9.1675617 49.8492809, 9.1675259 49.8493301)",,roundabout,,
23238517,2,Hofstetter Straße,tertiary,50,False,True,71.01,"LINESTRING (9.1672871 49.8491986, 9.1671905 49.8491514, 9.1665259 49.8487902)",,,,
23614096,1,,tertiary,50,True,False,16.92,"LINESTRING (9.1672871 49.8491986, 9.1673514 49.8491694, 9.1674296 49.8491639, 9.1675021 49.8491836)",,roundabout,,
23614096,1,,tertiary,50,True,False,17.081,"LINESTRING (9.1673009 49.8493388, 9.1672577 49.8492959, 9.1672527 49.8492447, 9.1672871 49.8491986)",,roundabout,,
24532626,,Goethestraße,residential,30,False,True,88.176,"LINESTRING (9.1673009 49.8493388, 9.1671877 49.8494021, 9.1670462 49.849496, 9.1664216 49.8498929)",,,,
23613939,,Vordere Hart,residential,30,False,False,71.851,"LINESTRING (9.1684332 49.8484383, 9.1683068 49.8485216, 9.1680479 49.8487468, 9.1678177 49.8489471)",,,,
34411691,,Spechtweg,residential,30,False,False,87.58,"LINESTRING (9.1684332 49.8484383, 9.1682999 49.8483827, 9.1680055 49.848244, 9.1674225 49.8479964)",,,,
23238517,2,Hofstetter Straße,tertiary,50,False,False,109.164,"LINESTRING (9.1653589 49.8481598, 9.1658871 49.8484433, 9.1660329 49.8485209, 9.1663754 49.8487034, 9.1665259 49.8487902)",,,,
23238517,2,Hofstetter Straße,tertiary,50,False,True,146.347,"LINESTRING (9.1653589 49.8481598, 9.1646281 49.8477405, 9.1644084 49.8476424, 9.1641333 49.8475589, 9.163765 49.8474745, 9.1636692 49.8474545)",,,,
23759510,,Bussardstraße,residential,30,False,False,90.133,"LINESTRING (9.1653589 49.8481598, 9.1654883 49.8480621, 9.1656378 49.8479342, 9.1658403 49.8477707, 9.1659871 49.8476346, 9.1660748 49.847499)",,,,
32274418,,Brentanostraße,residential,,False,True,41.588,"LINESTRING (9.1653589 49.8481598, 9.1652978 49.8482022, 9.1649432 49.8484205)",,,,
23238517,2,Hofstetter Straße,tertiary,50,False,False,71.01,"LINESTRING (9.1665259 49.8487902, 9.1671905 49.8491514, 9.1672871 49.8491986)",,,,
23238517,2,Hofstetter Straße,tertiary,50,False,True,109.164,"LINESTRING (9.1665259 49.8487902, 9.1663754 49.8487034, 9.1660329 49.8485209, 9.1658871 49.8484433, 9.1653589 49.8481598)",,,,
23759511,,Schillerstraße,residential,30,False,True,51.269000000000005,"LINESTRING (9.1665259 49.8487902, 9.1664103 49.8488718, 9.1662984 49.8489411, 9.1660171 49.8491139)",,,,
32274406,,Falkenstraße,residential,30,False,False,45.479,"LINESTRING (9.1665259 49.8487902, 9.1666285 49.848702, 9.1669264 49.8484732)",,,,
24532616,,Starenweg,living_street,,False,False,82.908,"LINESTRING (9.1669264 49.8484732, 9.1677172 49.8488798, 9.1678177 49.8489471)",,,,
32274406,,Falkenstraße,residential,30,False,False,64.052,"LINESTRING (9.1669264 49.8484732, 9.1671958 49.8482559, 9.1674225 49.8479964)",,,,
32274406,,Falkenstraße,residential,30,False,True,45.479,"LINESTRING (9.1669264 49.8484732, 9.1666285 49.848702, 9.1665259 49.8487902)",,,,
24532614,,Gertrudstraße,residential,30,False,False,55.004,"LINESTRING (9.1674225 49.8479964, 9.1667633 49.8477434)",,,,
32274406,,Falkenstraße,residential,30,False,False,60.008,"LINESTRING (9.1674225 49.8479964, 9.1677541 49.8475009)",,,,
32274406,,Falkenstraße,residential,30,False,True,64.052,"LINESTRING (9.1674225 49.8479964, 9.1671958 49.8482559, 9.1669264 49.8484732)",,,,
34411691,,Spechtweg,residential,30,False,True,87.58,"LINESTRING (9.1674225 49.8479964, 9.1680055 49.848244, 9.1682999 49.8483827, 9.1684332 49.8484383)",,,,
34411688,,Kolpingstraße,residential,50,False,True,98.919,"LINESTRING (9.1671367 49.8430051, 9.167412 49.8438768)",,,,
60279435,2,Rücker Straße,tertiary,50,False,False,7.932,"LINESTRING (9.1671367 49.8430051, 9.1670283 49.8430193)",,,,
60279435,2,Rücker Straße,tertiary,50,False,True,80.195,"LINESTRING (9.1671367 49.8430051, 9.1682346 49.8428678)",,,,
60279435,2,Rücker Straße,tertiary,50,False,False,80.195,"LINESTRING (9.1682346 49.8428678, 9.1671367 49.8430051)",,,,
23613939,,Vordere Hart,residential,30,False,False,34.693,"LINESTRING (9.1678177 49.8489471, 9.1677155 49.8490232, 9.1675021 49.8491836)",,,,
23613939,,Vordere Hart,residential,30,False,True,71.851,"LINESTRING (9.1678177 49.8489471, 9.1680479 49.8487468, 9.1683068 49.8485216, 9.1684332 49.8484383)",,,,
24532616,,Starenweg,living_street,,False,True,82.908,"LINESTRING (9.1678177 49.8489471, 9.1677172 49.8488798, 9.1669264 49.8484732)",,,,
23759511,,Schillerstraße,residential,30,False,True,36.314,"LINESTRING (9.1660171 49.8491139, 9.1656583 49.8493444)",,,,
23759511,,Schillerstraße,residential,30,False,False,51.269000000000005,"LINESTRING (9.1660171 49.8491139, 9.1662984 49.8489411, 9.1664103 49.8488718, 9.1665259 49.8487902)",,,,
24532618,,Schillerstraße,living_street,,False,False,108.96600000000001,"LINESTRING (9.1660171 49.8491139, 9.1658796 49.8490262, 9.1649432 49.8484205)",,,,
23759511,,Schillerstraße,residential,30,False,False,36.314,"LINESTRING (9.1656583 49.8493444, 9.1660171 49.8491139)",,,,
23759511,,Schillerstraße,residential,30,False,True,38.796,"LINESTRING (9.1656583 49.8493444, 9.1652415 49.8495669)",,,,
24532619,,Schillerstraße,living_street,,False,False,109.749,"LINESTRING (9.1656583 49.8493444, 9.1655069 49.8492445, 9.164642 49.8486066)",,,,
23759511,,Schillerstraße,residential,30,False,False,38.796,"LINESTRING (9.1652415 49.8495669, 9.1656583 49.8493444)",,,,
23759511,,Schillerstraße,residential,30,False,True,38.973,"LINESTRING (9.1652415 49.8495669, 9.1648196 49.8497879)",,,,
24532620,,Schillerstraße,living_street,,False,False,108.642,"LINESTRING (9.1652415 49.8495669, 9.1651399 49.8494597, 9.164339 49.8487828)",,,,
23759511,,Schillerstraße,residential,30,False,False,38.973,"LINESTRING (9.1648196 49.8497879, 9.1652415 49.8495669)",,,,
23759511,,Schillerstraße,residential,30,False,True,41.196,"LINESTRING (9.1648196 49.8497879, 9.164354 49.850005)",,,,
24532621,,Schillerstraße,living_street,,False,False,108.786,"LINESTRING (9.1648196 49.8497879, 9.1647256 49.8496558, 9.164006 49.848964)",,,,
23759511,,Schillerstraße,residential,30,False,False,41.196,"LINESTRING (9.164354 49.850005, 9.1648196 49.8497879)",,,,
23759511,,Schillerstraße,residential,30,False,True,49.743,"LINESTRING (9.164354 49.850005, 9.1637892 49.8502648)",,,,
24532622,,Schillerstraße,living_street,,False,False,108.553,"LINESTRING (9.164354 49.850005, 9.1642535 49.8499014, 9.1636838 49.8491304)",,,,
23759511,,Schillerstraße,residential,30,False,False,49.743,"LINESTRING (9.1637892 49.8502648, 9.164354 49.850005)",,,,
24533725,,Richard-Wagner-Straße,residential,30,False,False,82.562,"LINESTRING (9.1637892 49.8502648, 9.164271 49.8508398, 9.1643121 49.8509247)",,,,
24533725,,Richard-Wagner-Straße,residential,30,False,True,113.26599999999999,"LINESTRING (9.1637892 49.8502648, 9.1637302 49.8501825, 9.1636965 49.8501355, 9.16344 49.8497733, 9.1631883 49.8493237)",,,,
32274418,,Brentanostraße,residential,,False,True,29.91,"LINESTRING (9.1649432 49.8484205, 9.164642 49.8486066)",,,,
24532618,,Schillerstraße,living_street,,False,True,108.96600000000001,"LINESTRING (9.1649432 49.8484205, 9.1658796 49.8490262, 9.1660171 49.8491139)",,,,
32274418,,Brentanostraße,residential,,False,False,41.588,"LINESTRING (9.1649432 49.8484205, 9.1652978 49.8482022, 9.1653589 49.8481598)",,,,
32274418,,Brentanostraße,residential,,False,False,29.91,"LINESTRING (9.164642 49.8486066, 9.1649432 49.8484205)",,,,
32274418,,Brentanostraße,residential,,False,True,12.806,"LINESTRING (9.164642 49.8486066, 9.1645089 49.8486834)",,,,
24532619,,Schillerstraße,living_street,,False,True,109.749,"LINESTRING (9.164642 49.8486066, 9.1655069 49.8492445, 9.1656583 49.8493444)",,,,
32274418,,Brentanostraße,residential,,False,False,16.449,"LINESTRING (9.164339 49.8487828, 9.1645089 49.8486834)",,,,
32274418,,Brentanostraße,residential,,False,True,31.241,"LINESTRING (9.164339 49.8487828, 9.164006 49.848964)",,,,
24532620,,Schillerstraße,living_street,,False,True,108.642,"LINESTRING (9.164339 49.8487828, 9.1651399 49.8494597, 9.1652415 49.8495669)",,,,
32274418,,Brentanostraße,residential,,False,False,31.241,"LINESTRING (9.164006 49.848964, 9.164339 49.8487828)",,,,
32274418,,Brentanostraße,residential,,False,True,29.598,"LINESTRING (9.164006 49.848964, 9.1636838 49.8491304)",,,,
24532621,,Schillerstraße,living_street,,False,True,108.786,"LINESTRING (9.164006 49.848964, 9.1647256 49.8496558, 9.1648196 49.8497879)",,,,
32274418,,Brentanostraße,residential,,False,False,29.598,"LINESTRING (9.1636838 49.8491304, 9.164006 49.848964)",,,,
32274418,,Brentanostraße,residential,,False,True,41.523,"LINESTRING (9.1636838 49.8491304, 9.1631883 49.8493237)",,,,
24532622,,Schillerstraße,living_street,,False,True,108.553,"LINESTRING (9.1636838 49.8491304, 9.1642535 49.8499014, 9.164354 49.850005)",,,,
24533718,,Josef-Zengel-Straße,residential,30,False,True,121.858,"LINESTRING (9.1627184 49.8498806, 9.1610605 49.8501219)",,,,
366128251,2,Kleinwallstädter Straße,tertiary,30,False,False,316.96299999999997,"LINESTRING (9.1627184 49.8498806, 9.1626861 49.8497847, 9.1625844 49.8495323, 9.1623801 49.8491668, 9.162063 49.8486169, 9.16168 49.8480042, 9.1615171 49.8477436, 9.1613605 49.8475005, 9.1613257 49.8473939, 9.1613153 49.847297, 9.1613072 49.8471916)",St 2808,,,
"[366128251, 112572099]",2,Kleinwallstädter Straße,tertiary,"['50', '30']",False,True,167.998,"LINESTRING (9.1627184 49.8498806, 9.1627516 49.8500169, 9.1629779 49.8508299, 9.1631204 49.851369)",St 2808,,,
32274418,,Brentanostraße,residential,,False,False,41.523,"LINESTRING (9.1631883 49.8493237, 9.1636838 49.8491304)",,,,
24533725,,Richard-Wagner-Straße,residential,30,False,False,113.26599999999999,"LINESTRING (9.1631883 49.8493237, 9.16344 49.8497733, 9.1636965 49.8501355, 9.1637302 49.8501825, 9.1637892 49.8502648)",,,,
32274409,,Richard-Wagner-Straße,residential,,False,True,121.964,"LINESTRING (9.1631883 49.8493237, 9.1629512 49.8488829, 9.1627751 49.8484327, 9.1627374 49.8482685)",,,,
24532626,,Goethestraße,residential,30,False,False,38.535,"LINESTRING (9.1643121 49.8509247, 9.1647617 49.8507348)",,,,
24532626,,Goethestraße,residential,30,False,True,98.787,"LINESTRING (9.1643121 49.8509247, 9.1639588 49.8510418, 9.1637711 49.8511187, 9.1633326 49.8512973, 9.1631204 49.851369)",,,,
24533725,,Richard-Wagner-Straße,residential,30,False,False,70.932,"LINESTRING (9.1643121 49.8509247, 9.1643635 49.8510034, 9.1647761 49.8513853, 9.1648541 49.8514564)",,,,
24533725,,Richard-Wagner-Straße,residential,30,False,True,82.562,"LINESTRING (9.1643121 49.8509247, 9.164271 49.8508398, 9.1637892 49.8502648)",,,,
24533725,,Richard-Wagner-Straße,residential,30,False,True,42.847,"LINESTRING (9.1651624 49.8517865, 9.1648541 49.8514564)",,,,
"[817525509, 24533710, 24533711]",,Knabenweg,unclassified,,False,True,56.827,"LINESTRING (9.1585707 49.847829, 9.1582714 49.8478837, 9.1579017 49.847936, 9.1578897 49.8479377, 9.1578012 49.8479505)",,,yes,
24533713,,Lindenstraße,residential,30,False,False,79.809,"LINESTRING (9.1585707 49.847829, 9.1586734 49.8482112, 9.1587542 49.8485369)",,,,
426778136,,Knabenweg,residential,30,False,True,113.989,"LINESTRING (9.1585707 49.847829, 9.159649 49.8476167, 9.1600878 49.8475228)",,,,
"[817525509, 24533710, 24533711]",,Knabenweg,unclassified,,False,False,56.827000000000005,"LINESTRING (9.1578012 49.8479505, 9.1578897 49.8479377, 9.1579017 49.847936, 9.1582714 49.8478837, 9.1585707 49.847829)",,,yes,
24532623,,Ulmenstraße,residential,30,False,True,86.579,"LINESTRING (9.1600878 49.8475228, 9.1603538 49.8482823)",,,,
426778136,,Knabenweg,residential,30,False,True,34.427,"LINESTRING (9.1600878 49.8475228, 9.1605086 49.8473737)",,,,
426778136,,Knabenweg,residential,30,False,False,113.989,"LINESTRING (9.1600878 49.8475228, 9.159649 49.8476167, 9.1585707 49.847829)",,,,
24533713,,Lindenstraße,residential,30,False,False,84.364,"LINESTRING (9.1587542 49.8485369, 9.1590285 49.8492747)",,,,
24533715,,Erlenweg,residential,30,False,False,118.134,"LINESTRING (9.1587542 49.8485369, 9.1603538 49.8482823)",,,,
24533713,,Lindenstraße,residential,30,False,True,79.809,"LINESTRING (9.1587542 49.8485369, 9.1586734 49.8482112, 9.1585707 49.847829)",,,,
24533713,,Lindenstraße,residential,30,False,False,76.108,"LINESTRING (9.1590285 49.8492747, 9.1593011 49.8499362)",,,,
24533713,,Lindenstraße,residential,30,False,True,84.364,"LINESTRING (9.1590285 49.8492747, 9.1587542 49.8485369)",,,,
24533716,,Lärchenweg,residential,30,False,False,120.037,"LINESTRING (9.1590285 49.8492747, 9.1606429 49.8489888)",,,,
24532623,,Ulmenstraße,residential,30,False,False,86.579,"LINESTRING (9.1603538 49.8482823, 9.1600878 49.8475228)",,,,
24532623,,Ulmenstraße,residential,30,False,True,81.248,"LINESTRING (9.1603538 49.8482823, 9.1606429 49.8489888)",,,,
24533715,,Erlenweg,residential,30,False,True,118.134,"LINESTRING (9.1603538 49.8482823, 9.1587542 49.8485369)",,,,
24532623,,Ulmenstraße,residential,30,False,False,83.824,"LINESTRING (9.1608858 49.8497262, 9.1606429 49.8489888)",,,,
24532623,,Ulmenstraße,residential,30,False,True,45.748,"LINESTRING (9.1608858 49.8497262, 9.1610605 49.8501219)",,,,
24533719,,Fichtenweg,residential,30,False,False,115.994,"LINESTRING (9.1608858 49.8497262, 9.1593011 49.8499362)",,,,
24532623,,Ulmenstraße,residential,30,False,False,45.748,"LINESTRING (9.1610605 49.8501219, 9.1608858 49.8497262)",,,,
24532623,,Ulmenstraße,residential,30,False,True,69.761,"LINESTRING (9.1610605 49.8501219, 9.161264 49.8507354)",,,,
24533718,,Josef-Zengel-Straße,residential,30,False,False,121.858,"LINESTRING (9.1610605 49.8501219, 9.1627184 49.8498806)",,,,
24532623,,Ulmenstraße,residential,30,False,False,81.248,"LINESTRING (9.1606429 49.8489888, 9.1603538 49.8482823)",,,,
24532623,,Ulmenstraße,residential,30,False,True,83.824,"LINESTRING (9.1606429 49.8489888, 9.1608858 49.8497262)",,,,
24533716,,Lärchenweg,residential,30,False,True,120.037,"LINESTRING (9.1606429 49.8489888, 9.1590285 49.8492747)",,,,
24533713,,Lindenstraße,residential,30,False,False,114.506,"LINESTRING (9.1593011 49.8499362, 9.1597144 49.8509309)",,,,
24533713,,Lindenstraße,residential,30,False,True,76.108,"LINESTRING (9.1593011 49.8499362, 9.1590285 49.8492747)",,,,
24533719,,Fichtenweg,residential,30,False,True,115.994,"LINESTRING (9.1593011 49.8499362, 9.1608858 49.8497262)",,,,
24533713,,Lindenstraße,residential,30,False,True,79.765,"LINESTRING (9.1599899 49.8516259, 9.1597144 49.8509309)",,,,
24533720,,Nordring,residential,30,False,False,178.164,"LINESTRING (9.1599899 49.8516259, 9.1606204 49.8515661, 9.1616012 49.8514772, 9.1624546 49.8514246)",,,,
24533720,,Nordring,residential,30,False,False,48.134,"LINESTRING (9.1624546 49.8514246, 9.1631204 49.851369)",,,,
24533720,,Nordring,residential,30,False,True,178.164,"LINESTRING (9.1624546 49.8514246, 9.1616012 49.8514772, 9.1606204 49.8515661, 9.1599899 49.8516259)",,,,
24533722,,Nordring,residential,30,False,False,166.335,"LINESTRING (9.1624546 49.8514246, 9.1624427 49.851206, 9.1622864 49.8506086, 9.161264 49.8507354)",,,,
24532626,,Goethestraße,residential,30,False,True,34.448,"LINESTRING (9.1664216 49.8498929, 9.1660647 49.8501003)",,,,
24532626,,Goethestraße,residential,30,False,False,88.17599999999999,"LINESTRING (9.1664216 49.8498929, 9.1670462 49.849496, 9.1671877 49.8494021, 9.1673009 49.8493388)",,,,
24533990,,Gregor-Mendel-Straße,residential,30,False,False,67.729,"LINESTRING (9.1664216 49.8498929, 9.1665123 49.8499631, 9.1670799 49.8503293)",,,,
24533990,,Gregor-Mendel-Straße,residential,30,False,False,26.972,"LINESTRING (9.1670799 49.8503293, 9.1673368 49.8505065)",,,,
24533990,,Gregor-Mendel-Straße,residential,30,False,True,67.729,"LINESTRING (9.1670799 49.8503293, 9.1665123 49.8499631, 9.1664216 49.8498929)",,,,
24533991,,Mörikestraße,residential,30,False,False,89.797,"LINESTRING (9.1670799 49.8503293, 9.1678302 49.8499385, 9.1680166 49.85008)",,,,
24533990,,Gregor-Mendel-Straße,residential,30,False,True,26.972,"LINESTRING (9.1673368 49.8505065, 9.1670799 49.8503293)",,,,
24533992,,Lessingstraße,residential,30,False,False,37.659,"LINESTRING (9.1673368 49.8505065, 9.1669023 49.8506968)",,,,
24533990,,Gregor-Mendel-Straße,residential,30,False,False,48.648,"LINESTRING (9.1673368 49.8505065, 9.1676566 49.8507255, 9.167802 49.850825)",,,,
24533992,,Lessingstraße,residential,30,False,False,36.285,"LINESTRING (9.1669023 49.8506968, 9.1664588 49.850854)",,,,
24533992,,Lessingstraße,residential,30,False,True,37.659,"LINESTRING (9.1669023 49.8506968, 9.1673368 49.8505065)",,,,
24533999,,Goethestraße,living_street,,False,False,89.482,"LINESTRING (9.1669023 49.8506968, 9.1661572 49.8501707, 9.1660647 49.8501003)",,,,
24533992,,Lessingstraße,residential,30,False,False,31.292,"LINESTRING (9.1657147 49.8511272, 9.1653345 49.8512654)",,,,
24533992,,Lessingstraße,residential,30,False,True,30.156,"LINESTRING (9.1657147 49.8511272, 9.166084 49.8509974)",,,,
24533995,,Goethestraße,living_street,,False,False,74.813,"LINESTRING (9.1657147 49.8511272, 9.1651881 49.8506444, 9.1651124 49.8505778)",,,,
24533725,,Richard-Wagner-Straße,residential,30,False,False,42.847,"LINESTRING (9.1648541 49.8514564, 9.1651624 49.8517865)",,,,
24533992,,Lessingstraße,residential,30,False,True,40.464,"LINESTRING (9.1648541 49.8514564, 9.1653345 49.8512654)",,,,
24533725,,Richard-Wagner-Straße,residential,30,False,True,70.932,"LINESTRING (9.1648541 49.8514564, 9.1647761 49.8513853, 9.1643635 49.8510034, 9.1643121 49.8509247)",,,,
24533992,,Lessingstraße,residential,30,False,False,40.464,"LINESTRING (9.1653345 49.8512654, 9.1648541 49.8514564)",,,,
24533992,,Lessingstraße,residential,30,False,True,31.292,"LINESTRING (9.1653345 49.8512654, 9.1657147 49.8511272)",,,,
24533994,,Goethestraße,living_street,,False,False,71.895,"LINESTRING (9.1653345 49.8512654, 9.1651933 49.8511424, 9.1648355 49.850806, 9.1647617 49.8507348)",,,,
24533992,,Lessingstraße,residential,30,False,False,30.156,"LINESTRING (9.166084 49.8509974, 9.1657147 49.8511272)",,,,
24533992,,Lessingstraße,residential,30,False,True,31.247,"LINESTRING (9.166084 49.8509974, 9.1664588 49.850854)",,,,
24533997,,Goethestraße,living_street,,False,False,78.394,"LINESTRING (9.166084 49.8509974, 9.165532 49.8504881, 9.1654631 49.8504172)",,,,
24532626,,Goethestraße,residential,30,False,False,30.84,"LINESTRING (9.1651124 49.8505778, 9.1654631 49.8504172)",,,,
24532626,,Goethestraße,residential,30,False,True,30.61,"LINESTRING (9.1651124 49.8505778, 9.1647617 49.8507348)",,,,
24533995,,Goethestraße,living_street,,False,True,74.813,"LINESTRING (9.1651124 49.8505778, 9.1651881 49.8506444, 9.1657147 49.8511272)",,,,
