osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,width,bridge
55887885,,,residential,30,,True,False,52.454,"LINESTRING (7.0209696 51.1099074, 7.020396 51.1096027)",Am Treppchen,,
55887885,,,residential,30,,True,False,76.835,"LINESTRING (7.020396 51.1096027, 7.0195832 51.1091368)",Am Treppchen,,
55887886,,,residential,30,,False,False,134.448,"LINESTRING (7.0195832 51.1091368, 7.0201671 51.1087336, 7.0207518 51.1082652, 7.0207894 51.1082003)",Schützenstraße,,
55887886,,,residential,30,,False,True,142.40300000000002,"LINESTRING (7.0195832 51.1091368, 7.0189017 51.1094795, 7.0179911 51.1099374)",Schützenstraße,,
55887886,,,residential,30,,False,False,142.40300000000002,"LINESTRING (7.0179911 51.1099374, 7.0189017 51.1094795, 7.0195832 51.1091368)",Schützenstraße,,
105328111,,,residential,30,,False,False,47.909,"LINESTRING (7.0179911 51.1099374, 7.0177289 51.1098176, 7.0174362 51.1096839)",Bechlenberg,6,
55887886,,,residential,30,,False,True,134.448,"LINESTRING (7.0207894 51.1082003, 7.0207518 51.1082652, 7.0201671 51.1087336, 7.0195832 51.1091368)",Schützenstraße,,
762492458,2,L 359,tertiary,30,,False,False,95.775,"LINESTRING (7.0207894 51.1082003, 7.0199629 51.1080421, 7.0196839 51.107987, 7.0194808 51.1079421)",Kirchstraße,,
59634556,,,residential,30,,False,False,113.086,"LINESTRING (7.0082856 51.1058994, 7.0085122 51.1060355, 7.0094821 51.1065848)",Schulstraße,,
334114971,2,L 79,secondary,30,,False,False,61.52199999999999,"LINESTRING (7.0082856 51.1058994, 7.0084728 51.1057868, 7.0088282 51.105574, 7.0088752 51.1055459, 7.0089229 51.1055173)",Bahnhofstraße,,
"[59634555, 361604719]",,,residential,30,,False,"[False, True]",237.934,"LINESTRING (7.009917 51.1049217, 7.0105061 51.1054159, 7.0107685 51.1055722, 7.0098254 51.1063266, 7.0094821 51.1065848)","['Uferstraße', 'Poststraße']",,
59634557,,,residential,,,False,False,96.87800000000001,"LINESTRING (7.009917 51.1049217, 7.0094447 51.1046077, 7.0094009 51.104578, 7.009334 51.1045507, 7.0092579 51.1045459, 7.0091789 51.1045564, 7.0087983 51.1046299)",Gertraud-Theis-Straße,,
"[700729803, 344351078]","['2', '3']",L 79,secondary,50,,False,False,200.815,"LINESTRING (7.009917 51.1049217, 7.010229 51.1047461, 7.0102964 51.1047082, 7.0103492 51.10468, 7.0104521 51.104625, 7.0111316 51.1042199, 7.0111879 51.1041864, 7.0112862 51.1041278, 7.0120353 51.1037004)",Bahnhofstraße,,
344351078,2,L 79,secondary,50,,False,True,95.946,"LINESTRING (7.009917 51.1049217, 7.0093083 51.1052771, 7.0089229 51.1055173)",Bahnhofstraße,,
59634557,,,residential,,,False,True,96.878,"LINESTRING (7.0087983 51.1046299, 7.0091789 51.1045564, 7.0092579 51.1045459, 7.009334 51.1045507, 7.0094009 51.104578, 7.0094447 51.1046077, 7.009917 51.1049217)",Gertraud-Theis-Straße,,
10059350,,,tertiary,50,,False,True,8.2,"LINESTRING (7.0207042 51.1058231, 7.0206518 51.1058891)",Im Dorffeld,,
26994786,,,residential,30,,False,False,105.755,"LINESTRING (7.0134881 51.1089559, 7.0132779 51.1086403, 7.0132687 51.1086217, 7.0130747 51.1081072, 7.0130824 51.1080466)",Am Hüpplingsgraben,4,
26994786,,,residential,30,,False,True,13.48,"LINESTRING (7.0134881 51.1089559, 7.0135232 51.1090224, 7.0135477 51.1090712)",Am Hüpplingsgraben,4,
139244496,,,residential,,,False,True,63.905,"LINESTRING (7.0134881 51.1089559, 7.0140374 51.108822, 7.0142547 51.108769, 7.0143325 51.108737)",Am Hüpplingsgraben,,
139244496,,,residential,,,False,False,63.905,"LINESTRING (7.0143325 51.108737, 7.0142547 51.108769, 7.0140374 51.108822, 7.0134881 51.1089559)",Am Hüpplingsgraben,,
167792988,2,,tertiary,,,True,False,27.993,"LINESTRING (7.0134054 51.1043748, 7.0137627 51.104489)",Brückenstraße,,
167792997,,,residential,,,False,False,63.971,"LINESTRING (7.0134054 51.1043748, 7.0134786 51.1042489, 7.0135483 51.1040847, 7.0136231 51.1039293, 7.0136697 51.1038243)",Im Brückerfeld,,
32014686,,,residential,30,,False,True,156.25600000000003,"LINESTRING (7.0070086 51.1070076, 7.0070974 51.1070021, 7.0076358 51.106954, 7.0080387 51.1069214, 7.0080872 51.1069175, 7.0092268 51.1068209)",Uferstraße,,
27087793,,,living_street,,,False,False,41.507,"LINESTRING (7.0142751 51.102041, 7.0147175 51.1021224, 7.0148456 51.1021459)",An der Wupper,,
27087793,,,living_street,,,False,True,85.11699999999999,"LINESTRING (7.0142751 51.102041, 7.0142609 51.102051, 7.0140898 51.1021914, 7.0140336 51.102354, 7.0140694 51.102388, 7.0140547 51.1024683, 7.0140132 51.1025173, 7.0139502 51.1025756, 7.0138163 51.102566, 7.0137019 51.102539)",An der Wupper,,
27087793,,,living_street,,,False,True,41.507,"LINESTRING (7.0148456 51.1021459, 7.0147175 51.1021224, 7.0142751 51.102041)",An der Wupper,,
"[25810553, 1029008282, 32014183]",2,K 1,secondary,50,,False,False,177.423,"LINESTRING (7.0129293 51.1074876, 7.0131557 51.1070687, 7.0134144 51.1066239, 7.0137737 51.1061525, 7.0138405 51.1060906, 7.0139255 51.1060279)",Marktstraße,,
"[1029009257, 32014175]",2,K 1,secondary,"['50', '30']",,False,True,228.188,"LINESTRING (7.0129293 51.1074876, 7.012893 51.1075547, 7.0128767 51.107586, 7.0128608 51.1076166, 7.012617 51.1080853, 7.0124519 51.1085345, 7.0124176 51.1089333, 7.0124691 51.1091933, 7.0124754 51.1092238, 7.0124818 51.1092542, 7.0125034 51.1093374, 7.0125263 51.1093951, 7.0125559 51.1094888)","['Am Hammer', 'Marktstraße']",,
26994786,,,residential,30,,False,False,13.48,"LINESTRING (7.0135477 51.1090712, 7.0135232 51.1090224, 7.0134881 51.1089559)",Am Hüpplingsgraben,4,
26994786,,,residential,30,,False,True,65.394,"LINESTRING (7.0135477 51.1090712, 7.0135706 51.1091326, 7.0135803 51.1092246, 7.0135333 51.1094054, 7.0134621 51.1095369, 7.0133922 51.1096386)",Am Hüpplingsgraben,4,
254661010,,,residential,,,False,True,62.731,"LINESTRING (7.0135477 51.1090712, 7.0137733 51.1091254, 7.0144281 51.1090915)",Am Hüpplingsgraben,,
131486895,,,residential,,,False,True,67.07,"LINESTRING (7.0179279 51.1049741, 7.0179132 51.1055772)",Lessingstraße,,
36697138,,,residential,30,,False,False,66.34299999999999,"LINESTRING (7.0079684 51.1020727, 7.0081454 51.102239, 7.0085033 51.1025658)",Turnplatz,,
254661010,,,residential,,,False,False,62.731,"LINESTRING (7.0144281 51.1090915, 7.0137733 51.1091254, 7.0135477 51.1090712)",Am Hüpplingsgraben,,
"[361606202, 361606203, 361606204, 32014535]",,,unclassified,10,,True,False,147.392,"LINESTRING (7.012513 51.1041174, 7.0123725 51.1042014, 7.0123637 51.1042361, 7.0123759 51.1042928, 7.0124891 51.1045795, 7.0125954 51.1047957, 7.0126625 51.1049167, 7.0127642 51.1050783, 7.0128477 51.1051368, 7.0131223 51.1052554)",Brückenstraße,,
"[33910193, 496456860]",,,tertiary,,,True,False,57.241,"LINESTRING (7.012513 51.1041174, 7.0121917 51.1038649, 7.0120353 51.1037004)",Brückenstraße,,
99364005,2,,tertiary,50,,False,True,112.65299999999999,"LINESTRING (7.0120353 51.1037004, 7.0115241 51.103165, 7.0113322 51.103063, 7.0111768 51.1030032, 7.0110163 51.1029447)",Brückenstraße,,
"[700729802, 167792988]",2,,tertiary,,,True,False,123.342,"LINESTRING (7.0120353 51.1037004, 7.0122413 51.1037439, 7.0123374 51.1038138, 7.0125151 51.1039381, 7.0127566 51.1040945, 7.0129558 51.1041959, 7.0130577 51.1042382, 7.0132082 51.1043046, 7.0134054 51.1043748)",Brückenstraße,,
"[700729803, 344351078]","['2', '3']",L 79,secondary,50,,False,True,200.815,"LINESTRING (7.0120353 51.1037004, 7.0112862 51.1041278, 7.0111879 51.1041864, 7.0111316 51.1042199, 7.0104521 51.104625, 7.0103492 51.10468, 7.0102964 51.1047082, 7.010229 51.1047461, 7.009917 51.1049217)",Bahnhofstraße,,
"[700729804, 700729805, 700729806]","['2', '3']",L 79,secondary,50,,False,False,165.968,"LINESTRING (7.0120353 51.1037004, 7.0122313 51.1035799, 7.0124474 51.1034347, 7.0126113 51.1033257, 7.0127232 51.1032133, 7.0128251 51.1031005, 7.0128765 51.1030381, 7.0129154 51.1029827, 7.0129969 51.1028546, 7.0131933 51.1025509, 7.0132571 51.1024453)",Am Wallgraben,,
9702658,1,L 359,secondary,50,roundabout,True,False,17.645000000000003,"LINESTRING (7.0148399 51.104803, 7.0148745 51.1047702, 7.0149283 51.1047492, 7.0149909 51.1047432, 7.0150523 51.1047531)",,,
"[10059648, 26992844]",2,,tertiary,50,,False,False,82.943,"LINESTRING (7.0148399 51.104803, 7.0147187 51.1047668, 7.0144275 51.1046776, 7.0143415 51.1046512, 7.0142562 51.1046237, 7.0137627 51.104489)",Brückenstraße,,yes
131486918,,,residential,,,False,True,89.686,"LINESTRING (7.0193585 51.1049045, 7.0193582 51.1049477, 7.0193574 51.1050857, 7.0193564 51.105111, 7.019345 51.1054254, 7.0193248 51.1055968, 7.0192461 51.1056992)",Heinestraße,,
