osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,est_width,access
26592428,False,,,Harkortstraße,residential,30,False,52.657,"LINESTRING (7.3982521 51.3872254, 7.3981474 51.3872987, 7.3981055 51.387329, 7.3980406 51.3873794, 7.398002 51.3874128, 7.3979304 51.3874768, 7.3978206 51.3875783, 7.3977948 51.3876024)",,
"[233657061, 26593079]",True,,,Oststraße,residential,30,False,149.98,"LINESTRING (7.3961951 51.3899436, 7.3962144 51.3899441, 7.3963697 51.3899485, 7.3965508 51.389955, 7.396713 51.3899649, 7.3969318 51.3899881, 7.3972564 51.3900425, 7.397481 51.3900859, 7.3975102 51.3900985, 7.3975206 51.3901156, 7.3974991 51.3901546, 7.3972584 51.3905769)",,yes
"[291771915, 291771914, 233609331, 232431140]",False,,,"['Ardeystraße', 'Harkortstraße']",residential,30,False,130.852,"LINESTRING (7.3961951 51.3899436, 7.3961952 51.3899592, 7.3962006 51.3900328, 7.3962015 51.3900863, 7.3962034 51.3901129, 7.3962058 51.3901592, 7.3962071 51.3901839, 7.3962021 51.3902717, 7.3961681 51.3903171, 7.396125 51.3903605, 7.3960577 51.3903989, 7.3959462 51.3904202, 7.3958953 51.3904299, 7.3958636 51.3904325, 7.3958469 51.3904338, 7.3957265 51.3904373, 7.3955835 51.39043, 7.3954441 51.3904188, 7.3953221 51.3904092, 7.3952171 51.390401, 7.3950915 51.3904012, 7.394963 51.390407)",,yes
232431140,False,,,Harkortstraße,residential,30,True,72.01599999999999,"LINESTRING (7.3961951 51.3899436, 7.3961945 51.3898991, 7.39619 51.389859, 7.3962304 51.3896912, 7.3962781 51.3895276, 7.3963285 51.3893599, 7.3963378 51.3893287, 7.3963395 51.3893231, 7.3963451 51.3893045)",,yes
"[254048256, 254048257, 232431141, 463496906, 254048947, 254048948, 463509021, 132152222]",False,,,Wolfgang-Reuter-Straße,residential,30,"[False, True]",362.348,"LINESTRING (7.3972584 51.3905769, 7.397126 51.3905816, 7.3967049 51.3906254, 7.396399 51.3906714, 7.3962315 51.3906965, 7.3961186 51.3907146, 7.3959972 51.3907359, 7.395851 51.3907551, 7.3954794 51.3908186, 7.3952076 51.3908668, 7.3944143 51.3909965, 7.3942407 51.3910287, 7.3941192 51.3910645, 7.3940632 51.3910939, 7.3939905 51.3911355, 7.3939323 51.3911822, 7.3938871 51.3912284, 7.393838 51.3913032, 7.3937943 51.3914024, 7.3937471 51.391545, 7.393654 51.3918331, 7.393611 51.3919342, 7.3935668 51.39203, 7.3935165 51.3920982, 7.3934169 51.3921921)",,yes
"[254048256, 145407113, 254048258, 232431138]",False,,,Wolfgang-Reuter-Straße,residential,30,True,100.296,"LINESTRING (7.3972584 51.3905769, 7.3973716 51.390571, 7.3975391 51.3905802, 7.3978959 51.3906086, 7.397994 51.3906147, 7.3981825 51.3906051, 7.3983227 51.390564, 7.3984374 51.3904671, 7.3984784 51.3903652)",,yes
26593123,False,,,Sunderweg,residential,30,True,95.84500000000001,"LINESTRING (7.3987009 51.3895527, 7.398688 51.3897195, 7.398678 51.3898494, 7.3986489 51.3902253, 7.3986323 51.3902779, 7.3985906 51.390323, 7.3985401 51.39035, 7.3984784 51.3903652)",,yes
26604494,False,,,Ardeyhof,residential,30,False,58.424,"LINESTRING (7.3944622 51.3901406, 7.3947987 51.3901463, 7.3948771 51.390154, 7.394911 51.3901724, 7.3949286 51.3902033, 7.3949398 51.3902397, 7.3949567 51.3903705, 7.3949616 51.390399, 7.394963 51.390407)",,yes
26604494,False,,,Ardeyhof,residential,30,True,58.424,"LINESTRING (7.394963 51.390407, 7.3949616 51.390399, 7.3949567 51.3903705, 7.3949398 51.3902397, 7.3949286 51.3902033, 7.394911 51.3901724, 7.3948771 51.390154, 7.3947987 51.3901463, 7.3944622 51.3901406)",,yes
291771915,False,,,Ardeystraße,residential,30,False,198.96600000000004,"LINESTRING (7.394963 51.390407, 7.3937844 51.3904799, 7.393763 51.3904811, 7.3936683 51.3904901, 7.3934875 51.3905153, 7.3933038 51.3905605, 7.3932369 51.3905874, 7.3929009 51.3908011, 7.3927284 51.390903, 7.3926702 51.3909387, 7.3925 51.3910069, 7.3924187 51.3910457)",,yes
"[291771914, 291771915, 232431140, 233609331]",False,,,"['Ardeystraße', 'Harkortstraße']",residential,30,True,130.85200000000003,"LINESTRING (7.394963 51.390407, 7.3950915 51.3904012, 7.3952171 51.390401, 7.3953221 51.3904092, 7.3954441 51.3904188, 7.3955835 51.39043, 7.3957265 51.3904373, 7.3958469 51.3904338, 7.3958636 51.3904325, 7.3958953 51.3904299, 7.3959462 51.3904202, 7.3960577 51.3903989, 7.396125 51.3903605, 7.3961681 51.3903171, 7.3962021 51.3902717, 7.3962071 51.3901839, 7.3962058 51.3901592, 7.3962034 51.3901129, 7.3962015 51.3900863, 7.3962006 51.3900328, 7.3961952 51.3899592, 7.3961951 51.3899436)",,yes
230317965,False,,,Im Kirchspiel,living_street,,True,30.806,"LINESTRING (7.3995011 51.3887602, 7.3997053 51.3885142)",,
"[234885592, 5081833]",False,,,Im Kirchspiel,"['living_street', 'residential']",30,False,70.05600000000001,"LINESTRING (7.3995011 51.3887602, 7.3992972 51.3889934, 7.3992852 51.3890035, 7.3991732 51.3891341, 7.3990678 51.3892904, 7.3990461 51.3893217)",,
"[230319279, 27223146, 231960551]",False,,,Im Kirchspiel,living_street,,"[False, True]",73.56,"LINESTRING (7.3995011 51.3887602, 7.3995616 51.3887796, 7.3997626 51.3888385, 7.3998462 51.3888756, 7.3999179 51.3889477, 7.3999363 51.3890046, 7.3999219 51.3890312, 7.3998755 51.3891168, 7.3996472 51.3890553)",,
145407063,False,1,,Am Kirchberg,residential,30,True,68.913,"LINESTRING (7.3920946 51.3846558, 7.392102 51.3845696, 7.3921402 51.3841241, 7.3921409 51.384114, 7.3921464 51.3840369)",,
145407110,False,,,Unterm Rathaus,residential,30,True,150.45000000000002,"LINESTRING (7.3996216 51.386809, 7.3991772 51.3865869, 7.3988856 51.3864726, 7.3985279 51.3863387, 7.3981738 51.3862242, 7.3980455 51.3861908, 7.3978547 51.3861691, 7.3977509 51.3861573)",,
145407080,False,,,Im Baumhof,residential,30,True,187.78799999999998,"LINESTRING (7.3997559 51.386435, 7.3995361 51.3862874, 7.3992801 51.3861376, 7.3990653 51.3860473, 7.3988406 51.3859659, 7.3983793 51.3858075, 7.3976028 51.3855342, 7.3975486 51.3855151, 7.3975196 51.3855049)",,
145407066,False,,,Ardeystraße,residential,30,False,51.632,"LINESTRING (7.3923886 51.3911933, 7.3924076 51.391233, 7.3924611 51.3912917, 7.3924948 51.3913288, 7.3925229 51.3913563, 7.3927694 51.3915904)",,
145407066,False,,,Ardeystraße,residential,30,True,17.207,"LINESTRING (7.3923886 51.3911933, 7.3923761 51.3911316, 7.3923771 51.3911031, 7.3923878 51.3910744, 7.3924187 51.3910457)",,
145407070,True,1,,Bredtstraße,residential,,False,151.68300000000002,"LINESTRING (7.3923886 51.3911933, 7.3913191 51.3911813, 7.3912936 51.391182, 7.3903303 51.3911993, 7.3902654 51.3911935, 7.3902046 51.3911872)",,yes
577258647,False,,,Kaiserstraße,residential,20,True,4.908,"LINESTRING (7.3904835 51.38414, 7.3904923 51.3840962)",,
"[131278338, 230444325, 232689928, 429838058, 129229550, 244015152, 582043287, 145413786]",False,,,Kaiserstraße,"['residential', 'unclassified']",20,False,265.111,"LINESTRING (7.3904835 51.38414, 7.3902863 51.3842223, 7.3902528 51.384236, 7.3901851 51.3842573, 7.3901101 51.3842821, 7.3900183 51.3843117, 7.3899874 51.3843226, 7.3899113 51.3843473, 7.3896727 51.3844407, 7.3896492 51.3844487, 7.3895159 51.3845096, 7.3893649 51.3846009, 7.3893384 51.384616, 7.3893115 51.3846341, 7.3893007 51.3846414, 7.3891609 51.3847461, 7.3891195 51.3847839, 7.3890548 51.3848474, 7.3890054 51.3848996, 7.3889221 51.3850132, 7.3888725 51.3850949, 7.3888289 51.3851727, 7.3887826 51.3852784, 7.3887076 51.3854393, 7.3886513 51.3855694, 7.3886441 51.385588, 7.3885907 51.3857177, 7.3885875 51.385724, 7.3885365 51.3858186, 7.3885091 51.3858734, 7.388444 51.3859438, 7.3883868 51.3859971)",,
26688060,False,,,Wilhelmstraße,residential,30,True,95.89800000000001,"LINESTRING (7.3979853 51.3834544, 7.3979053 51.3836104, 7.39787 51.3836653, 7.397761 51.383827, 7.3977457 51.383847, 7.3976966 51.3839131, 7.3976814 51.3839335, 7.3976456 51.3839814, 7.3976072 51.3840228, 7.3975467 51.3841184, 7.3975016 51.3841991, 7.3974727 51.3842538)",,
"[308084544, 249381363, 26185492, 308084542, 308084543]",False,,,Bergstraße,residential,30,False,136.49,"LINESTRING (7.3891444 51.3871842, 7.3891396 51.387214, 7.3891331 51.3872537, 7.3891499 51.3873116, 7.3892408 51.3874487, 7.3894039 51.3876078, 7.3895165 51.3877126, 7.3896305 51.3878188, 7.3897226 51.3879045, 7.3897803 51.3879582, 7.3900705 51.3882456)",,yes
"[145407083, 231799902]",False,,,Königstraße,residential,30,False,47.357,"LINESTRING (7.3891444 51.3871842, 7.3890534 51.3871387, 7.388988 51.387106, 7.3889226 51.387073, 7.3888922 51.3870579, 7.3887398 51.3869807, 7.3886867 51.3869585, 7.3886422 51.3869497, 7.3885901 51.3869474)",,
"[248883238, 248420496, 248420497, 248420498, 248420499, 248420500]",False,,,Königstraße,residential,30,True,102.727,"LINESTRING (7.3891444 51.3871842, 7.3893052 51.3872209, 7.3893655 51.3872394, 7.3895178 51.3872872, 7.3895796 51.3873061, 7.3897579 51.3873626, 7.3897956 51.3873746, 7.3898464 51.3873913, 7.3899124 51.3874125, 7.3899744 51.3874325, 7.3900202 51.3874456, 7.3903433 51.3875346, 7.3904881 51.3875698)",,
130096449,False,,,Gartenstraße,living_street,7,True,46.688,"LINESTRING (7.3892819 51.3891663, 7.3892008 51.3891661, 7.3888804 51.3891645, 7.3887257 51.3891648, 7.3886092 51.3891685)",,
26331130,False,,,Bornstraße,residential,30,False,52.81399999999999,"LINESTRING (7.3921443 51.3896372, 7.3921508 51.3896832, 7.3921622 51.389713, 7.392275 51.3899838, 7.392286 51.3900091, 7.3922983 51.390048, 7.3923137 51.3900996)",,
99986746,False,,,Gartenstraße,residential,30,False,8.5,"LINESTRING (7.3921443 51.3896372, 7.3920685 51.3896266, 7.3920244 51.3896216)",,
99986746,False,,,Gartenstraße,residential,30,True,151.346,"LINESTRING (7.3921443 51.3896372, 7.3922107 51.389639, 7.392643 51.3896525, 7.3931017 51.3896734, 7.3931651 51.389676, 7.3933798 51.3896851, 7.393434 51.3896874, 7.3938736 51.389706, 7.394277 51.3896625, 7.3942938 51.3896607, 7.3943153 51.3896584)",,
"[229646444, 241785165, 241785749]",False,,,Königstraße,residential,30,False,51.57899999999999,"LINESTRING (7.3982362 51.388155, 7.3981653 51.3881452, 7.3980937 51.3881391, 7.397987 51.3881406, 7.3978964 51.388144, 7.3978388 51.3881462, 7.397769 51.388148, 7.3974958 51.3881541)",,yes
305132144,True,,,Königstraße,residential,30,False,28.091,"LINESTRING (7.3982362 51.388155, 7.3983719 51.3881609, 7.3984313 51.3881679, 7.3985311 51.3881859, 7.3985561 51.3881896, 7.3985766 51.3881986, 7.3986035 51.3882276)",,
145407063,False,1,,Am Kirchberg,residential,30,False,68.913,"LINESTRING (7.3921464 51.3840369, 7.3921409 51.384114, 7.3921402 51.3841241, 7.392102 51.3845696, 7.3920946 51.3846558)",,
"[9068904, 464379938, 464379939]",False,2,L 675,Kaiserstraße,secondary,50,True,85.21300000000001,"LINESTRING (7.3921464 51.3840369, 7.3922158 51.3840384, 7.3925094 51.3840603, 7.3926852 51.3840787, 7.3928409 51.3840952, 7.3930397 51.3841199, 7.3930895 51.3841281, 7.393194 51.3841451, 7.3933495 51.3841784)",,
"[464379940, 620572332, 26591980, 582366006, 577258650]",False,2,L 675,Kaiserstraße,secondary,"['50', '30']",False,59.778,"LINESTRING (7.3921464 51.3840369, 7.391991 51.3840343, 7.3919346 51.3840342, 7.3916563 51.3840337, 7.3914592 51.3840237, 7.3913865 51.38402, 7.3912871 51.3840105)",,
"[464362642, 145413795, 145402735]",False,1,,Poststraße,"['living_street', 'residential']","['7', '30']",True,107.07000000000001,"LINESTRING (7.3902391 51.3855046, 7.3902035 51.3853989, 7.3901985 51.3853541, 7.3901987 51.3853324, 7.390205 51.3852506, 7.3902277 51.3852138, 7.3902805 51.3851284, 7.3903546 51.3850538, 7.3904142 51.3850232, 7.390491 51.3849706, 7.390576 51.3849338, 7.3907181 51.3849011, 7.3909677 51.3848453, 7.3910337 51.3848305)",,
230444323,False,1,,Poststraße,living_street,7,False,79.67899999999999,"LINESTRING (7.3902391 51.3855046, 7.3903355 51.3859361, 7.390364 51.3860596, 7.3903894 51.3861522, 7.3904007 51.3861858, 7.3904046 51.3862032, 7.3904065 51.3862134)",,
"[233613881, 9068906, 231086356]",False,1,,Märkische Straße,"['living_street', 'residential']","['7', '30']",True,201.931,"LINESTRING (7.3902391 51.3855046, 7.3903229 51.3854915, 7.3905838 51.3854485, 7.3906923 51.3854336, 7.3907744 51.3854207, 7.3908508 51.3854129, 7.3909544 51.3854023, 7.3910554 51.3854067, 7.3910744 51.3854071, 7.391203 51.3854123, 7.3912816 51.3854154, 7.3914641 51.3854254, 7.3915769 51.3854316, 7.3918144 51.3854445, 7.3920414 51.385457, 7.3920979 51.3854601, 7.3924246 51.3854779, 7.392562 51.3854854, 7.3928032 51.3854986, 7.3931222 51.3855161)",,
131278340,True,,,Königstraße,living_street,7,False,13.379,"LINESTRING (7.3884817 51.3868479, 7.3885901 51.3869474)",,
"[5098233, 254053761, 237655777]",False,,,Gartenstraße,residential,30,False,146.83400000000003,"LINESTRING (7.3963451 51.3893045, 7.3959621 51.3893426, 7.3955756 51.389395, 7.3955434 51.3893988, 7.3953722 51.3894248, 7.3953015 51.3894363, 7.3949812 51.3894886, 7.3949493 51.3894938, 7.3945808 51.3895895, 7.3945093 51.389608, 7.394331 51.3896543, 7.3943153 51.3896584)",,yes
232431140,False,,,Harkortstraße,residential,30,False,72.01599999999999,"LINESTRING (7.3963451 51.3893045, 7.3963395 51.3893231, 7.3963378 51.3893287, 7.3963285 51.3893599, 7.3962781 51.3895276, 7.3962304 51.3896912, 7.39619 51.389859, 7.3961945 51.3898991, 7.3961951 51.3899436)",,yes
233609334,False,,,Harkortstraße,residential,30,True,49.844,"LINESTRING (7.3963451 51.3893045, 7.396406 51.3892112, 7.3964395 51.3891599, 7.3965139 51.3890534, 7.3965424 51.38901, 7.3965751 51.3889635, 7.3966242 51.3888915)",,yes
463509017,False,1,,Ardeystraße,residential,30,True,7.625,"LINESTRING (7.3924187 51.3910457, 7.3923611 51.3909873)",,
145407066,False,,,Ardeystraße,residential,30,False,17.207,"LINESTRING (7.3924187 51.3910457, 7.3923878 51.3910744, 7.3923771 51.3911031, 7.3923761 51.3911316, 7.3923886 51.3911933)",,
291771915,False,,,Ardeystraße,residential,30,True,198.966,"LINESTRING (7.3924187 51.3910457, 7.3925 51.3910069, 7.3926702 51.3909387, 7.3927284 51.390903, 7.3929009 51.3908011, 7.3932369 51.3905874, 7.3933038 51.3905605, 7.3934875 51.3905153, 7.3936683 51.3904901, 7.393763 51.3904811, 7.3937844 51.3904799, 7.394963 51.390407)",,yes
99826279,False,,,Wolfgang-Reuter-Straße,residential,30,True,13.816,"LINESTRING (7.3934169 51.3921921, 7.3933597 51.3922475, 7.3933082 51.3922962)",,
145407066,False,,,Ardeystraße,residential,30,True,89.59100000000001,"LINESTRING (7.3934169 51.3921921, 7.3932071 51.3921519, 7.3930864 51.3921215, 7.393043 51.3921031, 7.3930119 51.3920722, 7.3929927 51.3920382, 7.3929811 51.3919979, 7.3929841 51.3918837, 7.3929667 51.3918178, 7.3929464 51.3917698, 7.3927694 51.3915904)",,
"[254048256, 254048257, 232431141, 463496906, 254048947, 254048948, 463509021, 132152222]",False,,,Wolfgang-Reuter-Straße,residential,30,"[False, True]",362.348,"LINESTRING (7.3934169 51.3921921, 7.3935165 51.3920982, 7.3935668 51.39203, 7.393611 51.3919342, 7.393654 51.3918331, 7.3937471 51.391545, 7.3937943 51.3914024, 7.393838 51.3913032, 7.3938871 51.3912284, 7.3939323 51.3911822, 7.3939905 51.3911355, 7.3940632 51.3910939, 7.3941192 51.3910645, 7.3942407 51.3910287, 7.3944143 51.3909965, 7.3952076 51.3908668, 7.3954794 51.3908186, 7.395851 51.3907551, 7.3959972 51.3907359, 7.3961186 51.3907146, 7.3962315 51.3906965, 7.396399 51.3906714, 7.3967049 51.3906254, 7.397126 51.3905816, 7.3972584 51.3905769)",,yes
99826279,False,,,Wolfgang-Reuter-Straße,residential,30,False,13.816,"LINESTRING (7.3933082 51.3922962, 7.3933597 51.3922475, 7.3934169 51.3921921)",,
"[464362642, 145413795, 145402735]",False,1,,Poststraße,"['residential', 'living_street']","['7', '30']",False,107.07000000000001,"LINESTRING (7.3910337 51.3848305, 7.3909677 51.3848453, 7.3907181 51.3849011, 7.390576 51.3849338, 7.390491 51.3849706, 7.3904142 51.3850232, 7.3903546 51.3850538, 7.3902805 51.3851284, 7.3902277 51.3852138, 7.390205 51.3852506, 7.3901987 51.3853324, 7.3901985 51.3853541, 7.3902035 51.3853989, 7.3902391 51.3855046)",,
577258638,False,2,,,secondary,30,True,8.744,"LINESTRING (7.3906305 51.3838357, 7.3906017 51.3838717, 7.3905954 51.3839099)",,
230317965,False,,,Im Kirchspiel,living_street,,False,30.806,"LINESTRING (7.3997053 51.3885142, 7.3995011 51.3887602)",,
"[230316957, 145407071, 234885223]",False,,,Burgstraße,"['living_street', 'residential']",30,"[False, True]",83.659,"LINESTRING (7.3997053 51.3885142, 7.3994899 51.3884404, 7.3993661 51.3884022, 7.3990967 51.3883071, 7.3990502 51.3882978, 7.3990044 51.3882839, 7.3989315 51.3882655, 7.3988222 51.3882494, 7.3987765 51.3882439, 7.3987433 51.3882401, 7.3987187 51.3882369, 7.3986035 51.3882276)",,
"[230444328, 230316954]",False,,,Burgstraße,living_street,,True,39.903,"LINESTRING (7.3997053 51.3885142, 7.3998336 51.3885436, 7.4001561 51.3886142, 7.4002325 51.3886511)",,yes
"[275428432, 464154242, 145407062, 464154239]",False,,,Am Bollwerk,residential,30,"[False, True]",139.903,"LINESTRING (7.4005756 51.3879369, 7.4005584 51.3878833, 7.4004157 51.387834, 7.4001004 51.3877339, 7.4000649 51.3877259, 7.3995926 51.3875463, 7.3995737 51.3875393, 7.3992547 51.3874608, 7.3991542 51.3874401, 7.3990555 51.38743, 7.3990247 51.3874273, 7.3989443 51.3874318, 7.3988841 51.3874378, 7.3988099 51.3874515)",,
"[230444328, 230316954]",False,,,Burgstraße,living_street,,False,39.903,"LINESTRING (7.4002325 51.3886511, 7.4001561 51.3886142, 7.3998336 51.3885436, 7.3997053 51.3885142)",,yes
"[27223146, 231960551, 230319279]",False,,,Im Kirchspiel,living_street,,"[False, True]",73.56,"LINESTRING (7.3996472 51.3890553, 7.3998755 51.3891168, 7.3999219 51.3890312, 7.3999363 51.3890046, 7.3999179 51.3889477, 7.3998462 51.3888756, 7.3997626 51.3888385, 7.3995616 51.3887796, 7.3995011 51.3887602)",,
463509017,False,1,,Ardeystraße,residential,30,False,7.625,"LINESTRING (7.3923611 51.3909873, 7.3924187 51.3910457)",,
26460297,True,1,,Trappenstraße,residential,30,False,133.63,"LINESTRING (7.3923611 51.3909873, 7.3922693 51.3909806, 7.391501 51.3909655, 7.3904955 51.3909744, 7.39044 51.3909616)",,yes
577258643,False,2,,,secondary,30,True,7.815,"LINESTRING (7.3910196 51.3839852, 7.3910526 51.383918)",,
577258644,False,2,,,secondary,30,False,20.858,"LINESTRING (7.3910196 51.3839852, 7.3910022 51.3839968, 7.3909722 51.3840171, 7.3909164 51.3840382, 7.3908268 51.3840496, 7.3907536 51.3840422)",,
577258638,False,2,,,secondary,30,False,8.744,"LINESTRING (7.3905954 51.3839099, 7.3906017 51.3838717, 7.3906305 51.3838357)",,
577258640,True,1,B 234,Ruhrstraße,secondary,30,False,22.738,"LINESTRING (7.3905954 51.3839099, 7.3905359 51.3838969, 7.3904694 51.3838863, 7.3903851 51.3838704, 7.3903019 51.3838275)",,
577258651,False,2,,,secondary,30,True,9.49,"LINESTRING (7.3905954 51.3839099, 7.3906004 51.3839353, 7.3906196 51.3839698, 7.3906355 51.3839908)",,
577258645,False,2,,,secondary,30,True,10.076,"LINESTRING (7.3906355 51.3839908, 7.3906864 51.3840201, 7.3907536 51.3840422)",,
577258651,False,2,,,secondary,30,False,9.49,"LINESTRING (7.3906355 51.3839908, 7.3906196 51.3839698, 7.3906004 51.3839353, 7.3905954 51.3839099)",,
577258643,False,2,,,secondary,30,False,7.815,"LINESTRING (7.3910526 51.383918, 7.3910196 51.3839852)",,
577258649,True,1,L 675,Kaiserstraße,secondary,30,False,19.863,"LINESTRING (7.3910526 51.383918, 7.3911746 51.3839496, 7.3912466 51.3839722, 7.3912871 51.3840105)",,
577258644,False,2,,,secondary,30,True,20.858,"LINESTRING (7.3907536 51.3840422, 7.3908268 51.3840496, 7.3909164 51.3840382, 7.3909722 51.3840171, 7.3910022 51.3839968, 7.3910196 51.3839852)",,
577258645,False,2,,,secondary,30,False,10.076,"LINESTRING (7.3907536 51.3840422, 7.3906864 51.3840201, 7.3906355 51.3839908)",,
577258646,True,,,Kaiserstraße,residential,20,False,22.433,"LINESTRING (7.3907536 51.3840422, 7.3906987 51.384067, 7.3906669 51.3840845, 7.3906325 51.3841035, 7.3905645 51.3841363, 7.3904835 51.38414)",,
5081835,False,,,Im Kirchspiel,residential,30,True,34.346999999999994,"LINESTRING (7.3998806 51.3893401, 7.3998497 51.389392, 7.3997721 51.3895056, 7.3997031 51.3896283)",,yes
449500472,True,1,B 234,Ruhrstraße,secondary,30,False,23.009999999999998,"LINESTRING (7.3903019 51.3838275, 7.3903959 51.3838197, 7.3904881 51.383828, 7.3905825 51.3838371, 7.3906305 51.3838357)",,
131278337,True,1,L 675,Kaiserstraße,secondary,30,False,18.998,"LINESTRING (7.3912871 51.3840105, 7.3912164 51.3840148, 7.3911471 51.3840014, 7.3910455 51.3839875, 7.3910196 51.3839852)",,
"[464379940, 620572332, 26591980, 582366006, 577258650]",False,2,L 675,Kaiserstraße,secondary,"['50', '30']",True,59.77799999999999,"LINESTRING (7.3912871 51.3840105, 7.3913865 51.38402, 7.3914592 51.3840237, 7.3916563 51.3840337, 7.3919346 51.3840342, 7.391991 51.3840343, 7.3921464 51.3840369)",,
577258647,False,,,Kaiserstraße,residential,20,False,4.908,"LINESTRING (7.3904923 51.3840962, 7.3904835 51.38414)",,
440914842,True,1,,Kaiserstraße,residential,20,False,15.376,"LINESTRING (7.3904923 51.3840962, 7.390551 51.3840496, 7.3906131 51.3840053, 7.3906355 51.3839908)",,
