osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,ref,width
34784626,Untere Mühlenstraße,residential,False,False,95.751,,30,"LINESTRING (10.3348952 51.9391696, 10.3355923 51.9394772, 10.3360159 51.9394601, 10.3360626 51.9393953)",,,
837635803,Konsumstraße,residential,False,False,27.893,,,"LINESTRING (10.3356679 51.9381031, 10.3359656 51.9382741)",,,5
69975559,Kastanienallee,residential,False,False,42.604,,,"LINESTRING (10.3240081 51.9371376, 10.3240234 51.9371795, 10.3239754 51.9374444, 10.323905 51.9375039)",,,6
27220025,Sülteweg,residential,False,True,65.579,,30,"LINESTRING (10.3353585 51.9328494, 10.3361027 51.9332199)",,,5
418338732,Sülteweg,residential,False,False,107.452,,30,"LINESTRING (10.3353585 51.9328494, 10.3347626 51.9333137, 10.3345879 51.9335444, 10.3345058 51.9336528)",,,
865960465,Sülteweg,residential,False,False,18.075,2,30,"LINESTRING (10.3345058 51.9336528, 10.3342677 51.933583)",,,
"[418338732, 72592022]","['Max-Bodenstein-Straße', 'Sülteweg']",residential,False,False,72.071,,30,"LINESTRING (10.3345058 51.9336528, 10.335238 51.933848, 10.3354681 51.9339136)",,,6
418338732,Sülteweg,residential,False,True,107.452,,30,"LINESTRING (10.3345058 51.9336528, 10.3345879 51.9335444, 10.3347626 51.9333137, 10.3353585 51.9328494)",,,
865960465,Sülteweg,residential,False,True,18.075,2,30,"LINESTRING (10.3342677 51.933583, 10.3345058 51.9336528)",,,
55942331,Mühlenstraße,secondary,False,True,72.11699999999999,,50,"LINESTRING (10.332905 51.9401619, 10.3328296 51.940115, 10.3325437 51.940004, 10.3319881 51.9398532)",,L 515,
55942329,Steinweg,residential,False,True,67.998,,30,"LINESTRING (10.3287886 51.9368355, 10.3280692 51.9372565)",,,
26655074,Ringstraße,residential,False,False,128.50099999999998,2,50,"LINESTRING (10.3287886 51.9368355, 10.328976 51.9367411, 10.3290985 51.9367224, 10.3292719 51.9367312, 10.3293921 51.9367177, 10.3296106 51.9366718, 10.3303456 51.9365177, 10.3305244 51.9364586)",,,
234347062,Harzstraße,secondary,False,True,249.969,,50,"LINESTRING (10.3287886 51.9368355, 10.3286484 51.9367421, 10.3284304 51.9366048, 10.3263579 51.9351602)",,L 515,
1094925179,Harzstraße,secondary,False,False,93.93599999999999,,50,"LINESTRING (10.3287886 51.9368355, 10.3289372 51.9369441, 10.3294883 51.937322, 10.3296798 51.9374766)",,L 515,
