osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,junction
50089459,,,Schlaunstraße,residential,False,False,70.97500000000001,"LINESTRING (6.923322 51.6078608, 6.9233143 51.6075951, 6.923306 51.607309, 6.923291 51.6072231)",30,,
155966539,,,Loewenfeldstraße,residential,False,False,36.353,"LINESTRING (6.9175963 51.6072333, 6.9175888 51.6075602)",30,,
"[610642146, 610642148]",3,,Kirchhellener Ring,tertiary,False,False,154.06300000000002,"LINESTRING (6.9175963 51.6072333, 6.9174228 51.6072324, 6.916999 51.6072302, 6.9169276 51.6072298, 6.9165206 51.6072158, 6.9165025 51.6072148, 6.9162218 51.6072, 6.9160168 51.6071911, 6.9155651 51.6071714, 6.9153692 51.6071628)",30,,
"[155966785, 610642150, 610642151]","['2', '3']",,Kirchhellener Ring,tertiary,False,True,155.712,"LINESTRING (6.9175963 51.6072333, 6.9176794 51.6072319, 6.9179207 51.6072186, 6.9180805 51.6072055, 6.9182777 51.6071835, 6.9183 51.60718, 6.9185879 51.6071454, 6.9189015 51.6071099, 6.9198166 51.6069973)",30,,
"[32690478, 755541638, 755541639]",,,An St. Johannes,residential,False,True,234.731,"LINESTRING (6.9175963 51.6072333, 6.9175909 51.6071287, 6.9175942 51.607084, 6.91761 51.6068672, 6.9176459 51.6063774, 6.9176534 51.6063161, 6.9176567 51.6062299, 6.9176793 51.6059398, 6.9176997 51.605667, 6.9177555 51.6051251)",30,4.9,
155966539,,,Loewenfeldstraße,residential,False,False,25.51,"LINESTRING (6.9175888 51.6075602, 6.9175695 51.6077893)",30,,
155966539,,,Loewenfeldstraße,residential,False,True,36.353,"LINESTRING (6.9175888 51.6075602, 6.9175963 51.6072333)",30,,
156166041,,,An der Windmühle,residential,False,False,61.79600000000001,"LINESTRING (6.9175888 51.6075602, 6.9177838 51.6075569, 6.9184798 51.6075118)",30,,
155966539,,,Loewenfeldstraße,residential,False,True,25.51,"LINESTRING (6.9175695 51.6077893, 6.9175888 51.6075602)",30,,
156166039,,,Klaus-Groth-Straße,residential,False,False,35.299,"LINESTRING (6.9175695 51.6077893, 6.9170586 51.6077793)",30,,
"[489331938, 96054347]",,,Gartenstraße,residential,False,False,164.514,"LINESTRING (6.9229885 51.6052078, 6.923004 51.6053166, 6.9230646 51.6054166, 6.9233342 51.6056815, 6.9234002 51.6057403, 6.923425 51.6057624, 6.9235212 51.6058484, 6.92356 51.6058812, 6.9236571 51.6059636, 6.9238013 51.6060973, 6.9238084 51.606104, 6.9240286 51.6063136, 6.9240762 51.606358, 6.9241935 51.6064673)",30,,
155967477,,,Arwinkel,residential,False,True,121.46400000000001,"LINESTRING (6.9229885 51.6052078, 6.9230869 51.6052174, 6.9231855 51.6052165, 6.9232861 51.6052116, 6.9234329 51.6051854, 6.9236361 51.6051155, 6.9238336 51.6050476, 6.923906 51.6050326, 6.9239771 51.6050197, 6.9240686 51.6050095, 6.9241588 51.6050067, 6.9244316 51.6050083, 6.9246728 51.6050234)",30,,
155967478,,,Antoniusstraße,residential,False,True,141.137,"LINESTRING (6.9229885 51.6052078, 6.9230016 51.6051316, 6.9230458 51.6050112, 6.9231988 51.6046402, 6.9233216 51.6043566, 6.92344 51.6041109, 6.9234738 51.604057, 6.9235452 51.6039926)",30,,
96054351,2,L 623,Bottroper Straße,secondary,False,False,73.054,"LINESTRING (6.9146344 51.6011067, 6.9146356 51.6012516, 6.9146557 51.6014403, 6.9146959 51.6015991, 6.9147572 51.6017568)",50,,
96054351,2,L 623,Bottroper Straße,secondary,False,True,83.112,"LINESTRING (6.9146344 51.6011067, 6.9146275 51.6009857, 6.9146226 51.6007913, 6.9146138 51.6004443, 6.9146133 51.6003594)",50,,
155968385,,,Kaplan-Xanten-Straße,residential,False,True,131.863,"LINESTRING (6.9146344 51.6011067, 6.9157397 51.6010993, 6.9163765 51.6011015, 6.9165432 51.6011081)",30,,
155968390,,,Fries Kamp,living_street,False,True,37.09,"LINESTRING (6.9249702 51.6023496, 6.9245732 51.6022926, 6.924445 51.6023042)",,,
155968383,,,Burgstraße,residential,False,False,62.886,"LINESTRING (6.9192535 51.6023679, 6.9190278 51.60182)",30,,
155968383,,,Burgstraße,residential,False,True,57.944,"LINESTRING (6.9192535 51.6023679, 6.9194719 51.6028043, 6.9195041 51.6028652)",30,,
155968391,,,Burgstraße,residential,False,False,64.601,"LINESTRING (6.9192535 51.6023679, 6.9189691 51.6023821, 6.9184989 51.6023948, 6.9183196 51.6023909)",30,,
22588546,2,L 615,Oberhofstraße,secondary,False,True,35.556,"LINESTRING (6.9195041 51.6028652, 6.9193506 51.602899, 6.9193377 51.6029019, 6.919025 51.602982)",30,,
155968383,,,Burgstraße,residential,False,False,57.944,"LINESTRING (6.9195041 51.6028652, 6.9194719 51.6028043, 6.9192535 51.6023679)",30,,
"[155968384, 155975819]",2,L 615,Oberhofstraße,secondary,False,"[False, True]",144.98,"LINESTRING (6.9195041 51.6028652, 6.9200673 51.6027706, 6.9203422 51.6027241, 6.9204956 51.6026982, 6.9206597 51.6026561, 6.9208287 51.6025849, 6.9209696 51.6024635, 6.9210731 51.602351, 6.9211344 51.6022961, 6.9211702 51.6022615, 6.9212063 51.6022266)",30,,
"[886680865, 886680866, 155975815]",2,,Wellbraucksweg,residential,False,False,267.746,"LINESTRING (6.92105 51.6002645, 6.9209008 51.6005979, 6.9208083 51.6008401, 6.9206764 51.6011851, 6.9206563 51.6012315, 6.9206046 51.6013887, 6.920599 51.6014031, 6.9205313 51.6015779, 6.9204758 51.601739, 6.9204611 51.6019203, 6.9204503 51.6020525, 6.9204329 51.6022172, 6.9203505 51.602406, 6.9203104 51.6025209, 6.9202906 51.6026185)",30,,
155975815,2,,Wellbraucksweg,residential,False,True,109.149,"LINESTRING (6.92105 51.6002645, 6.921226 51.5998333, 6.9212545 51.5997714, 6.9214352 51.5993387, 6.9214457 51.5993142)",30,,
156166011,2,,Hackfurthstraße,residential,False,False,116.089,"LINESTRING (6.92105 51.6002645, 6.9224619 51.6005186, 6.922666 51.6005514)",30,,
156166011,2,,Hackfurthstraße,residential,False,True,142.822,"LINESTRING (6.92105 51.6002645, 6.9196331 51.6000243, 6.9190507 51.599937)",30,,
"[886680865, 886680866, 155975815]",2,,Wellbraucksweg,residential,False,True,267.746,"LINESTRING (6.9202906 51.6026185, 6.9203104 51.6025209, 6.9203505 51.602406, 6.9204329 51.6022172, 6.9204503 51.6020525, 6.9204611 51.6019203, 6.9204758 51.601739, 6.9205313 51.6015779, 6.920599 51.6014031, 6.9206046 51.6013887, 6.9206563 51.6012315, 6.9206764 51.6011851, 6.9208083 51.6008401, 6.9209008 51.6005979, 6.92105 51.6002645)",30,,
22588541,,,Hackfurthstraße,residential,False,False,195.60000000000002,"LINESTRING (6.9162197 51.5998931, 6.916353 51.5998952, 6.9174125 51.5999102, 6.9187795 51.599929, 6.9190507 51.599937)",30,,
22588541,,,Hackfurthstraße,residential,False,True,112.50200000000001,"LINESTRING (6.9162197 51.5998931, 6.9151753 51.5998878, 6.9145909 51.5998876)",30,,
156166010,,,Burgstraße,residential,False,True,88.27300000000001,"LINESTRING (6.919291 51.5991573, 6.9190648 51.5998913, 6.9190507 51.599937)",30,,
156166031,,,Burgstraße,residential,False,False,78.11500000000001,"LINESTRING (6.919291 51.5991573, 6.9197995 51.5992154, 6.9200107 51.5992317, 6.9202102 51.5992392, 6.9203988 51.5991956)",30,,
156166031,,,Burgstraße,residential,False,True,78.115,"LINESTRING (6.9203988 51.5991956, 6.9202102 51.5992392, 6.9200107 51.5992317, 6.9197995 51.5992154, 6.919291 51.5991573)",30,,
22588541,,,Hackfurthstraße,residential,False,True,195.6,"LINESTRING (6.9190507 51.599937, 6.9187795 51.599929, 6.9174125 51.5999102, 6.916353 51.5998952, 6.9162197 51.5998931)",30,,
155968383,,,Burgstraße,residential,False,True,138.832,"LINESTRING (6.9190507 51.599937, 6.9190449 51.5999831, 6.9189642 51.600628, 6.9189158 51.6009213, 6.9189106 51.6011819)",30,,
156166010,,,Burgstraße,residential,False,False,88.27300000000001,"LINESTRING (6.9190507 51.599937, 6.9190648 51.5998913, 6.919291 51.5991573)",30,,
156166011,2,,Hackfurthstraße,residential,False,False,142.822,"LINESTRING (6.9190507 51.599937, 6.9196331 51.6000243, 6.92105 51.6002645)",30,,
304133066,,,Schulstraße,residential,False,True,4.838,"LINESTRING (6.9198675 51.6050747, 6.9198664 51.6051182)",30,,
156166037,,,Schulstraße,residential,False,False,34.661,"LINESTRING (6.9198675 51.6050747, 6.9202849 51.6050779, 6.9203663 51.6050919)",,,
304133066,,,Schulstraße,residential,False,False,91.341,"LINESTRING (6.9198675 51.6050747, 6.9198901 51.604581, 6.9199218 51.6043388, 6.9199478 51.6042558)",30,,
304133066,,,Schulstraße,residential,False,False,4.838,"LINESTRING (6.9198664 51.6051182, 6.9198675 51.6050747)",30,,
304133066,,,Schulstraße,residential,False,True,101.762,"LINESTRING (6.9198664 51.6051182, 6.9198383 51.6060332)",30,,
156166033,,,Auf der Bredde,residential,False,True,145.792,"LINESTRING (6.9198664 51.6051182, 6.9191547 51.6051134, 6.9177555 51.6051251)",30,,
156166037,,,Schulstraße,residential,False,False,55.762,"LINESTRING (6.9203663 51.6050919, 6.9203983 51.6051517, 6.9204008 51.6052144, 6.9203912 51.6055901)",,,
156166037,,,Schulstraße,residential,False,True,34.661,"LINESTRING (6.9203663 51.6050919, 6.9202849 51.6050779, 6.9198675 51.6050747)",,,
562554319,,,Schulstraße,residential,False,False,39.368,"LINESTRING (6.9203663 51.6050919, 6.9204506 51.605046, 6.9209082 51.6050571)",,,
"[755541638, 32690478, 755541639]",,,An St. Johannes,residential,False,False,234.73100000000002,"LINESTRING (6.9177555 51.6051251, 6.9176997 51.605667, 6.9176793 51.6059398, 6.9176567 51.6062299, 6.9176534 51.6063161, 6.9176459 51.6063774, 6.91761 51.6068672, 6.9175942 51.607084, 6.9175909 51.6071287, 6.9175963 51.6072333)",30,4.9,
"[755541636, 32690478]",,,An St. Johannes,residential,False,True,115.428,"LINESTRING (6.9177555 51.6051251, 6.917781 51.6050266, 6.9179621 51.6041842, 6.9179816 51.6040966)",30,4.9,
156166033,,,Auf der Bredde,residential,False,False,145.792,"LINESTRING (6.9177555 51.6051251, 6.9191547 51.6051134, 6.9198664 51.6051182)",30,,
156166033,,,Auf der Bredde,residential,False,True,96.846,"LINESTRING (6.9177555 51.6051251, 6.9169613 51.6051115, 6.9163537 51.6051011)",30,,
156166037,,,Schulstraße,residential,False,True,55.76199999999999,"LINESTRING (6.9203912 51.6055901, 6.9204008 51.6052144, 6.9203983 51.6051517, 6.9203663 51.6050919)",,,
156166029,,,An der Windmühle,residential,False,True,47.741,"LINESTRING (6.9191636 51.6074547, 6.9190719 51.6074531, 6.9185916 51.6075006, 6.9184798 51.6075118)",30,,
156166039,,,Klaus-Groth-Straße,residential,False,True,1.792,"LINESTRING (6.9166005 51.6077744, 6.9165746 51.6077734)",30,,
156166039,,,Klaus-Groth-Straße,residential,False,False,190.765,"LINESTRING (6.9166005 51.6077744, 6.9165311 51.6080196, 6.9163873 51.6084215, 6.9163733 51.6084481, 6.9163491 51.6084712, 6.9163076 51.6084908, 6.9162534 51.608498, 6.9159862 51.6084982, 6.9159449 51.6084862, 6.9159145 51.6084646, 6.9158862 51.6084425, 6.9158772 51.6084139, 6.9158854 51.6082962, 6.9160479 51.6078232, 6.9160612 51.6077995, 6.9160834 51.6077778)",30,,
156166039,,,Klaus-Groth-Straße,residential,False,True,31.639,"LINESTRING (6.9166005 51.6077744, 6.9169517 51.6077782, 6.9170586 51.6077793)",30,,
38163617,,,Senheimer Straße,residential,False,True,41.545,"LINESTRING (6.9209359 51.6035483, 6.9206944 51.6035012, 6.9205266 51.603419, 6.9204274 51.6033624)",30,,
205524513,,,Senheimer Straße,residential,True,False,32.729,"LINESTRING (6.9209359 51.6035483, 6.921105 51.6035701, 6.9211272 51.6036974, 6.9211298 51.6037564)",30,,
38163617,,,Senheimer Straße,residential,False,False,28.812,"LINESTRING (6.9204321 51.6031033, 6.9204274 51.6033624)",30,,
352401266,,,Kirchhellener Ring,living_street,False,True,35.148,"LINESTRING (6.9262985 51.5993665, 6.9257999 51.5994297)",,,
322899281,,,Pastor-Dahlmann-Straße,living_street,False,True,43.900999999999996,"LINESTRING (6.9262985 51.5993665, 6.9267914 51.5993212, 6.9268994 51.5992685)",,,
1092956983,,,Kirchhellener Ring,residential,False,True,75.432,"LINESTRING (6.9262985 51.5993665, 6.9264094 51.5997538, 6.9264897 51.6000344)",20,,
325999624,,,Brahmweg,residential,False,True,47.3,"LINESTRING (6.9224953 51.6077844, 6.9218151 51.6078344)",,,
326028181,,,Klaus-Groth-Straße,residential,False,True,50.624,"LINESTRING (6.9169977 51.6073256, 6.9170586 51.6077793)",30,,
156166039,,,Klaus-Groth-Straße,residential,False,True,35.299,"LINESTRING (6.9170586 51.6077793, 6.9175695 51.6077893)",30,,
326028181,,,Klaus-Groth-Straße,residential,False,False,50.624,"LINESTRING (6.9170586 51.6077793, 6.9169977 51.6073256)",30,,
156166039,,,Klaus-Groth-Straße,residential,False,False,31.639,"LINESTRING (6.9170586 51.6077793, 6.9169517 51.6077782, 6.9166005 51.6077744)",30,,
106471875,,,Burghof,residential,False,True,58.577,"LINESTRING (6.9158026 51.6017577, 6.9159993 51.6017482, 6.9166497 51.601763)",30,,
326116670,,,Auf der Bredde,residential,False,True,151.049,"LINESTRING (6.9161173 51.6037672, 6.916042 51.6038414, 6.9159979 51.6042381, 6.9160524 51.604372, 6.9160135 51.6046655, 6.9161095 51.6048768, 6.9160811 51.605097)",30,,
156166033,,,Auf der Bredde,residential,False,False,18.831,"LINESTRING (6.9160811 51.605097, 6.9163537 51.6051011)",30,,
156166033,,,Auf der Bredde,residential,False,True,31.923,"LINESTRING (6.9160811 51.605097, 6.9159308 51.6050937, 6.9156192 51.6050858)",30,,
326116670,,,Auf der Bredde,residential,False,False,151.04900000000004,"LINESTRING (6.9160811 51.605097, 6.9161095 51.6048768, 6.9160135 51.6046655, 6.9160524 51.604372, 6.9159979 51.6042381, 6.916042 51.6038414, 6.9161173 51.6037672)",30,,
304133066,,,Schulstraße,residential,False,False,101.762,"LINESTRING (6.9198383 51.6060332, 6.9198664 51.6051182)",30,,
326117584,,,Schulstraße,residential,False,True,63.715,"LINESTRING (6.9198383 51.6060332, 6.9207601 51.6060573)",,,
304133066,,,Schulstraße,residential,False,True,107.289,"LINESTRING (6.9198383 51.6060332, 6.9198002 51.606879, 6.9198032 51.6069009, 6.9198166 51.6069973)",30,,
326117584,,,Schulstraße,residential,False,False,63.715,"LINESTRING (6.9207601 51.6060573, 6.9198383 51.6060332)",,,
326143809,,,Wellbraucksweg,residential,False,False,82.186,"LINESTRING (6.9214457 51.5993142, 6.9225966 51.5995019)",,,
155975815,2,,Wellbraucksweg,residential,False,False,109.149,"LINESTRING (6.9214457 51.5993142, 6.9214352 51.5993387, 6.9212545 51.5997714, 6.921226 51.5998333, 6.92105 51.6002645)",30,,
326143809,,,Wellbraucksweg,residential,False,True,82.186,"LINESTRING (6.9225966 51.5995019, 6.9214457 51.5993142)",,,
326143525,,,Bottroper Straße,residential,False,False,61.475,"LINESTRING (6.9154969 51.6003914, 6.9148155 51.6003914, 6.9146133 51.6003594)",,,
322899281,,,Pastor-Dahlmann-Straße,living_street,False,False,43.900999999999996,"LINESTRING (6.9268994 51.5992685, 6.9267914 51.5993212, 6.9262985 51.5993665)",,,
352401266,,,Kirchhellener Ring,living_street,False,False,13.797,"LINESTRING (6.9252471 51.5994874, 6.9254456 51.5994735)",,,
562554319,,,Schulstraße,residential,False,True,39.368,"LINESTRING (6.9209082 51.6050571, 6.9204506 51.605046, 6.9203663 51.6050919)",,,
32598069,2,,Kirchhellener Ring,residential,False,False,127.074,"LINESTRING (6.9265073 51.6030895, 6.9265973 51.6024331, 6.9266649 51.6019509)",30,,
32598069,2,,Kirchhellener Ring,residential,False,True,233.092,"LINESTRING (6.9265073 51.6030895, 6.9264701 51.6033929, 6.9264353 51.603579, 6.926324 51.6040718, 6.9262739 51.6043002, 6.9260802 51.6050729, 6.926045 51.6051648)",30,,
"[23434130, 45262611]",2,,Schulze-Delitzsch-Straße,tertiary,False,False,50.522000000000006,"LINESTRING (6.9214772 51.6022277, 6.9215953 51.6022562, 6.9219076 51.6023739, 6.9219905 51.6024045, 6.922051 51.6024267, 6.9221137 51.6024497)",30,,
389763089,1,L 615,Oberhofstraße,secondary,True,False,21.825,"LINESTRING (6.9214772 51.6022277, 6.9214339 51.602254, 6.9213784 51.6022688, 6.9213154 51.6022698, 6.9212598 51.6022574, 6.9212063 51.6022266)",30,,roundabout
"[155968384, 155975819]",2,L 615,Oberhofstraße,secondary,False,"[False, True]",144.98000000000002,"LINESTRING (6.9212063 51.6022266, 6.9211702 51.6022615, 6.9211344 51.6022961, 6.9210731 51.602351, 6.9209696 51.6024635, 6.9208287 51.6025849, 6.9206597 51.6026561, 6.9204956 51.6026982, 6.9203422 51.6027241, 6.9200673 51.6027706, 6.9195041 51.6028652)",30,,
389763089,1,L 615,Oberhofstraße,secondary,True,False,27.949999999999996,"LINESTRING (6.9212063 51.6022266, 6.9211829 51.6021945, 6.9211826 51.602192, 6.9211783 51.6021601, 6.9211886 51.6021322, 6.9211974 51.6021229, 6.9212163 51.6021031, 6.9212504 51.6020857, 6.9212632 51.6020792, 6.9213145 51.6020681, 6.9213656 51.6020702, 6.9213912 51.6020712)",30,,roundabout
32598069,2,,Kirchhellener Ring,residential,False,False,233.092,"LINESTRING (6.926045 51.6051648, 6.9260802 51.6050729, 6.9262739 51.6043002, 6.926324 51.6040718, 6.9264353 51.603579, 6.9264701 51.6033929, 6.9265073 51.6030895)",30,,
"[44951885, 610642159]",2,,Hauptstraße,tertiary,False,False,211.881,"LINESTRING (6.926045 51.6051648, 6.9258214 51.6051054, 6.9255808 51.605029, 6.9252931 51.6048988, 6.9251121 51.6048052, 6.924971 51.604723, 6.9243717 51.6043747, 6.9240872 51.6042287, 6.9238941 51.6041445, 6.9238567 51.6041274, 6.9236736 51.6039818)",30,,
"[389763088, 610642155, 610642156]",3,,Kirchhellener Ring,tertiary,False,True,195.452,"LINESTRING (6.926045 51.6051648, 6.9259263 51.6052775, 6.9255408 51.6056301, 6.9254832 51.6056843, 6.9254368 51.6057233, 6.9254108 51.605745, 6.9253131 51.6058281, 6.9252823 51.605851, 6.9252385 51.6058836, 6.9252043 51.6059089, 6.925122 51.6059702, 6.9249636 51.6060883, 6.9248343 51.6061797, 6.9247158 51.6062524, 6.9246217 51.6062922, 6.92454 51.6063302, 6.9244549 51.6063699, 6.9243505 51.6064077, 6.9241935 51.6064673)",50,,
155777753,,,Gartenstraße,residential,False,False,75.19399999999999,"LINESTRING (6.9241935 51.6064673, 6.9242601 51.6065569, 6.9243167 51.6066329, 6.9246295 51.6070869)",30,,
"[389763088, 610642155, 610642156]",3,,Kirchhellener Ring,tertiary,False,False,195.452,"LINESTRING (6.9241935 51.6064673, 6.9243505 51.6064077, 6.9244549 51.6063699, 6.92454 51.6063302, 6.9246217 51.6062922, 6.9247158 51.6062524, 6.9248343 51.6061797, 6.9249636 51.6060883, 6.925122 51.6059702, 6.9252043 51.6059089, 6.9252385 51.6058836, 6.9252823 51.605851, 6.9253131 51.6058281, 6.9254108 51.605745, 6.9254368 51.6057233, 6.9254832 51.6056843, 6.9255408 51.6056301, 6.9259263 51.6052775, 6.926045 51.6051648)",50,,
"[489331938, 96054347]",,,Gartenstraße,residential,False,True,164.514,"LINESTRING (6.9241935 51.6064673, 6.9240762 51.606358, 6.9240286 51.6063136, 6.9238084 51.606104, 6.9238013 51.6060973, 6.9236571 51.6059636, 6.92356 51.6058812, 6.9235212 51.6058484, 6.923425 51.6057624, 6.9234002 51.6057403, 6.9233342 51.6056815, 6.9230646 51.6054166, 6.923004 51.6053166, 6.9229885 51.6052078)",30,,
"[304133063, 610642152, 755541640, 755541642, 755541643, 755541644, 610642154, 755541641, 755541645, 758703849]","['2', '3']",,Kirchhellener Ring,tertiary,False,True,308.803,"LINESTRING (6.9241935 51.6064673, 6.9240225 51.6065136, 6.923971 51.6065276, 6.9236959 51.6065915, 6.9234228 51.6066305, 6.9232236 51.6066494, 6.9229254 51.6066776, 6.9223241 51.6067348, 6.9221072 51.6067554, 6.9217043 51.6067937, 6.9215855 51.606805, 6.9212702 51.6068434, 6.9212395 51.6068472, 6.9210286 51.6068729, 6.9209608 51.6068819, 6.9208028 51.6069012, 6.9207522 51.6069072, 6.9205447 51.6069305, 6.9198166 51.6069973)",30,,
38127561,2,K 3,Hackfurthstraße,tertiary,False,False,292.07800000000003,"LINESTRING (6.922666 51.6005514, 6.9233461 51.6007047, 6.9235145 51.6007456, 6.9236874 51.6007848, 6.9239748 51.6008408, 6.9240362 51.6008531, 6.9244314 51.6009244, 6.9248094 51.6009927, 6.9251208 51.601044, 6.9251651 51.6010516, 6.9253941 51.601091, 6.9256429 51.6011258, 6.925943 51.6011691, 6.9262168 51.6011924, 6.9264845 51.6012097, 6.9267396 51.6012043)",30,,
156166011,2,,Hackfurthstraße,residential,False,True,116.089,"LINESTRING (6.922666 51.6005514, 6.9224619 51.6005186, 6.92105 51.6002645)",30,,
"[613159176, 326943964, 155975829, 613159175]","['2', '3']",L 615,Oberhofstraße,secondary,False,True,190.96799999999996,"LINESTRING (6.922666 51.6005514, 6.9225577 51.6007308, 6.9222744 51.6010697, 6.9219699 51.601402, 6.9218968 51.6014801, 6.9217312 51.6016569, 6.9217064 51.6016833, 6.9216643 51.6017208, 6.9215191 51.6018798, 6.9214918 51.6019082, 6.9214566 51.6019647, 6.9214449 51.6019834, 6.9214227 51.602019, 6.9214071 51.6020449, 6.9213912 51.6020712)",50,,
740466759,,,Auf der Bredde,unclassified,False,False,11.039,"LINESTRING (6.9168446 51.6058006, 6.916835 51.6058997)",30,,
740466759,,,Auf der Bredde,unclassified,False,True,13.228,"LINESTRING (6.9168446 51.6058006, 6.9168545 51.6056818)",30,,
608600222,,,Auf der Bredde,unclassified,False,False,110.89499999999998,"LINESTRING (6.9168446 51.6058006, 6.9164157 51.6057961, 6.9163847 51.6057918, 6.9163629 51.6057858, 6.916336 51.6057736, 6.9163234 51.6057626, 6.9163187 51.6057485, 6.9163198 51.6057241, 6.9163537 51.6051011)",30,,
156166033,,,Auf der Bredde,residential,False,True,18.831,"LINESTRING (6.9163537 51.6051011, 6.9160811 51.605097)",30,,
156166033,,,Auf der Bredde,residential,False,False,96.846,"LINESTRING (6.9163537 51.6051011, 6.9169613 51.6051115, 6.9177555 51.6051251)",30,,
608600222,,,Auf der Bredde,unclassified,False,True,110.895,"LINESTRING (6.9163537 51.6051011, 6.9163198 51.6057241, 6.9163187 51.6057485, 6.9163234 51.6057626, 6.916336 51.6057736, 6.9163629 51.6057858, 6.9163847 51.6057918, 6.9164157 51.6057961, 6.9168446 51.6058006)",30,,
705939033,,,Klaus-Groth-Straße,residential,False,True,49.404,"LINESTRING (6.9165085 51.607331, 6.9165746 51.6077734)",30,,
156166039,,,Klaus-Groth-Straße,residential,False,False,1.792,"LINESTRING (6.9165746 51.6077734, 6.9166005 51.6077744)",30,,
705939033,,,Klaus-Groth-Straße,residential,False,False,49.404,"LINESTRING (6.9165746 51.6077734, 6.9165085 51.607331)",30,,
156166039,,,Klaus-Groth-Straße,residential,False,True,34.515,"LINESTRING (6.9165746 51.6077734, 6.9161664 51.6077571, 6.9161236 51.6077626, 6.9160834 51.6077778)",30,,
710541355,,,Kirchhellener Ring,living_street,False,True,42.504,"LINESTRING (6.9255555 51.5998496, 6.9254456 51.5994735)",,,
352401266,,,Kirchhellener Ring,living_street,False,False,24.951,"LINESTRING (6.9254456 51.5994735, 6.9257999 51.5994297)",,,
352401266,,,Kirchhellener Ring,living_street,False,True,13.797,"LINESTRING (6.9254456 51.5994735, 6.9252471 51.5994874)",,,
710541355,,,Kirchhellener Ring,living_street,False,False,42.504,"LINESTRING (6.9254456 51.5994735, 6.9255555 51.5998496)",,,
352401266,,,Kirchhellener Ring,living_street,False,False,35.148,"LINESTRING (6.9257999 51.5994297, 6.9262985 51.5993665)",,,
352401266,,,Kirchhellener Ring,living_street,False,True,24.951,"LINESTRING (6.9257999 51.5994297, 6.9254456 51.5994735)",,,
727084423,,,Hauptstraße,residential,False,False,8.949,"LINESTRING (6.9235452 51.6039926, 6.9236736 51.6039818)",30,,
155967478,,,Antoniusstraße,residential,False,False,141.137,"LINESTRING (6.9235452 51.6039926, 6.9234738 51.604057, 6.92344 51.6041109, 6.9233216 51.6043566, 6.9231988 51.6046402, 6.9230458 51.6050112, 6.9230016 51.6051316, 6.9229885 51.6052078)",30,,
740466759,,,Auf der Bredde,unclassified,False,True,11.039,"LINESTRING (6.916835 51.6058997, 6.9168446 51.6058006)",30,,
740466759,,,Auf der Bredde,unclassified,False,False,13.228,"LINESTRING (6.9168545 51.6056818, 6.9168446 51.6058006)",30,,
745743598,,,Gartenstraße,residential,False,True,9.994,"LINESTRING (6.9226976 51.6042942, 6.9226698 51.6043824)",,,
745743598,,,Gartenstraße,residential,False,False,9.994,"LINESTRING (6.9226698 51.6043824, 6.9226976 51.6042942)",,,
745743599,,,Gartenstraße,residential,False,False,5.013,"LINESTRING (6.9226698 51.6043824, 6.9227084 51.6043841, 6.9227419 51.6043873)",,,
745743599,,,Gartenstraße,residential,False,True,46.396,"LINESTRING (6.9226698 51.6043824, 6.9226185 51.60438, 6.9225012 51.6043916, 6.9222759 51.604432, 6.922043 51.6045132)",,,
745743599,,,Gartenstraße,residential,False,True,5.013,"LINESTRING (6.9227419 51.6043873, 6.9227084 51.6043841, 6.9226698 51.6043824)",,,
188225078,,,Gartenstraße,residential,True,False,103.132,"LINESTRING (6.922043 51.6045132, 6.9223414 51.6047845, 6.9225393 51.6049662, 6.9226758 51.6050871, 6.9227087 51.605113, 6.9227389 51.6051305, 6.9227922 51.6051486, 6.9229253 51.605188, 6.9229885 51.6052078)",30,,
745743599,,,Gartenstraße,residential,False,False,46.396,"LINESTRING (6.922043 51.6045132, 6.9222759 51.604432, 6.9225012 51.6043916, 6.9226185 51.60438, 6.9226698 51.6043824)",,,
