osmid,lanes,ref,highway,maxspeed,width,oneway,reversed,length,geometry,name,junction,access
34916696,,,residential,,,False,True,45.339,"LINESTRING (9.0766232 48.8714555, 9.0764303 48.871068)",Paradiesweg,,
33771768,,,residential,30,,False,False,54.219,"LINESTRING (9.0766232 48.8714555, 9.0760995 48.8715813, 9.0759166 48.8715694)",Thüringer Straße,,
33771768,,,residential,30,,False,True,119.434,"LINESTRING (9.0766232 48.8714555, 9.0767747 48.8714192, 9.0772956 48.8712944, 9.0771083 48.8708977, 9.0770468 48.8707141)",Thüringer Straße,,
8010850,,,residential,30,,False,False,10.011000000000001,"LINESTRING (9.0758987 48.873626, 9.0759573 48.8735739, 9.07597 48.8735501)",Bettelackerweg,,
8010850,,,residential,30,,False,True,45.428,"LINESTRING (9.0758987 48.873626, 9.0758644 48.8736719, 9.0756297 48.8738512, 9.0755184 48.8739473)",Bettelackerweg,,
8010851,,,residential,30,,False,False,208.381,"LINESTRING (9.0758987 48.873626, 9.0769978 48.873638, 9.0787387 48.8735208)",Königsberger Straße,,
8010851,,,residential,30,,False,True,208.381,"LINESTRING (9.0787387 48.8735208, 9.0769978 48.873638, 9.0758987 48.873626)",Königsberger Straße,,
8010852,,,residential,30,,False,False,144.177,"LINESTRING (9.0740228 48.8734974, 9.0758154 48.8734911, 9.07597 48.8735501)",Danziger Straße,,
"[8167778, 33487543]",,,"['living_street', 'residential']",30,,False,False,343.416,"LINESTRING (9.0822313 48.8711201, 9.081906 48.8711479, 9.0818309 48.8711527, 9.0817821 48.871156, 9.0810138 48.8712475, 9.0808523 48.8711517, 9.0806122 48.8710194, 9.0802684 48.8708127, 9.0800438 48.8708161, 9.0797448 48.8710045, 9.0793027 48.8713392, 9.0788309 48.8716799, 9.0784164 48.8717987)",Liegnitzer Straße,,
8163885,,,residential,30,,False,True,57.448,"LINESTRING (9.0808828 48.8720373, 9.0808815 48.8721212, 9.0808732 48.8725539)",Breslauer Straße,,
6008787,2,,residential,30,,False,True,39.68,"LINESTRING (9.0808732 48.8725539, 9.0814135 48.8725215)",Breslauer Straße,,
6008787,2,,residential,30,,False,False,222.78200000000004,"LINESTRING (9.0808732 48.8725539, 9.0803458 48.8725686, 9.0799088 48.8725732, 9.0798213 48.8725723, 9.0796492 48.8725712, 9.0794628 48.872556, 9.0793695 48.8725339, 9.0791265 48.872449, 9.0790813 48.8724336, 9.0790461 48.8724188, 9.078845 48.8723295, 9.0786525 48.8721811, 9.0784164 48.8717987)",Breslauer Straße,,
8163885,,,residential,30,,False,False,57.448,"LINESTRING (9.0808732 48.8725539, 9.0808815 48.8721212, 9.0808828 48.8720373)",Breslauer Straße,,
6008787,2,,residential,30,,False,False,39.68,"LINESTRING (9.0814135 48.8725215, 9.0808732 48.8725539)",Breslauer Straße,,
6008787,2,,residential,30,,False,True,38.581,"LINESTRING (9.0814135 48.8725215, 9.0819344 48.8724667)",Breslauer Straße,,
8163886,,,residential,30,,False,False,43.54,"LINESTRING (9.0814135 48.8725215, 9.0814243 48.87213)",Breslauer Straße,,
8163886,,,residential,30,,False,True,43.54,"LINESTRING (9.0814243 48.87213, 9.0814135 48.8725215)",Breslauer Straße,,
8012670,,,residential,30,,False,False,54.079,"LINESTRING (9.0792081 48.8770895, 9.0789012 48.8770193, 9.0785197 48.8769126)",Sonnenstraße,,
9077884,2,,tertiary,50,,False,False,60.309,"LINESTRING (9.0792081 48.8770895, 9.0792026 48.8773072, 9.0791976 48.877508, 9.0791897 48.8776317)",Ludwigsburger Straße,,
9077884,2,,tertiary,50,,False,True,88.03399999999999,"LINESTRING (9.0792081 48.8770895, 9.0792119 48.876778, 9.0792177 48.8765136, 9.0791672 48.8763004)",Ludwigsburger Straße,,
6009388,2,,tertiary,30,,False,False,12.86,"LINESTRING (9.07654 48.8762505, 9.0763798 48.8762982)",Stuttgarter Straße,,
8012672,2,,residential,30,,False,False,153.713,"LINESTRING (9.07654 48.8762505, 9.0764975 48.8760825, 9.0764623 48.8758961, 9.0764257 48.8757026, 9.0764001 48.8755237, 9.0763882 48.8754575, 9.0763683 48.875319, 9.0763048 48.8748772)",Christofstraße,,
515016973,,,tertiary,50,,False,False,50.772,"LINESTRING (9.07654 48.8762505, 9.0766493 48.8762188, 9.0767277 48.8761966, 9.0771829 48.8760783)",Stuttgarter Straße,,
8012683,,,residential,30,7.5,False,False,52.56,"LINESTRING (9.0712881 48.8717269, 9.071367 48.8716932, 9.0714361 48.8716323, 9.0715548 48.8714801, 9.07169 48.8713426)",Münchinger Weg,,
124815936,,,residential,30,,False,False,96.517,"LINESTRING (9.0712881 48.8717269, 9.0713172 48.8717873, 9.0713293 48.87183, 9.0713376 48.8718879, 9.0713157 48.8725908)",Bahnhofstraße,,
8012683,,,residential,30,7.5,False,True,52.56,"LINESTRING (9.07169 48.8713426, 9.0715548 48.8714801, 9.0714361 48.8716323, 9.071367 48.8716932, 9.0712881 48.8717269)",Münchinger Weg,,
23856647,,,residential,30,,False,False,69.541,"LINESTRING (9.07169 48.8713426, 9.0718384 48.8714131, 9.0720861 48.8715303, 9.0724909 48.8716776)",In der Aue,,
33771941,,,residential,30,,False,True,412.013,"LINESTRING (9.0713157 48.8725908, 9.0715769 48.8725854, 9.0727477 48.8725315, 9.0740562 48.8722392, 9.074209 48.8722101, 9.0749963 48.8720844, 9.0755625 48.8720067, 9.0762601 48.8717538, 9.076651 48.8715794)",Auenweg,,
124815936,,,residential,30,,False,False,40.808,"LINESTRING (9.0713157 48.8725908, 9.0713309 48.8728436, 9.0713453 48.8729572)",Bahnhofstraße,,
124815936,,,residential,30,,False,True,96.517,"LINESTRING (9.0713157 48.8725908, 9.0713376 48.8718879, 9.0713293 48.87183, 9.0713172 48.8717873, 9.0712881 48.8717269)",Bahnhofstraße,,
33771941,,,residential,30,,False,False,412.013,"LINESTRING (9.076651 48.8715794, 9.0762601 48.8717538, 9.0755625 48.8720067, 9.0749963 48.8720844, 9.074209 48.8722101, 9.0740562 48.8722392, 9.0727477 48.8725315, 9.0715769 48.8725854, 9.0713157 48.8725908)",Auenweg,,
34916694,,,residential,,,False,False,75.93799999999999,"LINESTRING (9.076651 48.8715794, 9.0769191 48.872004, 9.0770124 48.8721666, 9.0770372 48.8722132)",Paradiesweg,,
1147477093,,,residential,30,,False,True,100.318,"LINESTRING (9.076651 48.8715794, 9.0768131 48.8715683, 9.0773138 48.8715301, 9.0774483 48.8715196, 9.0780124 48.8714699)",Auenweg,,
33771768,,,residential,30,,False,True,90.625,"LINESTRING (9.0746825 48.8715534, 9.0752149 48.871525, 9.0759166 48.8715694)",Thüringer Straße,,
"[8012691, 8012695]",,,residential,30,4.2,False,False,206.69100000000003,"LINESTRING (9.0815706 48.8745866, 9.0814973 48.8745659, 9.0811262 48.8745767, 9.0806292 48.8745925, 9.0800125 48.8746492, 9.0800031 48.8744369, 9.0800028 48.8742469, 9.0799995 48.874031, 9.079989 48.8738242)","['Posener Straße', 'Samlandweg']",,
8012691,,,residential,30,,False,True,26.184,"LINESTRING (9.0815706 48.8745866, 9.081665 48.8746312, 9.0817294 48.8746776, 9.0817562 48.874715, 9.0817888 48.8747655)",Posener Straße,,
8012698,,,residential,30,,False,False,45.396,"LINESTRING (9.0815706 48.8745866, 9.0815912 48.8745509, 9.0815698 48.8741811)",Masurenweg,,
6995231,,,residential,30,,False,False,216.51500000000004,"LINESTRING (9.079989 48.8738242, 9.0804962 48.8737976, 9.0806217 48.8737909, 9.0810491 48.8737665, 9.0815141 48.8737422, 9.0818296 48.8737274, 9.081893 48.8737237, 9.0820717 48.8737151, 9.0822132 48.8737127, 9.0823755 48.8737206, 9.08265 48.8737586, 9.0829137 48.873832)",Hermann-Essig-Straße,,
"[8012691, 8012695]",,,residential,30,4.2,False,True,206.691,"LINESTRING (9.079989 48.8738242, 9.0799995 48.874031, 9.0800028 48.8742469, 9.0800031 48.8744369, 9.0800125 48.8746492, 9.0806292 48.8745925, 9.0811262 48.8745767, 9.0814973 48.8745659, 9.0815706 48.8745866)","['Posener Straße', 'Samlandweg']",,
671543086,,,residential,30,,False,True,328.167,"LINESTRING (9.079989 48.8738242, 9.0795011 48.8738465, 9.079027 48.8738693, 9.0780088 48.8739288, 9.0779488 48.8739322, 9.0775332 48.8739487, 9.0765417 48.8739667, 9.0764766 48.873968, 9.0761531 48.8739726, 9.075851 48.8739826, 9.0757236 48.8739853, 9.075637 48.8739724, 9.0755184 48.8739473)",Hermann-Essig-Straße,,
8012698,,,residential,30,,False,True,45.396,"LINESTRING (9.0815698 48.8741811, 9.0815912 48.8745509, 9.0815706 48.8745866)",Masurenweg,,
8010623,,,residential,30,,False,True,40.64,"LINESTRING (9.0813866 48.8763534, 9.0808309 48.8763554)",Stiegelstraße,,
8010623,,,residential,30,,False,False,43.803,"LINESTRING (9.0813866 48.8763534, 9.0816737 48.8763167, 9.0819699 48.8762649)",Stiegelstraße,,
8012711,,,residential,30,,False,False,71.98400000000001,"LINESTRING (9.0813866 48.8763534, 9.0815339 48.8766481, 9.0815798 48.8769839)",Am Wurmberg,,
8012711,,,residential,30,,False,False,152.047,"LINESTRING (9.0815798 48.8769839, 9.0816018 48.8773475, 9.0816453 48.8773954, 9.0829807 48.8777515)",Am Wurmberg,,
8012711,,,residential,30,,False,True,71.98400000000001,"LINESTRING (9.0815798 48.8769839, 9.0815339 48.8766481, 9.0813866 48.8763534)",Am Wurmberg,,
8167930,,,residential,30,,False,False,143.63600000000002,"LINESTRING (9.0815798 48.8769839, 9.0822199 48.8770522, 9.0828337 48.8771093, 9.0833762 48.877113, 9.0835294 48.877114)",Schelmenpfad,,
8012711,,,residential,30,,False,True,152.047,"LINESTRING (9.0829807 48.8777515, 9.0816453 48.8773954, 9.0816018 48.8773475, 9.0815798 48.8769839)",Am Wurmberg,,
8167930,,,residential,30,,False,True,143.636,"LINESTRING (9.0835294 48.877114, 9.0833762 48.877113, 9.0828337 48.8771093, 9.0822199 48.8770522, 9.0815798 48.8769839)",Schelmenpfad,,
8167767,,,residential,,,False,False,60.702999999999996,"LINESTRING (9.0845052 48.8766713, 9.0845039 48.8766237, 9.0844996 48.8761254)",Stiegelstraße,,
8010623,,,residential,30,,False,True,54.885,"LINESTRING (9.0844996 48.8761254, 9.084044 48.876144, 9.0840015 48.8761453, 9.0837502 48.8761514)",Stiegelstraße,,
8167767,,,residential,,,False,True,60.702999999999996,"LINESTRING (9.0844996 48.8761254, 9.0845039 48.8766237, 9.0845052 48.8766713)",Stiegelstraße,,
"[1147477092, 8013469]",,,residential,,,False,True,122.848,"LINESTRING (9.0746038 48.8747321, 9.074284 48.8746743, 9.0741761 48.8746647, 9.0739998 48.8746436, 9.073873 48.8746292, 9.0737812 48.8746187, 9.0735873 48.874587, 9.0733549 48.8745538, 9.0732171 48.8745136, 9.0730602 48.8744748, 9.0729802 48.8744872)",Hohlgraben,,
8167940,,,residential,,,False,True,161.727,"LINESTRING (9.0746038 48.8747321, 9.0746753 48.8750405, 9.0747782 48.8754054, 9.0747503 48.8756188, 9.0747346 48.8756515, 9.0745754 48.8759824, 9.0744893 48.876048, 9.0743817 48.8761022)",Hintere Gasse,,
341860724,,,residential,,,False,False,127.02900000000001,"LINESTRING (9.0746038 48.8747321, 9.0750984 48.8747338, 9.0757707 48.8747811, 9.0762529 48.8748412, 9.0763048 48.8748772)",Hohlgraben,,
8012672,2,,residential,30,,False,True,153.713,"LINESTRING (9.0763048 48.8748772, 9.0763683 48.875319, 9.0763882 48.8754575, 9.0764001 48.8755237, 9.0764257 48.8757026, 9.0764623 48.8758961, 9.0764975 48.8760825, 9.07654 48.8762505)",Christofstraße,,
341860724,,,residential,,,False,False,53.2,"LINESTRING (9.0763048 48.8748772, 9.0764798 48.8748785, 9.0770322 48.8748751)",Hohlgraben,,
341860724,,,residential,,,False,True,127.029,"LINESTRING (9.0763048 48.8748772, 9.0762529 48.8748412, 9.0757707 48.8747811, 9.0750984 48.8747338, 9.0746038 48.8747321)",Hohlgraben,,
341860724,,,residential,,,False,True,53.2,"LINESTRING (9.0770322 48.8748751, 9.0764798 48.8748785, 9.0763048 48.8748772)",Hohlgraben,,
23856647,,,residential,30,,False,False,25.02,"LINESTRING (9.0724909 48.8716776, 9.072664 48.8717046, 9.072746 48.8717047, 9.0728282 48.8717049)",In der Aue,,
23856647,,,residential,30,,False,True,69.541,"LINESTRING (9.0724909 48.8716776, 9.0720861 48.8715303, 9.0718384 48.8714131, 9.07169 48.8713426)",In der Aue,,
23856648,,,residential,,,False,False,46.870000000000005,"LINESTRING (9.0724909 48.8716776, 9.0724553 48.8717289, 9.0724033 48.872016, 9.0723707 48.8720889)",In der Aue,,
23856647,,,residential,30,,False,True,25.02,"LINESTRING (9.0728282 48.8717049, 9.072746 48.8717047, 9.072664 48.8717046, 9.0724909 48.8716776)",In der Aue,,
23856648,,,residential,,,False,True,46.86999999999999,"LINESTRING (9.0723707 48.8720889, 9.0724033 48.872016, 9.0724553 48.8717289, 9.0724909 48.8716776)",In der Aue,,
108122153,2,L 1140,secondary,50,,False,True,11.521,"LINESTRING (9.0795108 48.8789625, 9.0794523 48.8788663)",Ludwigsburger Straße,,
"[355302758, 355302759]",,,residential,30,,False,False,85.264,"LINESTRING (9.073749 48.8777566, 9.0738776 48.8777589, 9.0743558 48.877777, 9.0746067 48.8777878, 9.0749073 48.8777472)",Holdergasse,,
"[1147477089, 355302758]",,,residential,30,,False,True,97.715,"LINESTRING (9.073749 48.8777566, 9.0736429 48.877802, 9.0735108 48.8778594, 9.0733284 48.8779468, 9.072986 48.8781517, 9.072775 48.8783457)",Holdergasse,,
"[355302760, 29901826]",,,residential,30,,False,True,160.485,"LINESTRING (9.073749 48.8777566, 9.0736983 48.8776899, 9.0736399 48.877614, 9.0733396 48.8772968, 9.073168 48.8771274, 9.072962 48.8769581, 9.0726121 48.8766197, 9.0725793 48.8765423)",Hirschstraße,,
355302753,,,residential,30,,False,False,20.868,"LINESTRING (9.0760903 48.8780654, 9.0761326 48.878251)",Kirchstraße,,
"[355302753, 30123662]",,,residential,30,,False,True,77.203,"LINESTRING (9.0760903 48.8780654, 9.0757329 48.8779565, 9.0755962 48.8778883, 9.075497 48.8778453, 9.075326 48.8777498, 9.0752585 48.8777071, 9.0752439 48.8776733)",Kirchstraße,,
476335355,,,residential,30,,False,True,54.702,"LINESTRING (9.0760903 48.8780654, 9.0760463 48.8779477, 9.0761102 48.8778288, 9.0764146 48.8776882)",Gartenstraße,,
8010624,,,residential,30,,False,True,56.797,"LINESTRING (9.0799591 48.8777014, 9.0791897 48.8776317)",Scheerwiesenweg,,
"[8010624, 355302750]",,,residential,30,,False,False,58.772000000000006,"LINESTRING (9.0799591 48.8777014, 9.0802685 48.8777528, 9.0805749 48.8778095, 9.0806097 48.8778164, 9.0807357 48.8778372)",Scheerwiesenweg,,
33685762,,,residential,,,False,True,75.371,"LINESTRING (9.0799591 48.8777014, 9.0798229 48.8781663, 9.0797995 48.8782516, 9.0797273 48.8783593)",Lochackerweg,,
6009388,2,,tertiary,30,,False,False,34.928,"LINESTRING (9.0763798 48.8762982, 9.0759578 48.8764453)",Stuttgarter Straße,,
6009388,2,,tertiary,30,,False,True,12.86,"LINESTRING (9.0763798 48.8762982, 9.07654 48.8762505)",Stuttgarter Straße,,
32113346,,,residential,,,True,False,43.268,"LINESTRING (9.0763798 48.8762982, 9.0764273 48.8763626, 9.0765658 48.8766668)",Hintere Dorfgasse,,
8012670,,,residential,30,,False,True,147.426,"LINESTRING (9.0765658 48.8766668, 9.0775208 48.8766804, 9.0782047 48.8768226, 9.0785197 48.8769126)",Sonnenstraße,,
8010850,,,residential,30,,False,True,10.011000000000001,"LINESTRING (9.07597 48.8735501, 9.0759573 48.8735739, 9.0758987 48.873626)",Bettelackerweg,,
8010852,,,residential,30,,False,True,144.177,"LINESTRING (9.07597 48.8735501, 9.0758154 48.8734911, 9.0740228 48.8734974)",Danziger Straße,,
32492861,,,residential,30,,False,True,307.498,"LINESTRING (9.07597 48.8735501, 9.0760752 48.8735098, 9.0764053 48.8733836, 9.0769305 48.8732883, 9.0779525 48.8732099, 9.0784943 48.8731905, 9.0789405 48.8731801, 9.0792421 48.8731893, 9.0793476 48.8731864, 9.0796538 48.8731923, 9.0800778 48.8732012)",Tilsiter Straße,,
32492861,,,residential,30,,False,False,307.498,"LINESTRING (9.0800778 48.8732012, 9.0796538 48.8731923, 9.0793476 48.8731864, 9.0792421 48.8731893, 9.0789405 48.8731801, 9.0784943 48.8731905, 9.0779525 48.8732099, 9.0769305 48.8732883, 9.0764053 48.8733836, 9.0760752 48.8735098, 9.07597 48.8735501)",Tilsiter Straße,,
8163884,2,,residential,30,,False,False,87.18299999999999,"LINESTRING (9.0834666 48.8721663, 9.0838494 48.8720721, 9.0841269 48.8719934, 9.0842458 48.8719602, 9.0844216 48.8718993, 9.0845592 48.8718549)",Breslauer Straße,,yes
8163884,2,,residential,30,,False,True,117.064,"LINESTRING (9.0834666 48.8721663, 9.0832328 48.8722257, 9.0827345 48.8723341, 9.0824989 48.8723715, 9.0819344 48.8724667)",Breslauer Straße,,yes
"[32598277, 8167782]",,,"['living_street', 'residential']",30,,False,"[False, True]",263.78299999999996,"LINESTRING (9.0834666 48.8721663, 9.0834878 48.8716017, 9.0834858 48.8715584, 9.083437 48.8715127, 9.0833655 48.871504, 9.0829464 48.8714991, 9.082909 48.8714971, 9.0825152 48.8714968, 9.0821843 48.8717289, 9.0820369 48.8718383, 9.0819978 48.8718865, 9.0819788 48.8720159, 9.0819822 48.8720355, 9.0819344 48.8724667)","['Glogauer Weg', 'Breslauer Straße']",,
6009388,2,,tertiary,30,,False,False,16.646,"LINESTRING (9.0759578 48.8764453, 9.0757345 48.8764743)",Stuttgarter Straße,,
6009388,2,,tertiary,30,,False,True,34.928,"LINESTRING (9.0759578 48.8764453, 9.0763798 48.8762982)",Stuttgarter Straße,,
32674909,,,residential,,,False,True,23.455,"LINESTRING (9.0759578 48.8764453, 9.0759801 48.8765086, 9.0759824 48.8765414, 9.075972 48.8765711, 9.0759543 48.8765966, 9.0759221 48.8766107, 9.0758827 48.8766241)",Kirchstraße,,
7837358,,,residential,,,False,False,22.240000000000002,"LINESTRING (9.0758827 48.8766241, 9.0758159 48.8766115, 9.0757792 48.876593, 9.0757591 48.8765723, 9.0757345 48.8764743)",Kirchstraße,,
7837358,,,residential,,,False,True,128.21699999999998,"LINESTRING (9.0758827 48.8766241, 9.0758599 48.8766776, 9.075807 48.8767927, 9.0757209 48.8769113, 9.075507 48.877086, 9.0754225 48.8771807, 9.0753287 48.87732, 9.0752826 48.8774118, 9.0752439 48.8776733)",Kirchstraße,,
32674909,,,residential,,,False,False,23.455,"LINESTRING (9.0758827 48.8766241, 9.0759221 48.8766107, 9.0759543 48.8765966, 9.075972 48.8765711, 9.0759824 48.8765414, 9.0759801 48.8765086, 9.0759578 48.8764453)",Kirchstraße,,
7837319,,,residential,30,,False,False,54.778,"LINESTRING (9.0787221 48.8787573, 9.0788971 48.8792363)",Lerchenstraße,,
7837319,,,residential,30,,False,True,57.573,"LINESTRING (9.0787221 48.8787573, 9.0786685 48.8785774, 9.0786283 48.878244)",Lerchenstraße,,
32934723,,,residential,30,,False,False,169.30899999999997,"LINESTRING (9.0787221 48.8787573, 9.0784157 48.8787624, 9.0779339 48.8787753, 9.0776454 48.8787556, 9.0771254 48.8786542, 9.0771118 48.8785545, 9.0770958 48.8784332, 9.0770743 48.878199)",Finkenweg,,
7837347,,,residential,30,,False,False,69.149,"LINESTRING (9.0770743 48.878199, 9.0765955 48.8782146, 9.0761326 48.878251)",Rosenstraße,,
7837347,,,residential,30,,False,True,113.76899999999999,"LINESTRING (9.0770743 48.878199, 9.0774682 48.8782039, 9.0779744 48.8782178, 9.0786283 48.878244)",Rosenstraße,,
32934723,,,residential,30,,False,True,169.30899999999997,"LINESTRING (9.0770743 48.878199, 9.0770958 48.8784332, 9.0771118 48.8785545, 9.0771254 48.8786542, 9.0776454 48.8787556, 9.0779339 48.8787753, 9.0784157 48.8787624, 9.0787221 48.8787573)",Finkenweg,,
6995231,,,residential,30,,False,True,216.515,"LINESTRING (9.0829137 48.873832, 9.08265 48.8737586, 9.0823755 48.8737206, 9.0822132 48.8737127, 9.0820717 48.8737151, 9.081893 48.8737237, 9.0818296 48.8737274, 9.0815141 48.8737422, 9.0810491 48.8737665, 9.0806217 48.8737909, 9.0804962 48.8737976, 9.079989 48.8738242)",Hermann-Essig-Straße,,
671540939,1,,residential,30,,True,False,13.561,"LINESTRING (9.0829137 48.873832, 9.0830031 48.8738459, 9.0830857 48.8738748)",Hermann-Essig-Straße,,
"[671543088, 671540940, 671540936]",1,,tertiary,50,,True,False,119.197,"LINESTRING (9.0844711 48.873149, 9.0843643 48.8732417, 9.0840916 48.8734107, 9.0839553 48.8734948, 9.0838415 48.8735698, 9.0837372 48.8736337, 9.0836817 48.8736677, 9.0835087 48.8737674, 9.0833071 48.873897)",Stuttgarter Straße,,
8010847,,,residential,30,,False,False,56.114,"LINESTRING (9.077814 48.8707179, 9.0770468 48.8707141)",Pommernstraße,,
8010847,,,residential,30,,False,True,41.931,"LINESTRING (9.077814 48.8707179, 9.0783872 48.870725)",Pommernstraße,,
33772135,,,residential,,,False,False,71.50399999999999,"LINESTRING (9.077814 48.8707179, 9.0780727 48.871241, 9.0782088 48.8712661)",Bromberger Weg,,
8010847,,,residential,30,,False,False,14.32,"LINESTRING (9.0754812 48.8709278, 9.0752948 48.8709672)",Pommernstraße,,
8010847,,,residential,30,,False,True,61.69,"LINESTRING (9.0754812 48.8709278, 9.0762851 48.8707599)",Pommernstraße,,
1147477093,,,residential,30,,False,False,100.318,"LINESTRING (9.0780124 48.8714699, 9.0774483 48.8715196, 9.0773138 48.8715301, 9.0768131 48.8715683, 9.076651 48.8715794)",Auenweg,,
8010850,,,residential,30,,False,False,51.077,"LINESTRING (9.0748161 48.8743003, 9.0751603 48.8741299, 9.0753746 48.8740245)",Bettelackerweg,,
7975172,,,residential,30,,False,False,7.634,"LINESTRING (9.0759839 48.8787684, 9.0759618 48.8788355)",Kirchstraße,,
7837119,,,residential,30,,False,False,96.844,"LINESTRING (9.0759839 48.8787684, 9.0757534 48.878734, 9.0756316 48.8786973, 9.0754572 48.8786303, 9.0753392 48.8785448, 9.075141 48.8783527, 9.0750281 48.8782259)",Eugen-Herrmann-Straße,,
7975172,,,residential,30,,False,True,58.564,"LINESTRING (9.0759839 48.8787684, 9.0760504 48.8785342, 9.076078 48.8784586, 9.0761326 48.878251)",Kirchstraße,,
33795840,,,residential,30,,False,True,64.505,"LINESTRING (9.0817652 48.8749552, 9.0817851 48.8751267, 9.0819012 48.8755276)",Tammer Weg,,
7975171,,,residential,30,,False,True,17.584,"LINESTRING (9.0783486 48.8775978, 9.0785889 48.8776035)",Gartenstraße,,
7975171,,,residential,30,,False,False,142.997,"LINESTRING (9.0783486 48.8775978, 9.0780224 48.8775865, 9.0777821 48.8775809, 9.077516 48.8775809, 9.0771384 48.8775809, 9.0770268 48.8775922, 9.0768122 48.8776204, 9.0765759 48.8776468, 9.0764146 48.8776882)",Gartenstraße,,
34078779,,,residential,30,,False,False,78.241,"LINESTRING (9.0783486 48.8775978, 9.0783773 48.8771986, 9.0784154 48.8770531, 9.0785197 48.8769126)",Lerchenstraße,,
8012670,,,residential,30,,False,False,147.426,"LINESTRING (9.0785197 48.8769126, 9.0782047 48.8768226, 9.0775208 48.8766804, 9.0765658 48.8766668)",Sonnenstraße,,
8012670,,,residential,30,,False,True,54.079,"LINESTRING (9.0785197 48.8769126, 9.0789012 48.8770193, 9.0792081 48.8770895)",Sonnenstraße,,
34078779,,,residential,30,,False,True,78.24100000000001,"LINESTRING (9.0785197 48.8769126, 9.0784154 48.8770531, 9.0783773 48.8771986, 9.0783486 48.8775978)",Lerchenstraße,,
"[355302760, 29901826]",,,residential,30,,False,False,160.485,"LINESTRING (9.0725793 48.8765423, 9.0726121 48.8766197, 9.072962 48.8769581, 9.073168 48.8771274, 9.0733396 48.8772968, 9.0736399 48.877614, 9.0736983 48.8776899, 9.073749 48.8777566)",Hirschstraße,,
124950684,2,,tertiary,50,,False,False,134.815,"LINESTRING (9.0725793 48.8765423, 9.0727675 48.8765234, 9.072991 48.8765078, 9.0732587 48.8765018, 9.0733818 48.8765075, 9.0735949 48.8765245, 9.0739967 48.8765446, 9.0742532 48.8765506, 9.0744158 48.8765555)",Vaihinger Straße,,
34113090,,,residential,,,False,False,125.732,"LINESTRING (9.073646 48.8739457, 9.0736239 48.8741233, 9.0735393 48.8741768, 9.0732399 48.8741254, 9.0729676 48.8740682, 9.0728592 48.8740392, 9.0726882 48.8739509, 9.0725854 48.8738927, 9.0724915 48.873823, 9.0724382 48.8737494)",Hermann-Essig-Straße,,
671543087,,,residential,30,,False,True,91.408,"LINESTRING (9.073646 48.8739457, 9.0732533 48.8739136, 9.0730105 48.8738794, 9.0725867 48.8737895, 9.0724382 48.8737494)",Hermann-Essig-Straße,,
671543087,,,residential,30,,False,False,126.83800000000001,"LINESTRING (9.073646 48.8739457, 9.0742091 48.8739819, 9.074534 48.8739967, 9.0748519 48.874002, 9.0752234 48.8740082, 9.0753746 48.8740245)",Hermann-Essig-Straße,,
33685762,,,residential,,,False,False,75.37100000000001,"LINESTRING (9.0797273 48.8783593, 9.0797995 48.8782516, 9.0798229 48.8781663, 9.0799591 48.8777014)",Lochackerweg,,
6008787,2,,residential,30,,False,False,57.618,"LINESTRING (9.0782088 48.8712661, 9.0782167 48.8711851, 9.0782795 48.8711085, 9.078377 48.870957, 9.078468 48.8708712, 9.0785417 48.8708065)",Breslauer Straße,,
6008787,2,,residential,30,,False,True,61.57899999999999,"LINESTRING (9.0782088 48.8712661, 9.0782109 48.8713756, 9.0782415 48.8714516, 9.0784164 48.8717987)",Breslauer Straße,,
33772135,,,residential,,,False,True,71.50399999999999,"LINESTRING (9.0782088 48.8712661, 9.0780727 48.871241, 9.077814 48.8707179)",Bromberger Weg,,
34916696,,,residential,,,False,False,45.339,"LINESTRING (9.0764303 48.871068, 9.0766232 48.8714555)",Paradiesweg,,
8010849,,,residential,,,False,True,24.841,"LINESTRING (9.0763851 48.8709734, 9.0762851 48.8707599)",Paradiesweg,,
34916697,,,residential,,,False,False,26.143,"LINESTRING (9.0759166 48.8715694, 9.0758241 48.8713423)",Thüringer Straße,,
33771768,,,residential,30,,False,False,90.625,"LINESTRING (9.0759166 48.8715694, 9.0752149 48.871525, 9.0746825 48.8715534)",Thüringer Straße,,
33771768,,,residential,30,,False,True,54.219,"LINESTRING (9.0759166 48.8715694, 9.0760995 48.8715813, 9.0766232 48.8714555)",Thüringer Straße,,
34916697,,,residential,,,False,True,26.143,"LINESTRING (9.0758241 48.8713423, 9.0759166 48.8715694)",Thüringer Straße,,
42145883,,,residential,,,False,False,26.172,"LINESTRING (9.0749877 48.8784434, 9.0749425 48.8783453, 9.0749739 48.8782838, 9.0750281 48.8782259)",Anton-Pilgram-Weg,,
7975172,,,residential,30,,False,True,7.634,"LINESTRING (9.0759618 48.8788355, 9.0759839 48.8787684)",Kirchstraße,,
33795371,,,residential,30,,False,True,219.29399999999998,"LINESTRING (9.0759618 48.8788355, 9.0764681 48.8789145, 9.0769659 48.8789935, 9.0776612 48.8790782, 9.0779298 48.8791147, 9.0784508 48.8791855, 9.0788971 48.8792363)",Friedhofstraße,,
8010846,,,residential,30,,False,True,143.76100000000002,"LINESTRING (9.0784054 48.8724809, 9.077295 48.872712, 9.0770372 48.8722132)",Heckeweg,,
341994854,,,residential,30,,True,False,20.984,"LINESTRING (9.0845592 48.8718549, 9.0845625 48.8716662)",Breslauer Straße,,
