osmid,name,highway,oneway,reversed,length,bridge,geometry,lanes,ref,maxspeed,width
29185702,Wilhelmstraße,residential,False,True,102.657,,"LINESTRING (9.2904721 49.0028543, 9.2898211 49.0020358)",,,30,
"[28977664, 28977802]","['Oberstenfelder Straße', 'Karlstraße']",residential,False,"[False, True]",128.184,,"LINESTRING (9.2904721 49.0028543, 9.2912401 49.0020682, 9.2915675 49.0021114)",,,30,5.2
29190537,Wilhelmstraße,residential,False,False,65.163,,"LINESTRING (9.2904721 49.0028543, 9.2906866 49.0031335, 9.2908742 49.0033776)",,,,
28977664,Oberstenfelder Straße,residential,False,False,20.649,,"LINESTRING (9.2918781 49.0023193, 9.2916635 49.0021982)",,,30,
28977664,Oberstenfelder Straße,residential,False,True,55.225,,"LINESTRING (9.2918781 49.0023193, 9.2923123 49.002486, 9.2924337 49.0025647, 9.2924557 49.0026174)",,,30,
28977746,Haaggasse,residential,False,True,100.686,,"LINESTRING (9.2918781 49.0023193, 9.2919574 49.0022542, 9.2922186 49.002274, 9.2924501 49.0023208, 9.2928043 49.0023582, 9.2929981 49.0023377, 9.2931909 49.0023321)",,,20,2.4
28977746,Haaggasse,residential,False,False,100.686,,"LINESTRING (9.2931909 49.0023321, 9.2929981 49.0023377, 9.2928043 49.0023582, 9.2924501 49.0023208, 9.2922186 49.002274, 9.2919574 49.0022542, 9.2918781 49.0023193)",,,20,2.4
28977746,Haaggasse,residential,False,True,106.269,,"LINESTRING (9.2931909 49.0023321, 9.2934404 49.0023315, 9.2946461 49.0023722)",,,20,2.4
28977983,Hauptstraße,residential,True,False,65.52199999999999,,"LINESTRING (9.2931909 49.0023321, 9.293169 49.0022047, 9.2930957 49.0020442, 9.293056 49.0018804, 9.2930582 49.0018005, 9.2930652 49.001753)",,,20,
1044559127,Haaggasse,residential,False,False,11.754,,"LINESTRING (9.2946257 49.00264, 9.2946329 49.0025344)",,,30,
199900453,Oberstenfelder Straße,tertiary,False,True,102.714,,"LINESTRING (9.2946257 49.00264, 9.2942591 49.0026194, 9.2935104 49.0025979, 9.2932916 49.002599, 9.2932197 49.0025983)",,,30,
1044559128,Oberstenfelder Straße,tertiary,False,False,29.503999999999998,,"LINESTRING (9.2946257 49.00264, 9.2947163 49.0026485, 9.2950256 49.0026797)",,,30,
1044559049,Haaggasse,residential,False,True,18.062,,"LINESTRING (9.2946461 49.0023722, 9.2946329 49.0025344)",,,20,
28977746,Haaggasse,residential,False,False,106.269,,"LINESTRING (9.2946461 49.0023722, 9.2934404 49.0023315, 9.2931909 49.0023321)",,,20,2.4
34427834,Haaggasse,residential,False,False,27.314999999999998,,"LINESTRING (9.2946461 49.0023722, 9.2948244 49.0023189, 9.294952 49.002237)",,,20,
27501007,Lindenstraße,residential,False,True,62.822,,"LINESTRING (9.2899508 49.00033, 9.2891067 49.0004419)",,,30,
27501007,Lindenstraße,residential,False,False,72.91199999999999,,"LINESTRING (9.2899508 49.00033, 9.290282 49.0002905, 9.2909312 49.0002027)",,,30,
28977843,Schillerstraße,residential,False,False,205.274,,"LINESTRING (9.2899508 49.00033, 9.2899222 48.999885, 9.2897879 48.9984871)",,,,
851790043,Hannenbachstraße,residential,False,True,59.135,,"LINESTRING (9.2897879 48.9984871, 9.2889797 48.9985279)",,,30,
28977843,Schillerstraße,residential,False,True,205.274,,"LINESTRING (9.2897879 48.9984871, 9.2899222 48.999885, 9.2899508 49.00033)",,,,
851790043,Hannenbachstraße,residential,False,False,67.61099999999999,,"LINESTRING (9.2897879 48.9984871, 9.2905558 48.9984378, 9.2907087 48.9984553)",,,30,
33181962,Kleinaspacher Straße,residential,False,True,5.152,,"LINESTRING (9.2939673 48.9987359, 9.2940024 48.9986957)",,,,
"[33181937, 35211354, 35211355]",Bahnhofstraße,residential,False,False,119.35199999999999,yes,"LINESTRING (9.2939673 48.9987359, 9.2937719 48.9989416, 9.29368 48.9990062, 9.2934958 48.9991435, 9.2930699 48.9994935, 9.2929244 48.9995518)",,,,
33182979,Schleifwiesenstraße,residential,False,False,163.665,,"LINESTRING (9.2939673 48.9987359, 9.2934548 48.9985555, 9.2931137 48.9984005, 9.292736 48.9982014, 9.2925259 48.9980906, 9.292409 48.9980152, 9.2923033 48.9979471, 9.2921733 48.9978647)",,,,
301611628,Kleinbottwarer Straße,secondary,False,False,56.704,,"LINESTRING (9.2908574 48.9984286, 9.2914643 48.9987472)",2,L 1100,50,
851790043,Hannenbachstraße,residential,False,True,11.247,,"LINESTRING (9.2908574 48.9984286, 9.2907087 48.9984553)",,,30,
35211357,Kleinbottwarer Straße,residential,False,True,41.789,,"LINESTRING (9.2908574 48.9984286, 9.2909764 48.9983902, 9.2913545 48.9982423)",1,,50,
"[301611627, 851790046]",Kleinbottwarer Straße,secondary,False,True,134.594,,"LINESTRING (9.2908574 48.9984286, 9.2907336 48.9983654, 9.2906405 48.9982919, 9.2904068 48.9980454, 9.2901056 48.9977014, 9.2898915 48.9974084)","['2', '3']",L 1100,50,
37453970,Bahnhofstraße,residential,False,True,21.748,,"LINESTRING (9.296564 48.9995562, 9.2968021 48.9996739)",,,30,
"[121465034, 37453970]",Bahnhofstraße,residential,False,False,222.097,,"LINESTRING (9.296564 48.9995562, 9.2956407 48.9991015, 9.2955341 48.999046, 9.2950232 48.9987453, 9.2948969 48.9987108, 9.2945113 48.998757, 9.2942856 48.9987792, 9.2940024 48.9986957)",,,30,
"[548248067, 33038431]",Bahnhofstraße,residential,False,True,36.835,,"LINESTRING (9.296564 48.9995562, 9.2966931 48.9994355, 9.2967541 48.9993945, 9.296813 48.999345, 9.2968643 48.9992909)",,,30,
"[548248067, 33038431]",Bahnhofstraße,residential,False,False,36.835,,"LINESTRING (9.2968643 48.9992909, 9.296813 48.999345, 9.2967541 48.9993945, 9.2966931 48.9994355, 9.296564 48.9995562)",,,30,
37453971,Kreuzstraße,residential,False,True,135.446,,"LINESTRING (9.2968643 48.9992909, 9.2966692 48.9992061, 9.2960805 48.9988929, 9.2954095 48.9985351)",2,,50,10.5
29190887,Bei der Stadtmauer,residential,False,False,42.372,,"LINESTRING (9.2933176 49.0006307, 9.2933638 49.0005994, 9.2934943 49.0003514, 9.2935396 49.0002824)",,,,
35206028,Hauptstraße,residential,False,False,28.142,,"LINESTRING (9.2933176 49.0006307, 9.2932246 49.0006135, 9.2930126 49.0004845)",,,20,
35206029,Hauptstraße,residential,True,False,42.229,,"LINESTRING (9.2933176 49.0006307, 9.2933143 49.0006868, 9.2933039 49.0007826, 9.2932817 49.0008742, 9.293255 49.0009574, 9.2931802 49.0009488)",,,20,
984732128,Mühlgasse,residential,False,False,99.65299999999999,,"LINESTRING (9.2933176 49.0006307, 9.2934037 49.0006256, 9.2938646 49.0007079, 9.2946326 49.0008593)",,,20,
29189220,Haaggasse,residential,False,False,80.018,,"LINESTRING (9.2954633 49.0021016, 9.2950787 49.0024184, 9.2946329 49.0025344)",,,,
22975381,Bachstraße,tertiary,False,False,97.195,,"LINESTRING (9.2916971 49.0003422, 9.2916823 49.0006331, 9.291683 49.0006975, 9.2916813 49.0009367, 9.2916809 49.0009935, 9.2916819 49.0011331, 9.2916528 49.0012139)",,K 1703,30,
22975381,Bachstraße,tertiary,False,True,32.25,,"LINESTRING (9.2916971 49.0003422, 9.2917126 49.0001183, 9.2917205 49.0000526)",,K 1703,30,
29185527,Im Zwinger,residential,False,False,81.32600000000001,,"LINESTRING (9.2916971 49.0003422, 9.2920234 49.000367, 9.2923546 49.0002599, 9.2927701 49.0002361)",,,20,
29185527,Im Zwinger,residential,False,True,81.326,,"LINESTRING (9.2927701 49.0002361, 9.2923546 49.0002599, 9.2920234 49.000367, 9.2916971 49.0003422)",,,20,
35206028,Hauptstraße,residential,False,False,56.061,,"LINESTRING (9.2927701 49.0002361, 9.2927459 49.0001766, 9.2927691 49.000011, 9.2928421 48.9997389)",,,20,
35206028,Hauptstraße,residential,False,True,33.135000000000005,,"LINESTRING (9.2927701 49.0002361, 9.2928514 49.0003583, 9.2930126 49.0004845)",,,20,
29185638,Keltenstraße,residential,True,False,271.82599999999996,,"LINESTRING (9.2947082 49.0042818, 9.294211 49.0042422, 9.293774 49.0041929, 9.2935153 49.0041821, 9.2933312 49.0041983, 9.2931902 49.0042281, 9.2929343 49.0043144, 9.2926997 49.0044216, 9.2923814 49.0045782, 9.2918781 49.0048671, 9.2914727 49.0051098)",,,30,4.5
33888737,Frankenstraße,residential,False,False,60.370999999999995,,"LINESTRING (9.2947082 49.0042818, 9.2945691 49.0045063, 9.2943941 49.0047841)",,,30,6
33888737,Frankenstraße,residential,False,True,93.678,,"LINESTRING (9.2947082 49.0042818, 9.294837 49.004037, 9.2949487 49.00378, 9.2950485 49.0034706)",,,30,6
29190537,Wilhelmstraße,residential,False,True,65.163,,"LINESTRING (9.2908742 49.0033776, 9.2906866 49.0031335, 9.2904721 49.0028543)",,,,
1044559049,Haaggasse,residential,False,False,18.062,,"LINESTRING (9.2946329 49.0025344, 9.2946461 49.0023722)",,,20,
1044559127,Haaggasse,residential,False,True,11.754,,"LINESTRING (9.2946329 49.0025344, 9.2946257 49.00264)",,,30,
29189220,Haaggasse,residential,False,True,80.018,,"LINESTRING (9.2946329 49.0025344, 9.2950787 49.0024184, 9.2954633 49.0021016)",,,,
"[29190856, 29190857, 1000342874]","['Mühlgasse', 'Pfarrstraße']",residential,False,False,147.193,,"LINESTRING (9.2946326 49.0008593, 9.2947162 49.0008537, 9.2948633 49.0008801, 9.2950585 49.000928, 9.295259 49.0010027, 9.2953399 49.0010467, 9.2953739 49.0010744, 9.2954654 49.001221, 9.2954113 49.0013664, 9.2953235 49.0014856, 9.2951114 49.0016777, 9.2950224 49.0017569)",,,20,
29694937,Zehntgasse,residential,False,True,49.567,,"LINESTRING (9.2946326 49.0008593, 9.2945511 49.0011251, 9.2945089 49.0012508, 9.2944869 49.0012944)",,,20,
984732128,Mühlgasse,residential,False,True,99.653,,"LINESTRING (9.2946326 49.0008593, 9.2938646 49.0007079, 9.2934037 49.0006256, 9.2933176 49.0006307)",,,20,
35206027,Lange Gasse,residential,False,True,52.321,,"LINESTRING (9.2950224 49.0017569, 9.2948897 49.0016961, 9.2946629 49.0016099, 9.2943955 49.0015309)",,,20,
"[1000342873, 34427833, 1044559125]",Pfarrstraße,residential,False,False,69.09599999999999,,"LINESTRING (9.2950224 49.0017569, 9.2947287 49.0020022, 9.2946894 49.0020333, 9.2946987 49.002052, 9.2948311 49.0021344, 9.294952 49.002237)",,,20,
"[29190856, 29190857, 1000342874]","['Mühlgasse', 'Pfarrstraße']",residential,False,True,147.19299999999998,,"LINESTRING (9.2950224 49.0017569, 9.2951114 49.0016777, 9.2953235 49.0014856, 9.2954113 49.0013664, 9.2954654 49.001221, 9.2953739 49.0010744, 9.2953399 49.0010467, 9.295259 49.0010027, 9.2950585 49.000928, 9.2948633 49.0008801, 9.2947162 49.0008537, 9.2946326 49.0008593)",,,20,
28977983,Hauptstraße,residential,True,False,36.591,,"LINESTRING (9.2930652 49.001753, 9.2931017 49.0014248)",,,20,
29190948,Brunnengasse,residential,False,False,59.572,,"LINESTRING (9.2930652 49.001753, 9.2934905 49.0017655, 9.2938764 49.0018064)",,,20,
29191038,Vogtgasse,residential,False,True,30.779,,"LINESTRING (9.2938764 49.0018064, 9.2939105 49.0015305)",,,20,
29190948,Brunnengasse,residential,False,True,59.572,,"LINESTRING (9.2938764 49.0018064, 9.2934905 49.0017655, 9.2930652 49.001753)",,,20,
"[29191048, 1000342868, 29191038]","['Vogtgasse', 'Werfelgasse']",residential,False,False,132.842,,"LINESTRING (9.2938764 49.0018064, 9.2938592 49.0020587, 9.2943734 49.0021256, 9.2944055 49.002025, 9.2943833 49.0019277, 9.2943818 49.001693, 9.2943955 49.0015309)",,,20,
29694937,Zehntgasse,residential,False,False,27.512,,"LINESTRING (9.2943506 49.0015251, 9.2944869 49.0012944)",,,20,
1000342867,Lange Gasse,residential,False,False,3.338,,"LINESTRING (9.2943506 49.0015251, 9.2943955 49.0015309)",,,20,
33804456,Lange Gasse,residential,False,True,32.218999999999994,,"LINESTRING (9.2943506 49.0015251, 9.2942247 49.001537, 9.2941573 49.0015378, 9.2939105 49.0015305)",,,20,
29191038,Vogtgasse,residential,False,False,30.779,,"LINESTRING (9.2939105 49.0015305, 9.2938764 49.0018064)",,,20,
33804456,Lange Gasse,residential,False,False,32.218999999999994,,"LINESTRING (9.2939105 49.0015305, 9.2941573 49.0015378, 9.2942247 49.001537, 9.2943506 49.0015251)",,,20,
33804456,Lange Gasse,residential,False,True,60.227000000000004,,"LINESTRING (9.2939105 49.0015305, 9.293513 49.0014668, 9.2932153 49.001433, 9.2931017 49.0014248)",,,20,
984622741,Kleinaspacher Straße,residential,False,False,41.83,,"LINESTRING (9.2948693 48.9978548, 9.2945377 48.9981617)",,,,
29694544,Wagrainstraße,residential,False,False,96.896,,"LINESTRING (9.2948693 48.9978548, 9.2944572 48.9974576, 9.2941321 48.99713)",,,,
984622741,Kleinaspacher Straße,residential,False,True,92.72800000000001,,"LINESTRING (9.2948693 48.9978548, 9.2954932 48.9973007, 9.2956236 48.9971836)",,,,
984622741,Kleinaspacher Straße,residential,False,True,24.874,,"LINESTRING (9.2956236 48.9971836, 9.2958425 48.9970121)",,,,
984622741,Kleinaspacher Straße,residential,False,False,92.72800000000001,,"LINESTRING (9.2956236 48.9971836, 9.2954932 48.9973007, 9.2948693 48.9978548)",,,,
29694544,Wagrainstraße,residential,False,True,96.896,,"LINESTRING (9.2941321 48.99713, 9.2944572 48.9974576, 9.2948693 48.9978548)",,,,
33037867,Kantstraße,residential,False,False,88.00799999999998,,"LINESTRING (9.2978127 48.9980708, 9.2975704 48.9980655, 9.2974275 48.9980506, 9.297266 48.9980254, 9.2970629 48.9979642, 9.2968959 48.9978969, 9.2967679 48.9978099, 9.2967357 48.9977853)",,,,
33037867,Kantstraße,residential,False,True,45.073,,"LINESTRING (9.2978127 48.9980708, 9.2978783 48.9980705, 9.2979588 48.9980683, 9.2984283 48.9980387)",,,,
145551550,Hölderlinstraße,residential,False,True,65.221,,"LINESTRING (9.2978127 48.9980708, 9.2979446 48.9985938, 9.2979504 48.9986501)",,,,
32948472,Mörikeweg,residential,False,True,68.326,,"LINESTRING (9.2991926 48.9992703, 9.2992101 48.9994646, 9.2992294 48.9995282, 9.2993064 48.9995959, 9.2996092 48.9997795)",,,,
145551550,Hölderlinstraße,residential,False,False,114.166,,"LINESTRING (9.2991926 48.9992703, 9.2991162 48.9992496, 9.2988977 48.9991458, 9.298211 48.99877, 9.2979504 48.9986501)",,,,
145551550,Hölderlinstraße,residential,False,True,59.113,,"LINESTRING (9.2991926 48.9992703, 9.2993259 48.9992766, 9.299502 48.9992526, 9.299663 48.9991953, 9.2998508 48.9990305)",,,,
32948472,Mörikeweg,residential,False,False,68.326,,"LINESTRING (9.2996092 48.9997795, 9.2993064 48.9995959, 9.2992294 48.9995282, 9.2992101 48.9994646, 9.2991926 48.9992703)",,,,
27500837,Hegelstraße,residential,False,True,99.249,,"LINESTRING (9.2977953 48.9972285, 9.2975644 48.9973495, 9.2974479 48.9974106, 9.2972486 48.997489, 9.2967357 48.9977853)",,,,
32948534,Schellingstraße,residential,False,False,120.667,,"LINESTRING (9.2987549 48.9970783, 9.2984754 48.9971961, 9.2984116 48.9972517, 9.2983773 48.9973281, 9.2983451 48.9974117, 9.298359 48.9975256, 9.2983831 48.9976444, 9.2984207 48.9977588, 9.2984381 48.9978688, 9.2984283 48.9980387)",,,,
32948534,Schellingstraße,residential,False,True,120.667,,"LINESTRING (9.2984283 48.9980387, 9.2984381 48.9978688, 9.2984207 48.9977588, 9.2983831 48.9976444, 9.298359 48.9975256, 9.2983451 48.9974117, 9.2983773 48.9973281, 9.2984116 48.9972517, 9.2984754 48.9971961, 9.2987549 48.9970783)",,,,
33037867,Kantstraße,residential,False,False,45.073,,"LINESTRING (9.2984283 48.9980387, 9.2979588 48.9980683, 9.2978783 48.9980705, 9.2978127 48.9980708)",,,,
33037867,Kantstraße,residential,False,True,90.74,,"LINESTRING (9.2984283 48.9980387, 9.2985957 48.9980469, 9.2987565 48.9980802, 9.2989638 48.9981662, 9.2990476 48.9982155, 9.2991114 48.9982524, 9.299361 48.998431, 9.2994227 48.9984785)",,,,
32948648,Teufelsäckerstraße,residential,False,True,208.81599999999997,,"LINESTRING (9.2979504 48.9986501, 9.2979071 48.9986871, 9.2977864 48.9987293, 9.297638 48.9987592, 9.2974782 48.998761, 9.2974292 48.9987553, 9.2962298 48.998326, 9.2961207 48.9983131, 9.2960535 48.9983183, 9.295835 48.9983566, 9.2956094 48.9984054, 9.2954095 48.9985351)",,,,
145551550,Hölderlinstraße,residential,False,False,65.221,,"LINESTRING (9.2979504 48.9986501, 9.2979446 48.9985938, 9.2978127 48.9980708)",,,,
145551550,Hölderlinstraße,residential,False,True,114.166,,"LINESTRING (9.2979504 48.9986501, 9.298211 48.99877, 9.2988977 48.9991458, 9.2991162 48.9992496, 9.2991926 48.9992703)",,,,
32948648,Teufelsäckerstraße,residential,False,False,208.816,,"LINESTRING (9.2954095 48.9985351, 9.2956094 48.9984054, 9.295835 48.9983566, 9.2960535 48.9983183, 9.2961207 48.9983131, 9.2962298 48.998326, 9.2974292 48.9987553, 9.2974782 48.998761, 9.297638 48.9987592, 9.2977864 48.9987293, 9.2979071 48.9986871, 9.2979504 48.9986501)",,,,
37453971,Kreuzstraße,residential,False,False,135.446,,"LINESTRING (9.2954095 48.9985351, 9.2960805 48.9988929, 9.2966692 48.9992061, 9.2968643 48.9992909)",2,,50,10.5
37453971,Kreuzstraße,residential,False,True,76.501,,"LINESTRING (9.2954095 48.9985351, 9.2952832 48.9984683, 9.2948163 48.9982382, 9.2946474 48.9981862, 9.2945377 48.9981617)",2,,50,10.5
301611628,Kleinbottwarer Straße,secondary,False,True,56.704,,"LINESTRING (9.2914643 48.9987472, 9.2908574 48.9984286)",2,L 1100,50,
35211357,Kleinbottwarer Straße,residential,False,False,57.692,,"LINESTRING (9.2914643 48.9987472, 9.2914982 48.9986886, 9.2913545 48.9982423)",1,,50,
"[982268867, 301611628]",Kleinbottwarer Straße,secondary,False,False,117.581,,"LINESTRING (9.2914643 48.9987472, 9.2917919 48.9989333, 9.2921076 48.9991177, 9.2924169 48.9992951, 9.292555 48.999376, 9.2926785 48.9994425)","['2', '3']",L 1100,50,
35211357,Kleinbottwarer Straße,residential,False,False,41.789,,"LINESTRING (9.2913545 48.9982423, 9.2909764 48.9983902, 9.2908574 48.9984286)",1,,50,
35211357,Kleinbottwarer Straße,residential,False,True,57.692,,"LINESTRING (9.2913545 48.9982423, 9.2914982 48.9986886, 9.2914643 48.9987472)",1,,50,
"[1151439170, 397300812, 35470173]","['Barrgärten', 'Hannenbachstraße']",residential,False,True,73.202,yes,"LINESTRING (9.2913545 48.9982423, 9.2918849 48.998018, 9.29201 48.9979626, 9.2921209 48.9979004, 9.2921733 48.9978647)",,,,
28976795,Friedhofstraße,residential,False,False,112.17099999999999,,"LINESTRING (9.2905753 49.0016979, 9.2904764 49.0016491, 9.2903262 49.0016016, 9.2900773 49.0015479, 9.2898614 49.0015142, 9.2897044 49.001496, 9.2893633 49.0014661, 9.2891036 49.0014649)",,,30,
33804679,Winzerhäuser Straße,tertiary,False,False,70.283,,"LINESTRING (9.2905753 49.0016979, 9.2905202 49.0017514, 9.2903979 49.0018807, 9.2903446 49.0019185, 9.2902974 49.0019368, 9.2901622 49.0019684, 9.2898211 49.0020358)",,K 1703,30,
33804679,Winzerhäuser Straße,tertiary,False,True,20.447,,"LINESTRING (9.2905753 49.0016979, 9.2906396 49.0016454, 9.2907001 49.0016126, 9.2907917 49.0015877)",,K 1703,30,
28976807,Frauenkirchweg,residential,False,False,31.619,,"LINESTRING (9.2876294 49.0013816, 9.2877453 49.0011076)",,,30,
33422973,Frauenkirchweg,residential,False,False,148.844,,"LINESTRING (9.2876294 49.0013816, 9.2870024 49.0013355, 9.2868022 49.0010611, 9.2877453 49.0011076)",,,30,
28976807,Frauenkirchweg,residential,False,True,22.494,,"LINESTRING (9.2876294 49.0013816, 9.2875831 49.0015816)",,,30,
28976807,Frauenkirchweg,residential,False,False,3.646,,"LINESTRING (9.2877453 49.0011076, 9.2877644 49.0010773)",,,30,
28976807,Frauenkirchweg,residential,False,True,31.619,,"LINESTRING (9.2877453 49.0011076, 9.2876294 49.0013816)",,,30,
33422973,Frauenkirchweg,residential,False,True,148.844,,"LINESTRING (9.2877453 49.0011076, 9.2868022 49.0010611, 9.2870024 49.0013355, 9.2876294 49.0013816)",,,30,
28976807,Frauenkirchweg,residential,False,False,61.419,,"LINESTRING (9.2877644 49.0010773, 9.2880479 49.0005572)",,,30,
28976807,Frauenkirchweg,residential,False,True,3.646,,"LINESTRING (9.2877644 49.0010773, 9.2877453 49.0011076)",,,30,
33644259,Silcherstraße,residential,False,False,98.208,,"LINESTRING (9.2877644 49.0010773, 9.2891001 49.0009669)",,,30,
28976796,Jahnstraße,residential,False,False,55.376,,"LINESTRING (9.2891001 49.0009669, 9.2891036 49.0014649)",,,30,
28976796,Jahnstraße,residential,False,True,58.379,,"LINESTRING (9.2891001 49.0009669, 9.2891067 49.0004419)",,,30,
33644259,Silcherstraße,residential,False,True,98.208,,"LINESTRING (9.2891001 49.0009669, 9.2877644 49.0010773)",,,30,
28976790,Matern-Feuerbacher-Straße,residential,False,False,31.948,,"LINESTRING (9.2875465 48.9981017, 9.2874302 48.9978247)",,,,
28976790,Matern-Feuerbacher-Straße,residential,False,True,60.339,,"LINESTRING (9.2875465 48.9981017, 9.2877746 48.9986233)",,,,
33644833,Seegartenstraße,residential,False,False,90.751,,"LINESTRING (9.2875465 48.9981017, 9.2887768 48.9979811)",,,,
27501003,Friedenstaler Straße,residential,False,False,35.825,,"LINESTRING (9.2887768 48.9979811, 9.2886604 48.9976681)",,,,
33644833,Seegartenstraße,residential,False,True,90.751,,"LINESTRING (9.2887768 48.9979811, 9.2875465 48.9981017)",,,,
"[27501003, 1063479947]",Friedenstaler Straße,residential,False,True,62.578,,"LINESTRING (9.2887768 48.9979811, 9.2887853 48.998004, 9.2889797 48.9985279)",,,,
33644897,Birkenstraße,residential,False,False,98.30199999999999,,"LINESTRING (9.2880005 48.9969505, 9.2880231 48.9971613, 9.2879614 48.9974035, 9.287702 48.9977953)",,,,
27501004,Waldstraße,residential,False,True,20.097,,"LINESTRING (9.287702 48.9977953, 9.2874302 48.9978247)",,,,
27501004,Waldstraße,residential,False,False,71.577,,"LINESTRING (9.287702 48.9977953, 9.2880768 48.9977667, 9.2882645 48.9977465, 9.2884549 48.9977113, 9.2886604 48.9976681)",,,,
33644897,Birkenstraße,residential,False,True,98.302,,"LINESTRING (9.287702 48.9977953, 9.2879614 48.9974035, 9.2880231 48.9971613, 9.2880005 48.9969505)",,,,
35206031,Kirchstraße,residential,True,False,41.155,,"LINESTRING (9.2927882 49.0012001, 9.2922249 49.0011797)",,,20,
33837170,Ringstraße,residential,False,False,38.346000000000004,,"LINESTRING (9.2927882 49.0012001, 9.2927618 49.0011772, 9.2927144 49.0010432, 9.2926399 49.0009716, 9.2925276 49.0009167)",,,20,
33837170,Ringstraße,residential,False,True,70.685,,"LINESTRING (9.2930126 49.0004845, 9.2925246 49.0006612, 9.2924791 49.0006914, 9.2925276 49.0009167)",,,20,
35206028,Hauptstraße,residential,False,False,33.135000000000005,,"LINESTRING (9.2930126 49.0004845, 9.2928514 49.0003583, 9.2927701 49.0002361)",,,20,
35206028,Hauptstraße,residential,False,True,28.142,,"LINESTRING (9.2930126 49.0004845, 9.2932246 49.0006135, 9.2933176 49.0006307)",,,20,
33837200,Schlosserstraße,residential,False,False,34.802,,"LINESTRING (9.292082 49.0008049, 9.2925276 49.0009167)",,,20,
33837200,Schlosserstraße,residential,False,True,34.802,,"LINESTRING (9.2925276 49.0009167, 9.292082 49.0008049)",,,20,
33837170,Ringstraße,residential,False,False,70.685,,"LINESTRING (9.2925276 49.0009167, 9.2924791 49.0006914, 9.2925246 49.0006612, 9.2930126 49.0004845)",,,20,
33837170,Ringstraße,residential,False,True,38.346,,"LINESTRING (9.2925276 49.0009167, 9.2926399 49.0009716, 9.2927144 49.0010432, 9.2927618 49.0011772, 9.2927882 49.0012001)",,,20,
33837200,Schlosserstraße,residential,False,False,48.248000000000005,,"LINESTRING (9.2925276 49.0009167, 9.2927908 49.0008988, 9.2931802 49.0009488)",,,20,
33837200,Schlosserstraße,residential,False,True,48.248000000000005,,"LINESTRING (9.2931802 49.0009488, 9.2927908 49.0008988, 9.2925276 49.0009167)",,,20,
984732129,Hauptstraße,residential,True,False,31.648000000000003,,"LINESTRING (9.2931802 49.0009488, 9.2931508 49.0010589, 9.2930963 49.001228)",,,20,
"[35206032, 34852593]",Schulgasse,residential,False,False,96.059,,"LINESTRING (9.2933342 49.001308, 9.2934233 49.0013061, 9.2934781 49.0012988, 9.293512 49.0012874, 9.2935373 49.0012729, 9.2935757 49.0012435, 9.2936617 49.0011389, 9.2940219 49.0011907, 9.2944869 49.0012944)",,,20,
29694937,Zehntgasse,residential,False,True,27.512,,"LINESTRING (9.2944869 49.0012944, 9.2943506 49.0015251)",,,20,
29694937,Zehntgasse,residential,False,False,49.567,,"LINESTRING (9.2944869 49.0012944, 9.2945089 49.0012508, 9.2945511 49.0011251, 9.2946326 49.0008593)",,,20,
"[35206032, 34852593]",Schulgasse,residential,False,True,96.05899999999997,,"LINESTRING (9.2944869 49.0012944, 9.2940219 49.0011907, 9.2936617 49.0011389, 9.2935757 49.0012435, 9.2935373 49.0012729, 9.293512 49.0012874, 9.2934781 49.0012988, 9.2934233 49.0013061, 9.2933342 49.001308)",,,20,
35206028,Hauptstraße,residential,False,True,56.061,,"LINESTRING (9.2928421 48.9997389, 9.2927691 49.000011, 9.2927459 49.0001766, 9.2927701 49.0002361)",,,20,
1044559126,Haaggasse,residential,False,False,39.872,,"LINESTRING (9.294952 49.002237, 9.2953094 49.0019657)",,,20,
"[1000342873, 34427833, 1044559125]",Pfarrstraße,residential,False,True,69.096,,"LINESTRING (9.294952 49.002237, 9.2948311 49.0021344, 9.2946987 49.002052, 9.2946894 49.0020333, 9.2947287 49.0020022, 9.2950224 49.0017569)",,,20,
34427834,Haaggasse,residential,False,True,27.314999999999998,,"LINESTRING (9.294952 49.002237, 9.2948244 49.0023189, 9.2946461 49.0023722)",,,20,
1044559126,Haaggasse,residential,False,True,39.872,,"LINESTRING (9.2953094 49.0019657, 9.294952 49.002237)",,,20,
34513908,Im Holderstock,residential,False,True,60.873000000000005,,"LINESTRING (9.2954942 49.0042733, 9.2956107 49.0043398, 9.2960938 49.0044455, 9.2962314 49.0045119)",,,30,5.2
28977323,Im Holderstock,residential,False,True,31.786,,"LINESTRING (9.2962314 49.0045119, 9.2959174 49.0047101)",,,30,6
28977323,Im Holderstock,residential,False,False,53.55500000000001,,"LINESTRING (9.2962314 49.0045119, 9.296421 49.0043733, 9.2964694 49.0043092, 9.296557 49.0041931, 9.2966111 49.0041057)",,,30,6
34513908,Im Holderstock,residential,False,False,60.873000000000005,,"LINESTRING (9.2962314 49.0045119, 9.2960938 49.0044455, 9.2956107 49.0043398, 9.2954942 49.0042733)",,,30,5.2
28977323,Im Holderstock,residential,False,False,31.786,,"LINESTRING (9.2959174 49.0047101, 9.2962314 49.0045119)",,,30,6
28977323,Im Holderstock,residential,False,True,122.283,,"LINESTRING (9.2959174 49.0047101, 9.2956719 49.00485, 9.2955574 49.0048933, 9.2954202 49.0049265, 9.2952757 49.0049461, 9.295092 49.0049452, 9.2949356 49.0049235, 9.2943941 49.0047841)",,,30,6
