osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,junction
"[44506792, 145918157]",Schulstraße,residential,30,False,True,206.63799999999998,"LINESTRING (7.3281032 53.0553364, 7.3281594 53.0553554, 7.3284602 53.0553812, 7.3287223 53.055375, 7.3308478 53.0552832, 7.3311773 53.0552698)",,,,
26438705,Große Straße,tertiary,20,False,True,31.324,"LINESTRING (7.3311011 53.0519348, 7.3310987 53.0516531)",,,,
225660729,Weststraße,residential,,False,True,39.604,"LINESTRING (7.3311011 53.0519348, 7.330511 53.0519026)",,,,
26438705,Große Straße,tertiary,20,False,False,20.717,"LINESTRING (7.3311011 53.0519348, 7.3311019 53.0520352, 7.3311362 53.0521186)",,,,
225660729,Weststraße,residential,,False,False,39.604,"LINESTRING (7.330511 53.0519026, 7.3311011 53.0519348)",,,,
74164086,Oldenburger Straße,tertiary,50,False,False,38.055,"LINESTRING (7.3388673 53.0500417, 7.3382988 53.0500602)",,K 109,,
281265490,Josef-Schulte-Straße,residential,,False,False,101.134,"LINESTRING (7.3388673 53.0500417, 7.3388997 53.0503813, 7.3389436 53.0504476, 7.339046 53.0505443, 7.3391653 53.0509209)",,,,
281265490,Josef-Schulte-Straße,residential,,False,True,101.134,"LINESTRING (7.3391653 53.0509209, 7.339046 53.0505443, 7.3389436 53.0504476, 7.3388997 53.0503813, 7.3388673 53.0500417)",,,,
316870844,Am Michaelisplatz,residential,,False,True,54.919,"LINESTRING (7.3387092 53.0525932, 7.3380725 53.0529054)",,,,
128534283,Lindenstraße,residential,50,False,False,61.27,"LINESTRING (7.3387092 53.0525932, 7.3388059 53.0528092, 7.3388112 53.052983, 7.3387707 53.0530668, 7.3387602 53.0530775, 7.3387302 53.0531282)",,,,
128534283,Lindenstraße,residential,50,False,True,56.843,"LINESTRING (7.3387092 53.0525932, 7.3386669 53.0524986, 7.3385495 53.0522805, 7.3384303 53.052111)",,,,
316870844,Am Michaelisplatz,residential,,False,False,54.919,"LINESTRING (7.3380725 53.0529054, 7.3387092 53.0525932)",,,,
"[409292880, 987659822]",Emdener Straße,tertiary,50,False,False,43.789,"LINESTRING (7.3392133 53.0533864, 7.3390796 53.0532856, 7.338943 53.0532018, 7.3387302 53.0531282)",2,K 151,,
74164086,Oldenburger Straße,tertiary,50,False,True,38.055,"LINESTRING (7.3382988 53.0500602, 7.3388673 53.0500417)",,K 109,,
74164086,Oldenburger Straße,tertiary,50,False,False,132.356,"LINESTRING (7.3382988 53.0500602, 7.3377983 53.0500805, 7.3372343 53.0500945, 7.3368677 53.0501332, 7.3366175 53.0501743, 7.3364876 53.0502064, 7.3363918 53.0502694)",,K 109,,
69851220,Ludgeristraße,residential,30,False,True,155.256,"LINESTRING (7.3341224 53.0489619, 7.3341197 53.0488507, 7.3340456 53.0486585, 7.3339243 53.0483877, 7.33364 53.0475987)",,,5,
74164063,Bokeler Straße,tertiary,50,False,False,65.32300000000001,"LINESTRING (7.3345439 53.0547844, 7.3345088 53.0547225, 7.3341853 53.054238)",2,K 104,,
