osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,access
26797322,,,Haldenbergerstraße,residential,,False,True,112.10999999999999,"LINESTRING (10.8910108 47.8131769, 10.8910495 47.8129394, 10.8911556 47.8126137, 10.8911953 47.81245, 10.8912137 47.8123578, 10.8912545 47.8121829)",,,
26797623,,,Puccini-Ring,residential,,False,True,209.422,"LINESTRING (10.8910108 47.8131769, 10.8914634 47.8131585, 10.8916197 47.8131489, 10.8916699 47.813108, 10.8918895 47.8128279, 10.8921233 47.8125114, 10.8921328 47.8124625, 10.8921258 47.8124273, 10.8921056 47.8123838, 10.8920678 47.8123415, 10.8919315 47.8122958, 10.8915924 47.8122341, 10.8912545 47.8121829)",,,
26797322,,,Haldenbergerstraße,residential,,False,False,112.11,"LINESTRING (10.8912545 47.8121829, 10.8912137 47.8123578, 10.8911953 47.81245, 10.8911556 47.8126137, 10.8910495 47.8129394, 10.8910108 47.8131769)",,,
26797623,,,Puccini-Ring,residential,,False,False,209.42200000000003,"LINESTRING (10.8912545 47.8121829, 10.8915924 47.8122341, 10.8919315 47.8122958, 10.8920678 47.8123415, 10.8921056 47.8123838, 10.8921258 47.8124273, 10.8921328 47.8124625, 10.8921233 47.8125114, 10.8918895 47.8128279, 10.8916699 47.813108, 10.8916197 47.8131489, 10.8914634 47.8131585, 10.8910108 47.8131769)",,,
26797322,,,Haldenbergerstraße,residential,,False,True,158.64,"LINESTRING (10.8912545 47.8121829, 10.8913085 47.8119331, 10.891318 47.81187, 10.8913353 47.8117488, 10.8913806 47.8116171, 10.8914871 47.8114779, 10.8916088 47.8113712, 10.8917591 47.8112454, 10.8918283 47.811182, 10.8919255 47.8110927, 10.8921067 47.8109185)",,,
26997697,,,,residential,,False,False,47.744,"LINESTRING (10.8945009 47.8165909, 10.8951093 47.8164588)",,,
26779729,,,Jakob-Pfeiffer-Straße,residential,,False,False,50.661,"LINESTRING (10.8945009 47.8165909, 10.8944917 47.8165719, 10.894403 47.8163907, 10.8942915 47.8161952, 10.8942726 47.816162)",,,
26779729,,,Jakob-Pfeiffer-Straße,residential,,False,True,123.352,"LINESTRING (10.8945009 47.8165909, 10.8946154 47.8168225, 10.8946724 47.8169282, 10.8947344 47.8170768, 10.8948932 47.8173646, 10.8950374 47.8176397)",,,
411295506,2,,Hermann-Ranz-Straße,residential,50,False,False,6.921,"LINESTRING (10.9014419 47.8151238, 10.9013494 47.8151199)",,,
26798316,,,Wiesenweg,residential,50,False,False,78.72999999999999,"LINESTRING (10.9014419 47.8151238, 10.9014452 47.8152118, 10.9014399 47.8158318)",,,
411295506,2,,Hermann-Ranz-Straße,residential,50,False,True,34.863,"LINESTRING (10.9014419 47.8151238, 10.9017924 47.8151455, 10.9019033 47.8151657)",,,
26798316,,,Wiesenweg,residential,50,False,False,124.80099999999999,"LINESTRING (10.9015998 47.8166504, 10.9016759 47.8167287, 10.901752 47.8167975, 10.9018133 47.8168503, 10.9018869 47.816905, 10.9019059 47.8169216, 10.9020203 47.8169882, 10.9021835 47.8170758, 10.9023849 47.8171765, 10.9026382 47.8172981, 10.902837 47.8173897)",,,
26798316,,,Wiesenweg,residential,50,False,True,92.469,"LINESTRING (10.9015998 47.8166504, 10.901521 47.8165149, 10.9014891 47.816387, 10.9014684 47.8162557, 10.9014483 47.8160488, 10.9014399 47.8158318)",,,
26798317,,,Nordendstraße,residential,50,False,True,68.68299999999999,"LINESTRING (10.9015998 47.8166504, 10.9012683 47.8168167, 10.901126 47.8168881, 10.9009804 47.8169612, 10.9008629 47.8170201)",,,
411295506,2,,Hermann-Ranz-Straße,residential,50,False,False,13.712,"LINESTRING (10.9002613 47.815062, 10.9002179 47.8150643, 10.90016 47.8150675, 10.9000821 47.8150847)",,,
411295506,2,,Hermann-Ranz-Straße,residential,50,False,True,81.50399999999999,"LINESTRING (10.9002613 47.815062, 10.900526 47.8150773, 10.9007632 47.8150901, 10.9013494 47.8151199)",,,
27155276,,,Gebatstraße,residential,30,False,False,18.856,"LINESTRING (10.8922362 47.8164211, 10.8920824 47.8162866)",,,
31525031,,,Semerstraße,residential,30,False,True,57.394999999999996,"LINESTRING (10.8922362 47.8164211, 10.892524 47.8166647, 10.8926872 47.8168382)",,,
40271384,2,St 2014,Altenstadter Straße,secondary,50,False,False,138.869,"LINESTRING (10.8922362 47.8164211, 10.8925504 47.8161789, 10.8926766 47.8160676, 10.8928153 47.8159436, 10.8930171 47.8157755, 10.8933988 47.8155359, 10.8934733 47.815493)",,,
40271384,2,St 2014,Altenstadter Straße,secondary,50,False,True,186.14700000000002,"LINESTRING (10.8922362 47.8164211, 10.8918788 47.8167444, 10.891807 47.8168051, 10.8917344 47.8168704, 10.8914273 47.8171564, 10.8913765 47.8172038, 10.8911948 47.817367, 10.8909475 47.8175701, 10.8906844 47.8177255)",,,
28962045,,,Münzstraße,residential,10,False,False,7.539,"LINESTRING (10.8972049 47.8119321, 10.8972852 47.811891)",,,
28962045,,,Münzstraße,residential,10,False,True,43.691,"LINESTRING (10.8972049 47.8119321, 10.8971953 47.812082, 10.8971482 47.8122, 10.8970688 47.8123083)",,,
"[147638930, 26997875]",,,"['Löwenstraße', 'Marienplatz']",residential,"['30', '10']",True,False,85.006,"LINESTRING (10.8972049 47.8119321, 10.8971737 47.811895, 10.8971114 47.8118715, 10.8970922 47.8118306, 10.8970909 47.8117906, 10.8971347 47.811587, 10.8971074 47.8115641, 10.8968017 47.8115367, 10.8965822 47.8115163)",,,
304360159,,,Münzstraße,residential,30,False,True,50.838,"LINESTRING (10.8968567 47.8131234, 10.896871 47.8135805)",,,
31964729,,,Münzstraße,residential,30,True,False,23.430999999999997,"LINESTRING (10.8968567 47.8131234, 10.8968371 47.8130719, 10.8968238 47.8130122, 10.8968423 47.8129158)",,,
31546893,,,Bahnhofstraße,secondary_link,50,True,False,31.543000000000003,"LINESTRING (10.8998769 47.8151248, 10.8999078 47.815105, 10.8999805 47.8150586, 10.9000195 47.8150328, 10.9000617 47.8149989, 10.9001073 47.8149505, 10.9001338 47.8149044)",,,
165739178,2,St 2014,Bahnhofstraße,secondary,50,False,False,26.521,"LINESTRING (10.8998769 47.8151248, 10.899855 47.8151306, 10.8997484 47.8151591, 10.899548 47.8152148)",,,
1225437189,2,St 2014,Bahnhofstraße,secondary,50,False,True,15.958,"LINESTRING (10.8998769 47.8151248, 10.8999099 47.8151183, 10.9000821 47.8150847)",,,
26997697,,,,residential,,False,True,47.744,"LINESTRING (10.8951093 47.8164588, 10.8945009 47.8165909)",,,
268161456,,,Augsburger Straße,tertiary,50,False,False,124.522,"LINESTRING (10.8951093 47.8164588, 10.8952651 47.8167636, 10.8954109 47.8170077, 10.8955793 47.8173143, 10.8956717 47.8174594, 10.8956949 47.8175069)",,,
268161456,,,Augsburger Straße,tertiary,50,False,True,100.55799999999999,"LINESTRING (10.8951093 47.8164588, 10.8949751 47.8161734, 10.8949194 47.816061, 10.8948582 47.8159388, 10.8947726 47.8157806, 10.8946865 47.8156003)",,,
26997865,,,Dominikus-Zimmermann-Straße,residential,30,False,False,80.609,"LINESTRING (10.8951729 47.8131034, 10.8953782 47.8131528, 10.8955853 47.8131969, 10.89575 47.81321, 10.8959944 47.8132254, 10.8962266 47.8132368)",,,
184056520,,,Christophstraße,residential,30,False,False,48.346000000000004,"LINESTRING (10.8951729 47.8131034, 10.8950696 47.8132333, 10.895009 47.8132931, 10.894949 47.8133278, 10.8948512 47.8133755, 10.8947521 47.8134214)",,,
184056520,,,Christophstraße,residential,30,False,True,95.274,"LINESTRING (10.8951729 47.8131034, 10.8953369 47.8128335, 10.8954693 47.8125905, 10.8955935 47.8122955)",,,
26997865,,,Dominikus-Zimmermann-Straße,residential,30,False,True,80.609,"LINESTRING (10.8962266 47.8132368, 10.8959944 47.8132254, 10.89575 47.81321, 10.8955853 47.8131969, 10.8953782 47.8131528, 10.8951729 47.8131034)",,,
26997870,,,Kirchenstraße,residential,30,False,False,46.429,"LINESTRING (10.8962266 47.8132368, 10.8962136 47.8135052, 10.8961792 47.8136524)",,,
26997870,,,Kirchenstraße,residential,30,False,True,39.183,"LINESTRING (10.8962266 47.8132368, 10.8962524 47.8131104, 10.8963137 47.8128894)",,,
26997866,,,Reichelstraße,residential,30,False,False,52.417,"LINESTRING (10.8961792 47.8136524, 10.8964285 47.8136933, 10.8966689 47.8137278, 10.8967652 47.8137426, 10.8968652 47.8137506)",,,
26997866,,,Reichelstraße,residential,30,False,True,99.49900000000001,"LINESTRING (10.8961792 47.8136524, 10.8957925 47.813606, 10.8953932 47.8135761, 10.8952372 47.813536, 10.8951376 47.8135326, 10.8950246 47.8135577, 10.8949447 47.8135879, 10.8948986 47.8136141)",,,
26997870,,,Kirchenstraße,residential,30,False,True,46.429,"LINESTRING (10.8961792 47.8136524, 10.8962136 47.8135052, 10.8962266 47.8132368)",,,
39534197,,,Kirchenstraße,residential,30,False,False,112.72,"LINESTRING (10.8961792 47.8136524, 10.8961448 47.8138274, 10.8961114 47.8139928, 10.8960999 47.8140446, 10.8960876 47.8141253, 10.8960919 47.8142518, 10.8961261 47.8143489, 10.8960833 47.814374, 10.8960109 47.8144121, 10.8957474 47.8145262)",,,
304360159,,,Münzstraße,residential,30,False,False,18.919,"LINESTRING (10.8968652 47.8137506, 10.896871 47.8135805)",,,
26997866,,,Reichelstraße,residential,30,False,True,52.417,"LINESTRING (10.8968652 47.8137506, 10.8967652 47.8137426, 10.8966689 47.8137278, 10.8964285 47.8136933, 10.8961792 47.8136524)",,,
304360159,,,Münzstraße,residential,30,False,True,73.979,"LINESTRING (10.8968652 47.8137506, 10.8968544 47.8139539, 10.8968415 47.8144157)",,,
304360159,,,Münzstraße,residential,30,False,False,50.838,"LINESTRING (10.896871 47.8135805, 10.8968567 47.8131234)",,,
304360159,,,Münzstraße,residential,30,False,True,18.919,"LINESTRING (10.896871 47.8135805, 10.8968652 47.8137506)",,,
26997868,,,Wasserstraße,residential,30,True,False,61.266999999999996,"LINESTRING (10.896871 47.8135805, 10.8969812 47.8135832, 10.8971731 47.8135991, 10.8974428 47.8136387, 10.8976817 47.8136589)",,,
26997986,,,Liedlstraße,residential,30,True,False,82.828,"LINESTRING (10.8976817 47.8136589, 10.8976332 47.8139901, 10.8976286 47.8141518, 10.8975977 47.8144013)",,,
26796422,,,Friedhofstraße,residential,30,True,False,56.493,"LINESTRING (10.8975977 47.8144013, 10.896965 47.8144156, 10.8968415 47.8144157)",,,
"[41503324, 26756855]",,,Christophstraße,residential,30,True,False,110.16199999999999,"LINESTRING (10.8959081 47.8114419, 10.8959455 47.8113733, 10.8960583 47.8112282, 10.8962125 47.8110315, 10.8962975 47.8109174, 10.89635 47.8108535, 10.8964492 47.8107329, 10.8965191 47.8106356, 10.8965589 47.8105546)",,,
26997875,,,Löwenstraße,residential,30,True,False,51.015,"LINESTRING (10.8965822 47.8115163, 10.8961257 47.8114646, 10.8959081 47.8114419)",,,
26997878,,,Kirchenstraße,residential,30,False,False,83.265,"LINESTRING (10.8965822 47.8115163, 10.8965023 47.8118371, 10.8964446 47.8120698, 10.8964354 47.8121946, 10.8964447 47.812257)",,,
26779142,,,Heimstättenstraße,residential,,False,False,39.244,"LINESTRING (10.8951908 47.8176068, 10.8956949 47.8175069)",,,
26779142,,,Heimstättenstraße,residential,,False,True,12.034,"LINESTRING (10.8951908 47.8176068, 10.8951098 47.8176264, 10.8950374 47.8176397)",,,
26997866,,,Reichelstraße,residential,30,False,False,99.499,"LINESTRING (10.8948986 47.8136141, 10.8949447 47.8135879, 10.8950246 47.8135577, 10.8951376 47.8135326, 10.8952372 47.813536, 10.8953932 47.8135761, 10.8957925 47.813606, 10.8961792 47.8136524)",,,
147638928,,,Bauerngasse,residential,30,False,False,24.090999999999998,"LINESTRING (10.8948986 47.8136141, 10.8947905 47.8134834, 10.8947521 47.8134214)",,,
26757307,,,Kastanienweg,residential,50,False,False,42.417,"LINESTRING (10.9015423 47.8136271, 10.9021093 47.813604)",,,
26757307,,,Kastanienweg,residential,50,False,True,71.07,"LINESTRING (10.9015423 47.8136271, 10.9013665 47.8136352, 10.9012191 47.8136336, 10.9009656 47.8136217, 10.9005942 47.8135921)",,,
27016414,,,Frühlingstraße,residential,,False,False,121.074,"LINESTRING (10.9015423 47.8136271, 10.9015396 47.8139206, 10.9015494 47.8140239, 10.9015813 47.8141064, 10.9016408 47.8141694, 10.9017293 47.8142573, 10.9018259 47.8143505, 10.9019684 47.8144775, 10.9021105 47.8145975)",,,
9512029,,,Hermann-Ranz-Straße,residential,50,False,False,70.296,"LINESTRING (10.9021105 47.8145975, 10.9021111 47.8149975, 10.9020936 47.8150604, 10.9020493 47.8151025, 10.9019033 47.8151657)",,,
9512029,,,Hermann-Ranz-Straße,residential,50,False,True,110.90299999999999,"LINESTRING (10.9021105 47.8145975, 10.9021326 47.8143948, 10.9021471 47.8139948, 10.9021543 47.81393, 10.9021629 47.8138276, 10.9021093 47.813604)",,,
27016414,,,Frühlingstraße,residential,,False,True,121.07400000000001,"LINESTRING (10.9021105 47.8145975, 10.9019684 47.8144775, 10.9018259 47.8143505, 10.9017293 47.8142573, 10.9016408 47.8141694, 10.9015813 47.8141064, 10.9015494 47.8140239, 10.9015396 47.8139206, 10.9015423 47.8136271)",,,
411295506,2,,Hermann-Ranz-Straße,residential,50,False,True,6.921,"LINESTRING (10.9013494 47.8151199, 10.9014419 47.8151238)",,,
27016417,,,Herbstweg,residential,,False,False,67.256,"LINESTRING (10.9013494 47.8151199, 10.901338 47.8148905, 10.9012953 47.8148114, 10.9012418 47.8146944, 10.9012203 47.8146063, 10.9012226 47.8145268)",,,
411295506,2,,Hermann-Ranz-Straße,residential,50,False,False,81.50399999999999,"LINESTRING (10.9013494 47.8151199, 10.9007632 47.8150901, 10.900526 47.8150773, 10.9002613 47.815062)",,,
27016417,,,Herbstweg,residential,,False,True,67.256,"LINESTRING (10.9012226 47.8145268, 10.9012203 47.8146063, 10.9012418 47.8146944, 10.9012953 47.8148114, 10.901338 47.8148905, 10.9013494 47.8151199)",,,
30424670,,,Steinstraße,residential,,False,False,52.876,"LINESTRING (10.9014399 47.8158318, 10.9007329 47.8158587)",,,
26798316,,,Wiesenweg,residential,50,False,False,92.469,"LINESTRING (10.9014399 47.8158318, 10.9014483 47.8160488, 10.9014684 47.8162557, 10.9014891 47.816387, 10.901521 47.8165149, 10.9015998 47.8166504)",,,
26798316,,,Wiesenweg,residential,50,False,True,78.72999999999999,"LINESTRING (10.9014399 47.8158318, 10.9014452 47.8152118, 10.9014419 47.8151238)",,,
26757307,,,Kastanienweg,residential,50,False,False,71.07,"LINESTRING (10.9005942 47.8135921, 10.9009656 47.8136217, 10.9012191 47.8136336, 10.9013665 47.8136352, 10.9015423 47.8136271)",,,
"[269396736, 27016973]",,,"['Bahnhofstraße', 'Buchenweg']",residential,30,False,"[False, True]",318.346,"LINESTRING (10.9005942 47.8135921, 10.9004715 47.8135013, 10.9004046 47.8134365, 10.9003289 47.8133097, 10.9002376 47.8130981, 10.9001996 47.8129491, 10.900138 47.8126356, 10.9001011 47.8124279, 10.9000739 47.8123058, 10.9000624 47.8119843, 10.9002106 47.8119817, 10.9004324 47.8119804, 10.9009724 47.8119662, 10.9013174 47.8119491, 10.9018224 47.8119436)",,,
55488255,,St 2014,Bahnhofstraße,secondary,50,False,False,122.265,"LINESTRING (10.9005942 47.8135921, 10.900778 47.8134126, 10.9009245 47.8132899, 10.9012263 47.8130373, 10.9014523 47.8128515, 10.9015971 47.8127236)",,,
55488255,,St 2014,Bahnhofstraße,secondary,50,False,True,151.43099999999998,"LINESTRING (10.9005942 47.8135921, 10.9005207 47.8136682, 10.9004626 47.8137377, 10.9004098 47.813823, 10.900363 47.8139381, 10.9003321 47.8140561, 10.9003096 47.8142179, 10.9002917 47.8143467, 10.9002285 47.8146262, 10.9001338 47.8149044)",,,
27155276,,,Gebatstraße,residential,30,False,True,18.856,"LINESTRING (10.8920824 47.8162866, 10.8922362 47.8164211)",,,
27155276,,,Gebatstraße,residential,30,False,False,26.802,"LINESTRING (10.8920824 47.8162866, 10.8919518 47.816147, 10.8919131 47.8160754)",,,
439798369,,,Birkenweg,residential,,False,False,167.271,"LINESTRING (10.8920824 47.8162866, 10.8918044 47.8164439, 10.8913136 47.8167213, 10.8908965 47.817023, 10.8905317 47.8173031, 10.8904697 47.8173218)",,,
27155276,,,Gebatstraße,residential,30,False,True,301.05000000000007,"LINESTRING (10.892834 47.8131344, 10.8924532 47.8134708, 10.8922879 47.8136152, 10.8920824 47.8138229, 10.8919897 47.8139143, 10.891936 47.8139957, 10.8919222 47.8140165, 10.8918447 47.8141993, 10.8918049 47.8142982, 10.8917032 47.8145624, 10.8916617 47.8147074, 10.8916553 47.8148268, 10.8916662 47.8149348, 10.8916821 47.8150658, 10.8917186 47.8152365, 10.8917738 47.815621)",,,
27155276,,,Gebatstraße,residential,30,False,False,51.611,"LINESTRING (10.8919131 47.8160754, 10.8918732 47.8159155, 10.8917834 47.8156428, 10.8917738 47.815621)",,,
27155276,,,Gebatstraße,residential,30,False,True,26.802,"LINESTRING (10.8919131 47.8160754, 10.8919518 47.816147, 10.8920824 47.8162866)",,,
30026741,,,Matthäus-Günther-Straße,residential,30,False,False,90.476,"LINESTRING (10.8919131 47.8160754, 10.8917308 47.8161343, 10.8912082 47.8164206, 10.8909565 47.816569)",,,
30026741,,,Matthäus-Günther-Straße,residential,30,False,False,54.391,"LINESTRING (10.8909565 47.816569, 10.8906636 47.8167802, 10.8905126 47.8168808, 10.8904446 47.8169161)",,,
30026741,,,Matthäus-Günther-Straße,residential,30,False,True,90.476,"LINESTRING (10.8909565 47.816569, 10.8912082 47.8164206, 10.8917308 47.8161343, 10.8919131 47.8160754)",,,
30026743,,,Franz-Xaver-Schmädl-Straße,residential,30,False,False,129.532,"LINESTRING (10.8909565 47.816569, 10.8909686 47.816462, 10.8910199 47.8163325, 10.8910716 47.8162198, 10.8911192 47.8160839, 10.8912342 47.8159411, 10.8913356 47.8158412, 10.8914424 47.8157455, 10.8915541 47.8156719, 10.8916543 47.8156352, 10.8917738 47.815621)",,,
30026741,,,Matthäus-Günther-Straße,residential,30,False,True,54.391000000000005,"LINESTRING (10.8904446 47.8169161, 10.8905126 47.8168808, 10.8906636 47.8167802, 10.8909565 47.816569)",,,
27155276,,,Gebatstraße,residential,30,False,False,301.05000000000007,"LINESTRING (10.8917738 47.815621, 10.8917186 47.8152365, 10.8916821 47.8150658, 10.8916662 47.8149348, 10.8916553 47.8148268, 10.8916617 47.8147074, 10.8917032 47.8145624, 10.8918049 47.8142982, 10.8918447 47.8141993, 10.8919222 47.8140165, 10.891936 47.8139957, 10.8919897 47.8139143, 10.8920824 47.8138229, 10.8922879 47.8136152, 10.8924532 47.8134708, 10.892834 47.8131344)",,,
27155276,,,Gebatstraße,residential,30,False,True,51.611,"LINESTRING (10.8917738 47.815621, 10.8917834 47.8156428, 10.8918732 47.8159155, 10.8919131 47.8160754)",,,
30026743,,,Franz-Xaver-Schmädl-Straße,residential,30,False,True,129.53199999999998,"LINESTRING (10.8917738 47.815621, 10.8916543 47.8156352, 10.8915541 47.8156719, 10.8914424 47.8157455, 10.8913356 47.8158412, 10.8912342 47.8159411, 10.8911192 47.8160839, 10.8910716 47.8162198, 10.8910199 47.8163325, 10.8909686 47.816462, 10.8909565 47.816569)",,,
148085354,,,Weinstraße,residential,30,False,False,39.384,"LINESTRING (10.8979909 47.81245, 10.8985124 47.8125029)",,,
26997986,,,Liedlstraße,residential,30,True,False,136.495,"LINESTRING (10.8979909 47.81245, 10.8978367 47.8129157, 10.8978326 47.812935, 10.8976817 47.8136589)",,,
148085354,,,Weinstraße,residential,30,False,True,70.813,"LINESTRING (10.8979909 47.81245, 10.8973552 47.8123708, 10.8971654 47.8123358, 10.8970688 47.8123083)",,,
30421421,,,,secondary,50,True,False,25.328,"LINESTRING (10.9018494 47.8104784, 10.9017569 47.8104729, 10.9016899 47.8104494, 10.9016287 47.8104215, 10.9015772 47.8103665)",,,
1153484292,2,,,secondary,50,True,False,24.811,"LINESTRING (10.9018494 47.8104784, 10.9016602 47.8105413, 10.9015482 47.8105723)",,,
1193196654,,St 2014,Peitinger Straße,secondary,50,True,False,33.524,"LINESTRING (10.9018494 47.8104784, 10.9017333 47.8105478, 10.9016337 47.8106224, 10.9015516 47.8107021)",,,
11470433,1,St 2014,Bahnhofstraße,secondary,50,True,False,36.68899999999999,"LINESTRING (10.9015772 47.8103665, 10.9015928 47.8102856, 10.9016454 47.8101297, 10.9016822 47.8100447)",,,
268161457,3,St 2014,,secondary,50,False,False,37.338,"LINESTRING (10.8940103 47.8152004, 10.8943976 47.814988)",,,
40271384,2,St 2014,Altenstadter Straße,secondary,50,False,True,51.638,"LINESTRING (10.8940103 47.8152004, 10.8938764 47.815273, 10.8934733 47.815493)",,,
12477447,,,Sonnenstraße,secondary,50,False,False,150.427,"LINESTRING (10.9000895 47.815896, 10.9001828 47.8162666, 10.9002642 47.8165468, 10.9003394 47.8168312, 10.9004548 47.8172263)",,,
12477447,,,Sonnenstraße,secondary,50,False,True,56.834,"LINESTRING (10.9000895 47.815896, 10.9000484 47.8157319, 10.9000269 47.8156267, 10.9000256 47.8155179, 10.9000299 47.8153882)",,,
30424670,,,Steinstraße,residential,,False,True,48.229,"LINESTRING (10.9000895 47.815896, 10.9004146 47.815873, 10.9007329 47.8158587)",,,
147985742,,,Georg-Handl-Straße,residential,,False,False,87.91099999999999,"LINESTRING (10.8977555 47.8173932, 10.8977544 47.8174276, 10.8977852 47.8175165, 10.8978343 47.8176042, 10.8979152 47.8177107, 10.8979847 47.8177842, 10.8980292 47.8178186, 10.898095 47.8178219, 10.8981664 47.8177988, 10.898306 47.8177296, 10.8983796 47.8176814, 10.898407 47.8176505)",,,
"[308461560, 308461558]",,,Blumenstraße,residential,50,False,True,57.257000000000005,"LINESTRING (10.8977555 47.8173932, 10.8978397 47.8174493, 10.8979002 47.8174906, 10.8980622 47.8175545, 10.8982073 47.8176036, 10.898407 47.8176505)",,,
308461558,,,Blumenstraße,residential,50,False,False,188.60100000000003,"LINESTRING (10.8977555 47.8173932, 10.8976989 47.8173429, 10.8976382 47.8172552, 10.8975746 47.8171382, 10.8975372 47.8170449, 10.8974919 47.8169209, 10.8974608 47.8168486, 10.8974131 47.8167378, 10.897396 47.8166901, 10.8973281 47.8165004, 10.8972574 47.816331, 10.897102 47.8160001, 10.8970266 47.815858, 10.8969935 47.8158097, 10.8969781 47.815786)",,,
30749223,,,Perlachstraße,residential,30,False,False,68.661,"LINESTRING (10.9019597 47.8103527, 10.9020111 47.8104374, 10.9020585 47.8105203, 10.9021248 47.810656, 10.9021822 47.8107782, 10.9022373 47.8109403)",,,
233891451,,St 2014,Peitinger Straße,secondary,50,True,False,16.382,"LINESTRING (10.9019597 47.8103527, 10.9019187 47.8104181, 10.9018642 47.810469, 10.9018494 47.8104784)",,,
30749223,,,Perlachstraße,residential,30,False,True,21.070999999999998,"LINESTRING (10.9034658 47.8119582, 10.903355 47.8119503, 10.9032423 47.8119455, 10.9031845 47.8119466)",,,
"[924522481, 30749270]",,,Anton-Holzhey-Straße,residential,,False,False,139.928,"LINESTRING (10.9034658 47.8119582, 10.9035998 47.8114948, 10.9035751 47.8114556, 10.9029548 47.8108806, 10.9029304 47.8108511)",,,
"[924522481, 30749270]",,,Anton-Holzhey-Straße,residential,,False,True,139.928,"LINESTRING (10.9029304 47.8108511, 10.9029548 47.8108806, 10.9035751 47.8114556, 10.9035998 47.8114948, 10.9034658 47.8119582)",,,
30749314,,,Papiermacherweg,residential,,False,False,52.751999999999995,"LINESTRING (10.9029304 47.8108511, 10.9026358 47.8108996, 10.9022373 47.8109403)",,,
30749223,,,Perlachstraße,residential,30,False,False,138.753,"LINESTRING (10.9022373 47.8109403, 10.9022622 47.8110296, 10.9022919 47.8111105, 10.9023269 47.8111915, 10.902384 47.8113006, 10.9024473 47.8113966, 10.9025601 47.8115485, 10.9026646 47.8116657, 10.902812 47.8118056, 10.9029206 47.8118666, 10.9030093 47.8119025, 10.9030785 47.8119268, 10.9031845 47.8119466)",,,
30749223,,,Perlachstraße,residential,30,False,True,68.661,"LINESTRING (10.9022373 47.8109403, 10.9021822 47.8107782, 10.9021248 47.810656, 10.9020585 47.8105203, 10.9020111 47.8104374, 10.9019597 47.8103527)",,,
30749314,,,Papiermacherweg,residential,,False,True,52.751999999999995,"LINESTRING (10.9022373 47.8109403, 10.9026358 47.8108996, 10.9029304 47.8108511)",,,
30749223,,,Perlachstraße,residential,30,False,False,21.070999999999998,"LINESTRING (10.9031845 47.8119466, 10.9032423 47.8119455, 10.903355 47.8119503, 10.9034658 47.8119582)",,,
30749223,,,Perlachstraße,residential,30,False,True,138.753,"LINESTRING (10.9031845 47.8119466, 10.9030785 47.8119268, 10.9030093 47.8119025, 10.9029206 47.8118666, 10.902812 47.8118056, 10.9026646 47.8116657, 10.9025601 47.8115485, 10.9024473 47.8113966, 10.902384 47.8113006, 10.9023269 47.8111915, 10.9022919 47.8111105, 10.9022622 47.8110296, 10.9022373 47.8109403)",,,
30921673,,,Bürgermeister-Lechenbauer-Straße,residential,,False,True,6.317,"LINESTRING (10.8916349 47.8101139, 10.8917162 47.8101296)",,,
712893888,,,,secondary,,True,False,8.732,"LINESTRING (10.8916349 47.8101139, 10.89166 47.8101376, 10.8916735 47.8101598, 10.8916799 47.8101849)",,roundabout,
10635620,2,,Marktoberdorfer Straße,secondary,50,False,True,31.668,"LINESTRING (10.8927694 47.8117033, 10.8929546 47.8119595)",,,
10635620,2,,Marktoberdorfer Straße,secondary,50,False,False,100.334,"LINESTRING (10.8927694 47.8117033, 10.8925985 47.8114946, 10.8923892 47.8112388, 10.8921067 47.8109185)",,,
30921912,,,Fanschuhstraße,residential,,False,True,43.025,"LINESTRING (10.8927694 47.8117033, 10.8928968 47.8117975, 10.8930374 47.8118284, 10.8931798 47.8118242, 10.8932682 47.8117987)",,,
30921981,,,Dornauer Weg,residential,,False,True,36.772,"LINESTRING (10.895251 47.8089986, 10.8956294 47.8092102)",,,
30925153,,,Dornauer Weg,residential,,False,False,24.654,"LINESTRING (10.895251 47.8089986, 10.8949932 47.8091371)",,,
30925153,,,Dornauer Weg,residential,,False,True,24.654,"LINESTRING (10.8949932 47.8091371, 10.895251 47.8089986)",,,
26798317,,,Nordendstraße,residential,50,False,False,68.68299999999999,"LINESTRING (10.9008629 47.8170201, 10.9009804 47.8169612, 10.901126 47.8168881, 10.9012683 47.8168167, 10.9015998 47.8166504)",,,
26798317,,,Nordendstraße,residential,50,False,True,38.135,"LINESTRING (10.9008629 47.8170201, 10.9007561 47.8170737, 10.9004548 47.8172263)",,,
30985481,,,Zweigstraße,residential,,False,False,129.50900000000001,"LINESTRING (10.9008629 47.8170201, 10.9008184 47.8166598, 10.9007859 47.8163826, 10.9007553 47.8160874, 10.9007329 47.8158587)",,,
30424670,,,Steinstraße,residential,,False,True,52.876,"LINESTRING (10.9007329 47.8158587, 10.9014399 47.8158318)",,,
30424670,,,Steinstraße,residential,,False,False,48.229,"LINESTRING (10.9007329 47.8158587, 10.9004146 47.815873, 10.9000895 47.815896)",,,
30985481,,,Zweigstraße,residential,,False,True,129.50900000000001,"LINESTRING (10.9007329 47.8158587, 10.9007553 47.8160874, 10.9007859 47.8163826, 10.9008184 47.8166598, 10.9008629 47.8170201)",,,
