osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,tunnel,width
528941704,,,Paulusanger,residential,10,False,True,30.287,"LINESTRING (7.1936682 51.6105599, 7.1938162 51.6108163)",,,,
930583442,,,Paulusanger,residential,10,False,False,21.614,"LINESTRING (7.1953025 51.6108219, 7.1952591 51.6106294)",,,,
528941705,,,Paulusanger,residential,10,False,False,97.806,"LINESTRING (7.1953025 51.6108219, 7.1944789 51.6108985, 7.1939106 51.610981)",,,,
528941705,,,Paulusanger,residential,10,False,True,84.033,"LINESTRING (7.1953025 51.6108219, 7.1962235 51.6107657, 7.1961992 51.6105853)",,,,
528941705,,,Paulusanger,residential,10,False,True,65.101,"LINESTRING (7.1961992 51.6105853, 7.1952591 51.6106294)",,,,
528941705,,,Paulusanger,residential,10,False,False,84.033,"LINESTRING (7.1961992 51.6105853, 7.1962235 51.6107657, 7.1953025 51.6108219)",,,,
"[528941705, 171035862]",2,,Paulusanger,residential,10,False,False,93.81800000000001,"LINESTRING (7.1961992 51.6105853, 7.1967155 51.610544, 7.1973156 51.6105109, 7.1973727 51.6105147, 7.1975499 51.6105264)",,,,
528941705,,,Paulusanger,residential,10,False,False,65.101,"LINESTRING (7.1952591 51.6106294, 7.1961992 51.6105853)",,,,
930583442,,,Paulusanger,residential,10,False,True,21.614,"LINESTRING (7.1952591 51.6106294, 7.1953025 51.6108219)",,,,
528941705,,,Paulusanger,residential,10,False,True,101.987,"LINESTRING (7.1952591 51.6106294, 7.1944205 51.6107085, 7.1938162 51.6108163)",,,,
528941704,,,Paulusanger,residential,10,False,False,30.287,"LINESTRING (7.1938162 51.6108163, 7.1936682 51.6105599)",,,,
528941705,,,Paulusanger,residential,10,False,True,19.439,"LINESTRING (7.1938162 51.6108163, 7.1939106 51.610981)",,,,
528941705,,,Paulusanger,residential,10,False,False,101.987,"LINESTRING (7.1938162 51.6108163, 7.1944205 51.6107085, 7.1952591 51.6106294)",,,,
528941705,,,Paulusanger,residential,10,False,False,19.439,"LINESTRING (7.1939106 51.610981, 7.1938162 51.6108163)",,,,
653153528,,,Paulus-Tillmann-Platz,residential,10,False,False,51.147,"LINESTRING (7.1939106 51.610981, 7.1941378 51.6114188)",,,,
528941705,,,Paulusanger,residential,10,False,True,97.806,"LINESTRING (7.1939106 51.610981, 7.1944789 51.6108985, 7.1953025 51.6108219)",,,,
1018260190,,,Paulusanger,residential,10,False,True,65.495,"LINESTRING (7.1939106 51.610981, 7.1938257 51.6109993, 7.1931856 51.6111374, 7.1931057 51.6111527, 7.1930147 51.6111742)",,,,
30759707,2,,Dorstener Straße,residential,,False,False,118.81600000000002,"LINESTRING (7.1972598 51.6172157, 7.1972033 51.6172221, 7.1969121 51.6172554, 7.1968703 51.61726, 7.1965482 51.6172948, 7.1962614 51.6173156, 7.1955543 51.6173498)",,,,
44443354,2,,Beisinger Weg,residential,30,False,False,44.436,"LINESTRING (7.1972598 51.6172157, 7.1972957 51.6169175, 7.1972709 51.6168181)",,,,
110557078,,,Beisinger Weg,residential,30,False,True,92.226,"LINESTRING (7.1972598 51.6172157, 7.1972383 51.6172846, 7.1971117 51.6175988, 7.1968934 51.6180125)",,,,
653153528,,,Paulus-Tillmann-Platz,residential,10,False,True,51.147,"LINESTRING (7.1941378 51.6114188, 7.1939106 51.610981)",,,,
66129315,2,,Auf dem Graben,residential,,False,True,98.79099999999998,"LINESTRING (7.1988418 51.6114186, 7.1987338 51.6114093, 7.1985871 51.6113974, 7.1983537 51.6113821, 7.1979515 51.6113558, 7.1975152 51.6113165, 7.1974218 51.6113214)",,,,
816209568,,,Ossenbergweg,unclassified,50,False,False,59.482,"LINESTRING (7.2047923 51.6168194, 7.2047537 51.6167438, 7.2046543 51.6166797, 7.2045946 51.6166075, 7.2044797 51.6165582, 7.2043213 51.6165702, 7.2041706 51.6166045)",,no,,6
611529300,1,,Schaumburgstraße,living_street,10,False,True,67.393,"LINESTRING (7.2007667 51.6141144, 7.2016226 51.6140499, 7.2017359 51.6140429)",,,,
312217137,2,,Ludwig-Erhard-Allee,secondary,50,False,True,227.00600000000003,"LINESTRING (7.2034559 51.6146446, 7.2035206 51.6147462, 7.203541 51.6147739, 7.2035943 51.6148599, 7.203633 51.614965, 7.2036387 51.6150053, 7.2036447 51.6150472, 7.2036395 51.6151538, 7.2035923 51.6152834, 7.2035772 51.6153945, 7.2035889 51.615476, 7.2035947 51.6155167, 7.2036273 51.6156085, 7.203808 51.6159471, 7.2038867 51.616084, 7.2040363 51.6163523, 7.2041706 51.6166045)",,,,8
"[785164376, 999811732]",1,,,secondary,,True,False,20.144,"LINESTRING (7.2034559 51.6146446, 7.2033884 51.6146617, 7.203316 51.6146561, 7.2032572 51.6146294, 7.2032267 51.6145882)",roundabout,,,
785164375,1,,,secondary,,True,False,16.398,"LINESTRING (7.2032634 51.6145111, 7.203301 51.6144931, 7.203346 51.6144836, 7.2033935 51.6144837, 7.2034384 51.6144933, 7.2034759 51.6145114)",roundabout,,,
23310418,,,Am Sandershof,unclassified,,False,True,380.052,"LINESTRING (7.2030938 51.6144233, 7.2030509 51.6142281, 7.203047 51.614089, 7.2030726 51.6138315, 7.2030974 51.6136743, 7.2031351 51.6135199, 7.2031952 51.6133738, 7.2033087 51.613129, 7.2036008 51.6125619, 7.2038709 51.6120283, 7.203936 51.6119241, 7.2042142 51.6116293, 7.2042647 51.6115759, 7.2042828 51.6115568, 7.2045305 51.6112944, 7.2046436 51.6112128)",,,,
785350519,,,Am Sandershof,unclassified,,True,False,15.280000000000001,"LINESTRING (7.2030938 51.6144233, 7.2031502 51.6144582, 7.2032634 51.6145111)",,,,
25521358,2,,Limperstraße,residential,30,False,True,133.708,"LINESTRING (7.192569 51.6170856, 7.1926185 51.617173, 7.1927234 51.6175379, 7.1929401 51.6182647)",,,,
1019638472,1,,Elper Weg,residential,30,True,False,14.767,"LINESTRING (7.192569 51.6170856, 7.1925335 51.6170876, 7.1924991 51.6170818, 7.1924701 51.617069, 7.19245 51.6170507, 7.1924415 51.6170292, 7.1924456 51.6170072)",roundabout,,,
377280773,1,,Elper Weg,residential,30,True,False,169.222,"LINESTRING (7.1926429 51.6170255, 7.1930524 51.6170718, 7.1935484 51.6171439, 7.1948208 51.6174517, 7.1949472 51.6175124)",,,,
1019638472,1,,Elper Weg,residential,30,True,False,8.985,"LINESTRING (7.1926429 51.6170255, 7.1926375 51.6170454, 7.1926222 51.6170633, 7.1925985 51.6170771, 7.192569 51.6170856)",roundabout,,,
377280772,2,,Limperstraße,residential,,False,False,107.224,"LINESTRING (7.192555 51.6169632, 7.1926342 51.6165616, 7.1922933 51.6160867, 7.1922672 51.6160504)",,,,
1019638472,1,,Elper Weg,residential,30,True,False,10.034,"LINESTRING (7.192555 51.6169632, 7.192583 51.616968, 7.1926076 51.6169777, 7.1926267 51.6169912, 7.1926389 51.6170076, 7.1926429 51.6170255)",roundabout,,,
30846833,2,,Elper Weg,residential,30,False,True,120.56,"LINESTRING (7.1924456 51.6170072, 7.1909986 51.6169185, 7.1907087 51.6168962)",,,,
1019638472,1,,Elper Weg,residential,30,True,False,9.754000000000001,"LINESTRING (7.1924456 51.6170072, 7.1924575 51.6169913, 7.192476 51.616978, 7.1924997 51.6169685, 7.1925268 51.6169634, 7.192555 51.6169632)",roundabout,,,
66129292,2,L 524,Herner Straße,secondary,50,True,False,18.329,"LINESTRING (7.1973907 51.6111577, 7.1974218 51.6113214)",,,,
513378075,3,L 524,Herner Straße,secondary,50,False,True,71.053,"LINESTRING (7.1973907 51.6111577, 7.1975499 51.6105264)",,,,
529069290,2,K 19,Martinistraße,secondary,,False,False,67.833,"LINESTRING (7.2013207 51.6168606, 7.2013671 51.6169588, 7.2014013 51.617024, 7.201604 51.6174447)",,,,
1073078544,1,K 19,Martinistraße,secondary,,True,False,15.187,"LINESTRING (7.2013207 51.6168606, 7.2012768 51.6168586, 7.2012358 51.6168488, 7.2012013 51.6168318, 7.2011763 51.6168094, 7.201163 51.6167833)",roundabout,,,
1073078545,1,K 19,Martinistraße,secondary,,True,False,21.398000000000003,"LINESTRING (7.2014298 51.6167158, 7.2014543 51.6167511, 7.2014533 51.6167896, 7.2014271 51.6168245, 7.2013801 51.6168496, 7.2013207 51.6168606)",roundabout,,,
1188911273,2,,Springstraße,residential,,False,False,15.875999999999998,"LINESTRING (7.2014298 51.6167158, 7.2015528 51.6166954, 7.2016126 51.6166842, 7.2016511 51.6166771)",,,,
1242475771,1,K 19,Martinistraße,secondary,,True,False,8.883,"LINESTRING (7.201163 51.6167833, 7.2011671 51.6167435, 7.201198 51.6167084)",roundabout,,,
"[44453256, 596000916]","['3', '1']",K 19,Martinistraße,secondary,30,True,False,94.18499999999999,"LINESTRING (7.201198 51.6167084, 7.2011474 51.6166138, 7.2011013 51.6165208, 7.2009165 51.6161236, 7.2008759 51.6160429, 7.2008525 51.6159963, 7.2008138 51.6158959)",,,,
1073078546,1,K 19,Martinistraße,secondary,,True,False,8.966000000000001,"LINESTRING (7.201198 51.6167084, 7.201231 51.616691, 7.2012707 51.6166803, 7.2013137 51.6166772)",roundabout,,,
1242475772,1,K 19,Martinistraße,secondary,,True,False,9.341000000000001,"LINESTRING (7.2013137 51.6166772, 7.201379 51.616688, 7.2014298 51.6167158)",roundabout,,,
