osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,access
"[22978712, 1106763722]",,Ahrensfelder Dreieck,residential,30,False,True,335.481,"LINESTRING (13.5800033 52.5783374, 13.5798495 52.5783025, 13.5794804 52.578219, 13.5794025 52.5782072, 13.5792926 52.5782061, 13.5791582 52.5782254, 13.5787053 52.5783395, 13.57812 52.5784866, 13.5776324 52.5786088, 13.5770218 52.5787602, 13.5765759 52.5788773, 13.5764078 52.5789348, 13.576329 52.578964, 13.57626 52.5789895, 13.5759632 52.5791292, 13.5758104 52.5791983, 13.5756766 52.5792755, 13.5755717 52.5793536)",,,
46584521,,Beerenwinkel,living_street,,False,False,48.235,"LINESTRING (13.5812783 52.5786483, 13.5810269 52.5790543)",,,
22978712,,Ahrensfelder Dreieck,residential,30,False,True,92.83,"LINESTRING (13.5812783 52.5786483, 13.5804607 52.5784477, 13.5800033 52.5783374)",,,
46584521,,Beerenwinkel,living_street,,False,True,48.235,"LINESTRING (13.5810269 52.5790543, 13.5812783 52.5786483)",,,
46584539,,Bertolt-Brecht-Straße,living_street,,False,True,31.515,"LINESTRING (13.5672187 52.578643, 13.5674312 52.5788953)",,,
46694129,,Bertolt-Brecht-Straße,living_street,,False,False,32.081,"LINESTRING (13.5672187 52.578643, 13.5676407 52.5785108)",,,destination
"[46584539, 1057056486]",,Bertolt-Brecht-Straße,living_street,,False,False,52.722,"LINESTRING (13.5672187 52.578643, 13.5671571 52.5785715, 13.5671154 52.5785608, 13.5669133 52.5789055)",,,destination
46694129,,Bertolt-Brecht-Straße,living_street,,False,True,32.081,"LINESTRING (13.5676407 52.5785108, 13.5672187 52.578643)",,,destination
25628761,,Lessingstraße,residential,30,False,True,209.243,"LINESTRING (13.5669594 52.5801034, 13.566993 52.5801108, 13.5671412 52.5801428, 13.5672384 52.5801636, 13.569746 52.5807001, 13.5697617 52.5807035, 13.5698585 52.5807521)",,4,
200274986,,Fasanenstraße,residential,30,False,False,196.121,"LINESTRING (13.5776034 52.5772062, 13.5777592 52.577212, 13.578518 52.5773913, 13.5785935 52.5774091, 13.5791515 52.5775409, 13.5791697 52.5775452, 13.5795404 52.5776328, 13.5799148 52.5777213, 13.5803189 52.5778167)",,,
25648991,,Sonnenwinkel,residential,30,False,True,71.40800000000002,"LINESTRING (13.5753943 52.5776371, 13.5749699 52.5779601, 13.5749377 52.5779799, 13.5747399 52.5780784, 13.5747091 52.5780937, 13.5746818 52.5781073)",,,
446520273,,Sonnenwinkel,residential,30,False,False,44.01299999999999,"LINESTRING (13.5753943 52.5776371, 13.5754286 52.5776378, 13.5754614 52.5776317, 13.5754891 52.5776195, 13.5755088 52.5776024, 13.5755183 52.5775824, 13.5755166 52.5775616, 13.5755054 52.5775439, 13.5754862 52.577529, 13.5754605 52.5775182, 13.5754308 52.5775126, 13.5753996 52.5775125, 13.5753655 52.5775194, 13.5753373 52.5775329, 13.5753183 52.5775515, 13.5753109 52.5775729, 13.575314 52.5775905, 13.575325 52.5776069, 13.575343 52.5776209, 13.5753668 52.5776312, 13.5753943 52.5776371)",,,
446520273,,Sonnenwinkel,residential,30,False,True,44.01299999999999,"LINESTRING (13.5753943 52.5776371, 13.5753668 52.5776312, 13.575343 52.5776209, 13.575325 52.5776069, 13.575314 52.5775905, 13.5753109 52.5775729, 13.5753183 52.5775515, 13.5753373 52.5775329, 13.5753655 52.5775194, 13.5753996 52.5775125, 13.5754308 52.5775126, 13.5754605 52.5775182, 13.5754862 52.577529, 13.5755054 52.5775439, 13.5755166 52.5775616, 13.5755183 52.5775824, 13.5755088 52.5776024, 13.5754891 52.5776195, 13.5754614 52.5776317, 13.5754286 52.5776378, 13.5753943 52.5776371)",,,
257652335,,Ahornweg,residential,30,False,True,29.598,"LINESTRING (13.5696893 52.5792871, 13.5695581 52.5794912, 13.5695302 52.5795351)",,,
46584540,,Erich-Kästner-Straße,living_street,,False,False,27.748,"LINESTRING (13.5689508 52.5783782, 13.568588 52.5784951)",,,destination
"[1124866737, 1124866735]",,Ulmenallee,residential,30,False,True,126.75,"LINESTRING (13.5673284 52.5752647, 13.5673699 52.5753116, 13.5681428 52.5761749, 13.5682245 52.5762661)",,,
46584526,,Stieglitzweg,residential,30,False,True,71.476,"LINESTRING (13.573613 52.5805015, 13.5736815 52.5805648, 13.5745522 52.5807688)",,,
"[46584539, 1057056486]",,Bertolt-Brecht-Straße,living_street,,False,True,52.721999999999994,"LINESTRING (13.5669133 52.5789055, 13.5671154 52.5785608, 13.5671571 52.5785715, 13.5672187 52.578643)",,,destination
20135497,2,Lindenberger Straße,tertiary,50,False,False,133.694,"LINESTRING (13.5733574 52.5781431, 13.5729559 52.5784409, 13.572355 52.5788845, 13.572147 52.5790419, 13.5721048 52.5790738)",,,
878232513,1,Lindenberger Straße,tertiary,50,True,False,33.596000000000004,"LINESTRING (13.5733574 52.5781431, 13.5734238 52.5780514, 13.5734736 52.5780144, 13.5735209 52.5779792, 13.5736668 52.5779163)",,4,
878232514,2,Lindenberger Straße,tertiary,50,False,True,28.044,"LINESTRING (13.5736668 52.5779163, 13.5739304 52.5777215)",,,
878232515,1,Lindenberger Straße,tertiary,50,True,False,33.945,"LINESTRING (13.5736668 52.5779163, 13.5736187 52.5779914, 13.5735572 52.5780567, 13.5734907 52.5780921, 13.5733574 52.5781431)",,4,
25648991,,Sonnenwinkel,residential,30,False,False,57.260000000000005,"LINESTRING (13.5740647 52.5784599, 13.5740782 52.5784491, 13.5741384 52.5784154, 13.5744955 52.5782157, 13.5746818 52.5781073)",,,
1040187562,,Sonnenwinkel,residential,30,False,False,33.51200000000001,"LINESTRING (13.5740647 52.5784599, 13.5740397 52.5784546, 13.5740131 52.5784547, 13.5739881 52.57846, 13.5739674 52.5784701, 13.5739533 52.5784838, 13.5739475 52.5784996, 13.5739505 52.5785156, 13.5739621 52.5785301, 13.5739809 52.5785415, 13.5740048 52.5785485, 13.5740303 52.5785503, 13.5740553 52.5785471, 13.5740774 52.5785392, 13.5740941 52.5785274, 13.5741039 52.578513, 13.5741055 52.5784975, 13.574099 52.5784825, 13.5740849 52.5784695, 13.5740647 52.5784599)",,,
1040187562,,Sonnenwinkel,residential,30,False,True,33.512,"LINESTRING (13.5740647 52.5784599, 13.5740849 52.5784695, 13.574099 52.5784825, 13.5741055 52.5784975, 13.5741039 52.578513, 13.5740941 52.5785274, 13.5740774 52.5785392, 13.5740553 52.5785471, 13.5740303 52.5785503, 13.5740048 52.5785485, 13.5739809 52.5785415, 13.5739621 52.5785301, 13.5739505 52.5785156, 13.5739475 52.5784996, 13.5739533 52.5784838, 13.5739674 52.5784701, 13.5739881 52.57846, 13.5740131 52.5784547, 13.5740397 52.5784546, 13.5740647 52.5784599)",,,
"[1040768633, 24017601]",2,"['Schorfheidestraße', 'Feldstraße']",residential,"['50', '30']",False,False,139.661,"LINESTRING (13.5748499 52.5737748, 13.574834 52.5738029, 13.5747978 52.5738602, 13.5745795 52.5742061, 13.5744315 52.5744195, 13.5744101 52.5744504, 13.5743582 52.5745253, 13.5742874 52.5746274, 13.5742193 52.5748433, 13.5741794 52.5749582)",,,
298193765,,Ulmenallee,residential,30,False,False,262.187,"LINESTRING (13.5731363 52.5817497, 13.5727849 52.5813566, 13.572251 52.5807475, 13.5713689 52.579741, 13.571352 52.5797218, 13.5713066 52.5796704)",,,
46584524,,Finkensteig,residential,30,False,True,89.83399999999999,"LINESTRING (13.5764691 52.5801253, 13.5758995 52.5799951, 13.5752658 52.5798489, 13.5752258 52.5798391)",,,
"[1124866737, 1124866733, 297024901]",,Ulmenallee,residential,30,False,False,266.51099999999997,"LINESTRING (13.570135 52.5783629, 13.5700607 52.5782808, 13.5687766 52.5768618, 13.5686236 52.5766967, 13.5684038 52.5764596, 13.5683093 52.5763576, 13.5682245 52.5762661)",,,
"[686874474, 1124866732, 1124866733]",,Ulmenallee,residential,30,False,True,165.54399999999998,"LINESTRING (13.570135 52.5783629, 13.5701799 52.5784106, 13.5702581 52.5784981, 13.5712424 52.5795996, 13.5712534 52.579612, 13.5713066 52.5796704)",,,
"[25628769, 1124866734]",,Herderstraße,residential,30,False,False,99.17399999999999,"LINESTRING (13.570135 52.5783629, 13.5699614 52.5784201, 13.5688449 52.5787882)",,,
"[1124866736, 481614989]",,Ulmenallee,residential,30,False,False,54.05799999999999,"LINESTRING (13.5682245 52.5762661, 13.5680822 52.5763121, 13.567517 52.576493)",,,
"[1124866737, 1124866735]",,Ulmenallee,residential,30,False,False,126.75000000000001,"LINESTRING (13.5682245 52.5762661, 13.5681428 52.5761749, 13.5673699 52.5753116, 13.5673284 52.5752647)",,,
"[1124866737, 297024901, 1124866733]",,Ulmenallee,residential,30,False,True,266.51099999999997,"LINESTRING (13.5682245 52.5762661, 13.5683093 52.5763576, 13.5684038 52.5764596, 13.5686236 52.5766967, 13.5687766 52.5768618, 13.5700607 52.5782808, 13.570135 52.5783629)",,,
"[1124866736, 481614989]",,Ulmenallee,residential,30,False,True,54.05799999999999,"LINESTRING (13.567517 52.576493, 13.5680822 52.5763121, 13.5682245 52.5762661)",,,
