osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,junction,bridge,ref
"[235926625, 440202877]",False,,"['Oberwallweg', 'Bethelweg']",residential,30,"[False, True]",85.77,"LINESTRING (9.0521129 52.2589883, 9.0519935 52.2588543, 9.0519114 52.2587481, 9.051834 52.2585592, 9.0517955 52.2583853, 9.0517668 52.2582555)",,,,
15035844,False,2,Am Oberstenhof,tertiary,50,False,93.02900000000001,"LINESTRING (9.0449233 52.2614625, 9.0448816 52.2613146, 9.0448444 52.2611828, 9.0447411 52.2608011, 9.0446899 52.2607061, 9.044631 52.260651)",,,,
15035844,False,2,Am Oberstenhof,tertiary,50,True,144.542,"LINESTRING (9.0449233 52.2614625, 9.0451261 52.2620269, 9.0451752 52.2622501, 9.0451737 52.2623932, 9.0451914 52.2625957, 9.0452562 52.2627413)",,,,
"[445698625, 1229548781]",False,,Am Rathaus,"['residential', 'living_street']",,False,101.32900000000001,"LINESTRING (9.0449233 52.2614625, 9.0451686 52.2614422, 9.0451286 52.2613068, 9.0451343 52.2612861, 9.0451632 52.261272, 9.0461003 52.2611961)",,,,
28407656,True,1,Georgstraße,tertiary,50,False,22.943,"LINESTRING (9.0482585 52.2581719, 9.048271 52.2581221, 9.0483166 52.2580801, 9.0483868 52.2580537, 9.0484764 52.2580485)",,roundabout,,
1213019971,False,,Reitweg,residential,30,True,53.577,"LINESTRING (9.0482585 52.2581719, 9.0481315 52.2581779, 9.0478066 52.2582049, 9.0474952 52.2582752)",,,,
487360876,True,1,Georgstraße,tertiary,50,False,19.72,"LINESTRING (9.0486374 52.2581864, 9.0486019 52.2582353, 9.0485345 52.2582694, 9.0484228 52.2582858)",,roundabout,,
"[43206470, 1155633741, 1155633742, 1155633743, 1214065872]",False,2,Herminenstraße,tertiary,"['50', '30']",True,333.0280000000001,"LINESTRING (9.0486374 52.2581864, 9.0487692 52.2581837, 9.0488999 52.2581787, 9.0490185 52.2581571, 9.0491293 52.2581339, 9.0502979 52.2578598, 9.0512807 52.2576315, 9.0516031 52.2575442, 9.0516297 52.2575379, 9.0519999 52.257395, 9.0523785 52.2572488, 9.0526685 52.2571368, 9.0527571 52.2571026, 9.0529426 52.2570465, 9.0531075 52.2570368)",,,,
"[235926625, 440202877]",False,,"['Oberwallweg', 'Bethelweg']",residential,30,"[False, True]",85.77000000000001,"LINESTRING (9.0517668 52.2582555, 9.0517955 52.2583853, 9.051834 52.2585592, 9.0519114 52.2587481, 9.0519935 52.2588543, 9.0521129 52.2589883)",,,,
"[235888504, 28846523]",False,,Schießhof,residential,,False,61.7,"LINESTRING (9.0425086 52.2647761, 9.0424342 52.2647782, 9.0420534 52.2647927, 9.041605 52.26482)",,,yes,
"[336485250, 338105435]",False,"['2', '3']",Scheier Straße,tertiary,50,False,161.37099999999998,"LINESTRING (9.0556671 52.2632068, 9.0557231 52.2625082, 9.0557376 52.2623268, 9.0557699 52.2619249, 9.0557833 52.2617573)",,,,
336485250,False,2,Scheier Straße,tertiary,50,True,116.03699999999999,"LINESTRING (9.0556671 52.2632068, 9.0556441 52.2637056, 9.055617 52.2641165, 9.0556079 52.2642497)",,,,
150454840,True,,Herderstraße,residential,30,False,201.753,"LINESTRING (9.0488251 52.2589617, 9.0489498 52.2589247, 9.0509252 52.259145, 9.0512963 52.2592087, 9.0516364 52.2593721)",,,,
"[1217494274, 364376521, 148357202, 1239469529, 1239469530]",False,3,"['Schulstraße', 'Lange Straße']",tertiary,50,False,360.63199999999995,"LINESTRING (9.0488251 52.2589617, 9.0493843 52.2595076, 9.0497745 52.259863, 9.050083 52.2601265, 9.0501258 52.2601618, 9.0502332 52.2602565, 9.0503213 52.2603156, 9.0504559 52.2603588, 9.0505523 52.2603743, 9.050606 52.2603829, 9.0507458 52.260406, 9.050885 52.2604428, 9.0510177 52.2604978, 9.0512349 52.2605908, 9.0517258 52.2607999, 9.051827 52.2608447, 9.0521612 52.2609875, 9.0522418 52.2610221, 9.0523118 52.2610517, 9.052353 52.2610692, 9.0525564 52.2611386)","['6', '5']",,,
"[1217494274, 15035837]",False,2,Schulstraße,tertiary,50,True,81.59299999999999,"LINESTRING (9.0488251 52.2589617, 9.0487784 52.2589134, 9.0485502 52.2586771, 9.0484985 52.2586004, 9.048431 52.258443, 9.0484222 52.258386, 9.0484228 52.2582858)",5,,,
28834863,True,1,Scheier Straße,tertiary,50,False,19.625,"LINESTRING (9.0555657 52.2648243, 9.0555901 52.2648871, 9.055587 52.2649228, 9.0555808 52.2649989)",,,,
336485250,False,2,Scheier Straße,tertiary,50,False,63.971000000000004,"LINESTRING (9.0555657 52.2648243, 9.0555729 52.2647904, 9.0556079 52.2642497)",,,,
336485249,True,1,Scheier Straße,tertiary,50,False,20.776000000000003,"LINESTRING (9.055474 52.2649989, 9.0554989 52.2649255, 9.0555005 52.2649228, 9.0555032 52.2649165, 9.0555226 52.264858, 9.0555657 52.2648243)",,,,
336485251,True,1,,tertiary,50,False,7.404999999999999,"LINESTRING (9.055474 52.2649989, 9.05554 52.2649927, 9.0555808 52.2649989)",3.5,roundabout,,
336485251,True,1,,tertiary,50,False,7.489000000000001,"LINESTRING (9.0555808 52.2649989, 9.055605 52.2650024, 9.0556589 52.2650266, 9.0556684 52.2650362)",3.5,roundabout,,
336485251,True,1,,tertiary,50,False,9.175,"LINESTRING (9.0556684 52.2650362, 9.0556936 52.2650616, 9.0557066 52.2651138)",3.5,roundabout,,
336485251,True,1,,tertiary,50,False,12.834999999999999,"LINESTRING (9.0553642 52.2650857, 9.0553772 52.2650531, 9.0554168 52.2650201, 9.055474 52.2649989)",3.5,roundabout,,
487197107,True,1,,tertiary,50,False,12.466000000000001,"LINESTRING (9.0557066 52.2651138, 9.0556878 52.2651418, 9.0556483 52.2651748, 9.0555911 52.265196)",3.5,roundabout,,
336485245,True,1,Jetenburger Straße,residential,50,False,31.377000000000002,"LINESTRING (9.0554173 52.2651733, 9.0552719 52.265199, 9.0552198 52.2652082, 9.0549758 52.2652546)",,,,
336485251,True,1,,tertiary,50,False,10.860999999999999,"LINESTRING (9.0554173 52.2651733, 9.0554062 52.2651683, 9.0553715 52.2651333, 9.0553613 52.2650929, 9.0553642 52.2650857)",3.5,roundabout,,
487197107,True,1,,tertiary,50,False,4.781000000000001,"LINESTRING (9.0554768 52.265195, 9.0554601 52.2651925, 9.0554173 52.2651733)",3.5,roundabout,,
336485248,True,1,Scheier Straße,tertiary,50,False,24.188000000000002,"LINESTRING (9.0555911 52.265196, 9.0555639 52.2652486, 9.0555522 52.2652924, 9.0555137 52.265408)",,,,
487197107,True,1,,tertiary,50,False,7.927,"LINESTRING (9.0555911 52.265196, 9.055525 52.2652022, 9.0554768 52.265195)",3.5,roundabout,,
337250526,False,,Lange Straße,residential,30,False,54.257999999999996,"LINESTRING (9.0453947 52.2605489, 9.0446904 52.2606138, 9.044631 52.260651)",5,,,
503908874,True,1,Petzer Straße,tertiary,50,False,24.079,"LINESTRING (9.0415617 52.2610584, 9.0417889 52.2608924)",,,,
28450712,False,,Lülingstraße,residential,,True,14.36,"LINESTRING (9.0558609 52.2594551, 9.0559413 52.2593357)",,,,
28450712,False,,Lülingstraße,residential,,False,31.878999999999998,"LINESTRING (9.0558609 52.2594551, 9.0557452 52.2596392, 9.0556559 52.25971)",,,,
1056101946,False,3,Friedrich-Bach-Straße,tertiary,50,True,7.185,"LINESTRING (9.0417889 52.2608924, 9.0418895 52.260912)",,,,K 82
25628130,False,,Bahnhofstraße,residential,50,False,137.86700000000002,"LINESTRING (9.0469056 52.264499, 9.0467487 52.2638528, 9.0466035 52.263273)",,,,
"[28474290, 551715469]",False,2,Pulverstraße,residential,50,False,147.738,"LINESTRING (9.0469056 52.264499, 9.0470347 52.264509, 9.0489685 52.2649081)",,,,
551715469,False,,,residential,,True,102.392,"LINESTRING (9.0469056 52.264499, 9.0467716 52.2644887, 9.0454447 52.2642812)",,,,
