osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,est_width,width
498355095,,KT 25,tertiary,50,False,True,105.72300000000001,"LINESTRING (10.1641107 49.8043521, 10.1641043 49.8041988, 10.164123 49.8040173, 10.1641388 49.8038948, 10.1641681 49.803655, 10.164162 49.8035996, 10.1641526 49.8035173, 10.1641506 49.8034033)",Neuseser Straße,,,
24736504,,,residential,,False,False,90.853,"LINESTRING (10.1654643 49.8048432, 10.1660809 49.8041296)",Georg-Graber-Straße,,,
24736504,,,residential,,False,True,90.853,"LINESTRING (10.1660809 49.8041296, 10.1654643 49.8048432)",Georg-Graber-Straße,,,
175319076,,,residential,30,False,False,179.26200000000003,"LINESTRING (10.1660809 49.8041296, 10.1661616 49.8041663, 10.1666841 49.8044099, 10.1674723 49.8047508, 10.1676872 49.8048438, 10.1677288 49.8048626, 10.168135 49.8050466)",Luitpold-Baumann-Straße,,,
175319076,,,residential,30,False,True,93.432,"LINESTRING (10.1660809 49.8041296, 10.1654444 49.8038019, 10.1652514 49.803714, 10.1650417 49.8036244)",Luitpold-Baumann-Straße,,,
24753794,,,living_street,,False,False,36.914,"LINESTRING (10.1630965 49.801362, 10.1630419 49.8016921)",Südring,,,
24753806,,,living_street,,False,False,59.041999999999994,"LINESTRING (10.1630965 49.801362, 10.1633652 49.801422, 10.1635107 49.8014558, 10.1635532 49.8014806, 10.1635953 49.8014942, 10.1636265 49.80152, 10.1636601 49.8015672, 10.1636627 49.8016628)",Südring,,,
24753806,,,living_street,,False,True,158.81300000000002,"LINESTRING (10.1630965 49.801362, 10.1626092 49.8012783, 10.1623556 49.8012245, 10.1621778 49.8011843, 10.1613775 49.8010073, 10.160998 49.800912)",Südring,,,
24753794,,,living_street,,False,True,36.914,"LINESTRING (10.1630419 49.8016921, 10.1630965 49.801362)",Südring,,,
85602201,,,living_street,,False,False,20.336,"LINESTRING (10.1630419 49.8016921, 10.1633249 49.8016829)",Bamberger Straße,,,
85602201,,,living_street,,False,True,11.714,"LINESTRING (10.1630419 49.8016921, 10.1628795 49.8017026)",Bamberger Straße,,,
24753806,,,living_street,,False,False,158.81300000000002,"LINESTRING (10.160998 49.800912, 10.1613775 49.8010073, 10.1621778 49.8011843, 10.1623556 49.8012245, 10.1626092 49.8012783, 10.1630965 49.801362)",Südring,,,
"[398852724, 24637543]",2,St 2270,secondary,50,False,True,23.663,"LINESTRING (10.160998 49.800912, 10.1610615 49.8008029, 10.1611125 49.8007364, 10.161135 49.8007198)",Am Bach,,,
398852725,2,St 2270,secondary,50,False,False,33.725,"LINESTRING (10.160998 49.800912, 10.1609566 49.8010107, 10.1608784 49.8012053)",Am Bach,,,
33779374,,,residential,50,False,True,41.192,"LINESTRING (10.1596221 49.8002089, 10.1595974 49.8002434, 10.159542 49.8003206, 10.1593941 49.8005488)",Fischergasse,,,
"[498355105, 26186258, 115097482]",2,St 2270,secondary,50,False,False,123.687,"LINESTRING (10.1596221 49.8002089, 10.1600549 49.8003305, 10.1603506 49.8003996, 10.160781 49.8005282, 10.1609051 49.8005867, 10.1609793 49.8006284, 10.1610709 49.8006839, 10.161135 49.8007198)",Mainstockheimer Straße,yes,,
24715684,,,living_street,,False,True,23.815,"LINESTRING (10.1616042 49.8018783, 10.161514 49.8020017, 10.161505 49.8020454, 10.1615211 49.8020774)",Markt,,,
"[25026140, 740979645]",,,living_street,,False,False,72.616,"LINESTRING (10.1616042 49.8018783, 10.1611946 49.8016978, 10.1609627 49.8015854, 10.1608837 49.8015666, 10.1607523 49.8015325)",Erbsengasse,,,
85423268,,,living_street,,False,False,25.529,"LINESTRING (10.1616042 49.8018783, 10.1616542 49.8018271, 10.1617889 49.8016821)",Markt,,,
85602201,,,living_street,,False,False,24.346,"LINESTRING (10.1633249 49.8016829, 10.1636627 49.8016628)",Bamberger Straße,,,
85602201,,,living_street,,False,True,20.336,"LINESTRING (10.1633249 49.8016829, 10.1630419 49.8016921)",Bamberger Straße,,,
26163869,,,living_street,,False,True,53.3,"LINESTRING (10.1633249 49.8016829, 10.1632535 49.8019476, 10.1632407 49.8020959, 10.1632506 49.8021577)",Hutergasse,,,
26163869,,,living_street,,False,False,7.099,"LINESTRING (10.1632452 49.8027101, 10.1632416 49.8026463)",Hutergasse,,,
26163869,,,living_street,,False,True,49.666000000000004,"LINESTRING (10.1632452 49.8027101, 10.1634556 49.8028906, 10.1634835 49.8029345, 10.1635104 49.802987, 10.1635075 49.8030386, 10.1634873 49.8031037)",Hutergasse,,,
26198386,,,living_street,,False,True,36.003,"LINESTRING (10.1632452 49.8027101, 10.1632247 49.8027493, 10.1631793 49.8027706, 10.1631127 49.802775, 10.1629529 49.8027607, 10.1628012 49.8027743)",,,,
26163918,,,residential,50,False,False,21.323,"LINESTRING (10.158792 49.8017836, 10.1587297 49.8019711)",Dr.-Matthias-Horn-Straße,,,
26163929,,,residential,,False,False,31.308,"LINESTRING (10.158792 49.8017836, 10.1592224 49.8018295)",Spitalgasse,,,
26163918,,,residential,50,False,True,85.14099999999999,"LINESTRING (10.158792 49.8017836, 10.1588182 49.8016376, 10.1588897 49.8013007, 10.1589341 49.801107, 10.1590061 49.8010384)",Dr.-Matthias-Horn-Straße,,,
26163929,,,residential,,False,True,49.041,"LINESTRING (10.1602679 49.8019992, 10.1596037 49.8018956)",Spitalgasse,,,
26163929,,,residential,,False,False,13.558,"LINESTRING (10.1602679 49.8019992, 10.1603617 49.8020183, 10.1604482 49.8020356)",Spitalgasse,,,
"[33779371, 26163949]",,,residential,,True,False,61.521,"LINESTRING (10.1602679 49.8019992, 10.1604886 49.8015714, 10.1604508 49.8015261, 10.1603875 49.8014957)",Häfner Markt,,,
26163918,,,residential,50,False,True,21.323,"LINESTRING (10.1587297 49.8019711, 10.158792 49.8017836)",Dr.-Matthias-Horn-Straße,,,
"[741020242, 26163918]",,,residential,"['50', '30']",False,False,24.103,"LINESTRING (10.1587297 49.8019711, 10.1587146 49.802018, 10.158671 49.8021845)",Dr.-Matthias-Horn-Straße,,,
26164195,,,residential,,False,False,75.035,"LINESTRING (10.1587297 49.8019711, 10.159461 49.8020398, 10.1595395 49.802031, 10.1595801 49.8020013, 10.1596037 49.8018956)",Spitalgasse,,,
26163929,,,residential,,False,False,49.041,"LINESTRING (10.1596037 49.8018956, 10.1602679 49.8019992)",Spitalgasse,,,
26163929,,,residential,,False,True,28.335,"LINESTRING (10.1596037 49.8018956, 10.1592224 49.8018295)",Spitalgasse,,,
26164195,,,residential,,False,True,75.035,"LINESTRING (10.1596037 49.8018956, 10.1595801 49.8020013, 10.1595395 49.802031, 10.159461 49.8020398, 10.1587297 49.8019711)",Spitalgasse,,,
693675226,,,residential,30,False,False,17.923,"LINESTRING (10.1576502 49.8021725, 10.1576353 49.8020116)",Kolpingstraße,,,
693675227,2,,residential,30,False,False,10.929,"LINESTRING (10.1576502 49.8021725, 10.157802 49.8021647)",Würzburger Straße,,,
"[30567376, 398852730]",2,,residential,30,False,True,74.16499999999999,"LINESTRING (10.1576502 49.8021725, 10.1572724 49.8021866, 10.1570664 49.8021967, 10.1568717 49.8022362, 10.1567755 49.8022712, 10.156677 49.8023297)",Würzburger Straße,,,
693675226,,,residential,30,False,True,17.923,"LINESTRING (10.1576353 49.8020116, 10.1576502 49.8021725)",Kolpingstraße,,,
39225226,,,residential,,False,False,175.925,"LINESTRING (10.1576353 49.8020116, 10.1577005 49.8019657, 10.1578878 49.801733, 10.1579809 49.8016214, 10.1582157 49.8012261, 10.1583605 49.8009196, 10.1584013 49.8008332, 10.1584336 49.8007564, 10.1585456 49.8005516)",Am Sperber,,,
693675226,,,residential,30,False,False,146.591,"LINESTRING (10.1576353 49.8020116, 10.1571871 49.8018336, 10.1569127 49.8017448, 10.1563854 49.8015743, 10.1561375 49.8014941, 10.1558552 49.8013692)",Kolpingstraße,,,
26185950,,,residential,30,False,True,45.683,"LINESTRING (10.1546005 49.8006479, 10.1548555 49.8007934, 10.1550774 49.80092)",Kolpingstraße,,,
26185983,,,residential,30,False,True,101.054,"LINESTRING (10.1573742 49.8030171, 10.1575557 49.802813, 10.1577002 49.8026062, 10.1577572 49.8024106, 10.157802 49.8021647)",Bahnhofstraße,,,
39394660,,,residential,,False,False,64.141,"LINESTRING (10.1573742 49.8030171, 10.1576467 49.8031009, 10.1582337 49.8031499)",Langgasse,,,
39394660,,,residential,,False,True,39.367999999999995,"LINESTRING (10.1573742 49.8030171, 10.1572532 49.8030327, 10.1571409 49.8030472, 10.1568308 49.8030354)",Langgasse,,,
26185950,,,residential,30,False,False,74.908,"LINESTRING (10.1558552 49.8013692, 10.1551474 49.8009591, 10.1550774 49.80092)",Kolpingstraße,,,
26185989,,,residential,30,False,True,167.434,"LINESTRING (10.1558552 49.8013692, 10.1563616 49.8008937, 10.1566033 49.8005996, 10.1569574 49.800137, 10.1569624 49.8000572)",Breslauer Straße,,,
693675226,,,residential,30,False,True,146.591,"LINESTRING (10.1558552 49.8013692, 10.1561375 49.8014941, 10.1563854 49.8015743, 10.1569127 49.8017448, 10.1571871 49.8018336, 10.1576353 49.8020116)",Kolpingstraße,,,
26185950,,,residential,30,False,False,45.683,"LINESTRING (10.1550774 49.80092, 10.1548555 49.8007934, 10.1546005 49.8006479)",Kolpingstraße,,,
26185950,,,residential,30,False,True,74.908,"LINESTRING (10.1550774 49.80092, 10.1551474 49.8009591, 10.1558552 49.8013692)",Kolpingstraße,,,
26186023,,,residential,30,False,True,154.403,"LINESTRING (10.1550774 49.80092, 10.1551649 49.8008212, 10.1557435 49.8001823, 10.1557756 49.7999618, 10.1557468 49.7997541, 10.1557135 49.7996516)",Troppauer Straße,,,
26186008,,,residential,30,False,True,17.859,"LINESTRING (10.1569624 49.8000572, 10.1571742 49.8001415)",Am Steinbühl,,,
26185989,,,residential,30,False,False,167.434,"LINESTRING (10.1569624 49.8000572, 10.1569574 49.800137, 10.1566033 49.8005996, 10.1563616 49.8008937, 10.1558552 49.8013692)",Breslauer Straße,,,
26186008,,,residential,30,False,False,101.657,"LINESTRING (10.1569624 49.8000572, 10.155846 49.7996481, 10.1557135 49.7996516)",Am Steinbühl,,,
26186008,,,residential,30,False,False,17.859,"LINESTRING (10.1571742 49.8001415, 10.1569624 49.8000572)",Am Steinbühl,,,
26186008,,,residential,30,False,False,92.968,"LINESTRING (10.1557135 49.7996516, 10.1546514 49.799173)",Am Steinbühl,,,
26186008,,,residential,30,False,True,101.657,"LINESTRING (10.1557135 49.7996516, 10.155846 49.7996481, 10.1569624 49.8000572)",Am Steinbühl,,,
26186023,,,residential,30,False,False,154.403,"LINESTRING (10.1557135 49.7996516, 10.1557468 49.7997541, 10.1557756 49.7999618, 10.1557435 49.8001823, 10.1551649 49.8008212, 10.1550774 49.80092)",Troppauer Straße,,,
26186008,,,residential,30,False,True,92.968,"LINESTRING (10.1546514 49.799173, 10.1557135 49.7996516)",Am Steinbühl,,,
44523883,,,residential,,False,False,253.851,"LINESTRING (10.1577546 49.8043384, 10.1575459 49.8042349, 10.1570123 49.8040276, 10.1563847 49.8039197, 10.1556948 49.8038713, 10.154709 49.8038503, 10.1543922 49.8038854)",Mozartstraße,,,
"[168955307, 168955308, 741020247]",,,residential,,False,False,144.993,"LINESTRING (10.1577546 49.8043384, 10.1582497 49.8040316, 10.1583717 49.8039654, 10.1587821 49.8037542, 10.1590426 49.8037237, 10.1591654 49.8037086, 10.1592427 49.8036786, 10.1593157 49.8036355, 10.1593451 49.8035939)",Josef-Kram-Straße,yes,,
741181428,,,residential,50,False,True,114.304,"LINESTRING (10.1577546 49.8043384, 10.1578371 49.8045801, 10.157951 49.8053571)",Josef-Kram-Straße,,,
14793416,,,residential,,False,True,216.85200000000003,"LINESTRING (10.1593451 49.8035939, 10.159181 49.8035733, 10.1582643 49.803436, 10.1574091 49.8033496, 10.1568618 49.8033104, 10.1567279 49.8032181, 10.156787 49.8031133, 10.1568308 49.8030354)",Kühngasse,,,
"[168955307, 168955308, 741020247]",,,residential,,False,True,144.993,"LINESTRING (10.1593451 49.8035939, 10.1593157 49.8036355, 10.1592427 49.8036786, 10.1591654 49.8037086, 10.1590426 49.8037237, 10.1587821 49.8037542, 10.1583717 49.8039654, 10.1582497 49.8040316, 10.1577546 49.8043384)",Josef-Kram-Straße,yes,,
741020246,,,residential,,False,False,40.044,"LINESTRING (10.1593451 49.8035939, 10.15986 49.803656, 10.1598936 49.80366)",Kühngasse,,,
26186308,,,living_street,,False,False,22.507,"LINESTRING (10.162937 49.8021581, 10.1632506 49.8021577)",Birklinger Hof,,,
39477288,,,living_street,,False,True,50.817,"LINESTRING (10.162937 49.8021581, 10.1628795 49.8017026)",Birklinger Hof,,,
26186308,,,living_street,,False,True,64.804,"LINESTRING (10.162937 49.8021581, 10.1624928 49.8022181, 10.1622545 49.8022538, 10.1620505 49.8022445)",Birklinger Hof,,,
26186308,,,living_street,,False,True,22.507,"LINESTRING (10.1632506 49.8021577, 10.162937 49.8021581)",Birklinger Hof,,,
26163869,,,living_street,,False,False,53.3,"LINESTRING (10.1632506 49.8021577, 10.1632407 49.8020959, 10.1632535 49.8019476, 10.1633249 49.8016829)",Hutergasse,,,
26163869,,,living_street,,False,True,54.479,"LINESTRING (10.1632506 49.8021577, 10.1632447 49.8023455, 10.1632231 49.8025066, 10.1632236 49.8025499, 10.1632416 49.8026463)",Hutergasse,,,
14793306,2,,secondary,50,False,True,49.486,"LINESTRING (10.161135 49.8007198, 10.1611752 49.8006919, 10.1612237 49.8006649, 10.1612668 49.8006421, 10.1613439 49.8006043, 10.1614033 49.8005666, 10.1614437 49.8005324, 10.161527 49.8004158, 10.1615542 49.8003777)",Am Bach,,,
"[398852724, 24637543]",2,St 2270,secondary,50,False,False,23.662999999999997,"LINESTRING (10.161135 49.8007198, 10.1611125 49.8007364, 10.1610615 49.8008029, 10.160998 49.800912)",Am Bach,,,
"[498355105, 115097482, 26186258]",2,St 2270,secondary,50,False,True,123.687,"LINESTRING (10.161135 49.8007198, 10.1610709 49.8006839, 10.1609793 49.8006284, 10.1609051 49.8005867, 10.160781 49.8005282, 10.1603506 49.8003996, 10.1600549 49.8003305, 10.1596221 49.8002089)",Mainstockheimer Straße,yes,,
26163918,,,residential,50,False,False,85.141,"LINESTRING (10.1590061 49.8010384, 10.1589341 49.801107, 10.1588897 49.8013007, 10.1588182 49.8016376, 10.158792 49.8017836)",Dr.-Matthias-Horn-Straße,,,
32459960,,,residential,,False,True,53.71,"LINESTRING (10.1590061 49.8010384, 10.1593882 49.8011401, 10.1597142 49.80119)",Landgerichtsgasse,,,
"[741020240, 33779373]",,,residential,50,False,True,66.585,"LINESTRING (10.1590061 49.8010384, 10.1590341 49.8010074, 10.1591555 49.8008364, 10.1591888 49.8007036, 10.1592387 49.8005774, 10.159313 49.8005455, 10.1593941 49.8005488)",Fischergasse,,,
32459960,,,residential,,False,False,53.71,"LINESTRING (10.1597142 49.80119, 10.1593882 49.8011401, 10.1590061 49.8010384)",Landgerichtsgasse,,,
32459960,,,residential,,False,True,37.891999999999996,"LINESTRING (10.1597142 49.80119, 10.1601351 49.8012449, 10.1602331 49.8012382)",Landgerichtsgasse,,,
33779375,,,residential,,False,True,79.982,"LINESTRING (10.1597142 49.80119, 10.1595304 49.8015274, 10.1592224 49.8018295)",Raiffeisenstraße,,,
33779376,,,residential,,False,False,27.398,"LINESTRING (10.1603875 49.8014957, 10.1600098 49.8014599)",Sackgasse,,,
33779371,,,residential,,True,False,30.723,"LINESTRING (10.1603875 49.8014957, 10.160318 49.8013937, 10.1602331 49.8012382)",Häfner Markt,,,
32459960,,,residential,,False,False,24.949,"LINESTRING (10.1605771 49.8012059, 10.1602331 49.8012382)",Landgerichtsgasse,,,
"[32459960, 26245937, 115097495]",,,residential,,False,True,21.741,"LINESTRING (10.1605771 49.8012059, 10.1606601 49.8012003, 10.1607127 49.8011956, 10.160787 49.8012004, 10.1608784 49.8012053)",Landgerichtsgasse,yes,,
33779372,,,residential,,False,False,36.071,"LINESTRING (10.1605771 49.8012059, 10.1606243 49.8010296, 10.1606527 49.8009942, 10.1607192 49.8008977)",Am Rosengarten,,,
33779372,,,residential,,False,True,36.071,"LINESTRING (10.1607192 49.8008977, 10.1606527 49.8009942, 10.1606243 49.8010296, 10.1605771 49.8012059)",Am Rosengarten,,,
32459960,,,residential,,False,True,24.949,"LINESTRING (10.1602331 49.8012382, 10.1605771 49.8012059)",Landgerichtsgasse,,,
32459960,,,residential,,False,False,37.891999999999996,"LINESTRING (10.1602331 49.8012382, 10.1601351 49.8012449, 10.1597142 49.80119)",Landgerichtsgasse,,,
33779373,,,residential,50,False,False,105.9,"LINESTRING (10.1602331 49.8012382, 10.1602066 49.8011606, 10.1602231 49.8009716, 10.1597189 49.8006852, 10.1593941 49.8005488)",Fischergasse,,,
"[741020240, 33779373]",,,residential,50,False,False,66.585,"LINESTRING (10.1593941 49.8005488, 10.159313 49.8005455, 10.1592387 49.8005774, 10.1591888 49.8007036, 10.1591555 49.8008364, 10.1590341 49.8010074, 10.1590061 49.8010384)",Fischergasse,,,
33779373,,,residential,50,False,True,105.89999999999999,"LINESTRING (10.1593941 49.8005488, 10.1597189 49.8006852, 10.1602231 49.8009716, 10.1602066 49.8011606, 10.1602331 49.8012382)",Fischergasse,,,
33779374,,,residential,50,False,False,41.192,"LINESTRING (10.1593941 49.8005488, 10.159542 49.8003206, 10.1595974 49.8002434, 10.1596221 49.8002089)",Fischergasse,,,
26163929,,,residential,,False,False,28.335,"LINESTRING (10.1592224 49.8018295, 10.1596037 49.8018956)",Spitalgasse,,,
26163929,,,residential,,False,True,31.308,"LINESTRING (10.1592224 49.8018295, 10.158792 49.8017836)",Spitalgasse,,,
33779375,,,residential,,False,False,79.982,"LINESTRING (10.1592224 49.8018295, 10.1595304 49.8015274, 10.1597142 49.80119)",Raiffeisenstraße,,,
39225226,,,residential,,False,True,175.92499999999998,"LINESTRING (10.1585456 49.8005516, 10.1584336 49.8007564, 10.1584013 49.8008332, 10.1583605 49.8009196, 10.1582157 49.8012261, 10.1579809 49.8016214, 10.1578878 49.801733, 10.1577005 49.8019657, 10.1576353 49.8020116)",Am Sperber,,,
"[1217965819, 67269268]",,,living_street,,False,False,47.937999999999995,"LINESTRING (10.1614635 49.8025024, 10.1615658 49.8025165, 10.1617093 49.8025158, 10.161844 49.8025085, 10.1620181 49.8024722, 10.1621054 49.8024385)",Kirchplatz,,,
39394584,,,residential,,False,True,46.764,"LINESTRING (10.1582337 49.8031499, 10.1583682 49.8027384)",Rebenhügel,,,
"[39394660, 741020245]",,,residential,,False,False,120.90599999999999,"LINESTRING (10.1582337 49.8031499, 10.1592254 49.8032106, 10.1596769 49.8031979, 10.1598722 49.8031924, 10.1599133 49.8031913)",Langgasse,,,
39394660,,,residential,,False,True,64.141,"LINESTRING (10.1582337 49.8031499, 10.1576467 49.8031009, 10.1573742 49.8030171)",Langgasse,,,
39394584,,,residential,,False,False,46.764,"LINESTRING (10.1583682 49.8027384, 10.1582337 49.8031499)",Rebenhügel,,,
39394602,,,residential,30,True,False,91.30000000000001,"LINESTRING (10.1591258 49.8022265, 10.1590893 49.802451, 10.1589539 49.8026346, 10.1583682 49.8027384)",Rebenhügel,,,
"[398852728, 398852729, 741020243]","['2', '1']",,residential,"['50', '30']",False,False,62.767,"LINESTRING (10.1591258 49.8022265, 10.1594553 49.8022631, 10.1595586 49.8022838, 10.1596249 49.8022951, 10.1599225 49.8023343, 10.1599775 49.8023494)",Würzburger Straße,,,
398852728,2,,residential,30,False,True,32.973,"LINESTRING (10.1591258 49.8022265, 10.1588475 49.8022015, 10.158671 49.8021845)",Würzburger Straße,,,
44523883,,,residential,,False,True,253.851,"LINESTRING (10.1543922 49.8038854, 10.154709 49.8038503, 10.1556948 49.8038713, 10.1563847 49.8039197, 10.1570123 49.8040276, 10.1575459 49.8042349, 10.1577546 49.8043384)",Mozartstraße,,,
14793307,,,residential,,False,False,24.669,"LINESTRING (10.1565738 49.804691, 10.1566376 49.804909)",Am Hochstein,,,
14793307,,,residential,,False,True,24.669,"LINESTRING (10.1566376 49.804909, 10.1565738 49.804691)",Am Hochstein,,,
39395119,,,residential,,False,True,15.925,"LINESTRING (10.1566376 49.804909, 10.1564234 49.8049464)",,,,
14793307,,,residential,,False,False,51.724000000000004,"LINESTRING (10.1566376 49.804909, 10.1567108 49.8050486, 10.1568044 49.8050825, 10.1568913 49.8053246)",Am Hochstein,,,
39395116,,,residential,,False,True,20.384,"LINESTRING (10.1568913 49.8053246, 10.1566156 49.8053687)",,,,
"[44523881, 14793307]",,,residential,50,False,False,107.79500000000002,"LINESTRING (10.1568913 49.8053246, 10.1570139 49.8056133, 10.1572445 49.8055952, 10.1574978 49.8055506, 10.1575518 49.8055276, 10.157951 49.8053571)","['Am Hochstein', 'Bergstraße']",,,
14793307,,,residential,,False,True,51.724000000000004,"LINESTRING (10.1568913 49.8053246, 10.1568044 49.8050825, 10.1567108 49.8050486, 10.1566376 49.804909)",Am Hochstein,,,
39395116,,,residential,,False,False,20.384,"LINESTRING (10.1566156 49.8053687, 10.1568913 49.8053246)",,,,
39395119,,,residential,,False,False,15.925,"LINESTRING (10.1564234 49.8049464, 10.1566376 49.804909)",,,,
39477059,,,living_street,,False,True,2.648,"LINESTRING (10.1636202 49.8021922, 10.1636364 49.8022136)",Hirtengasse,,,
213182508,,,living_street,,False,True,10.139,"LINESTRING (10.1636202 49.8021922, 10.1634808 49.8021774)",Hirtengasse,,2,
39477059,,,living_street,,False,False,60.589,"LINESTRING (10.1636202 49.8021922, 10.1636081 49.8021695, 10.1636077 49.8021453, 10.1636605 49.8019566, 10.1637081 49.8018475, 10.1637183 49.801753, 10.1637072 49.8016564)",Hirtengasse,,,
39477288,,,living_street,,False,False,50.817,"LINESTRING (10.1628795 49.8017026, 10.162937 49.8021581)",Birklinger Hof,,,
85602201,,,living_street,,False,False,11.714,"LINESTRING (10.1628795 49.8017026, 10.1630419 49.8016921)",Bamberger Straße,,,
85602201,,,living_street,,False,True,78.658,"LINESTRING (10.1628795 49.8017026, 10.1625202 49.8017132, 10.1621151 49.8017188, 10.1617889 49.8016821)",Bamberger Straße,,,
33779376,,,residential,,False,True,27.398,"LINESTRING (10.1600098 49.8014599, 10.1603875 49.8014957)",Sackgasse,,,
26163869,,,living_street,,False,True,7.099,"LINESTRING (10.1632416 49.8026463, 10.1632452 49.8027101)",Hutergasse,,,
26163869,,,living_street,,False,False,54.479,"LINESTRING (10.1632416 49.8026463, 10.1632236 49.8025499, 10.1632231 49.8025066, 10.1632447 49.8023455, 10.1632506 49.8021577)",Hutergasse,,,
90895726,,,living_street,,False,True,31.466,"LINESTRING (10.1632416 49.8026463, 10.1635796 49.8026357, 10.1636794 49.8026402)",Hutergasse,,,2
90895726,,,living_street,,False,False,31.466,"LINESTRING (10.1636794 49.8026402, 10.1635796 49.8026357, 10.1632416 49.8026463)",Hutergasse,,,2
39477059,,,living_street,,False,False,2.648,"LINESTRING (10.1636364 49.8022136, 10.1636202 49.8021922)",Hirtengasse,,,
741181431,,St 2270,secondary,50,False,False,6.395,"LINESTRING (10.1599186 49.8036048, 10.1598936 49.80366)",Schweinfurter Straße,,,
26186138,,,living_street,,False,True,67.126,"LINESTRING (10.1599186 49.8036048, 10.1600299 49.8035665, 10.1602641 49.8034963, 10.1604909 49.8033883, 10.160543 49.8033423, 10.1605535 49.8033238, 10.160566 49.8032564, 10.1605704 49.8032274)",Am Brücker Tor,,,
741181431,,St 2270,secondary,50,False,True,46.027,"LINESTRING (10.1599186 49.8036048, 10.159928 49.8035432, 10.1599133 49.8031913)",Schweinfurter Straße,,,
693675228,2,St 2270,secondary,50,False,False,10.447,"LINESTRING (10.1600886 49.8022887, 10.1599775 49.8023494)",Rathausplatz,,,
32152257,2,St 2270,secondary,50,False,True,38.419,"LINESTRING (10.1600886 49.8022887, 10.1601938 49.8022321, 10.1602941 49.8021718, 10.1603454 49.8021267, 10.1604482 49.8020356)",Rathausplatz,,,
"[693675225, 24628137]",,,living_street,,False,True,31.805,"LINESTRING (10.1600886 49.8022887, 10.1601459 49.8023369, 10.1601647 49.8023685, 10.1602035 49.8024485, 10.1603577 49.8024894)",Mansgasse,,,
24628013,,,living_street,,True,False,7.602,"LINESTRING (10.161439 49.8021206, 10.1615211 49.8020774)",Markt,,,
793269713,,,living_street,,False,False,25.096,"LINESTRING (10.161439 49.8021206, 10.1612405 49.8023064)",Markt,,,
85602201,,,living_street,,False,True,3.272,"LINESTRING (10.1637072 49.8016564, 10.1636627 49.8016628)",Bamberger Straße,,,
39477059,,,living_street,,False,True,60.589,"LINESTRING (10.1637072 49.8016564, 10.1637183 49.801753, 10.1637081 49.8018475, 10.1636605 49.8019566, 10.1636077 49.8021453, 10.1636081 49.8021695, 10.1636202 49.8021922)",Hirtengasse,,,
"[85602201, 42987001]",,,living_street,,False,False,35.907000000000004,"LINESTRING (10.1637072 49.8016564, 10.1638563 49.8016329, 10.1641116 49.8015815, 10.164191 49.8015808)",Bamberger Straße,,,
207654774,,,residential,,False,False,102.272,"LINESTRING (10.1552653 49.8022233, 10.1559436 49.802298, 10.156589 49.8023147, 10.156677 49.8023297)",Würzburger Straße,,,
213182508,,,living_street,,False,False,10.139,"LINESTRING (10.1634808 49.8021774, 10.1636202 49.8021922)",Hirtengasse,,2,
