osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,bridge,access
"[1143951004, 149137453, 1143951005]",False,Aspacher Straße,tertiary,40,True,198.94499999999996,"LINESTRING (9.4269627 48.9461801, 9.4269116 48.946186, 9.4267838 48.9462026, 9.4265843 48.9462344, 9.426293 48.9462817, 9.4260367 48.9463194, 9.4259448 48.9463352, 9.4257368 48.9463752, 9.4256325 48.946399, 9.4255418 48.9464197, 9.4253234 48.9464763, 9.4250712 48.9465598, 9.4249162 48.9466196, 9.4248051 48.9466726, 9.4247489 48.9466996, 9.4246797 48.9467329, 9.4246105 48.9467662, 9.4244708 48.9468411)",,K 1897,,,
10871574,True,,tertiary,40,False,13.717,"LINESTRING (9.4271029 48.9462395, 9.4270719 48.9462422, 9.4270409 48.9462391, 9.4270125 48.9462305, 9.4269889 48.946217, 9.4269718 48.9461998, 9.4269627 48.9461801)",,K 1897,roundabout,,
"[163086906, 967236748, 967236749, 967236750]",False,Talstraße,tertiary,40,True,248.54399999999998,"LINESTRING (9.4271029 48.9462395, 9.4271155 48.9462625, 9.4271534 48.946342, 9.4272065 48.9465285, 9.4272213 48.9465839, 9.4272324 48.9466457, 9.4272494 48.9467407, 9.4272645 48.9468249, 9.4272791 48.9469298, 9.4272948 48.9470206, 9.427329 48.9471565, 9.4273509 48.9472433, 9.4273654 48.9473032, 9.4274349 48.9476147, 9.4274792 48.9477347, 9.4276177 48.9480764, 9.4277255 48.9483217, 9.4277742 48.9484254)","['2', '3']",K 1897,,,
10871574,True,,tertiary,40,False,13.846,"LINESTRING (9.4270449 48.9460979, 9.4270777 48.9460956, 9.4271101 48.9460996, 9.4271392 48.9461098, 9.4271626 48.946125, 9.4271767 48.9461416, 9.4271839 48.9461599)",,K 1897,roundabout,,
"[1146540024, 1146540025, 149137499, 439795816]",False,Gerberstraße,residential,20,True,99.84,"LINESTRING (9.4270449 48.9460979, 9.4270196 48.9460502, 9.4269935 48.9459933, 9.4269305 48.9458708, 9.4267889 48.9455835, 9.4267068 48.9454468, 9.4266564 48.9453333, 9.4266172 48.9452455)",,,,,
4309373,True,Gerberstraße,residential,20,False,41.336,"LINESTRING (9.426379 48.945232, 9.4263697 48.9452128, 9.4263671 48.9451926, 9.426372 48.9451714, 9.4263843 48.9451516, 9.4264035 48.9451343, 9.4264392 48.9451161, 9.426482 48.9451066, 9.4265272 48.9451068, 9.4265698 48.9451166, 9.4266052 48.9451351, 9.4266296 48.9451601, 9.4266402 48.9451889, 9.4266359 48.9452184, 9.4266172 48.9452455)",,,roundabout,,
439866511,False,Friedrichstraße,tertiary,40,True,24.033,"LINESTRING (9.4233557 48.945384, 9.4230902 48.9452563)",,K 1897,,,
"[4309377, 1052540404]",False,Gerberstraße,residential,30,False,110.321,"LINESTRING (9.4233557 48.945384, 9.4234569 48.9453112, 9.423559 48.9452543, 9.423599 48.9452421, 9.4244801 48.945098, 9.4245783 48.945082, 9.4247465 48.9450545)",,,,,
439843322,False,Friedrichstraße,tertiary,40,False,48.079,"LINESTRING (9.4233557 48.945384, 9.4234511 48.9454551, 9.4235527 48.9455891, 9.4236803 48.9457573)",,K 1897,,,
"[48519120, 1110319016]",False,Friedrichstraße,tertiary,40,True,123.81299999999999,"LINESTRING (9.4236803 48.9457573, 9.4238435 48.9460159, 9.4240263 48.9463985, 9.4242402 48.9467182, 9.4242857 48.946796)",,K 1897,,,
439795821,True,Wilhelmstraße,residential,50,False,92.816,"LINESTRING (9.4236803 48.9457573, 9.4237939 48.9457385, 9.4243643 48.9456479, 9.4249155 48.9455608)",,,,,
439843322,False,Friedrichstraße,tertiary,40,True,48.07899999999999,"LINESTRING (9.4236803 48.9457573, 9.4235527 48.9455891, 9.4234511 48.9454551, 9.4233557 48.945384)",,K 1897,,,
1110126142,False,Gartenstraße,tertiary,50,True,13.472,"LINESTRING (9.4358186 48.946743, 9.4358116 48.9467083, 9.4358097 48.9466787, 9.4358125 48.9466222)",,K 1897,,,
28352386,True,Staige,living_street,,False,20.924,"LINESTRING (9.4361005 48.9504981, 9.4360277 48.9503161)",,,,,
25130367,False,Goethestraße,residential,30,True,69.691,"LINESTRING (9.4256797 48.9511292, 9.4254806 48.9508399, 9.4252917 48.9505566)",,,,,
25404477,False,Röntgenplatz,residential,30,True,64.17,"LINESTRING (9.4233551 48.950873, 9.423284 48.9502978)",,,,,
"[993489289, 25130342]",False,Mozartstraße,residential,30,False,146.014,"LINESTRING (9.4233551 48.950873, 9.4235617 48.9508521, 9.4239185 48.9508117, 9.4239815 48.9508046, 9.4246424 48.9506975, 9.4252917 48.9505566)",,,,,
25130367,False,Goethestraße,residential,30,True,62.815,"LINESTRING (9.4252917 48.9505566, 9.4249253 48.9500455)",,,,,
"[993489289, 25130342]",False,Mozartstraße,residential,30,True,146.014,"LINESTRING (9.4252917 48.9505566, 9.4246424 48.9506975, 9.4239815 48.9508046, 9.4239185 48.9508117, 9.4235617 48.9508521, 9.4233551 48.950873)",,,,,
25130367,False,Goethestraße,residential,30,False,69.691,"LINESTRING (9.4252917 48.9505566, 9.4254806 48.9508399, 9.4256797 48.9511292)",,,,,
421319232,False,Röntgenstraße,residential,30,False,36.716,"LINESTRING (9.4244392 48.9501299, 9.4249253 48.9500455)",,,,,
"[993489288, 421319231]",False,Röntgenstraße,residential,30,True,86.551,"LINESTRING (9.4244392 48.9501299, 9.4239331 48.9502226, 9.4234759 48.9502849, 9.423284 48.9502978)",,,,,
"[1022393792, 1052540406]",False,Fichtestraße,residential,30,False,60.932,"LINESTRING (9.4244392 48.9501299, 9.4244302 48.9500858, 9.4243282 48.9495868)",,,,,
25130367,False,Goethestraße,residential,30,False,62.815,"LINESTRING (9.4249253 48.9500455, 9.4252917 48.9505566)",,,,,
421319232,False,Röntgenstraße,residential,30,True,36.716,"LINESTRING (9.4249253 48.9500455, 9.4244392 48.9501299)",,,,,
421319232,False,Röntgenstraße,residential,30,False,84.30000000000001,"LINESTRING (9.4249253 48.9500455, 9.4253719 48.9499439, 9.4260161 48.9497973)",,,,,
421319232,False,Röntgenstraße,residential,30,True,84.30000000000001,"LINESTRING (9.4260161 48.9497973, 9.4253719 48.9499439, 9.4249253 48.9500455)",,,,,
909191338,False,Größeweg,residential,30,True,19.765,"LINESTRING (9.4260161 48.9497973, 9.4259928 48.9497588, 9.4259162 48.9496321)",,,,,
25130450,False,Fichtestraße,living_street,,False,35.728,"LINESTRING (9.4243282 48.9495868, 9.4243323 48.9492655)",,,,,
"[1022393792, 1052540406]",False,Fichtestraße,residential,30,True,60.932,"LINESTRING (9.4243282 48.9495868, 9.4244302 48.9500858, 9.4244392 48.9501299)",,,,,
25130450,False,Fichtestraße,living_street,,True,35.728,"LINESTRING (9.4243323 48.9492655, 9.4243282 48.9495868)",,,,,
149137561,False,Silcherstraße,living_street,,False,43.887,"LINESTRING (9.4243323 48.9492655, 9.4237357 48.9493131)",,,,,
"[149137489, 25130450]",False,Fichtestraße,living_street,,False,143.273,"LINESTRING (9.4243323 48.9492655, 9.4243934 48.9489237, 9.4244222 48.9487106, 9.42423 48.9487399, 9.4241173 48.9487661, 9.4236917 48.9488723, 9.4234734 48.9489266, 9.4233736 48.9489512)",,,,,
81512954,True,Auf dem Hagenbach,residential,30,False,15.191,"LINESTRING (9.4320679 48.9503202, 9.4320841 48.950184)",,,,,
25137466,False,Ludwigstraße,residential,30,False,110.02,"LINESTRING (9.4320679 48.9503202, 9.4320427 48.9503443, 9.4320097 48.9503665, 9.4318325 48.9504696, 9.4318043 48.950487, 9.431757 48.9504958, 9.4314011 48.9504689, 9.4310806 48.9504492, 9.4306725 48.9504224)",,,,,
25137484,False,Christophstraße,residential,30,False,63.275999999999996,"LINESTRING (9.4334229 48.9506908, 9.433397 48.950596, 9.4333836 48.9505449, 9.4332759 48.95013)",,,,,
"[203296480, 1111998257]",False,Sulzbacher Straße,tertiary,50,True,94.048,"LINESTRING (9.4334229 48.9506908, 9.4337245 48.9506524, 9.4339498 48.9506275, 9.4342519 48.9505964, 9.4343781 48.9505814, 9.4345542 48.9505605, 9.4346221 48.9505431, 9.4346819 48.9505242)",,,,,
"[1097697708, 1112021708, 1112021709]",False,Sulzbacher Straße,tertiary,50,False,156.90699999999998,"LINESTRING (9.4334229 48.9506908, 9.4332523 48.9507138, 9.4332006 48.9507247, 9.4330088 48.9507734, 9.4327872 48.9508603, 9.4325774 48.9509688, 9.4323756 48.9510943, 9.4322348 48.9511838, 9.4320927 48.9512885, 9.4318835 48.9514788, 9.4318253 48.9515352, 9.4318057 48.9515588)",,,,,
25404477,False,Röntgenplatz,residential,30,False,64.17,"LINESTRING (9.423284 48.9502978, 9.4233551 48.950873)",,,,,
"[993489288, 421319231]",False,Röntgenstraße,residential,30,False,86.551,"LINESTRING (9.423284 48.9502978, 9.4234759 48.9502849, 9.4239331 48.9502226, 9.4244392 48.9501299)",,,,,
"[1112021708, 1097697708, 1112021709]",False,Sulzbacher Straße,tertiary,50,True,156.907,"LINESTRING (9.4318057 48.9515588, 9.4318253 48.9515352, 9.4318835 48.9514788, 9.4320927 48.9512885, 9.4322348 48.9511838, 9.4323756 48.9510943, 9.4325774 48.9509688, 9.4327872 48.9508603, 9.4330088 48.9507734, 9.4332006 48.9507247, 9.4332523 48.9507138, 9.4334229 48.9506908)",,,,,
27289159,False,Zur Dilleniusstraße,residential,20,True,28.242,"LINESTRING (9.4304914 48.9462087, 9.4301942 48.9461327, 9.4301351 48.9461109)",,,,,
149137537,False,Maubacher Straße,residential,30,True,11.379,"LINESTRING (9.4326463 48.9431944, 9.432724 48.9432831)",2,,,,
4954479,False,Heininger Weg,residential,30,False,66.012,"LINESTRING (9.4326463 48.9431944, 9.4327422 48.9431342, 9.4328261 48.9430825, 9.43291 48.9430039, 9.4331243 48.9428464, 9.4331396 48.942793, 9.4331441 48.9427798, 9.4331629 48.9427253)",,,,,
4954479,False,Heininger Weg,residential,30,True,66.012,"LINESTRING (9.4331629 48.9427253, 9.4331441 48.9427798, 9.4331396 48.942793, 9.4331243 48.9428464, 9.43291 48.9430039, 9.4328261 48.9430825, 9.4327422 48.9431342, 9.4326463 48.9431944)",,,,,
5020354,False,Staige,living_street,,True,208.75300000000001,"LINESTRING (9.4360277 48.9503161, 9.4358938 48.9500339, 9.4357349 48.9497526, 9.4356897 48.9497062, 9.43551 48.949572, 9.4352093 48.9493687, 9.4348782 48.9491626, 9.4345667 48.9490131, 9.4344323 48.9489742, 9.4342571 48.9489777)",,,,,
4309336,True,Bleichwiesen-Kreisel,tertiary,40,False,11.924,"LINESTRING (9.4319009 48.948349, 9.4318674 48.9483369, 9.4318241 48.9483073, 9.4317979 48.94827)",,K 1897,roundabout,,
"[78591334, 76767494, 1010971433, 967236751, 4309520, 76767505, 791416254]",False,Talstraße,tertiary,40,False,400.471,"LINESTRING (9.4319009 48.948349, 9.4318696 48.9483873, 9.4318265 48.9484401, 9.4316517 48.948609, 9.4314649 48.9487769, 9.4313558 48.9488684, 9.4312338 48.9489553, 9.431041 48.9490662, 9.4309539 48.9491098, 9.4308581 48.9491499, 9.4306367 48.9492356, 9.4302811 48.9493551, 9.4300193 48.9494231, 9.4299917 48.9494303, 9.4298532 48.9494592, 9.4297248 48.9494731, 9.4296351 48.9494724, 9.4295236 48.9494494, 9.4295178 48.9494478, 9.4293558 48.9493942, 9.4289538 48.9492378, 9.4283927 48.9489976, 9.4281485 48.9488624, 9.4279689 48.9487075, 9.427873 48.9485895, 9.4277742 48.9484254)","['2', '3']",K 1897,,yes,
4309336,True,Bleichwiesen-Kreisel,tertiary,40,False,15.518999999999998,"LINESTRING (9.4317979 48.94827, 9.4317913 48.9482354, 9.4317997 48.9482009, 9.4318224 48.9481693, 9.4318575 48.9481432)",,K 1897,roundabout,,
"[1083259393, 4309345, 27331594, 27331596, 27331597]",True,"['Sulzbacher Straße', 'Grabenstraße', 'Sulzbacher Brücke']","['unclassified', 'living_street']",,False,334.4020000000001,"LINESTRING (9.4317979 48.94827, 9.4317198 48.948246, 9.431652 48.9482303, 9.4314027 48.9481979, 9.4313058 48.9481993, 9.4310788 48.9482059, 9.4310208 48.9482073, 9.4309267 48.9482149, 9.4307797 48.9482305, 9.4307212 48.9482326, 9.4305912 48.9482251, 9.4304929 48.9482134, 9.430332 48.9481755, 9.4299904 48.9480045, 9.4298015 48.9478617, 9.4295871 48.9476891, 9.4295472 48.9476551, 9.4293154 48.9474639, 9.4291629 48.9473369, 9.429102 48.9472814, 9.4290776 48.9472592, 9.4290224 48.9472091, 9.4289305 48.9471406, 9.4288911 48.9471131, 9.4288203 48.9470151, 9.4287693 48.9468993, 9.42875 48.946832, 9.4287289 48.9467614, 9.4287144 48.9466853, 9.4287121 48.9465377)",1,,,yes,
4309336,True,Bleichwiesen-Kreisel,tertiary,40,False,6.28,"LINESTRING (9.4319848 48.9483614, 9.4319009 48.948349)",,K 1897,roundabout,,
4309523,False,Am Koppenberg,residential,,False,57.612,"LINESTRING (9.4319848 48.9483614, 9.4320073 48.9484288, 9.4321639 48.9486126, 9.4321693 48.9486298, 9.4321697 48.9486466, 9.4321632 48.948672, 9.4321521 48.9486942, 9.4321332 48.9487172, 9.4321099 48.9487373, 9.4320121 48.9488186)",,,,,
"[76980536, 1169718147]",False,Etzwiesenberg,residential,30,True,125.264,"LINESTRING (9.4230579 48.9441801, 9.4229812 48.9440709, 9.4226186 48.9435078, 9.4226067 48.9434585, 9.4226113 48.9434396, 9.4226286 48.9434244, 9.4226854 48.9434023, 9.4227669 48.9433847, 9.4229254 48.9434053, 9.4230014 48.9433978, 9.4230738 48.9433807)",,,,,
439866511,False,Friedrichstraße,tertiary,40,False,24.033,"LINESTRING (9.4230902 48.9452563, 9.4233557 48.945384)",,K 1897,,,
149137509,False,Größeweg,residential,30,True,96.828,"LINESTRING (9.4246941 48.9484746, 9.4244923 48.9482688, 9.4242903 48.9480047, 9.424168 48.9478454, 9.4241353 48.9478358, 9.4239604 48.9477781)",,,,,
31232431,False,Schillerstraße,living_street,,True,66.503,"LINESTRING (9.4280314 48.9461587, 9.4281697 48.9461953, 9.4284667 48.9463291, 9.4287121 48.9465377)",,,,,
149137561,False,Silcherstraße,living_street,,True,43.887,"LINESTRING (9.4237357 48.9493131, 9.4243323 48.9492655)",,,,,
"[149137489, 25130450]",False,Fichtestraße,living_street,,True,143.27300000000002,"LINESTRING (9.4233736 48.9489512, 9.4234734 48.9489266, 9.4236917 48.9488723, 9.4241173 48.9487661, 9.42423 48.9487399, 9.4244222 48.9487106, 9.4243934 48.9489237, 9.4243323 48.9492655)",,,,,
"[41947050, 30380006]",False,Bahnhofstraße,residential,30,False,124.36500000000001,"LINESTRING (9.4290014 48.9440028, 9.4291847 48.9440983, 9.4293965 48.9441976, 9.4295027 48.9442473, 9.42963 48.9443116, 9.4297395 48.9443666, 9.42998 48.9444929, 9.4300319 48.9445219, 9.4301605 48.9445956, 9.4302248 48.9446365, 9.4303105 48.9447122)",,,,,
"[1150429513, 1137560909, 1137560910, 41947026, 984968121, 239215807]",True,Erbstetter Straße,residential,30,False,362.871,"LINESTRING (9.4290014 48.9440028, 9.4289073 48.9439692, 9.4284991 48.9438401, 9.4281796 48.9437685, 9.427956 48.9437231, 9.4276053 48.943652, 9.4271495 48.9435545, 9.4268965 48.943512, 9.4263009 48.9434076, 9.4260962 48.9433821, 9.4255824 48.9433873, 9.4255469 48.9433856, 9.4254526 48.9433811, 9.4252831 48.9433588, 9.425171 48.9433333, 9.425109 48.9433192, 9.4244901 48.9431822, 9.4243267 48.9431462, 9.4243027 48.9431412, 9.4242653 48.9431168)",,,,,
"[1135426914, 340478764, 1109764511]",False,Petrus-Jacobi-Weg,"['residential', 'living_street']",30,True,93.777,"LINESTRING (9.4318529 48.9462475, 9.4318269 48.9461657, 9.4317882 48.9460276, 9.4317582 48.9459, 9.43183 48.9457904, 9.4319328 48.9457585, 9.4321159 48.9457491, 9.4321617 48.9457461, 9.4323811 48.9457265)",,,,,
173692400,False,Stiftshof,living_street,,False,31.997,"LINESTRING (9.4323312 48.945984, 9.4323227 48.9458714, 9.4324262 48.9457794, 9.4323811 48.9457265)",,,,,
173692400,False,Stiftshof,living_street,,True,31.997,"LINESTRING (9.4323811 48.9457265, 9.4324262 48.9457794, 9.4323227 48.9458714, 9.4323312 48.945984)",,,,,
"[1135426914, 340478764, 1109764511]",False,Petrus-Jacobi-Weg,"['living_street', 'residential']",30,False,93.777,"LINESTRING (9.4323811 48.9457265, 9.4321617 48.9457461, 9.4321159 48.9457491, 9.4319328 48.9457585, 9.43183 48.9457904, 9.4317582 48.9459, 9.4317882 48.9460276, 9.4318269 48.9461657, 9.4318529 48.9462475)",,,,,
"[1135426915, 1135426916, 340478765]",False,Petrus-Jacobi-Weg,living_street,,True,65.362,"LINESTRING (9.4323811 48.9457265, 9.4324394 48.9457183, 9.4325302 48.9457014, 9.4326772 48.9456286, 9.4327815 48.9455557, 9.4327959 48.9454962, 9.4327308 48.9454291, 9.4326046 48.9453343)",,,,,
44435015,False,Ekertsklingenstraße,residential,30,True,72.661,"LINESTRING (9.4358575 48.9506003, 9.4354001 48.9508572, 9.4352658 48.950952, 9.4352242 48.9509912, 9.4352075 48.951023, 9.4352008 48.9510701)",,,,,
454554651,True,Kreisel Aspacher Tor,tertiary,40,False,15.556000000000001,"LINESTRING (9.4242172 48.9469138, 9.4242048 48.9468827, 9.4242089 48.9468587, 9.4242205 48.9468359, 9.4242304 48.946825, 9.4242427 48.9468158, 9.4242628 48.9468046, 9.4242857 48.946796)",,K 1897,roundabout,,
584962325,False,Schöntaler Straße,tertiary,30,True,77.592,"LINESTRING (9.4242172 48.9469138, 9.4240742 48.9469447, 9.4237724 48.9469835, 9.4231805 48.9470639)",,,,,
454554651,True,Kreisel Aspacher Tor,tertiary,40,False,15.797,"LINESTRING (9.4242857 48.946796, 9.4243455 48.9467881, 9.4243815 48.9467919, 9.4244288 48.9468081, 9.4244708 48.9468411)",,K 1897,roundabout,,
"[1110319016, 48519120]",False,Friedrichstraße,tertiary,40,False,123.81299999999999,"LINESTRING (9.4242857 48.946796, 9.4242402 48.9467182, 9.4240263 48.9463985, 9.4238435 48.9460159, 9.4236803 48.9457573)",,K 1897,,,
454554651,True,Kreisel Aspacher Tor,tertiary,40,False,18.635,"LINESTRING (9.4244708 48.9468411, 9.4244798 48.9468693, 9.4244778 48.946897, 9.4244632 48.9469231, 9.4244373 48.946945, 9.4244026 48.9469608, 9.4243622 48.946969)",,K 1897,roundabout,,
"[149137453, 1143951004, 1143951005]",False,Aspacher Straße,tertiary,40,False,198.94500000000002,"LINESTRING (9.4244708 48.9468411, 9.4246105 48.9467662, 9.4246797 48.9467329, 9.4247489 48.9466996, 9.4248051 48.9466726, 9.4249162 48.9466196, 9.4250712 48.9465598, 9.4253234 48.9464763, 9.4255418 48.9464197, 9.4256325 48.946399, 9.4257368 48.9463752, 9.4259448 48.9463352, 9.4260367 48.9463194, 9.426293 48.9462817, 9.4265843 48.9462344, 9.4267838 48.9462026, 9.4269116 48.946186, 9.4269627 48.9461801)",,K 1897,,,
454554651,True,Kreisel Aspacher Tor,tertiary,40,False,13.225999999999999,"LINESTRING (9.4243622 48.946969, 9.4243224 48.946969, 9.4242842 48.9469616, 9.42426 48.9469522, 9.4242391 48.9469397, 9.4242172 48.9469138)",,K 1897,roundabout,,
"[1028642173, 990867551]",False,Aspacher Straße,tertiary,50,False,95.654,"LINESTRING (9.4243622 48.946969, 9.4243725 48.9470349, 9.4243686 48.9470858, 9.424317 48.9471755, 9.4241845 48.9474209, 9.4241126 48.9475541, 9.4240913 48.9475936, 9.4239604 48.9477781)",2,K 1832,,,
4309336,True,Bleichwiesen-Kreisel,tertiary,40,False,13.714000000000002,"LINESTRING (9.4321425 48.9483026, 9.4321282 48.9483142, 9.4320882 48.948339, 9.432039 48.9483552, 9.4319848 48.9483614)",,K 1897,roundabout,,
"[148947713, 1097716593, 1111513308]",False,Sulzbacher Straße,tertiary,50,False,55.4,"LINESTRING (9.4321425 48.9483026, 9.4321992 48.9483124, 9.4322947 48.9483289, 9.432547 48.9483631, 9.4326869 48.948382, 9.4328824 48.9484121)",2,,,,
"[282037538, 1109764516, 1012103589, 27367175]",True,"['Petrus-Jacobi-Weg', 'Ölberg']",living_street,,False,125.31700000000001,"LINESTRING (9.4313168 48.9459179, 9.4312841 48.9459436, 9.4312316 48.94599, 9.4311688 48.9461207, 9.4311697 48.9461566, 9.4311771 48.9461816, 9.4311884 48.9462142, 9.4312318 48.9462568, 9.4312938 48.9462639, 9.4315051 48.946211, 9.431542 48.9462088, 9.431704 48.9464405, 9.431693 48.9465008, 9.4316348 48.9465689, 9.4315656 48.9466288, 9.4315027 48.9466846)",,,,,
1128220423,False,Petrus-Jacobi-Weg,living_street,,False,24.345,"LINESTRING (9.4313168 48.9459179, 9.4314629 48.9458185, 9.431486 48.9458038, 9.4315514 48.9457624)",,,,,
396774270,True,Ludwigstraße,residential,30,False,30.308,"LINESTRING (9.4320841 48.950184, 9.4324989 48.9501934)",,,,,
"[1015894257, 1010946428, 81512953, 1111643782]",False,Auf dem Hagenbach,residential,30,False,264.498,"LINESTRING (9.4320841 48.950184, 9.4320197 48.9499358, 9.4319958 48.9499029, 9.4319313 48.9498495, 9.4319006 48.9498333, 9.4318632 48.9498214, 9.4318202 48.949814, 9.4317419 48.9498005, 9.4316395 48.9498084, 9.4315411 48.9498352, 9.4313797 48.9498774, 9.4309889 48.9499832, 9.4304567 48.950129, 9.4298463 48.9501557, 9.4294729 48.95017, 9.429211 48.9501556, 9.4290871 48.9501431, 9.4289819 48.9501104)",,,,,
396774271,True,Ludwigstraße,residential,30,False,34.487,"LINESTRING (9.4324989 48.9501934, 9.4320679 48.9503202)",,,,,
"[1111643785, 943362532]",False,Ludwigstraße,residential,30,True,57.187999999999995,"LINESTRING (9.4324989 48.9501934, 9.432655 48.9501762, 9.4328561 48.9501612, 9.43325 48.9501319, 9.4332759 48.95013)",,,,,
25137466,False,Ludwigstraße,residential,30,True,110.02,"LINESTRING (9.4306725 48.9504224, 9.4310806 48.9504492, 9.4314011 48.9504689, 9.431757 48.9504958, 9.4318043 48.950487, 9.4318325 48.9504696, 9.4320097 48.9503665, 9.4320427 48.9503443, 9.4320679 48.9503202)",,,,,
"[148947576, 68307130, 591320333]",False,Annonay-Straße,tertiary,40,True,188.972,"LINESTRING (9.4332411 48.9468889, 9.4333333 48.9468336, 9.4333805 48.9468053, 9.4335405 48.9467246, 9.4338472 48.9466068, 9.4339123 48.9465839, 9.4340402 48.9465466, 9.4342785 48.9464787, 9.4343922 48.9464538, 9.4345986 48.9464177, 9.4347919 48.9463942, 9.4350018 48.9463811, 9.4351754 48.9463718, 9.4354915 48.946394, 9.4356152 48.94643)","['2', '3']",K 1897,,,
"[1117436970, 1117436971, 1117436972, 1110045062]",True,Annonay-Straße,tertiary,40,False,165.52700000000002,"LINESTRING (9.4332411 48.9468889, 9.4332021 48.9469307, 9.4331815 48.9469528, 9.4331499 48.9469867, 9.4331459 48.9469906, 9.4331029 48.9470321, 9.43306 48.94707, 9.4329485 48.9471755, 9.4328724 48.9472635, 9.4327882 48.9473621, 9.43269 48.9474825, 9.4326551 48.9475253, 9.432647 48.9475352, 9.4326207 48.9475675, 9.4326039 48.9475891, 9.4325878 48.9476099, 9.4324383 48.9477983, 9.4322728 48.9480076, 9.4322393 48.9480494, 9.4322045 48.948093, 9.4321707 48.9481378, 9.4321551 48.9481906)",,K 1897,,,
149137532,False,Marienstraße,residential,30,True,124.10799999999999,"LINESTRING (9.4310947 48.9432088, 9.4317971 48.9433689, 9.4320829 48.9433806, 9.432288 48.9433764, 9.4325706 48.9433403, 9.4326232 48.9433213, 9.432724 48.9432831)",,,,,
149137537,False,Maubacher Straße,residential,30,False,11.379,"LINESTRING (9.432724 48.9432831, 9.4326463 48.9431944)",2,,,,
149137532,False,Marienstraße,residential,30,False,124.10799999999999,"LINESTRING (9.432724 48.9432831, 9.4326232 48.9433213, 9.4325706 48.9433403, 9.432288 48.9433764, 9.4320829 48.9433806, 9.4317971 48.9433689, 9.4310947 48.9432088)",,,,,
"[149137537, 149137539]",False,Maubacher Straße,residential,30,True,172.445,"LINESTRING (9.432724 48.9432831, 9.4329387 48.9434207, 9.4330287 48.9434722, 9.4331168 48.9435093, 9.4332786 48.9435536, 9.4334484 48.9435666, 9.433557 48.9435554, 9.4337485 48.9435357, 9.4337673 48.9435329, 9.4340236 48.9434941, 9.4342561 48.9434584, 9.4347157 48.9433887, 9.4349022 48.9433526)",2,,,,
149137535,True,Maubacher Straße,residential,30,False,17.167,"LINESTRING (9.4349022 48.9433526, 9.4350001 48.9433355, 9.4351294 48.943313)",,,,,
"[149137537, 149137539]",False,Maubacher Straße,residential,30,False,172.445,"LINESTRING (9.4349022 48.9433526, 9.4347157 48.9433887, 9.4342561 48.9434584, 9.4340236 48.9434941, 9.4337673 48.9435329, 9.4337485 48.9435357, 9.433557 48.9435554, 9.4334484 48.9435666, 9.4332786 48.9435536, 9.4331168 48.9435093, 9.4330287 48.9434722, 9.4329387 48.9434207, 9.432724 48.9432831)",2,,,,
149137520,False,Hölderlinweg,residential,30,False,116.414,"LINESTRING (9.4241107 48.9435161, 9.4235045 48.9436527, 9.4232257 48.9437134, 9.423152 48.9437159, 9.4230985 48.9436941, 9.4230721 48.9436678, 9.4230004 48.943551, 9.4229877 48.9435141, 9.422993 48.943471, 9.4230738 48.9433807)",,,,,
454574753,False,Obere Bahnhofstraße,tertiary,40,False,24.409,"LINESTRING (9.4332368 48.9441974, 9.4335617 48.9442489)",,,,,
"[171717156, 30380004, 1111792358, 1111792359, 223595879, 379876524, 379876526]",False,Obere Bahnhofstraße,tertiary,40,"[False, True]",500.378,"LINESTRING (9.4332368 48.9441974, 9.4331154 48.9441829, 9.4329607 48.9441706, 9.4326369 48.9441371, 9.4325126 48.9441301, 9.43239 48.9441232, 9.4318842 48.9440778, 9.4314496 48.944014, 9.4313128 48.9439877, 9.4311048 48.9439434, 9.4310491 48.9439325, 9.4309865 48.9439216, 9.4308051 48.9438898, 9.430679 48.9438663, 9.4304319 48.9438185, 9.4301235 48.9437616, 9.4297367 48.9436923, 9.4292081 48.94361, 9.4286602 48.9435121, 9.4283151 48.9434542, 9.4277849 48.9433731, 9.4276587 48.9433514, 9.4275916 48.9433393, 9.4269798 48.9432295, 9.4268959 48.9432188, 9.4265744 48.9431774)",2,,,,
149137467,False,Burgplatz,living_street,,False,56.79600000000001,"LINESTRING (9.4334997 48.9448808, 9.4334063 48.9448948, 9.4333222 48.9449074, 9.4330242 48.9450051, 9.4329771 48.9450286, 9.4328142 48.9451086)",,,,,
"[149137465, 149137467, 944829071]",False,Burgplatz,living_street,,True,84.867,"LINESTRING (9.4334997 48.9448808, 9.4336119 48.9448665, 9.433642 48.9448633, 9.4338282 48.9448396, 9.4340374 48.9448235, 9.4342332 48.9448111, 9.434415 48.944798, 9.434636 48.9447411)",,,,,
948714724,False,Burgplatz,living_street,,True,17.996,"LINESTRING (9.4334997 48.9448808, 9.4334856 48.9448402, 9.4334486 48.9448098, 9.4334071 48.944789, 9.4333502 48.9447605)",,,,,
149137530,False,Limpurgweg,residential,30,False,52.39,"LINESTRING (9.4231805 48.9470639, 9.4231786 48.947154, 9.4231704 48.947535)",,,,,
584962325,False,Schöntaler Straße,tertiary,30,False,77.592,"LINESTRING (9.4231805 48.9470639, 9.4237724 48.9469835, 9.4240742 48.9469447, 9.4242172 48.9469138)",,,,,
149137530,False,Limpurgweg,residential,30,True,52.39,"LINESTRING (9.4231704 48.947535, 9.4231786 48.947154, 9.4231805 48.9470639)",,,,,
