osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,bridge,junction,ref
136353707,True,2,Obere Laube,secondary,30,False,208.161,"LINESTRING (9.1707233 47.6592078, 9.1710489 47.6596198, 9.1712433 47.6598736, 9.1713924 47.6600677, 9.1714925 47.6602058, 9.1717368 47.6605929, 9.1719123 47.6608449, 9.1719454 47.660888)",6,,,
946103297,False,,Döbelestraße,residential,30,False,11.297,"LINESTRING (9.1696946 47.6585747, 9.1698451 47.6585679)",,,,
544131514,True,2,Untere Laube,secondary,30,False,21.511,"LINESTRING (9.1723844 47.6617369, 9.1724758 47.6619203)",6,,,
36858318,True,,Untere Laube,residential,30,False,24.601999999999997,"LINESTRING (9.1723844 47.6617369, 9.1723332 47.6617805, 9.1722744 47.6618089, 9.1721866 47.6618097, 9.1721169 47.661776)",,,,
1212613335,True,2,Untere Laube,secondary,30,False,20.993,"LINESTRING (9.1721169 47.661776, 9.1720174 47.6615995)",6,,,
39332293,True,1,Obere Laube,tertiary,50,False,28.775,"LINESTRING (9.170599 47.6585711, 9.1704891 47.6586123, 9.170438 47.6586505, 9.1703763 47.6586922, 9.1702897 47.658718)",,,,
39332294,True,1,Obere Laube,tertiary,30,False,31.54,"LINESTRING (9.170599 47.6585711, 9.1705013 47.6586871, 9.170474 47.6587523, 9.1704513 47.6588334)",,,,
946103297,False,,Döbelestraße,residential,30,True,11.297,"LINESTRING (9.1698451 47.6585679, 9.1696946 47.6585747)",,,,
39332296,True,1,Döbelestraße,tertiary,50,False,41.392,"LINESTRING (9.1698451 47.6585679, 9.1701612 47.6586186, 9.1702466 47.6586251, 9.1703231 47.6586281, 9.1703847 47.6586138)",,,,
39332298,True,1,Döbelestraße,secondary,50,False,37.543,"LINESTRING (9.1698451 47.6585679, 9.1700739 47.6586288, 9.1701883 47.6586663, 9.1702361 47.6586845, 9.1702897 47.658718)",,,,
"[139684144, 946103298, 946103299]",False,"['2', '3']",Grenzbachstraße,secondary,50,True,92.923,"LINESTRING (9.1698451 47.6585679, 9.169776 47.6585315, 9.1697197 47.6584884, 9.1696668 47.6584335, 9.1696302 47.6583788, 9.1696062 47.6583303, 9.1695925 47.6582693, 9.1695741 47.6580824, 9.1695763 47.6579002, 9.1695664 47.657789)",,,,
"[75489234, 39332292]",True,1,Bodanstraße,tertiary,30,False,56.133,"LINESTRING (9.1703847 47.6586138, 9.1704225 47.6585932, 9.170516 47.6585407, 9.1706157 47.6584996, 9.1707025 47.6584797, 9.1707969 47.6584581, 9.1709076 47.6584517, 9.1710658 47.6584666)",,,,
227964130,True,1,Grenzbachstraße,tertiary,50,False,3.023,"LINESTRING (9.1689972 47.6571393, 9.1690134 47.6571642)",,,roundabout,
653664519,True,1,Grenzbachstraße,secondary,50,False,3.69,"LINESTRING (9.1687654 47.6571206, 9.1688092 47.6571054)",,,roundabout,
11835839,False,,Schützenstraße,residential,30,True,33.312,"LINESTRING (9.1697781 47.6606159, 9.1699763 47.6608841)",4.4,,,
11835839,False,,Schützenstraße,residential,30,False,68.54400000000001,"LINESTRING (9.1697781 47.6606159, 9.1696032 47.660383, 9.1693651 47.6600658)",4.4,,,
46894789,True,,Talgartenstraße,residential,30,False,112.199,"LINESTRING (9.1697781 47.6606159, 9.1708799 47.6602535, 9.1711042 47.6601499)",,,,
15800409,False,,Hofhalde,living_street,,False,101.807,"LINESTRING (9.1775262 47.6621293, 9.1774408 47.6621425, 9.1773695 47.6621529, 9.1771941 47.6621789, 9.1768754 47.6622279, 9.1767583 47.6622626, 9.1763843 47.6624237, 9.1762825 47.6624671)",,,,
"[1064051025, 701273530, 51682073]",False,"['2', '3']",Konzilstraße,tertiary,50,False,38.69799999999999,"LINESTRING (9.1775262 47.6621293, 9.1774889 47.6620498, 9.1774687 47.6620022, 9.17742 47.6619032, 9.1774135 47.6618793, 9.1774011 47.6618402, 9.1773925 47.661794)",,,,
49024329,False,,Bodanplatz,living_street,,False,33.263999999999996,"LINESTRING (9.1746981 47.6580223, 9.1746785 47.6579589, 9.1746724 47.6579393, 9.1746663 47.6578251, 9.1747005 47.6577277)",,,,
"[1004807152, 70046049, 1004807150, 1004807151]",False,3,Bodanstraße,tertiary,30,False,159.642,"LINESTRING (9.1746981 47.6580223, 9.1745026 47.658054, 9.1742979 47.6580789, 9.1741057 47.6581023, 9.1738397 47.6581347, 9.1735828 47.6581659, 9.1732489 47.6582066, 9.1729475 47.6582433, 9.1726029 47.6582852)",,,,
75461900,False,2,Bodanstraße,tertiary,30,True,33.257,"LINESTRING (9.1746981 47.6580223, 9.1749118 47.6579876, 9.1751298 47.6579523)",,,,
"[701273529, 26844445, 15563341]",False,3,Hafenstraße,residential,50,False,224.446,"LINESTRING (9.1766199 47.6577746, 9.1766606 47.6577472, 9.1767043 47.6577157, 9.176758 47.6576722, 9.1768106 47.6576267, 9.1768534 47.6575687, 9.1768226 47.6573537, 9.1767508 47.6570986, 9.1766987 47.6568372, 9.176646 47.6566422, 9.1766399 47.6566115, 9.1765285 47.6560502, 9.176498 47.6558284)",,,,
1231330173,True,,,tertiary,50,False,9.081,"LINESTRING (9.1766199 47.6577746, 9.1766344 47.6577877, 9.1766413 47.6578034, 9.1766395 47.6578197, 9.1766294 47.6578345, 9.1766122 47.657846)",,,roundabout,
150664737,True,1,Döbelestraße,secondary,50,False,21.571,"LINESTRING (9.1700845 47.6586757, 9.169988 47.6586343, 9.1698451 47.6585679)",,,,
73024865,True,,Hafenstraße,residential,,False,68.14,"LINESTRING (9.1776093 47.6558162, 9.1777037 47.6558383, 9.1777984 47.6558615, 9.1778287 47.6558711, 9.1778574 47.655889, 9.1778762 47.6559124, 9.1778825 47.6559339, 9.177868 47.6559772, 9.1778283 47.6560062, 9.1777915 47.6560169, 9.1777498 47.6560185, 9.1776959 47.6560055, 9.1776575 47.655977, 9.1776415 47.6559369, 9.1776093 47.6558162)",,,roundabout,
"[255779072, 1222476500, 1222476501, 167719765, 161292857]",False,2,Hafenstraße,residential,,True,327.74199999999996,"LINESTRING (9.1776093 47.6558162, 9.1774877 47.6554441, 9.1773679 47.6551523, 9.1772555 47.6549011, 9.1772125 47.6548227, 9.1771429 47.6547339, 9.1770715 47.6546654, 9.1769654 47.6546117, 9.1769079 47.6545862, 9.1767874 47.6545438, 9.1767562 47.6545379, 9.1766783 47.6545275, 9.1766158 47.6545286, 9.1765381 47.6545499, 9.1764769 47.6545803, 9.1764184 47.6546169, 9.1763863 47.6546516, 9.1763599 47.6547017, 9.1763444 47.6547849, 9.1763434 47.6548186, 9.1763472 47.6548893, 9.1763586 47.6550548, 9.1763968 47.6552396, 9.176498 47.6558284)",,,,
"[39332290, 39332291]",True,1,"['Bodanstraße', 'Obere Laube']",tertiary,30,False,36.888999999999996,"LINESTRING (9.1710658 47.6584666, 9.1709273 47.658492, 9.1708653 47.6585034, 9.1708156 47.658514, 9.170599 47.6585711)",,,,
"[125589376, 149066945, 125589375]",False,3,Bodanstraße,tertiary,30,True,116.909,"LINESTRING (9.1710658 47.6584666, 9.1716206 47.6584128, 9.171859 47.6583829, 9.1723096 47.6583213, 9.1726029 47.6582852)",,,,
38905946,False,,Hüetlinstraße,living_street,,True,33.207,"LINESTRING (9.174559 47.657472, 9.1745363 47.6575121, 9.1745963 47.6576753, 9.1746797 47.6577172, 9.1747005 47.6577277)",,,,
15800405,False,,Stadelhofgasse,living_street,,True,88.059,"LINESTRING (9.1736278 47.6579436, 9.1735137 47.6579076, 9.173183 47.6578152, 9.1731401 47.6577847, 9.1729517 47.6576504, 9.1727088 47.657476)",,,,
15563340,False,,Wiesenstraße,living_street,,False,120.996,"LINESTRING (9.1749092 47.6575605, 9.1750519 47.6569962, 9.1750905 47.6568336, 9.1751206 47.6567065, 9.1751713 47.6564868)",5,,,
"[1216832124, 26844391]",False,,Wiesenstraße,living_street,,False,73.00000000000001,"LINESTRING (9.1749092 47.6575605, 9.1750147 47.6575744, 9.1754579 47.6576328, 9.1754512 47.6577896, 9.1754485 47.6578513, 9.1754481 47.6578608, 9.1754458 47.6579126)",,,,
49024329,False,,Bodanplatz,living_street,,True,24.493000000000002,"LINESTRING (9.1749092 47.6575605, 9.1748655 47.6576143, 9.174786 47.6576637, 9.1747005 47.6577277)",,,,
39332297,True,1,Döbelestraße,secondary,50,False,22.869,"LINESTRING (9.1702332 47.6588548, 9.1702058 47.6588232, 9.1701516 47.6587445, 9.1700845 47.6586757)",,,,
39332299,True,1,Obere Laube,residential,30,False,15.841000000000001,"LINESTRING (9.1702332 47.6588548, 9.1702597 47.6587696, 9.1702897 47.658718)",,,,
25507561,False,,Sankt-Stephans-Platz,living_street,,False,30.604999999999997,"LINESTRING (9.1737944 47.6624616, 9.1738134 47.6625401, 9.1738981 47.6627273)",,,,
25507561,False,,Sankt-Stephans-Platz,living_street,,False,24.537,"LINESTRING (9.1738981 47.6627273, 9.1739399 47.6628199, 9.1739554 47.6628542, 9.1739935 47.6629384)",,,,
25507561,False,,Sankt-Stephans-Platz,living_street,,True,30.604999999999997,"LINESTRING (9.1738981 47.6627273, 9.1738134 47.6625401, 9.1737944 47.6624616)",,,,
49024331,False,,Sankt-Stephans-Platz,living_street,,False,42.887,"LINESTRING (9.1738981 47.6627273, 9.1738039 47.6627405, 9.1735729 47.6627152, 9.1733338 47.6627421)",,,,
25507561,False,,Sankt-Stephans-Platz,living_street,,True,24.537,"LINESTRING (9.1739935 47.6629384, 9.1739554 47.6628542, 9.1739399 47.6628199, 9.1738981 47.6627273)",,,,
49024343,False,,Sankt-Stephans-Platz,living_street,,False,88.11099999999999,"LINESTRING (9.1739935 47.6629384, 9.174025 47.6629376, 9.1742108 47.6629042, 9.1743734 47.6628569, 9.1743965 47.6628341, 9.1744429 47.6627882, 9.1750132 47.6625751)",,,,
49063235,False,,Torgasse,living_street,,True,59.749,"LINESTRING (9.1739935 47.6629384, 9.173669 47.6629469, 9.1736371 47.6629502, 9.1732015 47.6629957)",,,,
"[69956097, 49063238]",False,,"['Sankt-Stephans-Platz', 'Wessenbergstraße']",living_street,,"[False, True]",56.300000000000004,"LINESTRING (9.1742476 47.6623505, 9.1747758 47.6622689, 9.1748729 47.6623942)",,,,
"[47503065, 15560345, 15560340]",False,,"['Raueneckgasse', 'Sigismundstraße', 'Dammgasse']",living_street,,False,234.06500000000005,"LINESTRING (9.1766078 47.6596162, 9.1764161 47.659654, 9.176318 47.6596718, 9.175667 47.6597899, 9.1756493 47.6596573, 9.1756301 47.659529, 9.1755598 47.6593297, 9.175625 47.65932, 9.1761552 47.6592355, 9.1762863 47.6592165, 9.176381 47.6592393, 9.176441 47.6592846, 9.1764786 47.6593457, 9.1765291 47.6594476, 9.1766078 47.6596162)",,,,
"[15560340, 15560345, 47503065]",False,,"['Raueneckgasse', 'Sigismundstraße', 'Dammgasse']",living_street,,True,234.06500000000003,"LINESTRING (9.1766078 47.6596162, 9.1765291 47.6594476, 9.1764786 47.6593457, 9.176441 47.6592846, 9.176381 47.6592393, 9.1762863 47.6592165, 9.1761552 47.6592355, 9.175625 47.65932, 9.1755598 47.6593297, 9.1756301 47.659529, 9.1756493 47.6596573, 9.175667 47.6597899, 9.176318 47.6596718, 9.1764161 47.659654, 9.1766078 47.6596162)",,,,
15560340,False,,Dammgasse,living_street,,True,34.983000000000004,"LINESTRING (9.1766078 47.6596162, 9.1769118 47.6595595, 9.1770583 47.6595331)",,,,
15800406,False,,Sigismundstraße,living_street,,True,74.726,"LINESTRING (9.1753213 47.6586118, 9.1752172 47.6582372, 9.1751495 47.6580169, 9.1751298 47.6579523)",,,,
105053120,False,,Wiesenstrasse,residential,30,True,45.265,"LINESTRING (9.1753766 47.6556747, 9.175467 47.6552722)",,,,
649082932,False,,Kreuzlinger Straße,residential,30,False,34.989000000000004,"LINESTRING (9.1731147 47.6556351, 9.1729837 47.6558904, 9.1729621 47.6559325)",,,,
38905946,False,,Hüetlinstraße,living_street,,False,33.207,"LINESTRING (9.1747005 47.6577277, 9.1746797 47.6577172, 9.1745963 47.6576753, 9.1745363 47.6575121, 9.174559 47.657472)",,,,
49024329,False,,Bodanplatz,living_street,,False,24.493,"LINESTRING (9.1747005 47.6577277, 9.174786 47.6576637, 9.1748655 47.6576143, 9.1749092 47.6575605)",,,,
49024329,False,,Bodanplatz,living_street,,True,33.263999999999996,"LINESTRING (9.1747005 47.6577277, 9.1746663 47.6578251, 9.1746724 47.6579393, 9.1746785 47.6579589, 9.1746981 47.6580223)",,,,
"[139684144, 946103298, 946103299]",False,"['2', '3']",Grenzbachstraße,secondary,50,False,92.923,"LINESTRING (9.1695664 47.657789, 9.1695763 47.6579002, 9.1695741 47.6580824, 9.1695925 47.6582693, 9.1696062 47.6583303, 9.1696302 47.6583788, 9.1696668 47.6584335, 9.1697197 47.6584884, 9.169776 47.6585315, 9.1698451 47.6585679)",,,,
946150104,True,2,Grenzbachstraße,secondary,50,False,34.451,"LINESTRING (9.1695664 47.657789, 9.1695049 47.6577016, 9.1694704 47.6576382, 9.169432 47.6575748, 9.1693806 47.6575059)",,,,
139684141,True,1,Grenzbachstraße,secondary,50,False,85.59,"LINESTRING (9.1690134 47.6571642, 9.1690744 47.6572082, 9.1691685 47.6572505, 9.1692971 47.6573221, 9.1694111 47.6574055, 9.1694655 47.6574673, 9.169519 47.6575396, 9.1695613 47.6576181, 9.1695731 47.6576907, 9.1695664 47.657789)",,,,
489855094,True,1,Grenzbachstraße,secondary,50,False,12.506,"LINESTRING (9.1690134 47.6571642, 9.1690183 47.6571906, 9.1690179 47.6572178, 9.1690067 47.657244, 9.1689736 47.6572661)",,,roundabout,
573835977,True,1,Grenzbachstraße,secondary,50,False,5.853,"LINESTRING (9.1689247 47.657271, 9.1688994 47.6573208)",,,,
489855089,True,1,Grenzbachstraße,secondary,50,False,12.29,"LINESTRING (9.1689247 47.657271, 9.1688825 47.6572693, 9.1688436 47.6572621, 9.1688064 47.6572525, 9.1687724 47.6572363)",,,roundabout,
"[701273530, 24753884]",False,3,Konzilstraße,tertiary,50,True,23.499000000000002,"LINESTRING (9.177467 47.6615909, 9.1774238 47.6616519, 9.1774055 47.6617176, 9.1773925 47.661794)",,,,
"[1004807235, 26835428, 1002659396, 66700452, 1004807242, 1216908459, 357512588, 75720685, 169600396, 32934860, 1216907986, 66700375, 1216908602, 73024862]",False,"['2', '3']","['Konzilstraße', 'Bahnhofplatz']",tertiary,"['20', '30']",False,249.23500000000004,"LINESTRING (9.177467 47.6615909, 9.1775431 47.6615109, 9.1776242 47.6614297, 9.1777169 47.661337, 9.1777349 47.6613171, 9.1777512 47.6612903, 9.1777602 47.6612564, 9.1777635 47.6612012, 9.177763 47.6610855, 9.1777594 47.6608567, 9.1777568 47.6608135, 9.1777517 47.6607744, 9.1777454 47.6607475, 9.1777381 47.6607236, 9.1777112 47.6606762, 9.1776831 47.6606407, 9.1776522 47.6606082, 9.1775994 47.6605645, 9.1775295 47.6605109, 9.1774449 47.6604554, 9.1773337 47.6603761, 9.1773042 47.6603514, 9.1772787 47.6603257, 9.177259 47.6603003, 9.1772319 47.6602079, 9.1772087 47.6601232, 9.1771872 47.6600432, 9.1771361 47.6598496, 9.177108 47.6597429, 9.1770583 47.6595331)",,yes,,
"[75720688, 574217223]",False,,Fischmarkt,"['residential', 'living_street']",,True,41.055,"LINESTRING (9.177467 47.6615909, 9.1773448 47.6615525, 9.1772988 47.6615347, 9.1772774 47.6615198, 9.1772585 47.6614993, 9.1772044 47.6613813, 9.1771859 47.6613514, 9.1771684 47.6613351, 9.1771452 47.6613199)",,,,
32916145,True,2,Obere Laube,secondary,30,False,100.21900000000001,"LINESTRING (9.171649 47.660973, 9.1715535 47.6608187, 9.1712865 47.6604118, 9.1711042 47.6601499)",6,,,
250213221,True,,Obere Laube,residential,30,False,32.543,"LINESTRING (9.171649 47.660973, 9.1716525 47.6609482, 9.1716565 47.6609148, 9.17169 47.6608796, 9.1717529 47.6608487, 9.1718085 47.6608452, 9.1718647 47.6608562, 9.1719454 47.660888)",,,,
15563340,False,,Wiesenstraße,living_street,,False,85.651,"LINESTRING (9.1751713 47.6564868, 9.1752576 47.6564484, 9.1753715 47.6558399, 9.1753854 47.6557656, 9.1753878 47.6557533)",5,,,
15563340,False,,Wiesenstraße,living_street,,True,120.99600000000001,"LINESTRING (9.1751713 47.6564868, 9.1751206 47.6567065, 9.1750905 47.6568336, 9.1750519 47.6569962, 9.1749092 47.6575605)",5,,,
"[26844328, 662023087]",True,,Otto-Raggenbass-Straße,living_street,,False,176.589,"LINESTRING (9.1751713 47.6564868, 9.1739591 47.6561757, 9.1738815 47.6561561, 9.1732592 47.6559994, 9.1730276 47.6559472, 9.1729621 47.6559325)",,,,
8091303,False,,Bruderturmgasse,residential,30,False,79.20700000000001,"LINESTRING (9.1726029 47.6582852, 9.1726206 47.6583656, 9.172668 47.6585814, 9.1727123 47.6587833, 9.1727516 47.6589622, 9.1727683 47.6589878)",,,,
15561934,True,,Scheffelstraße,residential,30,False,70.601,"LINESTRING (9.1726029 47.6582852, 9.1725813 47.6582029, 9.1724385 47.65766)",,,,
"[125589376, 149066945, 125589375]",False,3,Bodanstraße,tertiary,30,False,116.90899999999999,"LINESTRING (9.1726029 47.6582852, 9.1723096 47.6583213, 9.171859 47.6583829, 9.1716206 47.6584128, 9.1710658 47.6584666)",,,,
"[1004807152, 70046049, 1004807150, 1004807151]",False,3,Bodanstraße,tertiary,30,True,159.64200000000002,"LINESTRING (9.1726029 47.6582852, 9.1729475 47.6582433, 9.1732489 47.6582066, 9.1735828 47.6581659, 9.1738397 47.6581347, 9.1741057 47.6581023, 9.1742979 47.6580789, 9.1745026 47.658054, 9.1746981 47.6580223)",,,,
"[24163233, 489855087]",True,1,Grenzbachstraße,secondary,50,False,14.951,"LINESTRING (9.1687724 47.6572363, 9.1687515 47.6572254, 9.1687355 47.6572096, 9.1687257 47.6571891, 9.1687283 47.6571656, 9.1687408 47.6571402, 9.1687654 47.6571206)",,,roundabout,
1004807233,True,1,Grenzbachstraße,secondary,50,False,3.703,"LINESTRING (9.1689736 47.6572661, 9.1689247 47.657271)",,,roundabout,
70046087,False,,Zur Laube,living_street,,False,199.275,"LINESTRING (9.1698286 47.6583999, 9.1697967 47.6582517, 9.1697958 47.6580478, 9.1698715 47.6574389, 9.1698605 47.6572399, 9.1698212 47.6571572, 9.1697988 47.6571175, 9.1695751 47.656808, 9.1695354 47.65677, 9.1694423 47.6566817)",,,,
15556770,False,,Katzgasse,living_street,,False,154.051,"LINESTRING (9.1752228 47.6634871, 9.1751142 47.6634789, 9.1741431 47.663479, 9.1739122 47.6634794, 9.1736645 47.663515, 9.1731855 47.6635922)",2.5,,,
49063235,False,,Torgasse,living_street,,False,59.749,"LINESTRING (9.1732015 47.6629957, 9.1736371 47.6629502, 9.173669 47.6629469, 9.1739935 47.6629384)",,,,
15563340,False,,Wiesenstraße,living_street,,True,85.651,"LINESTRING (9.1753878 47.6557533, 9.1753854 47.6557656, 9.1753715 47.6558399, 9.1752576 47.6564484, 9.1751713 47.6564868)",5,,,
577596913,False,,Hafenstraße,unclassified,,False,18.601,"LINESTRING (9.176498 47.6558284, 9.1762555 47.6557923)",,,,
"[701273529, 15563341, 26844445]",False,3,Hafenstraße,residential,50,True,224.44600000000003,"LINESTRING (9.176498 47.6558284, 9.1765285 47.6560502, 9.1766399 47.6566115, 9.176646 47.6566422, 9.1766987 47.6568372, 9.1767508 47.6570986, 9.1768226 47.6573537, 9.1768534 47.6575687, 9.1768106 47.6576267, 9.176758 47.6576722, 9.1767043 47.6577157, 9.1766606 47.6577472, 9.1766199 47.6577746)",,,,
"[255779072, 1222476500, 1222476501, 167719765, 161292857]",False,2,Hafenstraße,residential,,False,327.74199999999996,"LINESTRING (9.176498 47.6558284, 9.1763968 47.6552396, 9.1763586 47.6550548, 9.1763472 47.6548893, 9.1763434 47.6548186, 9.1763444 47.6547849, 9.1763599 47.6547017, 9.1763863 47.6546516, 9.1764184 47.6546169, 9.1764769 47.6545803, 9.1765381 47.6545499, 9.1766158 47.6545286, 9.1766783 47.6545275, 9.1767562 47.6545379, 9.1767874 47.6545438, 9.1769079 47.6545862, 9.1769654 47.6546117, 9.1770715 47.6546654, 9.1771429 47.6547339, 9.1772125 47.6548227, 9.1772555 47.6549011, 9.1773679 47.6551523, 9.1774877 47.6554441, 9.1776093 47.6558162)",,,,
"[49782200, 1212613333, 1212613334]",True,2,"['Untere Laube', 'Obere Laube']",secondary,30,False,99.969,"LINESTRING (9.1719454 47.660888, 9.1721192 47.6612067, 9.1722534 47.6614855, 9.172294 47.6615634, 9.1723844 47.6617369)",6,,,
577596913,False,,Hafenstraße,unclassified,,True,18.601,"LINESTRING (9.1762555 47.6557923, 9.176498 47.6558284)",,,,
573835976,True,1,Grenzbachstraße,secondary,50,False,6.133,"LINESTRING (9.1687537 47.65729, 9.1687724 47.6572363)",,,,
573835975,True,1,Grenzbachstraße,secondary,50,False,11.565000000000001,"LINESTRING (9.1688994 47.6573208, 9.1688086 47.6573095, 9.1687537 47.65729)",,,,
8093133,True,1,Grenzbachstraße,secondary,50,False,42.781,"LINESTRING (9.1693806 47.6575059, 9.169377 47.6574693, 9.1692959 47.6573991, 9.1692189 47.657349, 9.1691307 47.657307, 9.1690508 47.657279, 9.1689736 47.6572661)",,,,
390979144,True,1,Grenzbachstraße,secondary,,False,44.166,"LINESTRING (9.1693806 47.6575059, 9.169338 47.6574868, 9.1692611 47.6574214, 9.1691777 47.6573659, 9.1691108 47.6573328, 9.1690731 47.6573231, 9.1690363 47.6573198, 9.1689638 47.6573204, 9.1688994 47.6573208)",,,,
92033465,False,,Kreuzlinger Straße,residential,30,True,9.8,"LINESTRING (9.1729134 47.6560143, 9.1729621 47.6559325)",,,,
15561942,False,,Schwedenschanze,living_street,,True,253.38200000000003,"LINESTRING (9.1729134 47.6560143, 9.1728658 47.6559994, 9.1728141 47.6559825, 9.1727256 47.655966, 9.1724788 47.6559522, 9.1718585 47.6558839, 9.1716589 47.6558647, 9.171453 47.6558566, 9.1712339 47.655887, 9.1711083 47.6559078, 9.1709231 47.6559481, 9.1707644 47.6559945, 9.1706523 47.6560374, 9.170472 47.6561605, 9.1699982 47.656587)",,,,
"[92033465, 32343471]",False,,Kreuzlinger Straße,residential,30,"[False, True]",36.985,"LINESTRING (9.1729134 47.6560143, 9.1728019 47.6561442, 9.1726424 47.6562918)",,,,
32916145,True,2,Obere Laube,secondary,30,False,62.258,"LINESTRING (9.1711042 47.6601499, 9.1710061 47.6600023, 9.1707516 47.6596429)",6,,,
15556770,False,,Katzgasse,living_street,,True,154.05100000000002,"LINESTRING (9.1731855 47.6635922, 9.1736645 47.663515, 9.1739122 47.6634794, 9.1741431 47.663479, 9.1751142 47.6634789, 9.1752228 47.6634871)",2.5,,,
47727264,False,,Zollernstraße,living_street,,True,22.779,"LINESTRING (9.1755593 47.6620997, 9.1758184 47.6619924)",,,,
47727264,False,,Zollernstraße,living_street,,False,60.954,"LINESTRING (9.1755593 47.6620997, 9.1755379 47.6621086, 9.1751076 47.6622896, 9.1748729 47.6623942)",,,,
471577978,False,,Hohenhausgasse,living_street,,False,72.946,"LINESTRING (9.1755593 47.6620997, 9.1757608 47.6623421, 9.1755432 47.6624796, 9.1755171 47.662496, 9.1755209 47.6626492)",,,,
27022237,False,,Grenzstrasse,residential,30,False,118.64099999999999,"LINESTRING (9.169858 47.6556582, 9.1702681 47.6549249, 9.1702953 47.6548973, 9.1703315 47.6548768, 9.1705416 47.6547812, 9.1706092 47.6547674)",,,,
"[701273530, 24753884]",False,3,Konzilstraße,tertiary,50,False,23.499,"LINESTRING (9.1773925 47.661794, 9.1774055 47.6617176, 9.1774238 47.6616519, 9.177467 47.6615909)",,,,
"[1064051025, 51682073, 701273530]",False,"['2', '3']",Konzilstraße,tertiary,50,True,38.69799999999999,"LINESTRING (9.1773925 47.661794, 9.1774011 47.6618402, 9.1774135 47.6618793, 9.17742 47.6619032, 9.1774687 47.6620022, 9.1774889 47.6620498, 9.1775262 47.6621293)",,,,
1002659400,True,,Zollernstraße,living_street,,False,53.014,"LINESTRING (9.1773925 47.661794, 9.1772576 47.6616839, 9.1772247 47.6616709, 9.1771993 47.6616648, 9.1771719 47.6616624, 9.1771574 47.6616612, 9.1771138 47.6616625, 9.1770282 47.6616787, 9.1767872 47.6617369)",4,,,
49024331,False,,Sankt-Stephans-Platz,living_street,,True,42.887,"LINESTRING (9.1733338 47.6627421, 9.1735729 47.6627152, 9.1738039 47.6627405, 9.1738981 47.6627273)",,,,
"[1004807236, 1004807238, 1157727111, 1004807240, 1004807239, 1004807241, 75461899]",False,"['2', '3']",Bahnhofplatz,tertiary,20,True,190.585,"LINESTRING (9.1766122 47.657846, 9.176623 47.6578723, 9.1766364 47.65791, 9.1766697 47.6580401, 9.1767165 47.6582447, 9.1767577 47.6583928, 9.1768696 47.6587955, 9.1769022 47.658911, 9.1769658 47.6591802, 9.1770007 47.6593129, 9.1770583 47.6595331)",,,,
1231330173,True,,,tertiary,50,False,13.059999999999999,"LINESTRING (9.1766122 47.657846, 9.1765853 47.6578535, 9.1765563 47.6578527, 9.1765304 47.6578438, 9.1765124 47.6578284, 9.1765055 47.6578094, 9.176511 47.6577902)",,,roundabout,
"[26524396, 1004807237]",False,3,Bodanstraße,tertiary,30,False,81.042,"LINESTRING (9.176511 47.6577902, 9.1764698 47.6577882, 9.176415 47.6577918, 9.1763439 47.6577999, 9.1760802 47.6578348, 9.1754458 47.6579126)",,,,
1231330173,True,,,tertiary,50,False,9.701,"LINESTRING (9.176511 47.6577902, 9.1765255 47.6577758, 9.176547 47.657766, 9.1765724 47.6577624, 9.1765979 47.6577654, 9.1766199 47.6577746)",,,roundabout,
