osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,access,width,tunnel,junction,bridge
"[552233300, 552233310]",True,,Bethanienallee,residential,30,False,19.580999999999996,1,"LINESTRING (7.6933141 51.3723653, 7.6933548 51.3723407, 7.6933808 51.3723241, 7.6934056 51.3723053, 7.6934295 51.3722813, 7.6934441 51.3722693, 7.6934713 51.3722543, 7.6935075 51.3722392)",,,,,
167353765,True,L 680,Konrad-Adenauer-Ring,secondary,50,False,12.438,2,"LINESTRING (7.7047983 51.3755312, 7.7048364 51.3756405)",,,,,
549155562,True,L 743,Theodor-Heuss-Ring,secondary,50,False,21.132,2,"LINESTRING (7.7047983 51.3755312, 7.705051 51.3754252)",,,,,
46975036,False,L 648,Obere Mühle,secondary,30,False,67.602,2,"LINESTRING (7.6985981 51.3711118, 7.6981541 51.3716529)",,,,,
46975035,True,L 648,Obere Mühle,secondary,30,False,103.187,1,"LINESTRING (7.6985981 51.3711118, 7.6985762 51.3710616, 7.6988456 51.3706981, 7.6989677 51.3705435, 7.6991263 51.3704327, 7.6993241 51.3703399)",,,,,
24821471,True,,Bahnhofsplatz,secondary,50,False,7.358999999999999,1,"LINESTRING (7.6930854 51.3725225, 7.6930722 51.372502, 7.6930656 51.3724804, 7.6930659 51.3724583)",,,,roundabout,
"[270891720, 299507596]",False,L 648,Altstadt,secondary,30,True,117.868,2,"LINESTRING (7.6938648 51.3727324, 7.6939052 51.3727606, 7.6939243 51.3727721, 7.6939531 51.3727852, 7.6939827 51.3727952, 7.6940108 51.3728015, 7.6940435 51.3728052, 7.6940892 51.3728048, 7.6941607 51.3728042, 7.6942111 51.3728028, 7.6947474 51.372789, 7.6949691 51.372781, 7.6951083 51.372778, 7.6953581 51.3727759, 7.695521 51.3727751)",,,,,
"[553981883, 1172168293]",True,L 648,Altstadt,secondary,30,False,40.788,1,"LINESTRING (7.6938648 51.3727324, 7.6937942 51.3727019, 7.6937576 51.3726707, 7.6936564 51.3725939, 7.6936239 51.3725726, 7.693568 51.3725471, 7.6935226 51.3725328, 7.693477 51.3725228, 7.6934144 51.372512)",,,,,
1033651487,False,,Lünkerhohl,residential,30,False,9.308,,"LINESTRING (7.6993241 51.3703399, 7.6994271 51.3703935)",,,,,
"[306551289, 1180051085, 1177926327]",True,L 743,Theodor-Heuss-Ring,secondary,50,False,92.139,2,"LINESTRING (7.705051 51.3754252, 7.7051175 51.3754066, 7.7052438 51.3753425, 7.7054503 51.3752859, 7.7055462 51.375276, 7.7056483 51.3752744, 7.7057446 51.3752806, 7.705846 51.3752938, 7.7059182 51.3753053, 7.7059846 51.375324, 7.7062347 51.3754478)",,,,,
"[1081240788, 31722837]",False,,Peterstraße,residential,30,False,78.66099999999999,,"LINESTRING (7.7007757 51.3729891, 7.7008051 51.3729031, 7.7007884 51.3727909, 7.7005966 51.3724223, 7.7005376 51.3723089)",,,,,
767908108,True,,Peterstraße,residential,30,False,12.56,,"LINESTRING (7.7007757 51.3729891, 7.7008001 51.3730246, 7.7008769 51.3730814)",,,,,
1081240782,False,K 18,Hohler Weg,tertiary,30,False,9.034,2,"LINESTRING (7.7023575 51.3730647, 7.7024872 51.373058)",,,,,
31416371,True,,Karlstraße,residential,,False,83.522,,"LINESTRING (7.7023575 51.3730647, 7.7025891 51.3737167, 7.7026237 51.373749, 7.7026747 51.37378)",,,,,
"[403911110, 1081240782]",False,K 18,Hohler Weg,tertiary,30,True,102.81,2,"LINESTRING (7.7023575 51.3730647, 7.7019554 51.3730727, 7.7010739 51.3730852, 7.700991 51.3730844, 7.7008769 51.3730814)",,,,,
74034947,True,L 743,Hans-Böckler-Straße,secondary,,False,67.984,2,"LINESTRING (7.6944064 51.3759321, 7.694197 51.3758057, 7.693961 51.3756715, 7.6939024 51.3756412, 7.6936845 51.3755191)",,,,,
1183905480,False,,Gerichtstraße,residential,30,False,75.153,,"LINESTRING (7.6944064 51.3759321, 7.6943264 51.3759621, 7.6942783 51.3760172, 7.694271 51.3760931, 7.6943415 51.3765699)",destination,,,,
72453218,False,,Am Dicken Turm,living_street,,True,36.556,,"LINESTRING (7.6999854 51.3749291, 7.6999296 51.374946, 7.6998197 51.3750015, 7.699793 51.375015, 7.6997227 51.3750505, 7.699554 51.3751158)",,,,,
108480279,False,,An der Langen Hecke,residential,,True,83.35900000000001,,"LINESTRING (7.7059226 51.3702272, 7.7056663 51.3702825, 7.7053139 51.370313, 7.705233 51.3703506, 7.7052088 51.3703931, 7.7052107 51.3704406, 7.705269 51.37064)",,,,,
28159110,False,,Poth,living_street,,True,8.952,,"LINESTRING (7.6953479 51.3740502, 7.6953828 51.3740581, 7.6954736 51.3740667)",,,,,
1075561698,False,L 743,Hans-Böckler-Straße,secondary,50,False,15.681,5,"LINESTRING (7.6958791 51.3764451, 7.6960646 51.3765256)",,,,,
171602880,True,L 680,Konrad-Adenauer-Ring,secondary,50,False,82.801,2,"LINESTRING (7.704549 51.375419, 7.7044908 51.375313, 7.7044555 51.3752417, 7.704426 51.3751348, 7.7044059 51.3750318, 7.7043991 51.374958, 7.7043581 51.3747546, 7.7043521 51.3746879)",,,,,
31418123,False,,Lange Straße,residential,30,False,33.143,,"LINESTRING (7.7026378 51.3788603, 7.7026577 51.3785625)",,,,,
"[1183333282, 171607743]",True,,Trift,residential,,False,32.129,,"LINESTRING (7.6961606 51.3769357, 7.6962061 51.3771165, 7.6962324 51.3771474, 7.6962762 51.3771673, 7.6963303 51.3771827)",,,,,
197951880,True,L 680,Baarstraße,secondary,50,False,31.737000000000002,2,"LINESTRING (7.6961606 51.3769357, 7.6961025 51.3770824, 7.6960861 51.3771097, 7.6960181 51.3772059)",,,,,
299501198,False,,Kurt-Schumacher-Ring,unclassified,,False,10.869,,"LINESTRING (7.6961944 51.3746261, 7.6963509 51.3746294)",,,,,
"[129874880, 448351755, 31451455]",True,,Kurt-Schumacher-Ring,residential,50,False,70.972,2,"LINESTRING (7.6961944 51.3746261, 7.6962045 51.3745849, 7.6962312 51.3745106, 7.696273 51.3744123, 7.6963319 51.3742919, 7.6964341 51.3741499, 7.6965434 51.3740309)",,,,,yes
299501198,False,,Kurt-Schumacher-Ring,unclassified,,True,10.869,,"LINESTRING (7.6963509 51.3746294, 7.6961944 51.3746261)",,,,,
"[129874890, 361141597]",True,,Kurt-Schumacher-Ring,residential,50,False,113.50400000000002,"['2', '3']","LINESTRING (7.6963509 51.3746294, 7.6963452 51.3746882, 7.696336 51.3748183, 7.6963402 51.3749049, 7.6963255 51.3753462, 7.6963117 51.3754965, 7.6963081 51.3755318, 7.6962865 51.3756487)",,,,,
28159110,False,,Poth,living_street,,False,38.332,,"LINESTRING (7.6959635 51.3741217, 7.6954846 51.3741118, 7.6954736 51.3740667)",,,,,
"[553981882, 553981879]",True,L 648,Rahmenstraße,secondary,20,False,38.422000000000004,1,"LINESTRING (7.6933375 51.3729186, 7.6932958 51.3728461, 7.693271 51.3727782, 7.6932564 51.3727212, 7.6932498 51.3726906, 7.6932346 51.372632, 7.6932194 51.372582)",,,,,
"[1064175659, 305783340]",False,,Knallenbrink,residential,,False,67.25999999999999,,"LINESTRING (7.6992962 51.374038, 7.6992312 51.3739254, 7.6991681 51.3737391, 7.6991306 51.3736504, 7.6991085 51.3736023, 7.6990917 51.373578, 7.6990715 51.3735613, 7.6990206 51.3735215, 7.6989808 51.3734728)",,,,,
"[1186353832, 305783345]",False,,Ostengraben,residential,,False,71.302,,"LINESTRING (7.6998138 51.373826, 7.6997255 51.3737836, 7.6996789 51.3737561, 7.6994496 51.3736146, 7.6994057 51.3735831, 7.6993492 51.3735596, 7.6992236 51.3735225, 7.6991446 51.3735063, 7.6989808 51.3734728)",,,,,
1177995505,True,,Westergraben,residential,,False,17.715,,"LINESTRING (7.6960799 51.3757381, 7.6961741 51.3756806, 7.6962865 51.3756487)",,,,,
"[1186353776, 1186353775]",True,,Kurt-Schumacher-Ring,residential,50,False,19.895,"['2', '3']","LINESTRING (7.6960799 51.3757381, 7.6960827 51.3756146, 7.6960839 51.3755592)",,,,,
"[436556115, 361141596, 361141597]",True,,Kurt-Schumacher-Ring,residential,50,False,100.868,"['4', '3']","LINESTRING (7.6962865 51.3756487, 7.6962353 51.3758729, 7.6962253 51.3760181, 7.6962225 51.3761836, 7.696215 51.3763438, 7.6962142 51.3763761, 7.6962293 51.3765531)",,,,,
"[1183567060, 1183567062]",True,,Westergraben,residential,,False,21.700000000000003,,"LINESTRING (7.6962865 51.3756487, 7.6964037 51.3756161, 7.6965673 51.3756691)",,,,,
1183757331,True,,Westergraben,residential,,False,17.501,,"LINESTRING (7.6962865 51.3756487, 7.6961174 51.3755881, 7.6960839 51.3755592)",,,,,
74034941,True,L 743,Hans-Böckler-Straße,secondary,50,False,11.931000000000001,2,"LINESTRING (7.6936845 51.3755191, 7.6937251 51.3755206, 7.6938561 51.3755253)",,,,,
1182617348,False,L 743,Hans-Böckler-Straße,secondary,50,True,57.891,4,"LINESTRING (7.6936845 51.3755191, 7.6936026 51.3755007, 7.6928916 51.3753577)",,,,,
"[314686048, 71135286, 506083488]",True,L 680;L 743,Theodor-Heuss-Ring,secondary,50,False,94.07700000000001,3,"LINESTRING (7.7024379 51.3759222, 7.7022697 51.3759388, 7.7019815 51.3759606, 7.7017486 51.3759729, 7.7015064 51.3759808, 7.7012972 51.3759842, 7.701088 51.3759875)",,,,,
455561274,True,,,secondary,30,False,16.860999999999997,1,"LINESTRING (7.6976422 51.3719931, 7.6976491 51.3719765, 7.6976603 51.3719608, 7.6976755 51.3719464, 7.6976874 51.371938, 7.6977024 51.3719295, 7.6977191 51.3719222, 7.697737 51.3719162, 7.697756 51.3719116, 7.6977757 51.3719085, 7.6977959 51.3719069, 7.6978162 51.3719069)",,,,roundabout,
455561274,True,,,secondary,30,False,5.35,1,"LINESTRING (7.6979643 51.371977, 7.6979707 51.3719926, 7.6979733 51.3720085, 7.6979719 51.3720245)",,,,roundabout,
455561274,True,,,secondary,30,False,9.021999999999998,1,"LINESTRING (7.6978349 51.3721134, 7.6978025 51.3721149, 7.6977702 51.3721124, 7.6977394 51.3721061, 7.697711 51.3720962)",,,,roundabout,
360451497,True,,,tertiary,,False,5.55,1,"LINESTRING (7.6990929 51.3729881, 7.6990825 51.3729663, 7.6990794 51.3729392)",,,,roundabout,
360451497,True,,,tertiary,,False,13.684,1,"LINESTRING (7.6990794 51.3729392, 7.6990852 51.3729144, 7.6991059 51.3728891, 7.6991314 51.3728712, 7.6991592 51.3728604, 7.6991965 51.3728508)",,,,roundabout,
"[1063626737, 999717451, 403911111]",True,,An der Schlacht,tertiary,30,False,126.988,"['2', '1']","LINESTRING (7.6990794 51.3729392, 7.6990443 51.3729051, 7.6989605 51.3728583, 7.6988001 51.3727581, 7.6986761 51.3726753, 7.6986668 51.3726687, 7.6985526 51.3725805, 7.6984257 51.3724807, 7.6982032 51.3723131, 7.6981424 51.3722718, 7.6980826 51.3722285, 7.6980035 51.3721711, 7.6979094 51.3721376, 7.6978349 51.3721134)",,,,,
360451497,True,,,tertiary,,False,13.077,1,"LINESTRING (7.6993884 51.3728936, 7.6994075 51.3729225, 7.6994122 51.3729568, 7.699403 51.3729817, 7.6993866 51.373006)",,,,roundabout,
"[999717448, 459207684]",True,K 18,Hohler Weg,tertiary,30,False,32.37,1,"LINESTRING (7.6993884 51.3728936, 7.6994531 51.3729162, 7.6995731 51.3729324, 7.6996659 51.3729407, 7.6998189 51.3729946)",,,,,
360451497,True,,,tertiary,,False,16.793,1,"LINESTRING (7.6992899 51.3730499, 7.6992495 51.3730533, 7.6992146 51.3730523, 7.6991786 51.3730458, 7.6991495 51.3730353, 7.6991211 51.3730175, 7.6990929 51.3729881)",,,,roundabout,
"[759442288, 999717453, 1186353879]",True,,Kurt-Schumacher-Ring,residential,,False,46.814,,"LINESTRING (7.6992899 51.3730499, 7.6992091 51.3730808, 7.6991617 51.3731327, 7.6990657 51.3732376, 7.6989863 51.373297, 7.6988796 51.3733768)",,,,,
455561274,True,,,secondary,30,False,14.665,1,"LINESTRING (7.6979719 51.3720245, 7.6979663 51.3720406, 7.6979568 51.372056, 7.6979435 51.3720703, 7.6979267 51.372083, 7.697907 51.3720939, 7.6978847 51.3721028, 7.6978605 51.3721093, 7.6978349 51.3721134)",,,,roundabout,
"[999717450, 360315835, 32056935, 1066227919]",True,K 18,An der Schlacht,tertiary,30,False,127.039,"['2', '1']","LINESTRING (7.6979719 51.3720245, 7.6980098 51.3720739, 7.6980772 51.3721202, 7.6982758 51.3722285, 7.698424 51.372335, 7.6985101 51.3724043, 7.6986496 51.3725236, 7.6988679 51.3726904, 7.6990355 51.3728062, 7.6991195 51.3728426, 7.6991965 51.3728508)",,,,,
129876036,True,,Konrad-Adenauer-Ring,secondary_link,,False,29.817999999999998,1,"LINESTRING (7.7046462 51.3753509, 7.7047858 51.3753962, 7.704858 51.3754146, 7.704927 51.3754219, 7.7049993 51.3754258, 7.705051 51.3754252)",,,,,
"[1064053936, 167353765]",True,L 680,Konrad-Adenauer-Ring,secondary,50,False,22.666,2,"LINESTRING (7.7046462 51.3753509, 7.7047333 51.3754573, 7.7047695 51.3754952, 7.7047983 51.3755312)",,,,,
999717459,True,,Kurt-Schumacher-Ring,residential,,False,6.503,,"LINESTRING (7.6988796 51.3733768, 7.6989123 51.373322)",,,,,
397483079,False,,Kurt-Schumacher-Ring,residential,,False,5.694,,"LINESTRING (7.6988796 51.3733768, 7.6988563 51.3733943, 7.6988228 51.3734136)",,,,,
"[1177995506, 28134478]",True,,Westergraben,residential,,False,21.533,,"LINESTRING (7.6965673 51.3756691, 7.6963949 51.3756962, 7.6962865 51.3756487)",,,,,
1183567061,False,,Westergraben,residential,,False,59.524,,"LINESTRING (7.6965673 51.3756691, 7.6970828 51.375832, 7.6971714 51.3758585, 7.6973511 51.3758424)",,,,,
360451497,True,,,tertiary,,False,15.149000000000001,1,"LINESTRING (7.6991965 51.3728508, 7.6992429 51.3728467, 7.6992777 51.3728479, 7.6993158 51.3728549, 7.6993478 51.3728656, 7.6993884 51.3728936)",,,,roundabout,
360451497,True,,,tertiary,,False,4.121,1,"LINESTRING (7.6993866 51.373006, 7.6993626 51.3730244, 7.6993464 51.3730331)",,,,roundabout,
"[171602881, 847026222]",False,L 680;L 743,Theodor-Heuss-Ring,secondary,50,True,71.311,"['6', '4']","LINESTRING (7.6977755 51.3764848, 7.6976733 51.3765223, 7.6975515 51.3765535, 7.6974219 51.3765712, 7.6972372 51.3765893, 7.69703 51.3765959, 7.6969006 51.3765924, 7.6967802 51.3765882)",,,,,
"[1182695650, 1182695652, 32039559, 439458762, 1182706862]",True,L 680;L 743,Theodor-Heuss-Ring,secondary,50,False,157.983,"['4', '3']","LINESTRING (7.6977755 51.3764848, 7.6978451 51.3764076, 7.6978807 51.3763885, 7.6979572 51.3763433, 7.6980356 51.3762994, 7.698088 51.3762753, 7.6981743 51.3762326, 7.6982557 51.3762022, 7.6984688 51.3761528, 7.6987576 51.3761103, 7.6988649 51.376088, 7.6991085 51.3760266, 7.6995121 51.3759352, 7.6995565 51.3759251, 7.6997766 51.3758832)",,,,,
408662027,True,,Mendener Straße,residential,20,False,26.810000000000002,,"LINESTRING (7.7046335 51.3745521, 7.7045421 51.3745845, 7.7045071 51.374622, 7.7044596 51.3746774, 7.7044047 51.3746896, 7.7043521 51.3746879)",,,,,
"[1064053738, 1171302413, 346273463]",True,L 680,Konrad-Adenauer-Ring,secondary,50,False,91.35099999999998,"['2', '3']","LINESTRING (7.7046335 51.3745521, 7.7045779 51.374636, 7.7045117 51.3747422, 7.7045331 51.3749861, 7.7045528 51.3750974, 7.7045828 51.375202, 7.7046113 51.3752849, 7.7046462 51.3753509)",,,,,
"[31450539, 361375965]",False,,Bohnenstraße,living_street,,True,75.21700000000001,,"LINESTRING (7.6965434 51.3740309, 7.6964506 51.3740285, 7.6962462 51.3740056, 7.6961284 51.3740134, 7.6961127 51.3740141, 7.6957087 51.3740334, 7.6956767 51.3740402, 7.6955554 51.3740659, 7.6954736 51.3740667)",,,,,
"[39253947, 1185724613]",True,,Kurt-Schumacher-Ring,residential,,False,56.739000000000004,,"LINESTRING (7.6965434 51.3740309, 7.6967306 51.3738936, 7.6968388 51.3738357, 7.6969546 51.3737848, 7.6970494 51.3737536, 7.6971809 51.373729)",,,,,
28158980,False,,Nußstraße,living_street,,False,8.455,,"LINESTRING (7.6996547 51.3747117, 7.6995834 51.3746895, 7.6995417 51.3746857)",,,,,
"[456076904, 1184429356]",False,,Westertor,residential,30,False,40.620999999999995,,"LINESTRING (7.6944586 51.375335, 7.694161 51.3755518, 7.6941104 51.3756251)",,,,,
"[1081221438, 31417054, 1134078237, 1134078238]",False,,"['Steinstraße', 'Am Dicken Turm']",living_street,,True,134.55599999999998,,"LINESTRING (7.6983491 51.374998, 7.6983951 51.375123, 7.6984026 51.375149, 7.698444 51.3753872, 7.6984749 51.3755831, 7.6984816 51.3756085, 7.6985287 51.3756291, 7.698594 51.3756241, 7.6987088 51.3755873, 7.6989965 51.3754471, 7.6990451 51.3754148, 7.6991456 51.3753523, 7.699175 51.375335, 7.6992336 51.3753012)",,,yes,,
"[999717449, 999717457]",True,K 18,Hohler Weg,tertiary,30,False,30.384999999999998,1,"LINESTRING (7.6998189 51.3729946, 7.6996531 51.3729989, 7.6995585 51.3729902, 7.699452 51.372991, 7.6993866 51.373006)",,,,,
"[1075784345, 999717458]",False,K 18,Hohler Weg,tertiary,30,False,34.244,"['2', '3']","LINESTRING (7.6998189 51.3729946, 7.7002259 51.3730282, 7.7003084 51.3730326)",,,,,
41087022,False,,Am Hochbehälter,residential,,True,5.931,,"LINESTRING (7.706785 51.3705037, 7.7067005 51.3705116)",,,,,
40858496,False,,Wolfsgasse,residential,,True,79.507,,"LINESTRING (7.706785 51.3705037, 7.7068606 51.370868, 7.7069256 51.3712133)",,,,,
41087022,False,,Am Hochbehälter,residential,,False,5.931,,"LINESTRING (7.7067005 51.3705116, 7.706785 51.3705037)",,,,,
41087022,False,,Am Hochbehälter,residential,,True,100.391,,"LINESTRING (7.7067005 51.3705116, 7.705269 51.37064)",,,,,
"[1184429328, 1184429327]",False,,Treppenstraße,residential,30,False,90.86,,"LINESTRING (7.6932035 51.3734577, 7.6932314 51.3735491, 7.6934756 51.3741975, 7.6934966 51.374254)",,,,,
"[1185723580, 1171225997, 397483079]",False,,Kurt-Schumacher-Ring,residential,,False,119.339,,"LINESTRING (7.6988228 51.3734136, 7.6987455 51.373438, 7.6979698 51.3735788, 7.6979119 51.3735897, 7.6973826 51.3736892, 7.6972606 51.3737122, 7.6971809 51.373729)",,,,,
397483079,False,,Kurt-Schumacher-Ring,residential,,True,5.694,,"LINESTRING (7.6988228 51.3734136, 7.6988563 51.3733943, 7.6988796 51.3733768)",,,,,
"[1186353833, 1064027546, 1064175637]",False,,Ostengraben,residential,,True,14.495000000000001,,"LINESTRING (7.6988228 51.3734136, 7.698866 51.3734491, 7.6989025 51.3734778, 7.6989808 51.3734728)",,,,,
24821471,True,,Bahnhofsplatz,secondary,50,False,6.9350000000000005,1,"LINESTRING (7.6934246 51.3724507, 7.6934272 51.3724663, 7.6934263 51.3724818, 7.693422 51.3724972, 7.6934144 51.372512)",,,,roundabout,
"[1172168297, 553981884]",True,L 648,Altstadt,secondary,30,False,45.70399999999999,1,"LINESTRING (7.6934246 51.3724507, 7.6935055 51.3724675, 7.6935608 51.3724828, 7.6936121 51.3725007, 7.693648 51.3725177, 7.6936718 51.3725328, 7.6937137 51.3725682, 7.6937932 51.3726471, 7.6938324 51.3726831, 7.6938648 51.3727324)",,,,,
24821471,True,,Bahnhofsplatz,secondary,50,False,8.690000000000001,1,"LINESTRING (7.6934144 51.372512, 7.6934003 51.3725295, 7.6933816 51.3725452, 7.6933589 51.3725586, 7.6933329 51.3725694)",,,,roundabout,
24821471,True,,Bahnhofsplatz,secondary,50,False,8.136999999999999,1,"LINESTRING (7.6933329 51.3725694, 7.6933116 51.3725756, 7.6932892 51.37258, 7.6932661 51.3725825, 7.6932427 51.3725832, 7.6932194 51.372582)",,,,roundabout,
"[553981880, 553981881]",True,L 648,Rahmenstraße,secondary,20,False,38.881,1,"LINESTRING (7.6933329 51.3725694, 7.6933365 51.3726272, 7.6933386 51.3726845, 7.6933488 51.372823, 7.6933375 51.3729186)",,,,,
24821471,True,,Bahnhofsplatz,secondary,50,False,23.250000000000004,1,"LINESTRING (7.6930659 51.3724583, 7.6930716 51.3724397, 7.6930822 51.3724219, 7.6930975 51.3724054, 7.693117 51.3723908, 7.6931401 51.3723784, 7.6931662 51.3723686, 7.6931946 51.3723617, 7.6932244 51.3723578, 7.6932548 51.3723572, 7.693285 51.3723597, 7.6933141 51.3723653)",,,,roundabout,
"[1075784345, 999717458]",False,K 18,Hohler Weg,tertiary,30,True,34.244,"['2', '3']","LINESTRING (7.7003084 51.3730326, 7.7002259 51.3730282, 7.6998189 51.3729946)",,,,,
1081240789,True,K 18,Hohler Weg,tertiary,30,False,27.586999999999996,,"LINESTRING (7.7003084 51.3730326, 7.7003779 51.3730178, 7.700455 51.3730153, 7.7005664 51.3730272, 7.7006899 51.3730593)",,,,,
31723044,False,,Wiemer,residential,,True,6.736,,"LINESTRING (7.6966665 51.3723687, 7.6967114 51.3724224)",,,,,
31723044,False,,Wiemer,residential,,False,42.839999999999996,,"LINESTRING (7.6966665 51.3723687, 7.6964872 51.3721521, 7.6964378 51.372096, 7.6963797 51.3720637, 7.6963388 51.3720502)",,,,,
"[1172107312, 737052019]",True,L 648,Altstadt,secondary,30,False,80.17399999999999,1,"LINESTRING (7.6966665 51.3723687, 7.6968466 51.3723218, 7.697356 51.3721426, 7.6975026 51.3720785, 7.6975771 51.3720402, 7.6976422 51.3719931)",,,,,
739017530,False,L 648,Altstadt,secondary,30,True,47.292,2,"LINESTRING (7.6961216 51.3725814, 7.6959401 51.3726558, 7.6957215 51.3727308, 7.6956379 51.372757, 7.6955849 51.3727695, 7.695521 51.3727751)",,,,,
1172107312,True,L 648,Altstadt,secondary,30,False,44.688,1,"LINESTRING (7.6961216 51.3725814, 7.6963527 51.3724772, 7.6966665 51.3723687)",,,,,
1186353776,True,,Kurt-Schumacher-Ring,residential,50,False,14.077,2,"LINESTRING (7.6960839 51.3755592, 7.6960836 51.3755275, 7.696083 51.3754326)",,,,,
1075784346,False,K 18,Hohler Weg,tertiary,30,True,13.211,2,"LINESTRING (7.7008769 51.3730814, 7.7006899 51.3730593)",,,,,
"[1081240782, 403911110]",False,K 18,Hohler Weg,tertiary,30,False,102.81,2,"LINESTRING (7.7008769 51.3730814, 7.700991 51.3730844, 7.7010739 51.3730852, 7.7019554 51.3730727, 7.7023575 51.3730647)",,,,,
186841897,True,L 648,Altstadt,secondary,50,False,78.701,1,"LINESTRING (7.697711 51.3720962, 7.6976512 51.3721019, 7.6975527 51.3721264, 7.6974256 51.3721711, 7.6973009 51.3722214, 7.697152 51.3722838, 7.6968828 51.3723733, 7.6967114 51.3724224)",,,,,
455561274,True,,,secondary,30,False,13.096,1,"LINESTRING (7.697711 51.3720962, 7.6976947 51.372088, 7.69768 51.3720786, 7.6976674 51.3720682, 7.697657 51.3720569, 7.6976489 51.3720448, 7.6976433 51.3720322, 7.6976403 51.3720192, 7.69764 51.3720061, 7.6976422 51.3719931)",,,,roundabout,
"[361140442, 999717445]",True,L 648,Obere Mühle,secondary,30,False,37.162000000000006,1,"LINESTRING (7.6978162 51.3719069, 7.6978715 51.3718844, 7.6979347 51.3718253, 7.6980156 51.3717394, 7.6981541 51.3716529)",,,,,
455561274,True,,,secondary,30,False,13.677000000000003,1,"LINESTRING (7.6978162 51.3719069, 7.697834 51.3719081, 7.6978515 51.3719106, 7.6978685 51.3719142, 7.6978847 51.3719189, 7.6979001 51.3719246, 7.6979144 51.3719314, 7.6979274 51.3719391, 7.697939 51.3719476, 7.6979491 51.3719568, 7.6979576 51.3719667, 7.6979643 51.371977)",,,,roundabout,
"[999717459, 999717452]",True,,Kurt-Schumacher-Ring,residential,,False,39.465,,"LINESTRING (7.6989123 51.373322, 7.6989718 51.3732121, 7.6989883 51.3731938, 7.6990228 51.3731471, 7.6990549 51.3731019, 7.6990872 51.3730383, 7.6990929 51.3729881)",,,,,
"[31452160, 1184898470, 1184898471, 1081232246, 1081232247]",False,,Schützenhof,residential,,False,76.681,,"LINESTRING (7.7001554 51.3735025, 7.6999993 51.3734107, 7.6999076 51.3733568, 7.6997844 51.3732844, 7.6995993 51.3731806, 7.6995716 51.3731647, 7.6994634 51.3731028, 7.6994357 51.3730869, 7.6994029 51.3730697, 7.6993794 51.3730545, 7.6993464 51.3730331)",,,,,
146610945,False,,Trift,residential,30,True,173.34599999999995,,"LINESTRING (7.6964945 51.3771975, 7.6965329 51.3771917, 7.6968647 51.3771358, 7.697262 51.3770834, 7.6981204 51.3770634, 7.6982491 51.3770602, 7.6982869 51.3770619, 7.6984293 51.3770683, 7.6986132 51.3770765, 7.6987355 51.37708, 7.6988704 51.3770667, 7.6989608 51.3770457)",,,,,
1183333260,True,,Trift,residential,30,False,35.378,,"LINESTRING (7.6964945 51.3771975, 7.6963982 51.3772306, 7.6961364 51.3772409, 7.6960987 51.3772425, 7.6960181 51.3772059)",,,,,
360451497,True,,,tertiary,,False,4.3629999999999995,1,"LINESTRING (7.6993464 51.3730331, 7.6993281 51.3730405, 7.6992899 51.3730499)",,,,roundabout,
"[31452160, 1184898470, 1184898471, 1081232246, 1081232247]",False,,Schützenhof,residential,,True,76.681,,"LINESTRING (7.6993464 51.3730331, 7.6993794 51.3730545, 7.6994029 51.3730697, 7.6994357 51.3730869, 7.6994634 51.3731028, 7.6995716 51.3731647, 7.6995993 51.3731806, 7.6997844 51.3732844, 7.6999076 51.3733568, 7.6999993 51.3734107, 7.7001554 51.3735025)",,,,,
1183333258,False,L 680;L 743,Theodor-Heuss-Ring,secondary,50,False,27.186999999999998,5,"LINESTRING (7.6964024 51.3765269, 7.6965288 51.3765376, 7.6967802 51.3765882)",,,,,
741970995,False,L 680,Baarstraße,secondary,50,True,10.099,2,"LINESTRING (7.6956443 51.3783312, 7.6956708 51.3784205)",,,,,
"[1229987273, 1172209731, 171607747]",False,L 680,Baarstraße,secondary,50,False,58.102,4,"LINESTRING (7.6956443 51.3783312, 7.6956181 51.3782448, 7.6956166 51.3782263, 7.6956131 51.378195, 7.6956084 51.3781578, 7.6955919 51.3780404, 7.6955849 51.3779209, 7.6955899 51.377811)",,,,,
28159110,False,,Poth,living_street,,False,8.952,,"LINESTRING (7.6954736 51.3740667, 7.6953828 51.3740581, 7.6953479 51.3740502)",,,,,
28159110,False,,Poth,living_street,,True,38.332,,"LINESTRING (7.6954736 51.3740667, 7.6954846 51.3741118, 7.6959635 51.3741217)",,,,,
"[31450539, 361375965]",False,,Bohnenstraße,living_street,,False,75.217,,"LINESTRING (7.6954736 51.3740667, 7.6955554 51.3740659, 7.6956767 51.3740402, 7.6957087 51.3740334, 7.6961127 51.3740141, 7.6961284 51.3740134, 7.6962462 51.3740056, 7.6964506 51.3740285, 7.6965434 51.3740309)",,,,,
