osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,tunnel
177296194,,,Roßstraße,residential,False,False,112.48,"LINESTRING (14.3772572 52.5339672, 14.3773405 52.5338439, 14.3774029 52.5338296, 14.3778633 52.53387, 14.3781598 52.5338628, 14.3787669 52.5338022)",,,
360612087,,,Feldstraße,residential,False,False,18.847,"LINESTRING (14.3772572 52.5339672, 14.3772291 52.5339595, 14.377003 52.5338978)",,,
360612087,,,Feldstraße,residential,False,True,87.443,"LINESTRING (14.3772572 52.5339672, 14.3778394 52.5341523, 14.3782265 52.5342653, 14.378377 52.5343513)",,,
75525484,,,Feldstraße,residential,True,False,8.375,"LINESTRING (14.3784473 52.5344133, 14.378377 52.5343513)",,,
67327632,,,Gartenweg,residential,False,True,158.821,"LINESTRING (14.3784473 52.5344133, 14.3786631 52.5343615, 14.3791945 52.5345045, 14.3801892 52.5346585, 14.3806221 52.5348209)",,,
"[27134457, 830060766, 830060767]",,,Am Rathaus,residential,False,True,266.038,"LINESTRING (14.3824108 52.5347833, 14.3825673 52.5348147, 14.3828779 52.534877, 14.3829489 52.5348913, 14.3829816 52.534835, 14.383047 52.5347223, 14.3831138 52.5346074, 14.3831753 52.5345015, 14.3832582 52.5343586, 14.3832848 52.5343141, 14.3838399 52.534428, 14.3840799 52.5344773, 14.3841137 52.5345241, 14.3837054 52.5352116, 14.3836486 52.5353072, 14.3836255 52.5353461)",,,
480885617,,K 6435,Frankfurter Straße,tertiary,False,False,36.967,"LINESTRING (14.3841983 52.528274, 14.3840963 52.5284393, 14.3840115 52.5285864)",,50,
4926302,2,K 6435,Puschkinplatz,tertiary,False,False,91.88499999999999,"LINESTRING (14.381487 52.5332844, 14.3818677 52.5326029, 14.3819241 52.532502)",,50,
4926302,2,K 6435,Puschkinplatz,tertiary,False,True,56.931000000000004,"LINESTRING (14.381487 52.5332844, 14.3812446 52.5336891, 14.3812376 52.5337009, 14.3811775 52.5337591)",,50,
198819165,,,Mittelstraße,residential,False,True,72.079,"LINESTRING (14.381487 52.5332844, 14.3818902 52.5333736, 14.3824889 52.5335052)",,,
198819165,,,Mittelstraße,residential,False,False,72.079,"LINESTRING (14.3824889 52.5335052, 14.3818902 52.5333736, 14.381487 52.5332844)",,,
198819165,,,Mittelstraße,residential,False,True,84.885,"LINESTRING (14.3824889 52.5335052, 14.382563 52.533522, 14.3827436 52.5335629, 14.3833844 52.5337081, 14.3836649 52.5337717)",,,
4926302,2,K 6435,Puschkinplatz,tertiary,False,False,56.931,"LINESTRING (14.3811775 52.5337591, 14.3812376 52.5337009, 14.3812446 52.5336891, 14.381487 52.5332844)",,50,
631801746,,,Puschkinplatz,tertiary,True,False,16.089,"LINESTRING (14.3811775 52.5337591, 14.3812131 52.5337783, 14.3812364 52.5338035, 14.3812449 52.533832, 14.3812377 52.5338606, 14.3812155 52.5338862)",roundabout,,
27132654,,,Erich-Weinert-Straße,residential,False,False,23.513,"LINESTRING (14.3836649 52.5337717, 14.3835893 52.5339781)",,,
27132654,,,Erich-Weinert-Straße,residential,False,True,91.607,"LINESTRING (14.3836649 52.5337717, 14.3838784 52.5331888, 14.3839673 52.5329687)",,,
198819165,,,Mittelstraße,residential,False,False,84.885,"LINESTRING (14.3836649 52.5337717, 14.3833844 52.5337081, 14.3827436 52.5335629, 14.382563 52.533522, 14.3824889 52.5335052)",,,
198819095,,,Rathausgasse,residential,True,False,62.489999999999995,"LINESTRING (14.3821769 52.534034, 14.3822271 52.5339334, 14.3824889 52.5335052)",,,
951215094,2,,Küstriner Straße,tertiary,False,False,95.89399999999999,"LINESTRING (14.3821769 52.534034, 14.3822309 52.5340376, 14.3823353 52.5340383, 14.382812 52.5340129, 14.3830464 52.5339966, 14.383316 52.5339784, 14.3835893 52.5339781)",,50,
951215094,2,,Küstriner Straße,tertiary,False,True,67.14200000000001,"LINESTRING (14.3821769 52.534034, 14.3820809 52.5340262, 14.381648 52.5339636, 14.3813354 52.5339077, 14.3812155 52.5338862)",,50,
1154489351,,,Straße der Jugend,residential,False,True,15.462,"LINESTRING (14.3825031 52.5315125, 14.3827113 52.5315699)",,30,
1154489352,,,Straße der Jugend,residential,True,False,15.462,"LINESTRING (14.3825031 52.5315125, 14.3827113 52.5315699)",,30,
276127127,1,K 6435,Frankfurter Straße,tertiary,True,False,6.594,"LINESTRING (14.3825031 52.5315125, 14.3824998 52.5315271, 14.3824924 52.5315412, 14.382477 52.5315527, 14.3824566 52.531561)",roundabout,50,
276127127,1,K 6435,Frankfurter Straße,tertiary,True,False,4.633,"LINESTRING (14.3823549 52.5315433, 14.3823487 52.5315359, 14.3823423 52.5315197, 14.3823451 52.5315031)",roundabout,50,
276127127,1,K 6435,Frankfurter Straße,tertiary,True,False,3.301,"LINESTRING (14.382485 52.5314853, 14.3824975 52.5314981, 14.3825031 52.5315125)",roundabout,50,
1154489353,,K 6435,Frankfurter Straße,tertiary,True,False,14.833,"LINESTRING (14.3823949 52.5314704, 14.382517 52.5313596)",,50,
276127127,1,K 6435,Frankfurter Straße,tertiary,True,False,6.851,"LINESTRING (14.3823949 52.5314704, 14.3824197 52.5314674, 14.3824454 52.5314677, 14.3824688 52.5314739, 14.382485 52.5314853)",roundabout,50,
276127127,1,K 6435,Frankfurter Straße,tertiary,True,False,1.66,"LINESTRING (14.3824566 52.531561, 14.382433 52.5315651)",roundabout,50,
1154489349,,K 6435,Frankfurter Straße,tertiary,True,False,13.474,"LINESTRING (14.382433 52.5315651, 14.382347 52.5316744)",,50,
276127127,1,K 6435,Frankfurter Straße,tertiary,True,False,6.135999999999999,"LINESTRING (14.382433 52.5315651, 14.3824085 52.5315648, 14.3823817 52.5315594, 14.3823648 52.5315513, 14.3823549 52.5315433)",roundabout,50,
27134456,,,Weidenweg,residential,False,False,69.962,"LINESTRING (14.3846502 52.535432, 14.3842977 52.5354024, 14.3841792 52.5353925, 14.3836255 52.5353461)",,,
27134456,,,Weidenweg,residential,False,True,113.64,"LINESTRING (14.3846502 52.535432, 14.3848856 52.5354517, 14.3850813 52.5354681, 14.3852822 52.535485, 14.3853353 52.5354894, 14.385491 52.5355085, 14.3856939 52.5355333, 14.3857885 52.5355449, 14.3858507 52.5355525, 14.3860836 52.535581, 14.3862735 52.5356547)",,,
227192033,2,K 6435,Ernst-Thälmann-Straße,tertiary,False,True,10.194,"LINESTRING (14.3793706 52.5356341, 14.3793106 52.5357182)",,,
75525484,,,Feldstraße,residential,True,False,152.678,"LINESTRING (14.3793706 52.5356341, 14.3792893 52.5356004, 14.3789644 52.5353105, 14.3788798 52.535229, 14.3788239 52.5350715, 14.3787933 52.534956, 14.3787402 52.5347765, 14.3786331 52.5346129, 14.3784473 52.5344133)",,,
227192033,2,K 6435,Ernst-Thälmann-Straße,tertiary,False,False,124.38699999999999,"LINESTRING (14.3793706 52.5356341, 14.3794478 52.5355485, 14.3804978 52.534923, 14.3806221 52.5348209)",,,
631801746,,,Puschkinplatz,tertiary,True,False,11.043000000000001,"LINESTRING (14.3810408 52.5339117, 14.3810197 52.5339056, 14.3809878 52.5338875, 14.3809663 52.5338645, 14.3809603 52.5338326)",roundabout,,
"[227192033, 958450373]",2,K 6435,Ernst-Thälmann-Straße,tertiary,False,True,104.99,"LINESTRING (14.3810408 52.5339117, 14.3809822 52.5340378, 14.3806221 52.5348209)",,,
478668148,,,Kirchstraße,residential,False,False,89.936,"LINESTRING (14.3811953 52.5333668, 14.3809773 52.5333534, 14.3807701 52.5333747, 14.38059 52.5333753, 14.3804194 52.5333518, 14.3801416 52.5333135, 14.3801854 52.5331573)",,,
198819052,,,Jungfernsteig,residential,False,True,146.69299999999998,"LINESTRING (14.3858023 52.5332656, 14.3858128 52.5333312, 14.3861014 52.533687, 14.3861787 52.5338058, 14.3864071 52.5340817, 14.3867177 52.5344567)",,,
1137637819,,,Am Kulturhaus,residential,True,False,17.912000000000003,"LINESTRING (14.3858023 52.5332656, 14.3857494 52.5332673, 14.3857005 52.5332551, 14.385665 52.5332311, 14.38565 52.5332002, 14.3856584 52.5331684)",roundabout,,
1154489348,,,Straße der Jugend,residential,True,False,17.257,"LINESTRING (14.3827113 52.5315699, 14.3824566 52.531561)",,30,
1154489351,,,Straße der Jugend,residential,False,False,15.462,"LINESTRING (14.3827113 52.5315699, 14.3825031 52.5315125)",,30,
"[1149475825, 27132485]",,,Straße der Jugend,residential,False,True,95.571,"LINESTRING (14.3827113 52.5315699, 14.382942 52.531596, 14.3831415 52.5316174, 14.3834522 52.5316365, 14.3841122 52.531677)",,30,
33819263,,K 6435,Frankfurter Straße,tertiary,False,True,96.369,"LINESTRING (14.382347 52.5316744, 14.3819241 52.532502)",,50,
1154489350,,K 6435,Frankfurter Straße,tertiary,True,False,14.587,"LINESTRING (14.382347 52.5316744, 14.3823549 52.5315433)",,50,
1154489354,,K 6435,Frankfurter Straße,tertiary,True,False,14.144,"LINESTRING (14.382517 52.5313596, 14.382485 52.5314853)",,50,
"[1149471147, 276127124]",,K 6435,Frankfurter Straße,tertiary,False,False,324.60299999999995,"LINESTRING (14.382517 52.5313596, 14.382663 52.5310413, 14.3829253 52.5305031, 14.3838352 52.5289006, 14.3840115 52.5285864)",,50,
