osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access,width,junction
"[372180633, 31257315, 31257323]",True,,,"['Krummgasse', 'Hellenstraße', ""D'Esterstraße""]",residential,30,False,196.529,"LINESTRING (7.6157915 50.3994047, 7.6156032 50.3995314, 7.6155032 50.3996176, 7.6154059 50.3997096, 7.6152828 50.3998522, 7.6152888 50.3999397, 7.6153261 50.3999952, 7.6153251 50.4000405, 7.6152891 50.4000642, 7.6152107 50.4000889, 7.6151324 50.4001247, 7.6147667 50.4005047, 7.6144281 50.4008682)",,,5,
31257329,True,,,Heerstraße,residential,30,False,60.043,"LINESTRING (7.6136849 50.3990004, 7.6138003 50.3988232, 7.6139714 50.3986866, 7.6140953 50.39862, 7.6141864 50.3985809)",,,,
813291493,False,,,Heerstraße,residential,,False,49.8,"LINESTRING (7.6136849 50.3990004, 7.6135392 50.3991668, 7.6133006 50.3993342, 7.6132672 50.3993569)",,,,
31257322,False,,,D'Esterstraße,residential,,True,60.674,"LINESTRING (7.6139789 50.4013327, 7.6144281 50.4008682)",,,5,
31257324,False,,,Beuelsweg,residential,,False,84.713,"LINESTRING (7.6139789 50.4013327, 7.6140913 50.4013915, 7.6144524 50.4015881, 7.6147011 50.4017235, 7.6148341 50.4018568)",,,,
32869011,False,,,Beuelsweg,residential,,False,65.687,"LINESTRING (7.6139789 50.4013327, 7.6133554 50.4009721, 7.6132926 50.4009357)",,,,
31257324,False,,,Beuelsweg,residential,,True,84.713,"LINESTRING (7.6148341 50.4018568, 7.6147011 50.4017235, 7.6144524 50.4015881, 7.6140913 50.4013915, 7.6139789 50.4013327)",,,,
455565053,False,2,,Kirchstraße,residential,,False,64.077,"LINESTRING (7.6148341 50.4018568, 7.6151643 50.4017332, 7.6155804 50.4015332)",,,,
31257331,True,,,Heerstraße,residential,30,False,12.648,"LINESTRING (7.6141864 50.3985809, 7.6142036 50.3985353, 7.6142244 50.3984949, 7.6142442 50.3984741)",,,,
32869013,True,,,Wilhelm-Ross-Straße,residential,,False,89.946,"LINESTRING (7.6124452 50.3999625, 7.611919 50.3996082, 7.611566 50.3994211, 7.611528 50.3994063)",,,,
"[30093456, 455565054]",False,,,Heerstraße,residential,30,False,67.98,"LINESTRING (7.6124452 50.3999625, 7.6124127 50.3999948, 7.6122879 50.4001188, 7.6120416 50.4003416, 7.6119513 50.4004008, 7.611851 50.4004306)",,,,
455565055,False,,,Heerstraße,residential,30,True,63.307,"LINESTRING (7.6124452 50.3999625, 7.612872 50.3996328, 7.6128801 50.3996266, 7.6128937 50.3996161, 7.6129252 50.3995939, 7.6129811 50.3995544, 7.6130201 50.3995269)",,,,
1066211663,False,2,L 308,Westerwaldstraße,secondary,50,False,47.796,"LINESTRING (7.6148314 50.3979714, 7.6154262 50.3981739)",,,,
"[830019641, 299675439]",False,"['2', '3']",L 308,Westerwaldstraße,secondary,50,True,49.283,"LINESTRING (7.6148314 50.3979714, 7.6146582 50.3979069, 7.6145529 50.3978703, 7.6142239 50.3977559)",,,,
"[830019640, 326022437]",True,4,B 42,Rheinstraße,primary,50,False,91.429,"LINESTRING (7.6113321 50.3991199, 7.6117473 50.3988206, 7.6121833 50.3985021)",,,,
761553559,False,,,Marktstraße,residential,30,False,81.849,"LINESTRING (7.6136653 50.3978374, 7.6138823 50.3980919, 7.6142442 50.3984741)",,,,
40349137,False,,,Seilerbahn,residential,,False,38.539,"LINESTRING (7.6153992 50.3967582, 7.6154496 50.3967022, 7.6156145 50.3964405)",,,,
516606192,False,,,Heerstraße,residential,30,False,59.755,"LINESTRING (7.6153992 50.3967582, 7.6153665 50.3967045, 7.6152004 50.396475, 7.6151575 50.3964382, 7.6151013 50.396409, 7.6149129 50.3963474)",,,,
1253908701,False,,,Heerstraße,residential,30,False,104.214,"LINESTRING (7.6153992 50.3967582, 7.6151443 50.3972545, 7.6150691 50.3974188, 7.6149747 50.3976551)",,,,
516606192,False,,,Heerstraße,residential,30,True,59.754999999999995,"LINESTRING (7.6149129 50.3963474, 7.6151013 50.396409, 7.6151575 50.3964382, 7.6152004 50.396475, 7.6153665 50.3967045, 7.6153992 50.3967582)",,,,
"[830010752, 819002503]",True,"['2', '1']",B 42,Rheinstraße,primary,50,False,125.54400000000001,"LINESTRING (7.6149129 50.3963474, 7.6147946 50.3964648, 7.6139159 50.3972805)",,,,
40349108,True,,,Heerstraße,residential,30,False,36.645,"LINESTRING (7.6149747 50.3976551, 7.6148856 50.3978761, 7.6148314 50.3979714)",,,,
1253908701,False,,,Heerstraße,residential,30,True,104.214,"LINESTRING (7.6149747 50.3976551, 7.6150691 50.3974188, 7.6151443 50.3972545, 7.6153992 50.3967582)",,,,
40349783,False,,,Auf'm Gräverich,residential,,False,42.093999999999994,"LINESTRING (7.6174649 50.3964729, 7.6175207 50.3963351, 7.6176993 50.3961281)",,,,
40349784,False,,,Auf'm Gräverich,residential,,False,138.004,"LINESTRING (7.6176993 50.3961281, 7.6195831 50.3964415)",,,,
40349783,False,,,Auf'm Gräverich,residential,,True,42.093999999999994,"LINESTRING (7.6176993 50.3961281, 7.6175207 50.3963351, 7.6174649 50.3964729)",,,,
40349784,False,,,Auf'm Gräverich,residential,,True,138.004,"LINESTRING (7.6195831 50.3964415, 7.6176993 50.3961281)",,,,
40349789,False,,,Auf'm Gräverich,residential,,False,32.965,"LINESTRING (7.6195831 50.3964415, 7.6198861 50.3962166)",,,,
813291490,False,,,Auf'm Gräverich,residential,,False,29.678,"LINESTRING (7.6195831 50.3964415, 7.6199895 50.3965057)",,,,
813291490,False,,,Auf'm Gräverich,residential,,True,29.678,"LINESTRING (7.6199895 50.3965057, 7.6195831 50.3964415)",,,,
40349789,False,,,Auf'm Gräverich,residential,,True,32.965,"LINESTRING (7.6198861 50.3962166, 7.6195831 50.3964415)",,,,
813291489,False,,,Auf'm Gräverich,residential,,False,53.326,"LINESTRING (7.6198861 50.3962166, 7.6200279 50.3961976, 7.6205706 50.3960237)",,,,
813291488,False,2,,Goethestraße,tertiary,30,False,23.815,"LINESTRING (7.6205706 50.3960237, 7.6204043 50.3958376)",,,,
78148299,False,2,,Goethestraße,tertiary,30,True,53.976,"LINESTRING (7.6205706 50.3960237, 7.6208497 50.3963111, 7.6209783 50.3964336)",,,,
813291489,False,,,Auf'm Gräverich,residential,,True,53.326,"LINESTRING (7.6205706 50.3960237, 7.6200279 50.3961976, 7.6198861 50.3962166)",,,,
28686097,True,,,Löhrstraße,residential,30,False,109.537,"LINESTRING (7.6174106 50.400656, 7.6171766 50.4005274, 7.6171357 50.4005049, 7.616928 50.4003922, 7.6166771 50.4002561, 7.6164674 50.4001088, 7.6163158 50.3999678)",,,,
41897294,True,,,Eulerstraße,residential,30,False,56.11599999999999,"LINESTRING (7.6174106 50.400656, 7.6171694 50.4008629, 7.6169875 50.4010269, 7.6169474 50.4010652)",,,,
"[1000478845, 316645717]",False,,,Bachstraße,residential,30,True,68.402,"LINESTRING (7.6174106 50.400656, 7.6174871 50.4006138, 7.6180493 50.4001957)",,,,
28469045,False,2,,Höhrer Straße,residential,30,False,63.17,"LINESTRING (7.6164376 50.4015761, 7.617236 50.4018286)",,,,
720666299,False,,,Schulstraße,residential,30,False,89.859,"LINESTRING (7.6164376 50.4015761, 7.6163854 50.4016195, 7.6163056 50.401789, 7.6162967 50.4019068, 7.6163026 50.4019247, 7.6164018 50.4021353, 7.6164921 50.402348)",,,,
830044999,False,,,Eulerstraße,residential,30,True,67.5,"LINESTRING (7.6164376 50.4015761, 7.6166039 50.4014392, 7.6166844 50.4013653, 7.6167549 50.4012861, 7.616815 50.4012262, 7.6169474 50.4010652)",,,,
"[1000478697, 372181012]",False,2,,Rathausplatz,residential,30,True,15.927,"LINESTRING (7.6164376 50.4015761, 7.6163456 50.4015473, 7.6162749 50.4015309, 7.6162309 50.4015204)",,,,
28242041,False,2,K 80,Weitersburger Weg,tertiary,50,False,50.944,"LINESTRING (7.6072979 50.403793, 7.6075091 50.403741, 7.6076167 50.4037022, 7.6077205 50.4036581, 7.6077929 50.4036089, 7.6078716 50.4035365)",,,,
62178828,False,,,Am Monte Casino,residential,,True,113.90600000000002,"LINESTRING (7.6072979 50.403793, 7.607102 50.403586, 7.6070981 50.4035567, 7.6071137 50.4035274, 7.6071714 50.4034993, 7.6074173 50.4034122, 7.6075165 50.4033565, 7.6076338 50.4032808, 7.6077071 50.403202, 7.6077715 50.4031074, 7.6078124 50.4029992)",,,,
62178828,False,,,Am Monte Casino,residential,,False,113.90599999999999,"LINESTRING (7.6078124 50.4029992, 7.6077715 50.4031074, 7.6077071 50.403202, 7.6076338 50.4032808, 7.6075165 50.4033565, 7.6074173 50.4034122, 7.6071714 50.4034993, 7.6071137 50.4035274, 7.6070981 50.4035567, 7.607102 50.403586, 7.6072979 50.403793)",,,,
1263003786,True,1,B 42,Rheinstraße,primary,50,False,24.649,"LINESTRING (7.6097397 50.4008038, 7.6097302 50.4007753, 7.6097315 50.4007414, 7.6097414 50.4007171, 7.6097605 50.4006919, 7.6097874 50.4006699, 7.6098209 50.4006519, 7.6098596 50.4006388, 7.6098922 50.4006323)",,,,roundabout
"[835580396, 835580397]",True,,,Heerstraße,residential,,False,24.735999999999997,"LINESTRING (7.6146607 50.3981651, 7.6147116 50.3981143, 7.6147692 50.398053, 7.6148314 50.3979714)",,,,
1030330132,False,,,Mühlenstraße,residential,30,True,17.129,"LINESTRING (7.61524 50.3984501, 7.6153564 50.3983151)",,,,
33449154,True,,,Mühlenstraße,residential,30,False,52.257999999999996,"LINESTRING (7.61524 50.3984501, 7.6150988 50.3983582, 7.6149511 50.3982725, 7.6146607 50.3981651)",,,,
79722544,False,,,Jahnstraße,residential,,False,46.572,"LINESTRING (7.6202889 50.3984636, 7.6202008 50.3983595, 7.620204 50.3982546, 7.6202256 50.3981427, 7.6202578 50.3980624)",,,,
79722544,False,,,Jahnstraße,residential,,True,25.913,"LINESTRING (7.6202889 50.3984636, 7.6205452 50.3984479, 7.6206355 50.39841)",,,,
79722549,False,,,Falkenhorst,residential,,True,137.875,"LINESTRING (7.6202889 50.3984636, 7.6202132 50.3985508, 7.6201792 50.3986853, 7.6202048 50.3988675, 7.6202713 50.3990927, 7.6204001 50.3992981, 7.6205417 50.3994801, 7.6206947 50.3996164)",,,,
456639995,False,,,Uhlenhorst,residential,,False,108.267,"LINESTRING (7.6201375 50.3984902, 7.6194331 50.3985015, 7.6191039 50.3984696, 7.6186187 50.3984267)",,,,
79722549,False,,,Falkenhorst,residential,,False,137.875,"LINESTRING (7.6206947 50.3996164, 7.6205417 50.3994801, 7.6204001 50.3992981, 7.6202713 50.3990927, 7.6202048 50.3988675, 7.6201792 50.3986853, 7.6202132 50.3985508, 7.6202889 50.3984636)",,,,
79725783,False,,,Kreyes Wiese,residential,,True,64.953,"LINESTRING (7.6177168 50.3998366, 7.6177808 50.3997722, 7.617744 50.3996944, 7.6176446 50.3995018, 7.6175701 50.3994762, 7.6173208 50.3995364)",,,,
835580395,False,2,L 308,Westerwaldstraße,secondary,50,True,43.8,"LINESTRING (7.6177168 50.3998366, 7.6176114 50.3997767, 7.6175048 50.3997016, 7.6174247 50.3996316, 7.6173208 50.3995364)",,,,
"[835580395, 24910516]",False,2,L 308,Westerwaldstraße,secondary,50,False,119.71699999999998,"LINESTRING (7.6177168 50.3998366, 7.6182223 50.4000895, 7.6186558 50.4002774, 7.6190682 50.4004816)",,,,
28469045,False,2,,Höhrer Straße,residential,30,True,58.367000000000004,"LINESTRING (7.6186396 50.4021911, 7.6180514 50.4020774, 7.617859 50.4020256)",,,,
79723135,False,,,Borngasse,residential,30,False,137.42600000000002,"LINESTRING (7.6186396 50.4021911, 7.6188717 50.4017635, 7.6188954 50.4017432, 7.6189336 50.4017294, 7.6189771 50.4017174, 7.6191512 50.4017005, 7.6192048 50.4016871, 7.6192454 50.4016668, 7.6192799 50.4016412, 7.6196306 50.4012795, 7.6197222 50.4012701)",,,,
79725010,False,,,Humboldthöhe,residential,,True,109.57600000000001,"LINESTRING (7.6169728 50.3976601, 7.6170758 50.397557, 7.6173173 50.3974416, 7.6175133 50.3973981, 7.6177923 50.3973361, 7.6178947 50.3973134, 7.6181755 50.3972691, 7.6183269 50.397264)",,,,
1108642693,False,2,,Goethestraße,tertiary,30,False,92.50799999999998,"LINESTRING (7.6169728 50.3976601, 7.6175457 50.3975544, 7.6178549 50.3975172, 7.6181526 50.3974952, 7.6182467 50.397491)",,,,
1108642694,False,2,,Goethestraße,tertiary,30,True,86.569,"LINESTRING (7.6169728 50.3976601, 7.616816 50.3977009, 7.6162128 50.3978568, 7.6158454 50.3979593)",,,,
28686097,True,,,Löhrstraße,residential,30,False,72.813,"LINESTRING (7.6163158 50.3999678, 7.6162905 50.3999406, 7.6162795 50.3999296, 7.6157915 50.3994047)",,,,
79725207,False,,,Lenzegasse,residential,,False,66.69,"LINESTRING (7.6163158 50.3999678, 7.6158844 50.4001937, 7.6155682 50.400331)",,,,
79725207,False,,,Lenzegasse,residential,,True,66.69,"LINESTRING (7.6155682 50.400331, 7.6158844 50.4001937, 7.6163158 50.3999678)",,,,
"[79725208, 1049136509]",True,,,Mühlenstraße,residential,30,False,62.836000000000006,"LINESTRING (7.6152967 50.3989967, 7.6152189 50.3989063, 7.6151943 50.3988356, 7.6151793 50.3987567, 7.6151774 50.3986904, 7.6151879 50.398629, 7.6152099 50.3985404, 7.61524 50.3984501)",,,,
1049136504,True,,,Löhrstraße,residential,30,False,92.22500000000001,"LINESTRING (7.6152967 50.3989967, 7.6151926 50.3989675, 7.6148527 50.3988619, 7.6144655 50.3987335, 7.6142397 50.3986327, 7.6141864 50.3985809)",,,,
79725783,False,,,Kreyes Wiese,residential,,False,64.953,"LINESTRING (7.6173208 50.3995364, 7.6175701 50.3994762, 7.6176446 50.3995018, 7.617744 50.3996944, 7.6177808 50.3997722, 7.6177168 50.3998366)",,,,
835580395,False,2,L 308,Westerwaldstraße,secondary,50,False,43.8,"LINESTRING (7.6173208 50.3995364, 7.6174247 50.3996316, 7.6175048 50.3997016, 7.6176114 50.3997767, 7.6177168 50.3998366)",,,,
835580395,False,2,L 308,Westerwaldstraße,secondary,50,True,210.55100000000004,"LINESTRING (7.6173208 50.3995364, 7.6172742 50.3994765, 7.6171473 50.3992937, 7.6170609 50.3991552, 7.6170135 50.3990791, 7.616917 50.3989365, 7.6167491 50.3987689, 7.6165705 50.3986287, 7.6163752 50.398531, 7.6162023 50.3984563, 7.6161397 50.3984331, 7.6157948 50.3983053, 7.6154262 50.3981739)",,,,
720666299,False,,,Schulstraße,residential,30,True,39.833,"LINESTRING (7.6165922 50.4027005, 7.6164921 50.402348)",,,,
80037666,False,,,Im Gessel,residential,30,True,182.855,"LINESTRING (7.6165922 50.4027005, 7.6170276 50.4027096, 7.6187497 50.4031227, 7.6190528 50.4031402)",,,,
80341920,False,,,Schulstraße,residential,30,False,114.13600000000001,"LINESTRING (7.6165922 50.4027005, 7.6164655 50.4030512, 7.6163558 50.4032425, 7.6163141 50.4034893, 7.6163404 50.4037033)",,,,
80341920,False,,,Schulstraße,residential,30,True,114.136,"LINESTRING (7.6163404 50.4037033, 7.6163141 50.4034893, 7.6163558 50.4032425, 7.6164655 50.4030512, 7.6165922 50.4027005)",,,,
80341921,False,,,Im Oberdorf,residential,30,True,149.237,"LINESTRING (7.6185476 50.4025265, 7.6184051 50.4024857, 7.6178589 50.4023671, 7.6173414 50.4023796, 7.6167431 50.402334, 7.6164921 50.402348)",,,,
720666299,False,,,Schulstraße,residential,30,False,39.833,"LINESTRING (7.6164921 50.402348, 7.6165922 50.4027005)",,,,
80341921,False,,,Im Oberdorf,residential,30,False,149.23700000000002,"LINESTRING (7.6164921 50.402348, 7.6167431 50.402334, 7.6173414 50.4023796, 7.6178589 50.4023671, 7.6184051 50.4024857, 7.6185476 50.4025265)",,,,
720666299,False,,,Schulstraße,residential,30,True,89.859,"LINESTRING (7.6164921 50.402348, 7.6164018 50.4021353, 7.6163026 50.4019247, 7.6162967 50.4019068, 7.6163056 50.401789, 7.6163854 50.4016195, 7.6164376 50.4015761)",,,,
80037666,False,,,Im Gessel,residential,30,False,182.855,"LINESTRING (7.6190528 50.4031402, 7.6187497 50.4031227, 7.6170276 50.4027096, 7.6165922 50.4027005)",,,,
"[316645717, 1000478845]",False,,,Bachstraße,residential,30,False,68.402,"LINESTRING (7.6180493 50.4001957, 7.6174871 50.4006138, 7.6174106 50.400656)",,,,
"[836313648, 830019633, 349620784, 830019635]",True,"['2', '1']",B 42,Rheinstraße,primary,50,False,199.04099999999997,"LINESTRING (7.6098922 50.4006323, 7.609953 50.4006024, 7.6100089 50.4005737, 7.6100479 50.400549, 7.6100767 50.4005271, 7.6100971 50.4005038, 7.6101616 50.4004159, 7.6103021 50.4002053, 7.6103227 50.4001756, 7.6104438 50.4000044, 7.6105602 50.399848, 7.6106538 50.3997283, 7.6107116 50.3996575, 7.6108424 50.3995108, 7.6109745 50.3993717, 7.6110369 50.3993175, 7.6111344 50.399242, 7.611189 50.3992025, 7.6112419 50.3991686, 7.6113321 50.3991199)",,,,
1263003787,True,1,B 42,Rheinstraße,primary,50,False,17.349,"LINESTRING (7.6098922 50.4006323, 7.6099532 50.4006295, 7.6100129 50.4006381, 7.6100661 50.4006574, 7.6101082 50.4006857)",,,,roundabout
27193566,True,1,B 42,Rheinstraße,primary,50,False,13.009000000000002,"LINESTRING (7.6101452 50.4007502, 7.6101456 50.4007712, 7.6101407 50.4007921, 7.6101307 50.4008122, 7.6101158 50.4008344, 7.6100869 50.4008576)",,,,roundabout
835584132,True,1,K 80,Heerstraße,tertiary,50,False,23.438,"LINESTRING (7.6101452 50.4007502, 7.6101839 50.4007651, 7.6102196 50.4007756, 7.6102616 50.4007855, 7.6103316 50.4007965, 7.6103927 50.4007973, 7.6104602 50.4007913)",,,,
1030348553,False,,,Humboldthöhe,residential,,False,25.874,"LINESTRING (7.6183269 50.397264, 7.6182467 50.397491)",,,,
79725010,False,,,Humboldthöhe,residential,,False,109.57600000000001,"LINESTRING (7.6183269 50.397264, 7.6181755 50.3972691, 7.6178947 50.3973134, 7.6177923 50.3973361, 7.6175133 50.3973981, 7.6173173 50.3974416, 7.6170758 50.397557, 7.6169728 50.3976601)",,,,
1066213926,False,,,Humboldthöhe,residential,,True,75.813,"LINESTRING (7.6183269 50.397264, 7.6185418 50.3972629, 7.6189744 50.3972096, 7.6193839 50.3971706)",,,,
24910462,True,1,L 308,Westerwaldstraße,secondary,50,False,16.01,"LINESTRING (7.613307 50.3976493, 7.6135237 50.3976087)",,,,
1247329029,True,1,B 42,Rheinstraße,primary,50,False,22.569,"LINESTRING (7.613307 50.3976493, 7.6134961 50.397486)",,,,
1247329028,True,,,,unclassified,50,False,11.179,"LINESTRING (7.613307 50.3976493, 7.6133317 50.3976789, 7.6133454 50.3977074, 7.6133558 50.397744)",,,,
"[830019641, 299675439]",False,"['2', '3']",L 308,Westerwaldstraße,secondary,50,False,49.283,"LINESTRING (7.6142239 50.3977559, 7.6145529 50.3978703, 7.6146582 50.3979069, 7.6148314 50.3979714)",,,,
835580394,True,2,L 308,Westerwaldstraße,secondary,50,False,21.341,"LINESTRING (7.6142239 50.3977559, 7.6141289 50.3977505, 7.6140021 50.3977208, 7.6139367 50.3977038)",,,,
"[951689544, 904653061]",True,"['2', '3']",B 42,Rheinstraße,primary,50,False,72.19999999999999,"LINESTRING (7.6132709 50.397814, 7.6130205 50.3980047, 7.6126171 50.3983119)",,,,
720666300,False,,,Mühlenstraße,residential,50,True,16.462,"LINESTRING (7.6153564 50.3983151, 7.6154262 50.3981739)",,,,
1030330132,False,,,Mühlenstraße,residential,30,False,17.129,"LINESTRING (7.6153564 50.3983151, 7.61524 50.3984501)",,,,
79725015,False,,,Am Mühlenbach,living_street,5,False,164.45999999999998,"LINESTRING (7.6153564 50.3983151, 7.6154426 50.3983427, 7.6155019 50.398391, 7.615835 50.3986627, 7.6161762 50.3987737, 7.6164711 50.3988921, 7.6166285 50.3989814, 7.6167275 50.3990559, 7.6168489 50.3991724, 7.6168768 50.3992092, 7.6169225 50.3993383)",,,,
299675421,False,,,Seilerbahn,residential,,False,7.213,"LINESTRING (7.6157114 50.3964603, 7.6156145 50.3964405)",,,,
40349221,False,,,Seilerbahn,residential,,False,115.997,"LINESTRING (7.6157114 50.3964603, 7.6157007 50.3965253, 7.6157168 50.3966073, 7.6157785 50.3966809, 7.6158214 50.3967133, 7.6158991 50.3967174, 7.61596 50.3966973, 7.6160128 50.3966607, 7.6161509 50.3964164, 7.6161083 50.3963646, 7.6160628 50.396344, 7.6159796 50.3963338, 7.6158758 50.3963619, 7.615757 50.3964141, 7.6157114 50.3964603)",,,,
40349221,False,,,Seilerbahn,residential,,True,115.99699999999999,"LINESTRING (7.6157114 50.3964603, 7.615757 50.3964141, 7.6158758 50.3963619, 7.6159796 50.3963338, 7.6160628 50.396344, 7.6161083 50.3963646, 7.6161509 50.3964164, 7.6160128 50.3966607, 7.61596 50.3966973, 7.6158991 50.3967174, 7.6158214 50.3967133, 7.6157785 50.3966809, 7.6157168 50.3966073, 7.6157007 50.3965253, 7.6157114 50.3964603)",,,,
299675421,False,,,Seilerbahn,residential,,True,7.213,"LINESTRING (7.6156145 50.3964405, 7.6157114 50.3964603)",,,,
40349137,False,,,Seilerbahn,residential,,True,38.539,"LINESTRING (7.6156145 50.3964405, 7.6154496 50.3967022, 7.6153992 50.3967582)",,,,
79723135,False,,,Borngasse,residential,30,True,137.426,"LINESTRING (7.6197222 50.4012701, 7.6196306 50.4012795, 7.6192799 50.4016412, 7.6192454 50.4016668, 7.6192048 50.4016871, 7.6191512 50.4017005, 7.6189771 50.4017174, 7.6189336 50.4017294, 7.6188954 50.4017432, 7.6188717 50.4017635, 7.6186396 50.4021911)",,,,
1247329031,True,1,L 308,Westerwaldstraße,secondary,50,False,16.935000000000002,"LINESTRING (7.6140363 50.3976622, 7.6140887 50.3976838, 7.6141503 50.3977129, 7.6142239 50.3977559)",,,,
79722544,False,,,Jahnstraße,residential,,True,46.572,"LINESTRING (7.6202578 50.3980624, 7.6202256 50.3981427, 7.620204 50.3982546, 7.6202008 50.3983595, 7.6202889 50.3984636)",,,,
"[904653059, 904653062]",False,3,,Hellenstraße,"['living_street', 'residential']","['50', '5']",True,80.593,"LINESTRING (7.6135636 50.3989451, 7.613384 50.3988701, 7.6128819 50.3986534, 7.6127537 50.3986008, 7.6126893 50.3985745, 7.6126518 50.3985597, 7.6126144 50.3985463)",,,,
372180630,False,,,Rathausplatz,residential,,False,10.434,"LINESTRING (7.6168337 50.4010056, 7.6169474 50.4010652)",,,,
372180630,False,,,Rathausplatz,residential,,True,10.434,"LINESTRING (7.6169474 50.4010652, 7.6168337 50.4010056)",,,,
830044999,False,,,Eulerstraße,residential,30,False,67.5,"LINESTRING (7.6169474 50.4010652, 7.616815 50.4012262, 7.6167549 50.4012861, 7.6166844 50.4013653, 7.6166039 50.4014392, 7.6164376 50.4015761)",,,,
24373498,False,,,Brückenstraße,residential,,False,93.746,"LINESTRING (7.6080754 50.395799, 7.6077119 50.3961569, 7.6073947 50.3964403, 7.6073459 50.3965014)",,,,
455565055,False,,,Heerstraße,residential,30,False,25.77,"LINESTRING (7.6132672 50.3993569, 7.6130201 50.3995269)",,,,
595641671,True,1,,,living_street,,False,37.325,"LINESTRING (7.6132672 50.3993569, 7.6132 50.3993224, 7.6131647 50.3993189, 7.6131303 50.3993202, 7.6130405 50.3993793, 7.6130072 50.3994183, 7.6130052 50.3994544, 7.6130201 50.3995269)",,,,
813291493,False,,,Heerstraße,residential,,True,49.8,"LINESTRING (7.6132672 50.3993569, 7.6133006 50.3993342, 7.6135392 50.3991668, 7.6136849 50.3990004)",,,,
455565055,False,,,Heerstraße,residential,30,True,25.77,"LINESTRING (7.6130201 50.3995269, 7.6132672 50.3993569)",,,,
455565055,False,,,Heerstraße,residential,30,False,63.306999999999995,"LINESTRING (7.6130201 50.3995269, 7.6129811 50.3995544, 7.6129252 50.3995939, 7.6128937 50.3996161, 7.6128801 50.3996266, 7.612872 50.3996328, 7.6124452 50.3999625)",,,,
31257327,False,,,Burgstraße,residential,,False,48.126,"LINESTRING (7.6139105 50.4005899, 7.6143643 50.4008191, 7.6144281 50.4008682)",,,,
27193566,True,1,B 42,Rheinstraße,primary,50,False,11.232,"LINESTRING (7.6100869 50.4008576, 7.6100579 50.4008706, 7.6100117 50.4008862, 7.6099423 50.4008949)",,,,roundabout
835580393,True,2,B 42,Rheinstraße,primary,50,False,45.877,"LINESTRING (7.6139159 50.3972805, 7.6135237 50.3976087)",,,,
299675426,True,1,,,secondary_link,,False,44.277,"LINESTRING (7.6139159 50.3972805, 7.6139074 50.3973852, 7.6139108 50.3974541, 7.6139347 50.3975199, 7.6139586 50.3975666, 7.6139906 50.3976106, 7.6140363 50.3976622)",,,,
299675434,True,1,,,secondary_link,,False,49.376,"LINESTRING (7.6139367 50.3977038, 7.6138037 50.3977044, 7.6137259 50.3977092, 7.6136488 50.3977187, 7.6135392 50.3977401, 7.6132709 50.397814)",,,,
904653060,True,1,L 308,Westerwaldstraße,secondary,50,False,31.789,"LINESTRING (7.6139367 50.3977038, 7.6138477 50.3976833, 7.6137929 50.3976724, 7.6137121 50.3976624, 7.6136164 50.3976514, 7.6135798 50.397642, 7.6135472 50.3976274, 7.6135237 50.3976087)",,,,
835580400,True,2,B 42,Rheinstraße,primary,50,False,6.083,"LINESTRING (7.6113059 50.3993184, 7.6112547 50.3993623)",,,,
"[455565056, 991967147]",False,,,Wilhelm-Ross-Straße,residential,50,True,18.53,"LINESTRING (7.6113059 50.3993184, 7.6114422 50.3993728, 7.611528 50.3994063)",,,,
326022437,True,4,B 42,Rheinstraße,primary,50,False,5.935,"LINESTRING (7.6121833 50.3985021, 7.6122382 50.3984618)",,,,
"[349620787, 103997118, 116002647]",True,"['2', '1']",,Rheinwerft,unclassified,50,False,50.332,"LINESTRING (7.6121833 50.3985021, 7.6122201 50.3984259, 7.6122299 50.3983984, 7.6122325 50.3983749, 7.6122254 50.3983572, 7.612206 50.3983408, 7.6120849 50.3982468, 7.6119927 50.3982035, 7.6118635 50.3981733)",,,,
835593403,True,1,B 42,Rheinstraße,primary,50,False,92.75,"LINESTRING (7.6089123 50.4014456, 7.6090171 50.4013599, 7.6090847 50.4013072, 7.6095009 50.4010231, 7.6095894 50.4009608, 7.6096608 50.4008998, 7.6096926 50.4008671, 7.609718 50.4008345, 7.6097397 50.4008038)",,,,
835593401,True,1,B 42,Rheinstraße,primary,50,False,96.43799999999999,"LINESTRING (7.6099423 50.4008949, 7.6098516 50.4009156, 7.6097907 50.4009321, 7.6097566 50.4009453, 7.6091479 50.4013443, 7.6090761 50.4013834, 7.6089123 50.4014456)",,,,
1263003789,True,1,B 42,Rheinstraße,primary,50,False,18.769,"LINESTRING (7.6099423 50.4008949, 7.6098896 50.4008914, 7.60984 50.4008795, 7.6097968 50.40086, 7.6097626 50.4008342, 7.6097397 50.4008038)",,,,roundabout
"[455565056, 991967147]",False,,,Wilhelm-Ross-Straße,residential,50,False,18.53,"LINESTRING (7.611528 50.3994063, 7.6114422 50.3993728, 7.6113059 50.3993184)",,,,
33874655,False,2,,Hellenstraße,residential,50,True,17.058,"LINESTRING (7.6126144 50.3985463, 7.612552 50.3985255, 7.6124896 50.3985073, 7.6123954 50.398483)",,,,
"[904653059, 904653062]",False,3,,Hellenstraße,"['residential', 'living_street']","['50', '5']",False,80.59299999999999,"LINESTRING (7.6126144 50.3985463, 7.6126518 50.3985597, 7.6126893 50.3985745, 7.6127537 50.3986008, 7.6128819 50.3986534, 7.613384 50.3988701, 7.6135636 50.3989451)",,,,
