osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,access
32987356,,,residential,,,False,False,218.442,"LINESTRING (7.3596529 53.1629565, 7.3596013 53.1629008, 7.3595463 53.1628156, 7.3593183 53.1623516, 7.3591104 53.1617815, 7.3590192 53.1614983, 7.3589683 53.1612235, 7.3589642 53.1611292, 7.3589978 53.1610488)",Gorch-Fock-Ring,,
32987356,,,residential,,,False,True,43.427,"LINESTRING (7.3596529 53.1629565, 7.3597568 53.1630198, 7.3601726 53.1631898)",Gorch-Fock-Ring,,
62312150,,,living_street,,,False,False,189.012,"LINESTRING (7.3596529 53.1629565, 7.3590165 53.1631315, 7.3586544 53.1632184, 7.3584171 53.1632578, 7.3582695 53.163265, 7.3581609 53.163253, 7.3580737 53.1632224, 7.3580228 53.1631725, 7.3576955 53.1625796)",Goedeke-Michel-Straße,,
62312197,,,living_street,,,False,True,32.128,"LINESTRING (7.3576616 53.161623, 7.3575883 53.1616253, 7.3571919 53.1616845)",Goedeke-Michel-Straße,,
62357752,,,residential,30,,False,True,150.593,"LINESTRING (7.3602847 53.167698, 7.3582474 53.1682833)",Burgweg,,
62357707,,,residential,30,,False,False,4.636,"LINESTRING (7.3555634 53.1679744, 7.3555792 53.168015)",Schultenstiege,,
62357739,,,residential,,,False,False,40.328,"LINESTRING (7.3555634 53.1679744, 7.3561399 53.1678644)",Schultenstiege,,
"[62357707, 62357725]",,,residential,30,,False,True,60.15,"LINESTRING (7.3555634 53.1679744, 7.3553748 53.1676288, 7.3553178 53.1674548)",Schultenstiege,,
62357739,,,residential,,,False,True,40.328,"LINESTRING (7.3561399 53.1678644, 7.3555634 53.1679744)",Schultenstiege,,
62357707,,,residential,30,,False,True,4.636,"LINESTRING (7.3555792 53.168015, 7.3555634 53.1679744)",Schultenstiege,,
62357723,,,residential,,,False,True,87.221,"LINESTRING (7.3546849 53.1669321, 7.3543043 53.1668603, 7.3539669 53.16677, 7.3534694 53.1666442)",Marktstraße,,
62357752,,,residential,30,,False,False,150.593,"LINESTRING (7.3582474 53.1682833, 7.3602847 53.167698)",Burgweg,,
898488765,,,residential,30,,False,False,101.924,"LINESTRING (7.3582474 53.1682833, 7.3583386 53.1683718, 7.3586623 53.1686292, 7.3588268 53.1687601, 7.3591037 53.1690411)",Burgstraße,,
898488765,,,residential,30,,False,True,162.934,"LINESTRING (7.3582474 53.1682833, 7.357855 53.1677921, 7.3572171 53.1669546)",Burgstraße,,
"[62357707, 62357725]",,,residential,30,,False,False,60.15,"LINESTRING (7.3553178 53.1674548, 7.3553748 53.1676288, 7.3555634 53.1679744)",Schultenstiege,,
64527602,,,unclassified,30,,False,False,98.70400000000001,"LINESTRING (7.3553178 53.1674548, 7.3551946 53.1674543, 7.3548413 53.167447, 7.3548153 53.1674427, 7.3545169 53.1673935, 7.3541947 53.1673391, 7.3538833 53.1672687)",Neue Straße,,
64527602,,,unclassified,30,,False,True,57.521,"LINESTRING (7.3553178 53.1674548, 7.3557686 53.1674314, 7.3561628 53.1673629)",Neue Straße,,
18488179,,,residential,30,,False,False,73.52000000000001,"LINESTRING (7.3534694 53.1666442, 7.3535189 53.1665405, 7.3537726 53.1660085)",Marktstraße,,
18488179,,,residential,30,,False,True,55.223,"LINESTRING (7.3534694 53.1666442, 7.3532605 53.1670823, 7.3532417 53.1671217)",Marktstraße,,
62357723,,,residential,,,False,False,87.221,"LINESTRING (7.3534694 53.1666442, 7.3539669 53.16677, 7.3543043 53.1668603, 7.3546849 53.1669321)",Marktstraße,,
33178580,,,residential,,,False,True,167.548,"LINESTRING (7.3551941 53.1614432, 7.3551465 53.161363, 7.3549861 53.1613854, 7.3549202 53.1613931, 7.354886 53.1613915, 7.3547802 53.1613555, 7.3547204 53.1613454, 7.3546518 53.1613412, 7.3545899 53.1613442, 7.3539824 53.1614471, 7.3534569 53.1615344, 7.3535843 53.1618943)",Hammenstiege,,
"[18089120, 477919535]",2,L 31,secondary,50,,False,False,34.623999999999995,"LINESTRING (7.3500088 53.1671374, 7.3500712 53.1670627, 7.3501183 53.1670062, 7.3502063 53.1668502)",Risiusstraße,,
141431610,1,B 436,primary,50,roundabout,True,False,28.067,"LINESTRING (7.3500088 53.1671374, 7.3500659 53.1671618, 7.3501101 53.1671945, 7.3501384 53.167233, 7.3501486 53.1672746, 7.35014 53.1673164, 7.3501133 53.1673553)",,,
141431610,1,B 436,primary,50,roundabout,True,False,26.646,"LINESTRING (7.3496594 53.1671972, 7.3497097 53.16716, 7.3497764 53.1671336, 7.3498533 53.1671204, 7.3499332 53.1671217, 7.3500088 53.1671374)",,,
141431610,1,B 436,primary,50,roundabout,True,False,26.28,"LINESTRING (7.3497405 53.1674074, 7.3496702 53.167366, 7.3496303 53.167312, 7.3496266 53.1672529, 7.3496594 53.1671972)",,,
"[18089114, 477919533]",2,,residential,50,,False,False,174.422,"LINESTRING (7.3497405 53.1674074, 7.3496944 53.1674722, 7.3496616 53.1675183, 7.3495889 53.1676215, 7.3493422 53.1678643, 7.3490641 53.1682143, 7.3490334 53.1682702, 7.3487304 53.1688475)",Neue Feldstraße,,
18488220,2,L 31,secondary,50,,False,True,5.055,"LINESTRING (7.3495767 53.1634723, 7.349621 53.1635092)",Mühlenstraße,,
18488217,,,residential,,,False,True,210.49200000000002,"LINESTRING (7.3495767 53.1634723, 7.3494481 53.1634977, 7.3489467 53.1635907, 7.3485593 53.1636626, 7.3482976 53.1637105, 7.3480904 53.1637567, 7.3472717 53.1639055, 7.3467234 53.1640017, 7.3466486 53.1640431, 7.3465983 53.1640709)",Kirchhofstraße,,
"[18626480, 18488220, 18626479]",2,L 31,secondary,50,,False,False,347.91,"LINESTRING (7.3495767 53.1634723, 7.3494052 53.163349, 7.3490147 53.1630609, 7.3488022 53.1628924, 7.348676 53.1627924, 7.348281 53.1624843, 7.3481684 53.162401, 7.3478881 53.162151, 7.3478491 53.1621162, 7.3477722 53.1620454, 7.3476706 53.1619476, 7.3474932 53.16176, 7.3472523 53.1615183, 7.3467109 53.1608706)",Mühlenstraße,yes,
898488764,,,residential,30,,False,False,8.109,"LINESTRING (7.3561532 53.1672902, 7.3561628 53.1673629)",Norderstraße,,
18652694,,,residential,30,,False,True,81.92500000000001,"LINESTRING (7.3561532 53.1672902, 7.3562241 53.1672185, 7.3563609 53.1671615, 7.3567478 53.1670614, 7.3572171 53.1669546)",Burgstraße,,
