osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,junction
"[23979209, 947617419, 1202271565]",K 503,Burgstemmer Straße,tertiary,,False,False,273.73699999999997,"LINESTRING (9.7817642 52.1579839, 9.7816768 52.1579642, 9.7816159 52.1579469, 9.7815273 52.1579218, 9.7813695 52.1578754, 9.7812535 52.1578435, 9.7796538 52.1573798, 9.7791888 52.1572461, 9.7789844 52.1571719, 9.7788295 52.1571055, 9.7786627 52.1570085, 9.7786268 52.1569853, 9.77855 52.1568867, 9.778497 52.1567963, 9.778454 52.1567231)",2,,
28828523,,Dahilenstraße,residential,30,False,False,39.652,"LINESTRING (9.7839585 52.1580861, 9.7834093 52.1582029)",,,
28828523,,Dahilenstraße,residential,30,False,True,64.461,"LINESTRING (9.7839585 52.1580861, 9.7843042 52.1580044, 9.7846693 52.1578892, 9.7848279 52.1578638)",,,
28828856,,Tulpenweg,living_street,,False,True,89.14,"LINESTRING (9.7839585 52.1580861, 9.7840697 52.1582733, 9.78418 52.1584579, 9.7842742 52.158618, 9.7844059 52.1588393)",,,
28828515,,Rosenstraße,residential,30,False,True,34.211,"LINESTRING (9.785258 52.1586403, 9.785434 52.1589284)",,,
28828515,,Rosenstraße,residential,30,False,False,47.202,"LINESTRING (9.785258 52.1586403, 9.7851825 52.1585183, 9.7851287 52.1584313, 9.7850293 52.158267, 9.7850162 52.1582426)",,,
28828849,,Tulpenweg,living_street,,False,False,62.406000000000006,"LINESTRING (9.785258 52.1586403, 9.7851522 52.1586584, 9.7844978 52.1588026, 9.7844059 52.1588393)",,,
28828953,,Hasenkamp,living_street,,False,True,34.362,"LINESTRING (9.7903832 52.1573692, 9.7899245 52.1574969)",,,
28828977,,Hasenkamp,living_street,,False,True,114.817,"LINESTRING (9.7903832 52.1573692, 9.7900388 52.156911, 9.7897253 52.1564825, 9.7896864 52.1564293)",,,
173949244,,,secondary,,True,False,17.244,"LINESTRING (9.7828514 52.1603034, 9.7827641 52.1603098, 9.7826855 52.1602902, 9.7826371 52.1602511)",1,,roundabout
"[1202262241, 26123238]",K 505,Rathausstraße,tertiary,,False,False,62.34,"LINESTRING (9.7826371 52.1602511, 9.7825249 52.1602911, 9.7824298 52.1603438, 9.7820366 52.1606659)",2,,
31963529,,,secondary,,True,False,21.662,"LINESTRING (9.7826371 52.1602511, 9.7826288 52.160202, 9.7826397 52.1601622, 9.7826772 52.1601174, 9.7827448 52.1600817)",1,,roundabout
28828576,,Fliederstraße,residential,30,False,True,30.405,"LINESTRING (9.7887268 52.157717, 9.7888527 52.1579793)",,,
28828576,,Fliederstraße,residential,30,False,False,45.914,"LINESTRING (9.7887268 52.157717, 9.7885825 52.1574536, 9.7885124 52.1573256)",,,
28828636,,Fliederstraße,living_street,,False,True,33.965,"LINESTRING (9.7887268 52.157717, 9.7888385 52.157716, 9.7891977 52.157629)",,,
177968707,,Akeleiweg,living_street,,False,False,82.3,"LINESTRING (9.7887268 52.157717, 9.7886307 52.1577129, 9.787606 52.1578515, 9.7875452 52.1578514)",,,
28828671,,Krokusweg,living_street,,False,False,10.235,"LINESTRING (9.7875717 52.157942, 9.7875452 52.1578514)",,,
28828671,,Krokusweg,living_street,,False,True,29.25,"LINESTRING (9.7875717 52.157942, 9.7876289 52.1582027)",,,
937075976,,Akeleiweg,living_street,,False,False,56.82,"LINESTRING (9.7875717 52.157942, 9.7872553 52.1580302, 9.7868133 52.1581533)",,,
28828515,,Rosenstraße,residential,30,False,False,44.037000000000006,"LINESTRING (9.7850162 52.1582426, 9.7849333 52.1580807, 9.7848279 52.1578638)",,,
28828515,,Rosenstraße,residential,30,False,True,47.202,"LINESTRING (9.7850162 52.1582426, 9.7850293 52.158267, 9.7851287 52.1584313, 9.7851825 52.1585183, 9.785258 52.1586403)",,,
"[28828776, 28828763]",,Lilienweg,living_street,,False,False,172.946,"LINESTRING (9.7850162 52.1582426, 9.7854329 52.1581415, 9.7854625 52.1581178, 9.7857566 52.1578842, 9.7857923 52.1578537, 9.7859441 52.1577297, 9.7859667 52.1577114, 9.7861674 52.157554, 9.7862115 52.1575143, 9.7865893 52.1574673, 9.7865102 52.1572165)",,,
947617423,,Schlingweg,residential,30,False,True,28.624,"LINESTRING (9.7866423 52.1609845, 9.7862259 52.1609526)",,,
28829105,,Berliner Straße,residential,30,False,True,50.230000000000004,"LINESTRING (9.7866423 52.1609845, 9.7866919 52.1609874, 9.7868698 52.161, 9.7869982 52.1610091, 9.7873297 52.1610326, 9.7873739 52.1610357)",,,
28829116,,Schlingweg,residential,30,True,False,51.527,"LINESTRING (9.7866423 52.1609845, 9.7866829 52.1609464, 9.7868071 52.1608935, 9.7872729 52.160827, 9.7873233 52.1608198)",,,
29427477,L 410,Hauptstraße,secondary,50,False,False,26.097,"LINESTRING (9.7827448 52.1600817, 9.7827055 52.1600038, 9.7826349 52.1598569)",2,,
29462909,,,secondary,,True,False,13.609,"LINESTRING (9.7827448 52.1600817, 9.7828386 52.1600747, 9.7829301 52.1601063)",1,,roundabout
28828479,,Rathausstraße,residential,30,False,True,100.889,"LINESTRING (9.7829301 52.1601063, 9.7830403 52.1600593, 9.7831806 52.1600172, 9.7834302 52.1599858, 9.7835843 52.159975, 9.7838328 52.1599575, 9.7839153 52.1599517, 9.7841108 52.1599425, 9.7842785 52.1599338, 9.7843597 52.1599343)",,,
31963530,,,secondary,,True,False,25.954,"LINESTRING (9.7829301 52.1601063, 9.7829693 52.1601536, 9.7829686 52.1602193, 9.7829282 52.1602714, 9.7828514 52.1603034)",1,,roundabout
29038893,L 410,Hauptstraße,secondary,50,False,False,184.088,"LINESTRING (9.7776202 52.1586016, 9.7777685 52.1585804, 9.7778749 52.1585697, 9.7779306 52.1585661, 9.7785052 52.1585248, 9.7786143 52.1585181, 9.7788854 52.1584837, 9.7791482 52.1584599, 9.7793931 52.1584669, 9.7798573 52.1585273, 9.7801476 52.158565, 9.7802828 52.1585697)",,,
53040836,,Kirchbrink,residential,,False,False,68.251,"LINESTRING (9.7776202 52.1586016, 9.7775929 52.1585543, 9.7775265 52.1585256, 9.7774307 52.1585164, 9.7771869 52.1585092, 9.7770899 52.1585064, 9.7768578 52.1585008, 9.77679 52.1584867, 9.7767346 52.158439)",,,
28828785,,Enzianweg,living_street,,False,False,98.64099999999999,"LINESTRING (9.7837432 52.1576527, 9.7841064 52.1575379, 9.7842787 52.1574506, 9.7844077 52.1573585, 9.7849376 52.1575512)",,,
28828515,,Rosenstraße,residential,30,False,False,78.177,"LINESTRING (9.7849376 52.1575512, 9.7855397 52.156953)",,,
28828515,,Rosenstraße,residential,30,False,True,36.71,"LINESTRING (9.7849376 52.1575512, 9.7848724 52.1576316, 9.7848041 52.1577498, 9.7848279 52.1578638)",,,
28828785,,Enzianweg,living_street,,False,True,98.641,"LINESTRING (9.7849376 52.1575512, 9.7844077 52.1573585, 9.7842787 52.1574506, 9.7841064 52.1575379, 9.7837432 52.1576527)",,,
"[28829847, 130395071]",,Brinkweg,living_street,,False,False,108.727,"LINESTRING (9.7785338 52.1594791, 9.7793274 52.1597412, 9.7798935 52.159986)",,3,
28829191,,Im Schratfeld,living_street,,False,False,18.227,"LINESTRING (9.7868269 52.1622948, 9.7868938 52.1624535)",,,
28829191,,Im Schratfeld,living_street,,False,True,155.162,"LINESTRING (9.7868269 52.1622948, 9.7868009 52.1622446, 9.7867245 52.1620815, 9.7866568 52.1619441, 9.7866434 52.1619093, 9.7866362 52.1618976, 9.7865541 52.1617266, 9.7864794 52.161571, 9.7863879 52.1613804, 9.7863714 52.1613461, 9.7863101 52.1612185, 9.7862268 52.1610449, 9.7862259 52.1609526)",,,
130396149,,Rennemannstieg,living_street,,False,False,134.73600000000002,"LINESTRING (9.7868269 52.1622948, 9.7861935 52.1623974, 9.7859202 52.1624249, 9.7856751 52.1624564, 9.7854636 52.1624787, 9.7853767 52.1624879, 9.7852232 52.1625045, 9.7851124 52.1624985, 9.7850695 52.1623643)",,3,
130396149,,Rennemannstieg,living_street,,False,True,134.736,"LINESTRING (9.7850695 52.1623643, 9.7851124 52.1624985, 9.7852232 52.1625045, 9.7853767 52.1624879, 9.7854636 52.1624787, 9.7856751 52.1624564, 9.7859202 52.1624249, 9.7861935 52.1623974, 9.7868269 52.1622948)",,3,
144711582,,Samlandstraße,living_street,,False,False,32.836,"LINESTRING (9.7870027 52.1625043, 9.7874692 52.1624314)",,,
398283898,,Im Schratfeld,living_street,,True,False,9.725000000000001,"LINESTRING (9.7870027 52.1625043, 9.7869959 52.1625351, 9.7869717 52.162556, 9.786927 52.1625699)",,,
144711582,,Samlandstraße,living_street,,False,True,32.836,"LINESTRING (9.7874692 52.1624314, 9.7870027 52.1625043)",,,
28829149,,Frankfurter Straße,residential,30,False,False,48.863,"LINESTRING (9.7900763 52.1641452, 9.7902669 52.1645688)",,,
28829149,,Frankfurter Straße,residential,30,False,True,53.162,"LINESTRING (9.7900763 52.1641452, 9.7900593 52.1641089, 9.7899919 52.1639655, 9.7898617 52.1638417, 9.7897034 52.1637357)",,,
"[165451443, 165451444]",,Welfenring,residential,30,False,True,160.87400000000002,"LINESTRING (9.7900763 52.1641452, 9.7887452 52.1643777, 9.7884657 52.163805)",,,
165451440,,Welfenring,residential,30,False,False,60.873,"LINESTRING (9.7884657 52.163805, 9.7876056 52.1639511)",,,
"[165451443, 165451444]",,Welfenring,residential,30,False,False,160.87400000000002,"LINESTRING (9.7884657 52.163805, 9.7887452 52.1643777, 9.7900763 52.1641452)",,,
165451443,,Welfenring,residential,30,False,True,68.209,"LINESTRING (9.7884657 52.163805, 9.7892969 52.1636528, 9.7893938 52.1635973)",,,
165451440,,Welfenring,residential,30,False,True,60.873,"LINESTRING (9.7876056 52.1639511, 9.7884657 52.163805)",,,
53040836,,Kirchbrink,residential,,False,True,68.25099999999999,"LINESTRING (9.7767346 52.158439, 9.77679 52.1584867, 9.7768578 52.1585008, 9.7770899 52.1585064, 9.7771869 52.1585092, 9.7774307 52.1585164, 9.7775265 52.1585256, 9.7775929 52.1585543, 9.7776202 52.1586016)",,,
177968712,,Krokusweg,living_street,,False,True,16.271,"LINESTRING (9.7875854 52.157278, 9.7876321 52.1574215)",,,
177968712,,Krokusweg,living_street,,False,False,16.271,"LINESTRING (9.7876321 52.1574215, 9.7875854 52.157278)",,,
967532754,,Krokusweg,living_street,,False,False,60.991,"LINESTRING (9.7876321 52.1574215, 9.7885124 52.1573256)",,,
967532754,,Krokusweg,living_street,,False,True,10.397,"LINESTRING (9.7876321 52.1574215, 9.7874829 52.1574406)",,,
177968711,,Krokusweg,living_street,,False,True,25.815,"LINESTRING (9.7871095 52.1574783, 9.7874829 52.1574406)",,,
28828671,,Krokusweg,living_street,,False,True,10.235,"LINESTRING (9.7875452 52.1578514, 9.7875717 52.157942)",,,
28828671,,Krokusweg,living_street,,False,False,46.036,"LINESTRING (9.7875452 52.1578514, 9.7875254 52.1578207, 9.7875139 52.1577178, 9.7874829 52.1574406)",,,
177968707,,Akeleiweg,living_street,,False,True,82.3,"LINESTRING (9.7875452 52.1578514, 9.787606 52.1578515, 9.7886307 52.1577129, 9.7887268 52.157717)",,,
978114317,,Jahnstraße,residential,30,False,False,35.889,"LINESTRING (9.7908431 52.1591441, 9.7910558 52.1594393)",,,
978114319,,Jahnstraße,residential,30,False,False,48.152,"LINESTRING (9.7908431 52.1591441, 9.7909749 52.1591316, 9.7910754 52.1591662, 9.7911143 52.1592304, 9.7910848 52.1593192, 9.7910558 52.1594393)",,,
978114318,,Jahnstraße,residential,30,False,True,127.504,"LINESTRING (9.7908431 52.1591441, 9.790588 52.1587919, 9.790178 52.158226, 9.7901257 52.1581538, 9.7901144 52.1580912)",,,
28829191,,Im Schratfeld,living_street,,False,True,18.227,"LINESTRING (9.7868938 52.1624535, 9.7868269 52.1622948)",,,
398283898,,Im Schratfeld,living_street,,True,False,10.229,"LINESTRING (9.7868938 52.1624535, 9.7869388 52.1624562, 9.7869705 52.1624675, 9.7870027 52.1625043)",,,
398283898,,Im Schratfeld,living_street,,True,False,20.759999999999998,"LINESTRING (9.786927 52.1625699, 9.7868858 52.1625697, 9.7868311 52.1625483, 9.7868129 52.1625253, 9.7868127 52.1625005, 9.7868604 52.1624604, 9.7868938 52.1624535)",,,
566359283,,Im Schratfeld,living_street,,False,True,86.295,"LINESTRING (9.786927 52.1625699, 9.7869679 52.1626539, 9.7870057 52.162732, 9.7870624 52.162849, 9.7872323 52.1631881, 9.7872846 52.1633142)",,,
438271829,,Ziegeleistraße,residential,,False,True,88.689,"LINESTRING (9.7806792 52.1614927, 9.7805946 52.1614277, 9.7794488 52.1615556)",,,
937075976,,Akeleiweg,living_street,,False,True,56.82,"LINESTRING (9.7868133 52.1581533, 9.7872553 52.1580302, 9.7875717 52.157942)",,,
978114317,,Jahnstraße,residential,30,False,True,35.889,"LINESTRING (9.7910558 52.1594393, 9.7908431 52.1591441)",,,
978114319,,Jahnstraße,residential,30,False,True,48.151999999999994,"LINESTRING (9.7910558 52.1594393, 9.7910848 52.1593192, 9.7911143 52.1592304, 9.7910754 52.1591662, 9.7909749 52.1591316, 9.7908431 52.1591441)",,,
