osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access,ref
91402151,,Gleiwitzer Straße,residential,50,False,False,224.61099999999996,"LINESTRING (12.1909903 48.9892093, 12.1907732 48.9889281, 12.1907628 48.9889144, 12.1907235 48.9888678, 12.190306 48.9883577, 12.1902316 48.9882707, 12.190176 48.9882348, 12.1900691 48.9881831, 12.1898929 48.9881248, 12.1898036 48.9880563, 12.1897692 48.988026, 12.1896037 48.9878232, 12.1894688 48.9876579, 12.1893468 48.9875381)",,,
91402151,,Gleiwitzer Straße,residential,50,False,True,41.844,"LINESTRING (12.1909903 48.9892093, 12.1910677 48.9893044, 12.191267 48.9895389)",,,
"[225886380, 1013557627, 1013557628]","['2', '3']",Walhallastraße,secondary,60,False,False,221.79800000000003,"LINESTRING (12.1900477 48.9895431, 12.1895949 48.9889654, 12.1892252 48.9884937, 12.1890824 48.9883115, 12.1888177 48.9879738, 12.1886565 48.9877696)",,,St 2145
"[1265257800, 4088948]",,Königsberger Straße,tertiary,50,False,True,78.154,"LINESTRING (12.1900477 48.9895431, 12.190855 48.9892572, 12.1909903 48.9892093)",,,
4088959,,Waldenburger Straße,tertiary,50,False,True,90.104,"LINESTRING (12.1992853 48.9913292, 12.1992725 48.9913725, 12.1992749 48.9914381, 12.1992895 48.9915032, 12.199319 48.9915569, 12.1994252 48.991694, 12.1996355 48.9919494, 12.1996595 48.9919858, 12.1996747 48.9920384, 12.1996696 48.9920787)",,,
273777439,,Schulstraße,living_street,,True,False,98.194,"LINESTRING (12.1992853 48.9913292, 12.1991796 48.9913235, 12.1991268 48.9913236, 12.1990741 48.9913297, 12.1988338 48.9913884, 12.1988018 48.9913993, 12.1982639 48.9915824, 12.1980553 48.9916534)",,,
846311923,,Waldenburger Straße,tertiary,50,False,False,27.554000000000002,"LINESTRING (12.1992853 48.9913292, 12.1993136 48.991245, 12.1993478 48.9911901, 12.1994229 48.9911005)",,,
4088953,,Schlesische Straße,residential,,False,True,70.922,"LINESTRING (12.1967343 48.9917226, 12.1958832 48.9920307)",,,
233241378,,Schlesische Straße,residential,30,False,False,228.02599999999998,"LINESTRING (12.1967343 48.9917226, 12.196518 48.991452, 12.1964139 48.9913204, 12.1963667 48.9912604, 12.1962627 48.991136, 12.1961176 48.9909615, 12.1960906 48.9909291, 12.1960129 48.9908357, 12.1959791 48.9907951, 12.1956502 48.9903999, 12.1955218 48.9902456, 12.1953263 48.9900123, 12.1952468 48.9899192)",,,
233241378,,Schlesische Straße,residential,30,False,True,39.632,"LINESTRING (12.1967343 48.9917226, 12.1967436 48.9917342, 12.1970063 48.9920311)",,,
423456902,,Haidauer Straße,residential,50,False,False,82.901,"LINESTRING (12.1977302 48.9846277, 12.1976882 48.9846428, 12.1976165 48.9846671, 12.1969158 48.9849045, 12.1967213 48.9849704)",,,
423456902,,Haidauer Straße,residential,50,False,True,122.89099999999999,"LINESTRING (12.1977302 48.9846277, 12.1981648 48.9844709, 12.1987511 48.9842602, 12.1992073 48.9840969)",,,
893654914,,Kastanienallee,residential,,False,False,188.847,"LINESTRING (12.1977302 48.9846277, 12.1979404 48.9848973, 12.1986362 48.9846489, 12.19876 48.9846274, 12.1993087 48.9844333, 12.1993677 48.9844011, 12.1993851 48.9843675, 12.1993779 48.9843265, 12.1992969 48.9842175, 12.1992073 48.9840969)",,,
423456902,,Haidauer Straße,residential,50,False,False,122.891,"LINESTRING (12.1992073 48.9840969, 12.1987511 48.9842602, 12.1981648 48.9844709, 12.1977302 48.9846277)",,,
893654914,,Kastanienallee,residential,,False,True,188.84700000000004,"LINESTRING (12.1992073 48.9840969, 12.1992969 48.9842175, 12.1993779 48.9843265, 12.1993851 48.9843675, 12.1993677 48.9844011, 12.1993087 48.9844333, 12.19876 48.9846274, 12.1986362 48.9846489, 12.1979404 48.9848973, 12.1977302 48.9846277)",,,
423456902,,Haidauer Straße,residential,50,False,True,109.324,"LINESTRING (12.1992073 48.9840969, 12.1993277 48.9840515, 12.1998324 48.983878, 12.2000727 48.9837856, 12.2002678 48.9836988, 12.2004795 48.9835833)",,,
