osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,width,access,tunnel,bridge
224541123,False,2,Rentforter Straße,residential,30,True,118.735,"LINESTRING (6.98127 51.574937, 6.9814524 51.5749922, 6.9821191 51.5750021, 6.9825643 51.5749663, 6.9828466 51.5749229, 6.9829456 51.5748951)",,,,,,
178328111,False,,In der Dorfheide,tertiary,30,False,113.071,"LINESTRING (6.985395 51.5690705, 6.9845344 51.5682057)",,,,,,
48147112,False,,In der Mark,residential,30,False,181.174,"LINESTRING (6.985395 51.5690705, 6.983661 51.5696809, 6.983336 51.5698683, 6.9832171 51.5699566)",,,,,,
178328111,False,,In der Dorfheide,tertiary,30,True,47.985,"LINESTRING (6.985395 51.5690705, 6.9857222 51.5694145, 6.9857533 51.5694399)",,,,,,
"[35877050, 35877051, 115788130]",False,,Kortestraße,residential,30,"[False, True]",173.07100000000003,"LINESTRING (6.9832171 51.5699566, 6.98319 51.5699434, 6.9828416 51.5697697, 6.9827892 51.5697447, 6.9827016 51.5697008, 6.9825612 51.5696351, 6.9825107 51.5696115, 6.9824996 51.5696062, 6.9821106 51.5694232, 6.9821063 51.5694212, 6.9817183 51.5692313, 6.9816606 51.5692071, 6.9815114 51.5691487, 6.9811718 51.5690772)",,,,,,
35877050,False,,Kortestraße,residential,30,True,104.632,"LINESTRING (6.9832171 51.5699566, 6.9835917 51.5701443, 6.9838508 51.5702742, 6.9843895 51.5705519)",,,,,,
48147112,False,,In der Mark,residential,30,True,181.17399999999998,"LINESTRING (6.9832171 51.5699566, 6.983336 51.5698683, 6.983661 51.5696809, 6.985395 51.5690705)",,,,,,
48147108,False,,Wibbeltstraße,residential,10,True,105.678,"LINESTRING (6.9931978 51.5694305, 6.9930154 51.5703741)",,,,,,
35739224,False,2,Obere Goethestraße,residential,30,False,118.113,"LINESTRING (6.9910451 51.5749667, 6.9911056 51.5751143, 6.9907981 51.5760039)",,,,,,
46742343,True,1,,secondary,50,False,20.5,"LINESTRING (6.9864454 51.5694829, 6.9864866 51.5694874, 6.9865257 51.5694968, 6.9865611 51.5695107, 6.9865917 51.5695284, 6.9866162 51.5695495, 6.9866338 51.5695731, 6.9866444 51.5696006)",,roundabout,,,,
147446040,False,2,Schützenstraße,secondary,50,False,96.745,"LINESTRING (6.9864454 51.5694829, 6.9864546 51.5694085, 6.9864783 51.569258, 6.9865051 51.5691247, 6.9865343 51.5689308, 6.9865662 51.5686163)",,,,,,
"[612770179, 324222535]",False,"['2', '3']",Schützenstraße,secondary,50,False,123.35,"LINESTRING (6.9854441 51.5713831, 6.9854084 51.5714084, 6.9851683 51.5715618, 6.9849162 51.571721, 6.9847375 51.5718486, 6.9842662 51.572215)",L 615,,,,,
612770184,True,1,Schützenstraße,secondary,50,False,29.821,"LINESTRING (6.9854441 51.5713831, 6.9854754 51.5713309, 6.9855613 51.5712517, 6.9856216 51.5711409)",L 615,,,,,
321127255,False,2,Rentforter Straße,residential,30,False,106.249,"LINESTRING (6.985492 51.5742826, 6.9840556 51.5746233)",,,,,,
147587164,False,2,Friedenstraße,residential,30,False,222.29299999999998,"LINESTRING (6.985492 51.5742826, 6.9854362 51.5741739, 6.9853932 51.5741394, 6.9826508 51.5734425)",,,,,,
321127255,False,2,Rentforter Straße,residential,30,True,104.23899999999999,"LINESTRING (6.985492 51.5742826, 6.9858577 51.5741995, 6.9864369 51.5740704, 6.9865151 51.5740534, 6.9865917 51.5740367, 6.9867712 51.5739959, 6.9869105 51.5739639)",,,,,,
983265811,False,,Uhlandstraße,living_street,,False,19.701,"LINESTRING (6.9904874 51.5685029, 6.9907715 51.5685173)",,,,,,
738938353,True,,Uhlandstraße,living_street,30,False,32.569,"LINESTRING (6.9904874 51.5685029, 6.9905239 51.5685411, 6.9905368 51.5685781, 6.9904991 51.5687874)",,,,,,
321127255,False,2,Rentforter Straße,residential,30,True,106.249,"LINESTRING (6.9840556 51.5746233, 6.985492 51.5742826)",,,,,,
171812070,False,2,Mittelstraße,residential,30,False,138.22,"LINESTRING (6.9840556 51.5746233, 6.9841928 51.5746588, 6.9849816 51.5748632, 6.9855597 51.5750182, 6.9856396 51.5750394, 6.9858974 51.5751079)",,,,,,
224541121,False,2,Rentforter Straße,residential,30,False,82.46199999999999,"LINESTRING (6.9840556 51.5746233, 6.9830439 51.5748668, 6.9829456 51.5748951)",,,,,,
171812070,False,2,Mittelstraße,residential,30,True,216.41500000000002,"LINESTRING (6.9888852 51.5756823, 6.9886222 51.5756394, 6.9881469 51.5755636, 6.9876249 51.5754778, 6.9869696 51.5753617, 6.9862766 51.5752066, 6.9858974 51.5751079)",,,,,,
237940908,False,2,Mittelstraße,residential,30,False,136.94799999999998,"LINESTRING (6.9888852 51.5756823, 6.989041 51.575708, 6.9895967 51.5757996, 6.9899352 51.5758606, 6.9907981 51.5760039)",,,,,,
"[23430035, 321021148]",False,2,Postallee,tertiary,50,True,141.16500000000002,"LINESTRING (6.9888852 51.5756823, 6.9889062 51.5756072, 6.9889812 51.5753838, 6.9890689 51.5751224, 6.9891146 51.5749864, 6.9891746 51.5748318, 6.9892638 51.5746763, 6.9893248 51.5745483, 6.9893352 51.574447)",,,,,,
473821477,True,1,,secondary,50,False,13.463,"LINESTRING (6.9924363 51.5749122, 6.9923644 51.5748868, 6.992332 51.5748596, 6.9923133 51.5748257)",,roundabout,,,,
35445286,False,,Goethestraße,living_street,,False,53.995,"LINESTRING (6.9917959 51.5728039, 6.9919353 51.5723261)",,,,,,
35445286,False,,Goethestraße,living_street,,True,17.77,"LINESTRING (6.9917959 51.5728039, 6.9917533 51.5729615)",,,,,,
"[424375505, 424375506, 35739218]",False,,Am Timmerhof,living_street,,False,28.618,"LINESTRING (6.9917959 51.5728039, 6.9919532 51.5728243, 6.9920862 51.5728411, 6.9922017 51.5728551)",,,,,building_passage,
35739218,False,,Am Timmerhof,living_street,,False,103.257,"LINESTRING (6.9922017 51.5728551, 6.9921492 51.5730001, 6.9926598 51.5730796, 6.9927167 51.5730422, 6.9927194 51.5729896, 6.9922017 51.5728551)",,,,,,
35739218,False,,Am Timmerhof,living_street,,True,103.25699999999999,"LINESTRING (6.9922017 51.5728551, 6.9927194 51.5729896, 6.9927167 51.5730422, 6.9926598 51.5730796, 6.9921492 51.5730001, 6.9922017 51.5728551)",,,,,,
"[424375506, 35739218, 424375505]",False,,Am Timmerhof,living_street,,True,28.618,"LINESTRING (6.9922017 51.5728551, 6.9920862 51.5728411, 6.9919532 51.5728243, 6.9917959 51.5728039)",,,,,building_passage,
"[26267232, 147446001, 842820124]",False,2,Horster Straße,secondary,50,False,50.003,"LINESTRING (6.9946756 51.5685908, 6.9946545 51.5686288, 6.9945934 51.5687645, 6.9945156 51.5689624, 6.9944969 51.5690262)",L 615,,,,,yes
581962667,True,1,Jovyplatz,tertiary,30,False,24.273,"LINESTRING (6.9862093 51.5696244, 6.9861048 51.5695781, 6.9859253 51.569496)",,,,,,
581962669,True,1,,secondary,50,False,10.169,"LINESTRING (6.9862093 51.5696244, 6.9862184 51.569579, 6.9862512 51.5695381)",,roundabout,,,,
386460369,True,1,,secondary,50,False,15.390999999999998,"LINESTRING (6.9862512 51.5695381, 6.9862679 51.5695256, 6.9863053 51.5695057, 6.9863489 51.5694916, 6.9863963 51.5694838, 6.9864454 51.5694829)",,roundabout,,,,
581962668,False,,Jovyplatz,tertiary,30,False,13.425,"LINESTRING (6.9859253 51.569496, 6.9857533 51.5694399)",,,,,,
24233398,True,1,Jovyplatz,tertiary,30,False,23.042,"LINESTRING (6.9859253 51.569496, 6.9861232 51.5695273, 6.9862512 51.5695381)",,,,,,
178328111,False,,In der Dorfheide,tertiary,30,True,113.071,"LINESTRING (6.9845344 51.5682057, 6.985395 51.5690705)",,,,,,
581962672,True,,In der Dorfheide,tertiary,30,False,20.04,"LINESTRING (6.9845344 51.5682057, 6.984465 51.5681404, 6.9844467 51.5680752, 6.9844507 51.5680395)",,,,,,
"[24374013, 581962670]",True,,Gildenstraße,residential,50,False,152.68,"LINESTRING (6.9844507 51.5680395, 6.9845729 51.5680619, 6.986467 51.5683414, 6.9865982 51.5683608)",K 39,,,,,
"[386460354, 1104207635]",False,,Gildenstraße,tertiary,50,True,182.869,"LINESTRING (6.9844507 51.5680395, 6.9842158 51.5680006, 6.9840074 51.5679576, 6.983812 51.5679326, 6.9834986 51.5678982, 6.9818793 51.5676565)",K 39,,,,,
"[35445283, 24235797, 8453303]",False,2,"['Friedrich-Ebert-Straße', 'Postallee']",living_street,10,"[False, True]",246.25300000000001,"LINESTRING (6.9893762 51.5743111, 6.989396 51.5741238, 6.9894131 51.5740672, 6.9895873 51.5734902, 6.9896213 51.5733775, 6.9896526 51.5733125, 6.9897386 51.573257, 6.9897803 51.573203, 6.9898233 51.5729704, 6.9899298 51.5723945, 6.989942 51.5723274, 6.9899698 51.5721468)",,,,,,
432866846,True,1,,secondary,50,False,9.591,"LINESTRING (6.9893762 51.5743111, 6.9894214 51.5743171, 6.9894591 51.5743338, 6.9894828 51.5743585)",,roundabout,,,,
"[651973832, 24154303]",False,,"['Jovyplatz', 'Friedrichstraße']","['residential', 'living_street']",30,False,7.048,"LINESTRING (6.9856216 51.5711409, 6.9856618 51.5711643, 6.985694 51.5711855)",,,,,,
24154303,False,,Jovyplatz,residential,30,True,100.838,"LINESTRING (6.9856216 51.5711409, 6.9855434 51.5711233, 6.9849086 51.5709965, 6.9842338 51.5708611)",,,,,,
612770184,True,1,Schützenstraße,secondary,50,False,164.837,"LINESTRING (6.9856216 51.5711409, 6.9856766 51.5710379, 6.9859021 51.5706219, 6.9860199 51.5703915, 6.9861808 51.5700864, 6.9862989 51.5698163, 6.9863062 51.5697726, 6.9862925 51.5697251)",L 615,,,,,
147446042,True,1,Schützenstraße,secondary,50,False,29.183999999999997,"LINESTRING (6.985694 51.5711855, 6.9856424 51.5712771, 6.9855653 51.5713384, 6.9854441 51.5713831)",L 615,,,,,
"[651973832, 34286990]",False,,Friedrichstraße,living_street,,False,62.104,"LINESTRING (6.985694 51.5711855, 6.9857691 51.571205, 6.9863383 51.5713132, 6.98648 51.5712637, 6.9865384 51.5712706)",,,,,,
"[651973832, 24154303]",False,,"['Jovyplatz', 'Friedrichstraße']","['living_street', 'residential']",30,True,7.048,"LINESTRING (6.985694 51.5711855, 6.9856618 51.5711643, 6.9856216 51.5711409)",,,,,,
147446044,True,1,,secondary,50,False,12.931000000000001,"LINESTRING (6.9862925 51.5697251, 6.9862434 51.5696913, 6.986215 51.5696498, 6.9862093 51.5696244)",,roundabout,,,,
147446042,True,1,Schützenstraße,secondary,50,False,167.481,"LINESTRING (6.986444 51.5697538, 6.9864149 51.5697896, 6.9863922 51.5698343, 6.9862535 51.570099, 6.9860983 51.5704027, 6.9859759 51.5706432, 6.9859336 51.5707215, 6.9857631 51.571055, 6.985694 51.5711855)",L 615,,,,,
147446044,True,1,,secondary,50,False,11.166,"LINESTRING (6.986444 51.5697538, 6.9864002 51.5697531, 6.9863575 51.569747, 6.9862925 51.5697251)",,roundabout,,,,
24154302,False,,Jovyplatz,residential,30,True,36.027,"LINESTRING (6.9842338 51.5708611, 6.9842732 51.5707831, 6.9843675 51.5705958, 6.9843895 51.5705519)",,,,,,
24154303,False,,Jovyplatz,residential,30,False,100.83800000000001,"LINESTRING (6.9842338 51.5708611, 6.9849086 51.5709965, 6.9855434 51.5711233, 6.9856216 51.5711409)",,,,,,
178120471,False,2,Am Allhagen,residential,30,False,141.573,"LINESTRING (6.9842338 51.5708611, 6.9840313 51.5712167, 6.9840146 51.571246, 6.9835645 51.5720644)",,,,,,
581962668,False,,Jovyplatz,tertiary,30,True,13.425,"LINESTRING (6.9857533 51.5694399, 6.9859253 51.569496)",,,,,,
178328111,False,,In der Dorfheide,tertiary,30,False,47.985,"LINESTRING (6.9857533 51.5694399, 6.9857222 51.5694145, 6.985395 51.5690705)",,,,,,
"[24154299, 612770196]",False,,Jovyplatz,residential,30,False,162.103,"LINESTRING (6.9857533 51.5694399, 6.9857094 51.5694912, 6.9855321 51.5698748, 6.9854991 51.5699161, 6.9851798 51.5700189, 6.9849228 51.5701485, 6.9847252 51.5702561, 6.9843895 51.5705519)",,,,,,
"[26267233, 653149625, 322575879]",False,"['2', '3']",Horster Straße,secondary,50,False,170.95100000000002,"LINESTRING (6.9944969 51.5690262, 6.9944582 51.5691588, 6.9942718 51.5698224, 6.9942489 51.5699002, 6.9941985 51.5700714, 6.994073 51.570447, 6.9940478 51.5705379)",L 615,,,,,
"[35335304, 842820123]",False,,Uhlandstraße,residential,30,True,227.551,"LINESTRING (6.9944969 51.5690262, 6.9943635 51.5690043, 6.99433 51.5690023, 6.9920735 51.5688734, 6.9913243 51.5688344, 6.9912216 51.5688309)",K 39,,,,,
"[26267232, 147446001, 842820124]",False,2,Horster Straße,secondary,50,True,50.003,"LINESTRING (6.9944969 51.5690262, 6.9945156 51.5689624, 6.9945934 51.5687645, 6.9946545 51.5686288, 6.9946756 51.5685908)",L 615,,,,,yes
983265811,False,,Uhlandstraße,living_street,,True,19.701,"LINESTRING (6.9907715 51.5685173, 6.9904874 51.5685029)",,,,,,
"[1029071138, 35739228, 35739229]",False,1,Paßmannstraße,"['living_street', 'residential']",30,True,246.627,"LINESTRING (6.9811631 51.5754364, 6.9808448 51.575439, 6.9808482 51.5755385, 6.980856 51.5757024, 6.9810096 51.5757045, 6.9815915 51.5757409, 6.9836793 51.575762)",,,,yes,,
