osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,bridge,junction,width
"[54684369, 1052740266, 309759698, 1052740391]",Berliner Straße,secondary,50,False,"[False, True]",116.11000000000001,,"LINESTRING (12.3400264 52.6059879, 12.3398906 52.6060164, 12.3397875 52.6060398, 12.3394962 52.6061051, 12.3386873 52.6062843, 12.3385582 52.6063135, 12.3384106 52.6063449)",,,,
708606976,August-Bebel-Platz,secondary,,True,False,15.099,,"LINESTRING (12.3400264 52.6059879, 12.3400151 52.6059616, 12.340016 52.6059345, 12.3400292 52.6059085, 12.3400535 52.6058857, 12.3400871 52.6058678)",,,roundabout,
4544116,Mittelstraße,residential,30,False,False,247.611,,"LINESTRING (12.3402885 52.6060211, 12.3403752 52.6060859, 12.3404504 52.6061625, 12.3407636 52.6066995, 12.3408873 52.606914, 12.341398 52.6078071, 12.3415702 52.6081008)",,,,
708606976,August-Bebel-Platz,secondary,,True,False,21.18,,"LINESTRING (12.3402885 52.6060211, 12.3402455 52.6060392, 12.3401953 52.6060479, 12.340143 52.6060465, 12.3400943 52.6060351, 12.340054 52.6060149, 12.3400264 52.6059879)",,,roundabout,
4617753,Große Hagenstraße,residential,30,False,True,110.05099999999999,,"LINESTRING (12.3444913 52.6082028, 12.3444189 52.6082441, 12.3436235 52.6086981, 12.3433043 52.608881)",,,,
"[1028430290, 1028430210, 1028430291]",Goethestraße,residential,30,False,False,82.496,,"LINESTRING (12.3444913 52.6082028, 12.3444374 52.6081333, 12.3443285 52.6079981, 12.3440568 52.6076668, 12.3439504 52.6075376)",,,,
"[52466908, 309759701, 55344293]",Brandenburger Straße,primary,50,False,True,205.35899999999998,"['2', '1']","LINESTRING (12.3381791 52.6062823, 12.3381318 52.6062012, 12.3379989 52.6059872, 12.3376025 52.6052782, 12.3371776 52.6045386)",B 102,,,
309759704,,primary,,True,False,19.276,,"LINESTRING (12.3381791 52.6062823, 12.3382342 52.6062733, 12.3382911 52.606276, 12.3383432 52.6062901, 12.3383847 52.606314, 12.3384106 52.6063449)",,,roundabout,
"[1052740266, 54684369, 309759698, 1052740391]",Berliner Straße,secondary,50,False,"[False, True]",116.11,,"LINESTRING (12.3384106 52.6063449, 12.3385582 52.6063135, 12.3386873 52.6062843, 12.3394962 52.6061051, 12.3397875 52.6060398, 12.3398906 52.6060164, 12.3400264 52.6059879)",,,,
309759704,,primary,,True,False,15.317,,"LINESTRING (12.3384106 52.6063449, 12.3384181 52.606372, 12.3384135 52.6063994, 12.3383969 52.6064251, 12.3383697 52.6064472, 12.3383338 52.606464)",,,roundabout,
"[4551764, 1052740503]",Berliner Straße,secondary,50,False,False,109.34,,"LINESTRING (12.3380899 52.6064083, 12.3379406 52.6064427, 12.3378373 52.6064649, 12.3365661 52.6067408)",,,,
309759704,,primary,,True,False,16.654,,"LINESTRING (12.3380899 52.6064083, 12.338081 52.6063788, 12.3380866 52.606349, 12.338106 52.6063215, 12.3381378 52.6062986, 12.3381791 52.6062823)",,,roundabout,
309759704,,primary,,True,False,20.003999999999998,,"LINESTRING (12.3383338 52.606464, 12.3382781 52.6064762, 12.3382188 52.606476, 12.3381634 52.6064633, 12.3381185 52.6064398, 12.3380899 52.6064083)",,,roundabout,
1193294074,Fehrbelliner Straße,primary,50,False,False,25.804000000000002,2,"LINESTRING (12.3383338 52.606464, 12.3384 52.6065637, 12.3384699 52.6066808)",B 102,,,
52155089,Baustraße,residential,30,False,False,62.996,,"LINESTRING (12.3358576 52.6080689, 12.3357073 52.6081007, 12.3350842 52.6082293, 12.3349756 52.6082535)",,,,
1124864556,Fehrbelliner Straße,primary,50,False,True,11.637,,"LINESTRING (12.3396706 52.6086504, 12.3396133 52.6085517)",B 102,,,
"[56078873, 56078876]",Fehrbelliner Straße,primary,50,False,False,201.894,2,"LINESTRING (12.3396706 52.6086504, 12.3397662 52.608806, 12.3398179 52.6088903, 12.339905 52.6090358, 12.3407119 52.6103524)",B 102,,,
"[1214071330, 1214071331, 1124864557, 46902333]",Kleine Waldemarstraße,residential,30,False,True,134.416,,"LINESTRING (12.3396706 52.6086504, 12.3395834 52.608688, 12.3393124 52.6088049, 12.3392321 52.6088569, 12.3391469 52.6089121, 12.3383971 52.6094446, 12.3383256 52.6095285)",,,,
1137683150,,living_street,,False,True,40.839,,"LINESTRING (12.338953 52.6065726, 12.3391586 52.606918)",,,,
1137856445,Berliner Straße,living_street,,False,False,37.878,,"LINESTRING (12.338953 52.6065726, 12.3394766 52.6064504)",,,,
1137856445,Berliner Straße,living_street,,False,True,14.042,,"LINESTRING (12.338953 52.6065726, 12.3387589 52.6066179)",,,,
1137683150,,living_street,,False,False,40.839,,"LINESTRING (12.3391586 52.606918, 12.338953 52.6065726)",,,,
56024753,,living_street,,False,False,33.379999999999995,,"LINESTRING (12.3391586 52.606918, 12.3387774 52.6070064, 12.3386962 52.6070241)",,,,
56024753,,living_street,,False,True,74.845,,"LINESTRING (12.3391586 52.606918, 12.339621 52.6068093, 12.3396288 52.6067807, 12.3394766 52.6064504)",,,,
