osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,access,tunnel,junction,width
162235993,False,Rheingaustraße,living_street,True,18.544,"LINESTRING (8.6096006 49.4734193, 8.6096687 49.4733431, 8.6097198 49.4732718)",,,,,,,
73498861,False,Seilergasse,living_street,True,44.44,"LINESTRING (8.6089947 49.4733574, 8.6090402 49.4733606, 8.6094343 49.4733888, 8.6096006 49.4734193)",,,,yes,,,
553700022,False,Weinheimer Straße,tertiary,False,8.559,"LINESTRING (8.6145525 49.4745585, 8.6144893 49.4744934)",K 4238,50,2,,,,
553700021,False,Weinheimer Straße,tertiary,True,132.857,"LINESTRING (8.6145525 49.4745585, 8.6148168 49.4748232, 8.6153137 49.4753025, 8.6155872 49.4755459)",K 4238,50,2,,,,
809636762,False,Zieglerwasen,residential,False,55.609,"LINESTRING (8.6145525 49.4745585, 8.6144991 49.4745886, 8.6143307 49.4746824, 8.6139116 49.4748306)",,30,,,,,
175425172,False,Weinheimer Straße,tertiary,False,153.75300000000001,"LINESTRING (8.617059 49.4765442, 8.6169515 49.4764793, 8.6165234 49.4761957, 8.6162154 49.4759769, 8.6158006 49.4756921, 8.6155872 49.4755459)",K 4238,50,2,,,,
891186636,True,Weinheimer Straße,tertiary,False,23.04,"LINESTRING (8.617059 49.4765442, 8.6172839 49.4765966, 8.6173592 49.4766141)",K 4238,50,1,,,,
28562336,False,Gropengießerstraße,residential,True,97.40599999999999,"LINESTRING (8.6079939 49.4690528, 8.6072933 49.4690375, 8.6068619 49.4690701, 8.6066526 49.4690946)",,30,,,,,
28562259,False,Eponastraße,living_street,False,139.692,"LINESTRING (8.6116194 49.469226, 8.6120956 49.469409, 8.6129375 49.4697532, 8.6132877 49.4696488)",,,,,,,
171661572,False,Heidelberger Straße,living_street,False,92.604,"LINESTRING (8.6116194 49.469226, 8.6115266 49.469314, 8.610947 49.4699348)",,,1,,,,
897925810,False,Heidelberger Straße,residential,False,119.20599999999999,"LINESTRING (8.6116194 49.469226, 8.6116359 49.4692066, 8.61168 49.4691541, 8.6119906 49.4688496, 8.612399 49.4684544, 8.6125366 49.4683356)",,30,,,,,
239039190,False,Hauptstraße,living_street,True,14.797,"LINESTRING (8.6083722 49.4714113, 8.6085425 49.4714852)",,,,,,,
"[28529028, 180542806, 180542807]",False,Mühlgasse,living_street,"[False, True]",38.89000000000001,"LINESTRING (8.6083722 49.4714113, 8.6082416 49.471543, 8.6081579 49.4716102, 8.6081279 49.4716407, 8.6080996 49.471679, 8.6080771 49.4717028)",,,,yes,building_passage,,
"[174737910, 239039190]",False,"['Hauptstraße', 'Neckartorplatz']",living_street,False,121.976,"LINESTRING (8.6083722 49.4714113, 8.6080845 49.4713103, 8.6080266 49.4712904, 8.607953 49.4712651, 8.6077485 49.4712014, 8.6076666 49.4711805, 8.6073276 49.4711178, 8.6069154 49.4710398, 8.6067997 49.4710376)",,,,,,,
239039190,False,Hauptstraße,living_street,False,14.797,"LINESTRING (8.6085425 49.4714852, 8.6083722 49.4714113)",,,,,,,
38077072,False,Kirchenstraße,living_street,False,93.382,"LINESTRING (8.6085425 49.4714852, 8.608697 49.471313, 8.6087259 49.4712859, 8.6088859 49.4711844, 8.6091225 49.4710178, 8.6093308 49.4708783, 8.6093815 49.4708537)",,7,,,,,
162235993,False,Rheingaustraße,living_street,False,19.676,"LINESTRING (8.6104166 49.4725062, 8.6103359 49.4726752)",,,,,,,
37740317,True,Hauptstraße,living_street,False,53.992000000000004,"LINESTRING (8.6104166 49.4725062, 8.6103382 49.4725107, 8.6102417 49.472498, 8.6100862 49.4724565, 8.6097325 49.4723324)",,,,,,,
436850237,False,Hauptstraße,living_street,True,12.366,"LINESTRING (8.6104166 49.4725062, 8.610483 49.4724705, 8.6105631 49.4724521)",,,,,,,
30501196,False,Weinheimer Straße,tertiary,False,21.139000000000003,"LINESTRING (8.6137801 49.4735611, 8.6137519 49.4734781, 8.6137498 49.473373)",K 4238,30,2,,,,
30501197,False,Weinheimer Straße,tertiary,True,58.84400000000001,"LINESTRING (8.6137801 49.4735611, 8.6139336 49.4738506, 8.6140144 49.4739681, 8.614083 49.4740512)",K 4238,30,,,,,
28660607,False,Zwingertgasse,living_street,False,38.015,"LINESTRING (8.609268 49.473823, 8.6094672 49.4738691, 8.6095805 49.4738783, 8.6097809 49.4738745)",,,,,,,
162235993,False,Rheingaustraße,living_street,False,26.659,"LINESTRING (8.609268 49.473823, 8.609162 49.4738476, 8.6090396 49.4738506, 8.6089102 49.4738282)",,,,,,,
162235993,False,Rheingaustraße,living_street,True,51.045,"LINESTRING (8.609268 49.473823, 8.6093358 49.4737657, 8.6096006 49.4734193)",,,,,,,
27995532,False,Preysingstraße,living_street,False,41.63,"LINESTRING (8.6089102 49.4738282, 8.6087698 49.4741913)",,,,,,,
162235993,False,Rheingaustraße,living_street,False,74.066,"LINESTRING (8.6089102 49.4738282, 8.6086489 49.4737576, 8.6079636 49.4735726)",,,,,,,
162235993,False,Rheingaustraße,living_street,True,26.659,"LINESTRING (8.6089102 49.4738282, 8.6090396 49.4738506, 8.609162 49.4738476, 8.609268 49.473823)",,,,,,,
30501197,False,Weinheimer Straße,tertiary,False,10.653,"LINESTRING (8.6141553 49.4741347, 8.614083 49.4740512)",K 4238,30,,,,,
306222685,False,Weinheimer Straße,tertiary,True,22.347,"LINESTRING (8.6141553 49.4741347, 8.6142229 49.4742169, 8.6143103 49.4743085)",K 4238,50,2,,,,
1113250039,True,Luisenstraße,residential,False,26.479,"LINESTRING (8.6141553 49.4741347, 8.614075 49.4741603, 8.6138075 49.4742071)",,30,,,,,
27995532,False,Preysingstraße,living_street,True,41.63,"LINESTRING (8.6087698 49.4741913, 8.6089102 49.4738282)",,,,,,,
"[27995532, 174958390]",False,Preysingstraße,"['living_street', 'residential']",False,41.69799999999999,"LINESTRING (8.6087698 49.4741913, 8.6087461 49.4743921, 8.6087455 49.4745657)",,30,,,,,
174958391,False,Preysingstraße,living_street,False,55.987,"LINESTRING (8.6087698 49.4741913, 8.608554 49.474185, 8.6082648 49.4741552, 8.608009 49.4741077)",,,,,,,
28271838,False,Schmezerstraße,residential,False,119.721,"LINESTRING (8.6055532 49.4750641, 8.6054854 49.4749761, 8.6054501 49.4748378, 8.6054456 49.4746901, 8.6054688 49.4745364, 8.6055199 49.4743633, 8.6055615 49.4742474, 8.6056714 49.4740176)",,30,,,,,
162236027,False,Uhlandstraße,residential,True,83.32300000000001,"LINESTRING (8.6055532 49.4750641, 8.6053786 49.4751599, 8.6051718 49.4752498, 8.604984 49.4752975, 8.6045111 49.4753208)",,30,,,,,
599647630,False,Uhlandstraße,residential,False,48.403999999999996,"LINESTRING (8.6055532 49.4750641, 8.6057533 49.474987, 8.605859 49.4749612, 8.6060691 49.474955, 8.6061831 49.4749576)",,30,,,,,6.3
233403861,False,Wallstadter Straße,tertiary,True,31.662,"LINESTRING (8.6061831 49.4749576, 8.6062108 49.4751104, 8.6062583 49.4752376)",L 597,50,2,,,,
599647630,False,Uhlandstraße,residential,True,48.404,"LINESTRING (8.6061831 49.4749576, 8.6060691 49.474955, 8.605859 49.4749612, 8.6057533 49.474987, 8.6055532 49.4750641)",,30,,,,,6.3
"[1236973402, 822917651, 1001034540]",False,Wallstadter Straße,tertiary,False,77.645,"LINESTRING (8.6061831 49.4749576, 8.6061905 49.4748587, 8.6062562 49.4746615, 8.606344 49.474493, 8.6064594 49.4742866)",L 597,30,"['2', '3']",,,,
27995817,False,Kurzgewannstraße,residential,False,57.403999999999996,"LINESTRING (8.6122926 49.4750776, 8.6123666 49.4746635, 8.6123754 49.4745643)",,30,,,,,
27995817,False,Kurzgewannstraße,residential,True,91.351,"LINESTRING (8.6122926 49.4750776, 8.6122177 49.475693, 8.6122085 49.4757374, 8.6121618 49.4758939)",,30,,,,,
162235990,False,Schwarzkreuzstraße,residential,True,121.365,"LINESTRING (8.6122926 49.4750776, 8.6119737 49.4750787, 8.6106175 49.4751516)",,30,,,,,
38077076,False,Trajanstraße,residential,False,93.044,"LINESTRING (8.6143305 49.4700661, 8.6140206 49.4695717, 8.6137904 49.4693083)",,30,,,,,
38077076,False,Trajanstraße,residential,True,44.623999999999995,"LINESTRING (8.6143305 49.4700661, 8.6143465 49.4701345, 8.6143509 49.4702437, 8.6143171 49.4704655)",,30,,,,,
39596550,False,Realschulstraße,residential,False,117.45400000000001,"LINESTRING (8.6143305 49.4700661, 8.6138937 49.4701601, 8.6128613 49.4703719, 8.6127797 49.4703806)",,30,,,,,
174958382,False,Feuerleitergasse,residential,True,78.978,"LINESTRING (8.6127797 49.4703806, 8.612457 49.4710592)",,30,,,,,
39596550,False,Realschulstraße,residential,False,141.667,"LINESTRING (8.6127797 49.4703806, 8.6126213 49.4703569, 8.6118384 49.4701893, 8.6116285 49.4701308, 8.6110841 49.4699773, 8.610947 49.4699348)",,30,,,,,
39596550,False,Realschulstraße,residential,True,117.45400000000001,"LINESTRING (8.6127797 49.4703806, 8.6128613 49.4703719, 8.6138937 49.4701601, 8.6143305 49.4700661)",,30,,,,,
162247305,False,Frankenweg,residential,True,92.381,"LINESTRING (8.6112845 49.4758031, 8.6110809 49.4766233)",,30,,,,,
162247318,False,Keltenweg,residential,False,64.185,"LINESTRING (8.6112845 49.4758031, 8.6121618 49.4758939)",,30,,,,,
162247318,False,Keltenweg,residential,True,57.407,"LINESTRING (8.6112845 49.4758031, 8.6104995 49.4757233)",,30,,,,,
162247318,False,Keltenweg,residential,True,64.185,"LINESTRING (8.6121618 49.4758939, 8.6112845 49.4758031)",,30,,,,,
510665703,False,Kurzgewannstraße,residential,True,6.099,"LINESTRING (8.6121618 49.4758939, 8.6121454 49.4759477)",,30,,,,,
27995817,False,Kurzgewannstraße,residential,False,91.351,"LINESTRING (8.6121618 49.4758939, 8.6122085 49.4757374, 8.6122177 49.475693, 8.6122926 49.4750776)",,30,,,,,
27995533,False,Schwedenweg,residential,True,76.167,"LINESTRING (8.6084878 49.4764535, 8.6095366 49.4765228)",,30,,,,,
"[844794259, 61962613, 42806478]",False,"['An den Martinsgärten', 'Schwedenweg']",residential,False,193.47199999999998,"LINESTRING (8.6084878 49.4764535, 8.6080809 49.476427, 8.6073915 49.4763719, 8.6074084 49.4762685, 8.6074763 49.4759119, 8.6075379 49.4755884, 8.6075441 49.4755558, 8.6075585 49.4754734, 8.6073788 49.4754574)",,30,,,,,
162247305,False,Frankenweg,residential,False,92.381,"LINESTRING (8.6110809 49.4766233, 8.6112845 49.4758031)",,30,,,,,
162247305,False,Frankenweg,residential,True,18.949,"LINESTRING (8.6110809 49.4766233, 8.6110397 49.4767916)",,30,,,,,
162247324,False,Schwedenweg,residential,False,59.677,"LINESTRING (8.6110809 49.4766233, 8.6118963 49.4767089)",,30,,,,,
162247324,False,Schwedenweg,residential,True,57.058,"LINESTRING (8.6110809 49.4766233, 8.6103016 49.4765402)",,30,,,,,
162247324,False,Schwedenweg,residential,True,59.677,"LINESTRING (8.6118963 49.4767089, 8.6110809 49.4766233)",,30,,,,,
510665703,False,Kurzgewannstraße,residential,False,86.534,"LINESTRING (8.6118963 49.4767089, 8.6121454 49.4759477)",,30,,,,,
165829105,False,Sickingenstraße,residential,False,58.516,"LINESTRING (8.612457 49.4710592, 8.6132448 49.4711811)",,30,,,,,
174958382,False,Feuerleitergasse,residential,False,78.978,"LINESTRING (8.612457 49.4710592, 8.6127797 49.4703806)",,30,,,,,
165829105,False,Sickingenstraße,residential,False,58.285,"LINESTRING (8.6132448 49.4711811, 8.614028 49.4713065)",,30,,,,,
165829105,False,Sickingenstraße,residential,True,58.516,"LINESTRING (8.6132448 49.4711811, 8.612457 49.4710592)",,30,,,,,
366798608,False,Nadlerstraße,living_street,True,105.58200000000001,"LINESTRING (8.6132448 49.4711811, 8.6130708 49.4716038, 8.6125845 49.4718488, 8.6125604 49.4719598)",,,,,,,
165829105,False,Sickingenstraße,residential,True,58.285,"LINESTRING (8.614028 49.4713065, 8.6132448 49.4711811)",,30,,,,,
38077076,False,Trajanstraße,residential,False,95.824,"LINESTRING (8.614028 49.4713065, 8.6141686 49.4709152, 8.6143171 49.4704655)",,30,,,,,
38077076,False,Trajanstraße,residential,True,125.37799999999999,"LINESTRING (8.614028 49.4713065, 8.6140146 49.4713707, 8.6138907 49.4719656, 8.6138938 49.4722638, 8.6139142 49.4724275)",,30,,,,,
26514605,True,Seilergraben,residential,False,112.82,"LINESTRING (8.6066526 49.4690946, 8.606638 49.4690398, 8.6064304 49.4682341, 8.6064229 49.4681483, 8.606446 49.4680942)",,30,1,,,,
28562336,False,Gropengießerstraße,residential,False,97.406,"LINESTRING (8.6066526 49.4690946, 8.6068619 49.4690701, 8.6072933 49.4690375, 8.6079939 49.4690528)",,30,,,,,
174958388,False,Lustgartenstraße,living_street,True,58.542,"LINESTRING (8.6083208 49.4702497, 8.6086203 49.470326, 8.6090649 49.4704575)",,,,,,,
28562257,False,Lustgartenstraße,living_street,False,23.021,"LINESTRING (8.6090649 49.4704575, 8.6089524 49.4706512)",,,,,,,
28562257,False,Lustgartenstraße,living_street,True,107.718,"LINESTRING (8.6090649 49.4704575, 8.6090913 49.4704115, 8.6093144 49.4701276, 8.6096737 49.4696621, 8.6097412 49.4695951)",,,,,,,
174958388,False,Lustgartenstraße,living_street,False,58.542,"LINESTRING (8.6090649 49.4704575, 8.6086203 49.470326, 8.6083208 49.4702497)",,,,,,,
174958389,False,Nonnengäßchen,living_street,True,46.312,"LINESTRING (8.6100801 49.4734296, 8.61006 49.4731965, 8.6097785 49.4731901)",,,,yes,,,
"[599592313, 599647628]",False,Schmezerstraße,residential,True,105.289,"LINESTRING (8.6052459 49.4720329, 8.6055612 49.4720156, 8.605689 49.4727522)",,30,,,,,
28529032,False,Domhofgasse,living_street,True,40.486,"LINESTRING (8.6085893 49.4718504, 8.6085395 49.4718361, 8.6080771 49.4717028)",,,,yes,,,
37740315,False,Hauptstraße,living_street,True,10.081,"LINESTRING (8.6128694 49.4727925, 8.6127357 49.4727666)",,,,,,,
180671711,False,Hauptstraße,living_street,False,25.327,"LINESTRING (8.6128694 49.4727925, 8.6128093 49.4730169)",,,,,,,
"[1236974706, 37740315]",False,Hauptstraße,living_street,False,68.17999999999999,"LINESTRING (8.6128694 49.4727925, 8.6132799 49.4728755, 8.6133707 49.4728938, 8.613738 49.4729417, 8.6137799 49.4729504)",,,,,,,
180671711,False,Hauptstraße,living_street,True,25.327,"LINESTRING (8.6128093 49.4730169, 8.6128694 49.4727925)",,,,,,,
162235993,False,Rheingaustraße,living_street,False,16.206,"LINESTRING (8.6103359 49.4726752, 8.6101865 49.4727839)",,,,,,,
162235993,False,Rheingaustraße,living_street,True,19.676,"LINESTRING (8.6103359 49.4726752, 8.6104166 49.4725062)",,,,,,,
180728188,False,Rheingaustraße,living_street,False,20.773,"LINESTRING (8.6103359 49.4726752, 8.6106189 49.4727081)",,,,yes,,,
180728188,False,Rheingaustraße,living_street,True,20.773,"LINESTRING (8.6106189 49.4727081, 8.6103359 49.4726752)",,,,yes,,,
162235993,False,Rheingaustraße,living_street,False,10.026,"LINESTRING (8.6097785 49.4731901, 8.6097198 49.4732718)",,,,,,,
162235993,False,Rheingaustraße,living_street,True,39.626000000000005,"LINESTRING (8.6097785 49.4731901, 8.6098493 49.4730914, 8.6099644 49.4729668, 8.6100396 49.4728771)",,,,,,,
174958389,False,Nonnengäßchen,living_street,False,46.312,"LINESTRING (8.6097785 49.4731901, 8.61006 49.4731965, 8.6100801 49.4734296)",,,,yes,,,
181567258,False,Engelgäßchen,living_street,True,30.146,"LINESTRING (8.6078291 49.4731522, 8.6079492 49.4732206, 8.607973 49.4732571, 8.6081442 49.4733198)",,,,,,,
28529026,False,Wormser Straße,living_street,False,13.471,"LINESTRING (8.6081442 49.4733198, 8.6080622 49.4734286)",,,,,,,
28529026,False,Wormser Straße,living_street,True,26.301,"LINESTRING (8.6081442 49.4733198, 8.6082602 49.4731805, 8.608284 49.4731039)",,,,,,,
181567258,False,Engelgäßchen,living_street,False,30.146,"LINESTRING (8.6081442 49.4733198, 8.607973 49.4732571, 8.6079492 49.4732206, 8.6078291 49.4731522)",,,,,,,
181567327,False,Wormser Straße,living_street,True,27.583,"LINESTRING (8.6077138 49.4733272, 8.6080622 49.4734286)",,,,,,,
28529026,False,Wormser Straße,living_street,False,17.525,"LINESTRING (8.6080622 49.4734286, 8.6079636 49.4735726)",,,,,,,
28529026,False,Wormser Straße,living_street,True,13.471,"LINESTRING (8.6080622 49.4734286, 8.6081442 49.4733198)",,,,,,,
181567327,False,Wormser Straße,living_street,False,27.583,"LINESTRING (8.6080622 49.4734286, 8.6077138 49.4733272)",,,,,,,
233403861,False,Wallstadter Straße,tertiary,True,8.676,"LINESTRING (8.6062583 49.4752376, 8.6062855 49.4753136)",L 597,50,2,,,,
4293327,True,Schwarzkreuzstraße,residential,False,29.412999999999997,"LINESTRING (8.6062583 49.4752376, 8.6063718 49.4752189, 8.6064792 49.4752191, 8.6066618 49.4752187)",,30,1,,,,
233403861,False,Wallstadter Straße,tertiary,False,31.662,"LINESTRING (8.6062583 49.4752376, 8.6062108 49.4751104, 8.6061831 49.4749576)",L 597,50,2,,,,
174958391,False,Preysingstraße,living_street,True,55.98700000000001,"LINESTRING (8.608009 49.4741077, 8.6082648 49.4741552, 8.608554 49.474185, 8.6087698 49.4741913)",,,,,,,
171661572,False,Heidelberger Straße,living_street,False,6.941,"LINESTRING (8.610947 49.4699348, 8.6108965 49.4699879)",,,1,,,,
39596550,False,Realschulstraße,residential,True,141.667,"LINESTRING (8.610947 49.4699348, 8.6110841 49.4699773, 8.6116285 49.4701308, 8.6118384 49.4701893, 8.6126213 49.4703569, 8.6127797 49.4703806)",,30,,,,,
171661572,False,Heidelberger Straße,living_street,True,92.604,"LINESTRING (8.610947 49.4699348, 8.6115266 49.469314, 8.6116194 49.469226)",,,1,,,,
891186635,True,Weinheimer Straße,tertiary,False,22.637,"LINESTRING (8.6172614 49.4766996, 8.617059 49.4765442)",K 4238,50,1,,,,
643125054,True,Weinheimer Straße,tertiary,False,12.095,"LINESTRING (8.6172614 49.4766996, 8.6172967 49.4766503, 8.6173592 49.4766141)",K 4238,50,1,,,roundabout,
385667295,False,Bordhofstraße,residential,True,20.831,"LINESTRING (8.6071618 49.4702573, 8.6068777 49.4702255)",,30,1,,,,
"[510946145, 38160525]",False,Zelgenweg,residential,True,95.00899999999999,"LINESTRING (8.6155157 49.4750806, 8.6154509 49.475026, 8.6154345 49.4749592, 8.6153821 49.4746369, 8.6153707 49.4745416, 8.615317 49.4742455)",,30,,,,,
512761019,False,Hauptstraße,living_street,True,38.249,"LINESTRING (8.6124829 49.4730761, 8.6125804 49.472738)",,,,,,,
643125054,True,Weinheimer Straße,tertiary,False,9.565999999999999,"LINESTRING (8.617273 49.476784, 8.6172599 49.4767566, 8.6172559 49.476728, 8.6172614 49.4766996)",K 4238,50,1,,,roundabout,
891186634,True,Neugraben,residential,False,17.509,"LINESTRING (8.6173651 49.4768489, 8.6171583 49.476931)",,30,1,,,,
643125054,True,Weinheimer Straße,tertiary,False,9.956,"LINESTRING (8.6173651 49.4768489, 8.6173106 49.4768215, 8.617273 49.476784)",K 4238,50,1,,,roundabout,
28352197,False,Langgewannstraße,residential,True,67.539,"LINESTRING (8.6131412 49.4760069, 8.6131954 49.4759967, 8.6135985 49.475978, 8.6140666 49.4759286)",,30,,,,,
704371689,False,Langgewannstraße,residential,True,58.596000000000004,"LINESTRING (8.6131412 49.4760069, 8.6131162 49.4761165, 8.6130607 49.4765311)",,30,,,,,
809636764,False,Kurzgewannstraße,living_street,True,72.571,"LINESTRING (8.6131412 49.4760069, 8.6129552 49.4759809, 8.6125902 49.4759727, 8.612422 49.4759782, 8.6121454 49.4759477)",,,,,,,
704371689,False,Langgewannstraße,residential,True,43.521,"LINESTRING (8.6130607 49.4765311, 8.6130048 49.4769208)",,30,,,,,
704371689,False,Langgewannstraße,residential,False,58.596000000000004,"LINESTRING (8.6130607 49.4765311, 8.6131162 49.4761165, 8.6131412 49.4760069)",,30,,,,,
704371691,False,Langer Ruthen,living_street,True,82.256,"LINESTRING (8.6130607 49.4765311, 8.6136433 49.4765076, 8.6141902 49.4764471)",,,,,,,
704371688,False,Gänsäcker,living_street,True,58.342,"LINESTRING (8.6141902 49.4764471, 8.6140666 49.4759286)",,,,,,,
704371691,False,Langer Ruthen,living_street,False,82.256,"LINESTRING (8.6141902 49.4764471, 8.6136433 49.4765076, 8.6130607 49.4765311)",,,,,,,
804951632,False,Alte Leimgrube,residential,True,51.617000000000004,"LINESTRING (8.6161613 49.4764017, 8.6156996 49.4766287, 8.6155689 49.4766518)",,30,,,,,
804951633,False,Alte Leimgrube,residential,True,109.599,"LINESTRING (8.6150096 49.4757356, 8.6155689 49.4766518)",,30,,,,,
28352197,False,Langgewannstraße,residential,False,55.367,"LINESTRING (8.6150096 49.4757356, 8.6146384 49.4758271, 8.6142837 49.4758939)",,30,,,,,
28352197,False,Langgewannstraße,residential,True,46.78,"LINESTRING (8.6150096 49.4757356, 8.6154833 49.4755843, 8.615518 49.4755732, 8.6155872 49.4755459)",,30,,,,,
804951633,False,Alte Leimgrube,residential,False,109.599,"LINESTRING (8.6155689 49.4766518, 8.6150096 49.4757356)",,30,,,,,
804951633,False,Alte Leimgrube,residential,True,19.605,"LINESTRING (8.6155689 49.4766518, 8.6153224 49.4767255)",,30,,,,,
804951632,False,Alte Leimgrube,residential,False,51.617000000000004,"LINESTRING (8.6155689 49.4766518, 8.6156996 49.4766287, 8.6161613 49.4764017)",,30,,,,,
804951633,False,Alte Leimgrube,residential,False,19.605,"LINESTRING (8.6153224 49.4767255, 8.6155689 49.4766518)",,30,,,,,
809636762,False,Zieglerwasen,residential,True,51.322,"LINESTRING (8.613292 49.4750563, 8.6139116 49.4748306)",,30,,,,,
809636762,False,Zieglerwasen,residential,False,85.97900000000001,"LINESTRING (8.613292 49.4750563, 8.6132545 49.4753504, 8.6130714 49.4753447, 8.6130934 49.47514, 8.613292 49.4750563)",,30,,,,,
809636762,False,Zieglerwasen,residential,True,85.979,"LINESTRING (8.613292 49.4750563, 8.6130934 49.47514, 8.6130714 49.4753447, 8.6132545 49.4753504, 8.613292 49.4750563)",,30,,,,,
28352197,False,Langgewannstraße,residential,False,16.153,"LINESTRING (8.6142837 49.4758939, 8.6140666 49.4759286)",,30,,,,,
28352197,False,Langgewannstraße,residential,True,55.367,"LINESTRING (8.6142837 49.4758939, 8.6146384 49.4758271, 8.6150096 49.4757356)",,30,,,,,
809636760,False,Zieglerwasen,residential,True,121.268,"LINESTRING (8.6142837 49.4758939, 8.6140432 49.4752203, 8.6139881 49.4750332, 8.6139116 49.4748306)",,30,,,,,
809636762,False,Zieglerwasen,residential,False,51.322,"LINESTRING (8.6139116 49.4748306, 8.613292 49.4750563)",,30,,,,,
809636760,False,Zieglerwasen,residential,False,121.268,"LINESTRING (8.6139116 49.4748306, 8.6139881 49.4750332, 8.6140432 49.4752203, 8.6142837 49.4758939)",,30,,,,,
809636762,False,Zieglerwasen,residential,True,55.609,"LINESTRING (8.6139116 49.4748306, 8.6143307 49.4746824, 8.6144991 49.4745886, 8.6145525 49.4745585)",,30,,,,,
809636763,False,,residential,True,33.578,"LINESTRING (8.612541 49.4769015, 8.6130048 49.4769208)",,30,,,,,
704371689,False,Langgewannstraße,residential,False,43.521,"LINESTRING (8.6130048 49.4769208, 8.6130607 49.4765311)",,30,,,,,
809636763,False,,residential,False,33.578,"LINESTRING (8.6130048 49.4769208, 8.612541 49.4769015)",,30,,,,,
510665703,False,Kurzgewannstraße,residential,False,6.099,"LINESTRING (8.6121454 49.4759477, 8.6121618 49.4758939)",,30,,,,,
510665703,False,Kurzgewannstraße,residential,True,86.534,"LINESTRING (8.6121454 49.4759477, 8.6118963 49.4767089)",,30,,,,,
809636764,False,Kurzgewannstraße,living_street,False,72.571,"LINESTRING (8.6121454 49.4759477, 8.612422 49.4759782, 8.6125902 49.4759727, 8.6129552 49.4759809, 8.6131412 49.4760069)",,,,,,,
891186633,True,Neugraben,residential,False,18.326,"LINESTRING (8.6171583 49.476931, 8.6172228 49.4768483, 8.617273 49.476784)",,30,1,,,,
1113250038,False,Luisenstraße,residential,False,110.847,"LINESTRING (8.6138075 49.4742071, 8.613686 49.4742399, 8.6124777 49.4745424, 8.6123754 49.4745643)",,30,2,,,,
1113250040,True,Luisenstraße,residential,False,26.475,"LINESTRING (8.6138075 49.4742071, 8.6139902 49.4740925, 8.614083 49.4740512)",,30,,,,,
30501197,False,Weinheimer Straße,tertiary,True,10.653,"LINESTRING (8.614083 49.4740512, 8.6141553 49.4741347)",K 4238,30,,,,,
30501197,False,Weinheimer Straße,tertiary,False,58.844,"LINESTRING (8.614083 49.4740512, 8.6140144 49.4739681, 8.6139336 49.4738506, 8.6137801 49.4735611)",K 4238,30,,,,,
70880614,False,Goethestraße,residential,True,125.026,"LINESTRING (8.6081694 49.4680752, 8.6073163 49.4680385, 8.6066768 49.4680694, 8.606446 49.4680942)",,30,,,,,
174958385,False,Jesuitenhof,living_street,True,44.816,"LINESTRING (8.610994 49.4730075, 8.6106541 49.4730164, 8.6104443 49.4729642, 8.6103962 49.4729463)",,,,yes,,,
209848559,True,Schwarzkreuzstraße,residential,False,29.229999999999997,"LINESTRING (8.6066618 49.4752187, 8.6064522 49.4752808, 8.6064026 49.4752912, 8.6062855 49.4753136)",,30,1,,,,
"[1236973400, 209848560]",False,Schwarzkreuzstraße,residential,"[False, True]",66.918,"LINESTRING (8.6066618 49.4752187, 8.6067181 49.4752165, 8.6067722 49.4752148, 8.6068064 49.4752146, 8.6075878 49.4752108)",,30,2,,,,
