osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,bridge,junction
844342012,Giengener Straße,tertiary,50,,False,True,61.349000000000004,"LINESTRING (10.1773146 48.6219888, 10.1775388 48.6220184, 10.177748 48.6220745, 10.1778757 48.6221087, 10.1781095 48.6221512)",2,,
"[844342013, 844329583]",Giengener Straße,tertiary,50,,False,False,113.35900000000001,"LINESTRING (10.1773146 48.6219888, 10.1766574 48.6219325, 10.1766343 48.6219305, 10.1764641 48.6219044, 10.1762993 48.6218694, 10.1761455 48.6218103, 10.1758891 48.6216724)",,,
"[37609928, 228190992]",Am Hang,residential,,,False,False,115.67000000000002,"LINESTRING (10.1782615 48.6219772, 10.178269 48.6218883, 10.1782804 48.6218328, 10.1783426 48.6215294, 10.1783382 48.6215088, 10.1783739 48.6211928, 10.178379 48.6211597, 10.1784197 48.6209433)",,,
37609925,Hohe Straße,residential,,,False,False,20.681,"LINESTRING (10.1786322 48.6210652, 10.1784197 48.6209433)",,,
37609925,Hohe Straße,residential,,,False,True,26.165,"LINESTRING (10.1786322 48.6210652, 10.178645 48.6210834, 10.1787171 48.6211755, 10.1787327 48.6211959, 10.1787701 48.6212346, 10.1788101 48.6212682)",,,
37610055,,residential,,,False,True,14.133000000000001,"LINESTRING (10.1786322 48.6210652, 10.1787797 48.6210584, 10.178824 48.6210563)",,,
37610521,Badstraße,residential,30,,False,False,180.771,"LINESTRING (10.174945 48.6222864, 10.1747703 48.6221589, 10.1743043 48.6218161, 10.1742698 48.6218068, 10.1742694 48.6218072, 10.1740267 48.6219426, 10.173999 48.6219837, 10.1739842 48.6220249, 10.1739871 48.6220824, 10.1740118 48.6221478, 10.1741535 48.6223336, 10.1741937 48.6223863, 10.1742211 48.6224087, 10.1742414 48.6224254, 10.1743066 48.6224789, 10.1743306 48.6224986, 10.1744587 48.6226027)",,,
682362567,Lange Straße,tertiary,30,,False,True,50.147,"LINESTRING (10.174945 48.6222864, 10.1748447 48.6223517, 10.1748163 48.6223701, 10.1747833 48.6223916, 10.1747278 48.6224277, 10.1746956 48.6224486, 10.1746209 48.6224972, 10.1745812 48.622523, 10.1744587 48.6226027)",2,,
682362567,Lange Straße,tertiary,30,,False,False,97.35000000000001,"LINESTRING (10.174945 48.6222864, 10.1750109 48.6222436, 10.17515 48.6221531, 10.1753681 48.6220113, 10.1754144 48.6219811, 10.1755444 48.6218966, 10.1756457 48.6218307, 10.1758012 48.6217296, 10.1758891 48.6216724)",2,,
37610521,Badstraße,residential,30,,False,True,180.77100000000002,"LINESTRING (10.1744587 48.6226027, 10.1743306 48.6224986, 10.1743066 48.6224789, 10.1742414 48.6224254, 10.1742211 48.6224087, 10.1741937 48.6223863, 10.1741535 48.6223336, 10.1740118 48.6221478, 10.1739871 48.6220824, 10.1739842 48.6220249, 10.173999 48.6219837, 10.1740267 48.6219426, 10.1742694 48.6218072, 10.1742698 48.6218068, 10.1743043 48.6218161, 10.1747703 48.6221589, 10.174945 48.6222864)",,,
682362567,Lange Straße,tertiary,30,,False,False,50.147,"LINESTRING (10.1744587 48.6226027, 10.1745812 48.622523, 10.1746209 48.6224972, 10.1746956 48.6224486, 10.1747278 48.6224277, 10.1747833 48.6223916, 10.1748163 48.6223701, 10.1748447 48.6223517, 10.174945 48.6222864)",2,,
150856433,Hempenstraße,residential,30,,True,False,119.04500000000002,"LINESTRING (10.1744587 48.6226027, 10.1745297 48.6226419, 10.1747016 48.6227383, 10.1749162 48.6228137, 10.1751643 48.6229413, 10.1752783 48.6230078, 10.1753211 48.6231918, 10.1753218 48.6232149, 10.1753229 48.6232208, 10.175326 48.6232386, 10.1753396 48.6233011, 10.1753417 48.6233278, 10.1753618 48.623395)",,,
"[132482807, 682362567]",Lange Straße,tertiary,30,,False,True,123.9,"LINESTRING (10.1744587 48.6226027, 10.1742528 48.6227366, 10.1741299 48.6228177, 10.1738512 48.6230016, 10.173773 48.6230533, 10.1736564 48.6231302, 10.1736267 48.6231498, 10.1733881 48.6233073, 10.1732643 48.623389)",2,,
39520131,Brückenstraße,residential,30,6.2,False,False,69.864,"LINESTRING (10.1763706 48.6213688, 10.1763224 48.621339, 10.1762312 48.6212819, 10.176113 48.6212253, 10.1756135 48.6209905)",,,
116837267,Lange Straße,tertiary,30,8.1,False,True,48.917,"LINESTRING (10.1763706 48.6213688, 10.176161 48.6214958, 10.1758891 48.6216724)",,,
"[116837276, 844327066, 844327067, 844327068, 844327069]",Lange Straße,tertiary,30,"['5.8', '6', '5.9']",False,False,310.284,"LINESTRING (10.1763706 48.6213688, 10.1766029 48.6212336, 10.1766763 48.6211891, 10.1769499 48.6210233, 10.1774445 48.6206799, 10.177645 48.6204825, 10.1777707 48.6203809, 10.1778123 48.6203469, 10.1778569 48.6203111, 10.1779495 48.6202315, 10.1782088 48.6200293, 10.1782744 48.619977, 10.1783451 48.6199081, 10.1784108 48.6198431, 10.1784272 48.6198301, 10.178558 48.6197424, 10.1788291 48.6196098, 10.1789864 48.6195611, 10.1791744 48.6195029, 10.1793583 48.6194529)",,,
39521671,Pfarrstraße,residential,30,4.6,False,False,30.202,"LINESTRING (10.1764644 48.6199814, 10.176159 48.6197997)",,,
39521690,Pfarrstraße,residential,30,6.6,False,True,129.264,"LINESTRING (10.1764644 48.6199814, 10.1764174 48.6200211, 10.1763544 48.6200744, 10.1762603 48.6201582, 10.1762108 48.6202177, 10.1760606 48.6203935, 10.1759607 48.6205268, 10.1758622 48.6206715, 10.1757835 48.6207983, 10.1756859 48.6209426, 10.1756135 48.6209905)",,,
185886796,Pfarrstraße,residential,30,,False,False,60.411,"LINESTRING (10.1764644 48.6199814, 10.176582 48.6200109, 10.1766556 48.620006, 10.1768705 48.6199916, 10.1771527 48.6199568, 10.17727 48.6199434)",,,
39521671,Pfarrstraße,residential,30,4.6,False,True,30.202,"LINESTRING (10.176159 48.6197997, 10.1764644 48.6199814)",,,
"[39520131, 297554374, 172392231]",Brückenstraße,residential,30,6.2,False,"[False, True]",65.721,"LINESTRING (10.1756135 48.6209905, 10.1754568 48.6209104, 10.1753214 48.6208405, 10.1750935 48.6207184, 10.1750354 48.6207067, 10.1749061 48.6206336)",,yes,
39520131,Brückenstraße,residential,30,6.2,False,True,69.864,"LINESTRING (10.1756135 48.6209905, 10.176113 48.6212253, 10.1762312 48.6212819, 10.1763224 48.621339, 10.1763706 48.6213688)",,,
39521690,Pfarrstraße,residential,30,6.6,False,False,129.264,"LINESTRING (10.1756135 48.6209905, 10.1756859 48.6209426, 10.1757835 48.6207983, 10.1758622 48.6206715, 10.1759607 48.6205268, 10.1760606 48.6203935, 10.1762108 48.6202177, 10.1762603 48.6201582, 10.1763544 48.6200744, 10.1764174 48.6200211, 10.1764644 48.6199814)",,,
185886796,Pfarrstraße,residential,30,,False,True,41.644999999999996,"LINESTRING (10.1776551 48.6201822, 10.1776486 48.6201737, 10.1775599 48.6200581, 10.1774097 48.619957, 10.177386 48.6199571, 10.1773761 48.6199571, 10.17727 48.6199434)",,,
61683949,Brenzstraße,residential,,,False,False,121.899,"LINESTRING (10.1783027 48.6243752, 10.1795156 48.6245123, 10.1799436 48.6245126)",,,
61683949,Brenzstraße,residential,,,False,False,23.072,"LINESTRING (10.1799436 48.6245126, 10.1802326 48.6244316)",,,
61683949,Brenzstraße,residential,,,False,True,121.899,"LINESTRING (10.1799436 48.6245126, 10.1795156 48.6245123, 10.1783027 48.6243752)",,,
"[152612920, 95802446]",Brenzstraße,residential,,,False,False,149.687,"LINESTRING (10.1799436 48.6245126, 10.1799794 48.6246805, 10.1800137 48.6247439, 10.1801007 48.6247475, 10.1801907 48.6247371, 10.1803313 48.6247162, 10.1804804 48.6247008, 10.1806472 48.6246943, 10.1811614 48.6247607, 10.1814188 48.6247607, 10.1815943 48.6246373)",,,
67659826,Brückenstraße,residential,30,,True,False,9.677000000000001,"LINESTRING (10.1709243 48.6201244, 10.1708907 48.6201061, 10.1708688 48.6200811, 10.1708618 48.6200521)",,,roundabout
67659826,Brückenstraße,residential,30,,True,False,6.484,"LINESTRING (10.1711048 48.6200553, 10.1710919 48.6200902, 10.1710706 48.6201076)",,,roundabout
"[557105702, 555507030]",Brückenstraße,residential,30,,False,False,23.773,"LINESTRING (10.1711048 48.6200553, 10.1712383 48.6200714, 10.1712933 48.620079, 10.1713995 48.6201303)",,,
67659825,Brückenstraße,residential,30,,False,False,32.11,"LINESTRING (10.1708618 48.6200521, 10.1708128 48.6200453, 10.1704372 48.6199843)",,,
67659826,Brückenstraße,residential,30,,True,False,11.439,"LINESTRING (10.1708618 48.6200521, 10.1708732 48.62002, 10.1709046 48.6199929, 10.1709526 48.6199764)",,,roundabout
67659826,Brückenstraße,residential,30,,True,False,6.787,"LINESTRING (10.1710143 48.6201318, 10.170966 48.6201336, 10.1709243 48.6201244)",,,roundabout
318298292,Brunnenstraße,residential,30,,True,False,28.104,"LINESTRING (10.1710143 48.6201318, 10.1709543 48.6202296, 10.1709172 48.620286, 10.1708464 48.6203578)",,,
67659826,Brückenstraße,residential,30,,True,False,7.24,"LINESTRING (10.1709526 48.6199764, 10.1709964 48.6199733, 10.1710474 48.6199859)",,,roundabout
405451054,Baumschulenweg,residential,30,,True,False,27.680999999999997,"LINESTRING (10.1709526 48.6199764, 10.1709826 48.6198959, 10.1710513 48.6197362)",,,
182594824,Querstraße,residential,30,,False,False,40.603,"LINESTRING (10.170821 48.6247527, 10.1713472 48.6248639)",,,
119045117,Bahnhofstraße,residential,30,,False,False,69.969,"LINESTRING (10.170821 48.6247527, 10.1707382 48.624935, 10.1707139 48.6249731, 10.1706842 48.6250039, 10.1704991 48.6250882, 10.1702349 48.6252092)",,,
"[75123635, 173953718]","['Poststraße', 'Querstraße']",residential,30,,True,False,297.51500000000004,"LINESTRING (10.170821 48.6247527, 10.1702217 48.6246076, 10.1700413 48.6245641, 10.1700301 48.6245619, 10.169866 48.6245298, 10.1697261 48.6245047, 10.1696658 48.6244975, 10.1692357 48.6244158, 10.1690109 48.6245279, 10.1687349 48.6247143, 10.1692459 48.6249431, 10.1693877 48.6249699, 10.1700925 48.6251187, 10.1701788 48.6251584, 10.1702349 48.6252092)",,,
79753842,Kirchhöflestraße,residential,,,False,False,169.92499999999998,"LINESTRING (10.1818529 48.61873, 10.181824 48.6190676, 10.1818132 48.6191784, 10.1817943 48.6192145, 10.1816941 48.6192455, 10.1815536 48.619289, 10.1813776 48.6193361, 10.1811425 48.619399, 10.1810413 48.6194261, 10.1809987 48.6194379, 10.1807555 48.6195079, 10.1805763 48.6195618, 10.1803476 48.6196246)",,,
"[243490715, 785194774]",Lange Straße,tertiary,"['50', '30']",,False,True,126.197,"LINESTRING (10.1818529 48.61873, 10.1817698 48.6187539, 10.1812711 48.6188923, 10.1808074 48.6190219, 10.1806365 48.6190695, 10.1805547 48.6190947, 10.1803279 48.6191647, 10.1802762 48.6191787)",2,,
11850105,Hohe Wartstraße,residential,30,,False,False,69.42,"LINESTRING (10.1795105 48.6265932, 10.1791652 48.6271743)",,,
148169950,Rabenstraße,residential,30,,False,False,13.031,"LINESTRING (10.1795105 48.6265932, 10.1796504 48.6266652)",,,
11850105,Hohe Wartstraße,residential,30,,False,True,84.90899999999999,"LINESTRING (10.1795105 48.6265932, 10.179609 48.6264246, 10.1797977 48.6261013, 10.1798098 48.6260806, 10.1799264 48.6258808)",,,
89945053,Sperberweg,residential,30,,True,False,120.84899999999999,"LINESTRING (10.1795105 48.6265932, 10.1787226 48.6263689, 10.1786914 48.62636, 10.1783614 48.6262653, 10.1780406 48.6261773, 10.1779975 48.626168)",,,
117683486,Kirchplatz,residential,30,,False,True,38.379000000000005,"LINESTRING (10.1740761 48.6255816, 10.1740466 48.6255854, 10.1740171 48.6256401, 10.1739661 48.6257323, 10.1738709 48.6258892)",,,
89945057,Finkenstraße,residential,30,,False,True,46.708,"LINESTRING (10.1812572 48.6271722, 10.1818853 48.6271082)",,,
166384484,Weidenbühlweg,residential,30,,False,True,58.715,"LINESTRING (10.1812572 48.6271722, 10.1812095 48.6268927, 10.1811789 48.626665, 10.1811765 48.6266469)",,,
153686871,Falkenplatz,residential,30,,False,True,55.234,"LINESTRING (10.176379 48.6261203, 10.1761159 48.6265856)",,,
252731122,Amselweg,residential,30,,False,False,9.172,"LINESTRING (10.176379 48.6261203, 10.1764991 48.6261427)",,,
252731122,Amselweg,residential,30,,False,True,27.492,"LINESTRING (10.176379 48.6261203, 10.1760186 48.6260541)",,,
"[148169214, 252714959]","['Falkenweg', 'Bussardweg']",residential,30,,False,True,47.589,"LINESTRING (10.1770351 48.6254159, 10.1770923 48.6252592, 10.1769057 48.6252202, 10.1767855 48.625195, 10.1767075 48.6251787)",,,
148169216,Lerchenstraße,residential,30,,True,False,101.061,"LINESTRING (10.1770351 48.6254159, 10.1771982 48.6254577, 10.1773886 48.6255066, 10.1774187 48.6255143, 10.1777704 48.6255561, 10.1783766 48.6255536)",,,
254662525,Falkenweg,residential,30,,False,True,58.196,"LINESTRING (10.1770351 48.6254159, 10.1768839 48.6256207, 10.1768096 48.6257345, 10.1767007 48.6258902)",,,
89945057,Finkenstraße,residential,30,,False,False,46.708,"LINESTRING (10.1818853 48.6271082, 10.1812572 48.6271722)",,,
11850105,Hohe Wartstraße,residential,30,,False,False,84.90899999999999,"LINESTRING (10.1799264 48.6258808, 10.1798098 48.6260806, 10.1797977 48.6261013, 10.179609 48.6264246, 10.1795105 48.6265932)",,,
11850105,Hohe Wartstraße,residential,30,,False,True,71.959,"LINESTRING (10.1799264 48.6258808, 10.180069 48.6256273, 10.1801016 48.6255695, 10.1801234 48.6255306, 10.1801359 48.6255085, 10.1801775 48.6254349, 10.1802321 48.6253684, 10.1803266 48.6252959)",,,
"[243490715, 785194774]",Lange Straße,tertiary,"['50', '30']",,False,False,126.197,"LINESTRING (10.1802762 48.6191787, 10.1803279 48.6191647, 10.1805547 48.6190947, 10.1806365 48.6190695, 10.1808074 48.6190219, 10.1812711 48.6188923, 10.1817698 48.6187539, 10.1818529 48.61873)",2,,
"[785194775, 785194774, 844327071]",Lange Straße,tertiary,30,8.4,False,True,30.264999999999997,"LINESTRING (10.1802762 48.6191787, 10.1802668 48.6191817, 10.1801736 48.619211, 10.1799288 48.6192799, 10.1798992 48.619288)",,,
11850105,Hohe Wartstraße,residential,30,,False,True,69.42,"LINESTRING (10.1791652 48.6271743, 10.1795105 48.6265932)",,,
252714959,Bussardweg,residential,30,,False,False,138.333,"LINESTRING (10.174866 48.6250537, 10.1750914 48.625048, 10.175129 48.625047, 10.1752912 48.6250429, 10.1754454 48.625039, 10.1757609 48.625031, 10.1758827 48.6250279, 10.1760571 48.6250291, 10.1760864 48.6250293, 10.1764418 48.6251148, 10.176673 48.6251704, 10.1767075 48.6251787)",,,
33279323,Mühlstraße,residential,30,5.3,False,False,115.029,"LINESTRING (10.1779763 48.6233111, 10.1780804 48.6233322, 10.1782725 48.6233712, 10.1784679 48.6234108, 10.1785705 48.6234255, 10.1787716 48.6234543, 10.1788987 48.6234725, 10.1795064 48.6235075)",,,
33279323,Mühlstraße,residential,30,5.3,False,True,141.53300000000002,"LINESTRING (10.1779763 48.6233111, 10.1779522 48.6233127, 10.1777052 48.6233286, 10.177562 48.6233574, 10.1773719 48.6233957, 10.177335 48.6234031, 10.1771861 48.6234331, 10.1771621 48.6234354, 10.1770783 48.6234453, 10.1768514 48.623466, 10.1767186 48.6234781, 10.1765742 48.6234783, 10.1762453 48.6234774, 10.1761519 48.6234772, 10.1760805 48.6234771)",,,
89945081,Hintere Straße,residential,30,,True,False,129.406,"LINESTRING (10.1779763 48.6233111, 10.1780215 48.6230237, 10.178061 48.622772, 10.1780756 48.6226793, 10.1780792 48.6226232, 10.1780865 48.6225101, 10.1780877 48.6224903, 10.17809 48.6224508, 10.1780903 48.6224449, 10.1780924 48.6224092, 10.1780935 48.622391, 10.1780976 48.6223216, 10.1781034 48.6222221, 10.1781095 48.6221512)",,,
254662525,Falkenweg,residential,30,,False,False,58.196,"LINESTRING (10.1767007 48.6258902, 10.1768096 48.6257345, 10.1768839 48.6256207, 10.1770351 48.6254159)",,,
254662525,Falkenweg,residential,30,,False,True,31.852000000000004,"LINESTRING (10.1767007 48.6258902, 10.176678 48.6259176, 10.1765726 48.6260267, 10.1764991 48.6261427)",,,
662996431,Hohe Wartstraße,residential,,,False,False,45.89,"LINESTRING (10.181712 48.6255506, 10.1818228 48.6255568, 10.1819316 48.6255428, 10.182039 48.6255087, 10.1821588 48.6254441, 10.1822491 48.6253836)",,,
"[11850104, 662996431]",Hohe Wartstraße,residential,30,,False,True,104.33,"LINESTRING (10.181712 48.6255506, 10.181609 48.6255251, 10.181478 48.6254756, 10.1810363 48.6252352, 10.1808891 48.6251899, 10.1807431 48.6251692, 10.1806036 48.625176, 10.1804793 48.6252106)",,,
95802431,Bussardweg,residential,30,,False,False,80.127,"LINESTRING (10.1767075 48.6251787, 10.1765843 48.6253672, 10.1763485 48.625728, 10.1761641 48.6257373)",,,
"[148169214, 252714959]","['Bussardweg', 'Falkenweg']",residential,30,,False,False,47.589,"LINESTRING (10.1767075 48.6251787, 10.1767855 48.625195, 10.1769057 48.6252202, 10.1770923 48.6252592, 10.1770351 48.6254159)",,,
252714959,Bussardweg,residential,30,,False,True,138.333,"LINESTRING (10.1767075 48.6251787, 10.176673 48.6251704, 10.1764418 48.6251148, 10.1760864 48.6250293, 10.1760571 48.6250291, 10.1758827 48.6250279, 10.1757609 48.625031, 10.1754454 48.625039, 10.1752912 48.6250429, 10.175129 48.625047, 10.1750914 48.625048, 10.174866 48.6250537)",,,
153686666,Falkenplatz,residential,30,,False,True,49.254,"LINESTRING (10.1760186 48.6260541, 10.1758232 48.6264778)",,,
252731122,Amselweg,residential,30,,False,False,27.492,"LINESTRING (10.1760186 48.6260541, 10.176379 48.6261203)",,,
89945058,Amselweg,residential,30,,True,False,152.30400000000003,"LINESTRING (10.1760186 48.6260541, 10.1755584 48.6259277, 10.1749948 48.6257743, 10.1749164 48.6257553, 10.174832 48.6257364, 10.174748 48.6257175, 10.1743952 48.6256383, 10.1743772 48.6256351, 10.1742037 48.6256032, 10.1740761 48.6255816)",,,
95802431,Bussardweg,residential,30,,False,True,37.879,"LINESTRING (10.1760186 48.6260541, 10.1760026 48.6259716, 10.1761641 48.6257373)",,,
148169950,Rabenstraße,residential,30,,False,True,13.031,"LINESTRING (10.1796504 48.6266652, 10.1795105 48.6265932)",,,
95802447,Sandgrubenweg,residential,30,,False,False,90.768,"LINESTRING (10.1796504 48.6266652, 10.1800967 48.6266313, 10.1802195 48.6266295, 10.1802668 48.6266265, 10.1803486 48.6266217, 10.1804305 48.6266139, 10.180577 48.6266103, 10.1807117 48.6266072, 10.1808535 48.6266039, 10.1808807 48.6266025)",,,
"[152612920, 95802446]",Brenzstraße,residential,,,False,True,149.687,"LINESTRING (10.1815943 48.6246373, 10.1814188 48.6247607, 10.1811614 48.6247607, 10.1806472 48.6246943, 10.1804804 48.6247008, 10.1803313 48.6247162, 10.1801907 48.6247371, 10.1801007 48.6247475, 10.1800137 48.6247439, 10.1799794 48.6246805, 10.1799436 48.6245126)",,,
116839894,Brenzstraße,residential,,,False,False,103.98499999999999,"LINESTRING (10.1815943 48.6246373, 10.1813877 48.6245668, 10.1810878 48.6244961, 10.1808693 48.6244674, 10.1803897 48.6244553, 10.1802326 48.6244316)",,,
116839894,Brenzstraße,residential,,,False,True,105.84000000000002,"LINESTRING (10.1815943 48.6246373, 10.1818371 48.6247346, 10.1821029 48.6248954, 10.1822143 48.6250097, 10.1822707 48.6250923, 10.1822967 48.6251567, 10.1822989 48.6252378, 10.1822936 48.6253113, 10.1822491 48.6253836)",,,
95802434,Am Hohenstein,residential,30,,False,False,177.20999999999998,"LINESTRING (10.1781411 48.6248561, 10.1781828 48.6248631, 10.1793917 48.6250863, 10.1797389 48.6251219, 10.1798062 48.6251288, 10.1798528 48.6251322, 10.1798923 48.6251344, 10.1800227 48.6251393, 10.1800687 48.6251423, 10.1803834 48.6251722, 10.1804793 48.6252106)",,,
166384482,Sandgrubenweg,residential,30,,False,False,22.294,"LINESTRING (10.1808807 48.6266025, 10.1811765 48.6266469)",,,
95802447,Sandgrubenweg,residential,30,,False,False,171.64,"LINESTRING (10.1808807 48.6266025, 10.1809057 48.6264456, 10.1809096 48.626421, 10.1809353 48.6262602, 10.1809477 48.6261828, 10.1809592 48.626063, 10.1809677 48.62595, 10.1809761 48.6258346, 10.1809935 48.6255944, 10.1803266 48.6252959)",,,
95802447,Sandgrubenweg,residential,30,,False,True,90.768,"LINESTRING (10.1808807 48.6266025, 10.1808535 48.6266039, 10.1807117 48.6266072, 10.180577 48.6266103, 10.1804305 48.6266139, 10.1803486 48.6266217, 10.1802668 48.6266265, 10.1802195 48.6266295, 10.1800967 48.6266313, 10.1796504 48.6266652)",,,
173375390,Bussardweg,residential,30,,False,False,19.456,"LINESTRING (10.1761641 48.6257373, 10.1759195 48.6256704)",,,
95802431,Bussardweg,residential,30,,False,False,37.879,"LINESTRING (10.1761641 48.6257373, 10.1760026 48.6259716, 10.1760186 48.6260541)",,,
95802431,Bussardweg,residential,30,,False,True,80.127,"LINESTRING (10.1761641 48.6257373, 10.1763485 48.625728, 10.1765843 48.6253672, 10.1767075 48.6251787)",,,
166384482,Sandgrubenweg,residential,30,,False,True,22.294,"LINESTRING (10.1811765 48.6266469, 10.1808807 48.6266025)",,,
166384483,Sandgrubenweg,residential,30,,False,False,49.455,"LINESTRING (10.1811765 48.6266469, 10.181371 48.6265396, 10.1813593 48.6262624)",,,
166384484,Weidenbühlweg,residential,30,,False,False,58.715,"LINESTRING (10.1811765 48.6266469, 10.1811789 48.626665, 10.1812095 48.6268927, 10.1812572 48.6271722)",,,
150929116,Küfergasse,residential,30,,False,False,50.239000000000004,"LINESTRING (10.1787377 48.6227215, 10.1792255 48.6227339, 10.1794207 48.6227389)",,,
150928974,Küfergasse,residential,30,,False,True,53.61,"LINESTRING (10.1801494 48.6227594, 10.1801083 48.6227587, 10.1794207 48.6227389)",,,
39523011,Härtweg,residential,30,,False,False,24.626,"LINESTRING (10.1761159 48.6265856, 10.1758232 48.6264778)",,,
153686871,Falkenplatz,residential,30,,False,False,55.234,"LINESTRING (10.1761159 48.6265856, 10.176379 48.6261203)",,,
39523011,Härtweg,residential,30,,False,True,119.797,"LINESTRING (10.1761159 48.6265856, 10.1762741 48.6266491, 10.1763674 48.6266866, 10.1769881 48.6269331, 10.1774781 48.627175)",,,
39523011,Härtweg,residential,30,,False,True,24.626,"LINESTRING (10.1758232 48.6264778, 10.1761159 48.6265856)",,,
153686666,Falkenplatz,residential,30,,False,False,49.254,"LINESTRING (10.1758232 48.6264778, 10.1760186 48.6260541)",,,
39523011,Härtweg,residential,30,,False,False,157.709,"LINESTRING (10.1758232 48.6264778, 10.1756493 48.6264251, 10.1753109 48.6263224, 10.1751648 48.6262785, 10.1738709 48.6258892)",,,
119045117,Bahnhofstraße,residential,30,,False,True,69.969,"LINESTRING (10.1702349 48.6252092, 10.1704991 48.6250882, 10.1706842 48.6250039, 10.1707139 48.6249731, 10.1707382 48.624935, 10.170821 48.6247527)",,,
166384483,Sandgrubenweg,residential,30,,False,True,49.455,"LINESTRING (10.1813593 48.6262624, 10.181371 48.6265396, 10.1811765 48.6266469)",,,
173375390,Bussardweg,residential,30,,False,True,19.456,"LINESTRING (10.1759195 48.6256704, 10.1761641 48.6257373)",,,
362087861,Berliner Straße,residential,,,False,False,11.803,"LINESTRING (10.1711937 48.6240894, 10.1712192 48.6241356, 10.1712661 48.6241834)",,,
362235905,,tertiary,,,True,False,15.735,"LINESTRING (10.1711937 48.6240894, 10.171151 48.6240875, 10.1711116 48.6240763, 10.17108 48.6240573, 10.1710595 48.6240324, 10.1710525 48.6240045)",,,roundabout
"[35717885, 35717886]","['Blumenweg', 'Alemannenweg']",residential,30,,False,False,191.45399999999998,"LINESTRING (10.1698862 48.6216216, 10.1698314 48.6216143, 10.1699015 48.6213813, 10.1699449 48.6212322, 10.1699488 48.6212238, 10.1699589 48.6211903, 10.1699883 48.6210926, 10.1700201 48.6209867, 10.1700231 48.620977, 10.1700265 48.6209657, 10.1700346 48.6209394, 10.1700408 48.620919, 10.1700435 48.6209102, 10.1700528 48.6208796, 10.1701187 48.6207095, 10.1701249 48.6206817, 10.17015 48.6206049, 10.1702185 48.6204386, 10.1702681 48.6203778, 10.1703178 48.6203169, 10.170336 48.6202945, 10.1703598 48.6202215, 10.170381 48.6201564, 10.1704372 48.6199843)",,,
35717885,Alemannenweg,residential,30,,False,True,35.16,"LINESTRING (10.1698862 48.6216216, 10.169979 48.6216344, 10.1703542 48.621687)",,,
181128385,Blumenweg,residential,30,,False,False,89.86999999999999,"LINESTRING (10.1698862 48.6216216, 10.1698396 48.6217206, 10.1698385 48.6217374, 10.1698286 48.6218878, 10.1697557 48.62211, 10.1697217 48.6222243, 10.1696719 48.622392, 10.1696654 48.622414)",,,
181128385,Blumenweg,residential,30,,False,True,89.86999999999999,"LINESTRING (10.1696654 48.622414, 10.1696719 48.622392, 10.1697217 48.6222243, 10.1697557 48.62211, 10.1698286 48.6218878, 10.1698385 48.6217374, 10.1698396 48.6217206, 10.1698862 48.6216216)",,,
182594824,Querstraße,residential,30,,False,True,40.603,"LINESTRING (10.1713472 48.6248639, 10.170821 48.6247527)",,,
"[211745997, 148515509]",Mergelstetter Straße,tertiary,,,False,False,90.802,"LINESTRING (10.1710525 48.6240045, 10.1707318 48.6240194, 10.1705517 48.624027, 10.1704048 48.6240351, 10.1700936 48.624046, 10.1699477 48.6240575, 10.1698219 48.6240711)",2,,
362235905,,tertiary,,,True,False,28.150000000000002,"LINESTRING (10.1710525 48.6240045, 10.1710597 48.6239767, 10.1710801 48.6239521, 10.1711116 48.6239331, 10.1711507 48.623922, 10.1711931 48.62392, 10.1712343 48.6239271, 10.1712696 48.6239428, 10.1712954 48.6239652, 10.1713086 48.6239919)",,,roundabout
37609364,Steiler Weg,residential,30,,False,True,107.39199999999998,"LINESTRING (10.1795052 48.619539, 10.1794942 48.6195591, 10.1794863 48.6195685, 10.1794488 48.6196134, 10.1793913 48.6196802, 10.1793861 48.6196871, 10.1793563 48.6197272, 10.179308 48.6197771, 10.179208 48.6198804, 10.1791436 48.6199468, 10.1790296 48.6200521, 10.1790193 48.6200631, 10.179008 48.6200726, 10.1789296 48.6201387, 10.178774 48.6203708)",,,
785194777,Albrecht-Bengel-Straße,residential,30,,False,False,62.71099999999999,"LINESTRING (10.1795052 48.619539, 10.1795532 48.619541, 10.1796351 48.6195459, 10.1797211 48.6195581, 10.1799657 48.6195809, 10.1800138 48.6195834, 10.1801065 48.6195945, 10.1801354 48.6195988, 10.1803476 48.6196246)",,,
785194777,Albrecht-Bengel-Straße,residential,30,,False,True,9.355,"LINESTRING (10.1795052 48.619539, 10.1794258 48.6195155, 10.179396 48.6194976)",,,
37609927,Schießbergstraße,residential,30,,False,False,23.324,"LINESTRING (10.1785533 48.6205212, 10.1786259 48.6204763, 10.1787262 48.6204012, 10.178774 48.6203708)",,,
37609927,Schießbergstraße,residential,30,,False,True,40.981,"LINESTRING (10.1785533 48.6205212, 10.1784113 48.6207454, 10.1783609 48.6208072, 10.1783244 48.620852, 10.1783194 48.6208549)",,,
