osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,junction,access
"[300795057, 300795058, 41925980]",,,Postweg,residential,,False,False,66.784,"LINESTRING (7.7759767 51.0215209, 7.7761786 51.0215214, 7.7764069 51.021522, 7.7766077 51.0215226, 7.7767623 51.0215245, 7.7769314 51.0215275)",yes,,,
300795056,,K 36,Benolper Straße,tertiary,50,False,False,65.404,"LINESTRING (7.7769314 51.0215275, 7.7769757 51.021321, 7.7770374 51.0211772, 7.7770742 51.021122, 7.777162 51.0210592, 7.7772122 51.0210309, 7.7772709 51.0210052)",,,,
"[300795056, 379960225, 29203071, 300795055]",,K 36,Benolper Straße,tertiary,50,False,True,206.34199999999998,"LINESTRING (7.7769314 51.0215275, 7.7769131 51.0216275, 7.7768921 51.021722, 7.7768802 51.02177, 7.776816 51.0219042, 7.7767563 51.0219815, 7.7766902 51.0220444, 7.7766063 51.022105, 7.7765143 51.0221519, 7.7763891 51.0222061, 7.776323 51.0222299, 7.7761852 51.0222695, 7.7758191 51.0223446, 7.7754765 51.0224139, 7.7754007 51.0224293, 7.7748025 51.0225565)",yes,,,
"[300795057, 300795058, 41925980]",,,Postweg,residential,,False,True,66.784,"LINESTRING (7.7769314 51.0215275, 7.7767623 51.0215245, 7.7766077 51.0215226, 7.7764069 51.021522, 7.7761786 51.0215214, 7.7759767 51.0215209)",yes,,,
242360225,,,Im Kreuzseifen,residential,,False,True,56.417,"LINESTRING (7.7709961 51.0200899, 7.7713815 51.0196442)",,,,
44138447,,,Südstraße,residential,,False,False,383.328,"LINESTRING (7.7709961 51.0200899, 7.7711755 51.0202003, 7.7714673 51.0202165, 7.7718708 51.0202165, 7.7725059 51.0202165, 7.7731925 51.0202003, 7.7733943 51.0201958, 7.7734727 51.020194, 7.7736732 51.0201895, 7.7742952 51.0201228, 7.7751323 51.0201031, 7.7757069 51.0201106, 7.7759939 51.0201325, 7.7762702 51.0201848, 7.7763748 51.0201663)",,,,
44138492,,,Im Kreuzseifen,residential,,False,False,39.464,"LINESTRING (7.7709961 51.0200899, 7.770859 51.0201618, 7.7704873 51.0202266)",,,,
44138429,,,Vor der Scheibe,tertiary,,False,False,63.52100000000001,"LINESTRING (7.7771788 51.0203798, 7.7768388 51.0203316, 7.7765921 51.0202911, 7.7764606 51.0202473, 7.7764231 51.020222, 7.7763748 51.0201663)",,,,
"[29149200, 476148682, 300795053, 300795054]",,K 36,Alte Landstraße,tertiary,50,False,True,53.770999999999994,"LINESTRING (7.7771788 51.0203798, 7.7771761 51.0204924, 7.7772043 51.0206103, 7.77726 51.0207159, 7.7773047 51.0207826, 7.7773079 51.0207869, 7.7773441 51.020846)",yes,,,
44138457,,,Auf dem Graben,residential,30,False,False,68.703,"LINESTRING (7.7777458 51.0243732, 7.7775922 51.0244086, 7.7772231 51.0244012, 7.7767803 51.0243528)",,,,
44138457,,,Auf dem Graben,residential,30,False,True,68.02,"LINESTRING (7.7777458 51.0243732, 7.7778241 51.0243951, 7.7778957 51.0243907, 7.7783895 51.0242743, 7.7784586 51.0242465, 7.7785689 51.0241374)",,,,
44138483,,,Marktplatz,residential,,False,True,53.846000000000004,"LINESTRING (7.7770914 51.024031, 7.777352 51.0238264, 7.77757 51.0236517)",,,,
44171336,,,Brunnenstraße,residential,,True,False,59.533,"LINESTRING (7.7770914 51.024031, 7.7772299 51.0240989, 7.7773132 51.0241404, 7.7777458 51.0243732)",,,,
26422490,,,Gerberstraße,residential,,True,False,74.411,"LINESTRING (7.7766877 51.0238198, 7.7758646 51.0233958)",,,,
41924116,2,B 55,Hagener Straße,primary,30,False,True,55.432,"LINESTRING (7.7766877 51.0238198, 7.77618 51.0242026)",,,,
44171336,,,Brunnenstraße,residential,,True,False,36.725,"LINESTRING (7.7766877 51.0238198, 7.7770914 51.024031)",,,,
"[41924116, 1161802133]",2,B 55,Hagener Straße,primary,30,False,False,43.018,"LINESTRING (7.7766877 51.0238198, 7.7768639 51.0236856, 7.7770774 51.0235205)",,,,
44138470,,,,unclassified,,False,False,140.753,"LINESTRING (7.7809345 51.0257341, 7.7808572 51.0254372, 7.7808077 51.0252427, 7.7807886 51.0251024, 7.78078 51.0249675, 7.7807656 51.0248544, 7.7807456 51.0246975, 7.7807439 51.0244762)",,,,
"[44171337, 188366809, 44138468]",,,Am Papenberg,residential,,False,True,746.222,"LINESTRING (7.7809345 51.0257341, 7.7808916 51.0257719, 7.7808143 51.0259284, 7.7807886 51.026085, 7.7808143 51.0262307, 7.7809087 51.0264251, 7.780986 51.0265654, 7.7809688 51.0266356, 7.7808916 51.0266842, 7.7807886 51.0266896, 7.7806941 51.0266626, 7.7806283 51.0266283, 7.7804452 51.026533, 7.780162 51.0264143, 7.7799696 51.026312, 7.7797474 51.0262354, 7.7794961 51.0261699, 7.7791379 51.0261415, 7.7790376 51.0261336, 7.7786514 51.0260958, 7.7781782 51.0260427, 7.7778116 51.0260377, 7.7776035 51.0260674, 7.7772438 51.0262037, 7.7770034 51.0262685, 7.776806 51.0263333, 7.7765803 51.0263877, 7.776672 51.0262646, 7.7767157 51.0261027, 7.7767869 51.0258795, 7.7768704 51.025778, 7.7769722 51.0256542, 7.777151 51.0254456, 7.7773782 51.0252686, 7.7777034 51.0250708, 7.7778418 51.0249514, 7.7778822 51.0248803, 7.7781879 51.0248217, 7.7782851 51.0247866, 7.7783965 51.0247221, 7.7784322 51.0246865, 7.7784519 51.0246209, 7.7784838 51.0243061, 7.7785859 51.0242532, 7.7786692 51.0241494)",,,,permissive
44138470,,,,unclassified,,False,False,23.485,"LINESTRING (7.7807439 51.0244762, 7.7807128 51.0242659)",,,,
44138470,,,,unclassified,,False,True,140.75300000000001,"LINESTRING (7.7807439 51.0244762, 7.7807456 51.0246975, 7.7807656 51.0248544, 7.78078 51.0249675, 7.7807886 51.0251024, 7.7808077 51.0252427, 7.7808572 51.0254372, 7.7809345 51.0257341)",,,,
44138470,,,,unclassified,,False,True,23.485,"LINESTRING (7.7807128 51.0242659, 7.7807439 51.0244762)",,,,
188366810,,,Annostraße,residential,30,False,True,9.596,"LINESTRING (7.7807128 51.0242659, 7.7805806 51.0242428)",,,,
26422495,,,Annostraße,residential,30,False,False,9.26,"LINESTRING (7.77757 51.0236517, 7.7776905 51.0236862)",,,,
26422495,,,Annostraße,residential,30,False,True,37.763000000000005,"LINESTRING (7.77757 51.0236517, 7.777496 51.0236261, 7.7772584 51.0235876, 7.7770774 51.0235205)",,,,
44138483,,,Marktplatz,residential,,False,False,53.846000000000004,"LINESTRING (7.77757 51.0236517, 7.777352 51.0238264, 7.7770914 51.024031)",,,,
44138479,,,Finkestraße,residential,30,False,True,213.09300000000005,"LINESTRING (7.7793942 51.0207953, 7.7791978 51.0208453, 7.778969 51.0209831, 7.7788402 51.0211019, 7.7787207 51.0212568, 7.7786809 51.0214171, 7.7786824 51.0215408, 7.7786983 51.0216505, 7.7787401 51.0217492, 7.7788287 51.0218441, 7.7790204 51.0220036, 7.7791882 51.0221871, 7.7792674 51.0223683, 7.7792551 51.0224278)",,,,
44138485,,,Gördesweg,residential,,False,False,152.069,"LINESTRING (7.7735547 51.0196089, 7.7730123 51.0196172, 7.7720767 51.0196388, 7.7713815 51.0196442)",,,,
44138485,,,Gördesweg,residential,,False,True,236.357,"LINESTRING (7.7735547 51.0196089, 7.7739822 51.0196172, 7.7745315 51.019628, 7.775098 51.0196226, 7.7755433 51.019596, 7.7760985 51.0196129, 7.7765518 51.0196652, 7.7767208 51.0197023, 7.7769074 51.0197313)",,,,
242360225,,,Im Kreuzseifen,residential,,False,False,56.417,"LINESTRING (7.7713815 51.0196442, 7.7709961 51.0200899)",,,,
44138485,,,Gördesweg,residential,,False,True,152.069,"LINESTRING (7.7713815 51.0196442, 7.7720767 51.0196388, 7.7730123 51.0196172, 7.7735547 51.0196089)",,,,
44138492,,,Im Kreuzseifen,residential,,False,True,39.464,"LINESTRING (7.7704873 51.0202266, 7.770859 51.0201618, 7.7709961 51.0200899)",,,,
242360218,,,Unterm Gallenlöh,unclassified,,False,True,75.976,"LINESTRING (7.7704873 51.0202266, 7.7704362 51.019991, 7.7703355 51.0198269, 7.770222 51.0196972, 7.7701019 51.019602)",,,,
242360228,,,Im Kreuzseifen,residential,,False,False,93.577,"LINESTRING (7.7704873 51.0202266, 7.7705034 51.0203573, 7.7705146 51.0204324, 7.7705146 51.020643, 7.7705146 51.0208752, 7.7704884 51.0209798, 7.770467 51.0210651)",,,,
44138457,,,Auf dem Graben,residential,30,False,True,68.703,"LINESTRING (7.7767803 51.0243528, 7.7772231 51.0244012, 7.7775922 51.0244086, 7.7777458 51.0243732)",,,,
157680978,,,Im Höfchen,residential,,False,False,99.06700000000001,"LINESTRING (7.7760953 51.0228565, 7.7763262 51.022977, 7.7771661 51.0234396)",,,,
110451767,,,Gartenstraße,residential,,False,False,25.365,"LINESTRING (7.7744622 51.0245676, 7.7741604 51.0244411)",,,,
110451767,,,Gartenstraße,residential,,False,True,25.365,"LINESTRING (7.7741604 51.0244411, 7.7744622 51.0245676)",,,,
110451772,,,Gartenstraße,residential,,False,False,9.313,"LINESTRING (7.7741604 51.0244411, 7.7742644 51.0243888)",,,,
110451772,,,Gartenstraße,residential,,False,True,52.916,"LINESTRING (7.7741604 51.0244411, 7.7740055 51.024504, 7.7739385 51.0245396, 7.7737782 51.024738, 7.7737333 51.0248152)",,,,
157680971,,,Gerberstraße,residential,,False,False,4.398,"LINESTRING (7.7758646 51.0233958, 7.7758164 51.0233704)",yes,,,
110451772,,,Gartenstraße,residential,,False,False,35.241,"LINESTRING (7.7740855 51.0250298, 7.7740357 51.0249755, 7.773978 51.0249286, 7.7739183 51.0248789, 7.7737333 51.0248152)",,,,
1161802131,,,Bahnhofstraße,residential,,False,False,126.669,"LINESTRING (7.7740855 51.0250298, 7.7736093 51.0251895, 7.7731826 51.0253831, 7.7726907 51.0257353)",,5,,
1161802131,,,Bahnhofstraße,residential,,False,True,79.648,"LINESTRING (7.7740855 51.0250298, 7.7743824 51.0249621, 7.7746126 51.0249187, 7.7747404 51.0249258, 7.774864 51.0249466, 7.7749808 51.0249898, 7.7751219 51.0250707)",,5,,
110451772,,,Gartenstraße,residential,,False,False,52.916,"LINESTRING (7.7737333 51.0248152, 7.7737782 51.024738, 7.7739385 51.0245396, 7.7740055 51.024504, 7.7741604 51.0244411)",,,,
110451772,,,Gartenstraße,residential,,False,True,35.241,"LINESTRING (7.7737333 51.0248152, 7.7739183 51.0248789, 7.773978 51.0249286, 7.7740357 51.0249755, 7.7740855 51.0250298)",,,,
110451773,,,Gartenstraße,residential,,False,False,71.894,"LINESTRING (7.7737333 51.0248152, 7.7736365 51.024878, 7.7734808 51.0249685, 7.7733804 51.0250083, 7.7732545 51.0250355, 7.7731322 51.0250526, 7.7729917 51.0250607, 7.7728357 51.0250423)",,,,
110451772,,,Gartenstraße,residential,,False,True,9.313,"LINESTRING (7.7742644 51.0243888, 7.7741604 51.0244411)",,,,
29203068,,,Gerhardusstraße,residential,,False,False,180.162,"LINESTRING (7.7717669 51.0218987, 7.7715505 51.0219254, 7.7712405 51.0219646, 7.7709101 51.0219825, 7.7705156 51.0219518, 7.7703542 51.0219031, 7.7703215 51.0218252, 7.7705004 51.0212045)",,4,,
29203068,,,Gerhardusstraße,residential,,False,True,68.403,"LINESTRING (7.7717669 51.0218987, 7.7724409 51.0218521, 7.7727406 51.0218451)",,4,,
156519018,,,Kurkölner Straße,residential,30,False,True,52.152,"LINESTRING (7.7717669 51.0218987, 7.7717938 51.0221148, 7.7718248 51.0223663)",,,,
157680975,,,Rosestraße,residential,,False,False,23.876,"LINESTRING (7.7747197 51.0234212, 7.774741 51.0232069)",,,,
"[157680968, 157680969, 156520807]",,,Brückstraße,residential,,False,False,134.112,"LINESTRING (7.7747197 51.0234212, 7.7753189 51.0237549, 7.7753867 51.0237896, 7.77618 51.0242026)",yes,,,
"[110451771, 157680974, 157680975]",,,Rosestraße,residential,,False,True,148.694,"LINESTRING (7.7747197 51.0234212, 7.7746826 51.023635, 7.774696 51.0237362, 7.7747983 51.0238281, 7.7750419 51.0239662, 7.7751072 51.023998, 7.7754712 51.0241779, 7.7756227 51.0242551, 7.7758119 51.0243475, 7.7759155 51.0244032)",yes,,,
41924116,2,B 55,Hagener Straße,primary,30,False,False,55.432,"LINESTRING (7.77618 51.0242026, 7.7766877 51.0238198)",,,,
41924116,2,B 55,Hagener Straße,primary,30,False,True,28.979,"LINESTRING (7.77618 51.0242026, 7.7759155 51.0244032)",,,,
"[157680968, 157680969, 156520807]",,,Brückstraße,residential,,False,True,134.112,"LINESTRING (7.77618 51.0242026, 7.7753867 51.0237896, 7.7753189 51.0237549, 7.7747197 51.0234212)",yes,,,
157680973,,,Gerberstraße,residential,,True,False,53.818,"LINESTRING (7.7751083 51.0230006, 7.7748962 51.022699, 7.7748025 51.0225565)",,,,
157680975,,,Rosestraße,residential,,False,True,34.967999999999996,"LINESTRING (7.7751083 51.0230006, 7.7747852 51.0231537, 7.774741 51.0232069)",,,,
157680971,,,Gerberstraße,residential,,False,True,4.398,"LINESTRING (7.7758164 51.0233704, 7.7758646 51.0233958)",yes,,,
157680973,,,Gerberstraße,residential,,True,False,64.583,"LINESTRING (7.7758164 51.0233704, 7.775581 51.023247, 7.7752184 51.0230801, 7.7751083 51.0230006)",,,,
29137169,,,Franz-Hitze-Straße,residential,30,False,True,187.208,"LINESTRING (7.7670459 51.0232162, 7.767173 51.0231775, 7.7674576 51.0231724, 7.7678975 51.0231941, 7.7683694 51.0232834, 7.7688836 51.0234, 7.7692041 51.0234268, 7.7696497 51.0234467)",,4,,
157680975,,,Rosestraße,residential,,False,True,23.876,"LINESTRING (7.774741 51.0232069, 7.7747197 51.0234212)",,,,
242358729,,,Auf dem Rhode,residential,,False,True,79.385,"LINESTRING (7.774741 51.0232069, 7.7736073 51.0231727)",,,,
157680975,,,Rosestraße,residential,,False,False,34.967999999999996,"LINESTRING (7.774741 51.0232069, 7.7747852 51.0231537, 7.7751083 51.0230006)",,,,
188366810,,,Annostraße,residential,30,False,False,122.643,"LINESTRING (7.7788495 51.0241404, 7.7792409 51.0241128, 7.7795185 51.0241152, 7.7797926 51.0241375, 7.7802327 51.0241999, 7.7805806 51.0242428)",,,,
188366810,,,Annostraße,residential,30,False,True,12.657,"LINESTRING (7.7788495 51.0241404, 7.7787417 51.0241476, 7.7786692 51.0241494)",,,,
242358728,,,An der Kreuzkapelle,residential,,False,True,68.191,"LINESTRING (7.7788495 51.0241404, 7.7789796 51.0242141, 7.779258 51.024325, 7.7794813 51.0243973, 7.7796107 51.0245086)",,,,
242358728,,,An der Kreuzkapelle,residential,,False,False,68.191,"LINESTRING (7.7796107 51.0245086, 7.7794813 51.0243973, 7.779258 51.024325, 7.7789796 51.0242141, 7.7788495 51.0241404)",,,,
1009314652,2,B 55,Hagener Straße,primary,30,False,False,10.927,"LINESTRING (7.7770774 51.0235205, 7.7771661 51.0234396)",,,,
26422495,,,Annostraße,residential,30,False,False,37.763000000000005,"LINESTRING (7.7770774 51.0235205, 7.7772584 51.0235876, 7.777496 51.0236261, 7.77757 51.0236517)",,,,
"[41924116, 1161802133]",2,B 55,Hagener Straße,primary,30,False,True,43.018,"LINESTRING (7.7770774 51.0235205, 7.7768639 51.0236856, 7.7766877 51.0238198)",,,,
242360218,,,Unterm Gallenlöh,unclassified,,False,False,75.976,"LINESTRING (7.7701019 51.019602, 7.770222 51.0196972, 7.7703355 51.0198269, 7.7704362 51.019991, 7.7704873 51.0202266)",,,,
242360215,,,Raiffeisenstraße,residential,,False,False,70.535,"LINESTRING (7.7729164 51.0269955, 7.7732745 51.0275885)",,,,
29137165,,,Engelbertstraße,residential,30,False,True,117.042,"LINESTRING (7.7692984 51.0259378, 7.7695007 51.0257821, 7.7695288 51.0257605, 7.7696683 51.0256485, 7.7698002 51.0254461, 7.7698405 51.0253357, 7.7698482 51.0251605, 7.7698369 51.0249866)",,4,,
29203068,,,Gerhardusstraße,residential,,False,False,68.403,"LINESTRING (7.7727406 51.0218451, 7.7724409 51.0218521, 7.7717669 51.0218987)",,4,,
"[29149200, 476148682, 300795053, 300795054]",,K 36,Alte Landstraße,tertiary,50,False,False,53.770999999999994,"LINESTRING (7.7773441 51.020846, 7.7773079 51.0207869, 7.7773047 51.0207826, 7.77726 51.0207159, 7.7772043 51.0206103, 7.7771761 51.0204924, 7.7771788 51.0203798)",yes,,,
1161802132,1,,,primary,50,True,False,16.406000000000002,"LINESTRING (7.7773441 51.020846, 7.7773883 51.020836, 7.777435 51.0208335, 7.7774812 51.0208386, 7.7775237 51.020851, 7.7775598 51.0208699)",,,roundabout,
44138429,,,Vor der Scheibe,tertiary,,False,True,63.478,"LINESTRING (7.7769074 51.0197313, 7.7767074 51.0198508, 7.7764741 51.0199908, 7.776399 51.0200465, 7.7763802 51.0200887, 7.7763748 51.0201663)",,,,
44138485,,,Gördesweg,residential,,False,False,236.357,"LINESTRING (7.7769074 51.0197313, 7.7767208 51.0197023, 7.7765518 51.0196652, 7.7760985 51.0196129, 7.7755433 51.019596, 7.775098 51.0196226, 7.7745315 51.019628, 7.7739822 51.0196172, 7.7735547 51.0196089)",,,,
44138429,,,Vor der Scheibe,tertiary,,False,False,63.477999999999994,"LINESTRING (7.7763748 51.0201663, 7.7763802 51.0200887, 7.776399 51.0200465, 7.7764741 51.0199908, 7.7767074 51.0198508, 7.7769074 51.0197313)",,,,
44138429,,,Vor der Scheibe,tertiary,,False,True,63.521,"LINESTRING (7.7763748 51.0201663, 7.7764231 51.020222, 7.7764606 51.0202473, 7.7765921 51.0202911, 7.7768388 51.0203316, 7.7771788 51.0203798)",,,,
44138447,,,Südstraße,residential,,False,True,383.328,"LINESTRING (7.7763748 51.0201663, 7.7762702 51.0201848, 7.7759939 51.0201325, 7.7757069 51.0201106, 7.7751323 51.0201031, 7.7742952 51.0201228, 7.7736732 51.0201895, 7.7734727 51.020194, 7.7733943 51.0201958, 7.7731925 51.0202003, 7.7725059 51.0202165, 7.7718708 51.0202165, 7.7714673 51.0202165, 7.7711755 51.0202003, 7.7709961 51.0200899)",,,,
1161802134,1,,,primary,50,True,False,23.133000000000003,"LINESTRING (7.7775598 51.0208699, 7.7775907 51.0208986, 7.7776064 51.0209318, 7.7776055 51.0209665, 7.7775881 51.0209994, 7.7775557 51.0210275, 7.7775114 51.0210481)",,,roundabout,
300795056,,K 36,Benolper Straße,tertiary,50,False,True,65.404,"LINESTRING (7.7772709 51.0210052, 7.7772122 51.0210309, 7.777162 51.0210592, 7.7770742 51.021122, 7.7770374 51.0211772, 7.7769757 51.021321, 7.7769314 51.0215275)",,,,
1162304584,1,,,primary,50,True,False,20.546999999999997,"LINESTRING (7.7772709 51.0210052, 7.7772496 51.0209708, 7.777247 51.0209338, 7.7772634 51.0208983, 7.7772969 51.020868, 7.7773441 51.020846)",,,roundabout,
26422496,,,Am Buscheid,residential,30,False,False,31.628,"LINESTRING (7.7808358 51.0228745, 7.7810009 51.0231393)",,,,
323600377,,,,unclassified,,False,False,46.405,"LINESTRING (7.7808358 51.0228745, 7.7809213 51.0224844, 7.7809254 51.022461)",,,,
323600377,,,,unclassified,,False,True,46.405,"LINESTRING (7.7809254 51.022461, 7.7809213 51.0224844, 7.7808358 51.0228745)",,,,
182829206,,,Gerberstraße,residential,,False,False,145.624,"LINESTRING (7.7684454 51.0209975, 7.7702593 51.0211919, 7.7705004 51.0212045)",,,,
242358729,,,Auf dem Rhode,residential,,False,False,37.248,"LINESTRING (7.7730861 51.0231039, 7.7736073 51.0231727)",,,,
188366813,,,Annostraße,residential,30,False,False,7.141,"LINESTRING (7.7785689 51.0241374, 7.7786692 51.0241494)",,,,
44138457,,,Auf dem Graben,residential,30,False,False,68.02,"LINESTRING (7.7785689 51.0241374, 7.7784586 51.0242465, 7.7783895 51.0242743, 7.7778957 51.0243907, 7.7778241 51.0243951, 7.7777458 51.0243732)",,,,
188366813,,,Annostraße,residential,30,False,True,79.516,"LINESTRING (7.7785689 51.0241374, 7.7784946 51.0241156, 7.7780155 51.0238653, 7.7779002 51.0238035, 7.7776905 51.0236862)",,,,
