osmid,lanes,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,width
"[263770426, 910345629]",,living_street,,False,True,37.527,"LINESTRING (12.9567712 51.7950905, 12.9564315 51.7950848, 12.9562257 51.7950819)",,Feldstraße,,
660695039,2,secondary,,False,False,86.838,"LINESTRING (12.9548824 51.7886992, 12.9549076 51.7889833, 12.9549224 51.7891381, 12.9549228 51.7892575, 12.9549306 51.7894794)",L 116,Wittenberger Straße,50,
27700702,,residential,,False,True,125.65500000000002,"LINESTRING (12.9549306 51.7894794, 12.9550321 51.7894778, 12.9550996 51.7894768, 12.9556654 51.789468, 12.9557328 51.7894683, 12.9557682 51.7894709, 12.9557997 51.7894732, 12.9558654 51.7894826, 12.9559289 51.7894964, 12.9559896 51.7895145, 12.9560616 51.789538, 12.9561679 51.7895762, 12.9562729 51.789614, 12.9563837 51.7896568, 12.9564901 51.7897036, 12.9565558 51.7897361, 12.9565873 51.7897526, 12.9566198 51.7897696)",,Baderhag,,
318097658,3,secondary,,False,False,62.619,"LINESTRING (12.9549306 51.7894794, 12.9549347 51.7896604, 12.9549338 51.7899616, 12.9549304 51.7900425)",L 116,Wittenberger Straße,50,
660695039,2,secondary,,False,True,86.83800000000001,"LINESTRING (12.9549306 51.7894794, 12.9549228 51.7892575, 12.9549224 51.7891381, 12.9549076 51.7889833, 12.9548824 51.7886992)",L 116,Wittenberger Straße,50,
362647688,2,secondary,,False,False,11.475,"LINESTRING (12.9549304 51.7900425, 12.9549306 51.7901457)",L 116,Wittenberger Straße,50,
"[16235291, 16235647]",1,secondary_link,,True,False,90.705,"LINESTRING (12.9549304 51.7900425, 12.9549962 51.7900913, 12.9549971 51.7902241, 12.9550505 51.7903371, 12.9551206 51.7903963, 12.9551976 51.7904555, 12.9553757 51.7905502, 12.9555409 51.7906158, 12.9556167 51.7906874)",,"['Wittenberger Straße', 'Rosa-Luxemburg-Straße']",,
318097658,3,secondary,,False,True,62.619,"LINESTRING (12.9549304 51.7900425, 12.9549338 51.7899616, 12.9549347 51.7896604, 12.9549306 51.7894794)",L 116,Wittenberger Straße,50,
362647688,2,secondary,,False,True,11.475,"LINESTRING (12.9549306 51.7901457, 12.9549304 51.7900425)",L 116,Wittenberger Straße,50,
16235960,1,secondary,,True,False,29.347,"LINESTRING (12.9549306 51.7901457, 12.9549416 51.7902491, 12.9549514 51.7903479, 12.9549576 51.7904091)",L 116,Wittenberger Straße,,
286899333,2,primary,,False,False,5.302,"LINESTRING (12.9556167 51.7906874, 12.955546 51.7906684)",B 187,Rosa-Luxemburg-Straße,50,
660690020,2,primary,,False,True,24.955,"LINESTRING (12.9556167 51.7906874, 12.9559519 51.7907733)",B 187,Rosa-Luxemburg-Straße,50,
1153424838,2,residential,,False,False,23.948999999999998,"LINESTRING (12.954678 51.7923845, 12.9546452 51.7923602, 12.9546265 51.792342, 12.9546118 51.7923223, 12.9546013 51.7923017, 12.9545952 51.7922804, 12.9545937 51.7922588, 12.954592 51.7921832)",,Bahnhofstraße,,
"[498849414, 1153424839, 1153440175, 1153599256, 1153599258, 1153599259]",2,residential,,False,False,339.83900000000006,"LINESTRING (12.954678 51.7923845, 12.95467 51.792391, 12.9546482 51.7924069, 12.954625 51.7924218, 12.9546003 51.7924359, 12.9544833 51.7924985, 12.9544595 51.7925112, 12.9543186 51.7925865, 12.9541778 51.7926619, 12.9540369 51.7927372, 12.9538961 51.7928125, 12.9535914 51.7929792, 12.9535797 51.7929901, 12.9535706 51.793002, 12.9535643 51.7930146, 12.9535588 51.7930293, 12.953555 51.7930407, 12.9535497 51.7930519, 12.9535427 51.7930627, 12.9535343 51.7930731, 12.9535243 51.793083, 12.9535129 51.7930923, 12.9531428 51.7932898, 12.953133 51.7932936, 12.9531226 51.7932968, 12.9531118 51.7932993, 12.9531007 51.7933012, 12.9530831 51.7933028, 12.9530726 51.7933029, 12.9530585 51.7933022, 12.9530438 51.7933004, 12.9530308 51.7932977, 12.9530208 51.7932949, 12.9530067 51.7932897, 12.9529965 51.7932847, 12.9529123 51.7932233, 12.952853 51.7931801, 12.952847 51.7931738, 12.9528421 51.7931673, 12.9528385 51.7931604, 12.9528362 51.7931532, 12.9528352 51.793146, 12.9528355 51.7931388, 12.9528372 51.7931316, 12.9528403 51.7931246, 12.9528446 51.7931178, 12.9528501 51.7931114, 12.9528567 51.7931055, 12.9528645 51.7931, 12.9528731 51.7930951, 12.9531937 51.7929238, 12.9533295 51.7928514, 12.953341 51.7928452, 12.9534883 51.7927667, 12.9536356 51.7926882, 12.9537828 51.7926096, 12.9539301 51.7925311, 12.9543186 51.7923055, 12.9544307 51.792245, 12.9545131 51.7922108, 12.9545528 51.7921958, 12.954592 51.7921832)",,Bahnhofstraße,,
1153599255,2,residential,,False,True,67.593,"LINESTRING (12.954678 51.7923845, 12.954689 51.7923756, 12.9547035 51.7923642, 12.9547189 51.7923532, 12.954735 51.7923426, 12.954752 51.7923325, 12.9547698 51.792323, 12.9547948 51.7923098, 12.9550906 51.7921533, 12.9554135 51.7919824)",,Bahnhofstraße,,
165248821,,residential,,False,False,107.179,"LINESTRING (12.9597292 51.7956964, 12.959701 51.7957045, 12.9596751 51.7957152, 12.9596521 51.7957281, 12.9596326 51.7957431, 12.9596169 51.7957597, 12.9596055 51.7957776, 12.9595954 51.7959055, 12.9595709 51.7962175, 12.959569 51.796508, 12.9595752 51.7965478, 12.9595986 51.7965828, 12.9596381 51.7966141)",,Siedlung,30,
"[26684947, 165248821]",,residential,,False,True,94.09700000000001,"LINESTRING (12.9597292 51.7956964, 12.9597604 51.7956909, 12.9597927 51.7956885, 12.9604082 51.7956706, 12.9604356 51.795668, 12.9604619 51.7956628, 12.9604865 51.795655, 12.9605089 51.795645, 12.9605285 51.7956329, 12.9605447 51.795619, 12.9605572 51.7956038, 12.9605656 51.7955875, 12.9605686 51.7955309, 12.9605809 51.7952995)",,"['Robert-Koch-Straße', 'Siedlung']",30,
"[672617261, 672652015]",,residential,,False,True,33.971000000000004,"LINESTRING (12.9597292 51.7956964, 12.9596795 51.7956529, 12.9596446 51.7956204, 12.9596193 51.7955838, 12.9596085 51.7955446, 12.9596097 51.7955199, 12.9596149 51.795411)",,Siedlung,30,
23609848,2,tertiary,,False,False,218.62099999999998,"LINESTRING (12.9545932 51.7943732, 12.9545653 51.7943993, 12.9545421 51.7944271, 12.9545238 51.7944563, 12.9545108 51.7944865, 12.9545032 51.7945174, 12.954497 51.7945504, 12.9544862 51.7947378, 12.9544067 51.7963189, 12.9544063 51.796326)",K 2235,Arnsdorfer Straße,50,
23609848,2,tertiary,,False,True,270.51500000000004,"LINESTRING (12.9545932 51.7943732, 12.9547087 51.7943204, 12.9568458 51.7934184, 12.9574593 51.7931744, 12.957777 51.7930481, 12.9578455 51.793007)",K 2235,Arnsdorfer Straße,50,
23727080,,residential,,False,False,144.047,"LINESTRING (12.9545932 51.7943732, 12.9539383 51.7946388, 12.9533563 51.7948845, 12.9528552 51.7950961)",,Hennigstraße,50,
23609848,2,tertiary,,False,False,270.51500000000004,"LINESTRING (12.9578455 51.793007, 12.957777 51.7930481, 12.9574593 51.7931744, 12.9568458 51.7934184, 12.9547087 51.7943204, 12.9545932 51.7943732)",K 2235,Arnsdorfer Straße,50,
23609848,2,tertiary,,False,True,178.068,"LINESTRING (12.9578455 51.793007, 12.9578985 51.7929703, 12.9579407 51.7929274, 12.957963 51.7928825, 12.9579722 51.7928205, 12.9579854 51.7921956, 12.9580146 51.7917025, 12.9580361 51.791512, 12.9581007 51.7914388)",K 2235,Arnsdorfer Straße,50,
498938329,,residential,,False,False,99.04,"LINESTRING (12.9578455 51.793007, 12.9579074 51.7930846, 12.9579524 51.793155, 12.9579717 51.7931928, 12.957978 51.7932443, 12.9579436 51.7938811)",,Nordstraße,30,
23727082,,living_street,,False,True,127.345,"LINESTRING (12.9562571 51.7963544, 12.956105 51.7963586, 12.9544063 51.796326)",,Feldstraße,,
910345627,,living_street,roundabout,True,False,7.749,"LINESTRING (12.9562571 51.7963544, 12.956266 51.7963318, 12.9562825 51.7963109, 12.9563059 51.7962928)",,Feldstraße,,
910345627,,living_street,roundabout,True,False,10.456,"LINESTRING (12.9563025 51.7964411, 12.9562837 51.7964263, 12.9562694 51.7964097, 12.95626 51.7963918, 12.9562559 51.7963731, 12.9562571 51.7963544)",,Feldstraße,,
910345627,,living_street,roundabout,True,False,19.003999999999998,"LINESTRING (12.9565508 51.796443, 12.9565143 51.7964604, 12.9564717 51.7964712, 12.956426 51.7964747, 12.9563804 51.7964705, 12.9563382 51.796459, 12.9563025 51.7964411)",,Feldstraße,,
498938329,,residential,,False,True,99.04,"LINESTRING (12.9579436 51.7938811, 12.957978 51.7932443, 12.9579717 51.7931928, 12.9579524 51.793155, 12.9579074 51.7930846, 12.9578455 51.793007)",,Nordstraße,30,
498940115,,residential,,False,False,121.25999999999999,"LINESTRING (12.9579436 51.7938811, 12.9588755 51.7938983, 12.9597061 51.7939114)",,August-Berger-Straße,30,5.5
26684956,,residential,,False,False,95.685,"LINESTRING (12.9638324 51.7967961, 12.9642829 51.796818, 12.965215 51.7968908)",,Straße der Jugend,30,
26684956,,residential,,False,True,84.115,"LINESTRING (12.9638324 51.7967961, 12.9637852 51.7967926, 12.9635425 51.7967731, 12.9634015 51.7967663, 12.9630885 51.7967512, 12.9628782 51.7967411, 12.9626327 51.796732, 12.9626141 51.7967313)",,Straße der Jugend,30,
"[657575350, 657575351]",,residential,,False,True,82.03999999999999,"LINESTRING (12.9638324 51.7967961, 12.9638664 51.7965846, 12.9638902 51.7965114, 12.963987 51.7960648)",,Straße der Jugend,30,
"[657575350, 657575351]",,residential,,False,False,82.03999999999999,"LINESTRING (12.963987 51.7960648, 12.9638902 51.7965114, 12.9638664 51.7965846, 12.9638324 51.7967961)",,Straße der Jugend,30,
26684957,,residential,,False,True,65.298,"LINESTRING (12.9596586 51.7944979, 12.9597061 51.7939114)",,Siedlung,30,
672617262,,residential,,True,False,101.577,"LINESTRING (12.9596586 51.7944979, 12.9596149 51.795411)",,Siedlung,30,
"[672617261, 672652015]",,residential,,False,False,33.971000000000004,"LINESTRING (12.9596149 51.795411, 12.9596097 51.7955199, 12.9596085 51.7955446, 12.9596193 51.7955838, 12.9596446 51.7956204, 12.9596795 51.7956529, 12.9597292 51.7956964)",,Siedlung,30,
362651300,2,primary,,False,False,9.484,"LINESTRING (12.9581007 51.7914388, 12.9579779 51.7914)",B 187,Rosa-Luxemburg-Straße,50,
23609848,2,tertiary,,False,False,178.068,"LINESTRING (12.9581007 51.7914388, 12.9580361 51.791512, 12.9580146 51.7917025, 12.9579854 51.7921956, 12.9579722 51.7928205, 12.957963 51.7928825, 12.9579407 51.7929274, 12.9578985 51.7929703, 12.9578455 51.793007)",K 2235,Arnsdorfer Straße,50,
362651300,2,primary,,False,True,245.488,"LINESTRING (12.9581007 51.7914388, 12.9587193 51.7916284, 12.9587429 51.7916357, 12.9587585 51.7916405, 12.9587984 51.7916528, 12.9589219 51.7916907, 12.9594943 51.7918689, 12.9607484 51.7922593, 12.9612914 51.7924284)",B 187,Rosa-Luxemburg-Straße,50,
903828164,,residential,,False,True,10.519,"LINESTRING (12.964945 51.7934757, 12.9649693 51.7935691)",,Freyerstraße,,3.5
24839604,,residential,,True,False,309.8,"LINESTRING (12.964945 51.7934757, 12.9644393 51.7916038, 12.9642027 51.7907277)",,Freyerstraße,,3.5
23727077,,residential,,False,False,116.33300000000001,"LINESTRING (12.9628725 51.7954187, 12.9629289 51.7954231, 12.9645473 51.7955658)",,Geschwister-Scholl-Straße,30,
23727077,,residential,,False,True,158.22199999999998,"LINESTRING (12.9628725 51.7954187, 12.9628299 51.7954152, 12.9622675 51.795375, 12.961929 51.7953488, 12.9605809 51.7952995)",,Geschwister-Scholl-Straße,30,
"[26684955, 905071293, 905071294]",,residential,,False,True,147.041,"LINESTRING (12.9628725 51.7954187, 12.9628635 51.7954674, 12.9628407 51.7955712, 12.9628063 51.7957365, 12.9626898 51.7962957, 12.9626512 51.7965102, 12.9626265 51.7966473, 12.9626141 51.7967313)",,Jessener Schulstraße,30,
23609848,2,tertiary,,False,True,218.62099999999998,"LINESTRING (12.9544063 51.796326, 12.9544067 51.7963189, 12.9544862 51.7947378, 12.954497 51.7945504, 12.9545032 51.7945174, 12.9545108 51.7944865, 12.9545238 51.7944563, 12.9545421 51.7944271, 12.9545653 51.7943993, 12.9545932 51.7943732)",K 2235,Arnsdorfer Straße,50,
23727082,,living_street,,False,False,127.345,"LINESTRING (12.9544063 51.796326, 12.956105 51.7963586, 12.9562571 51.7963544)",,Feldstraße,,
23727080,,residential,,False,True,144.047,"LINESTRING (12.9528552 51.7950961, 12.9533563 51.7948845, 12.9539383 51.7946388, 12.9545932 51.7943732)",,Hennigstraße,50,
