osmid,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,bridge,lanes,ref,access,junction
"[1126504333, 48179807]",Berliner Straße,residential,False,True,265.179,"LINESTRING (8.2783694 47.6318626, 8.2781156 47.6316421, 8.2779624 47.6315257, 8.2774939 47.631333, 8.2771739 47.6312363, 8.2767762 47.6311485, 8.2765544 47.631104, 8.2755375 47.630907, 8.2753888 47.6308897, 8.2752535 47.6308927)",,,,,,,
113471550,Mecklenburger Straße,residential,False,True,110.118,"LINESTRING (8.2783694 47.6318626, 8.2776777 47.6322404, 8.2773301 47.6325526)",30,,,,,,
25219336,Wutachstraße,residential,False,True,69.31899999999999,"LINESTRING (8.2752535 47.6308927, 8.2751097 47.6309143, 8.2749645 47.6309835, 8.2748787 47.6310614, 8.2746297 47.6313188)",30,,,,,,
"[1126504333, 48179807]",Berliner Straße,residential,False,False,265.179,"LINESTRING (8.2752535 47.6308927, 8.2753888 47.6308897, 8.2755375 47.630907, 8.2765544 47.631104, 8.2767762 47.6311485, 8.2771739 47.6312363, 8.2774939 47.631333, 8.2779624 47.6315257, 8.2781156 47.6316421, 8.2783694 47.6318626)",,,,,,,
901522888,Wutachstraße,residential,True,False,10.021,"LINESTRING (8.2734197 47.6327139, 8.2734689 47.6326301)",,,,1,,,
909874409,Klettgaustraße,secondary,False,False,20.352,"LINESTRING (8.2734197 47.6327139, 8.2731564 47.632669)",50,,,2,L 159,,
909874410,Klettgaustraße,secondary,False,True,8.067,"LINESTRING (8.2734197 47.6327139, 8.2735227 47.632735)",50,,,3,L 159,,
31913057,Berghausstraße,residential,False,False,47.293,"LINESTRING (8.2745248 47.6370039, 8.2745686 47.6371079, 8.2745736 47.6371649, 8.2745526 47.6372508, 8.274498 47.6374199)",,,,,,,
32602809,Berghausstraße,residential,False,False,88.32900000000001,"LINESTRING (8.2745248 47.6370039, 8.2744365 47.6369356, 8.2741156 47.6367551, 8.2738434 47.6366003, 8.2737322 47.6365505, 8.2735956 47.6365545)",,,,,,,
65646675,Spitalweg,residential,False,False,142.06,"LINESTRING (8.2745248 47.6370039, 8.274651 47.6370089, 8.2747102 47.6370136, 8.2751677 47.6370498, 8.2753063 47.6370367, 8.2758265 47.6369873, 8.2760907 47.6369634, 8.2763883 47.6368889)",,,,,,,
31913032,Ripphaldensteig,residential,False,True,191.325,"LINESTRING (8.274498 47.6374199, 8.2746818 47.6374938, 8.2749897 47.637535, 8.2756146 47.6374642, 8.2758252 47.6374763, 8.2761738 47.6376347, 8.2764529 47.6377688, 8.2767582 47.6379605)",,,,,,no,
31913057,Berghausstraße,residential,False,True,47.293,"LINESTRING (8.274498 47.6374199, 8.2745526 47.6372508, 8.2745736 47.6371649, 8.2745686 47.6371079, 8.2745248 47.6370039)",,,,,,,
31913032,Ripphaldensteig,residential,False,False,191.32500000000002,"LINESTRING (8.2767582 47.6379605, 8.2764529 47.6377688, 8.2761738 47.6376347, 8.2758252 47.6374763, 8.2756146 47.6374642, 8.2749897 47.637535, 8.2746818 47.6374938, 8.274498 47.6374199)",,,,,,no,
34245418,Alpenblickstraße,residential,False,False,150.953,"LINESTRING (8.2767582 47.6379605, 8.2771242 47.6380297, 8.2772601 47.6380591, 8.2781164 47.6381984, 8.278706 47.6383063)",,,,,,,
59963351,Seilerbergweg,residential,False,True,343.23599999999993,"LINESTRING (8.2780686 47.636509, 8.2777756 47.636364, 8.2769295 47.636258, 8.2767467 47.6362453, 8.2767051 47.636242, 8.2760702 47.6361966, 8.2755854 47.6361412, 8.2751767 47.63606, 8.2749529 47.6360084, 8.2746049 47.6359316, 8.2744641 47.6359005, 8.2744231 47.6358925, 8.2736727 47.6357459)",,,,,,destination,
1126505111,Wutachstraße,residential,False,True,27.98,"LINESTRING (8.2737163 47.6323543, 8.273526 47.6325708)",30,,,,,,
1217572420,Wutachstraße,residential,False,False,32.999,"LINESTRING (8.2737163 47.6323543, 8.2739223 47.632092)",30,,,,,,
32603273,Ostpreußenstraße,residential,False,False,267.545,"LINESTRING (8.2737163 47.6323543, 8.2738118 47.6323815, 8.2745062 47.6325519, 8.2750034 47.632697, 8.2761764 47.6330393, 8.277049 47.6332078)",30,,,,,,
113471550,Mecklenburger Straße,residential,False,False,75.839,"LINESTRING (8.277049 47.6332078, 8.2773301 47.6325526)",30,,,,,,
113471550,Mecklenburger Straße,residential,False,True,30.184,"LINESTRING (8.277049 47.6332078, 8.2769442 47.6334699)",30,,,,,,
32603273,Ostpreußenstraße,residential,False,False,147.772,"LINESTRING (8.277049 47.6332078, 8.278255 47.6334319, 8.2789491 47.6335636)",30,,,,,,
32603273,Ostpreußenstraße,residential,False,True,267.545,"LINESTRING (8.277049 47.6332078, 8.2761764 47.6330393, 8.2750034 47.632697, 8.2745062 47.6325519, 8.2738118 47.6323815, 8.2737163 47.6323543)",30,,,,,,
113471550,Mecklenburger Straße,residential,False,True,75.839,"LINESTRING (8.2773301 47.6325526, 8.277049 47.6332078)",30,,,,,,
32646962,Schlesier Straße,residential,False,False,251.91500000000002,"LINESTRING (8.2773301 47.6325526, 8.2766938 47.6323239, 8.2766049 47.6322919, 8.276536 47.6322726, 8.2761641 47.6321682, 8.2757572 47.6320541, 8.2753211 47.6319317, 8.2752647 47.6319159, 8.2741962 47.6317769)",30,,,,,,
113471550,Mecklenburger Straße,residential,False,False,110.118,"LINESTRING (8.2773301 47.6325526, 8.2776777 47.6322404, 8.2783694 47.6318626)",30,,,,,,
1217572421,Wutachstraße,residential,False,False,60.415,"LINESTRING (8.2741962 47.6317769, 8.2746297 47.6313188)",30,,,,,,
32646962,Schlesier Straße,residential,False,True,251.915,"LINESTRING (8.2741962 47.6317769, 8.2752647 47.6319159, 8.2753211 47.6319317, 8.2757572 47.6320541, 8.2761641 47.6321682, 8.276536 47.6322726, 8.2766049 47.6322919, 8.2766938 47.6323239, 8.2773301 47.6325526)",30,,,,,,
"[1126505043, 1217572421]",Wutachstraße,residential,False,True,40.607,"LINESTRING (8.2741962 47.6317769, 8.2741199 47.6318642, 8.2740247 47.6319732, 8.2739223 47.632092)",30,,,,,,
1217572420,Wutachstraße,residential,False,True,32.999,"LINESTRING (8.2739223 47.632092, 8.2737163 47.6323543)",30,,,,,,
32646963,Pommernstraße,residential,False,False,147.60899999999998,"LINESTRING (8.2739223 47.632092, 8.2724708 47.6315776, 8.2721854 47.6314661)",30,,,,,,
"[1126505043, 1217572421]",Wutachstraße,residential,False,False,40.607,"LINESTRING (8.2739223 47.632092, 8.2740247 47.6319732, 8.2741199 47.6318642, 8.2741962 47.6317769)",30,,,,,,
32646963,Pommernstraße,residential,False,False,183.99099999999999,"LINESTRING (8.2721854 47.6314661, 8.2716758 47.6311617, 8.2713745 47.6309817, 8.2706246 47.630604, 8.2702306 47.6304789)",30,,,,,,
32646963,Pommernstraße,residential,False,True,147.60899999999998,"LINESTRING (8.2721854 47.6314661, 8.2724708 47.6315776, 8.2739223 47.632092)",30,,,,,,
32646965,Brandenburger Straße,residential,False,False,105.08600000000001,"LINESTRING (8.2721854 47.6314661, 8.2720304 47.6315596, 8.2717929 47.6316171, 8.2714034 47.6316595, 8.2708613 47.631608)",,,,,,,
32646967,Brandenburger Straße,residential,False,False,44.194,"LINESTRING (8.2708613 47.631608, 8.2706517 47.6319795)",,,,,,,
32646965,Brandenburger Straße,residential,False,False,53.899,"LINESTRING (8.2708613 47.631608, 8.2705582 47.6315282, 8.2702376 47.631374)",,,,,,,
32646965,Brandenburger Straße,residential,False,True,105.086,"LINESTRING (8.2708613 47.631608, 8.2714034 47.6316595, 8.2717929 47.6316171, 8.2720304 47.6315596, 8.2721854 47.6314661)",,,,,,,
32646970,Brandenburger Straße,residential,False,False,51.461,"LINESTRING (8.2702376 47.631374, 8.2697534 47.6317022)",,,,,,,
"[32646963, 32646965]","['Brandenburger Straße', 'Pommernstraße']",residential,False,"[False, True]",125.84100000000001,"LINESTRING (8.2702376 47.631374, 8.2701999 47.6313192, 8.2699921 47.6311631, 8.2698441 47.6310427, 8.2698043 47.6309658, 8.2698076 47.6308981, 8.2700165 47.6305752, 8.2700811 47.6304818, 8.2702306 47.6304789)",30,,,,,,
32646965,Brandenburger Straße,residential,False,True,53.899,"LINESTRING (8.2702376 47.631374, 8.2705582 47.6315282, 8.2708613 47.631608)",,,,,,,
32646967,Brandenburger Straße,residential,False,True,44.194,"LINESTRING (8.2706517 47.6319795, 8.2708613 47.631608)",,,,,,,
32646970,Brandenburger Straße,residential,False,False,31.61,"LINESTRING (8.2697534 47.6317022, 8.2701158 47.6318477)",,,,,,,
32646970,Brandenburger Straße,residential,False,True,51.461,"LINESTRING (8.2697534 47.6317022, 8.2702376 47.631374)",,,,,,,
601389614,Brandenburger Straße,residential,False,False,20.137,"LINESTRING (8.2697534 47.6317022, 8.2696293 47.6317674, 8.269528 47.6317986)",,,,,,,
32646970,Brandenburger Straße,residential,False,True,31.61,"LINESTRING (8.2701158 47.6318477, 8.2697534 47.6317022)",,,,,,,
"[32646963, 32646965]","['Brandenburger Straße', 'Pommernstraße']",residential,False,"[False, True]",125.841,"LINESTRING (8.2702306 47.6304789, 8.2700811 47.6304818, 8.2700165 47.6305752, 8.2698076 47.6308981, 8.2698043 47.6309658, 8.2698441 47.6310427, 8.2699921 47.6311631, 8.2701999 47.6313192, 8.2702376 47.631374)",30,,,,,,
32646963,Pommernstraße,residential,False,True,183.99099999999999,"LINESTRING (8.2702306 47.6304789, 8.2706246 47.630604, 8.2713745 47.6309817, 8.2716758 47.6311617, 8.2721854 47.6314661)",30,,,,,,
1217572421,Wutachstraße,residential,False,True,60.415,"LINESTRING (8.2746297 47.6313188, 8.2741962 47.6317769)",30,,,,,,
25219336,Wutachstraße,residential,False,False,69.31899999999999,"LINESTRING (8.2746297 47.6313188, 8.2748787 47.6310614, 8.2749645 47.6309835, 8.2751097 47.6309143, 8.2752535 47.6308927)",30,,,,,,
32646980,Raiffeisenstraße,residential,False,True,7.958,"LINESTRING (8.2808146 47.6337032, 8.2807345 47.6336562)",,,,,,,
32646985,Neumattstraße,residential,False,True,65.46600000000001,"LINESTRING (8.2808146 47.6337032, 8.2808356 47.6337933, 8.2804212 47.6342051)",,,,,,,
48179807,Berliner Straße,residential,False,False,16.444,"LINESTRING (8.2791894 47.6329333, 8.279227 47.633079)",,,,,,,
48179807,Berliner Straße,residential,False,True,134.064,"LINESTRING (8.2791894 47.6329333, 8.2791586 47.63289, 8.2790072 47.6326772, 8.278937 47.6325786, 8.2786496 47.6321848, 8.2783694 47.6318626)",,,,,,,
67183022,Berliner Straße,residential,False,False,161.078,"LINESTRING (8.2791894 47.6329333, 8.2794938 47.6328618, 8.2796229 47.6327657, 8.2796832 47.6327177, 8.279846 47.6325704, 8.2799083 47.6325107, 8.2804175 47.6320233, 8.2805765 47.6318711)",,,,,,,
901468468,,secondary,True,False,24.205000000000002,"LINESTRING (8.2686739 47.6318947, 8.2687547 47.6319023, 8.2688258 47.6319293, 8.2688774 47.631972, 8.2689036 47.6320216)",50,,,,L 159,,roundabout
"[27212705, 59963341, 814349990, 814349991]","['Waldshuter Straße', 'Klettgaustraße']",secondary,False,True,332.23199999999997,"LINESTRING (8.2689036 47.6320216, 8.2691241 47.632132, 8.2692496 47.6322033, 8.2695146 47.6322871, 8.2697814 47.6323523, 8.2700832 47.6324254, 8.270379 47.6324738, 8.2707565 47.6325121, 8.2711927 47.6325385, 8.2724121 47.6326111, 8.2729863 47.6326511, 8.2731564 47.632669)",50,,,2,L 159,,
901468470,,secondary,True,False,23.735,"LINESTRING (8.2689036 47.6320216, 8.2689008 47.6320674, 8.268846 47.6321426, 8.2687393 47.6321857)",50,,,,L 159,,roundabout
38716233,Sulzerring,residential,False,True,22.252,"LINESTRING (8.2687393 47.6321857, 8.2688868 47.6322867, 8.2689715 47.6322991)",50,,,,,,
901468469,,secondary,True,False,16.738999999999997,"LINESTRING (8.2687393 47.6321857, 8.2686276 47.6321853, 8.2685306 47.632148)",50,,,,L 159,,roundabout
38716231,,secondary,True,False,25.025,"LINESTRING (8.268465 47.6320437, 8.2684802 47.6319884, 8.2685249 47.6319409, 8.2685928 47.6319081, 8.2686739 47.6318947)",50,,,,L 159,,roundabout
48764042,Albert-Gebhardt-Straße,residential,False,True,214.46,"LINESTRING (8.2681302 47.6365308, 8.2699594 47.6368692, 8.2709021 47.6370094)",30,,,,,,
48132768,Im Wirtental,residential,False,False,19.839,"LINESTRING (8.2689773 47.6360544, 8.2687177 47.6360895)",,,,,,,
48132769,Im Wirtental,residential,False,False,15.672,"LINESTRING (8.2689773 47.6360544, 8.2691369 47.6361455)",,,,,,,
48132769,Im Wirtental,residential,False,True,72.142,"LINESTRING (8.2689773 47.6360544, 8.2691157 47.6357778, 8.2693141 47.6354469)",,,,,,,
48132769,Im Wirtental,residential,False,True,15.672,"LINESTRING (8.2691369 47.6361455, 8.2689773 47.6360544)",,,,,,,
48132768,Im Wirtental,residential,False,True,19.839,"LINESTRING (8.2687177 47.6360895, 8.2689773 47.6360544)",,,,,,,
48132764,Weilheimer Straße,residential,False,False,328.62100000000004,"LINESTRING (8.2693141 47.6354469, 8.2700192 47.635419, 8.2704872 47.6354513, 8.2709422 47.6355129, 8.2711399 47.6355475, 8.2726465 47.6359183, 8.2728036 47.6359675, 8.2729229 47.6360048, 8.2730671 47.6360629, 8.2732376 47.6361961, 8.2733736 47.6362976)",,,,,,,
48132769,Im Wirtental,residential,False,False,72.142,"LINESTRING (8.2693141 47.6354469, 8.2691157 47.6357778, 8.2689773 47.6360544)",,,,,,,
34245418,Alpenblickstraße,residential,False,True,150.95300000000003,"LINESTRING (8.278706 47.6383063, 8.2781164 47.6381984, 8.2772601 47.6380591, 8.2771242 47.6380297, 8.2767582 47.6379605)",,,,,,,
48764037,Glockenbergstraße,residential,False,False,15.407,"LINESTRING (8.2721354 47.6361648, 8.2721583 47.6360271)",30,,,,,,
48764037,Glockenbergstraße,residential,False,True,40.675,"LINESTRING (8.2721354 47.6361648, 8.2721044 47.63653)",30,,,,,,
48764039,Am Talbach,residential,False,False,100.37100000000001,"LINESTRING (8.2721354 47.6361648, 8.2726219 47.636221, 8.2728578 47.6363322, 8.2729359 47.6364328, 8.2729565 47.6365521, 8.2728809 47.6366851)",30,,,,,,
48764037,Glockenbergstraße,residential,False,False,40.675,"LINESTRING (8.2721044 47.63653, 8.2721354 47.6361648)",30,,,,,,
48764037,Glockenbergstraße,residential,False,True,114.019,"LINESTRING (8.2721044 47.63653, 8.2720408 47.6368481, 8.2719298 47.6372126, 8.2718858 47.6375436)",30,,,,,,
48764047,Am Alkenrain,residential,False,False,171.223,"LINESTRING (8.2721044 47.63653, 8.2717174 47.6364216, 8.271218 47.6362166, 8.2709184 47.6361035, 8.2700786 47.6358221)",30,,,,,,
48764037,Glockenbergstraße,residential,False,True,15.407,"LINESTRING (8.2721583 47.6360271, 8.2721354 47.6361648)",30,,,,,,
48764047,Am Alkenrain,residential,False,True,171.223,"LINESTRING (8.2700786 47.6358221, 8.2709184 47.6361035, 8.271218 47.6362166, 8.2717174 47.6364216, 8.2721044 47.63653)",30,,,,,,
42371539,Albert-Gebhardt-Straße,residential,False,True,76.25,"LINESTRING (8.2703247 47.6364967, 8.2705971 47.636619, 8.2708041 47.6367487, 8.270913 47.6369396, 8.2709021 47.6370094)",30,,,,,,
48764039,Am Talbach,residential,False,False,92.586,"LINESTRING (8.2728809 47.6366851, 8.2724689 47.6374701)",30,,,,,,
48764041,Am Talbach,residential,True,False,190.754,"LINESTRING (8.2728809 47.6366851, 8.2734032 47.6367165, 8.2734745 47.6367742, 8.2733964 47.6372104, 8.273238 47.6375187, 8.2726255 47.6374927, 8.2724689 47.6374701)",30,,,,,,
48764039,Am Talbach,residential,False,True,100.37100000000001,"LINESTRING (8.2728809 47.6366851, 8.2729565 47.6365521, 8.2729359 47.6364328, 8.2728578 47.6363322, 8.2726219 47.636221, 8.2721354 47.6361648)",30,,,,,,
48764039,Am Talbach,residential,False,True,14.545,"LINESTRING (8.2724098 47.6375947, 8.2724689 47.6374701)",30,,,,,,
42371541,Übertal,residential,False,False,65.32,"LINESTRING (8.2724098 47.6375947, 8.2727939 47.6377317, 8.2731575 47.6378953)",30,,,,,,
42371541,Übertal,residential,False,True,39.814,"LINESTRING (8.2724098 47.6375947, 8.2721273 47.6375518, 8.2718858 47.6375436)",30,,,,,,
48764049,Am Talbach,residential,False,False,47.967,"LINESTRING (8.2724098 47.6375947, 8.2723402 47.6377338, 8.2723006 47.6378576, 8.2723216 47.6380149)",30,,,,,,
48764049,Am Talbach,residential,False,True,47.967,"LINESTRING (8.2723216 47.6380149, 8.2723006 47.6378576, 8.2723402 47.6377338, 8.2724098 47.6375947)",30,,,,,,
48764039,Am Talbach,residential,False,False,14.545,"LINESTRING (8.2724689 47.6374701, 8.2724098 47.6375947)",30,,,,,,
48764039,Am Talbach,residential,False,True,92.586,"LINESTRING (8.2724689 47.6374701, 8.2728809 47.6366851)",30,,,,,,
113471550,Mecklenburger Straße,residential,False,False,30.184,"LINESTRING (8.2769442 47.6334699, 8.277049 47.6332078)",30,,,,,,
65646675,Spitalweg,residential,False,True,142.06000000000003,"LINESTRING (8.2763883 47.6368889, 8.2760907 47.6369634, 8.2758265 47.6369873, 8.2753063 47.6370367, 8.2751677 47.6370498, 8.2747102 47.6370136, 8.274651 47.6370089, 8.2745248 47.6370039)",,,,,,,
67183022,Berliner Straße,residential,False,True,161.078,"LINESTRING (8.2805765 47.6318711, 8.2804175 47.6320233, 8.2799083 47.6325107, 8.279846 47.6325704, 8.2796832 47.6327177, 8.2796229 47.6327657, 8.2794938 47.6328618, 8.2791894 47.6329333)",,,,,,,
813199194,Bahnhofstraße,residential,False,False,16.506,"LINESTRING (8.2711285 47.634923, 8.2711338 47.6347746)",,,,,,,
139789587,Schloßplatz,residential,False,True,75.158,"LINESTRING (8.2745715 47.6349054, 8.2745475 47.6349794, 8.274479 47.6351909, 8.274459 47.6352243, 8.2743486 47.6354092, 8.2741773 47.6355024)",,,,,,,
901522884,Weihermattstraße,residential,False,False,15.24,"LINESTRING (8.2763774 47.6342695, 8.2763671 47.6342452, 8.2763211 47.6341378)",50,,,,,,
813199193,Bahnhofstraße,residential,False,False,7.282,"LINESTRING (8.272285 47.635106, 8.2722555 47.6351684)",,,,,,,
"[25423641, 25423638]","['Seilerbergweg', 'Marktplatz']",residential,False,False,80.627,"LINESTRING (8.2776652 47.6362433, 8.277788 47.6361964, 8.277863 47.636141, 8.2779407 47.6360062, 8.2780083 47.6358928, 8.2780608 47.635797, 8.2781624 47.635624)",,,,,,,
86124931,Kirchplatz,residential,False,True,44.836,"LINESTRING (8.2747518 47.6356152, 8.2746018 47.6355857, 8.2741773 47.6355024)",,,,,,,
148128830,Josef-Bader-Straße,residential,False,True,64.294,"LINESTRING (8.2792579 47.634485, 8.2784945 47.634221)",,,,,,,
32646980,Raiffeisenstraße,residential,False,False,7.958,"LINESTRING (8.2807345 47.6336562, 8.2808146 47.6337032)",,,,,,,
32646980,Raiffeisenstraße,residential,False,True,129.919,"LINESTRING (8.2807345 47.6336562, 8.279227 47.633079)",,,,,,,
38716231,,secondary,True,False,12.886,"LINESTRING (8.2685306 47.632148, 8.268504 47.6321267, 8.2684752 47.6320871, 8.268465 47.6320437)",50,,,,L 159,,roundabout
601389614,Brandenburger Straße,residential,False,True,20.137,"LINESTRING (8.269528 47.6317986, 8.2696293 47.6317674, 8.2697534 47.6317022)",,,,,,,
909874411,Wutachstraße,residential,True,False,7.86,"LINESTRING (8.2734689 47.6326301, 8.273526 47.6325708)",,,,1,,,
909874409,Klettgaustraße,secondary,False,True,20.352,"LINESTRING (8.2731564 47.632669, 8.2734197 47.6327139)",50,,,2,L 159,,
610172740,Wutachstraße,residential,True,False,24.076999999999998,"LINESTRING (8.2731564 47.632669, 8.273317 47.6326653, 8.2734689 47.6326301)",,,,1,,,
"[27212705, 59963341, 814349990, 814349991]","['Waldshuter Straße', 'Klettgaustraße']",secondary,False,False,332.232,"LINESTRING (8.2731564 47.632669, 8.2729863 47.6326511, 8.2724121 47.6326111, 8.2711927 47.6325385, 8.2707565 47.6325121, 8.270379 47.6324738, 8.2700832 47.6324254, 8.2697814 47.6323523, 8.2695146 47.6322871, 8.2692496 47.6322033, 8.2691241 47.632132, 8.2689036 47.6320216)",50,,,2,L 159,,
1126505111,Wutachstraße,residential,False,False,27.98,"LINESTRING (8.273526 47.6325708, 8.2737163 47.6323543)",30,,,,,,
610172742,Wutachstraße,residential,True,False,18.308,"LINESTRING (8.273526 47.6325708, 8.2735306 47.6327002, 8.2735227 47.632735)",,,,,,,
909874410,Klettgaustraße,secondary,False,False,8.067,"LINESTRING (8.2735227 47.632735, 8.2734197 47.6327139)",50,,,3,L 159,,
"[814349992, 814349993, 814349994, 67214935, 59963358]",Klettgaustraße,secondary,False,True,273.79900000000004,"LINESTRING (8.2735227 47.632735, 8.2736139 47.6327595, 8.2737875 47.632804, 8.2742537 47.6329402, 8.2746903 47.6330638, 8.2757436 47.6333621, 8.2759653 47.6334246, 8.2765201 47.6335402, 8.2769305 47.6336141)",50,,yes,"['2', '3']",L 159,,
