osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,ref,access,tunnel,width
25756744,Winkelhof,living_street,,,False,True,46.849999999999994,"LINESTRING (9.1474148 49.8403868, 9.1476682 49.8402987, 9.1475464 49.8400765)",,,yes,,
25756746,Winkelhof,living_street,,,False,True,29.996,"LINESTRING (9.1474148 49.8403868, 9.1473212 49.8402764, 9.1472156 49.8401496)",,,yes,,
25756752,Schillerstraße,residential,,,True,False,34.895,"LINESTRING (9.1465036 49.8426226, 9.1469214 49.8424617)",,,,,
37828553,Lindenstraße,tertiary,30,,False,True,66.804,"LINESTRING (9.1465036 49.8426226, 9.1469241 49.8431587)",,MIL 38,,,
37828553,Lindenstraße,tertiary,30,,False,False,93.875,"LINESTRING (9.1465036 49.8426226, 9.1461503 49.8422555, 9.1459008 49.8420179, 9.1457962 49.8419124)",,MIL 38,,,
37828555,Pfaffengasse,residential,,,False,False,96.838,"LINESTRING (9.1488697 49.8418311, 9.1489981 49.8420123, 9.1490557 49.8421084, 9.1491021 49.8422045, 9.1491334 49.8422698, 9.1492447 49.8425022, 9.1493123 49.8426524)",,,,,
192231030,Untere Wallstraße,residential,,,False,True,141.963,"LINESTRING (9.1488697 49.8418311, 9.149239 49.8417268, 9.1493025 49.8418815, 9.1494054 49.8421409, 9.1494614 49.8422777, 9.1495403 49.8424694, 9.14952 49.8425412, 9.1494223 49.8426108, 9.1493123 49.8426524)",,,,,
"[25665242, 37828555]",Pfaffengasse,residential,,,False,True,23.406,"LINESTRING (9.1488697 49.8418311, 9.1487496 49.8416993, 9.1486859 49.8416589)",,,,,
25756754,Untere Wallstraße,residential,,,False,False,41.815999999999995,"LINESTRING (9.1484133 49.842979, 9.1484388 49.8429709, 9.148918 49.8427907)",,,,,
"[459564346, 459564347, 25756756]",Römerstraße,residential,30,,True,False,66.34100000000001,"LINESTRING (9.1484133 49.842979, 9.1484263 49.8429942, 9.1484415 49.8430102, 9.1486558 49.8432555, 9.148689 49.8432935, 9.1488646 49.8434998)",,,,building_passage,
545448502,Obere Wallstraße,residential,,,True,False,35.435,"LINESTRING (9.1484133 49.842979, 9.1481461 49.8430678, 9.1479756 49.8431269)",,,,,
25756754,Untere Wallstraße,residential,,,False,False,32.186,"LINESTRING (9.148918 49.8427907, 9.1493123 49.8426524)",,,,,
25756754,Untere Wallstraße,residential,,,False,True,41.815999999999995,"LINESTRING (9.148918 49.8427907, 9.1484388 49.8429709, 9.1484133 49.842979)",,,,,
"[25756755, 477684837]",Am Stiftshof,residential,20,,False,False,70.30199999999999,"LINESTRING (9.148918 49.8427907, 9.1487827 49.8425938, 9.1486774 49.8424723, 9.1485535 49.8424815, 9.1484811 49.8424869, 9.1484099 49.8424889, 9.1483333 49.8424943, 9.1482528 49.8424774)",,,,,
25756754,Untere Wallstraße,residential,,,False,True,32.186,"LINESTRING (9.1493123 49.8426524, 9.148918 49.8427907)",,,,,
192231033,Frühlingstraße,living_street,,,False,False,72.743,"LINESTRING (9.1493123 49.8426524, 9.1496079 49.8432782)",,,,,
37828555,Pfaffengasse,residential,,,False,True,96.838,"LINESTRING (9.1493123 49.8426524, 9.1492447 49.8425022, 9.1491334 49.8422698, 9.1491021 49.8422045, 9.1490557 49.8421084, 9.1489981 49.8420123, 9.1488697 49.8418311)",,,,,
192231030,Untere Wallstraße,residential,,,False,False,141.963,"LINESTRING (9.1493123 49.8426524, 9.1494223 49.8426108, 9.14952 49.8425412, 9.1495403 49.8424694, 9.1494614 49.8422777, 9.1494054 49.8421409, 9.1493025 49.8418815, 9.149239 49.8417268, 9.1488697 49.8418311)",,,,,
25756757,Am Stiftshof,residential,20,,False,True,14.2,"LINESTRING (9.1482528 49.8424774, 9.1480849 49.8425451)",,,,,
477684837,Am Stiftshof,residential,20,,False,False,94.492,"LINESTRING (9.1482528 49.8424774, 9.148259 49.8424338, 9.1482609 49.8424112, 9.1483881 49.8423494, 9.1487115 49.8421924, 9.148624 49.8420949, 9.1483856 49.8418292)",,,,,
"[25756755, 477684837]",Am Stiftshof,residential,20,,False,True,70.30199999999999,"LINESTRING (9.1482528 49.8424774, 9.1483333 49.8424943, 9.1484099 49.8424889, 9.1484811 49.8424869, 9.1485535 49.8424815, 9.1486774 49.8424723, 9.1487827 49.8425938, 9.148918 49.8427907)",,,,,
25756758,Obere Wallstraße,residential,,,False,True,22.967,"LINESTRING (9.1476951 49.8432266, 9.1477927 49.8431923, 9.1479756 49.8431269)",,,,,
25756760,Obere Wallstraße,residential,,,False,False,104.464,"LINESTRING (9.1476951 49.8432266, 9.1476352 49.8431885, 9.1475238 49.8431743, 9.1474546 49.8431045, 9.1472483 49.8428405, 9.1469214 49.8424617)",,,,,
878200515,Obere Wallstraße,residential,,,False,False,38.914,"LINESTRING (9.1476951 49.8432266, 9.1476383 49.8432832, 9.1472729 49.8434391)",,,,,
545448501,Obere Wallstraße,residential,,,True,False,4.505,"LINESTRING (9.1472215 49.8434624, 9.1472729 49.8434391)",,,,,
37828553,Lindenstraße,tertiary,30,,False,False,39.949,"LINESTRING (9.1472215 49.8434624, 9.1470412 49.8432715, 9.1469241 49.8431587)",,MIL 38,,,
160047677,Lindenstraße,tertiary,30,,False,True,77.47699999999999,"LINESTRING (9.1472215 49.8434624, 9.1472518 49.8434955, 9.1474986 49.8437273, 9.1476019 49.8438242, 9.1477011 49.8439193, 9.1478185 49.8440429)",,MIL 38,,,
25756760,Obere Wallstraße,residential,,,False,True,104.464,"LINESTRING (9.1469214 49.8424617, 9.1472483 49.8428405, 9.1474546 49.8431045, 9.1475238 49.8431743, 9.1476352 49.8431885, 9.1476951 49.8432266)",,,,,
477684838,Obere Wallstraße,residential,,,False,False,96.489,"LINESTRING (9.1469214 49.8424617, 9.1467541 49.8422877, 9.1466463 49.8421684, 9.1465122 49.84202, 9.1463734 49.8418685, 9.1463163 49.8418062, 9.1462936 49.8417405, 9.1462571 49.8417113)",,,,,
477684839,Schillerstraße,residential,20,,True,False,68.941,"LINESTRING (9.1469214 49.8424617, 9.1471743 49.8423594, 9.1474787 49.8422365, 9.1476531 49.8421607, 9.147739 49.842137)",,,,,
25756768,Schmiedgasse,residential,,,False,False,35.03,"LINESTRING (9.1454065 49.8414975, 9.1458249 49.8413349)",,,,,
37828553,Lindenstraße,tertiary,30,,False,False,118.98599999999999,"LINESTRING (9.1454065 49.8414975, 9.1453588 49.8414417, 9.145316 49.8413917, 9.1448244 49.8408139, 9.1446772 49.840637, 9.1446468 49.8405993, 9.1446132 49.8405577)",,MIL 38,,,
37828553,Lindenstraße,tertiary,30,,False,True,53.966,"LINESTRING (9.1454065 49.8414975, 9.1454534 49.8415568, 9.1456159 49.8417213, 9.1456841 49.8417905, 9.1457962 49.8419124)",,MIL 38,,,
25756768,Schmiedgasse,residential,,,False,True,35.03,"LINESTRING (9.1458249 49.8413349, 9.1454065 49.8414975)",,,,,
477684838,Obere Wallstraße,residential,,,False,False,137.158,"LINESTRING (9.1458249 49.8413349, 9.1455531 49.8410687, 9.1453311 49.8408166, 9.1451753 49.840616, 9.1451757 49.8405446, 9.1451872 49.8405046, 9.1453582 49.840402, 9.1455364 49.840326)",,,,,
477684838,Obere Wallstraße,residential,,,False,True,52.872,"LINESTRING (9.1458249 49.8413349, 9.1458839 49.8413816, 9.1460127 49.8415217, 9.1461958 49.8416948, 9.1462571 49.8417113)",,,,,
29260646,Römerstraße,residential,20,,True,False,36.492,"LINESTRING (9.144781 49.8398988, 9.1451637 49.8401151)",,,,,
"[1119417316, 878200493, 28035382]",Kapellengasse,residential,,,False,True,138.028,"LINESTRING (9.144781 49.8398988, 9.1450269 49.839777, 9.1452607 49.8396613, 9.1460839 49.8393117, 9.1461678 49.8392761, 9.1463631 49.8391931)",,,,,
29260655,Römerstraße,residential,20,,False,True,31.57,"LINESTRING (9.144781 49.8398988, 9.1445439 49.8397692, 9.1444987 49.8397583, 9.1444177 49.8397616)",,,,,
84074244,Römerstraße,tertiary,50,roundabout,True,False,11.131000000000002,"LINESTRING (9.1509341 49.8463102, 9.1509494 49.8462922, 9.1509716 49.8462787, 9.1509976 49.8462667, 9.1510254 49.8462587, 9.1510551 49.8462543)",,MIL 38,,,
679816745,Römerstraße,tertiary,50,,True,False,22.223,"LINESTRING (9.1509341 49.8463102, 9.1508909 49.8462292, 9.1508494 49.8461672, 9.1508404 49.8461209)",1,MIL 38,,,
84074244,Römerstraße,tertiary,50,roundabout,True,False,13.084000000000001,"LINESTRING (9.1511904 49.8464245, 9.1511675 49.8464375, 9.1511413 49.8464473, 9.1511125 49.8464538, 9.1510824 49.8464565, 9.1510521 49.8464555, 9.1510226 49.8464507)",,MIL 38,,,
84074245,Römerstraße,tertiary,50,,True,False,20.408,"LINESTRING (9.1511904 49.8464245, 9.1511936 49.8464711, 9.1511996 49.8465061, 9.1512076 49.8465576, 9.1512058 49.8466075)",1,MIL 38,,,
84074244,Römerstraße,tertiary,50,roundabout,True,False,17.009,"LINESTRING (9.1511901 49.8462854, 9.1512106 49.8463028, 9.1512248 49.8463226, 9.1512321 49.846344, 9.1512321 49.8463658, 9.1512249 49.8463872, 9.1512108 49.8464071, 9.1511904 49.8464245)",,MIL 38,,,
85080941,,trunk_link,,,True,False,91.437,"LINESTRING (9.1511901 49.8462854, 9.1513158 49.8462717, 9.1513831 49.8462539, 9.1514458 49.8462243, 9.1515299 49.8461711, 9.1516193 49.8460878, 9.1516674 49.8459952, 9.1516947 49.8459207, 9.1517112 49.8458246, 9.1517222 49.8456298)",1,,,,
25756731,Bergstraße,residential,,,True,False,122.276,"LINESTRING (9.143538 49.8397262, 9.1435389 49.8398437, 9.1440823 49.8407612)",,,,,
99394276,Katzental,residential,,,False,True,28.026,"LINESTRING (9.143538 49.8397262, 9.1434455 49.83974, 9.1431541 49.839773)",,,,,
"[1119417323, 1119417324]",Katzental,residential,,,False,False,56.687999999999995,"LINESTRING (9.143538 49.8397262, 9.1438188 49.8396863, 9.144194 49.839633, 9.1442971 49.839595)",,,,,
414180897,Römerstraße,tertiary,,,False,True,23.233,"LINESTRING (9.1442971 49.839595, 9.1440952 49.8394316)",2,MIL 38,,,
160047672,Römerstraße,tertiary,,,False,False,21.207,"LINESTRING (9.1442971 49.839595, 9.144397 49.8396743, 9.1444101 49.8397086, 9.1444177 49.8397616)",2,MIL 38,,,
"[1119417323, 1119417324]",Katzental,residential,,,False,True,56.688,"LINESTRING (9.1442971 49.839595, 9.144194 49.839633, 9.1438188 49.8396863, 9.143538 49.8397262)",,,,,
99394276,Katzental,residential,,,False,False,28.026,"LINESTRING (9.1431541 49.839773, 9.1434455 49.83974, 9.143538 49.8397262)",,,,,
510555388,,secondary,50,,False,False,47.109,"LINESTRING (9.1441474 49.837931, 9.1445196 49.8379083, 9.1448011 49.8378894)",,St 2308,,,
679808067,,secondary,50,,True,False,31.215000000000003,"LINESTRING (9.1441474 49.837931, 9.1440018 49.8379778, 9.1438819 49.8379913, 9.1438206 49.838, 9.1437418 49.8380254)",1,St 2308,,,
182421144,,secondary,,roundabout,True,False,16.739,"LINESTRING (9.1434722 49.8379268, 9.1434905 49.8379047, 9.1435166 49.8378861, 9.143549 49.8378722, 9.1435857 49.8378639, 9.1436245 49.8378617, 9.1436629 49.8378658)",1,,,,
23302714,,secondary,50,,True,False,29.058999999999997,"LINESTRING (9.1437452 49.837903, 9.1438719 49.8379142, 9.1439797 49.8379151, 9.1441474 49.837931)",1,St 2308,,,
182421144,,secondary,,roundabout,True,False,14.591000000000001,"LINESTRING (9.1437452 49.837903, 9.1437622 49.837922, 9.1437724 49.8379428, 9.1437755 49.8379646, 9.1437712 49.8379862, 9.1437598 49.8380068, 9.1437418 49.8380254)",1,,,,
182421144,,secondary,,roundabout,True,False,13.342,"LINESTRING (9.1435125 49.8380371, 9.1434884 49.8380189, 9.1434715 49.8379975, 9.143463 49.8379741, 9.1434632 49.8379501, 9.1434722 49.8379268)",1,,,,
182421143,Miltenberger Straße,tertiary,50,,True,False,31.14,"LINESTRING (9.1436004 49.8383096, 9.1435476 49.8382143, 9.1435381 49.8381599, 9.143527 49.838081, 9.1435125 49.8380371)",1,MIL 38,,,
679808068,Miltenberger Straße,tertiary,50,,False,False,96.07000000000001,"LINESTRING (9.1436004 49.8383096, 9.1437637 49.8388403, 9.1438523 49.8391075, 9.1438478 49.8391571)",2,MIL 38,,,
24626819,Obere Gasse,living_street,,,False,True,13.76,"LINESTRING (9.1475464 49.8400765, 9.1473625 49.8401118)",,,,,
24626819,Obere Gasse,living_street,,,False,False,17.136000000000003,"LINESTRING (9.1475464 49.8400765, 9.1476164 49.840063, 9.147773 49.8400277)",,,,,
25756744,Winkelhof,living_street,,,False,False,46.849999999999994,"LINESTRING (9.1475464 49.8400765, 9.1476682 49.8402987, 9.1474148 49.8403868)",,,yes,,
344671814,,secondary,50,,False,False,30.861,"LINESTRING (9.1448011 49.8378894, 9.1452272 49.8378506)",3,St 2308,,,
510555388,,secondary,50,,False,True,47.109,"LINESTRING (9.1448011 49.8378894, 9.1445196 49.8379083, 9.1441474 49.837931)",,St 2308,,,
24626818,Katharinenstraße,residential,,,False,False,79.499,"LINESTRING (9.1454479 49.8380603, 9.1454681 49.8380856, 9.1454842 49.8381057, 9.1455947 49.8382317, 9.1459584 49.8386948)",,,,,
25756730,Runde-Turm-Straße,residential,,,False,False,70.631,"LINESTRING (9.1462571 49.8417113, 9.1463643 49.8416797, 9.1470984 49.8413821)",,,,,
25756730,Runde-Turm-Straße,residential,,,False,True,40.019,"LINESTRING (9.1462571 49.8417113, 9.1461819 49.841742, 9.1461307 49.8417754, 9.1457962 49.8419124)",,,,,
477684838,Obere Wallstraße,residential,,,False,False,52.87200000000001,"LINESTRING (9.1462571 49.8417113, 9.1461958 49.8416948, 9.1460127 49.8415217, 9.1458839 49.8413816, 9.1458249 49.8413349)",,,,,
477684838,Obere Wallstraße,residential,,,False,True,96.489,"LINESTRING (9.1462571 49.8417113, 9.1462936 49.8417405, 9.1463163 49.8418062, 9.1463734 49.8418685, 9.1465122 49.84202, 9.1466463 49.8421684, 9.1467541 49.8422877, 9.1469214 49.8424617)",,,,,
344671814,,secondary,50,,False,True,30.861,"LINESTRING (9.1452272 49.8378506, 9.1448011 49.8378894)",3,St 2308,,,
878200515,Obere Wallstraße,residential,,,False,True,38.914,"LINESTRING (9.1472729 49.8434391, 9.1476383 49.8432832, 9.1476951 49.8432266)",,,,,
25756758,Obere Wallstraße,residential,,,False,False,22.967,"LINESTRING (9.1479756 49.8431269, 9.1477927 49.8431923, 9.1476951 49.8432266)",,,,,
182421144,,secondary,,roundabout,True,False,4.858,"LINESTRING (9.1437418 49.8380254, 9.1437181 49.838041, 9.1436897 49.8380529)",1,,,,
182421144,,secondary,,roundabout,True,False,13.621,"LINESTRING (9.1436897 49.8380529, 9.143654 49.8380613, 9.1436162 49.8380639, 9.1435786 49.8380605, 9.1435434 49.8380514, 9.1435125 49.8380371)",1,,,,
679808070,Miltenberger Straße,tertiary,50,,True,False,29.416000000000004,"LINESTRING (9.1436897 49.8380529, 9.14366 49.8380919, 9.1436413 49.8381595, 9.1436329 49.8381988, 9.1436004 49.8383096)",1,MIL 38,,,
182421144,,secondary,,roundabout,True,False,7.321999999999999,"LINESTRING (9.1436629 49.8378658, 9.1436941 49.8378741, 9.1437218 49.8378866, 9.1437452 49.837903)",1,,,,
679816734,Römerstraße,tertiary,50,,True,False,22.009,"LINESTRING (9.1512058 49.8466075, 9.1511581 49.8465717, 9.1511135 49.8465218, 9.1510847 49.8464888, 9.1510226 49.8464507)",1,MIL 38,,,
84074244,Römerstraße,tertiary,50,roundabout,True,False,7.667999999999999,"LINESTRING (9.1510226 49.8464507, 9.1509983 49.8464436, 9.1509762 49.8464339, 9.1509569 49.8464219, 9.1509411 49.846408)",,MIL 38,,,
53264262,Römerstraße,tertiary,50,,False,True,229.251,"LINESTRING (9.1508404 49.8461209, 9.1507292 49.8459898, 9.1501942 49.8452422, 9.1501136 49.8451337, 9.1498998 49.8448362, 9.1496312 49.8444809, 9.1494631 49.8442607)",,MIL 38,,,
679816750,Römerstraße,tertiary,50,,True,False,21.482,"LINESTRING (9.1508404 49.8461209, 9.1509032 49.846153, 9.150962 49.8461981, 9.1510074 49.8462308, 9.1510551 49.8462543)",1,MIL 38,,,
84074244,Römerstraße,tertiary,50,roundabout,True,False,10.657,"LINESTRING (9.1510551 49.8462543, 9.1510856 49.8462537, 9.1511156 49.8462568, 9.1511442 49.8462636, 9.1511687 49.8462732, 9.1511901 49.8462854)",,MIL 38,,,
24223507,Untere Gasse,living_street,,,False,False,2.088,"LINESTRING (9.1485016 49.8409491, 9.1485104 49.840967)",,,,,
924526073,Kaisergasse,living_street,,,False,True,22.087,"LINESTRING (9.1485016 49.8409491, 9.1487873 49.8408749)",,,,,
24223507,Untere Gasse,living_street,,,False,True,42.431,"LINESTRING (9.1485016 49.8409491, 9.1484222 49.8407876, 9.1483332 49.8406472, 9.1482935 49.8405924)",,,,,
29260655,Römerstraße,residential,20,,False,False,31.57,"LINESTRING (9.1444177 49.8397616, 9.1444987 49.8397583, 9.1445439 49.8397692, 9.144781 49.8398988)",,,,,
134078910,Lindenstraße,tertiary,30,,False,True,80.68100000000001,"LINESTRING (9.1444177 49.8397616, 9.144464 49.8400864, 9.1445114 49.8403042, 9.1445771 49.8404786)",,MIL 38,,,
160047672,Römerstraße,tertiary,,,False,True,21.207,"LINESTRING (9.1444177 49.8397616, 9.1444101 49.8397086, 9.144397 49.8396743, 9.1442971 49.839595)",2,MIL 38,,,
