osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,width,tunnel
30833058,Kolpingplatz,residential,30,False,False,68.20599999999999,"LINESTRING (7.2405281 52.7910954, 7.2406061 52.7906422, 7.2406709 52.7904894)",,,,
37610223,Lange Straße,living_street,,True,False,87.071,"LINESTRING (7.2405281 52.7910954, 7.2415777 52.7911056, 7.2418167 52.7910726)",,,,
120341589,Neuer Markt,residential,30,False,False,14.005,"LINESTRING (7.2389724 52.7918665, 7.2387649 52.7918556)",,,,
289917760,Burggraben,residential,30,False,True,6.286,"LINESTRING (7.2389724 52.7918665, 7.2390657 52.79187)",,,,
30833099,Stiege,residential,30,False,False,152.759,"LINESTRING (7.2389724 52.7918665, 7.2388917 52.7922129, 7.2388944 52.7922618, 7.2388955 52.7923399, 7.2389457 52.7924056, 7.2390321 52.7924914, 7.2391322 52.7925852, 7.2392736 52.7927168, 7.2396174 52.7930066, 7.2396422 52.7930471, 7.2396627 52.7931014)",,,,
999085591,Nordring,tertiary,50,False,False,40.688,"LINESTRING (7.2396627 52.7931014, 7.2402676 52.7931112)",,,,
30833099,Stiege,residential,30,False,True,152.759,"LINESTRING (7.2396627 52.7931014, 7.2396422 52.7930471, 7.2396174 52.7930066, 7.2392736 52.7927168, 7.2391322 52.7925852, 7.2390321 52.7924914, 7.2389457 52.7924056, 7.2388955 52.7923399, 7.2388944 52.7922618, 7.2388917 52.7922129, 7.2389724 52.7918665)",,,,
165735846,Nordring,tertiary,50,False,True,170.015,"LINESTRING (7.2396627 52.7931014, 7.239404 52.7930857, 7.2390606 52.793061, 7.238779 52.7930243, 7.2384173 52.7929706, 7.2381075 52.7928974, 7.2380683 52.7928881, 7.237715 52.7927789, 7.2372615 52.7926656)",,,,
30894800,Ringstraße,residential,,False,True,32.299,"LINESTRING (7.2368176 52.793393, 7.236364 52.7932974)",,,,
30673272,Papenwiese,residential,30,False,False,86.215,"LINESTRING (7.2368176 52.793393, 7.2372366 52.7927064, 7.2372615 52.7926656)",,,,
30894909,Poststraße,residential,30,False,False,228.251,"LINESTRING (7.2368176 52.793393, 7.2367954 52.7934537, 7.236789 52.7935133, 7.2368172 52.7935902, 7.2368612 52.7936512, 7.2369257 52.793705, 7.2370046 52.7937366, 7.2370851 52.7937571, 7.2371727 52.7937723, 7.2396953 52.7940686)",,,,
30894798,Ringstraße,residential,,False,True,118.11099999999999,"LINESTRING (7.2346056 52.794333, 7.2350336 52.7933928, 7.2350637 52.7933077)",,,,
37007890,Höftenweg,residential,,False,True,78.477,"LINESTRING (7.2346056 52.794333, 7.2349674 52.7943713, 7.2353729 52.7944325, 7.2357352 52.7945056)",,,,
30894798,Ringstraße,residential,,False,False,118.11099999999999,"LINESTRING (7.2350637 52.7933077, 7.2350336 52.7933928, 7.2346056 52.794333)",,,,
30894800,Ringstraße,residential,,False,False,95.584,"LINESTRING (7.2350637 52.7933077, 7.2350671 52.7932674, 7.2350948 52.7932358, 7.2351431 52.7932146, 7.2352348 52.7932052, 7.2354427 52.7932013, 7.2360994 52.7932663, 7.236364 52.7932974)",,,,
30894909,Poststraße,residential,30,False,True,86.791,"LINESTRING (7.2409588 52.7942283, 7.2396953 52.7940686)",,,,
274265071,Nordstraße,residential,50,False,False,90.062,"LINESTRING (7.2409588 52.7942283, 7.2412821 52.7934423)",,,,
274265071,Nordstraße,residential,50,False,True,90.062,"LINESTRING (7.2412821 52.7934423, 7.2409588 52.7942283)",,,,
"[864136800, 30894910]",Stiege,residential,,False,False,89.08999999999999,"LINESTRING (7.2412821 52.7934423, 7.2408878 52.7934294, 7.240668 52.7934038, 7.2404851 52.7933338, 7.2402641 52.7932492, 7.2402676 52.7931112)",,,,
274265071,Nordstraße,residential,50,False,False,33.196,"LINESTRING (7.2412821 52.7934423, 7.2413909 52.7931982, 7.2414121 52.7931543)",,,,
999085591,Nordring,tertiary,50,False,True,40.688,"LINESTRING (7.2402676 52.7931112, 7.2396627 52.7931014)",,,,
30894911,Siliesstraße,residential,30,False,False,78.041,"LINESTRING (7.2402676 52.7931112, 7.240277 52.7930707, 7.2402992 52.7924099)",,,,
286706087,Nordring,tertiary,50,False,False,77.152,"LINESTRING (7.2402676 52.7931112, 7.2405676 52.7931315, 7.2406903 52.7931389, 7.2414121 52.7931543)",,,,
"[864136800, 30894910]",Stiege,residential,,False,True,89.09,"LINESTRING (7.2402676 52.7931112, 7.2402641 52.7932492, 7.2404851 52.7933338, 7.240668 52.7934038, 7.2408878 52.7934294, 7.2412821 52.7934423)",,,,
30894911,Siliesstraße,residential,30,False,True,78.041,"LINESTRING (7.2402992 52.7924099, 7.240277 52.7930707, 7.2402676 52.7931112)",,,,
30895048,Mühlendamm,residential,30,False,False,299.187,"LINESTRING (7.2429503 52.7930827, 7.2432668 52.793076, 7.2435187 52.7930721, 7.2437947 52.7930822, 7.2440086 52.7931101, 7.2473023 52.7935839)",,,,
"[30895048, 1185058524]",Mühlendamm,residential,30,False,True,21.299999999999997,"LINESTRING (7.2429503 52.7930827, 7.2427985 52.7930762, 7.2427317 52.7930688, 7.2426382 52.7930539)",,,,
30899323,Weedendamm,residential,30,False,False,89.851,"LINESTRING (7.2429503 52.7930827, 7.2430092 52.793322, 7.2430729 52.7935296, 7.2431543 52.7936756, 7.243254 52.7937802, 7.2433295 52.7938461)",,,,
100586836,Hafenstraße,residential,,False,False,13.435,"LINESTRING (7.2473023 52.7935839, 7.2473113 52.7937046)",,,,
30895048,Mühlendamm,residential,30,False,True,299.18699999999995,"LINESTRING (7.2473023 52.7935839, 7.2440086 52.7931101, 7.2437947 52.7930822, 7.2435187 52.7930721, 7.2432668 52.793076, 7.2429503 52.7930827)",,,,
290167310,Hafenstraße,residential,30,False,True,109.185,"LINESTRING (7.2473023 52.7935839, 7.2472997 52.793503, 7.2472935 52.7933618, 7.247159 52.7926064)",,,,
30899319,Inselmühle,residential,,False,False,103.17099999999999,"LINESTRING (7.2469536 52.7946048, 7.2470844 52.7941938, 7.2472206 52.7938411, 7.2473113 52.7937046)",,,,
30899449,Im Esch,residential,30,False,False,69.918,"LINESTRING (7.2393848 52.7946687, 7.2396953 52.7940686)",,,,
30894909,Poststraße,residential,30,False,False,86.791,"LINESTRING (7.2396953 52.7940686, 7.2409588 52.7942283)",,,,
30899449,Im Esch,residential,30,False,True,69.918,"LINESTRING (7.2396953 52.7940686, 7.2393848 52.7946687)",,,,
30894909,Poststraße,residential,30,False,True,228.251,"LINESTRING (7.2396953 52.7940686, 7.2371727 52.7937723, 7.2370851 52.7937571, 7.2370046 52.7937366, 7.2369257 52.793705, 7.2368612 52.7936512, 7.2368172 52.7935902, 7.236789 52.7935133, 7.2367954 52.7934537, 7.2368176 52.793393)",,,,
30894800,Ringstraße,residential,,False,False,32.299,"LINESTRING (7.236364 52.7932974, 7.2368176 52.793393)",,,,
38444618,Hoher Kamp,residential,,False,True,140.842,"LINESTRING (7.236364 52.7932974, 7.2357352 52.7945056)",,,,
30894800,Ringstraße,residential,,False,True,95.58400000000002,"LINESTRING (7.236364 52.7932974, 7.2360994 52.7932663, 7.2354427 52.7932013, 7.2352348 52.7932052, 7.2351431 52.7932146, 7.2350948 52.7932358, 7.2350671 52.7932674, 7.2350637 52.7933077)",,,,
1080861293,Höftenkamp,residential,,False,False,24.566,"LINESTRING (7.2351876 52.7950509, 7.2350962 52.794837)",,,,
30899450,Höftenkamp,residential,,False,False,80.281,"LINESTRING (7.2351876 52.7950509, 7.2354403 52.7950254, 7.23553 52.794995, 7.2357352 52.7945056)",,,,
32956788,Ridderingsesch,residential,,False,True,68.376,"LINESTRING (7.2338024 52.7897135, 7.2342679 52.7902602)",,,,
32956789,Ridderingsesch,residential,,False,False,91.159,"LINESTRING (7.2338024 52.7897135, 7.2326881 52.7901804)",,,,
32956788,Ridderingsesch,residential,,False,False,37.808,"LINESTRING (7.2338024 52.7897135, 7.2337001 52.7895793, 7.2335671 52.7894047)",,,,
32956788,Ridderingsesch,residential,,False,False,154.255,"LINESTRING (7.2331253 52.7888775, 7.2330456 52.7887745, 7.2329714 52.7886602, 7.2329326 52.7885537, 7.2329386 52.7884974, 7.2329431 52.7884554, 7.2329951 52.7883417, 7.2331201 52.788227, 7.2338964 52.7877243)",,,,
32956788,Ridderingsesch,residential,,False,True,65.727,"LINESTRING (7.2331253 52.7888775, 7.2332297 52.7889946, 7.2334065 52.7892095, 7.2335671 52.7894047)",,,,
32956789,Ridderingsesch,residential,,False,True,91.159,"LINESTRING (7.2326881 52.7901804, 7.2338024 52.7897135)",,,,
32956798,Ridderingsesch,residential,,False,False,48.643,"LINESTRING (7.2335671 52.7894047, 7.2342817 52.7893368)",,,,
32956788,Ridderingsesch,residential,,False,False,65.727,"LINESTRING (7.2335671 52.7894047, 7.2334065 52.7892095, 7.2332297 52.7889946, 7.2331253 52.7888775)",,,,
32956788,Ridderingsesch,residential,,False,True,37.808,"LINESTRING (7.2335671 52.7894047, 7.2337001 52.7895793, 7.2338024 52.7897135)",,,,
32956798,Ridderingsesch,residential,,False,True,48.643,"LINESTRING (7.2342817 52.7893368, 7.2335671 52.7894047)",,,,
26609178,Kirchstraße,residential,30,False,True,30.46,"LINESTRING (7.2415116 52.7899938, 7.2417251 52.7902354)",,,,
26609178,Kirchstraße,residential,30,False,False,66.268,"LINESTRING (7.2415116 52.7899938, 7.2412717 52.7896769, 7.2411555 52.7895106, 7.2411339 52.789445)",,,,
