osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge,junction,width
24227169,False,,Metzger-Gutjahr-Straße,living_street,False,107.243,"LINESTRING (7.8466468 48.1232084, 7.8465842 48.1230918, 7.8464063 48.122755, 7.8461896 48.1223495, 7.8461631 48.1222996)",,,,,
204413933,False,,Metzger-Gutjahr-Straße,living_street,False,64.061,"LINESTRING (7.8466468 48.1232084, 7.846926 48.1231141, 7.8472045 48.1234308)",,,,,
24227169,False,,Metzger-Gutjahr-Straße,living_street,True,107.243,"LINESTRING (7.8461631 48.1222996, 7.8461896 48.1223495, 7.8464063 48.122755, 7.8465842 48.1230918, 7.8466468 48.1232084)",,,,,
"[907573233, 907573238]",False,2,Karl-Friedrich-Straße,tertiary,False,48.999,"LINESTRING (7.8461631 48.1222996, 7.8460315 48.1223359, 7.8458622 48.1223827, 7.8458224 48.1223918, 7.8456063 48.1224534, 7.8455881 48.1224584, 7.8455532 48.122468)",,30,,,
"[907573233, 455410931, 17743030]",False,2,"['Karl-Friedrich-Straße', 'Hebelstraße']",tertiary,"[False, True]",185.03400000000002,"LINESTRING (7.8461631 48.1222996, 7.8462119 48.1222861, 7.8466165 48.1221753, 7.8466263 48.1221726, 7.8468225 48.1221175, 7.8471985 48.1220159, 7.8473335 48.1219799, 7.8473947 48.1219636, 7.8474994 48.1219357, 7.8476277 48.1219142, 7.8477233 48.1219063, 7.8478106 48.121933, 7.84788 48.1219572, 7.847939 48.1219821, 7.8480112 48.1220172, 7.8481064 48.122072, 7.8481725 48.122098, 7.8482978 48.1221309, 7.8484384 48.1221666)",,30,,,
20195275,False,,Schwarzwaldstraße,residential,False,118.606,"LINESTRING (7.8489362 48.1175443, 7.8490157 48.1175344, 7.8491508 48.1175093, 7.8493932 48.1174483, 7.8498483 48.1172807, 7.8503339 48.1170479)",,,,,
26658994,True,,,residential,False,15.307,"LINESTRING (7.8489362 48.1175443, 7.8489365 48.1175599, 7.8489343 48.1175687, 7.8489308 48.1175767, 7.8489096 48.1176, 7.8488727 48.1176172, 7.8488403 48.1176223, 7.8488027 48.1176194)",,30,,roundabout,
26658994,True,,,residential,False,7.66,"LINESTRING (7.8488779 48.1174905, 7.8489113 48.1175074, 7.8489291 48.1175265, 7.8489362 48.1175443)",,30,,roundabout,
27449494,True,1,Freiburger Straße,residential,False,24.509,"LINESTRING (7.8510693 48.118788, 7.8510069 48.118866, 7.8509814 48.1189172, 7.8509457 48.1189915)",,30,,,
"[45395415, 30285031, 35572663]",False,2,Freiburger Straße,residential,True,290.934,"LINESTRING (7.8510693 48.118788, 7.8512553 48.1186422, 7.8515498 48.1183461, 7.8516667 48.1182024, 7.8517548 48.1180595, 7.8518057 48.1179572, 7.8518466 48.1178797, 7.8518713 48.1177767, 7.8518837 48.1176148, 7.8518816 48.117501, 7.8518485 48.1173823, 7.8517773 48.117222, 7.8516637 48.1170332, 7.8512279 48.1164897, 7.8512099 48.1164625, 7.8511872 48.1164216)",,"['50', '30']",yes,,
27450579,False,,Adolf-Sexauer-Straße,residential,False,81.189,"LINESTRING (7.8559419 48.1233027, 7.8559188 48.1234125, 7.8559261 48.1235514, 7.8559243 48.123697, 7.8559012 48.1238212, 7.8558474 48.1239372, 7.8557733 48.1240101)",,30,,,
27549047,False,,Adolf-Sexauer-Straße,residential,False,113.42099999999999,"LINESTRING (7.8559419 48.1233027, 7.8559976 48.1230402, 7.85613 48.1227955, 7.856297 48.1226648, 7.8565789 48.1225434, 7.8567134 48.1225017)",,30,,,
27549048,False,,Ziegeleiweg,residential,False,30.002,"LINESTRING (7.8559419 48.1233027, 7.8561402 48.1233367, 7.8563247 48.1233873)",,30,,,
27450579,False,,Adolf-Sexauer-Straße,residential,False,129.404,"LINESTRING (7.8557733 48.1240101, 7.8555745 48.1240832, 7.8554401 48.124104, 7.8554065 48.1241066, 7.8553567 48.1241103, 7.8552323 48.1241022, 7.8550488 48.1240657, 7.8548949 48.1239975, 7.8548469 48.1239611, 7.8546935 48.1238446, 7.8544773 48.1235523)",,30,,,
27450579,False,,Adolf-Sexauer-Straße,residential,True,81.18900000000002,"LINESTRING (7.8557733 48.1240101, 7.8558474 48.1239372, 7.8559012 48.1238212, 7.8559243 48.123697, 7.8559261 48.1235514, 7.8559188 48.1234125, 7.8559419 48.1233027)",,30,,,
27549054,False,,Am Vogelsang,residential,False,238.94,"LINESTRING (7.8557733 48.1240101, 7.8560153 48.124163, 7.8564134 48.1242965, 7.856685 48.124374, 7.8568252 48.1244776, 7.8569062 48.124607, 7.8569214 48.1247546, 7.8569047 48.1248754, 7.8568977 48.1249723, 7.8569436 48.1250342, 7.8569955 48.1250732, 7.8570731 48.1250926, 7.8571434 48.1250469, 7.8571922 48.124977, 7.8573614 48.1245243)",,30,,,
27549049,False,,An der Schwelle,residential,True,7.444,"LINESTRING (7.8563758 48.1234449, 7.8563247 48.1233873)",,30,,,
27450582,False,,Ziegeleiweg,residential,False,99.215,"LINESTRING (7.8563758 48.1234449, 7.8564854 48.1234631, 7.8565504 48.1234751, 7.8566343 48.1234902, 7.8567601 48.1234916, 7.856915 48.1234438, 7.8571024 48.1233183, 7.8572985 48.1231599, 7.857446 48.1230701)",,30,,,
27549049,False,,An der Schwelle,residential,False,72.595,"LINESTRING (7.8563758 48.1234449, 7.8564213 48.1235358, 7.8564376 48.1236595, 7.8564422 48.1237609, 7.8564649 48.1238454, 7.8565313 48.123919, 7.8566388 48.1239824, 7.8567233 48.1240124)",,30,,,
27450582,False,,Ziegeleiweg,residential,True,99.215,"LINESTRING (7.857446 48.1230701, 7.8572985 48.1231599, 7.8571024 48.1233183, 7.856915 48.1234438, 7.8567601 48.1234916, 7.8566343 48.1234902, 7.8565504 48.1234751, 7.8564854 48.1234631, 7.8563758 48.1234449)",,30,,,
23464291,False,,Am Stadtgarten,residential,True,132.031,"LINESTRING (7.8503772 48.1240147, 7.8502692 48.1237827, 7.8499112 48.122869)",,30,,,
27549047,False,,Adolf-Sexauer-Straße,residential,True,113.421,"LINESTRING (7.8567134 48.1225017, 7.8565789 48.1225434, 7.856297 48.1226648, 7.85613 48.1227955, 7.8559976 48.1230402, 7.8559419 48.1233027)",,30,,,
27549049,False,,An der Schwelle,residential,False,7.444,"LINESTRING (7.8563247 48.1233873, 7.8563758 48.1234449)",,30,,,
27549048,False,,Ziegeleiweg,residential,False,76.582,"LINESTRING (7.8563247 48.1233873, 7.8564401 48.1233218, 7.8565025 48.1231208, 7.8567374 48.1228704, 7.8567629 48.1227852)",,30,,,
27549048,False,,Ziegeleiweg,residential,True,30.002,"LINESTRING (7.8563247 48.1233873, 7.8561402 48.1233367, 7.8559419 48.1233027)",,30,,,
27549048,False,,Ziegeleiweg,residential,True,76.582,"LINESTRING (7.8567629 48.1227852, 7.8567374 48.1228704, 7.8565025 48.1231208, 7.8564401 48.1233218, 7.8563247 48.1233873)",,30,,,
27549049,False,,An der Schwelle,residential,True,72.595,"LINESTRING (7.8567233 48.1240124, 7.8566388 48.1239824, 7.8565313 48.123919, 7.8564649 48.1238454, 7.8564422 48.1237609, 7.8564376 48.1236595, 7.8564213 48.1235358, 7.8563758 48.1234449)",,30,,,
27549045,False,,Ziegeleiweg,residential,True,20.414,"LINESTRING (7.8544773 48.1235523, 7.854237 48.123463)",,30,,,
27450579,False,,Adolf-Sexauer-Straße,residential,True,129.404,"LINESTRING (7.8544773 48.1235523, 7.8546935 48.1238446, 7.8548469 48.1239611, 7.8548949 48.1239975, 7.8550488 48.1240657, 7.8552323 48.1241022, 7.8553567 48.1241103, 7.8554065 48.1241066, 7.8554401 48.124104, 7.8555745 48.1240832, 7.8557733 48.1240101)",,30,,,
27549046,True,,Ziegeleiweg,residential,False,113.082,"LINESTRING (7.8544773 48.1235523, 7.854799 48.1235222, 7.8550382 48.1234835, 7.8557175 48.1233089, 7.8559419 48.1233027)",,30,,,
27549054,False,,Am Vogelsang,residential,True,238.94,"LINESTRING (7.8573614 48.1245243, 7.8571922 48.124977, 7.8571434 48.1250469, 7.8570731 48.1250926, 7.8569955 48.1250732, 7.8569436 48.1250342, 7.8568977 48.1249723, 7.8569047 48.1248754, 7.8569214 48.1247546, 7.8569062 48.124607, 7.8568252 48.1244776, 7.856685 48.124374, 7.8564134 48.1242965, 7.8560153 48.124163, 7.8557733 48.1240101)",,30,,,
"[23382084, 17743021]",False,,Klostergasse,living_street,False,86.91599999999998,"LINESTRING (7.8501655 48.1200551, 7.8504661 48.1199917, 7.8505876 48.1199687, 7.8508256 48.1199033, 7.8509465 48.1198713, 7.8510657 48.1198343, 7.8511777 48.119797, 7.8512519 48.1197689)",,10,,,
"[40029819, 17743015]",False,,"['Markgrafenstraße', 'Marktplatz']",living_street,"[False, True]",60.099,"LINESTRING (7.8501655 48.1200551, 7.8500731 48.1200721, 7.849875 48.1201101, 7.8495018 48.1201978, 7.8493929 48.1202153)",,10,,,
40029819,False,,Markgrafenstraße,living_street,True,27.114,"LINESTRING (7.8501655 48.1200551, 7.8503252 48.1200637, 7.8504158 48.1201865)",,,,,
23464280,False,,Luisenstraße,residential,True,121.89,"LINESTRING (7.8529669 48.1182533, 7.8524823 48.1181814, 7.8517866 48.1184525, 7.8514868 48.1185596)",,,,,
38871379,False,,Markgrafenstraße,residential,True,55.510999999999996,"LINESTRING (7.8529669 48.1182533, 7.8529502 48.1183741, 7.8529129 48.1185279, 7.8528694 48.1187481)",,,,,
23464295,False,,Burgstraße,residential,True,68.635,"LINESTRING (7.8490228 48.1229856, 7.849146 48.1229256, 7.849314 48.1228986, 7.8494966 48.1228868, 7.8497582 48.1228818, 7.8499112 48.122869)",,,,,
"[978102423, 330917818, 31059318, 57690654]",False,,Karl-Bautz-Straße,"['living_street', 'residential']",False,141.399,"LINESTRING (7.8488027 48.1176194, 7.8487712 48.1176848, 7.8487264 48.1177987, 7.8486527 48.1182893, 7.8486318 48.1184651, 7.8486293 48.1185271, 7.8486246 48.1186421, 7.8486259 48.1187532, 7.8486854 48.1188136, 7.8487211 48.1188635)",,30,,,
499024533,True,,,residential,False,14.482,"LINESTRING (7.8488027 48.1176194, 7.8487755 48.1176108, 7.8487471 48.117592, 7.8487315 48.1175674, 7.8487316 48.1175384, 7.8487483 48.117513)",,30,,roundabout,
26658994,True,,,residential,False,10.708,"LINESTRING (7.8487483 48.117513, 7.8487857 48.1174913, 7.8488304 48.1174837, 7.8488779 48.1174905)",,30,,roundabout,
32937685,False,2,Karl-Bautz-Straße,residential,True,90.19500000000001,"LINESTRING (7.8487483 48.117513, 7.8486817 48.1174654, 7.8486143 48.117427, 7.8484096 48.1173271, 7.8480419 48.1171535, 7.8479163 48.1170912, 7.8477806 48.1170246)",,30,,,
"[31065266, 17506965]",False,2,Freiburger Straße,living_street,"[False, True]",126.93900000000001,"LINESTRING (7.8506169 48.1190639, 7.8505466 48.1190707, 7.8504688 48.1190829, 7.8503228 48.1191157, 7.8502 48.1191549, 7.8501405 48.1191738, 7.850095 48.1191883, 7.8500182 48.1192128, 7.84972 48.1193079, 7.8492143 48.1194461, 7.8491578 48.1194618, 7.8490393 48.1194965)",,,,,12
252377792,True,1,,residential,False,23.808,"LINESTRING (7.8506169 48.1190639, 7.8506216 48.1190279, 7.8506421 48.1189946, 7.8506766 48.1189668, 7.850722 48.1189473, 7.8507723 48.1189377, 7.8508246 48.1189384)",,30,,roundabout,
46052868,True,1,Freiburger Straße,residential,False,24.691000000000003,"LINESTRING (7.8508246 48.1189384, 7.8509432 48.1188647, 7.8510693 48.118788)",,30,,,
252344553,True,1,,residential,False,10.992,"LINESTRING (7.8508246 48.1189384, 7.8508935 48.1189564, 7.8509457 48.1189915)",,30,,roundabout,
46052867,True,1,Romaneistraße,residential,False,22.808999999999997,"LINESTRING (7.8509724 48.1190729, 7.851031 48.1190998, 7.8511133 48.1191215, 7.851259 48.1191375)",,30,,,
906620178,True,1,,residential,False,10.254000000000001,"LINESTRING (7.8509724 48.1190729, 7.8509497 48.1191165, 7.850904 48.119151)",,30,,roundabout,
46052627,True,1,,residential,False,28.546,"LINESTRING (7.850904 48.119151, 7.8508557 48.1191685, 7.8508018 48.1191755, 7.8507472 48.1191711, 7.8506972 48.119156, 7.8506565 48.1191314, 7.8506288 48.1190997, 7.8506169 48.1190639)",,30,,roundabout,
30283758,False,3,Freiburger Straße,residential,True,23.866,"LINESTRING (7.8511278 48.1162116, 7.8511396 48.1163063, 7.8511872 48.1164216)",,50,,,
48365245,False,,Bergerstraße,residential,False,110.379,"LINESTRING (7.8511019 48.1178979, 7.8503339 48.1170479)",,,,,
252384805,False,,F.-J.-Baumgartner-Straße,residential,False,285.4010000000001,"LINESTRING (7.8511019 48.1178979, 7.8520187 48.1175137, 7.8526864 48.1172316, 7.8536219 48.1168364, 7.853671 48.1168146, 7.8537665 48.1167721, 7.8539035 48.1167228, 7.8540039 48.116675, 7.8540372 48.1166478, 7.8540629 48.1166157, 7.8540908 48.1165481, 7.8540697 48.1164153)",,30,,,
"[252384805, 17738998]",False,,F.-J.-Baumgartner-Straße,"['residential', 'living_street']",True,206.821,"LINESTRING (7.8511019 48.1178979, 7.8491709 48.1186855, 7.849045 48.1187368, 7.8488205 48.1188302, 7.8487211 48.1188635)",,30,,,
"[23206218, 956086132]",False,,Hermann-Günth-Straße,residential,False,135.07299999999998,"LINESTRING (7.8570205 48.1164952, 7.8565897 48.1169807, 7.8564794 48.1170969, 7.8564462 48.1171331, 7.856395 48.1171891, 7.8563419 48.1172471, 7.8561916 48.1174195, 7.8561201 48.1175483)",,,,,
"[25151608, 25151603, 23206222, 23206223]",False,,Hermann-Günth-Straße,residential,False,40.888000000000005,"LINESTRING (7.8561201 48.1175483, 7.8560905 48.1176246, 7.8560715 48.1177048, 7.856045 48.1177911, 7.8560521 48.117848, 7.8560895 48.1179053)",,,yes,,
"[23206218, 956086132]",False,,Hermann-Günth-Straße,residential,True,135.07299999999998,"LINESTRING (7.8561201 48.1175483, 7.8561916 48.1174195, 7.8563419 48.1172471, 7.856395 48.1171891, 7.8564462 48.1171331, 7.8564794 48.1170969, 7.8565897 48.1169807, 7.8570205 48.1164952)",,,,,
228339824,False,,Markgrafenstraße,living_street,True,3.539,"LINESTRING (7.8503686 48.120182, 7.8504158 48.1201865)",,,,,
"[252384805, 17738998]",False,,F.-J.-Baumgartner-Straße,"['living_street', 'residential']",False,206.821,"LINESTRING (7.8487211 48.1188635, 7.8488205 48.1188302, 7.849045 48.1187368, 7.8491709 48.1186855, 7.8511019 48.1178979)",,30,,,
"[357209664, 217995547, 217995550, 900275206]",False,,Am Gaswerk,"['living_street', 'unclassified']",False,224.26400000000004,"LINESTRING (7.8487211 48.1188635, 7.8485133 48.1189537, 7.8484344 48.1189674, 7.8482914 48.1189715, 7.8482012 48.1189728, 7.8481262 48.1189843, 7.8478247 48.1190305, 7.8477409 48.1190303, 7.8476912 48.1190208, 7.8476481 48.1190117, 7.8476064 48.118988, 7.8475783 48.1189601, 7.8475608 48.1189273, 7.8475642 48.1188197, 7.8475661 48.118718, 7.8475642 48.1184994, 7.8475361 48.1184564, 7.8474837 48.1183681, 7.8474713 48.1183571, 7.8473582 48.1182788, 7.8473047 48.1182499, 7.8471576 48.1181706, 7.8470883 48.1181393, 7.8469105 48.1180589, 7.846794 48.1180063)",,50,,,
"[31059318, 330917818, 57690654, 978102423]",False,,Karl-Bautz-Straße,"['living_street', 'residential']",True,141.399,"LINESTRING (7.8487211 48.1188635, 7.8486854 48.1188136, 7.8486259 48.1187532, 7.8486246 48.1186421, 7.8486293 48.1185271, 7.8486318 48.1184651, 7.8486527 48.1182893, 7.8487264 48.1177987, 7.8487712 48.1176848, 7.8488027 48.1176194)",,30,,,
227580680,False,,Oswald-Haug-Weg,residential,False,71.02300000000001,"LINESTRING (7.844275 48.1238475, 7.8442796 48.1241017, 7.8442859 48.1241611, 7.8443111 48.124219, 7.844452 48.1244047, 7.8444878 48.1244559)",,,,,
424780732,False,3,Hebelstraße,tertiary,True,13.865,"LINESTRING (7.8514623 48.1216155, 7.8513098 48.1216875)",,,,,
39065843,False,2,Hochburger Straße,tertiary,False,20.123,"LINESTRING (7.8514623 48.1216155, 7.8516005 48.121556, 7.8516902 48.1215175)",,,,,
"[321319416, 321319420]",False,2,Gartenstraße,residential,"[False, True]",20.586,"LINESTRING (7.8514623 48.1216155, 7.8515071 48.1216469, 7.8515453 48.1216738, 7.8515835 48.1217006, 7.851647 48.1217534)",,30,,,
424780732,False,3,Hebelstraße,tertiary,False,13.865,"LINESTRING (7.8513098 48.1216875, 7.8514623 48.1216155)",,,,,
"[424780732, 321319428, 239654223]",False,"['2', '3']",Hebelstraße,tertiary,True,103.276,"LINESTRING (7.8513098 48.1216875, 7.851253 48.1217131, 7.8511966 48.1217386, 7.8511334 48.1217671, 7.8509948 48.1218333, 7.8508339 48.1218966, 7.8507455 48.1219246, 7.8506004 48.1219712, 7.8503108 48.1220643, 7.8500886 48.1221265)",,30,,,
"[490878753, 160743234, 161950631, 239654218, 239654219, 227758766, 340134351, 340134352, 863572625, 18168988, 18168989, 146797278]",False,2,"['Bahnhofstraße', 'Cornelia-Passage']",living_street,"[False, True]",179.869,"LINESTRING (7.848566 48.1203813, 7.8485186 48.1202145, 7.8484851 48.1201085, 7.84844 48.1200301, 7.8484283 48.1200087, 7.8483866 48.1199272, 7.8483032 48.1198848, 7.8482777 48.1198514, 7.8482692 48.1198296, 7.848239 48.1197277, 7.8482329 48.119719, 7.848222 48.1196907, 7.8481737 48.1195645, 7.8481553 48.1195153, 7.8482999 48.1194607, 7.8483875 48.1194276, 7.8484307 48.1194121, 7.8485087 48.1193842, 7.8485959 48.1193575, 7.8486665 48.1193427, 7.8487203 48.1193393, 7.8487733 48.1193452, 7.8488008 48.1193547, 7.8488258 48.1193633, 7.8488959 48.1193926, 7.848999 48.1194517, 7.8490393 48.1194965)",,10,yes,,
228339824,False,,Markgrafenstraße,living_street,False,3.539,"LINESTRING (7.8504158 48.1201865, 7.8503686 48.120182)",,,,,
"[40029779, 35810486]",False,,Markgrafenstraße,living_street,"[False, True]",162.19,"LINESTRING (7.8504158 48.1201865, 7.8504657 48.1201927, 7.8506222 48.1201994, 7.8508197 48.1201906, 7.8509534 48.1201754, 7.8510596 48.1201453, 7.8511315 48.1201162, 7.8512455 48.1200573, 7.8513892 48.1199871, 7.8518596 48.1197364, 7.8522687 48.1195219)",,,,,
40029819,False,,Markgrafenstraße,living_street,False,27.114,"LINESTRING (7.8504158 48.1201865, 7.8503252 48.1200637, 7.8501655 48.1200551)",,,,,
27549055,False,,Otto-Wehrle-Straße,residential,False,72.873,"LINESTRING (7.8548586 48.1222917, 7.8548797 48.1222041, 7.8549903 48.1220272, 7.855171 48.1218783, 7.8554055 48.1217829)",,30,,,
27549055,False,,Otto-Wehrle-Straße,residential,True,154.78099999999998,"LINESTRING (7.8548586 48.1222917, 7.854844 48.122352, 7.8548508 48.1225083, 7.8548988 48.122781, 7.8549357 48.1229711, 7.8549014 48.1230989, 7.8548389 48.1231647, 7.854623 48.1232667, 7.8544799 48.1233364, 7.854237 48.123463)",,30,,,
707213845,False,1,Am Sonnenberg,residential,False,102.059,"LINESTRING (7.8548586 48.1222917, 7.8550131 48.1223495, 7.8550672 48.1223647, 7.8551321 48.1223956, 7.8552233 48.1224219, 7.8553191 48.1224237, 7.855439 48.1224015, 7.855944 48.1221777, 7.8560562 48.1221292)",,30,,,
"[19873784, 19873785, 19873787]",False,2,Schützenstraße,residential,False,91.51299999999999,"LINESTRING (7.8477806 48.1170246, 7.8476033 48.1169392, 7.8469743 48.1166776, 7.8468818 48.1166391, 7.8468454 48.116624, 7.8467389 48.1165854)",,50,yes,,
"[319602208, 319602216, 319602220, 30586516, 322349051]",False,"['4', '2', '3']",Am Elzdamm,primary,True,131.553,"LINESTRING (7.8477806 48.1170246, 7.8476908 48.1171222, 7.8475918 48.1172299, 7.8474258 48.1174104, 7.8469594 48.1178656, 7.846794 48.1180063)",B 3,60,,,
32937685,False,2,Karl-Bautz-Straße,residential,False,90.195,"LINESTRING (7.8477806 48.1170246, 7.8479163 48.1170912, 7.8480419 48.1171535, 7.8484096 48.1173271, 7.8486143 48.117427, 7.8486817 48.1174654, 7.8487483 48.117513)",,30,,,
321319424,True,1,Gartenstraße,residential,False,26.426,"LINESTRING (7.8516902 48.1215175, 7.851647 48.1217534)",,30,,,
39065843,False,2,Hochburger Straße,tertiary,True,20.123,"LINESTRING (7.8516902 48.1215175, 7.8516005 48.121556, 7.8514623 48.1216155)",,,,,
"[424780733, 321319430, 425973470]",False,2,Hochburger Straße,tertiary,False,77.19200000000001,"LINESTRING (7.8516902 48.1215175, 7.8517586 48.1214965, 7.8518806 48.1214549, 7.8519888 48.1214301, 7.8522297 48.1213719, 7.8523667 48.1213414, 7.852661 48.121271)",,50,,,
632169139,True,1,Gartenstraße,residential,False,26.08,"LINESTRING (7.851647 48.1217534, 7.8513098 48.1216875)",,30,,,
"[321319416, 321319420]",False,2,Gartenstraße,residential,"[False, True]",20.586,"LINESTRING (7.851647 48.1217534, 7.8515835 48.1217006, 7.8515453 48.1216738, 7.8515071 48.1216469, 7.8514623 48.1216155)",,30,,,
"[321319426, 30285695]",False,2,Gartenstraße,residential,True,257.279,"LINESTRING (7.851647 48.1217534, 7.8516687 48.1217696, 7.8517698 48.1218715, 7.8518678 48.1220083, 7.852443 48.122826, 7.852735 48.1232317, 7.8528878 48.123491, 7.8530368 48.123715, 7.8531339 48.1238402)",,30,,,
707214274,False,1,Am Sonnenberg,residential,False,95.164,"LINESTRING (7.8573248 48.1221313, 7.8567302 48.1221724, 7.8564081 48.1221835, 7.8561902 48.1221566, 7.8560562 48.1221292)",,30,,,
707213845,False,1,Am Sonnenberg,residential,True,10.058,"LINESTRING (7.8561699 48.12208, 7.8560562 48.1221292)",,30,,,
707213845,False,1,Am Sonnenberg,residential,False,10.058,"LINESTRING (7.8560562 48.1221292, 7.8561699 48.12208)",,30,,,
707213845,False,1,Am Sonnenberg,residential,True,102.05900000000001,"LINESTRING (7.8560562 48.1221292, 7.855944 48.1221777, 7.855439 48.1224015, 7.8553191 48.1224237, 7.8552233 48.1224219, 7.8551321 48.1223956, 7.8550672 48.1223647, 7.8550131 48.1223495, 7.8548586 48.1222917)",,30,,,
707214274,False,1,Am Sonnenberg,residential,True,95.164,"LINESTRING (7.8560562 48.1221292, 7.8561902 48.1221566, 7.8564081 48.1221835, 7.8567302 48.1221724, 7.8573248 48.1221313)",,30,,,
