osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,tunnel
56444880,,Kolbenstraße,residential,20,False,True,127.29,"LINESTRING (10.8269392 49.2464135, 10.8269895 49.2463224, 10.8266201 49.2461031, 10.8264408 49.24607, 10.8259393 49.2460696, 10.8256016 49.2462305)",,,
56444941,,Kolbenstraße,residential,20,False,True,78.48,"LINESTRING (10.8285727 49.2471822, 10.8276849 49.2467794)",,,
172545570,AN 15,Hauptstraße,tertiary,20,False,True,30.212,"LINESTRING (10.8264006 49.2468476, 10.8267315 49.2470124)",,,
56444880,,Kolbenstraße,residential,20,False,True,62.548,"LINESTRING (10.8264006 49.2468476, 10.8268603 49.246445, 10.8269392 49.2464135)",,,
172545570,AN 15,Hauptstraße,tertiary,20,False,False,90.308,"LINESTRING (10.8264006 49.2468476, 10.8263539 49.24682, 10.8262434 49.246751, 10.8258353 49.2464666, 10.8257701 49.2464129, 10.8256016 49.2462305)",,,
56444880,,Kolbenstraße,residential,20,False,False,127.29,"LINESTRING (10.8256016 49.2462305, 10.8259393 49.2460696, 10.8264408 49.24607, 10.8266201 49.2461031, 10.8269895 49.2463224, 10.8269392 49.2464135)",,,
172545570,AN 15,Hauptstraße,tertiary,20,False,True,90.30799999999999,"LINESTRING (10.8256016 49.2462305, 10.8257701 49.2464129, 10.8258353 49.2464666, 10.8262434 49.246751, 10.8263539 49.24682, 10.8264006 49.2468476)",,,
"[464637896, 172545571, 464637895]",AN 15,Hauptstraße,tertiary,"['20', '50']",False,False,32.36,"LINESTRING (10.8256016 49.2462305, 10.8255554 49.2462079, 10.8254907 49.2461763, 10.8252446 49.2460562)",,,building_passage
34913355,,Bahnhofstraße,residential,,False,True,161.92399999999998,"LINESTRING (10.8245632 49.2502564, 10.8250953 49.2499438, 10.8249235 49.2498109, 10.8250965 49.2497041, 10.8253343 49.2496328, 10.8256015 49.2494575, 10.8257688 49.2492421)",,,
32725072,,Ludwigstraße,residential,,False,False,162.963,"LINESTRING (10.8283648 49.2454704, 10.8299541 49.2465055)",,,
32725072,,Ludwigstraße,residential,,False,True,58.585,"LINESTRING (10.8283648 49.2454704, 10.8278004 49.2450938)",,,
99604576,,Wiesenstraße,residential,,False,True,145.27999999999997,"LINESTRING (10.8283648 49.2454704, 10.8289522 49.245269, 10.8293572 49.2451692, 10.8301997 49.2449535)",,,
28874387,,Am Stadtgraben,residential,,False,True,63.088,"LINESTRING (10.8301997 49.2449535, 10.8302884 49.2455179)",,,
99604576,,Wiesenstraße,residential,,False,False,145.27999999999997,"LINESTRING (10.8301997 49.2449535, 10.8293572 49.2451692, 10.8289522 49.245269, 10.8283648 49.2454704)",,,
32725069,,Jahnring,residential,,False,True,89.60300000000001,"LINESTRING (10.8351374 49.2472879, 10.8347243 49.24716, 10.8339856 49.2470023)",,,
155156684,,Kolbenstraße,residential,20,False,True,56.639,"LINESTRING (10.8272664 49.2472093, 10.8276849 49.2467794)",,,
172545570,AN 15,Hauptstraße,tertiary,20,False,False,44.575,"LINESTRING (10.8272664 49.2472093, 10.8267315 49.2470124)",,,
"[464637992, 464637993, 172545570, 5134678]",AN 15,Hauptstraße,tertiary,"['20', '50']",False,True,125.09799999999998,"LINESTRING (10.8272664 49.2472093, 10.8279989 49.2474244, 10.8283494 49.2475033, 10.828384 49.2475122, 10.8284541 49.2475355, 10.8287371 49.2476298, 10.8288403 49.2476642)",,,building_passage
56444941,,Kolbenstraße,residential,20,False,False,78.48,"LINESTRING (10.8276849 49.2467794, 10.8285727 49.2471822)",,,
56444941,,Kolbenstraße,residential,20,False,True,67.715,"LINESTRING (10.8276849 49.2467794, 10.8269392 49.2464135)",,,
155156684,,Kolbenstraße,residential,20,False,False,56.639,"LINESTRING (10.8276849 49.2467794, 10.8272664 49.2472093)",,,
28874388,,Rother Straße,residential,,False,False,34.336,"LINESTRING (10.8313625 49.2489516, 10.8309558 49.2491093)",,,
229293858,,Rother Straße,residential,,False,False,41.877,"LINESTRING (10.8313625 49.2489516, 10.831326 49.2490007, 10.8311476 49.2491079, 10.8310647 49.249159, 10.8310344 49.2492461)",,,
156179044,,An der Stadtmauer,residential,,False,False,162.668,"LINESTRING (10.8282491 49.2481293, 10.8281113 49.2481789, 10.8277292 49.2482385, 10.8267707 49.2482658, 10.8265564 49.2482522, 10.8260605 49.2481589)",,,
32725443,,Denkmalstraße,residential,,False,False,16.892,"LINESTRING (10.8267862 49.2502578, 10.8268449 49.2501108)",,,
32724489,,Lärchenstraße,residential,,False,True,126.953,"LINESTRING (10.8267862 49.2502578, 10.8267937 49.2502854, 10.826862 49.2505908, 10.826946 49.2507833, 10.8273177 49.2513374)",,,
32725443,,Denkmalstraße,residential,,False,True,258.05199999999996,"LINESTRING (10.8267862 49.2502578, 10.8257654 49.2508299, 10.8255587 49.2509552, 10.8254399 49.251054, 10.8253246 49.2511996, 10.8251444 49.2514742, 10.8247224 49.2520851)",,,
32724500,,Fichtenstraße,residential,,False,False,25.412,"LINESTRING (10.8315711 49.2527561, 10.8312226 49.2527781)",,,
