osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,access,width
25923128,False,,,Westbahnhofstraße,residential,,True,99.21799999999999,"LINESTRING (7.2166701 50.3279064, 7.216477 50.3279598, 7.2161549 50.3280556, 7.2160679 50.3280879, 7.2154578 50.3283453)",,,,
"[328040968, 26233912]",False,,,"['Jägerstieg', 'Pfarrer-Kneipp-Straße']",residential,30,True,240.048,"LINESTRING (7.2166701 50.3279064, 7.2173129 50.3284531, 7.2175355 50.3286689, 7.2171268 50.3288514, 7.2159577 50.3293516)",,,,
1108409570,True,1,L 82,Habsburgring,secondary,50,False,11.464,"LINESTRING (7.218758 50.3289575, 7.2187905 50.3289624, 7.2188167 50.328971, 7.2188375 50.328983, 7.218855 50.329001, 7.2188646 50.3290241)",,roundabout,,
"[25996074, 651796594]",True,1,L 82,Habsburgring,secondary,50,False,122.36999999999999,"LINESTRING (7.2186588 50.3289783, 7.2186568 50.328949, 7.2186485 50.3289167, 7.2186307 50.328869, 7.2185976 50.3287891, 7.218555 50.3286544, 7.2185334 50.3286001, 7.2185036 50.3285282, 7.2184221 50.3283313, 7.2184087 50.3282876, 7.2183939 50.328238, 7.2183872 50.3281977, 7.2183845 50.3281584, 7.2183872 50.3281096, 7.2183993 50.3280616, 7.2184114 50.3280248, 7.2184313 50.3279887, 7.2184488 50.3279652, 7.218473 50.3279417, 7.2185068 50.3279168)",,,,
891249873,True,1,L 82,Habsburgring,secondary,50,False,7.648,"LINESTRING (7.2186588 50.3289783, 7.2186908 50.3289642, 7.2187298 50.3289569, 7.218758 50.3289575)",,roundabout,,
"[1108409570, 298234332]",True,1,L 82,Habsburgring,secondary,50,False,8.357,"LINESTRING (7.2188646 50.3290241, 7.2188669 50.3290413, 7.2188626 50.329061, 7.2188523 50.3290765, 7.2188299 50.3290921)",,roundabout,,
"[651796598, 651796607]",True,1,L 82,Habsburgring,secondary,50,False,71.067,"LINESTRING (7.2188299 50.3290921, 7.2188311 50.3291255, 7.2188371 50.3291678, 7.2188511 50.3292153, 7.2188965 50.329318, 7.2189834 50.3295274, 7.2190138 50.3295806, 7.2190442 50.329627, 7.2190737 50.3296713, 7.2190978 50.3297044)",,,,
1108409569,True,1,L 82,Habsburgring,secondary,50,False,8.061,"LINESTRING (7.2188299 50.3290921, 7.2188016 50.3291026, 7.2187626 50.3291096, 7.2187223 50.3291098)",,roundabout,,
891249871,True,1,L 82,Habsburgring,secondary,50,False,19.096,"LINESTRING (7.2187223 50.3291098, 7.2186914 50.3291042, 7.218659 50.329089, 7.2186353 50.3290697, 7.2186223 50.3290495, 7.2186187 50.3290255, 7.2186311 50.328998, 7.2186588 50.3289783)",,roundabout,,
332378529,True,1,L 82,Boemundring,secondary,50,False,8.714,"LINESTRING (7.2245824 50.327124, 7.2245402 50.3271259, 7.2244992 50.3271226, 7.2244609 50.3271175)",,,,
1236295996,True,1,L 82,Am Neutor,secondary,50,False,7.252,"LINESTRING (7.2245824 50.327124, 7.2245718 50.3271076, 7.2245677 50.3270927, 7.224567 50.3270763, 7.2245689 50.3270604)",,roundabout,,
601815351,True,1,L 82,Boemundring,secondary,50,False,31.262,"LINESTRING (7.2244609 50.3271175, 7.2244208 50.3271095, 7.2243808 50.327099, 7.2242936 50.3270703, 7.2242325 50.3270465, 7.2241751 50.3270235, 7.224075 50.326984)",,,,
404693840,False,,,Hahnengasse,residential,,True,3.874,"LINESTRING (7.2196327 50.3296098, 7.2196549 50.3295982, 7.2196762 50.3295888)",,,,
651796616,True,1,,Hahnengasse,residential,50,False,37.86,"LINESTRING (7.2196327 50.3296098, 7.2196165 50.3296441, 7.2195987 50.3296687, 7.2195775 50.3296857, 7.2194629 50.3297693, 7.2194414 50.3297823, 7.219415 50.3297954, 7.2193818 50.3298084, 7.2193562 50.3298209, 7.2193298 50.3298356, 7.2192853 50.3298588)",,,,
"[379895674, 517306748, 29035444]",False,,,"['Bärengasse', 'Burgfrieden']",residential,10,"[False, True]",69.742,"LINESTRING (7.2218431 50.3277533, 7.2216599 50.3276748, 7.2214803 50.3276505, 7.2212768 50.327662, 7.2211162 50.3276954, 7.2210667 50.3276152, 7.2210411 50.3275736)",,,,
26179148,False,,,Hinter Burg,residential,30,False,74.53399999999999,"LINESTRING (7.219652 50.3250897, 7.2196389 50.325277, 7.2196396 50.3254681, 7.2196334 50.3256711, 7.2196946 50.3257507)",,,,
26179148,False,,,Hinter Burg,residential,30,True,75.861,"LINESTRING (7.219652 50.3250897, 7.21966 50.3249261, 7.2196854 50.3244078)",,,,
391058298,False,,,,unclassified,,True,69.764,"LINESTRING (7.219652 50.3250897, 7.2191674 50.3249858, 7.2187364 50.3248637)",,,,
25922765,True,1,L 82,Am Neutor,secondary,50,False,36.172000000000004,"LINESTRING (7.2250133 50.3266893, 7.224998 50.3267553, 7.2249805 50.3267939, 7.2249636 50.3268193, 7.2248904 50.3269161, 7.2248527 50.3269724, 7.2248402 50.326993)",,,,
"[97723968, 651775264]",False,2,L 82,Polcher Straße,secondary,50,False,166.09799999999998,"LINESTRING (7.2250133 50.3266893, 7.2252026 50.3262463, 7.2253131 50.3260176, 7.2253921 50.3258546, 7.2256486 50.3253253, 7.2256812 50.3252579)",,,,
25949506,True,1,L 82,St.-Veit-Straße,secondary,50,False,23.798000000000002,"LINESTRING (7.225148 50.3272485, 7.2250821 50.3272386, 7.2250366 50.3272262, 7.224983 50.3272062, 7.2248778 50.3271708, 7.2248423 50.327164)",,,,
"[601815354, 601815367]",False,2,L 82,St.-Veit-Straße,secondary,50,False,120.244,"LINESTRING (7.225148 50.3272485, 7.2251933 50.3272675, 7.2255274 50.3273986, 7.2256719 50.3274551, 7.2264273 50.3277606, 7.2264424 50.3277663, 7.2265854 50.3278205)",,,,
332380145,True,1,L 82,Habsburgring,secondary,50,False,59.781,"LINESTRING (7.2206573 50.3310584, 7.2206162 50.3310383, 7.2201783 50.3308157, 7.2200052 50.3307184)",,,,
891257219,True,1,L 82,Habsburgring,secondary,,False,7.06,"LINESTRING (7.2206573 50.3310584, 7.2206659 50.3310435, 7.22068 50.3310304, 7.2206986 50.3310199, 7.2207206 50.3310125)",,,,
391800331,True,1,L 82,Habsburgring,secondary,,False,11.575,"LINESTRING (7.220802 50.3310152, 7.2208285 50.3310274, 7.2208475 50.3310443, 7.2208573 50.3310641, 7.2208567 50.3310849, 7.2208459 50.3311046)",,,,
"[391800331, 891257219]",True,1,L 82,Habsburgring,secondary,,False,5.933,"LINESTRING (7.2207206 50.3310125, 7.2207478 50.3310086, 7.2207756 50.3310095, 7.220802 50.3310152)",,,,
46345624,False,,,Mario-Adorf-Burgweg,residential,,True,35.868,"LINESTRING (7.2199945 50.3260103, 7.2196946 50.3257507)",,,destination,
332380146,False,3,L 82,Habsburgring,secondary,50,True,6.354,"LINESTRING (7.2254664 50.3305122, 7.2255294 50.3304716)",,,,
401200181,True,1,,Bachstraße,residential,,False,25.029,"LINESTRING (7.2254664 50.3305122, 7.2254659 50.3306072, 7.2253982 50.3307299)",,,,
"[857560819, 931569566]",False,3,L 82,Habsburgring,secondary,50,False,26.359,"LINESTRING (7.2254664 50.3305122, 7.2253496 50.3306005, 7.2252677 50.3306483, 7.2252092 50.3306825)",,,,
516664230,False,,,Finstingenstraße,residential,30,True,138.04500000000002,"LINESTRING (7.2190882 50.3300002, 7.2190514 50.3300116, 7.219018 50.3300273, 7.2189036 50.330092, 7.2187768 50.3301651, 7.2186595 50.3302302, 7.2185236 50.3303056, 7.2182586 50.3304252, 7.2181155 50.3304844, 7.2181063 50.3304882, 7.217838 50.3305892, 7.2175058 50.3307143)",,,,
605839498,True,1,L 28,Habsburgring,secondary,50,False,20.182000000000002,"LINESTRING (7.2190882 50.3300002, 7.2190785 50.3299897, 7.2190707 50.329975, 7.2190663 50.3299577, 7.2190604 50.3298816, 7.2190636 50.3298609, 7.2190717 50.3298401, 7.2190834 50.3298239)",,,,
24342216,True,,L 83,Wittbende,secondary,50,False,58.326,"LINESTRING (7.2207366 50.3311372, 7.2207216 50.3311766, 7.2206645 50.3313141, 7.2206151 50.3314458, 7.2205792 50.3316168, 7.2205722 50.3316503)",,,,
891257220,True,1,L 82,Habsburgring,secondary,,False,11.584,"LINESTRING (7.2207366 50.3311372, 7.220706 50.33113, 7.2206806 50.3311169, 7.2206629 50.3310993, 7.2206549 50.3310792, 7.2206573 50.3310584)",,,,
26233915,False,,,Jägersköpfchen,residential,30,False,178.08,"LINESTRING (7.2151061 50.3306088, 7.2161361 50.3297965, 7.2162545 50.3297025, 7.2162925 50.3296198, 7.2162725 50.329564, 7.2159577 50.3293516)",,,,
211372553,False,,,,residential,,True,141.613,"LINESTRING (7.2172272 50.3249583, 7.2175349 50.3244793, 7.2175693 50.3244242, 7.2175532 50.3243745, 7.2168651 50.3239012)",,,,
1108409568,True,1,L 28,Habsburgring,secondary,50,False,5.638,"LINESTRING (7.2191629 50.3297857, 7.2191859 50.3297856, 7.2192151 50.3297914, 7.2192376 50.3297995)",,,,
651796619,True,1,,Hahnengasse,residential,50,False,12.821000000000002,"LINESTRING (7.2192376 50.3297995, 7.2192895 50.3297851, 7.2193398 50.3297711, 7.219378 50.3297575, 7.2193975 50.3297471)",,,,
1108409568,True,1,L 28,Habsburgring,secondary,50,False,7.644,"LINESTRING (7.2192376 50.3297995, 7.2192551 50.3298103, 7.2192716 50.3298253, 7.2192819 50.3298423, 7.2192853 50.3298588)",,,,
26233767,False,,,Westbahnhofstraße,residential,30,False,55.828,"LINESTRING (7.2148498 50.3286556, 7.215289 50.328468, 7.2153203 50.3284536, 7.2153479 50.3284368, 7.215384 50.3284072, 7.2154166 50.3283739, 7.2154358 50.3283584, 7.2154578 50.3283453)",,,,
441154708,False,,,Jägersköpfchen,residential,30,True,110.353,"LINESTRING (7.2148498 50.3286556, 7.2150733 50.3287869, 7.215279 50.3289182, 7.2156722 50.3291693, 7.2159577 50.3293516)",,,,
"[651796612, 404693837]",True,1,L 82,Habsburgring,secondary,50,False,58.134,"LINESTRING (7.2190834 50.3298239, 7.2190603 50.3297925, 7.2190013 50.3297166, 7.2189826 50.3296881, 7.2189611 50.3296484, 7.2189419 50.3296108, 7.2188238 50.3293298)",,,,
891250507,True,1,L 28,Habsburgring,secondary,50,False,7.413,"LINESTRING (7.2190834 50.3298239, 7.2190988 50.3298077, 7.2191155 50.3297974, 7.2191327 50.3297903, 7.2191629 50.3297857)",,,,
891250509,True,1,L 28,Habsburgring,secondary,50,False,14.327,"LINESTRING (7.2192853 50.3298588, 7.2192859 50.3298807, 7.2192817 50.3299101, 7.219269 50.3299442, 7.2192529 50.3299719, 7.2192437 50.3299833)",,,,
25949859,False,,,Stehbach,residential,,False,73.055,"LINESTRING (7.2196762 50.3295888, 7.219929 50.3297729, 7.2201358 50.3299338, 7.2201744 50.3299656, 7.2203491 50.3300856)",,,,
25949859,False,,,Stehbach,residential,,True,51.196,"LINESTRING (7.2196762 50.3295888, 7.2195651 50.3295134, 7.2195571 50.3295042, 7.2193644 50.3291804)",,,,
"[26373420, 891250508]",False,,,Hahnengasse,residential,,False,91.23800000000001,"LINESTRING (7.2196762 50.3295888, 7.2199891 50.3294959, 7.2201523 50.3294528, 7.2203 50.3294161, 7.2204791 50.3293763, 7.2205095 50.3293666, 7.2207648 50.3293071, 7.2208662 50.3292803)",,,,
404693840,False,,,Hahnengasse,residential,,False,3.874,"LINESTRING (7.2196762 50.3295888, 7.2196549 50.3295982, 7.2196327 50.3296098)",,,,
211577996,False,,,,living_street,,False,31.365,"LINESTRING (7.2251922 50.331863, 7.2251033 50.3321393)",,,,
511298624,False,,,,residential,,False,19.396,"LINESTRING (7.2251922 50.331863, 7.2254454 50.3319286)",,,,
"[211577996, 26279236]",False,,,Am Sonnenhang,"['living_street', 'residential']",,"[False, True]",142.11100000000002,"LINESTRING (7.2251922 50.331863, 7.2252386 50.3316427, 7.2253252 50.3316007, 7.2253313 50.3314882, 7.225391 50.3313615, 7.2254296 50.3313252, 7.2255205 50.3312919, 7.2255644 50.3312595, 7.225741 50.3310411, 7.225802 50.3309798, 7.2260603 50.3307667)",,,,
511298624,False,,,,residential,,True,19.396,"LINESTRING (7.2254454 50.3319286, 7.2251922 50.331863)",,,,
211577996,False,,,,living_street,,True,31.365,"LINESTRING (7.2251033 50.3321393, 7.2251922 50.331863)",,,,
511298625,False,,,,residential,,False,9.7,"LINESTRING (7.2251033 50.3321393, 7.2252253 50.3321786)",,,,
211577996,False,,,,living_street,,False,24.096,"LINESTRING (7.2251033 50.3321393, 7.2250717 50.3322376, 7.2252353 50.3322889)",,,,
511298625,False,,,,residential,,True,9.7,"LINESTRING (7.2252253 50.3321786, 7.2251033 50.3321393)",,,,
696225310,False,2,,Römerstieg,residential,30,False,87.608,"LINESTRING (7.2244878 50.3325916, 7.2241536 50.332749, 7.2240357 50.3326385, 7.2239232 50.3325331, 7.223714 50.3323415, 7.2236871 50.3323194)",,,,
650322865,True,1,L 82,Koblenzer Straße,secondary,50,False,29.012999999999998,"LINESTRING (7.226493 50.3303059, 7.2263182 50.3302852, 7.226234 50.3302786, 7.2260879 50.3302802)",,,,
650322866,True,1,,Koblenzer Straße,residential,50,False,26.308999999999997,"LINESTRING (7.226493 50.3303059, 7.2264029 50.3302714, 7.2261553 50.3302101)",,,,
516403951,False,,,Ravensteynweg,residential,,True,41.436,"LINESTRING (7.2178255 50.3301651, 7.2173162 50.3303472)",,,,
97798604,False,,,Balthasar-Krems-Straße,living_street,,False,119.39700000000002,"LINESTRING (7.2175058 50.3307143, 7.2177458 50.3309521, 7.2177979 50.3310001, 7.2178376 50.3310305, 7.2180244 50.3311667, 7.2180318 50.3311724, 7.2180467 50.3311806, 7.2180787 50.3311927, 7.2181101 50.331199, 7.2181517 50.3312007, 7.2181861 50.3311965, 7.2184545 50.331151, 7.2184647 50.3311498, 7.2184824 50.3311506, 7.2184989 50.3311548, 7.2185091 50.3311598, 7.2185173 50.3311662, 7.2186849 50.3313049)",,,,
97798605,False,,,Ravensteynweg,residential,,False,43.52400000000001,"LINESTRING (7.2175058 50.3307143, 7.217392 50.3305727, 7.2173731 50.3305447, 7.2173599 50.3305187, 7.2173454 50.330488, 7.2173293 50.3304424, 7.2173206 50.3304024, 7.2173162 50.3303472)",,,destination,
516664230,False,,,Finstingenstraße,residential,30,False,138.045,"LINESTRING (7.2175058 50.3307143, 7.217838 50.3305892, 7.2181063 50.3304882, 7.2181155 50.3304844, 7.2182586 50.3304252, 7.2185236 50.3303056, 7.2186595 50.3302302, 7.2187768 50.3301651, 7.2189036 50.330092, 7.219018 50.3300273, 7.2190514 50.3300116, 7.2190882 50.3300002)",,,,
516664230,False,,,Finstingenstraße,residential,30,True,160.183,"LINESTRING (7.2175058 50.3307143, 7.2172095 50.3308135, 7.2169991 50.3308839, 7.2167639 50.3309626, 7.2167155 50.3309788, 7.216372 50.3310714, 7.2154586 50.3313176)",,,,
26233831,False,,,Eifelstraße,residential,30,False,155.044,"LINESTRING (7.2167667 50.3278868, 7.2167382 50.3278452, 7.2166479 50.3277027, 7.2166207 50.3276744, 7.2165715 50.3276314, 7.2161104 50.327359, 7.2160087 50.3273013, 7.2158922 50.3272389, 7.2158064 50.3271881, 7.2157205 50.3271351, 7.2156659 50.3270907, 7.2154668 50.3269278, 7.2153633 50.3268402)",,,,
576020283,False,,,Westbahnhofstraße,residential,,False,82.789,"LINESTRING (7.2167667 50.3278868, 7.2168791 50.32787, 7.2169569 50.3278546, 7.2170433 50.3278316, 7.2171098 50.3278062, 7.2171829 50.3277663, 7.2172393 50.3277327, 7.217273 50.3277137, 7.2173024 50.3277002, 7.2173388 50.3276866, 7.2176937 50.3275834, 7.217799 50.3275598)",,,,
"[25923128, 576020283]",False,,,Westbahnhofstraße,residential,,True,7.197,"LINESTRING (7.2167667 50.3278868, 7.2167595 50.3278879, 7.2166701 50.3279064)",,,,
25923128,False,,,Westbahnhofstraße,residential,,False,99.218,"LINESTRING (7.2154578 50.3283453, 7.2160679 50.3280879, 7.2161549 50.3280556, 7.216477 50.3279598, 7.2166701 50.3279064)",,,,
26233767,False,,,Westbahnhofstraße,residential,30,True,55.828,"LINESTRING (7.2154578 50.3283453, 7.2154358 50.3283584, 7.2154166 50.3283739, 7.215384 50.3284072, 7.2153479 50.3284368, 7.2153203 50.3284536, 7.215289 50.328468, 7.2148498 50.3286556)",,,,
651775255,False,2,,Kehriger Straße,residential,50,True,28.856,"LINESTRING (7.2229631 50.3263161, 7.2231301 50.3260795)",,,,
601815338,True,1,,Kehriger Straße,residential,50,False,24.037,"LINESTRING (7.2229631 50.3263161, 7.2229228 50.3264584, 7.2228948 50.3265067, 7.2228889 50.3265264)",,,,
601815367,False,2,L 82,St.-Veit-Straße,secondary,50,False,4.314,"LINESTRING (7.2269929 50.327982, 7.2270444 50.3280026)",,,,
601815367,False,2,L 82,St.-Veit-Straße,secondary,50,True,34.048,"LINESTRING (7.2269929 50.327982, 7.2265854 50.3278205)",,,,
26011736,False,,,Wasserpförtchen,residential,,True,88.777,"LINESTRING (7.2269929 50.327982, 7.2268513 50.3280603, 7.2265373 50.3282309, 7.2260537 50.3285091)",,,no,
1108409566,True,1,L 28,Habsburgring,secondary,50,False,5.859,"LINESTRING (7.2191596 50.3300191, 7.219137 50.3300193, 7.2191155 50.3300165, 7.219101 50.3300108, 7.2190882 50.3300002)",,,,
"[651796648, 966179657]",True,1,L 82,Habsburgring,secondary,50,False,53.18000000000001,"LINESTRING (7.2192437 50.3299833, 7.2192577 50.3300066, 7.2192884 50.3300444, 7.2193562 50.3301146, 7.2193745 50.3301336, 7.2196497 50.3303841)",,,,
1108409567,True,1,L 28,Habsburgring,secondary,50,False,7.465999999999999,"LINESTRING (7.2192437 50.3299833, 7.2192278 50.3299982, 7.2192093 50.3300082, 7.2191844 50.330015, 7.2191596 50.3300191)",,,,
651796562,True,1,L 82,Boemundring,secondary,50,False,23.442999999999998,"LINESTRING (7.2195606 50.3273815, 7.2195243 50.3273949, 7.2194977 50.3274062, 7.2194618 50.3274262, 7.2194185 50.3274509, 7.2193333 50.3274959, 7.2193004 50.3275105)",,,,
1108409571,True,1,L 82,Boemundring,secondary,50,False,7.776999999999999,"LINESTRING (7.2195606 50.3273815, 7.2195283 50.3273733, 7.2195021 50.3273568, 7.2194785 50.3273378)",,roundabout,,
"[601815336, 651796545, 651796549]",True,1,L 82,Boemundring,secondary,50,False,261.013,"LINESTRING (7.2196734 50.3271973, 7.2197034 50.3271829, 7.2197391 50.3271623, 7.2197715 50.3271395, 7.2197996 50.3271167, 7.2198549 50.3270723, 7.2199399 50.3269899, 7.2200345 50.3268917, 7.2200748 50.3268477, 7.2201126 50.326807, 7.2201439 50.3267663, 7.22024 50.3266509, 7.2202923 50.3265948, 7.2203476 50.3265424, 7.2203955 50.3265103, 7.2204471 50.326484, 7.2204943 50.3264622, 7.220593 50.3264247, 7.2206746 50.3264017, 7.2207683 50.3263826, 7.220845 50.326374, 7.2209194 50.3263685, 7.2210065 50.3263679, 7.2210883 50.3263708, 7.2211639 50.3263789, 7.2212778 50.3263952, 7.2213704 50.3264136, 7.221823 50.3265066, 7.2218988 50.3265185, 7.2219963 50.3265303, 7.2221244 50.3265413, 7.2222728 50.3265505, 7.2223802 50.3265527, 7.2224654 50.326552, 7.2225478 50.3265524, 7.22264 50.3265514, 7.2226758 50.3265496)",,,,
958443127,True,1,L 82,Boemundring,secondary,50,False,8.023,"LINESTRING (7.2196734 50.3271973, 7.2197103 50.3272072, 7.2197414 50.3272232, 7.219761 50.3272402)",,roundabout,,
621842291,True,1,L 82,Boemundring,secondary,50,False,20.341,"LINESTRING (7.2197795 50.3273015, 7.2197682 50.3273258, 7.2197476 50.3273502, 7.219709 50.3273698, 7.2196709 50.3273812, 7.2196312 50.3273866, 7.2195916 50.3273861, 7.2195606 50.3273815)",,roundabout,,
621842291,True,1,L 82,Boemundring,secondary,50,False,7.075,"LINESTRING (7.219761 50.3272402, 7.2197743 50.3272581, 7.2197807 50.3272787, 7.2197795 50.3273015)",,roundabout,,
332377670,False,2,L 98,Kelberger Straße,secondary,50,True,111.78699999999999,"LINESTRING (7.2194912 50.3272358, 7.219464 50.327223, 7.2194334 50.3272155, 7.2193985 50.3272129, 7.2193643 50.327213, 7.2193265 50.3272147, 7.2188796 50.3272495, 7.2185713 50.3272711, 7.2184031 50.327276, 7.2183173 50.3272747, 7.2182306 50.3272717, 7.2181247 50.3272605, 7.218041 50.3272477, 7.2179405 50.3272259)",,,,
1108409572,True,1,L 82,Boemundring,secondary,50,False,14.459,"LINESTRING (7.2194912 50.3272358, 7.2195135 50.3272205, 7.2195444 50.3272051, 7.2195863 50.3271966, 7.2196313 50.3271935, 7.2196734 50.3271973)",,roundabout,,
958443126,True,1,L 82,Boemundring,secondary,50,False,12.032000000000002,"LINESTRING (7.2194785 50.3273378, 7.2194682 50.3273176, 7.2194611 50.3272975, 7.219461 50.3272775, 7.2194706 50.3272569, 7.2194912 50.3272358)",,roundabout,,
"[736962344, 25922797, 891257221, 653789766]",False,2,L 82,Habsburgring,secondary,50,True,117.997,"LINESTRING (7.2208459 50.3311046, 7.2208737 50.3311162, 7.2209079 50.3311269, 7.2209673 50.3311453, 7.2209835 50.3311504, 7.2212295 50.331224, 7.221576 50.3313114, 7.2216721 50.3313341, 7.2217867 50.3313584, 7.2218801 50.3313787, 7.2221098 50.3314155, 7.2224078 50.3314541)",,,,
891257220,True,1,L 82,Habsburgring,secondary,,False,9.126999999999999,"LINESTRING (7.2208459 50.3311046, 7.2208262 50.3311208, 7.2207996 50.3311324, 7.2207687 50.331138, 7.2207366 50.3311372)",,,,
650299152,False,,,Römerstieg,residential,,False,40.782,"LINESTRING (7.2236871 50.3323194, 7.2241088 50.3320703)",,,,
696225310,False,2,,Römerstieg,residential,30,False,32.519999999999996,"LINESTRING (7.2236871 50.3323194, 7.2234761 50.332131, 7.2234215 50.3320811)",,,,
696225310,False,2,,Römerstieg,residential,30,True,87.608,"LINESTRING (7.2236871 50.3323194, 7.223714 50.3323415, 7.2239232 50.3325331, 7.2240357 50.3326385, 7.2241536 50.332749, 7.2244878 50.3325916)",,,,
650299152,False,,,Römerstieg,residential,,True,40.782,"LINESTRING (7.2241088 50.3320703, 7.2236871 50.3323194)",,,,
857560819,False,3,L 82,Habsburgring,secondary,50,False,83.84400000000001,"LINESTRING (7.2252092 50.3306825, 7.2249795 50.330796, 7.2248444 50.3308566, 7.2245874 50.3309699, 7.2243567 50.3310645, 7.2242385 50.3311113)",,,,
"[857560819, 931569566]",False,3,L 82,Habsburgring,secondary,50,True,26.359,"LINESTRING (7.2252092 50.3306825, 7.2252677 50.3306483, 7.2253496 50.3306005, 7.2254664 50.3305122)",,,,
"[657266112, 25947709]",True,1,,Im Trinnel,residential,30,False,91.72200000000001,"LINESTRING (7.2261553 50.3302101, 7.226139 50.330156, 7.2259498 50.3296231, 7.225938 50.3295425, 7.2259418 50.3294001)",,,,
467455290,True,1,,Hahnengasse,residential,50,False,21.988999999999997,"LINESTRING (7.2190978 50.3297044, 7.2192359 50.3297351, 7.219283 50.3297431, 7.2193304 50.3297465, 7.2193975 50.3297471)",,,,
651796607,True,1,L 82,Habsburgring,secondary,50,False,10.152999999999999,"LINESTRING (7.2190978 50.3297044, 7.2191454 50.3297631, 7.2191629 50.3297857)",,,,
1247105122,False,,,Burgfrieden,residential,,True,46.718,"LINESTRING (7.2230429 50.3267595, 7.2231312 50.3267647, 7.2233055 50.326797, 7.2235385 50.3268653, 7.2235671 50.3268677, 7.2235873 50.3268634, 7.2236079 50.3268532, 7.223635 50.3268224)",,,,
655108462,False,,,Göbelstraße,living_street,30,False,89.71700000000001,"LINESTRING (7.2211236 50.3305146, 7.2212581 50.3303148, 7.2215302 50.3299604, 7.2216476 50.3297807)",,,,
"[931569563, 391800334]",True,1,,"['Stehbach', 'Am Wittbender Tor']",residential,,False,64.766,"LINESTRING (7.2211236 50.3305146, 7.2210787 50.3305055, 7.2210428 50.3305116, 7.2210174 50.3305322, 7.2209674 50.3306213, 7.2208653 50.3308645, 7.2208199 50.3309727, 7.2208144 50.3309858, 7.220802 50.3310152)",,,,
25949859,False,,,Stehbach,residential,,True,30.254,"LINESTRING (7.2193644 50.3291804, 7.219208 50.3289273)",,,,
653752471,False,,,Im Bungert,residential,,False,20.07,"LINESTRING (7.2193644 50.3291804, 7.2196265 50.3291127)",,,,
25949859,False,,,Stehbach,residential,,False,51.196,"LINESTRING (7.2193644 50.3291804, 7.2195571 50.3295042, 7.2195651 50.3295134, 7.2196762 50.3295888)",,,,
653752471,False,,,Im Bungert,residential,,True,20.07,"LINESTRING (7.2196265 50.3291127, 7.2193644 50.3291804)",,,,
712717314,False,,,Frankenstraße,residential,,False,67.64,"LINESTRING (7.2272892 50.3305373, 7.2273694 50.3305879, 7.2275032 50.3306448, 7.2280116 50.3308341, 7.2280772 50.3308742)",,,,
"[651796674, 651796654]",True,1,L 82,Habsburgring,secondary,50,False,103.52700000000002,"LINESTRING (7.2196497 50.3303841, 7.219774 50.3304677, 7.2201198 50.3307009, 7.2202383 50.3307742, 7.2206803 50.3309922, 7.2207206 50.3310125)",,,,
736962343,True,3,L 82,Habsburgring,secondary,50,False,47.603,"LINESTRING (7.2196497 50.3303841, 7.2196825 50.3304348, 7.2196942 50.3304578, 7.219713 50.3304807, 7.2200216 50.3306905, 7.2200254 50.3306955, 7.220028 50.3307021, 7.2200265 50.3307079, 7.2200052 50.3307184)",,,,
"[651775258, 651775263]",False,2,,Kehriger Straße,residential,50,False,79.85199999999999,"LINESTRING (7.2236219 50.3254339, 7.223494 50.3255875, 7.223388 50.3257213, 7.2233209 50.3258141, 7.2231724 50.3260206, 7.2231301 50.3260795)",,,,
651775258,False,2,,Kehriger Straße,residential,50,True,57.45399999999999,"LINESTRING (7.2236219 50.3254339, 7.2236329 50.3254207, 7.2240511 50.3249959)",,,,
759400017,False,,,,unclassified,,False,29.543999999999997,"LINESTRING (7.2236219 50.3254339, 7.2233505 50.3253288, 7.2232634 50.3252991)",,,,
759400017,False,,,,unclassified,,True,23.549000000000003,"LINESTRING (7.2231228 50.3251555, 7.2230872 50.3252162, 7.2230865 50.3252249, 7.2230903 50.3252334, 7.2230983 50.3252405, 7.2231095 50.3252456, 7.2232054 50.3252793, 7.2232634 50.3252991)",,,,
759400018,False,,,,unclassified,,False,10.182,"LINESTRING (7.2232634 50.3252991, 7.2233375 50.3252207)",,,,
759400017,False,,,,unclassified,,False,23.549000000000003,"LINESTRING (7.2232634 50.3252991, 7.2232054 50.3252793, 7.2231095 50.3252456, 7.2230983 50.3252405, 7.2230903 50.3252334, 7.2230865 50.3252249, 7.2230872 50.3252162, 7.2231228 50.3251555)",,,,
759400017,False,,,,unclassified,,True,29.543999999999997,"LINESTRING (7.2232634 50.3252991, 7.2233505 50.3253288, 7.2236219 50.3254339)",,,,
759400018,False,,,,unclassified,,True,10.182,"LINESTRING (7.2233375 50.3252207, 7.2232634 50.3252991)",,,,
228681404,True,1,,Siegfriedstraße,residential,30,False,210.03499999999997,"LINESTRING (7.2179405 50.3272259, 7.2181054 50.3271934, 7.2181926 50.3271805, 7.2182509 50.3271754, 7.2183508 50.3271711, 7.2185253 50.327159, 7.2186144 50.3271497, 7.2186593 50.3271416, 7.2187019 50.3271276, 7.2187304 50.3271142, 7.2187485 50.3270958, 7.2187711 50.3270648, 7.2189096 50.3267808, 7.218933 50.326713, 7.2189932 50.3265383, 7.2192391 50.3262043, 7.219555 50.3258627)",,,,
