osmid,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge,tunnel,access,junction
32703236,,Ober Ziegelfeld,residential,,,False,False,84.803,"LINESTRING (8.0696424 48.3447267, 8.0686057 48.3443998)",,,,
32703255,,Ziegelfeld,residential,,,False,False,34.671,"LINESTRING (8.0696424 48.3447267, 8.0698457 48.3444457)",,,,
32703255,,Ziegelfeld,residential,,,False,True,37.012,"LINESTRING (8.0696424 48.3447267, 8.0694328 48.345029)",,,,
32703255,,Ziegelfeld,residential,,,False,False,28.424,"LINESTRING (8.0698457 48.3444457, 8.0699988 48.3442112)",,,,
32703255,,Ziegelfeld,residential,,,False,True,34.671,"LINESTRING (8.0698457 48.3444457, 8.0696424 48.3447267)",,,,
32703238,,Ernst-Peter-Huber-Straße,residential,,,False,False,140.072,"LINESTRING (8.0698457 48.3444457, 8.0705829 48.3445796, 8.0712106 48.3446816, 8.0716799 48.3447626)",,,,
32703255,,Ziegelfeld,residential,,,False,False,36.423,"LINESTRING (8.0699988 48.3442112, 8.070206 48.343914)",,,,
32703255,,Ziegelfeld,residential,,,False,True,28.424,"LINESTRING (8.0699988 48.3442112, 8.0698457 48.3444457)",,,,
32703255,,Ziegelfeld,residential,,,False,True,36.423,"LINESTRING (8.070206 48.343914, 8.0699988 48.3442112)",,,,
32703236,,Ober Ziegelfeld,residential,,,False,True,84.803,"LINESTRING (8.0686057 48.3443998, 8.0696424 48.3447267)",,,,
32703238,,Ernst-Peter-Huber-Straße,residential,,,False,True,140.072,"LINESTRING (8.0716799 48.3447626, 8.0712106 48.3446816, 8.0705829 48.3445796, 8.0698457 48.3444457)",,,,
131695805,,Waldstraße,residential,,,False,True,53.153,"LINESTRING (8.0716102 48.3453273, 8.0711449 48.3456918)",,,,
343878927,,Waldstraße,residential,,,False,False,45.229,"LINESTRING (8.0716102 48.3453273, 8.0720703 48.3450591)",,,,
32703256,,Ziegelfeld,residential,,,False,True,164.532,"LINESTRING (8.0716102 48.3453273, 8.0712343 48.3453035, 8.0705149 48.3451816, 8.0698759 48.345088, 8.0694328 48.345029)",,,,
131695805,,Waldstraße,residential,,,False,False,53.153,"LINESTRING (8.0711449 48.3456918, 8.0716102 48.3453273)",,,,
131695805,,Waldstraße,residential,,,False,True,31.467,"LINESTRING (8.0711449 48.3456918, 8.0708725 48.3459093)",,,,
343711155,,Waldstraße,residential,,,False,False,65.386,"LINESTRING (8.0711449 48.3456918, 8.0709559 48.3456296, 8.0707811 48.3456175, 8.0706083 48.3456418, 8.0705229 48.3456891, 8.0704197 48.3458109)",,,,
32703251,,Waldstraße,residential,,,False,True,61.637,"LINESTRING (8.0703923 48.3463763, 8.0699319 48.3468385)",,,,
"[344114494, 32427446]",,Gartenstraße,residential,,,False,False,144.57399999999998,"LINESTRING (8.0703923 48.3463763, 8.0702691 48.3463376, 8.0699201 48.3462278, 8.0697038 48.3461565, 8.0694132 48.3460391, 8.0690169 48.3458273, 8.0689172 48.3457573, 8.068757 48.3456791)",,,,
32427446,,Gartenstraße,residential,,,False,True,103.55099999999999,"LINESTRING (8.0703923 48.3463763, 8.0707347 48.3465038, 8.0711068 48.3466341, 8.0716275 48.3468158)",,,,
32703251,,Waldstraße,residential,,,False,False,62.929,"LINESTRING (8.0703923 48.3463763, 8.0705622 48.3462262, 8.0708725 48.3459093)",,,,
32703251,,Waldstraße,residential,,,False,False,61.637,"LINESTRING (8.0699319 48.3468385, 8.0703923 48.3463763)",,,,
32703252,,Sankt-Gallus-Straße,residential,,,False,False,17.422,"LINESTRING (8.0699319 48.3468385, 8.0697207 48.3467689)",,,,
"[506520217, 248630782]",L 94,Hauptstraße,secondary,40,6,False,False,73.28,"LINESTRING (8.0695518 48.3479552, 8.0695966 48.3479862, 8.0702269 48.3484379)",,,,
248630782,L 94,Hauptstraße,secondary,40,6,False,True,25.171,"LINESTRING (8.0695518 48.3479552, 8.0694637 48.3478851, 8.0693236 48.3477873)",,,,
32703255,,Ziegelfeld,residential,,,False,False,37.012,"LINESTRING (8.0694328 48.345029, 8.0696424 48.3447267)",,,,
32703255,,Ziegelfeld,residential,,,False,True,24.734,"LINESTRING (8.0694328 48.345029, 8.0692774 48.345226)",,,,
32703256,,Ziegelfeld,residential,,,False,False,164.532,"LINESTRING (8.0694328 48.345029, 8.0698759 48.345088, 8.0705149 48.3451816, 8.0712343 48.3453035, 8.0716102 48.3453273)",,,,
32474651,,Zum Reutacker,residential,,,False,False,52.16,"LINESTRING (8.0664273 48.3442194, 8.0666281 48.3441387, 8.066831 48.344017, 8.0669693 48.343923)",,,,
32474651,,Zum Reutacker,residential,,,False,True,28.517,"LINESTRING (8.0664273 48.3442194, 8.0662619 48.3442752, 8.066077 48.3443265)",,,,
32703240,,Goldbachweg,residential,,,False,False,60.324,"LINESTRING (8.0664273 48.3442194, 8.0666678 48.3444475, 8.0669796 48.344611)",,,,
32703240,,Goldbachweg,residential,,,False,True,60.324,"LINESTRING (8.0669796 48.344611, 8.0666678 48.3444475, 8.0664273 48.3442194)",,,,
31862411,,Im Bruch,residential,50,,False,False,35.355000000000004,"LINESTRING (8.0704197 48.3458109, 8.0706571 48.3458472, 8.0708725 48.3459093)",,,,
31862411,,Im Bruch,residential,50,,False,True,124.83399999999999,"LINESTRING (8.0704197 48.3458109, 8.069613 48.3457023, 8.0690149 48.3456474, 8.068757 48.3456791)",,,,
343711155,,Waldstraße,residential,,,False,True,65.386,"LINESTRING (8.0704197 48.3458109, 8.0705229 48.3456891, 8.0706083 48.3456418, 8.0707811 48.3456175, 8.0709559 48.3456296, 8.0711449 48.3456918)",,,,
131695805,,Waldstraße,residential,,,False,False,31.467,"LINESTRING (8.0708725 48.3459093, 8.0711449 48.3456918)",,,,
31862411,,Im Bruch,residential,50,,False,True,35.355000000000004,"LINESTRING (8.0708725 48.3459093, 8.0706571 48.3458472, 8.0704197 48.3458109)",,,,
32703251,,Waldstraße,residential,,,False,True,62.929,"LINESTRING (8.0708725 48.3459093, 8.0705622 48.3462262, 8.0703923 48.3463763)",,,,
"[137381472, 32792847]",,"['Lupfen', 'Kirchstraße']",residential,30,,False,"[False, True]",449.614,"LINESTRING (8.0678529 48.35068, 8.0686156 48.350875, 8.0698508 48.3512313, 8.0701155 48.3506791, 8.0683641 48.3500595, 8.0678529 48.35068)",,,,
"[137381472, 32792847]",,"['Lupfen', 'Kirchstraße']",residential,30,,False,"[False, True]",449.614,"LINESTRING (8.0678529 48.35068, 8.0683641 48.3500595, 8.0701155 48.3506791, 8.0698508 48.3512313, 8.0686156 48.350875, 8.0678529 48.35068)",,,,
32792847,,Kirchstraße,residential,30,,False,True,164.713,"LINESTRING (8.0678529 48.35068, 8.0673203 48.3504504, 8.0669557 48.3502742, 8.0667755 48.3502045, 8.0666048 48.3501478, 8.0664294 48.3501335, 8.0662707 48.3501448, 8.0660843 48.3501622, 8.0658686 48.3501888)",,,,
32792859,,Bannstein,residential,,,False,True,79.736,"LINESTRING (8.0678529 48.35068, 8.0678223 48.3508943, 8.0678239 48.351012, 8.0678188 48.3513961)",,,,
"[32792818, 134926790]",,Allmendweg,residential,,,True,False,75.402,"LINESTRING (8.0610519 48.3507351, 8.0611399 48.3507287, 8.0620657 48.3506583)",,,,
759976496,K 5354,Nordracher Straße,tertiary,50,,False,False,71.529,"LINESTRING (8.0610519 48.3507351, 8.0610766 48.3509067, 8.0611424 48.3513433, 8.0611463 48.3513753)",,,,
759976496,K 5354,Nordracher Straße,tertiary,50,,False,True,28.304000000000002,"LINESTRING (8.0610519 48.3507351, 8.0610338 48.3506153, 8.0610075 48.3504823)",,,,
32792819,,Unter Eckfeld,residential,,,False,False,71.01,"LINESTRING (8.0620657 48.3506583, 8.0621176 48.3510078, 8.0621831 48.3512919)",,,,
32792841,,Allmendweg,residential,,,False,False,106.651,"LINESTRING (8.0620657 48.3506583, 8.0629378 48.3505439, 8.063481 48.3504705)",,,,
32792847,,Kirchstraße,residential,30,,False,False,124.947,"LINESTRING (8.063481 48.3504705, 8.0651446 48.3502697)",,,,
32792841,,Allmendweg,residential,,,False,True,106.651,"LINESTRING (8.063481 48.3504705, 8.0629378 48.3505439, 8.0620657 48.3506583)",,,,
131631662,,Kirchstraße,residential,30,6,False,True,34.896,"LINESTRING (8.063481 48.3504705, 8.0633919 48.3502894, 8.0633312 48.3501729)",,,,
134926797,,Eckfeldweg,residential,30,,False,False,72.291,"LINESTRING (8.063481 48.3504705, 8.0637112 48.3508453, 8.0638271 48.3510782)",,,,
32792819,,Unter Eckfeld,residential,,,False,False,64.84700000000001,"LINESTRING (8.0621831 48.3512919, 8.0622245 48.3515504, 8.0622846 48.351596, 8.0624144 48.3516707, 8.0625869 48.3517651)",,,,
32792819,,Unter Eckfeld,residential,,,False,True,71.01,"LINESTRING (8.0621831 48.3512919, 8.0621176 48.3510078, 8.0620657 48.3506583)",,,,
"[32792833, 223870118]",,Unter Eckfeld,residential,,,False,"[False, True]",77.195,"LINESTRING (8.0621831 48.3512919, 8.0617582 48.3513324, 8.0612272 48.3513721, 8.0611463 48.3513753)",,,,
223870118,,Unter Eckfeld,residential,,,False,True,123.78800000000001,"LINESTRING (8.0621831 48.3512919, 8.0630734 48.3511784, 8.0633638 48.3511398, 8.0638271 48.3510782)",,,,
"[32792817, 31862397]",,"['Eckfeldweg', 'Brennmatt']",residential,30,,False,False,95.763,"LINESTRING (8.0631967 48.3525702, 8.0634083 48.3525096, 8.06362 48.3524772, 8.0638299 48.3524717, 8.0639966 48.3524645, 8.0640581 48.3524117, 8.0640448 48.3521655)",,,,
34565135,,Am Ottersgraben,residential,,,False,True,40.262,"LINESTRING (8.0631967 48.3525702, 8.0631621 48.3523842, 8.0630488 48.3522266)",,,,
32792835,,Bürgeräcker,residential,,,False,False,102.818,"LINESTRING (8.0625869 48.3517651, 8.0639675 48.3516501)",,,,
32792819,,Unter Eckfeld,residential,,,False,True,64.84700000000001,"LINESTRING (8.0625869 48.3517651, 8.0624144 48.3516707, 8.0622846 48.351596, 8.0622245 48.3515504, 8.0621831 48.3512919)",,,,
34565135,,Am Ottersgraben,residential,,,False,False,61.776999999999994,"LINESTRING (8.0625869 48.3517651, 8.0626224 48.3518106, 8.0629072 48.3520619, 8.0629735 48.3521425, 8.0630488 48.3522266)",,,,
32792835,,Bürgeräcker,residential,,,False,True,102.818,"LINESTRING (8.0639675 48.3516501, 8.0625869 48.3517651)",,,,
31862397,,Eckfeldweg,residential,30,,False,False,65.354,"LINESTRING (8.0639675 48.3516501, 8.0639656 48.3513377, 8.0638271 48.3510782)",,,,
31862397,,Eckfeldweg,residential,30,,False,True,57.602999999999994,"LINESTRING (8.0639675 48.3516501, 8.0639816 48.3517127, 8.0640448 48.3521655)",,,,
32792835,,Bürgeräcker,residential,,,False,False,125.96100000000001,"LINESTRING (8.0639675 48.3516501, 8.0640897 48.3516269, 8.0655667 48.3515266, 8.0656471 48.3514958)",,,,
32792847,,Kirchstraße,residential,30,,False,False,22.093,"LINESTRING (8.0651446 48.3502697, 8.0654403 48.3502404)",,,,
32792847,,Kirchstraße,residential,30,,False,True,124.947,"LINESTRING (8.0651446 48.3502697, 8.063481 48.3504705)",,,,
137308212,,Kirchstraße,residential,,,False,True,67.72200000000001,"LINESTRING (8.0651446 48.3502697, 8.0651017 48.3499906, 8.0650502 48.3496639)",,,,
74453453,,Josef-Anton-Burger-Weg,residential,,,False,False,158.752,"LINESTRING (8.0697388 48.3493532, 8.0702617 48.3493772, 8.0704339 48.3493895, 8.0704769 48.3493601, 8.0704811 48.3493084, 8.0704288 48.3492425, 8.0702917 48.3492012, 8.0699768 48.3491474, 8.0698637 48.3491291, 8.0697869 48.3490712, 8.0697703 48.3490112, 8.0697983 48.3489381, 8.0698631 48.3487532)",,,,
74453453,,Josef-Anton-Burger-Weg,residential,,,False,True,58.867,"LINESTRING (8.0697388 48.3493532, 8.0691303 48.3493878, 8.068946 48.3494038)",,,,
225079757,,Josef-Anton-Burger-Weg,residential,,,False,False,81.19,"LINESTRING (8.0697388 48.3493532, 8.0698802 48.3494596, 8.070109 48.3496004, 8.0703547 48.3497046, 8.0704309 48.3497834, 8.0703928 48.3498735)",,,,
32975614,,Am Park,residential,7,5,False,False,169.995,"LINESTRING (8.0698631 48.3487532, 8.0691925 48.348658, 8.0691346 48.3486509, 8.0687593 48.3485933, 8.0685753 48.3485284, 8.0684985 48.3485013, 8.0684248 48.3483989, 8.0679505 48.348291, 8.0677573 48.3482492)",,,,
74453452,,Am Park,residential,,,False,False,44.278999999999996,"LINESTRING (8.0698631 48.3487532, 8.07006 48.3485612, 8.0702269 48.3484379)",,,,
74453453,,Josef-Anton-Burger-Weg,residential,,,False,True,158.752,"LINESTRING (8.0698631 48.3487532, 8.0697983 48.3489381, 8.0697703 48.3490112, 8.0697869 48.3490712, 8.0698637 48.3491291, 8.0699768 48.3491474, 8.0702917 48.3492012, 8.0704288 48.3492425, 8.0704811 48.3493084, 8.0704769 48.3493601, 8.0704339 48.3493895, 8.0702617 48.3493772, 8.0697388 48.3493532)",,,,
74453452,,Am Park,residential,,,False,True,44.278999999999996,"LINESTRING (8.0702269 48.3484379, 8.07006 48.3485612, 8.0698631 48.3487532)",,,,
506520217,L 94,Hauptstraße,secondary,40,6,False,False,112.00200000000001,"LINESTRING (8.0702269 48.3484379, 8.0705603 48.3486157, 8.0714986 48.3489819)",,,,
"[506520217, 248630782]",L 94,Hauptstraße,secondary,40,6,False,True,73.28,"LINESTRING (8.0702269 48.3484379, 8.0695966 48.3479862, 8.0695518 48.3479552)",,,,
32792831,,Jakob-Ferdinand-Lenz-Weg,residential,,,False,False,47.218,"LINESTRING (8.068946 48.3494038, 8.0691444 48.3495889, 8.0693663 48.3497201)",,,,
74453453,,Josef-Anton-Burger-Weg,residential,,,False,False,58.867,"LINESTRING (8.068946 48.3494038, 8.0691303 48.3493878, 8.0697388 48.3493532)",,,,
"[32792849, 74453453]",,"['Josef-Anton-Burger-Weg', 'Kirchstraße']",residential,,,False,True,309.632,"LINESTRING (8.068946 48.3494038, 8.068795 48.3494019, 8.0684398 48.3493853, 8.0678957 48.3493541, 8.0675935 48.3493056, 8.0673954 48.3492514, 8.0669887 48.3490749, 8.0669281 48.3490621, 8.0668446 48.3490665, 8.0667138 48.3491369, 8.0666135 48.3492069, 8.0665676 48.3492476, 8.0665028 48.3493428, 8.0663663 48.3495454, 8.0662997 48.3496441, 8.0660766 48.3499773, 8.0659916 48.3501022, 8.0658686 48.3501888)",,,,
32792831,,Jakob-Ferdinand-Lenz-Weg,residential,,,False,True,47.218,"LINESTRING (8.0693663 48.3497201, 8.0691444 48.3495889, 8.068946 48.3494038)",,,,
"[32792833, 223870118]",,Unter Eckfeld,residential,,,False,"[False, True]",77.195,"LINESTRING (8.0611463 48.3513753, 8.0612272 48.3513721, 8.0617582 48.3513324, 8.0621831 48.3512919)",,,,
759976496,K 5354,Nordracher Straße,tertiary,50,,False,False,68.096,"LINESTRING (8.0611463 48.3513753, 8.0611856 48.3517624, 8.0612087 48.3519863)",,,,
759976496,K 5354,Nordracher Straße,tertiary,50,,False,True,71.529,"LINESTRING (8.0611463 48.3513753, 8.0611424 48.3513433, 8.0610766 48.3509067, 8.0610519 48.3507351)",,,,
31862397,,Eckfeldweg,residential,30,,False,True,65.354,"LINESTRING (8.0638271 48.3510782, 8.0639656 48.3513377, 8.0639675 48.3516501)",,,,
134926795,,Mittler Eckfeld,residential,,,False,False,128.546,"LINESTRING (8.0638271 48.3510782, 8.064716 48.3509796, 8.0655395 48.3508752)",,,,
134926797,,Eckfeldweg,residential,30,,False,True,72.291,"LINESTRING (8.0638271 48.3510782, 8.0637112 48.3508453, 8.063481 48.3504705)",,,,
223870118,,Unter Eckfeld,residential,,,False,False,123.78800000000001,"LINESTRING (8.0638271 48.3510782, 8.0633638 48.3511398, 8.0630734 48.3511784, 8.0621831 48.3512919)",,,,
117617878,,Zum Röllengarten,residential,,,False,False,69.464,"LINESTRING (8.0655395 48.3508752, 8.0656471 48.3514958)",,,,
199476555,,Mittler Eckfeld,residential,,,False,True,70.966,"LINESTRING (8.0655395 48.3508752, 8.0654403 48.3502404)",,,,
32792856,,Mittler Eckfeld,residential,,,False,False,183.675,"LINESTRING (8.0655395 48.3508752, 8.0659933 48.3508427, 8.0662179 48.3508457, 8.0664086 48.3509002, 8.0670064 48.3511271, 8.0672794 48.3512304, 8.0675136 48.3513036, 8.0676691 48.3513532, 8.0678188 48.3513961)",,,,
134926795,,Mittler Eckfeld,residential,,,False,True,128.546,"LINESTRING (8.0655395 48.3508752, 8.064716 48.3509796, 8.0638271 48.3510782)",,,,
117617878,,Zum Röllengarten,residential,,,False,False,59.655,"LINESTRING (8.0656471 48.3514958, 8.0657466 48.3520282)",,,,
117617878,,Zum Röllengarten,residential,,,False,True,69.464,"LINESTRING (8.0656471 48.3514958, 8.0655395 48.3508752)",,,,
32792835,,Bürgeräcker,residential,,,False,False,76.157,"LINESTRING (8.0656471 48.3514958, 8.0664725 48.3514315, 8.0666697 48.3514518)",,,,
32792835,,Bürgeräcker,residential,,,False,True,125.96100000000001,"LINESTRING (8.0656471 48.3514958, 8.0655667 48.3515266, 8.0640897 48.3516269, 8.0639675 48.3516501)",,,,
32792847,,Kirchstraße,residential,30,,False,True,32.166,"LINESTRING (8.0658686 48.3501888, 8.0654403 48.3502404)",,,,
32792847,,Kirchstraße,residential,30,,False,False,164.71300000000002,"LINESTRING (8.0658686 48.3501888, 8.0660843 48.3501622, 8.0662707 48.3501448, 8.0664294 48.3501335, 8.0666048 48.3501478, 8.0667755 48.3502045, 8.0669557 48.3502742, 8.0673203 48.3504504, 8.0678529 48.35068)",,,,
"[32792849, 74453453]",,"['Josef-Anton-Burger-Weg', 'Kirchstraße']",residential,,,False,False,309.632,"LINESTRING (8.0658686 48.3501888, 8.0659916 48.3501022, 8.0660766 48.3499773, 8.0662997 48.3496441, 8.0663663 48.3495454, 8.0665028 48.3493428, 8.0665676 48.3492476, 8.0666135 48.3492069, 8.0667138 48.3491369, 8.0668446 48.3490665, 8.0669281 48.3490621, 8.0669887 48.3490749, 8.0673954 48.3492514, 8.0675935 48.3493056, 8.0678957 48.3493541, 8.0684398 48.3493853, 8.068795 48.3494019, 8.068946 48.3494038)",,,,
32792856,,Mittler Eckfeld,residential,,,False,True,125.239,"LINESTRING (8.0694074 48.3517881, 8.0690927 48.3517091, 8.0687147 48.351621, 8.0681969 48.3514855, 8.0678188 48.3513961)",,,,
32792839,,Am Ottersgraben,residential,,,False,False,73.912,"LINESTRING (8.0630488 48.3522266, 8.0640448 48.3521655)",,,,
34565135,,Am Ottersgraben,residential,,,False,False,40.262,"LINESTRING (8.0630488 48.3522266, 8.0631621 48.3523842, 8.0631967 48.3525702)",,,,
34565135,,Am Ottersgraben,residential,,,False,True,61.777,"LINESTRING (8.0630488 48.3522266, 8.0629735 48.3521425, 8.0629072 48.3520619, 8.0626224 48.3518106, 8.0625869 48.3517651)",,,,
32792839,,Am Ottersgraben,residential,,,False,True,73.912,"LINESTRING (8.0640448 48.3521655, 8.0630488 48.3522266)",,,,
31862397,,Eckfeldweg,residential,30,,False,False,57.602999999999994,"LINESTRING (8.0640448 48.3521655, 8.0639816 48.3517127, 8.0639675 48.3516501)",,,,
"[32792817, 31862397]",,"['Eckfeldweg', 'Brennmatt']",residential,30,,False,True,95.76299999999999,"LINESTRING (8.0640448 48.3521655, 8.0640581 48.3524117, 8.0639966 48.3524645, 8.0638299 48.3524717, 8.06362 48.3524772, 8.0634083 48.3525096, 8.0631967 48.3525702)",,,,
32792839,,Am Ottersgraben,residential,,,False,False,127.04599999999998,"LINESTRING (8.0640448 48.3521655, 8.0648289 48.3521131, 8.0654747 48.3520706, 8.0656505 48.3520567, 8.0657466 48.3520282)",,,,
117617878,,Zum Röllengarten,residential,,,False,False,44.477,"LINESTRING (8.0657466 48.3520282, 8.0658137 48.3524257)",,,,
117617878,,Zum Röllengarten,residential,,,False,True,59.655,"LINESTRING (8.0657466 48.3520282, 8.0656471 48.3514958)",,,,
32792839,,Am Ottersgraben,residential,,,False,False,151.785,"LINESTRING (8.0657466 48.3520282, 8.066482 48.351963, 8.0672617 48.3519162, 8.0676994 48.3519609, 8.0677856 48.351965)",,,,
32792839,,Am Ottersgraben,residential,,,False,True,127.04599999999999,"LINESTRING (8.0657466 48.3520282, 8.0656505 48.3520567, 8.0654747 48.3520706, 8.0648289 48.3521131, 8.0640448 48.3521655)",,,,
32792839,,Am Ottersgraben,residential,,,False,False,67.015,"LINESTRING (8.0677856 48.351965, 8.0679882 48.3520212, 8.0683261 48.352121, 8.0686198 48.3522013)",,,,
32792839,,Am Ottersgraben,residential,,,False,True,151.785,"LINESTRING (8.0677856 48.351965, 8.0676994 48.3519609, 8.0672617 48.3519162, 8.066482 48.351963, 8.0657466 48.3520282)",,,,
32792859,,Bannstein,residential,,,False,False,63.538,"LINESTRING (8.0677856 48.351965, 8.0678349 48.3517373, 8.0678188 48.3513961)",,,,
32792859,,Bannstein,residential,,,False,True,42.006,"LINESTRING (8.0677856 48.351965, 8.0677515 48.3520937, 8.0676978 48.3523382)",,,,
33117848,,Hauptstraße,residential,40,,False,False,33.599,"LINESTRING (8.0714986 48.3489819, 8.0716883 48.3487073)",,,yes,
1223289834,L 94,Hauptstraße,secondary,40,6,False,False,16.687,"LINESTRING (8.0714986 48.3489819, 8.0716903 48.3490612)",,,,
506520217,L 94,Hauptstraße,secondary,40,6,False,True,112.00200000000001,"LINESTRING (8.0714986 48.3489819, 8.0705603 48.3486157, 8.0702269 48.3484379)",,,,
32792856,,Mittler Eckfeld,residential,,,False,False,125.239,"LINESTRING (8.0678188 48.3513961, 8.0681969 48.3514855, 8.0687147 48.351621, 8.0690927 48.3517091, 8.0694074 48.3517881)",,,,
32792856,,Mittler Eckfeld,residential,,,False,True,183.675,"LINESTRING (8.0678188 48.3513961, 8.0676691 48.3513532, 8.0675136 48.3513036, 8.0672794 48.3512304, 8.0670064 48.3511271, 8.0664086 48.3509002, 8.0662179 48.3508457, 8.0659933 48.3508427, 8.0655395 48.3508752)",,,,
32792859,,Bannstein,residential,,,False,False,79.736,"LINESTRING (8.0678188 48.3513961, 8.0678239 48.351012, 8.0678223 48.3508943, 8.0678529 48.35068)",,,,
32792859,,Bannstein,residential,,,False,True,63.538,"LINESTRING (8.0678188 48.3513961, 8.0678349 48.3517373, 8.0677856 48.351965)",,,,
32703252,,Sankt-Gallus-Straße,residential,,,False,True,17.422,"LINESTRING (8.0697207 48.3467689, 8.0699319 48.3468385)",,,,
343878927,,Waldstraße,residential,,,False,True,45.229,"LINESTRING (8.0720703 48.3450591, 8.0716102 48.3453273)",,,,
1223289834,L 94,Hauptstraße,secondary,40,6,False,True,16.687,"LINESTRING (8.0716903 48.3490612, 8.0714986 48.3489819)",,,,
"[362653416, 33117854, 362653415]",,Hainbuchenweg,residential,,5,False,True,45.313,"LINESTRING (8.0716903 48.3490612, 8.0716251 48.349207, 8.0716132 48.3492715, 8.071609 48.3494619)",yes,,,
"[362653416, 33117854, 362653415]",,Hainbuchenweg,residential,,5,False,False,45.313,"LINESTRING (8.071609 48.3494619, 8.0716132 48.3492715, 8.0716251 48.349207, 8.0716903 48.3490612)",yes,,,
193286011,,Hainbuchenweg,residential,,,False,False,37.302,"LINESTRING (8.071609 48.3494619, 8.0714963 48.3495177, 8.0713486 48.3495846, 8.0712093 48.349666)",,,,
32975614,,Am Park,residential,7,5,False,False,35.135,"LINESTRING (8.0677573 48.3482492, 8.0673099 48.3481423)",,,,
32975615,,An der Stampfe,residential,7,,False,False,28.124,"LINESTRING (8.0677573 48.3482492, 8.0678984 48.3480143)",,,,
32975614,,Am Park,residential,7,5,False,True,169.995,"LINESTRING (8.0677573 48.3482492, 8.0679505 48.348291, 8.0684248 48.3483989, 8.0684985 48.3485013, 8.0685753 48.3485284, 8.0687593 48.3485933, 8.0691346 48.3486509, 8.0691925 48.348658, 8.0698631 48.3487532)",,,,
32975614,,Am Park,residential,7,5,False,False,52.22,"LINESTRING (8.0670375 48.3480842, 8.066597 48.347717)",,,,
32975614,,Am Park,residential,7,5,False,True,21.142,"LINESTRING (8.0670375 48.3480842, 8.0673099 48.3481423)",,,,
"[361418801, 32975618, 361418802]",,Karl-Schöner-Weg,residential,7,,False,False,59.971999999999994,"LINESTRING (8.0670375 48.3480842, 8.0670686 48.3483383, 8.0670381 48.348414, 8.0670291 48.348451, 8.0670519 48.3485499, 8.0671123 48.3486054)",yes,,,
"[361418801, 361418802, 32975618]",,Karl-Schöner-Weg,residential,7,,False,True,59.971999999999994,"LINESTRING (8.0671123 48.3486054, 8.0670519 48.3485499, 8.0670291 48.348451, 8.0670381 48.348414, 8.0670686 48.3483383, 8.0670375 48.3480842)",yes,,,
32975615,,An der Stampfe,residential,7,,False,True,28.124,"LINESTRING (8.0678984 48.3480143, 8.0677573 48.3482492)",,,,
"[32975621, 361418317]",,Im Park,residential,30,,False,True,68.564,"LINESTRING (8.0653643 48.3480391, 8.0653786 48.3479895, 8.0654094 48.3478964, 8.0655537 48.3474355)",yes,,,
"[121524184, 837552522, 32975799]",,Gasselhalde,unclassified,,,False,False,177.491,"LINESTRING (8.0612087 48.3519863, 8.0610348 48.3520158, 8.0606932 48.3520855, 8.0598831 48.3522621, 8.0594655 48.3523532, 8.0594145 48.3523937, 8.0593997 48.3524214, 8.0594143 48.352458, 8.0595364 48.3527058)",yes,,,
759976496,K 5354,Nordracher Straße,tertiary,50,,False,True,68.096,"LINESTRING (8.0612087 48.3519863, 8.0611856 48.3517624, 8.0611463 48.3513753)",,,,
33117848,,Hauptstraße,residential,40,,False,True,33.599,"LINESTRING (8.0716883 48.3487073, 8.0714986 48.3489819)",,,yes,
32792859,,Bannstein,residential,,,False,False,42.006,"LINESTRING (8.0676978 48.3523382, 8.0677515 48.3520937, 8.0677856 48.351965)",,,,
496036951,,Kirchstraße,residential,30,6,True,False,34.19,"LINESTRING (8.0637146 48.3471602, 8.0638471 48.3468656)",,,,
506528506,,Kirchstraße,residential,30,6,False,False,20.265,"LINESTRING (8.0637146 48.3471602, 8.0635814 48.3473195)",,,,
64122648,,Hintere Kirchstraße,residential,,,False,False,42.06,"LINESTRING (8.0637146 48.3471602, 8.063821 48.3472008, 8.0640688 48.3473018, 8.0642239 48.3473113)",,,,
64122649,,Hintere Kirchstraße,residential,,,False,False,38.021,"LINESTRING (8.0642239 48.3473113, 8.0643575 48.3469811)",,,,
64122648,,Hintere Kirchstraße,residential,,,False,False,93.10300000000001,"LINESTRING (8.0642239 48.3473113, 8.0650399 48.3473755, 8.0654726 48.3474212)",,,,
64122648,,Hintere Kirchstraße,residential,,,False,True,42.059999999999995,"LINESTRING (8.0642239 48.3473113, 8.0640688 48.3473018, 8.063821 48.3472008, 8.0637146 48.3471602)",,,,
31862420,,Fabrikstraße,residential,30,,False,False,6.201,"LINESTRING (8.0654726 48.3474212, 8.0655537 48.3474355)",,,,
31862420,,Fabrikstraße,residential,30,,False,True,168.22500000000002,"LINESTRING (8.0654726 48.3474212, 8.0653572 48.3474903, 8.0651946 48.3475613, 8.0649256 48.3476518, 8.0646921 48.3476907, 8.0645431 48.3477056, 8.0641644 48.3477597, 8.0639818 48.3477678, 8.0639077 48.3477641, 8.0637954 48.3477584, 8.0635766 48.3477412, 8.0633296 48.3476966)",,,,
64122648,,Hintere Kirchstraße,residential,,,False,True,93.10300000000001,"LINESTRING (8.0654726 48.3474212, 8.0650399 48.3473755, 8.0642239 48.3473113)",,,,
25163590,L 94,Hauptstraße,secondary,40,6,False,False,34.954,"LINESTRING (8.0643575 48.3469811, 8.0648147 48.3470616)",,,,
