osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,access,bridge,width
24502004,,,Stresemannstraße,residential,30,False,True,58.66799999999999,"LINESTRING (8.0513822 49.9738522, 8.0513236 49.9738593, 8.0512818 49.9738881, 8.0511284 49.9741281, 8.0510479 49.9742645, 8.0510321 49.9743078)",,,,,
631641206,,,Stresemannstraße,residential,30,False,False,140.359,"LINESTRING (8.0513822 49.9738522, 8.0516373 49.973874, 8.0525135 49.9739489, 8.0533278 49.9740185)",,,,,
631641206,,,Stresemannstraße,residential,30,False,True,140.35899999999998,"LINESTRING (8.0533278 49.9740185, 8.0525135 49.9739489, 8.0516373 49.973874, 8.0513822 49.9738522)",,,,,
1172118883,,,Friedrich-Ebert-Straße,living_street,,False,False,133.654,"LINESTRING (8.0533278 49.9740185, 8.0533952 49.9737608, 8.0534621 49.9737281, 8.0538157 49.973767, 8.0548209 49.9738777)",,,,,
24502005,,,Friedrich-Ebert-Straße,residential,30,True,False,57.42700000000001,"LINESTRING (8.0532105 49.9745293, 8.0532168 49.9744799, 8.0533149 49.974072, 8.0533278 49.9740185)",,,,,
142674723,,,Binger Straße,living_street,,False,False,87.781,"LINESTRING (8.0532105 49.9745293, 8.0536167 49.9745667, 8.0541697 49.974631, 8.0544215 49.9746576)",,,,,
223760928,,,Binger Straße,residential,30,False,True,157.72,"LINESTRING (8.0532105 49.9745293, 8.0525138 49.9744562, 8.0510321 49.9743078)",,,,,
24502008,,,,secondary,30,True,False,31.165,"LINESTRING (8.0517005 49.975053, 8.0516692 49.9750737, 8.0516295 49.9750873, 8.0515852 49.9750925, 8.0515407 49.9750887, 8.0515 49.9750764, 8.0514689 49.9750581, 8.0514472 49.9750348, 8.0514369 49.9750085, 8.0514388 49.9749813, 8.0514526 49.9749557)",,roundabout,,,
"[236381686, 231871606, 28021589, 1207542286]","['2', '3']",,Römerstraße,secondary,"['50', '30']",False,True,203.10599999999997,"LINESTRING (8.0517005 49.975053, 8.0517461 49.9750711, 8.0525276 49.9753738, 8.0529216 49.975531, 8.0533192 49.975692, 8.0534695 49.9757532, 8.0536281 49.9758155, 8.0536726 49.9758329, 8.0536928 49.975841, 8.0537627 49.975869, 8.0538608 49.9759054, 8.0540045 49.9759587, 8.0540592 49.9759786, 8.0541287 49.9759997)",,,,,
"[24502009, 627591004, 627591005]","['2', '3']",,Römerstraße,secondary,50,False,True,127.33900000000001,"LINESTRING (8.0514526 49.9749557, 8.051421 49.9749406, 8.0504821 49.9745203, 8.0502936 49.9744501, 8.0501783 49.9744036, 8.0501381 49.9743889, 8.0501086 49.9743691, 8.050071 49.9743354, 8.0500402 49.9743009, 8.0500279 49.9742846)",,,,,
1220369281,,,,secondary,30,True,False,33.948,"LINESTRING (8.0514526 49.9749557, 8.0514813 49.9749312, 8.0515208 49.9749139, 8.0515669 49.9749059, 8.0516145 49.9749078, 8.0516586 49.9749195, 8.0516945 49.9749398, 8.0517179 49.9749661, 8.0517271 49.9749958, 8.0517211 49.9750258, 8.0517005 49.975053)",,roundabout,,,
24552364,,,Römerstraße,secondary_link,50,True,False,48.055000000000014,"LINESTRING (8.0558674 49.9764293, 8.0558284 49.9764088, 8.0557794 49.9763912, 8.0556733 49.9763628, 8.0555791 49.9763391, 8.0555394 49.9763288, 8.0554983 49.9763209, 8.0554537 49.9763154, 8.0554084 49.9763128, 8.0553787 49.9763151, 8.05535 49.9763206, 8.0553253 49.9763281, 8.0553027 49.9763378, 8.0552813 49.9763506, 8.0552632 49.9763654)",,,,,
977501092,,,,secondary,,True,False,12.709999999999999,"LINESTRING (8.0558674 49.9764293, 8.0558641 49.9764103, 8.0558661 49.9763913, 8.0558734 49.9763729, 8.0558856 49.9763555, 8.0559025 49.9763399, 8.0559234 49.9763264)",,roundabout,,,
24553262,,,Friedrich-Ebert-Straße,residential,30,False,True,65.061,"LINESTRING (8.0515056 49.9732725, 8.0513822 49.9738522)",,,,,
24553272,,,Albert-Schweitzer-Straße,residential,,False,True,196.31,"LINESTRING (8.0552028 49.9731012, 8.0548998 49.9730653, 8.05453 49.9730215, 8.0536367 49.9729158, 8.0536512 49.9728232, 8.053786 49.9721808)",,,,,
25336176,,,An der Griesmühle,residential,,False,False,92.393,"LINESTRING (8.0506338 49.972849, 8.0502374 49.9728134, 8.0493512 49.9727499)",,,,,
24552335,,,Keltenweg,residential,30,False,True,257.09999999999997,"LINESTRING (8.0539736 49.9751731, 8.0538196 49.9751117, 8.0537139 49.9750766, 8.0534656 49.9750397, 8.0533316 49.9750316, 8.0523373 49.9749191, 8.0514056 49.9748052, 8.0511925 49.9746908, 8.0510165 49.9745585, 8.0509879 49.9745207, 8.0510321 49.9743078)",,,,,
231899013,,,Bahnhofstraße,tertiary,50,True,False,39.20399999999999,"LINESTRING (8.0557075 49.9723174, 8.0557573 49.9722618, 8.055778 49.9722216, 8.0558269 49.9720622, 8.0558457 49.9720218, 8.0558727 49.9719842)",,,,,
978144070,,,Bahnhofstraße,tertiary,,True,False,13.717,"LINESTRING (8.0557075 49.9723174, 8.0557518 49.9723057, 8.0557996 49.9723026, 8.0558467 49.9723084, 8.0558893 49.9723225)",,roundabout,,,
30253259,,,Grüner Weg,residential,,False,False,60.694,"LINESTRING (8.0605941 49.9737511, 8.0597912 49.9735742)",,,,,
"[223760930, 1001550412, 1001550413, 24552343]","['2', '3']",L 419,Konrad-Adenauer-Straße,secondary,50,False,True,111.94700000000002,"LINESTRING (8.0560336 49.9763016, 8.056032 49.9762726, 8.0560282 49.9762071, 8.0560582 49.9760561, 8.0560951 49.9759427, 8.0561149 49.9758817, 8.0561627 49.9757707, 8.0562329 49.9756212, 8.0562936 49.9754747, 8.0563452 49.9753491, 8.0563546 49.9753208)",,,,,
24552352,,,,secondary,,True,False,20.831000000000003,"LINESTRING (8.0560336 49.9763016, 8.0560625 49.9763037, 8.0560905 49.976309, 8.0561165 49.9763174, 8.0561399 49.9763286, 8.0561599 49.9763422, 8.0561758 49.9763579, 8.0561872 49.9763751, 8.0561937 49.9763934, 8.0561952 49.9764121, 8.0561915 49.9764307)",,roundabout,,,
119454876,,,Starenweg,residential,30,False,False,95.926,"LINESTRING (8.0597712 49.9792215, 8.0598651 49.9791773, 8.0599079 49.9791492, 8.0599491 49.9791221, 8.0599643 49.9790831, 8.060041 49.978833, 8.0601475 49.9784232)",,,,,
"[119455108, 119455109]",2,,Ludwig-Langstädter-Straße,secondary,50,False,True,412.411,"LINESTRING (8.0597712 49.9792215, 8.059218 49.9787859, 8.0591217 49.9787086, 8.0590208 49.9786336, 8.0589234 49.9785664, 8.0588224 49.9785015, 8.0574012 49.9776471, 8.0572541 49.9775657, 8.057102 49.9774882, 8.056955 49.9774189, 8.056804 49.9773532, 8.0566494 49.9772911, 8.0557926 49.9769541, 8.0554401 49.9768144)",,,,,
"[119455108, 119455109]",2,,Ludwig-Langstädter-Straße,secondary,50,False,False,412.411,"LINESTRING (8.0554401 49.9768144, 8.0557926 49.9769541, 8.0566494 49.9772911, 8.056804 49.9773532, 8.056955 49.9774189, 8.057102 49.9774882, 8.0572541 49.9775657, 8.0574012 49.9776471, 8.0588224 49.9785015, 8.0589234 49.9785664, 8.0590208 49.9786336, 8.0591217 49.9787086, 8.059218 49.9787859, 8.0597712 49.9792215)",,,,,
1206737624,1,,Ludwig-Langstädter-Straße,secondary,50,True,False,48.929,"LINESTRING (8.0554401 49.9768144, 8.0553792 49.9767919, 8.0553248 49.9767634, 8.0552781 49.9767297, 8.0552424 49.9766939, 8.0552155 49.9766551, 8.0551658 49.9765609, 8.0551516 49.9765345, 8.0551313 49.9765097, 8.0551054 49.9764873, 8.0550643 49.9764625)",,,,,
"[231871606, 28021589, 236381686, 1207542286]","['2', '3']",,Römerstraße,secondary,"['50', '30']",False,False,203.106,"LINESTRING (8.0541287 49.9759997, 8.0540592 49.9759786, 8.0540045 49.9759587, 8.0538608 49.9759054, 8.0537627 49.975869, 8.0536928 49.975841, 8.0536726 49.9758329, 8.0536281 49.9758155, 8.0534695 49.9757532, 8.0533192 49.975692, 8.0529216 49.975531, 8.0525276 49.9753738, 8.0517461 49.9750711, 8.0517005 49.975053)",,,,,
1206736789,,,Römerstraße,secondary,30,True,False,71.47699999999999,"LINESTRING (8.0541287 49.9759997, 8.054216 49.9760155, 8.0544905 49.9760628, 8.0545492 49.9760744, 8.0546067 49.9760884, 8.0547012 49.9761178, 8.0547902 49.9761537, 8.0548614 49.9761854, 8.0549275 49.9762241, 8.0549517 49.9762338, 8.0549782 49.9762405, 8.0550071 49.9762442, 8.0550364 49.9762442)",,,,,
977501094,,,,secondary,50,True,False,13.375,"LINESTRING (8.0550364 49.9762442, 8.0550622 49.9762403, 8.0550886 49.9762389, 8.055115 49.9762401, 8.0551409 49.9762438, 8.0551656 49.97625, 8.0551892 49.9762588, 8.0552103 49.9762699)",,roundabout,,,
24552352,,,,secondary,,True,False,21.521,"LINESTRING (8.0561915 49.9764307, 8.0561825 49.9764492, 8.0561684 49.9764663, 8.0561497 49.9764814, 8.0561271 49.9764942, 8.0561012 49.9765041, 8.056073 49.9765108, 8.0560434 49.9765142, 8.0560133 49.976514, 8.0559837 49.9765104, 8.0559557 49.9765033)",,roundabout,,,
"[627541483, 627541484]","['2', '3']",,Drosselweg,residential,50,False,True,85.86099999999999,"LINESTRING (8.0561915 49.9764307, 8.0562359 49.9764359, 8.0563441 49.9764484, 8.0565199 49.9764794, 8.0566672 49.9765218, 8.0567472 49.9765478, 8.057288 49.9767325)",,,,,
1206736787,,,Römerstraße,secondary_link,50,True,False,52.916999999999994,"LINESTRING (8.0552103 49.9762699, 8.055261 49.9762692, 8.0553114 49.9762661, 8.0554025 49.9762542, 8.0554428 49.9762535, 8.0554829 49.9762561, 8.0555197 49.9762614, 8.0555552 49.9762694, 8.0557095 49.9763098, 8.0557821 49.9763286, 8.0558206 49.9763353, 8.0558604 49.9763364, 8.0558926 49.9763332, 8.0559234 49.9763264)",,,,,
1206736788,,,,secondary,50,True,False,11.685,"LINESTRING (8.0552103 49.9762699, 8.0552285 49.9762829, 8.0552434 49.9762976, 8.0552545 49.9763136, 8.0552616 49.9763305, 8.0552645 49.9763479, 8.0552632 49.9763654)",,roundabout,,,
142674717,,,Binger Straße,living_street,,True,False,148.587,"LINESTRING (8.0544215 49.9746576, 8.0547511 49.9746917, 8.0557193 49.9747909, 8.0563918 49.974859, 8.0564738 49.9748662)",,,,,
142674723,,,Binger Straße,living_street,,False,True,87.781,"LINESTRING (8.0544215 49.9746576, 8.0541697 49.974631, 8.0536167 49.9745667, 8.0532105 49.9745293)",,,,,
23890574,,,Feierabendweg,residential,30,False,False,69.866,"LINESTRING (8.0602821 49.9779776, 8.0594178 49.9776846)",,,,,
119454876,,,Starenweg,residential,30,False,True,50.475,"LINESTRING (8.0602821 49.9779776, 8.0601475 49.9784232)",,,,,
"[23890578, 223760935]",,,"['Georg-Rückert-Straße', 'St-Kilian-Straße']",residential,30,False,True,179.92,"LINESTRING (8.0578799 49.9759356, 8.0590035 49.9764765, 8.0590154 49.9764928, 8.0590119 49.9765125, 8.0589633 49.9765947, 8.0585823 49.9770951, 8.0585601 49.9771243)",,,,,
23890579,,,Falkenstraße,residential,,False,True,98.203,"LINESTRING (8.0578799 49.9759356, 8.0578038 49.9760345, 8.0575383 49.9763932, 8.0573749 49.9766148, 8.0573122 49.9766997, 8.057288 49.9767325)",,,,,
231933576,,,Georg-Rückert-Straße,residential,,False,False,129.104,"LINESTRING (8.0578799 49.9759356, 8.0572572 49.9756725, 8.0571092 49.97561, 8.0570598 49.9755878, 8.0566232 49.9753917, 8.0565005 49.9753565, 8.0564226 49.9753374, 8.0563546 49.9753208)",,,,,
155516980,3,L 419,Konrad-Adenauer-Straße,secondary,50,False,True,51.266000000000005,"LINESTRING (8.0563546 49.9753208, 8.0563634 49.9752939, 8.0564738 49.9748662)",,,,,
"[223760930, 1001550412, 1001550413, 24552343]","['2', '3']",L 419,Konrad-Adenauer-Straße,secondary,50,False,False,111.94699999999999,"LINESTRING (8.0563546 49.9753208, 8.0563452 49.9753491, 8.0562936 49.9754747, 8.0562329 49.9756212, 8.0561627 49.9757707, 8.0561149 49.9758817, 8.0560951 49.9759427, 8.0560582 49.9760561, 8.0560282 49.9762071, 8.056032 49.9762726, 8.0560336 49.9763016)",,,,,
231933576,,,Georg-Rückert-Straße,residential,,False,True,129.10399999999998,"LINESTRING (8.0563546 49.9753208, 8.0564226 49.9753374, 8.0565005 49.9753565, 8.0566232 49.9753917, 8.0570598 49.9755878, 8.0571092 49.97561, 8.0572572 49.9756725, 8.0578799 49.9759356)",,,,,
308184783,1,,Binger Straße,secondary,50,True,False,19.679,"LINESTRING (8.0489298 49.9738984, 8.0489634 49.9739185, 8.0489874 49.9739436, 8.0490001 49.973972, 8.0490005 49.9740015, 8.0489887 49.97403, 8.0489655 49.9740554)",,roundabout,,,
"[341206425, 25341613]",,,An der Griesmühle,residential,50,False,True,133.343,"LINESTRING (8.0489298 49.9738984, 8.0489632 49.9738668, 8.0490052 49.9738271, 8.0490813 49.9737547, 8.0491215 49.9737032, 8.049149 49.9736558, 8.0491738 49.973598, 8.0492003 49.9735208, 8.0492244 49.9734248, 8.049265 49.9731943, 8.0492779 49.9730342, 8.0492838 49.9729614, 8.0493512 49.9727499)",,,,,
308184783,1,,Binger Straße,secondary,50,True,False,24.399,"LINESTRING (8.0486642 49.973969, 8.0486793 49.9739392, 8.048707 49.9739134, 8.0487449 49.9738937, 8.04879 49.9738817, 8.0488385 49.9738785, 8.0488864 49.9738842, 8.0489298 49.9738984)",,roundabout,,,
1206736786,,,,secondary,,True,False,8.526,"LINESTRING (8.0559234 49.9763264, 8.0559427 49.9763174, 8.0559639 49.9763103, 8.0559864 49.9763053, 8.0560098 49.9763023, 8.0560336 49.9763016)",,roundabout,,,
51732872,,,,secondary,,True,False,5.8420000000000005,"LINESTRING (8.0552632 49.9763654, 8.0552578 49.9763825, 8.0552482 49.9763989, 8.0552348 49.9764142)",,roundabout,,,
"[238183488, 24545779, 238183487]",2,,Hamburger Straße,residential,30,False,True,712.122,"LINESTRING (8.0484526 49.9747353, 8.048526 49.9747727, 8.0486222 49.9748193, 8.0490159 49.9750001, 8.0494068 49.9751796, 8.050083 49.9754895, 8.0507991 49.9758177, 8.0511667 49.9759823, 8.0516362 49.9761924, 8.0520679 49.9763856, 8.0525708 49.9766038, 8.0526654 49.9766482, 8.0527358 49.9766926, 8.0527854 49.9767349, 8.0528313 49.9767922, 8.0528563 49.9768464, 8.0528685 49.9769315, 8.0528583 49.9770192, 8.0528101 49.9771647, 8.0527773 49.9772516, 8.0526038 49.9777249, 8.0525011 49.9779803, 8.0524636 49.9780762, 8.0523027 49.9785574, 8.0522757 49.9786874, 8.0522774 49.9787635, 8.0523059 49.9788224, 8.0523842 49.9789021, 8.0524973 49.9789809, 8.0526372 49.9790441, 8.0528716 49.9791043, 8.0532395 49.9791965, 8.0533297 49.9792216, 8.0533832 49.9792365)",,,,,
"[25341603, 25341623]",2,,Binger Straße,secondary,50,False,True,83.07,"LINESTRING (8.0500279 49.9742846, 8.0499919 49.9742431, 8.0499624 49.9742224, 8.0499221 49.9742017, 8.04989 49.9741897, 8.0497438 49.9741725, 8.0492718 49.9741252, 8.049147 49.974112, 8.0490143 49.9740766, 8.0489655 49.9740554)",,,,,
"[51733808, 223760928]",,,Binger Straße,residential,"['50', '30']",False,False,73.48599999999999,"LINESTRING (8.0500279 49.9742846, 8.05013 49.9742552, 8.050181 49.9742431, 8.0502588 49.9742345, 8.0503225 49.9742345, 8.050805 49.9742863, 8.0510321 49.9743078)",,,,,
"[24502009, 627591004, 627591005]","['2', '3']",,Römerstraße,secondary,50,False,False,127.339,"LINESTRING (8.0500279 49.9742846, 8.0500402 49.9743009, 8.050071 49.9743354, 8.0501086 49.9743691, 8.0501381 49.9743889, 8.0501783 49.9744036, 8.0502936 49.9744501, 8.0504821 49.9745203, 8.051421 49.9749406, 8.0514526 49.9749557)",,,,,
51732872,,,,secondary,,True,False,14.04,"LINESTRING (8.0552348 49.9764142, 8.0552179 49.9764279, 8.0551979 49.9764397, 8.0551753 49.9764494, 8.0551506 49.9764568, 8.0551225 49.9764618, 8.0550934 49.9764637, 8.0550643 49.9764625)",,roundabout,,,
119453595,1,,Ludwig-Langstädter-Straße,secondary,50,True,False,48.415,"LINESTRING (8.0552348 49.9764142, 8.0552286 49.9764478, 8.0552275 49.9764817, 8.0552314 49.9765142, 8.0552399 49.9765463, 8.0553108 49.9766952, 8.0553328 49.976727, 8.0553605 49.976757, 8.0553973 49.9767874, 8.0554401 49.9768144)",,,,,
186893482,,,Römerstraße,secondary,30,True,False,68.86999999999999,"LINESTRING (8.0549189 49.9763275, 8.0548971 49.9763003, 8.0548719 49.9762744, 8.0548434 49.9762499, 8.0548117 49.9762271, 8.0547674 49.9762008, 8.0547189 49.9761777, 8.0546668 49.976158, 8.0545849 49.9761335, 8.0544641 49.9760992, 8.0543577 49.9760685, 8.0542653 49.9760421, 8.0541287 49.9759997)",,,,,
1247575705,,,,secondary,50,True,False,13.087,"LINESTRING (8.0549189 49.9763275, 8.0549263 49.9763113, 8.0549373 49.9762961, 8.0549518 49.9762821, 8.0549694 49.9762697, 8.0549897 49.9762591, 8.0550122 49.9762505, 8.0550364 49.9762442)",,roundabout,,,
