osmid,name,highway,maxspeed,oneway,reversed,length,width,geometry,lanes,ref,tunnel,access
27661839,Freyjastraße,residential,30,False,False,106.377,6,"LINESTRING (10.9556141 49.4463586, 10.9570805 49.4462795)",,,,
27661839,Freyjastraße,residential,30,False,True,59.945,6,"LINESTRING (10.9556141 49.4463586, 10.9547871 49.4463976)",,,,
24445231,Bergstraße,residential,30,False,True,98.678,6,"LINESTRING (10.9571836 49.4440453, 10.9571841 49.4441386, 10.9571844 49.444195, 10.9572099 49.4444014, 10.9572578 49.4446147, 10.9573797 49.4447879, 10.9574939 49.444888)",,,,
"[27661854, 392712647]",Hinterm Bahnhof,residential,20,False,False,151.398,,"LINESTRING (10.9571836 49.4440453, 10.9577021 49.4440468, 10.9582563 49.4440222, 10.9588102 49.4439408, 10.9589403 49.4439466, 10.9592353 49.4440302)",2,,,
"[27661854, 146346127]","['Karl-Vogler-Straße', 'Hinterm Bahnhof']",residential,20,False,True,334.92100000000005,,"LINESTRING (10.9571836 49.4440453, 10.9562166 49.4439467, 10.9558361 49.4439461, 10.9554622 49.4439511, 10.9550934 49.4440186, 10.9547395 49.4441167, 10.9547116 49.4441712, 10.9547975 49.4447703, 10.9547709 49.4448093, 10.9547187 49.4448325, 10.9539139 49.4450812, 10.9538257 49.4451085)",,,,
27661839,Freyjastraße,residential,30,False,False,59.945,6,"LINESTRING (10.9547871 49.4463976, 10.9556141 49.4463586)",,,,
"[27661852, 24445230]","['Nibelungenstraße', 'Guntherstraße']",residential,30,False,False,152.942,5,"LINESTRING (10.9547871 49.4463976, 10.9547207 49.445704, 10.9547693 49.4456391, 10.955364 49.4454639, 10.9556215 49.445388)",,,,
27661839,Freyjastraße,residential,30,False,True,42.516000000000005,6,"LINESTRING (10.9547871 49.4463976, 10.9543011 49.446425, 10.9542012 49.4464306)",,,,
27661852,Nibelungenstraße,residential,30,False,False,120.105,,"LINESTRING (10.9574939 49.444888, 10.9591201 49.4446672)",,,,
24445231,Bergstraße,residential,30,False,False,98.678,6,"LINESTRING (10.9574939 49.444888, 10.9573797 49.4447879, 10.9572578 49.4446147, 10.9572099 49.4444014, 10.9571844 49.444195, 10.9571841 49.4441386, 10.9571836 49.4440453)",,,,
24445231,Bergstraße,residential,30,False,True,199.86100000000002,6,"LINESTRING (10.9574939 49.444888, 10.9576574 49.445094, 10.9577056 49.4451548, 10.9579746 49.4453966, 10.958014 49.4454244, 10.9582821 49.445614, 10.9584899 49.4457609, 10.9586992 49.4459089, 10.9590221 49.4461238, 10.9591667 49.4461789, 10.9593078 49.4461963)",,,,
27661852,Nibelungenstraße,residential,30,False,True,68.117,,"LINESTRING (10.9574939 49.444888, 10.9573519 49.4449178, 10.9566222 49.4451196)",,,,
24445231,Bergstraße,residential,30,False,False,199.861,6,"LINESTRING (10.9593078 49.4461963, 10.9591667 49.4461789, 10.9590221 49.4461238, 10.9586992 49.4459089, 10.9584899 49.4457609, 10.9582821 49.445614, 10.958014 49.4454244, 10.9579746 49.4453966, 10.9577056 49.4451548, 10.9576574 49.445094, 10.9574939 49.444888)",,,,
239629804,Fürther Straße,secondary,,False,False,170.957,,"LINESTRING (10.9593078 49.4461963, 10.9591965 49.4457944, 10.959138 49.4453236, 10.9591149 49.4449765, 10.9591146 49.4448651, 10.9591201 49.4446672)",2,St 2242,,
239629804,Fürther Straße,secondary,,False,True,116.79700000000001,,"LINESTRING (10.9593078 49.4461963, 10.9594623 49.4464509, 10.9595205 49.4465156, 10.959645 49.4466541, 10.9598433 49.4468247, 10.9600113 49.4469408, 10.9601886 49.4470631)",2,St 2242,,
27661839,Freyjastraße,residential,30,False,False,42.516000000000005,6,"LINESTRING (10.9542012 49.4464306, 10.9543011 49.446425, 10.9547871 49.4463976)",,,,
27661839,Freyjastraße,residential,30,False,True,220.93,6,"LINESTRING (10.9542012 49.4464306, 10.9540903 49.4464381, 10.9532336 49.4464959, 10.953047 49.4465193, 10.9525664 49.4465806, 10.9524539 49.4466063, 10.9519841 49.4467427, 10.95168 49.4468612, 10.9514443 49.4469843, 10.9513579 49.4470314)",,,,
110536407,Burgfarrnbacher Straße,residential,,False,False,60.709,8,"LINESTRING (10.9542012 49.4464306, 10.954213 49.4465065, 10.9542856 49.4469738)",,,,
110536407,Burgfarrnbacher Straße,residential,,False,True,150.219,8,"LINESTRING (10.9542012 49.4464306, 10.9541912 49.4463773, 10.954101 49.4458332, 10.9540132 49.4454509, 10.9538479 49.445149, 10.9538257 49.4451085)",,,,
24445210,Lichtenstädter Straße,residential,30,False,False,53.625,5.5,"LINESTRING (10.9500584 49.4479783, 10.9499833 49.4479509, 10.9499424 49.4479281, 10.9497161 49.4477887, 10.9495885 49.4477137, 10.9495006 49.4476625)",,,,
24445210,Lichtenstädter Straße,residential,30,False,True,59.745000000000005,5.5,"LINESTRING (10.9500584 49.4479783, 10.9501307 49.4480101, 10.9503825 49.4481605, 10.9505862 49.4482764, 10.9506163 49.4482993, 10.9506683 49.448339)",,,,
27661839,Freyjastraße,residential,30,False,False,141.11,6,"LINESTRING (10.9500584 49.4479783, 10.9500972 49.4479506, 10.951295 49.4470757, 10.9513579 49.4470314)",,,,
110536407,Burgfarrnbacher Straße,residential,,False,False,25.555,8,"LINESTRING (10.9544509 49.4487162, 10.9544664 49.4489458)",,,,
24445238,Breslauer Straße,residential,30,False,True,76.535,6,"LINESTRING (10.9544509 49.4487162, 10.9543642 49.4487207, 10.9534727 49.4487665, 10.9533955 49.4487705)",,,,
110536407,Burgfarrnbacher Straße,residential,,False,True,106.49000000000001,8,"LINESTRING (10.9544509 49.4487162, 10.9544152 49.4483842, 10.9543705 49.4477995, 10.9543673 49.4477601)",,,,
4603961,Banderbacher Straße,tertiary,,False,False,17.939,8,"LINESTRING (10.9504253 49.4423279, 10.9505075 49.4423249, 10.9506732 49.4423212)",,,,
24445277,Am Grasweg,residential,30,False,False,236.95999999999998,6,"LINESTRING (10.9504253 49.4423279, 10.950401 49.4423813, 10.9498056 49.4433306, 10.9496127 49.443652, 10.9494092 49.4439809, 10.9492531 49.4442308, 10.9492065 49.4443058)",,,,
24445277,Am Grasweg,residential,30,False,True,236.96000000000004,6,"LINESTRING (10.9492065 49.4443058, 10.9492531 49.4442308, 10.9494092 49.4439809, 10.9496127 49.443652, 10.9498056 49.4433306, 10.950401 49.4423813, 10.9504253 49.4423279)",,,,
395579680,Wernher-von-Braun-Weg,residential,30,False,True,96.396,4,"LINESTRING (10.9492065 49.4443058, 10.9492786 49.4442994, 10.9502294 49.4442197, 10.9505288 49.4441946)",,,,
24445286,Burgfarrnbacher Straße,residential,,False,False,226.58599999999998,7,"LINESTRING (10.9533362 49.444237, 10.9532459 49.4440273, 10.953198 49.4438388, 10.9531075 49.443515, 10.9530701 49.4433797, 10.9530324 49.4433168, 10.9529607 49.4431971, 10.9528429 49.4430058, 10.9527878 49.4428202, 10.952673 49.442438, 10.9526332 49.4423053, 10.9526195 49.4422595)",,,,
1240710651,Burgfarrnbacher Straße,residential,20,True,False,29.604,3,"LINESTRING (10.9533362 49.444237, 10.9535037 49.4443455, 10.9535256 49.4444571)",,,,
58732536,Banderbacher Straße,residential,20,False,False,48.161,5,"LINESTRING (10.9526195 49.4422595, 10.9532444 49.4421095)",,,,
24445286,Burgfarrnbacher Straße,residential,,False,True,226.586,7,"LINESTRING (10.9526195 49.4422595, 10.9526332 49.4423053, 10.952673 49.442438, 10.9527878 49.4428202, 10.9528429 49.4430058, 10.9529607 49.4431971, 10.9530324 49.4433168, 10.9530701 49.4433797, 10.9531075 49.443515, 10.953198 49.4438388, 10.9532459 49.4440273, 10.9533362 49.444237)",,,,
58732536,Banderbacher Straße,residential,20,False,True,100.358,5,"LINESTRING (10.9526195 49.4422595, 10.9522437 49.4423064, 10.9521544 49.4423131, 10.9520476 49.4423116, 10.9512391 49.4422999)",,,,
"[4604008, 979710323, 1240020611]",Albert-Einstein-Straße,tertiary,,False,False,229.674,7,"LINESTRING (10.9507941 49.4428846, 10.9507961 49.4428986, 10.9508457 49.4431508, 10.950867 49.4432588, 10.9509154 49.4434064, 10.950959 49.4435391, 10.9510111 49.443657, 10.951106 49.4438453, 10.9511264 49.4438812, 10.9511456 49.4439114, 10.9512953 49.4441285, 10.9513397 49.4441797, 10.9514523 49.4443168, 10.9517958 49.4446574, 10.9518534 49.4447164, 10.9519403 49.4447739)","['2', '3']",,,
"[4604008, 979710324]",Albert-Einstein-Straße,tertiary,,False,True,63.272,7,"LINESTRING (10.9507941 49.4428846, 10.9507919 49.4428717, 10.9507371 49.4426128, 10.9506976 49.4424051, 10.9506915 49.4423783, 10.9506732 49.4423212)",2,,,
24445374,Max-Planck-Straße,residential,20,False,False,36.727000000000004,5,"LINESTRING (10.9507941 49.4428846, 10.9508534 49.4428812, 10.9512985 49.4428456)",,,,
24445374,Max-Planck-Straße,residential,20,False,False,22.841,5,"LINESTRING (10.9512985 49.4428456, 10.9516111 49.4428159)",,,,
24445374,Max-Planck-Straße,residential,20,False,True,36.727000000000004,5,"LINESTRING (10.9512985 49.4428456, 10.9508534 49.4428812, 10.9507941 49.4428846)",,,,
58732536,Banderbacher Straße,residential,20,False,False,100.358,5,"LINESTRING (10.9512391 49.4422999, 10.9520476 49.4423116, 10.9521544 49.4423131, 10.9522437 49.4423064, 10.9526195 49.4422595)",,,,
58732536,Banderbacher Straße,residential,20,False,True,41.021,5,"LINESTRING (10.9512391 49.4422999, 10.9508525 49.4423071, 10.9506732 49.4423212)",,,,
78439065,Max-Planck-Straße,residential,,True,False,60.830999999999996,4.5,"LINESTRING (10.9512391 49.4422999, 10.9512426 49.4423321, 10.9512985 49.4428456)",,,,
24445376,Kleinstraße,residential,20,False,False,40.911,5.5,"LINESTRING (10.9553218 49.443481, 10.9553996 49.4435342, 10.9554092 49.4435538, 10.9555047 49.4437491, 10.9555325 49.4438157)",,,,
"[24445376, 30630052]","['Kleinstraße', 'Rote Straße']",residential,20,False,"[False, True]",92.528,"['5.5', '6']","LINESTRING (10.9553218 49.443481, 10.9551957 49.4434435, 10.9548984 49.4434593, 10.954805 49.4434508, 10.9547371 49.4433693, 10.9546458 49.4429798)",,,,
395869949,Kleinstraße,residential,20,False,True,12.55,5.5,"LINESTRING (10.9553218 49.443481, 10.9553923 49.4434306, 10.9554386 49.4433975)",,,,
30630052,Rote Straße,residential,20,False,True,113.89099999999999,6,"LINESTRING (10.9543725 49.4419721, 10.9543858 49.4420141, 10.9544978 49.4423512, 10.9545895 49.4426527, 10.9546458 49.4429798)",,,,
43698861,Hauptstraße,residential,10,False,False,29.369,6,"LINESTRING (10.9543725 49.4419721, 10.9544821 49.4419597, 10.9547722 49.441925)",,,,
58732536,Banderbacher Straße,residential,20,False,True,83.159,5,"LINESTRING (10.9543725 49.4419721, 10.9542916 49.4419788, 10.9539853 49.442, 10.9539261 49.4420059, 10.9535234 49.4420573, 10.9532608 49.4421066, 10.9532444 49.4421095)",,,,
58732536,Banderbacher Straße,residential,20,False,True,48.161,5,"LINESTRING (10.9532444 49.4421095, 10.9526195 49.4422595)",,,,
58732536,Banderbacher Straße,residential,20,False,False,83.159,5,"LINESTRING (10.9532444 49.4421095, 10.9532608 49.4421066, 10.9535234 49.4420573, 10.9539261 49.4420059, 10.9539853 49.442, 10.9542916 49.4419788, 10.9543725 49.4419721)",,,,
30609530,Rathausplatz,residential,20,False,False,40.114,5,"LINESTRING (10.9564121 49.4412853, 10.9564439 49.44136, 10.9565382 49.4415565, 10.956563 49.4416322)",,,,
58723415,Schulstraße,residential,20,True,False,63.02,5,"LINESTRING (10.9578994 49.4424588, 10.9571042 49.4426909)",,,,
131528655,Fürther Straße,residential,20,False,True,33.177,6,"LINESTRING (10.9578994 49.4424588, 10.9580907 49.44273)",,,,
58723405,Fürther Straße,residential,20,False,False,87.09899999999999,5,"LINESTRING (10.9578994 49.4424588, 10.9577377 49.4422111, 10.9576424 49.4420471, 10.9576181 49.4420038, 10.9575061 49.4417202)",,,,
58723405,Fürther Straße,residential,20,False,False,13.946,5,"LINESTRING (10.9575061 49.4417202, 10.9573999 49.4416155)",,,,
58723405,Fürther Straße,residential,20,False,True,87.099,5,"LINESTRING (10.9575061 49.4417202, 10.9576181 49.4420038, 10.9576424 49.4420471, 10.9577377 49.4422111, 10.9578994 49.4424588)",,,,
"[301158586, 131525563]",Schützenstraße,residential,20,False,True,61.147999999999996,5,"LINESTRING (10.9575061 49.4417202, 10.957705 49.4417317, 10.9579466 49.4417524, 10.9583436 49.441795)",,,,
24445390,Kirchenweg,residential,20,False,False,78.259,5,"LINESTRING (10.9552252 49.4418316, 10.9552536 49.4418768, 10.955337 49.4420168, 10.9553905 49.442104, 10.955451 49.442115, 10.9555287 49.4421142, 10.9556867 49.4421125, 10.9559603 49.4420467, 10.9559995 49.4420373)",,,,
"[43698861, 929732447]",Hauptstraße,residential,10,False,False,101.00299999999999,"['6', '5']","LINESTRING (10.9552252 49.4418316, 10.9557769 49.4416741, 10.9559764 49.4416363, 10.9562395 49.4416345, 10.956563 49.4416322)",,,,
43698861,Hauptstraße,residential,10,False,True,34.378,6,"LINESTRING (10.9552252 49.4418316, 10.9548744 49.4419084, 10.9547722 49.441925)",,,,
24445391,Herrleinstraße,residential,20,True,False,101.006,,"LINESTRING (10.9600455 49.4427327, 10.9600186 49.4418245)",,,,destination
27661872,Steinweg,living_street,20,True,False,51.171,4,"LINESTRING (10.9600455 49.4427327, 10.9606115 49.443009)",,,,
27661874,Steinweg,residential,20,False,False,74.37,,"LINESTRING (10.9600455 49.4427327, 10.9592071 49.4423452)",,,,
301158586,Schützenstraße,residential,20,False,True,19.804,,"LINESTRING (10.9600186 49.4418245, 10.9602921 49.4418148)",,,,
301158586,Schützenstraße,residential,20,False,False,121.319,,"LINESTRING (10.9600186 49.4418245, 10.9597106 49.4418253, 10.9594227 49.4418235, 10.9593647 49.4418231, 10.9589664 49.4418326, 10.9583436 49.441795)",,,,
131528655,Fürther Straße,residential,20,False,False,33.177,6,"LINESTRING (10.9580907 49.44273, 10.9578994 49.4424588)",,,,
131528655,Fürther Straße,residential,20,False,True,10.124,6,"LINESTRING (10.9580907 49.44273, 10.9581486 49.4428129)",,,,
24445396,Sparkassenstraße,residential,20,False,False,92.717,5,"LINESTRING (10.9580907 49.44273, 10.9581775 49.442698, 10.9590985 49.4424367, 10.9592071 49.4423452)",,,,
27661874,Steinweg,residential,20,False,True,74.37,,"LINESTRING (10.9592071 49.4423452, 10.9600455 49.4427327)",,,,
24445396,Sparkassenstraße,residential,20,False,True,92.717,5,"LINESTRING (10.9592071 49.4423452, 10.9590985 49.4424367, 10.9581775 49.442698, 10.9580907 49.44273)",,,,
27661874,Steinweg,residential,20,False,False,90.445,,"LINESTRING (10.9592071 49.4423452, 10.9587245 49.4421137, 10.9584153 49.4419569, 10.9583436 49.441795)",,,,
24445397,Gartenstraße,residential,20,False,False,70.709,,"LINESTRING (10.9577331 49.4436359, 10.9577115 49.4435721, 10.9576826 49.4434756, 10.9576268 49.4433895, 10.9573513 49.4430557)",,,,
"[58723432, 110536406]",Bahnhofstraße,tertiary,,False,False,65.447,,"LINESTRING (10.9577331 49.4436359, 10.958103 49.4435735, 10.9584473 49.4435124, 10.9586031 49.4434748)",2,,,
"[394315235, 394315236]",Bahnhofstraße,tertiary,,False,True,161.019,,"LINESTRING (10.9577331 49.4436359, 10.9576517 49.4436482, 10.9574705 49.44368, 10.9571879 49.4437246, 10.9566681 49.4437872, 10.9555325 49.4438157)",,,,
24445397,Gartenstraße,residential,20,False,True,44.324,,"LINESTRING (10.9571042 49.4426909, 10.9573513 49.4430557)",,,,
30805303,Schulstraße,living_street,,False,True,27.036,4,"LINESTRING (10.9571042 49.4426909, 10.9567694 49.4427992)",,,,
30691511,Kirchenweg,living_street,,False,False,23.146,4.5,"LINESTRING (10.9565751 49.4418402, 10.9565708 49.4417703, 10.9565649 49.4416854, 10.956563 49.4416322)",,,,
"[394928546, 1074426218]","['Koppenplatz', 'Kirchenweg']","['residential', 'unclassified']",20,False,True,47.637,"['7', '3']","LINESTRING (10.9565751 49.4418402, 10.9565785 49.4418695, 10.9565822 49.4419235, 10.9566037 49.4419915, 10.9564617 49.4420431, 10.9563231 49.442187)",,,,
78721705,Hallstraße,living_street,,False,False,71.003,3,"LINESTRING (10.9563445 49.4422239, 10.9565009 49.4424596, 10.9567694 49.4427992)",,,,
30805303,Schulstraße,living_street,,False,False,27.036,4,"LINESTRING (10.9567694 49.4427992, 10.9571042 49.4426909)",,,,
"[1032941701, 30805303]","['Pfarrhof', 'Schulstraße']","['living_street', 'residential']",20,False,"[False, True]",137.62,"['5.5', '4']","LINESTRING (10.9567694 49.4427992, 10.9561025 49.4429884, 10.9554231 49.4430854, 10.9554386 49.4433975)",,,,
78721705,Hallstraße,living_street,,False,True,71.003,3,"LINESTRING (10.9567694 49.4427992, 10.9565009 49.4424596, 10.9563445 49.4422239)",,,,
243639210,Bahnhofstraße,secondary,,False,True,41.452,,"LINESTRING (10.9627537 49.442564, 10.9622016 49.4426645)",2,St 2242,,
205899036,Bahnhofstraße,secondary,,False,True,23.74,,"LINESTRING (10.9618772 49.4427261, 10.9615661 49.4427944)",2,St 2242,,
27650402,Fürther Straße,secondary,,True,False,45.31699999999999,3,"LINESTRING (10.9618772 49.4427261, 10.9615168 49.4428843, 10.9614776 49.4429679, 10.9614609 49.4430037)",,St 2242,,
243639210,Bahnhofstraße,secondary,,False,False,24.433999999999997,,"LINESTRING (10.9618772 49.4427261, 10.9620387 49.4426954, 10.9622016 49.4426645)",2,St 2242,,
301158586,Schützenstraße,residential,20,False,False,19.804,,"LINESTRING (10.9602921 49.4418148, 10.9600186 49.4418245)",,,,
301158586,Schützenstraße,residential,20,False,True,45.616,,"LINESTRING (10.9602921 49.4418148, 10.960923 49.4418117)",,,,
4603962,Schützenstraße,residential,20,False,False,3.74,,"LINESTRING (10.9614581 49.4418019, 10.9614064 49.4418009)",,,,
27650399,Finkenstraße,residential,20,True,False,110.637,,"LINESTRING (10.9614581 49.4418019, 10.9615661 49.4427944)",,,,
4603962,Schützenstraße,residential,20,False,True,38.245,,"LINESTRING (10.9614581 49.4418019, 10.9616856 49.4417974, 10.961835 49.4417941, 10.9619868 49.4417908)",,,,
243639210,Bahnhofstraße,secondary,,False,False,41.452,,"LINESTRING (10.9622016 49.4426645, 10.9627537 49.442564)",2,St 2242,,
243639210,Bahnhofstraße,secondary,,False,True,24.433999999999997,,"LINESTRING (10.9622016 49.4426645, 10.9620387 49.4426954, 10.9618772 49.4427261)",2,St 2242,,
4603962,Schützenstraße,residential,20,False,False,38.245000000000005,,"LINESTRING (10.9619868 49.4417908, 10.961835 49.4417941, 10.9616856 49.4417974, 10.9614581 49.4418019)",,,,
4603962,Schützenstraße,residential,20,False,True,41.238,,"LINESTRING (10.9619868 49.4417908, 10.9623075 49.4417823, 10.9625568 49.4417778)",,,,
24445458,Baustraße,residential,20,True,False,98.39099999999999,,"LINESTRING (10.9619868 49.4417908, 10.9621054 49.4423051, 10.9622016 49.4426645)",,,,
24445459,Klampferstraße,living_street,,True,False,88.573,,"LINESTRING (10.9625568 49.4417778, 10.9627537 49.442564)",,,,
4603962,Schützenstraße,residential,20,False,False,41.238,,"LINESTRING (10.9625568 49.4417778, 10.9623075 49.4417823, 10.9619868 49.4417908)",,,,
27661857,Hauckstraße,residential,,False,True,51.538,,"LINESTRING (10.9625444 49.4470109, 10.9618317 49.447)",,,,
146346107,Goethestraße,residential,30,False,False,75.034,,"LINESTRING (10.9625444 49.4470109, 10.9625449 49.4463361)",,,,
146346107,Goethestraße,residential,30,False,True,66.795,,"LINESTRING (10.9625444 49.4470109, 10.9625455 49.4476116)",,,,
146346107,Goethestraße,residential,30,False,False,66.795,,"LINESTRING (10.9625455 49.4476116, 10.9625444 49.4470109)",,,,
146346107,Goethestraße,residential,30,False,True,90.625,,"LINESTRING (10.9625455 49.4476116, 10.962511 49.4484263)",,,,
27650571,Pestalozzistraße,residential,,False,True,91.585,,"LINESTRING (10.9625449 49.4463361, 10.9612951 49.4464707)",,,,
146346107,Goethestraße,residential,30,False,True,75.034,,"LINESTRING (10.9625449 49.4463361, 10.9625444 49.4470109)",,,,
146346107,Goethestraße,residential,30,False,False,134.286,,"LINESTRING (10.9625449 49.4463361, 10.9625262 49.4459873, 10.9624149 49.4451317)",,,,
146346107,Goethestraße,residential,30,False,True,34.99,,"LINESTRING (10.9624725 49.4445919, 10.9623833 49.4448413, 10.9623629 49.4448984)",,,,
146346107,Goethestraße,residential,30,False,False,26.46,,"LINESTRING (10.9624149 49.4451317, 10.9623988 49.444959, 10.9623629 49.4448984)",,,,
146346107,Goethestraße,residential,30,False,True,134.286,,"LINESTRING (10.9624149 49.4451317, 10.9625262 49.4459873, 10.9625449 49.4463361)",,,,
30573359,Saarlandstraße,residential,,False,False,59.926,,"LINESTRING (10.9623629 49.4448984, 10.9615955 49.4446947)",,,,
146346107,Goethestraße,residential,30,False,False,34.99,,"LINESTRING (10.9623629 49.4448984, 10.9623833 49.4448413, 10.9624725 49.4445919)",,,,
146346107,Goethestraße,residential,30,False,True,26.46,,"LINESTRING (10.9623629 49.4448984, 10.9623988 49.444959, 10.9624149 49.4451317)",,,,
24445210,Lichtenstädter Straße,residential,30,False,True,53.625,5.5,"LINESTRING (10.9495006 49.4476625, 10.9495885 49.4477137, 10.9497161 49.4477887, 10.9499424 49.4479281, 10.9499833 49.4479509, 10.9500584 49.4479783)",,,,
110536407,Burgfarrnbacher Straße,residential,,False,False,45.908,8,"LINESTRING (10.9535487 49.4447424, 10.9536236 49.4448049, 10.9536896 49.44486, 10.9537102 49.4448976, 10.9537909 49.445045, 10.9538257 49.4451085)",,,,
144377323,Fürther Straße,secondary,,True,False,27.172,,"LINESTRING (10.9614609 49.4430037, 10.9614378 49.4432476)",,St 2242,,
27650398,Fürther Straße,secondary,,False,True,28.499000000000002,,"LINESTRING (10.9614378 49.4432476, 10.961464 49.4433306, 10.9614572 49.443422, 10.9614129 49.4434967)",2,St 2242,,
27661869,Fürther Straße,secondary,,True,False,44.005,,"LINESTRING (10.9614378 49.4432476, 10.9612769 49.4430105, 10.9611619 49.4428962)",,St 2242,,
27650398,Fürther Straße,secondary,,False,False,28.499,,"LINESTRING (10.9614129 49.4434967, 10.9614572 49.443422, 10.961464 49.4433306, 10.9614378 49.4432476)",2,St 2242,,
"[26824665, 27650398, 1244000030]",Fürther Straße,secondary,,False,True,174.17100000000002,,"LINESTRING (10.9614129 49.4434967, 10.9612899 49.4435525, 10.9611448 49.4435833, 10.9609567 49.4435972, 10.9603454 49.4436385, 10.9598774 49.4437056, 10.9593664 49.4439178, 10.9592353 49.4440302)",2,St 2242,yes,
27650401,Bahnhofstraße,secondary,,False,True,13.825,,"LINESTRING (10.9613381 49.4428479, 10.9611619 49.4428962)",2,St 2242,,
144377318,Bahnhofstraße,secondary,,False,False,17.525,,"LINESTRING (10.9613381 49.4428479, 10.9615661 49.4427944)",3,St 2242,,
236475323,Fürther Straße,secondary,,True,False,20.174,3,"LINESTRING (10.9613381 49.4428479, 10.9614263 49.4429078, 10.9614609 49.4430037)",,,,
146346107,Goethestraße,residential,30,False,False,90.625,,"LINESTRING (10.962511 49.4484263, 10.9625455 49.4476116)",,,,
394315259,Fürther Straße,secondary,50,False,False,114.56500000000001,,"LINESTRING (10.962511 49.4484263, 10.9618725 49.4480992, 10.961768 49.4480457, 10.9616634 49.4479895, 10.9612901 49.4477702)",2,St 2242,,
110536407,Burgfarrnbacher Straße,residential,,False,False,150.219,8,"LINESTRING (10.9538257 49.4451085, 10.9538479 49.445149, 10.9540132 49.4454509, 10.954101 49.4458332, 10.9541912 49.4463773, 10.9542012 49.4464306)",,,,
110536407,Burgfarrnbacher Straße,residential,,False,True,45.908,8,"LINESTRING (10.9538257 49.4451085, 10.9537909 49.445045, 10.9537102 49.4448976, 10.9536896 49.44486, 10.9536236 49.4448049, 10.9535487 49.4447424)",,,,
"[27661854, 146346127]","['Karl-Vogler-Straße', 'Hinterm Bahnhof']",residential,20,False,False,334.921,,"LINESTRING (10.9538257 49.4451085, 10.9539139 49.4450812, 10.9547187 49.4448325, 10.9547709 49.4448093, 10.9547975 49.4447703, 10.9547116 49.4441712, 10.9547395 49.4441167, 10.9550934 49.4440186, 10.9554622 49.4439511, 10.9558361 49.4439461, 10.9562166 49.4439467, 10.9571836 49.4440453)",,,,
24445223,Parsifalstraße,residential,30,False,False,102.767,,"LINESTRING (10.9542856 49.4469738, 10.954358 49.4469936, 10.9547969 49.4471133, 10.9549168 49.4471146, 10.9550126 49.4470873, 10.9550827 49.4470674, 10.9552563 49.4470653, 10.9554987 49.4470581, 10.9556483 49.4470537)",,,,
110536407,Burgfarrnbacher Straße,residential,,False,False,20.831,8,"LINESTRING (10.9542856 49.4469738, 10.9543003 49.4471002, 10.9543074 49.4471606)",,,,
110536407,Burgfarrnbacher Straße,residential,,False,True,60.709,8,"LINESTRING (10.9542856 49.4469738, 10.954213 49.4465065, 10.9542012 49.4464306)",,,,
27661849,Parsifalstraße,residential,,False,False,78.274,,"LINESTRING (10.9567296 49.4470586, 10.9563441 49.4470397, 10.9556483 49.4470537)",,,,
27650571,Pestalozzistraße,residential,,False,False,69.914,,"LINESTRING (10.959945 49.4466053, 10.9609028 49.4465184)",,,,
43698861,Hauptstraße,residential,10,False,False,34.378,6,"LINESTRING (10.9547722 49.441925, 10.9548744 49.4419084, 10.9552252 49.4418316)",,,,
43698861,Hauptstraße,residential,10,False,True,29.369,6,"LINESTRING (10.9547722 49.441925, 10.9544821 49.4419597, 10.9543725 49.4419721)",,,,
"[131528655, 27661879]",Fürther Straße,residential,20,False,False,80.602,6,"LINESTRING (10.9586031 49.4434748, 10.9585183 49.4433505, 10.9582228 49.4429191, 10.9581486 49.4428129)",,,,
"[58723432, 110536406]",Bahnhofstraße,tertiary,,False,True,65.447,,"LINESTRING (10.9586031 49.4434748, 10.9584473 49.4435124, 10.958103 49.4435735, 10.9577331 49.4436359)",2,,,
"[1244181336, 199276455]",Bahnhofstraße,tertiary,,False,False,154.19,,"LINESTRING (10.9586031 49.4434748, 10.9587218 49.4434439, 10.9595491 49.4432472, 10.960084 49.4431211, 10.9606115 49.443009)",2,,,
30668875,Ziegelstraße,residential,20,False,False,67.995,3,"LINESTRING (10.9537127 49.4430562, 10.9546458 49.4429798)",,,,
30668875,Ziegelstraße,residential,20,False,True,67.995,3,"LINESTRING (10.9546458 49.4429798, 10.9537127 49.4430562)",,,,
30630052,Rote Straße,residential,20,False,False,113.89099999999999,6,"LINESTRING (10.9546458 49.4429798, 10.9545895 49.4426527, 10.9544978 49.4423512, 10.9543858 49.4420141, 10.9543725 49.4419721)",,,,
"[24445376, 30630052]","['Kleinstraße', 'Rote Straße']",residential,20,False,"[False, True]",92.528,"['5.5', '6']","LINESTRING (10.9546458 49.4429798, 10.9547371 49.4433693, 10.954805 49.4434508, 10.9548984 49.4434593, 10.9551957 49.4434435, 10.9553218 49.443481)",,,,
24445397,Gartenstraße,residential,20,False,False,44.324,,"LINESTRING (10.9573513 49.4430557, 10.9571042 49.4426909)",,,,
30750719,Schillerstraße,residential,20,True,False,63.654,,"LINESTRING (10.9573513 49.4430557, 10.9581486 49.4428129)",,,,
24445397,Gartenstraße,residential,20,False,True,70.709,,"LINESTRING (10.9573513 49.4430557, 10.9576268 49.4433895, 10.9576826 49.4434756, 10.9577115 49.4435721, 10.9577331 49.4436359)",,,,
131528655,Fürther Straße,residential,20,False,False,10.124,6,"LINESTRING (10.9581486 49.4428129, 10.9580907 49.44273)",,,,
