osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,width,tunnel
24872530,False,Hallstraße,living_street,,False,52.351000000000006,"LINESTRING (11.4267319 48.7634995, 11.4267799 48.7635102, 11.427201 48.7636043, 11.4273707 48.763641, 11.4274087 48.7636499)",,,,
32200983,False,Mauthstraße,living_street,,False,94.124,"LINESTRING (11.4267319 48.7634995, 11.4268129 48.7633315, 11.4269174 48.7632654, 11.4270859 48.7631868, 11.4271008 48.7631796, 11.4271988 48.7630702, 11.4272217 48.7630275, 11.4272674 48.7629126, 11.4272795 48.7628636, 11.4272816 48.7627779)",,,,
32226141,False,Kreuzstraße,residential,20,False,31.817,"LINESTRING (11.4207894 48.7639509, 11.4211587 48.7639226, 11.4212179 48.7639098)",,,,
32234776,False,Kreuzstraße,residential,30,True,104.854,"LINESTRING (11.4207894 48.7639509, 11.4204398 48.7639692, 11.4200862 48.7639755, 11.4196805 48.7639668, 11.4196559 48.7639655, 11.4193614 48.7639493)",,,,
145069351,True,Poppenstraße,residential,30,False,85.371,"LINESTRING (11.4207894 48.7639509, 11.420843 48.7634196, 11.4208332 48.7631844)",,,,
32226141,False,Kreuzstraße,residential,20,True,31.817,"LINESTRING (11.4212179 48.7639098, 11.4211587 48.7639226, 11.4207894 48.7639509)",,,,
"[145069320, 52513195, 26972791]",False,"['Hohe-Schul-Straße', 'Goldknopfgasse']",residential,"['20', '50', '10']",True,114.881,"LINESTRING (11.4212179 48.7639098, 11.4212206 48.7638173, 11.4212448 48.763591, 11.421281 48.7632905, 11.421316 48.7632023, 11.4209608 48.7631718, 11.4208332 48.7631844)",,,,
"[52513194, 358042226, 145069334]",False,"['Luftgasse', 'Theresienstraße']",residential,"['20', '10']","[False, True]",102.111,"LINESTRING (11.4212179 48.7639098, 11.4223581 48.7639113, 11.4223703 48.7638571, 11.4223812 48.7637454)",,,,
145069313,True,Griesmühlstraße,residential,30,False,99.24600000000001,"LINESTRING (11.4208332 48.7631844, 11.4206617 48.7632344, 11.4204306 48.7633331, 11.4201858 48.7634594, 11.4200142 48.7635337, 11.4196668 48.7636267)",,,,
"[145069320, 52513195, 26972791]",False,"['Hohe-Schul-Straße', 'Goldknopfgasse']",residential,"['50', '20', '10']",False,114.881,"LINESTRING (11.4208332 48.7631844, 11.4209608 48.7631718, 11.421316 48.7632023, 11.421281 48.7632905, 11.4212448 48.763591, 11.4212206 48.7638173, 11.4212179 48.7639098)",,,,
145069316,False,Griesmühlstraße,residential,30,True,21.887,"LINESTRING (11.4196668 48.7636267, 11.4195484 48.763446)",,,,
145069313,True,Griesmühlstraße,residential,30,False,45.888,"LINESTRING (11.4196668 48.7636267, 11.419517 48.7637002, 11.4194056 48.7637643, 11.4193765 48.7637927, 11.4193632 48.7638235, 11.4193611 48.7638835, 11.4193614 48.7639493)",,,,
32234776,False,Kreuzstraße,residential,30,False,104.854,"LINESTRING (11.4193614 48.7639493, 11.4196559 48.7639655, 11.4196805 48.7639668, 11.4200862 48.7639755, 11.4204398 48.7639692, 11.4207894 48.7639509)",,,,
103512667,False,Kreuzstraße,residential,30,True,28.524,"LINESTRING (11.4193614 48.7639493, 11.4191469 48.7639679, 11.4189769 48.7639884)",,,,
101238042,False,Griesmühlstraße,residential,30,True,34.248,"LINESTRING (11.4195484 48.763446, 11.4191266 48.7635785)",,,,
145069316,False,Griesmühlstraße,residential,30,False,21.887,"LINESTRING (11.4195484 48.763446, 11.4196668 48.7636267)",,,,
145069316,False,Griesmühlstraße,residential,30,True,15.562999999999999,"LINESTRING (11.4195484 48.763446, 11.4195569 48.7633702, 11.4195671 48.7633066)",,,,
37649448,True,Anatomiestraße,residential,30,False,105.762,"LINESTRING (11.4208352 48.7616417, 11.4211352 48.7614661, 11.4215344 48.7612404, 11.4219569 48.7610454)",,,,
145069296,True,Eckiusstraße,living_street,,False,82.247,"LINESTRING (11.4208352 48.7616417, 11.4210789 48.7617866, 11.4217238 48.7620918)",,,,
32229742,True,Bei der Schleifmühle,unclassified,30,False,21.905,"LINESTRING (11.4217238 48.7620918, 11.4215415 48.7622479)",1,,,
24872530,False,Hallstraße,living_street,,True,61.504,"LINESTRING (11.4282021 48.7638298, 11.427941 48.7637742, 11.4278891 48.7637631, 11.4274087 48.7636499)",,,,
434713632,False,Paradeplatz,unclassified,30,False,47.2,"LINESTRING (11.4299792 48.7654878, 11.4305719 48.7656538)",,,,
10425610,False,Jahnstraße,tertiary,50,True,46.095,"LINESTRING (11.424868 48.7588261, 11.4251291 48.7587018, 11.425223 48.7586548, 11.4253707 48.7585772)",,,,
156923526,False,Jahnstraße,tertiary,50,False,189.19599999999997,"LINESTRING (11.424868 48.7588261, 11.4248199 48.7588497, 11.4243744 48.7590879, 11.4235739 48.7595237, 11.4231318 48.7597633, 11.4228812 48.7599118)",2,,,
210464673,False,Reitschulgasse,living_street,,False,26.582,"LINESTRING (11.4272469 48.7639723, 11.4276002 48.7640263)",,,,
24872543,False,Reitschulgasse,living_street,,False,38.114999999999995,"LINESTRING (11.4272469 48.7639723, 11.4272056 48.7640269, 11.4271656 48.7641265, 11.4271167 48.7643023)",,,,
"[210464672, 210464673, 24692328]",False,Reitschulgasse,living_street,,True,37.762,"LINESTRING (11.4272469 48.7639723, 11.4272667 48.7639319, 11.4273104 48.7638412, 11.4273229 48.7638155, 11.4274087 48.7636499)",,,,building_passage
32229742,True,Bei der Schleifmühle,unclassified,30,False,26.135,"LINESTRING (11.4219447 48.7619073, 11.4217238 48.7620918)",1,,,
"[25148808, 25148803]",False,Bei der Schleifmühle,residential,30,True,57.126999999999995,"LINESTRING (11.4219447 48.7619073, 11.4221656 48.7619745, 11.4223395 48.7617251, 11.4223917 48.7616541)",,,,
25148889,False,Bei der Schleifmühle,residential,30,False,23.482,"LINESTRING (11.4218095 48.7623636, 11.4215415 48.7622479)",,,,
25148889,False,Bei der Schleifmühle,residential,30,True,23.482,"LINESTRING (11.4215415 48.7622479, 11.4218095 48.7623636)",,,,
32229742,True,Bei der Schleifmühle,unclassified,30,False,28.724,"LINESTRING (11.4215415 48.7622479, 11.4213087 48.7624557)",1,,,
"[961410936, 32923867, 379723624]",False,Brückenkopf,tertiary,50,False,102.86900000000001,"LINESTRING (11.4306096 48.7595048, 11.4304979 48.7595555, 11.430448 48.7595782, 11.4303534 48.7596211, 11.4302552 48.7596631, 11.4300774 48.7597272, 11.4299687 48.759764, 11.4295659 48.7598978, 11.4293869 48.7599556)",4,,,
145069335,False,Münzbergstraße,unclassified,30,False,22.039,"LINESTRING (11.4235298 48.7602488, 11.4236233 48.7603396, 11.4236942 48.7604147)",,,,
"[987493089, 145069335]",False,Münzbergstraße,unclassified,30,True,60.573,"LINESTRING (11.4235298 48.7602488, 11.423409 48.760181, 11.4231797 48.7600547, 11.4230157 48.7599762, 11.4228812 48.7599118)",,,,
"[145069354, 32396358]",True,"['Preysingstraße', 'Hartmannplatz']",residential,30,False,297.078,"LINESTRING (11.4235298 48.7602488, 11.4243746 48.7599672, 11.4245706 48.7599181, 11.4255558 48.7597241, 11.4257991 48.7596527, 11.4258246 48.7596301, 11.4258225 48.7595986, 11.4256079 48.7594249, 11.424932 48.7588779, 11.424868 48.7588261)",,,,
32201042,False,Donaustraße,unclassified,30,False,33.871,"LINESTRING (11.4258909 48.7617362, 11.426095 48.7616025, 11.4261904 48.7615063)",,,,
145069294,False,Donaustraße,unclassified,20,True,59.812000000000005,"LINESTRING (11.4258909 48.7617362, 11.425733 48.7618646, 11.4254978 48.7621058, 11.4254651 48.762147, 11.4254371 48.7621818)",2,,,
"[32201043, 29002614]",True,Manggasse,living_street,,False,86.372,"LINESTRING (11.4260014 48.7623852, 11.4260243 48.762361, 11.4261479 48.7622303, 11.4261725 48.7621917, 11.4261819 48.7618915, 11.426149 48.7618483, 11.425945 48.7617597, 11.4258909 48.7617362)",,,,
"[887661222, 889393574]",False,Schutterstraße,unclassified,20,False,47.142,"LINESTRING (11.4260014 48.7623852, 11.4258962 48.7623473, 11.4257559 48.7622967, 11.4256851 48.7622712, 11.4254371 48.7621818)",2,,,
"[1215634476, 889393574]",False,Schutterstraße,unclassified,20,True,42.923,"LINESTRING (11.4260014 48.7623852, 11.4263188 48.7624996, 11.4265152 48.7625704)",2,,,
29002689,True,Am Bachl,residential,30,False,87.49000000000001,"LINESTRING (11.4252927 48.7610306, 11.4254656 48.7608029, 11.4255136 48.7607615, 11.4255731 48.7607237, 11.4256311 48.7607063, 11.4256969 48.7607014, 11.4257666 48.7607134, 11.4261864 48.760808)",,,,
849455034,True,Münzbergstraße,residential,30,False,36.086,"LINESTRING (11.4252927 48.7610306, 11.4250509 48.760977, 11.4248804 48.7609257, 11.4248351 48.7609121)",,,,
30435490,False,Schrannenstraße,residential,30,False,12.999,"LINESTRING (11.4251302 48.7654158, 11.425132 48.7655327)",,,,
107677354,True,Schrannenstraße,residential,30,False,48.26,"LINESTRING (11.4251302 48.7654158, 11.425787 48.7654465)",1,,,
145069357,False,Rathausplatz,unclassified,20,False,39.179,"LINESTRING (11.4251475 48.762559, 11.4249062 48.7628734)",,,,
32201172,False,Rathausplatz,unclassified,20,False,47.009,"LINESTRING (11.4251475 48.762559, 11.425239 48.7624376, 11.425309 48.7623464, 11.4253487 48.7622962, 11.4253642 48.7622767, 11.4254371 48.7621818)",,,,
144659496,False,Zipfelgasse,residential,,True,61.263999999999996,"LINESTRING (11.426921 48.7659574, 11.4270548 48.7659823, 11.4268513 48.7664216)",,,,
"[363564528, 33697953]",True,"['Am Münzbergtor', 'Am Bachl']",residential,30,False,76.878,"LINESTRING (11.4261041 48.759808, 11.4257489 48.7598773, 11.4251772 48.7600006, 11.4251046 48.7600172)",,,,
718481103,True,Am Münzbergtor,residential,30,False,39.608999999999995,"LINESTRING (11.4261041 48.759808, 11.4261365 48.7598514, 11.4263981 48.7601064)",,,,
542617943,False,Schloßlände,tertiary,50,True,36.483,"LINESTRING (11.4264668 48.7595777, 11.4261912 48.7593045)",,,,
32225921,True,Am Münzbergtor,residential,30,False,29.819,"LINESTRING (11.4264668 48.7595777, 11.4264128 48.7595669, 11.4263564 48.7595604, 11.4262931 48.759559, 11.4262363 48.7595702, 11.4261944 48.759585, 11.4261454 48.75961, 11.426103 48.7596389)",,,,
"[825445496, 877649796, 1023430509]",False,Schloßlände,tertiary,50,False,296.433,"LINESTRING (11.4264668 48.7595777, 11.4265235 48.7596326, 11.4267897 48.7598874, 11.4271046 48.760224, 11.4273134 48.760471, 11.4274019 48.7605867, 11.427496 48.7607025, 11.4275471 48.7607752, 11.427647 48.7609428, 11.4278471 48.7613175, 11.4279348 48.761427, 11.4281964 48.7617193, 11.4283679 48.7618552, 11.4284211 48.7618956)",2,,,
104236367,False,Harderstraße,unclassified,30,True,2.549,"LINESTRING (11.4226587 48.766727, 11.4226451 48.7667481)",2,,10,
"[105467137, 32230724, 108310254, 104236368, 105482066, 105482068, 107671229]",False,Adolf-Kolping-Straße,residential,30,False,228.22199999999998,"LINESTRING (11.4226587 48.766727, 11.422747 48.7667434, 11.4232105 48.7668294, 11.4235371 48.7668641, 11.4238294 48.7668692, 11.4238857 48.7668702, 11.4241223 48.766873, 11.4247488 48.766914, 11.4248978 48.7669234, 11.4250404 48.7669328, 11.4257397 48.7669725)",,,,
"[104236369, 108310252]",False,Harderstraße,unclassified,30,False,84.253,"LINESTRING (11.4226587 48.766727, 11.4227961 48.7665119, 11.4231165 48.766032)",2,,10,
29119898,False,Harderstraße,unclassified,,False,19.271,"LINESTRING (11.4235646 48.7654339, 11.4236353 48.7653509, 11.4236903 48.7652817)",2,,10,
"[32924041, 108310252]",False,Harderstraße,unclassified,30,True,74.202,"LINESTRING (11.4235646 48.7654339, 11.4234977 48.7655136, 11.4233529 48.7656993, 11.4232875 48.7657872, 11.4231589 48.7659668, 11.4231165 48.766032)",2,,10,
101238042,False,Griesmühlstraße,residential,30,False,34.248,"LINESTRING (11.4191266 48.7635785, 11.4195484 48.763446)",,,,
24872543,False,Reitschulgasse,living_street,,True,38.115,"LINESTRING (11.4271167 48.7643023, 11.4271656 48.7641265, 11.4272056 48.7640269, 11.4272469 48.7639723)",,,,
"[103671248, 56226006]",False,"['Rathausplatz', 'Moritzstraße']",unclassified,20,"[False, True]",24.901,"LINESTRING (11.4247554 48.7630739, 11.4248019 48.7630033, 11.4249062 48.7628734)",,,,
210464673,False,Reitschulgasse,living_street,,True,26.582,"LINESTRING (11.4276002 48.7640263, 11.4272469 48.7639723)",,,,
103687101,False,Hieronymusgasse,residential,10,False,5.9,"LINESTRING (11.4258938 48.7633164, 11.4259716 48.76333)",,,,
145069357,False,Rathausplatz,unclassified,20,True,39.179,"LINESTRING (11.4249062 48.7628734, 11.4251475 48.762559)",,,,
"[103671248, 56226006]",False,"['Rathausplatz', 'Moritzstraße']",unclassified,20,"[False, True]",24.901,"LINESTRING (11.4249062 48.7628734, 11.4248019 48.7630033, 11.4247554 48.7630739)",,,,
108688795,True,Adolf-Kolping-Straße,residential,30,False,7.386,"LINESTRING (11.4257397 48.7669725, 11.4258402 48.7669774)",,,,
"[105467137, 32230724, 108310254, 104236368, 105482066, 105482068, 107671229]",False,Adolf-Kolping-Straße,residential,30,True,228.22200000000004,"LINESTRING (11.4257397 48.7669725, 11.4250404 48.7669328, 11.4248978 48.7669234, 11.4247488 48.766914, 11.4241223 48.766873, 11.4238857 48.7668702, 11.4238294 48.7668692, 11.4235371 48.7668641, 11.4232105 48.7668294, 11.422747 48.7667434, 11.4226587 48.766727)",,,,
"[28268963, 28268964]",False,"['Große Rosengasse', 'Kleine Rosengasse']",living_street,,True,143.336,"LINESTRING (11.4296203 48.7665817, 11.4295172 48.76652, 11.4289607 48.7662862, 11.4286991 48.7661769, 11.4290228 48.7657586, 11.4290462 48.7656714)",,,,
32200762,True,Unterer Graben,residential,30,False,55.114999999999995,"LINESTRING (11.4296203 48.7665817, 11.4295679 48.7666086, 11.4293866 48.7667447, 11.429117 48.766949)",1,,,
26973015,True,Esplanade,tertiary,20,False,51.900999999999996,"LINESTRING (11.4317547 48.7663484, 11.431718 48.7661194, 11.4317092 48.7660799, 11.431695 48.7660107, 11.4316861 48.7658841)",,,,
156816469,False,Am Bachl,residential,30,False,11.928,"LINESTRING (11.4251046 48.7600172, 11.4250624 48.7601208)",,,,
363564528,True,Am Bachl,residential,30,False,19.484,"LINESTRING (11.4251046 48.7600172, 11.4248564 48.7600799)",,,,
145069270,True,Am Bachl,residential,30,False,15.77,"LINESTRING (11.4248564 48.7600799, 11.4250624 48.7601208)",,,,
145069298,True,Egelseestraße,residential,30,False,89.388,"LINESTRING (11.4253144 48.7601734, 11.4251732 48.7604216, 11.4250203 48.7606519, 11.4248351 48.7609121)",,,,
29002846,True,Am Bachl,residential,30,False,46.545,"LINESTRING (11.4259246 48.7602892, 11.4253144 48.7601734)",1,,,
145069268,True,Am Bachl,residential,30,False,40.36,"LINESTRING (11.4259246 48.7602892, 11.426122 48.760198, 11.4262406 48.7601524, 11.4263981 48.7601064)",1,,,
29002253,True,Münzbergstraße,residential,30,False,74.601,"LINESTRING (11.4236942 48.7604147, 11.4245298 48.7607977)",,,,
145069270,True,Am Bachl,residential,30,False,93.57400000000001,"LINESTRING (11.4236942 48.7604147, 11.4242726 48.7602042, 11.4243842 48.7601661, 11.4245285 48.7601349, 11.4248564 48.7600799)",,,,
145069335,False,Münzbergstraße,unclassified,30,True,22.039,"LINESTRING (11.4236942 48.7604147, 11.4236233 48.7603396, 11.4235298 48.7602488)",,,,
145069339,True,Münzbergstraße,unclassified,30,False,145.389,"LINESTRING (11.4236942 48.7604147, 11.4227569 48.7607519, 11.4223396 48.7608992, 11.4222187 48.7609456, 11.4219569 48.7610454)",,,,
849455034,True,Münzbergstraße,residential,30,False,25.741,"LINESTRING (11.4248351 48.7609121, 11.4245298 48.7607977)",,,,
542617943,False,Schloßlände,tertiary,50,False,36.483,"LINESTRING (11.4261912 48.7593045, 11.4264668 48.7595777)",,,,
32124561,True,Am Münzbergtor,residential,30,False,38.032,"LINESTRING (11.4261912 48.7593045, 11.4261984 48.759344, 11.4261922 48.7593803, 11.426184 48.759413, 11.4261214 48.7595605, 11.4261105 48.7595955, 11.426103 48.7596389)",,,,
389831364,False,Schloßlände,tertiary,50,True,100.792,"LINESTRING (11.4261912 48.7593045, 11.4259035 48.7590429, 11.4255364 48.7587205, 11.4255083 48.7586979, 11.4253707 48.7585772)",,,,
718481103,True,Am Münzbergtor,residential,30,False,19.098,"LINESTRING (11.426103 48.7596389, 11.4260881 48.75969, 11.4260833 48.7597383, 11.4260895 48.7597755, 11.4261041 48.759808)",,,,
145069270,True,Am Bachl,residential,30,False,19.376,"LINESTRING (11.4250624 48.7601208, 11.4253144 48.7601734)",,,,
156816469,False,Am Bachl,residential,30,True,11.928,"LINESTRING (11.4250624 48.7601208, 11.4251046 48.7600172)",,,,
"[32924041, 108310252]",False,Harderstraße,unclassified,30,False,74.202,"LINESTRING (11.4231165 48.766032, 11.4231589 48.7659668, 11.4232875 48.7657872, 11.4233529 48.7656993, 11.4234977 48.7655136, 11.4235646 48.7654339)",2,,10,
"[104236369, 108310252]",False,Harderstraße,unclassified,30,True,84.253,"LINESTRING (11.4231165 48.766032, 11.4227961 48.7665119, 11.4226587 48.766727)",2,,10,
145069323,True,Johannesstraße,residential,30,False,176.61,"LINESTRING (11.4231165 48.766032, 11.4230178 48.7660109, 11.4227812 48.7659604, 11.4223799 48.7658978, 11.4218594 48.7658621, 11.4213166 48.7658364, 11.4207404 48.7658131)",1,,,
"[24692328, 210464673, 210464672]",False,Reitschulgasse,living_street,,False,37.762,"LINESTRING (11.4274087 48.7636499, 11.4273229 48.7638155, 11.4273104 48.7638412, 11.4272667 48.7639319, 11.4272469 48.7639723)",,,,building_passage
24872530,False,Hallstraße,living_street,,False,61.504000000000005,"LINESTRING (11.4274087 48.7636499, 11.4278891 48.7637631, 11.427941 48.7637742, 11.4282021 48.7638298)",,,,
24872530,False,Hallstraße,living_street,,True,52.351,"LINESTRING (11.4274087 48.7636499, 11.4273707 48.763641, 11.427201 48.7636043, 11.4267799 48.7635102, 11.4267319 48.7634995)",,,,
"[358042226, 52513194, 145069334]",False,"['Luftgasse', 'Theresienstraße']",residential,"['20', '10']","[False, True]",102.111,"LINESTRING (11.4223812 48.7637454, 11.4223703 48.7638571, 11.4223581 48.7639113, 11.4212179 48.7639098)",,,,
"[300750369, 42517570, 145069325]",True,"['Kanalstraße', 'Luftgasse', 'Roseneckstraße']",residential,30,False,229.51500000000001,"LINESTRING (11.4223812 48.7637454, 11.4223941 48.7636579, 11.4224641 48.7634461, 11.4225167 48.7632914, 11.4225393 48.7632632, 11.4225742 48.7632567, 11.4226159 48.7632267, 11.4226536 48.7630932, 11.4227329 48.7627911, 11.4227249 48.7627558, 11.4226719 48.7627388, 11.4225108 48.7627401, 11.4223944 48.7627392, 11.4222598 48.7627341, 11.422072 48.7627152, 11.4217488 48.7626624, 11.4216764 48.7626464, 11.4216199 48.7626307, 11.4213506 48.7625205, 11.4213223 48.7624903, 11.4213087 48.7624557)",,,,
718463529,True,Tränktorstraße,unclassified,30,False,22.162,"LINESTRING (11.4273171 48.7626228, 11.4273929 48.7627057, 11.427494 48.7627836)",1,,,
753083362,True,Tränktorstraße,unclassified,30,False,17.442,"LINESTRING (11.4273171 48.7626228, 11.4272938 48.7627284, 11.4272816 48.7627779)",1,,,
718481105,False,Schutterstraße,unclassified,30,False,15.588,"LINESTRING (11.427494 48.7627836, 11.4274016 48.7627832, 11.4272816 48.7627779)",3,,,
"[749560273, 749560261]",False,Schutterstraße,unclassified,30,True,61.02499999999999,"LINESTRING (11.427494 48.7627836, 11.427616 48.7627734, 11.4277447 48.7627571, 11.4279173 48.7626911, 11.4280436 48.7626269, 11.4280884 48.7626021, 11.4282102 48.7625327)","['4', '3']",,,
145069369,False,Schäffbräustraße,residential,30,False,3.802,"LINESTRING (11.4234783 48.7618601, 11.4234448 48.7618862)",,,,
"[29002252, 32201174]",True,Josef-Ponschab-Straße,residential,30,False,145.159,"LINESTRING (11.4234783 48.7618601, 11.4235741 48.7619018, 11.4238703 48.7620455, 11.4240499 48.7621345, 11.4242768 48.7622255, 11.4244695 48.7623011, 11.4244891 48.7623092, 11.4247683 48.7624241, 11.4248217 48.7624452, 11.4250262 48.7625182, 11.4251475 48.762559)",,,,
145069369,False,Schäffbräustraße,residential,30,True,43.814,"LINESTRING (11.4234783 48.7618601, 11.4236222 48.761696, 11.4237916 48.7615247)",,,,
749560263,True,,unclassified,,False,29.466,"LINESTRING (11.4284283 48.7623499, 11.4286779 48.7622344, 11.4287671 48.7622092)",2,,,
749560264,True,,unclassified,,False,52.705,"LINESTRING (11.4284283 48.7623499, 11.428515 48.7621889, 11.428515 48.7620886, 11.428476 48.7619953, 11.4284211 48.7618956)",1,,,
749560275,False,Schloßlände,tertiary,50,False,30.896,"LINESTRING (11.4284211 48.7618956, 11.4286957 48.7621064)",3,,,
"[825445496, 877649796, 1023430509]",False,Schloßlände,tertiary,50,True,296.433,"LINESTRING (11.4284211 48.7618956, 11.4283679 48.7618552, 11.4281964 48.7617193, 11.4279348 48.761427, 11.4278471 48.7613175, 11.427647 48.7609428, 11.4275471 48.7607752, 11.427496 48.7607025, 11.4274019 48.7605867, 11.4273134 48.760471, 11.4271046 48.760224, 11.4267897 48.7598874, 11.4265235 48.7596326, 11.4264668 48.7595777)",2,,,
749560275,False,Schloßlände,tertiary,50,True,30.896,"LINESTRING (11.4286957 48.7621064, 11.4284211 48.7618956)",3,,,
749560276,False,Schloßlände,tertiary,,False,18.674,"LINESTRING (11.4286957 48.7621064, 11.428889 48.7622158)",2,,,
749560267,True,,unclassified,,False,12.701,"LINESTRING (11.4286957 48.7621064, 11.4287402 48.7621574, 11.4287564 48.762176, 11.4287671 48.7622092)",1,,,
749560276,False,Schloßlände,tertiary,,True,18.674,"LINESTRING (11.428889 48.7622158, 11.4286957 48.7621064)",2,,,
749560274,False,,tertiary,,False,34.260000000000005,"LINESTRING (11.428889 48.7622158, 11.4289543 48.7622575, 11.42903 48.7623051, 11.429226 48.7624293)",3,,,
749560268,True,,unclassified,,False,24.195999999999998,"LINESTRING (11.4285045 48.7624347, 11.4283684 48.7624742, 11.4282102 48.7625327)",2,,,
749560269,True,,unclassified,,False,53.664,"LINESTRING (11.429226 48.7624293, 11.4290824 48.7624047, 11.4289516 48.7623955, 11.4287987 48.7623993, 11.4286376 48.7624155, 11.4285045 48.7624347)",1,,,
749560274,False,,tertiary,,True,34.26,"LINESTRING (11.429226 48.7624293, 11.42903 48.7623051, 11.4289543 48.7622575, 11.428889 48.7622158)",3,,,
1023430507,True,,unclassified,,False,9.100000000000001,"LINESTRING (11.4287671 48.7622092, 11.4288267 48.7622054, 11.428889 48.7622158)",2,,,
1023430508,True,,unclassified,,False,32.489,"LINESTRING (11.4287671 48.7622092, 11.4287461 48.7622615, 11.4286679 48.7623439, 11.4285045 48.7624347)",1,,,
1176872561,False,Schmalzingergasse,living_street,,True,4.163,"LINESTRING (11.4259042 48.7648906, 11.4258966 48.7649277)",,,,
1176872559,False,Ziegelbräustraße,living_street,,True,2.751,"LINESTRING (11.4266292 48.7649143, 11.4266252 48.7649389)",1,,,
