osmid,bridge,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,width
117979967,,Schützenstraße,unclassified,50,False,False,188.524,"LINESTRING (8.9692781 47.7398966, 8.9693452 47.7400203, 8.9694942 47.7402946, 8.9695616 47.7404187, 8.9696048 47.7404983, 8.9696641 47.7406076, 8.9697434 47.7407536, 8.9697872 47.7408342, 8.9698409 47.7409332, 8.9698852 47.7410147, 8.9699233 47.741085, 8.9700635 47.7413431, 8.9701428 47.7414892)",,,
"[958899809, 179233435, 958900007]",,Markthallenstraße,residential,30,False,True,244.568,"LINESTRING (8.9692781 47.7398966, 8.9693719 47.7398719, 8.9697776 47.7397608, 8.9698745 47.7397571, 8.969962 47.7397699, 8.9700752 47.7397923, 8.9701718 47.7397981, 8.9706385 47.7397, 8.9707005 47.7396894, 8.9707778 47.7396846, 8.970809 47.7396803, 8.9708406 47.7396759, 8.9709313 47.7396599, 8.9711057 47.7396223, 8.9711707 47.7396087, 8.9712851 47.739584, 8.9713862 47.7395773, 8.9714589 47.7395789, 8.9715457 47.7396225, 8.9716073 47.7396608, 8.9716353 47.7396719, 8.9716742 47.7396752, 8.9717408 47.7396657, 8.9723598 47.7395827, 8.972392 47.7395784)",,,
"[179233441, 1234876330]",,Schützenstraße,unclassified,50,False,False,102.131,"LINESTRING (8.9692781 47.7398966, 8.9689504 47.7392932, 8.968848 47.7391219, 8.9688223 47.7390966, 8.9687931 47.7390789, 8.968747 47.739064)",,,
82258404,,Gartenstraße,residential,,False,False,166.776,"LINESTRING (8.9724008 47.7390268, 8.9746287 47.7389583)",,,
179233430,,Fürstenbergstraße,residential,30,False,True,61.339,"LINESTRING (8.9724008 47.7390268, 8.972392 47.7395784)",,,
82258404,,Gartenstraße,residential,,False,True,97.91400000000002,"LINESTRING (8.9724008 47.7390268, 8.9718982 47.7390752, 8.9714676 47.7391185, 8.9712268 47.7391673, 8.9711169 47.7391895)",,,
179233430,,Fürstenbergstraße,residential,30,False,False,55.501999999999995,"LINESTRING (8.9724008 47.7390268, 8.9723955 47.7389716, 8.972353 47.7385287)",,,
24245977,,Friedrichstraße,living_street,,False,True,322.908,"LINESTRING (8.9745694 47.7395186, 8.9749374 47.7396704, 8.9750894 47.7397486, 8.9763501 47.7407282, 8.9764647 47.7408228, 8.9766091 47.7409495, 8.9766365 47.7409785, 8.9766392 47.7410107, 8.9765575 47.7412193, 8.9765387 47.741243, 8.9765111 47.7412583, 8.9764529 47.7412768, 8.9763375 47.7412992, 8.9761631 47.7413207, 8.9760633 47.7413256, 8.975671 47.7413177)",,,
"[155341476, 179212061]",,Güttinger Straße,residential,50,False,True,18.597,"LINESTRING (8.9745694 47.7395186, 8.974649 47.7394423, 8.9747291 47.7393915)","['2', '3']",,
250846790,,Güttinger Straße,residential,50,False,True,153.59199999999998,"LINESTRING (8.9745694 47.7395186, 8.9745064 47.7396037, 8.9744243 47.7397551, 8.9743835 47.740069, 8.9743719 47.7405042, 8.974374 47.7408789)",2,,
958899809,,Markthallenstraße,residential,30,False,False,164.733,"LINESTRING (8.9745694 47.7395186, 8.9744265 47.7394892, 8.9743013 47.7394673, 8.9741015 47.7394515, 8.9737218 47.7394571, 8.973297 47.7394799, 8.9731471 47.739492, 8.9730588 47.739501, 8.9729539 47.7395117, 8.9728631 47.7395209, 8.972392 47.7395784)",,,
24245977,,Friedrichstraße,living_street,,False,False,322.90799999999996,"LINESTRING (8.975671 47.7413177, 8.9760633 47.7413256, 8.9761631 47.7413207, 8.9763375 47.7412992, 8.9764529 47.7412768, 8.9765111 47.7412583, 8.9765387 47.741243, 8.9765575 47.7412193, 8.9766392 47.7410107, 8.9766365 47.7409785, 8.9766091 47.7409495, 8.9764647 47.7408228, 8.9763501 47.7407282, 8.9750894 47.7397486, 8.9749374 47.7396704, 8.9745694 47.7395186)",,,
117979967,,Schützenstraße,unclassified,50,False,True,11.19,"LINESTRING (8.970193 47.741584, 8.9701428 47.7414892)",,,
"[731988514, 731988515, 250846795, 24245974, 179234938]",,"['Schiesserstraße', 'Hadwigstraße']",residential,,False,"[False, True]",367.809,"LINESTRING (8.970193 47.741584, 8.9703068 47.7415569, 8.9704687 47.741518, 8.9709949 47.741394, 8.971151 47.7413565, 8.9712466 47.7413376, 8.9713533 47.7413238, 8.9715308 47.7413093, 8.9720867 47.741275, 8.9722289 47.7412655, 8.9725402 47.7412469, 8.9726119 47.7412431, 8.9731065 47.7412128, 8.9730641 47.7409323, 8.9730641 47.7408655, 8.9730934 47.7408144, 8.9731697 47.7407624, 8.9732856 47.7407498, 8.9733824 47.7407602, 8.9735187 47.7407747, 8.9735651 47.740781, 8.9741537 47.7408701, 8.974374 47.7408789)",,,
24254109,,Werderstraße,residential,30,False,False,114.92,"LINESTRING (8.9639419 47.7403792, 8.9636863 47.7393601)",,,
179233436,,Mooser Straße,residential,30,False,False,24.422,"LINESTRING (8.9639419 47.7403792, 8.9641297 47.7403677, 8.9642669 47.7403778)",,,
24254109,,Werderstraße,residential,30,False,True,114.92,"LINESTRING (8.9636863 47.7393601, 8.9639419 47.7403792)",,,
24340501,,Martinstraße,residential,30,False,False,135.106,"LINESTRING (8.973904 47.7379442, 8.9739856 47.7379177, 8.9741255 47.7378758, 8.9747282 47.7378142, 8.9756707 47.7377179)",,,
118832151,,Luisenplatz,residential,30,False,True,147.19800000000004,"LINESTRING (8.973904 47.7379442, 8.9738692 47.7379237, 8.9738204 47.7379002, 8.9737563 47.7378795, 8.9736906 47.7378657, 8.9734579 47.7378296, 8.9733475 47.7378076, 8.9732245 47.7377778, 8.9731111 47.7377425, 8.9730075 47.7377035, 8.9728977 47.737654, 8.9727552 47.7375795, 8.9727183 47.7375588, 8.9726269 47.7375056, 8.9725486 47.7374544, 8.9724859 47.7374046, 8.9723494 47.7372788, 8.9723056 47.7372384)",,,
"[1001502344, 118832153, 118832149]",,"['Teggingerstraße', 'Konstanzer Straße']",residential,30,False,"[False, True]",211.71299999999997,"LINESTRING (8.973904 47.7379442, 8.9739443 47.7379779, 8.97398 47.7380187, 8.9740104 47.7380767, 8.9740319 47.7381108, 8.9740561 47.7381713, 8.974082 47.7382266, 8.9741154 47.7382879, 8.9741651 47.738359, 8.9742706 47.7384958, 8.9741736 47.7385253, 8.9740937 47.738531, 8.972353 47.7385287)",3,,
198242797,,Büchelmannstraße,residential,30,False,False,82.654,"LINESTRING (8.9756707 47.7377179, 8.9758201 47.7384544)",,,
24340501,,Martinstraße,residential,30,False,True,135.10600000000002,"LINESTRING (8.9756707 47.7377179, 8.9747282 47.7378142, 8.9741255 47.7378758, 8.9739856 47.7379177, 8.973904 47.7379442)",,,
"[198242800, 24340506, 24340502]",,"['Büchelmannstraße', 'Jakobstraße']",residential,30,False,True,329.59,"LINESTRING (8.9756707 47.7377179, 8.9757142 47.7376367, 8.9757122 47.7375823, 8.9756291 47.7372066, 8.9755908 47.7370871, 8.9755269 47.7370056, 8.975479 47.7369645, 8.9754191 47.7369247, 8.9747737 47.7369877, 8.9741284 47.7370506, 8.973483 47.7371136, 8.9730246 47.7371583, 8.9726761 47.7371923, 8.9724841 47.7372047, 8.9723579 47.7372182, 8.9723056 47.7372384)",,,2.5
198242797,,Büchelmannstraße,residential,30,False,True,82.654,"LINESTRING (8.9758201 47.7384544, 8.9756707 47.7377179)",,,
179202246,,Güttinger Straße,residential,50,False,False,59.416999999999994,"LINESTRING (8.9744633 47.7414087, 8.9744371 47.7412906, 8.9743899 47.741125, 8.974374 47.7408789)",2,,
179234937,,Güttinger Straße,residential,,False,False,37.297,"LINESTRING (8.9744633 47.7414087, 8.9747068 47.7414083, 8.9747319 47.7414171, 8.9747466 47.7414292, 8.9748245 47.7415558)",,,
179233425,,Allweilerstraße,residential,30,False,True,170.378,"LINESTRING (8.9636899 47.7416486, 8.9638174 47.741659, 8.9657761 47.7410627)",,,
408435867,,Böhringer Straße,residential,50,False,False,75.684,"LINESTRING (8.9636899 47.7416486, 8.963966 47.7410473, 8.9639983 47.7410008)",2,,
409182357,,,residential,50,True,False,6.769,"LINESTRING (8.9761124 47.7395542, 8.9761569 47.7395485, 8.9762016 47.7395531)",1,roundabout,
"[176708888, 1017020292]",,Mettnaustraße,residential,50,True,False,26.364,"LINESTRING (8.9762016 47.7395531, 8.9763565 47.7395436, 8.9765521 47.7395277)",1,,
409182357,,,residential,50,True,False,13.347,"LINESTRING (8.9762016 47.7395531, 8.9762411 47.739567, 8.9762716 47.7395889, 8.9762899 47.7396163, 8.9762938 47.7396462)",1,roundabout,
409182357,,,residential,50,True,False,13.347999999999999,"LINESTRING (8.9760254 47.7396496, 8.9760277 47.7396196, 8.9760444 47.7395918, 8.9760737 47.7395692, 8.9761124 47.7395542)",1,roundabout,
"[1013359833, 1001502343]",,Konstanzer Straße,residential,50,True,False,22.083,"LINESTRING (8.9760254 47.7396496, 8.9759289 47.7395922, 8.9758041 47.7395181)",1,,
"[180755850, 1017020291]",,Mettnaustraße,residential,50,True,False,23.386000000000003,"LINESTRING (8.9765521 47.7395277, 8.9763998 47.7395953, 8.9762938 47.7396462)",1,,
409182357,,,residential,50,True,False,3.286,"LINESTRING (8.9762938 47.7396462, 8.9762833 47.7396749)",1,roundabout,
179233430,,Fürstenbergstraße,residential,30,False,False,61.339,"LINESTRING (8.972392 47.7395784, 8.9724008 47.7390268)",,,
"[958899809, 179233435, 958900007]",,Markthallenstraße,residential,30,False,False,244.56799999999998,"LINESTRING (8.972392 47.7395784, 8.9723598 47.7395827, 8.9717408 47.7396657, 8.9716742 47.7396752, 8.9716353 47.7396719, 8.9716073 47.7396608, 8.9715457 47.7396225, 8.9714589 47.7395789, 8.9713862 47.7395773, 8.9712851 47.739584, 8.9711707 47.7396087, 8.9711057 47.7396223, 8.9709313 47.7396599, 8.9708406 47.7396759, 8.970809 47.7396803, 8.9707778 47.7396846, 8.9707005 47.7396894, 8.9706385 47.7397, 8.9701718 47.7397981, 8.9700752 47.7397923, 8.969962 47.7397699, 8.9698745 47.7397571, 8.9697776 47.7397608, 8.9693719 47.7398719, 8.9692781 47.7398966)",,,
958899809,,Markthallenstraße,residential,30,False,True,164.73300000000003,"LINESTRING (8.972392 47.7395784, 8.9728631 47.7395209, 8.9729539 47.7395117, 8.9730588 47.739501, 8.9731471 47.739492, 8.973297 47.7394799, 8.9737218 47.7394571, 8.9741015 47.7394515, 8.9743013 47.7394673, 8.9744265 47.7394892, 8.9745694 47.7395186)",,,
118832151,,Luisenplatz,residential,30,False,True,9.832,"LINESTRING (8.9723056 47.7372384, 8.9722379 47.7371626)",,,
"[198242800, 24340506, 24340502]",,"['Büchelmannstraße', 'Jakobstraße']",residential,30,False,False,329.59,"LINESTRING (8.9723056 47.7372384, 8.9723579 47.7372182, 8.9724841 47.7372047, 8.9726761 47.7371923, 8.9730246 47.7371583, 8.973483 47.7371136, 8.9741284 47.7370506, 8.9747737 47.7369877, 8.9754191 47.7369247, 8.975479 47.7369645, 8.9755269 47.7370056, 8.9755908 47.7370871, 8.9756291 47.7372066, 8.9757122 47.7375823, 8.9757142 47.7376367, 8.9756707 47.7377179)",,,2.5
118832151,,Luisenplatz,residential,30,False,False,147.19800000000004,"LINESTRING (8.9723056 47.7372384, 8.9723494 47.7372788, 8.9724859 47.7374046, 8.9725486 47.7374544, 8.9726269 47.7375056, 8.9727183 47.7375588, 8.9727552 47.7375795, 8.9728977 47.737654, 8.9730075 47.7377035, 8.9731111 47.7377425, 8.9732245 47.7377778, 8.9733475 47.7378076, 8.9734579 47.7378296, 8.9736906 47.7378657, 8.9737563 47.7378795, 8.9738204 47.7379002, 8.9738692 47.7379237, 8.973904 47.7379442)",,,
24150326,,Spitalstraße,residential,,False,True,51.722,"LINESTRING (8.9674515 47.7371605, 8.9672736 47.736711)",,,
"[155341476, 179212061]",,Güttinger Straße,residential,50,False,False,18.597,"LINESTRING (8.9747291 47.7393915, 8.974649 47.7394423, 8.9745694 47.7395186)","['2', '3']",,
1125141972,,Güttinger Straße,residential,50,True,False,14.701,"LINESTRING (8.9747291 47.7393915, 8.9747944 47.739316, 8.9748158 47.7392735)",1,,
1001670053,,Konstanzer Straße,residential,50,False,False,37.387,"LINESTRING (8.9754167 47.7393056, 8.9756389 47.7394246, 8.9758041 47.7395181)",2,,
1125141970,,Konstanzer Straße,residential,50,True,False,20.692,"LINESTRING (8.9754167 47.7393056, 8.9752994 47.7392928, 8.9752208 47.7392962, 8.9751453 47.7393121)",1,,
1001670053,,Konstanzer Straße,residential,50,False,True,37.387,"LINESTRING (8.9758041 47.7395181, 8.9756389 47.7394246, 8.9754167 47.7393056)",2,,
