osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,bridge,geometry,width,junction,access
60058398,An der Pfarrei,residential,False,False,104.63499999999999,,,,,"LINESTRING (14.0094876 53.6278765, 14.0094545 53.6275585, 14.0093746 53.6273816, 14.0091857 53.6272071, 14.0089183 53.6270379)",,,
55510685,Ueckerstraße,residential,False,True,10.611,,,,,"LINESTRING (14.008262 53.6281887, 14.0084197 53.6282077)",,,
55510685,Ueckerstraße,residential,False,False,79.292,,,,,"LINESTRING (14.008262 53.6281887, 14.0075677 53.6281972, 14.0070667 53.6282471)",,,
"[372012920, 60058396]",Friedenstraße,residential,False,False,149.33100000000002,,,,,"LINESTRING (14.008262 53.6281887, 14.0081892 53.6277768, 14.0081669 53.6277049, 14.0081447 53.6276334, 14.0081521 53.6275461, 14.0082205 53.6274295, 14.0083717 53.6273132, 14.0089183 53.6270379)",,,
60058398,An der Pfarrei,residential,False,False,52.55,,,,,"LINESTRING (14.0089183 53.6270379, 14.0086646 53.6268932, 14.0084193 53.6267894, 14.0082949 53.6267469)",,,
60058398,An der Pfarrei,residential,False,True,104.63499999999999,,,,,"LINESTRING (14.0089183 53.6270379, 14.0091857 53.6272071, 14.0093746 53.6273816, 14.0094545 53.6275585, 14.0094876 53.6278765)",,,
"[372012920, 60058396]",Friedenstraße,residential,False,True,149.33100000000002,,,,,"LINESTRING (14.0089183 53.6270379, 14.0083717 53.6273132, 14.0082205 53.6274295, 14.0081521 53.6275461, 14.0081447 53.6276334, 14.0081669 53.6277049, 14.0081892 53.6277768, 14.008262 53.6281887)",,,
1228717473,,tertiary,True,False,23.008,,,,,"LINESTRING (14.0111291 53.6335525, 14.0110664 53.6335343, 14.011016 53.6335057, 14.010983 53.6334692, 14.0109703 53.6334286, 14.0109793 53.6333875)",,roundabout,
"[30841900, 1229025557, 1231173655, 1229082140, 1229056574]",Bahnhofstraße,residential,False,True,152.45699999999997,,,,,"LINESTRING (14.0111291 53.6335525, 14.0111054 53.633584, 14.0110069 53.6337415, 14.0103862 53.6345108, 14.0103749 53.6345248, 14.0103079 53.6346012, 14.0102555 53.6346846, 14.0102119 53.6347659, 14.0101965 53.6348047)",,,
72136389,Verbindungsstraße,residential,False,False,144.90699999999998,,,,,"LINESTRING (14.0109793 53.6333875, 14.0109406 53.6333804, 14.0108571 53.6333641, 14.0106529 53.6333362, 14.0104074 53.6333054, 14.0102287 53.6332827, 14.0101244 53.6332722, 14.0100357 53.6332608, 14.0098738 53.6332117, 14.0091316 53.632957, 14.0089452 53.6329346)",,,
1228717472,,tertiary,True,False,19.94,,,,,"LINESTRING (14.0109793 53.6333875, 14.0110124 53.6333472, 14.0110662 53.6333157, 14.0111346 53.6332966, 14.0112098 53.6332919)",,roundabout,
384312741,Karlsfelder Straße,tertiary,False,True,56.874,,K 75,,,"LINESTRING (14.0113923 53.6334893, 14.0114679 53.6335077, 14.0115107 53.6335218, 14.0115717 53.6335433, 14.012123 53.6337595)",,,
1228717471,,tertiary,True,False,20.159,,,,,"LINESTRING (14.0113923 53.6334893, 14.0113446 53.6335247, 14.0112796 53.6335486, 14.0112049 53.6335582, 14.0111291 53.6335525)",,roundabout,
28375108,Pestalozzistraße,residential,False,False,20.794,,,,,"LINESTRING (14.0089452 53.6329346, 14.0089924 53.6327497)",,,
28375108,Pestalozzistraße,residential,False,True,132.205,,,,,"LINESTRING (14.0089452 53.6329346, 14.0086568 53.634036, 14.0086262 53.6341081)",,,
72136389,Verbindungsstraße,residential,False,True,144.90699999999995,,,,,"LINESTRING (14.0089452 53.6329346, 14.0091316 53.632957, 14.0098738 53.6332117, 14.0100357 53.6332608, 14.0101244 53.6332722, 14.0102287 53.6332827, 14.0104074 53.6333054, 14.0106529 53.6333362, 14.0108571 53.6333641, 14.0109406 53.6333804, 14.0109793 53.6333875)",,,
28375130,Königstraße,residential,False,True,73.071,,,,,"LINESTRING (14.0076322 53.6295934, 14.0074531 53.6302419)",,,
28375130,Königstraße,residential,False,False,29.021,,,,,"LINESTRING (14.0076322 53.6295934, 14.0076798 53.6294482, 14.0077368 53.6293403)",,,
57993234,Borkenstraße,residential,False,False,197.451,,,,,"LINESTRING (14.0076322 53.6295934, 14.0066586 53.6295245, 14.0064907 53.6295164, 14.0063117 53.6295089, 14.0062232 53.6295008, 14.0061581 53.6295038, 14.0060161 53.6295198, 14.0058312 53.629549, 14.005655 53.6295816, 14.005627 53.6295832, 14.0050322 53.6297136, 14.0047788 53.6298375)",,,
209335730,Pasewalker Straße,tertiary,False,False,21.701,2,,50,,"LINESTRING (14.0172495 53.6261033, 14.0171437 53.6262881)",,,
55512768,Ernst-Thälmann-Straße,residential,False,False,32.251999999999995,,,30,,"LINESTRING (14.0172495 53.6261033, 14.0173793 53.6261312, 14.0177094 53.626202)",,,
59967212,Am Tanger,residential,False,True,78.771,,,,,"LINESTRING (14.0155112 53.6260146, 14.0167028 53.626064)",,,
54882476,Ueckermünder Straße,residential,False,True,118.84500000000001,,,,,"LINESTRING (14.0113966 53.6315934, 14.0114493 53.6315918, 14.0116228 53.6315876, 14.0116981 53.6316015, 14.0117709 53.6316422, 14.0118089 53.6316945, 14.0118147 53.6318741, 14.011812 53.6322113, 14.0117961 53.6324658)",,,
"[1228856320, 55188525]",Bahnhofstraße,tertiary,False,False,124.236,,K 75,,,"LINESTRING (14.0113966 53.6315934, 14.0113501 53.6314048, 14.0112326 53.631148, 14.0111582 53.6309997, 14.0110735 53.6308308, 14.010892 53.6305192)",,,
55188525,Bahnhofstraße,tertiary,False,True,189.72499999999997,,K 75,,,"LINESTRING (14.0113966 53.6315934, 14.0114215 53.631867, 14.011405 53.6321585, 14.0114032 53.632243, 14.011382 53.6324857, 14.0113141 53.6328957, 14.0112956 53.6329809, 14.0112227 53.6332352, 14.0112098 53.6332919)",,,
54861543,Fritz-Reuter-Straße,residential,False,True,287.64799999999997,,,,,"LINESTRING (14.0129612 53.6325144, 14.0128961 53.6327705, 14.0128941 53.6328803, 14.0129345 53.6329523, 14.0129796 53.6329971, 14.0133336 53.6332446, 14.0136893 53.6334953, 14.0138133 53.633551, 14.0138623 53.6335731, 14.014027 53.6336196, 14.0142102 53.6336398, 14.0149263 53.6336245, 14.0155828 53.6336105, 14.0160013 53.6336064, 14.0160483 53.633606)",,,
111283535,Dornbergstraße,residential,False,False,77.01,,,,,"LINESTRING (14.0129612 53.6325144, 14.0118303 53.6324672, 14.0117961 53.6324658)",,,
111283535,Dornbergstraße,residential,False,True,199.21099999999996,,,,,"LINESTRING (14.0129612 53.6325144, 14.0134956 53.6325417, 14.0158114 53.6326686, 14.0158764 53.6326916, 14.0159084 53.6327145, 14.0159297 53.6327298)",,,
28375130,Königstraße,residential,False,False,37.033,,,,,"LINESTRING (14.0077368 53.6293403, 14.0079048 53.6290225)",,,
213189340,Königstraße,living_street,True,False,52.239,,,,,"LINESTRING (14.0077368 53.6293403, 14.0084317 53.6291147)",,,
28375130,Königstraße,residential,False,True,29.021,,,,,"LINESTRING (14.0077368 53.6293403, 14.0076798 53.6294482, 14.0076322 53.6295934)",,,
60058398,An der Pfarrei,residential,False,True,52.55,,,,,"LINESTRING (14.0082949 53.6267469, 14.0084193 53.6267894, 14.0086646 53.6268932, 14.0089183 53.6270379)",,,
23062223,Lindenstraße,secondary,False,True,125.719,,L 321,,,"LINESTRING (14.0043016 53.6291041, 14.0045181 53.6290625, 14.0059204 53.6287877, 14.005981 53.6287715, 14.0060919 53.6287252)",,,
853740959,,residential,False,True,87.41199999999999,,,,,"LINESTRING (14.0043016 53.6291041, 14.0043326 53.629149, 14.0047788 53.6298375)",,,
54861232,Hüttenwerkplatz,residential,False,True,69.593,,,,,"LINESTRING (14.0169844 53.6327056, 14.0159297 53.6327298)",,,
59965993,Hüttenwerkplatz,residential,False,True,9.378,,,,,"LINESTRING (14.0169844 53.6327056, 14.0171264 53.6327007)",,,
"[59965993, 266522114]",Hüttenwerkplatz,residential,False,False,284.54699999999997,,,,,"LINESTRING (14.0169844 53.6327056, 14.0169853 53.632714, 14.0170719 53.6335137, 14.0171459 53.6335822, 14.0173082 53.6336165, 14.0178001 53.6335839, 14.017904 53.6335023, 14.0178438 53.6327793, 14.0175835 53.6326968, 14.0171772 53.6326996, 14.0171264 53.6327007)",,,
23062223,Lindenstraße,secondary,False,False,125.719,,L 321,,,"LINESTRING (14.0060919 53.6287252, 14.005981 53.6287715, 14.0059204 53.6287877, 14.0045181 53.6290625, 14.0043016 53.6291041)",,,
262116413,Breite Straße,secondary,False,True,125.142,,L 32,,,"LINESTRING (14.0060919 53.6287252, 14.0062068 53.6287145, 14.0062273 53.6287149, 14.0062815 53.6287161, 14.0065807 53.6287477, 14.0079048 53.6290225)",,,
359613280,Wilhelmstraße,secondary,False,True,18.027,,L 32,,,"LINESTRING (14.0060919 53.6287252, 14.0060305 53.6286387, 14.0060137 53.628615, 14.0059757 53.6285789)",,,
57993240,Wiesenstraße,residential,False,False,6.479,,,,,"LINESTRING (14.0061625 53.6284017, 14.006199 53.6283476)",,,
55510685,Ueckerstraße,residential,False,True,63.196,,,,,"LINESTRING (14.0061625 53.6284017, 14.0062349 53.6284133, 14.006305 53.6284128, 14.0063885 53.6284028, 14.0066312 53.6283576, 14.0070667 53.6282471)",,,
57993240,Wiesenstraße,residential,False,True,23.604999999999997,,,,,"LINESTRING (14.0061625 53.6284017, 14.0061015 53.6284921, 14.0060545 53.6285324, 14.0059757 53.6285789)",,,
57993240,Wiesenstraße,residential,False,False,23.605,,,,,"LINESTRING (14.0059757 53.6285789, 14.0060545 53.6285324, 14.0061015 53.6284921, 14.0061625 53.6284017)",,,
359613280,Wilhelmstraße,secondary,False,False,18.027,,L 32,,,"LINESTRING (14.0059757 53.6285789, 14.0060137 53.628615, 14.0060305 53.6286387, 14.0060919 53.6287252)",,,
1136142925,,unclassified,False,True,85.68599999999999,,,,,"LINESTRING (14.0042956 53.6276856, 14.0050621 53.6278361, 14.0051845 53.6279434, 14.0054533 53.6279735)",,,
