osmid,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,lanes,ref,width
"[31382753, 51451194]",Jägersberg,residential,False,False,181.741,"LINESTRING (11.2520797 49.6444422, 11.2518705 49.6444766, 11.2516631 49.6445639, 11.2514657 49.6446773, 11.2512852 49.6448554, 11.2509971 49.645122, 11.2508972 49.6452893, 11.2507331 49.6455855, 11.2506314 49.6456284, 11.2505677 49.645661)",,,,,
"[155164850, 62170219, 47215068]",Jägersberg,residential,False,False,165.76200000000003,"LINESTRING (11.2520797 49.6444422, 11.2520885 49.6444869, 11.2525915 49.6445771, 11.2529072 49.6446439, 11.2530268 49.6446356, 11.2532366 49.6446641, 11.2537397 49.6447537, 11.2539988 49.6448012, 11.2542482 49.644828)",,,,,
83827263,Am Michelsberg,residential,False,True,7.979,"LINESTRING (11.2503907 49.6479099, 11.2503021 49.647953)",30,,1,,
"[51445841, 62170210, 813333198]",Am Michelsberg,residential,False,"[False, True]",299.38000000000005,"LINESTRING (11.2503907 49.6479099, 11.2505516 49.6478422, 11.250624 49.647788, 11.2506841 49.6476959, 11.2507979 49.6474983, 11.2510436 49.6471795, 11.2513104 49.6468021, 11.2515458 49.6464891, 11.2516924 49.6463037, 11.2518396 49.6461512, 11.2520932 49.6459777, 11.2521323 49.6459328, 11.2517563 49.6458122, 11.251716 49.6458115, 11.2516721 49.6458298, 11.25161 49.6458687)","['20', '30']",,1,,
201273539,,residential,False,True,230.49900000000002,"LINESTRING (11.2503907 49.6479099, 11.2503886 49.647816, 11.250398 49.6476257, 11.2504115 49.6474371, 11.2504061 49.6473002, 11.250353 49.6471258, 11.2503313 49.6469822, 11.2503551 49.6467917, 11.250376 49.6465219, 11.2504056 49.6464116, 11.2504441 49.6462347, 11.2504611 49.6458459)",,,,,
28171552,Lärchenstraße,residential,False,False,55.462,"LINESTRING (11.2446529 49.6486331, 11.2452022 49.6482834)",,,,,
34589551,Kasberger Straße,tertiary,False,False,113.523,"LINESTRING (11.2446529 49.6486331, 11.2441514 49.6487147, 11.2436256 49.6487955, 11.2431172 49.648864)",30,,2,FO 14,
34589551,Kasberger Straße,tertiary,False,True,101.154,"LINESTRING (11.2446529 49.6486331, 11.2448309 49.6486064, 11.2451869 49.6485529, 11.2458738 49.6484589, 11.2460171 49.6484211)",30,,2,FO 14,
"[281423018, 1183743315, 51442741]",Am Michelsberg,residential,False,"[False, True]",199.997,"LINESTRING (11.2526098 49.6448748, 11.253184 49.6449094, 11.2534829 49.6449717, 11.2539241 49.6450789, 11.2543017 49.6451533, 11.2547334 49.6452244, 11.2551128 49.6454343, 11.2551878 49.6454444)",,,,,
"[51445841, 62170210, 813333198]",Am Michelsberg,residential,False,"[False, True]",299.38,"LINESTRING (11.25161 49.6458687, 11.2516721 49.6458298, 11.251716 49.6458115, 11.2517563 49.6458122, 11.2521323 49.6459328, 11.2520932 49.6459777, 11.2518396 49.6461512, 11.2516924 49.6463037, 11.2515458 49.6464891, 11.2513104 49.6468021, 11.2510436 49.6471795, 11.2507979 49.6474983, 11.2506841 49.6476959, 11.250624 49.647788, 11.2505516 49.6478422, 11.2503907 49.6479099)","['20', '30']",,1,,
68815525,,residential,False,True,39.97,"LINESTRING (11.2485512 49.6469787, 11.2484847 49.6468126, 11.2483989 49.6467064, 11.2483093 49.6466709)",,,,,
111797753,Bayreuther Straße,residential,False,False,18.298,"LINESTRING (11.2517501 49.6443087, 11.2514965 49.6442981)",,,,,
23422182,Jägersberg,residential,False,False,31.252000000000002,"LINESTRING (11.2517501 49.6443087, 11.2517496 49.6443521, 11.2519111 49.6443723, 11.2520141 49.6444033, 11.2520797 49.6444422)",,,,,
47215064,Bayreuther Straße,residential,False,True,166.048,"LINESTRING (11.2517501 49.6443087, 11.2520485 49.6443379, 11.2525292 49.6443784, 11.2526289 49.6443952, 11.2529757 49.6444486, 11.2533805 49.6445172, 11.2536571 49.6445823, 11.2539875 49.6446518)",,,,,
111797753,Bayreuther Straße,residential,False,True,18.298,"LINESTRING (11.2514965 49.6442981, 11.2517501 49.6443087)",,,,,
23422285,Friedhofgasse,residential,False,True,57.95099999999999,"LINESTRING (11.2514965 49.6442981, 11.2515143 49.6440022, 11.2515492 49.6437783)",,,,,
47215066,Bayreuther Straße,residential,False,False,63.126,"LINESTRING (11.2514965 49.6442981, 11.2511975 49.6443635, 11.2508617 49.6444959, 11.250714 49.6445477)",,,,,
28171552,Lärchenstraße,residential,False,False,62.485,"LINESTRING (11.2465257 49.6470175, 11.2464844 49.6464562)",,,,,
28171552,Lärchenstraße,residential,False,True,192.356,"LINESTRING (11.2465257 49.6470175, 11.2464809 49.6475349, 11.2463971 49.6478528, 11.2461913 49.6479639, 11.2452022 49.6482834)",,,,,
107941032,Buchenstraße,residential,False,True,126.64399999999999,"LINESTRING (11.2465257 49.6470175, 11.2463227 49.647092, 11.2449624 49.6475393)",30,,,,
31384820,Eichenweg,residential,False,False,35.324,"LINESTRING (11.243941 49.6478817, 11.2440636 49.6481893)",,,,,
107941032,Buchenstraße,residential,False,False,82.809,"LINESTRING (11.243941 49.6478817, 11.2449624 49.6475393)",30,,,,
107941032,Buchenstraße,residential,False,True,76.43,"LINESTRING (11.243941 49.6478817, 11.2430065 49.6482078)",30,,,,
"[24744456, 31384820]",Eichenweg,residential,False,"[False, True]",179.088,"LINESTRING (11.243941 49.6478817, 11.2439263 49.6478448, 11.2437203 49.6472835, 11.243593 49.647029, 11.244653 49.6467862)",,,,,
"[202818902, 122372758]",Am Schelmberg,residential,False,False,104.289,"LINESTRING (11.2467306 49.6488432, 11.2467253 49.6489084, 11.2467655 49.6491656, 11.2467014 49.6494204, 11.2466904 49.6494643, 11.2465724 49.6495338, 11.2462827 49.6496241)",,,,,
150337956,Am Schelmberg,residential,False,True,203.08599999999998,"LINESTRING (11.2467306 49.6488432, 11.2466684 49.648884, 11.2465967 49.6489181, 11.246427 49.648971, 11.245454 49.649146, 11.24502 49.649243, 11.2446519 49.649342, 11.244344 49.6494429, 11.244193 49.6495656)",,,,,
202818903,Am Schelmberg,residential,False,False,83.061,"LINESTRING (11.2467306 49.6488432, 11.2467322 49.6487862, 11.2466959 49.648736, 11.2465209 49.648685, 11.246184 49.6486149, 11.246012 49.648564, 11.2459739 49.648521, 11.245965 49.648481, 11.2460171 49.6484211)",,,,,
"[122372758, 202818902]",Am Schelmberg,residential,False,True,104.289,"LINESTRING (11.2462827 49.6496241, 11.2465724 49.6495338, 11.2466904 49.6494643, 11.2467014 49.6494204, 11.2467655 49.6491656, 11.2467253 49.6489084, 11.2467306 49.6488432)",,,,,
122431178,Lindengasse,residential,False,True,10.038,"LINESTRING (11.2477491 49.6462676, 11.2477788 49.6463558)",,,,,
23030374,Kasberger Straße,tertiary,False,True,8.959,"LINESTRING (11.2482547 49.6467433, 11.2483093 49.6466709)",30,,2,FO 14,
23030374,Kasberger Straße,tertiary,False,False,31.436,"LINESTRING (11.2482547 49.6467433, 11.2482464 49.6467589, 11.2481392 49.6470159)",30,,2,FO 14,
122431179,Lindengasse,residential,False,True,56.915,"LINESTRING (11.2482547 49.6467433, 11.24802 49.6465715, 11.2479583 49.646436, 11.2477788 49.6463558)",,,,,
122431178,Lindengasse,residential,False,False,15.111,"LINESTRING (11.2476125 49.6464387, 11.2477788 49.6463558)",,,,,
202818905,Hubertusstraße,residential,False,False,77.083,"LINESTRING (11.2476125 49.6464387, 11.2478169 49.646707, 11.2479374 49.6469274, 11.248018 49.6469795, 11.2481392 49.6470159)",,,,,
"[202818905, 34589556]",Hubertusstraße,residential,False,True,183.757,"LINESTRING (11.2476125 49.6464387, 11.2474703 49.6462513, 11.247204 49.645874, 11.246927 49.6455239, 11.2467359 49.64539, 11.2465359 49.6453209, 11.2462914 49.6452423, 11.2461773 49.6451357)",,,,,
122431178,Lindengasse,residential,False,False,10.038,"LINESTRING (11.2477788 49.6463558, 11.2477491 49.6462676)",,,,,
122431178,Lindengasse,residential,False,True,15.111,"LINESTRING (11.2477788 49.6463558, 11.2476125 49.6464387)",,,,,
122431179,Lindengasse,residential,False,False,56.915,"LINESTRING (11.2477788 49.6463558, 11.2479583 49.646436, 11.24802 49.6465715, 11.2482547 49.6467433)",,,,,
23415712,Guttenburger Straße,tertiary,False,False,21.244,"LINESTRING (11.2431429 49.6429189, 11.2434173 49.6428487)",,,2,FO 28,
23415712,Guttenburger Straße,tertiary,False,True,30.97,"LINESTRING (11.2431429 49.6429189, 11.2427142 49.6429415)",,,2,FO 28,
34589558,Jahnstraße,residential,False,True,185.04,"LINESTRING (11.2431429 49.6429189, 11.2434698 49.642909, 11.2438915 49.6429866, 11.244759 49.6432459, 11.2450556 49.6434152, 11.2452673 49.6436748)",,,,,
62170224,Bayreuther Straße,residential,False,True,23.434,"LINESTRING (11.2549365 49.644402, 11.2546446 49.6444952)",30,,,,
"[298619914, 30214861, 31382534]",Nürnberger Straße,primary,False,True,282.66499999999996,"LINESTRING (11.2549365 49.644402, 11.2548883 49.644321, 11.2548721 49.6442948, 11.2545846 49.6437812, 11.2544298 49.6434871, 11.2537861 49.6421867, 11.2536327 49.642008)",50,,"['2', '3']",B 2,
62170224,Bayreuther Straße,residential,False,False,23.434,"LINESTRING (11.2546446 49.6444952, 11.2549365 49.644402)",30,,,,
30214858,Bayreuther Straße,residential,False,False,51.28,"LINESTRING (11.2546446 49.6444952, 11.2545694 49.6445302, 11.2544627 49.6445746, 11.2543141 49.6446153, 11.2539875 49.6446518)",30,,,,
44822026,Reuthgasse,residential,False,False,274.034,"LINESTRING (11.2546446 49.6444952, 11.254544 49.6443325, 11.254505 49.6442729, 11.2544182 49.6441488, 11.2542331 49.6438389, 11.2540337 49.6434803, 11.2539156 49.6433173, 11.2537043 49.6429915, 11.2534976 49.6422569, 11.2534624 49.642188, 11.2534512 49.6421671)",,,,,6
160835744,Am Michelsberg,residential,False,True,68.326,"LINESTRING (11.2504611 49.6458459, 11.25012 49.6464193)",,,,,
"[44833661, 44833662]",Am Michelsberg,residential,False,True,22.009999999999998,"LINESTRING (11.2504611 49.6458459, 11.2505034 49.6457924, 11.2505677 49.645661)",,,,,
201273539,,residential,False,False,230.499,"LINESTRING (11.2504611 49.6458459, 11.2504441 49.6462347, 11.2504056 49.6464116, 11.250376 49.6465219, 11.2503551 49.6467917, 11.2503313 49.6469822, 11.250353 49.6471258, 11.2504061 49.6473002, 11.2504115 49.6474371, 11.250398 49.6476257, 11.2503886 49.647816, 11.2503907 49.6479099)",,,,,
"[1183743313, 47215061, 200796063]",Bayreuther Straße,residential,False,True,97.169,"LINESTRING (11.2551878 49.6454444, 11.2549179 49.6452357, 11.2548052 49.6451488, 11.2547006 49.6450714, 11.2545119 49.6449319, 11.2542482 49.644828)",,,,,
"[281423018, 1183743315, 51442741]",Am Michelsberg,residential,False,"[False, True]",199.997,"LINESTRING (11.2551878 49.6454444, 11.2551128 49.6454343, 11.2547334 49.6452244, 11.2543017 49.6451533, 11.2539241 49.6450789, 11.2534829 49.6449717, 11.253184 49.6449094, 11.2526098 49.6448748)",,,,,
23415922,Ritter-Wirnt-Straße,residential,False,False,229.76000000000002,"LINESTRING (11.2429902 49.644616, 11.24304 49.6447423, 11.2431912 49.6450497, 11.2429651 49.6450797, 11.2426703 49.6451082, 11.2423877 49.645126, 11.2423768 49.6451267, 11.2420191 49.6444634, 11.24188 49.6441495, 11.241864 49.6440998)",30,,2,,
34589558,Jahnstraße,residential,False,True,69.691,"LINESTRING (11.2457445 49.6445751, 11.2461773 49.6451357)",,,,,
572873235,Jahnstraße,residential,False,True,110.093,"LINESTRING (11.2457445 49.6445751, 11.2442763 49.6448516)",30,,,,
34589558,Jahnstraße,residential,False,False,105.844,"LINESTRING (11.2457445 49.6445751, 11.2454256 49.6439632, 11.2452673 49.6436748)",,,,,
813333200,Am Michelsberg,residential,False,False,26.221,"LINESTRING (11.2500931 49.6481402, 11.2502077 49.6479997, 11.2503021 49.647953)",30,,1,,
837371580,,residential,False,True,166.91799999999998,"LINESTRING (11.2483277 49.642688, 11.2481607 49.6427538, 11.2475582 49.6428882, 11.2469986 49.6430036, 11.2467977 49.6430299, 11.2465834 49.6430343, 11.2465134 49.6430299, 11.2463577 49.6429846, 11.2463148 49.6429744, 11.2462201 49.6429803, 11.2461481 49.6430223)",,,,,
23415714,Teufelstischweg,residential,False,True,47.828,"LINESTRING (11.2461481 49.6430223, 11.2463103 49.6431329, 11.2464407 49.6432772, 11.2464796 49.6433847)",,,,,
837371580,,residential,False,False,166.91799999999998,"LINESTRING (11.2461481 49.6430223, 11.2462201 49.6429803, 11.2463148 49.6429744, 11.2463577 49.6429846, 11.2465134 49.6430299, 11.2465834 49.6430343, 11.2467977 49.6430299, 11.2469986 49.6430036, 11.2475582 49.6428882, 11.2481607 49.6427538, 11.2483277 49.642688)",,,,,
23415397,Schloßgarten,residential,False,True,69.251,"LINESTRING (11.2501958 49.6433771, 11.2495678 49.6434308, 11.2492473 49.6434769)",,,,,
23030785,Pestalozzistraße,residential,False,False,45.769,"LINESTRING (11.2423579 49.6466573, 11.2420931 49.6462831)",,,,,
1125618073,Pestalozzistraße,residential,False,False,39.581,"LINESTRING (11.2423579 49.6466573, 11.2418313 49.6467595)",,,,,
23030785,Pestalozzistraße,residential,False,True,179.025,"LINESTRING (11.2423579 49.6466573, 11.2426682 49.6472006, 11.2430065 49.6482078)",,,,,
23415711,Am Pinsel,residential,False,True,74.004,"LINESTRING (11.2483496 49.643148, 11.2484418 49.6431633, 11.2485019 49.6431911, 11.2486124 49.643288, 11.2489226 49.6435597, 11.249004 49.643642)",,,,,
1020240743,,living_street,False,True,21.55,"LINESTRING (11.2496259 49.6450495, 11.2496163 49.6448558)",,,,,
1125618073,Pestalozzistraße,residential,False,True,39.581,"LINESTRING (11.2418313 49.6467595, 11.2423579 49.6466573)",,,,,
"[44833661, 44833662]",Am Michelsberg,residential,False,False,22.009999999999998,"LINESTRING (11.2505677 49.645661, 11.2505034 49.6457924, 11.2504611 49.6458459)",,,,,
44833661,Am Michelsberg,residential,False,True,127.80400000000002,"LINESTRING (11.2505677 49.645661, 11.2505907 49.6456139, 11.2507231 49.645268, 11.2507449 49.6450058, 11.2508185 49.6448623, 11.2508361 49.6447981, 11.2508195 49.6447134, 11.2507639 49.6446239, 11.250714 49.6445477)",,,,,
"[31382753, 51451194]",Jägersberg,residential,False,True,181.741,"LINESTRING (11.2505677 49.645661, 11.2506314 49.6456284, 11.2507331 49.6455855, 11.2508972 49.6452893, 11.2509971 49.645122, 11.2512852 49.6448554, 11.2514657 49.6446773, 11.2516631 49.6445639, 11.2518705 49.6444766, 11.2520797 49.6444422)",,,,,
