osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,tunnel
114452571,,Mauspfad,residential,,False,True,36.092,"LINESTRING (6.6358928 49.9399476, 6.6363089 49.9397642)",,
114108476,,Staudengraben,residential,,False,True,408.9419999999999,"LINESTRING (6.6358928 49.9399476, 6.6350628 49.9403191, 6.634352 49.9408247, 6.6341742 49.9408464, 6.6340424 49.9407942, 6.6334829 49.9405362, 6.633124 49.9401943, 6.6327806 49.9396074, 6.6325474 49.9392139, 6.6324884 49.9391121, 6.6324914 49.9389955)",,
114452571,,Mauspfad,residential,,False,False,36.092,"LINESTRING (6.6363089 49.9397642, 6.6358928 49.9399476)",,
"[114452571, 1042677004]",,Mauspfad,residential,,False,True,187.70400000000004,"LINESTRING (6.6363089 49.9397642, 6.6370831 49.9393375, 6.6375036 49.9390681, 6.6372548 49.9388748, 6.6371385 49.9387873, 6.6370717 49.9387132, 6.636976 49.938637, 6.6368365 49.9385921)",,
"[138975155, 1042675940]",,,residential,,False,True,88.57000000000001,"LINESTRING (6.6443026 49.9393546, 6.6448081 49.9386942, 6.6448496 49.9386401)",,
"[114110585, 1265265837]",L 39,Kapellenstraße,secondary,"['50', '30']",False,True,433.79900000000004,"LINESTRING (6.6448496 49.9386401, 6.6445079 49.938526, 6.6443432 49.9384756, 6.6436022 49.9382489, 6.6434817 49.9382121, 6.643431 49.9381932, 6.6431928 49.9381047, 6.6427186 49.9379284, 6.6426595 49.9379087, 6.6423643 49.9378101, 6.6418747 49.9376466, 6.6415307 49.9375317, 6.6412803 49.9374481, 6.6408904 49.9373178, 6.6403233 49.9370633, 6.6396127 49.9366995)",,
"[138975155, 1042675940]",,,residential,,False,False,88.57000000000001,"LINESTRING (6.6448496 49.9386401, 6.6448081 49.9386942, 6.6443026 49.9393546)",,
114431626,,Auwer Weg,living_street,,False,True,24.623,"LINESTRING (6.6360901 49.9326397, 6.6363748 49.932764)",,
203382452,,Auwer Weg,living_street,,False,True,66.557,"LINESTRING (6.6360901 49.9326397, 6.6366941 49.9321846)",,
114431626,,Auwer Weg,living_street,,False,False,172.57799999999997,"LINESTRING (6.6360901 49.9326397, 6.6359027 49.9325292, 6.6354414 49.9322115, 6.6348922 49.9318369, 6.6347507 49.9317023, 6.6347002 49.9315731, 6.6347067 49.9314304)",,
114107490,,Altstraße,residential,,False,False,8.857,"LINESTRING (6.6391726 49.9334155, 6.6392559 49.9334744)",,
114106693,,Pastor-München-Straße,living_street,,False,True,177.68900000000002,"LINESTRING (6.6391726 49.9334155, 6.6389821 49.9334344, 6.6382827 49.9331323, 6.6388634 49.9326519, 6.6390912 49.9324808, 6.6392417 49.9324678)",,
114107490,,Altstraße,residential,,False,True,72.087,"LINESTRING (6.6391726 49.9334155, 6.6391783 49.9332604, 6.6392263 49.9331552, 6.6395747 49.9328441)",,
1042675941,L 39,Kapellenstraße,secondary,30,False,True,8.005,"LINESTRING (6.6374462 49.9361457, 6.6373384 49.9361265)",,
205752217,,Strunksecken,residential,,False,False,55.064,"LINESTRING (6.6374462 49.9361457, 6.6374105 49.9362112, 6.6372608 49.9363649, 6.6372632 49.9363936, 6.6373752 49.9364369, 6.6375497 49.9365054)",,
1042675941,L 39,Kapellenstraße,secondary,30,False,False,30.243000000000002,"LINESTRING (6.6374462 49.9361457, 6.637661 49.9361969, 6.6378539 49.9362069)",,
114108650,,Mühlenberg,residential,50,False,True,10.856,"LINESTRING (6.6324914 49.9389955, 6.6323612 49.9390456)",,
114108476,,Staudengraben,residential,,False,False,408.942,"LINESTRING (6.6324914 49.9389955, 6.6324884 49.9391121, 6.6325474 49.9392139, 6.6327806 49.9396074, 6.633124 49.9401943, 6.6334829 49.9405362, 6.6340424 49.9407942, 6.6341742 49.9408464, 6.634352 49.9408247, 6.6350628 49.9403191, 6.6358928 49.9399476)",,
114108650,,Mühlenberg,residential,50,False,False,140.94400000000002,"LINESTRING (6.6324914 49.9389955, 6.6325995 49.9389654, 6.6327424 49.9389598, 6.6330371 49.9389689, 6.6333314 49.9388921, 6.63337 49.9388786, 6.6333905 49.9388453, 6.6336269 49.9387832, 6.6337825 49.9387175, 6.6342843 49.9385651)",,
469416046,,Strunksecken,residential,,False,False,36.468,"LINESTRING (6.6375497 49.9365054, 6.637322 49.9367988)",,
205752217,,Strunksecken,residential,,False,False,40.335,"LINESTRING (6.6375497 49.9365054, 6.6376356 49.9364553, 6.6378348 49.93626, 6.6378539 49.9362069)",,
205752217,,Strunksecken,residential,,False,True,55.06400000000001,"LINESTRING (6.6375497 49.9365054, 6.6373752 49.9364369, 6.6372632 49.9363936, 6.6372608 49.9363649, 6.6374105 49.9362112, 6.6374462 49.9361457)",,
114113262,,Trierer Straße,living_street,,False,False,36.979,"LINESTRING (6.6395181 49.9350952, 6.6398061 49.9348191)",,
1041881502,,Hühnergarten,residential,,False,True,3.901,"LINESTRING (6.6395181 49.9350952, 6.639473 49.9350755)",,
114113392,,Hühnergarten,living_street,,False,False,168.644,"LINESTRING (6.6395181 49.9350952, 6.6403579 49.9354711, 6.640197 49.9358196, 6.640036 49.936168, 6.6400229 49.9361959, 6.6400048 49.9362973)",,
"[114449287, 114113357, 1041881503]",,"['Am Markt', 'Kirchstraße']","['living_street', 'residential']",,False,False,164.796,"LINESTRING (6.6379271 49.9357016, 6.6381406 49.935502, 6.6384918 49.935171, 6.6386484 49.9350129, 6.638785 49.9348751, 6.6389969 49.934924, 6.639188 49.9349975, 6.6393271 49.9350286, 6.639473 49.9350755)",,
114113357,,Kirchstraße,living_street,,False,True,24.307000000000002,"LINESTRING (6.6379271 49.9357016, 6.637859 49.9357556, 6.6376959 49.9358614)",,
"[531801552, 531801550, 253385495]",,Neustraße,living_street,,False,False,85.118,"LINESTRING (6.6379271 49.9357016, 6.637981 49.9357222, 6.6381017 49.9357699, 6.6381075 49.9357721, 6.6381773 49.9357881, 6.6390039 49.9360239)",,building_passage
"[114452571, 1042677004]",,Mauspfad,residential,,False,False,187.704,"LINESTRING (6.6368365 49.9385921, 6.636976 49.938637, 6.6370717 49.9387132, 6.6371385 49.9387873, 6.6372548 49.9388748, 6.6375036 49.9390681, 6.6370831 49.9393375, 6.6363089 49.9397642)",,
114434682,,Schwester- Theodarda- Weg,living_street,,False,False,229.43099999999998,"LINESTRING (6.6381535 49.9380914, 6.6380944 49.9379913, 6.6379013 49.9378739, 6.6377297 49.9377583, 6.6377538 49.9376599, 6.637837 49.9374821, 6.637799 49.9374139, 6.637449 49.9372792, 6.6368024 49.9370423, 6.6364136 49.9368955, 6.6360918 49.936782)",,
1124389548,,Merscheider Weg,residential,,False,False,12.887,"LINESTRING (6.6430315 49.9361093, 6.6432069 49.9361355)",,
114111319,,Hachtstraße,residential,,False,True,278.972,"LINESTRING (6.6430315 49.9361093, 6.642927 49.9359558, 6.6424752 49.9357125, 6.6419539 49.935429, 6.641514 49.9352567, 6.6410819 49.9351472, 6.6407426 49.9350866, 6.6404269 49.9350374, 6.6401258 49.9349447, 6.639924 49.9348772, 6.6398061 49.9348191)",,
"[924810802, 114110854, 924810959]",,Merscheider Weg,residential,,False,True,219.26500000000001,"LINESTRING (6.6430315 49.9361093, 6.6429082 49.9361174, 6.6427868 49.9361194, 6.6423287 49.9361187, 6.64206 49.9361183, 6.6412447 49.9361103, 6.6406267 49.9361766, 6.6400048 49.9362973)",,
114431626,,Auwer Weg,living_street,,False,False,54.71,"LINESTRING (6.6347067 49.9314304, 6.6347548 49.9313107, 6.6348524 49.9312004, 6.6351142 49.9310275)",,
114431626,,Auwer Weg,living_street,,False,True,172.578,"LINESTRING (6.6347067 49.9314304, 6.6347002 49.9315731, 6.6347507 49.9317023, 6.6348922 49.9318369, 6.6354414 49.9322115, 6.6359027 49.9325292, 6.6360901 49.9326397)",,
254013284,,Echternacher Weg,living_street,,False,True,32.259,"LINESTRING (6.6347067 49.9314304, 6.6345915 49.9313825, 6.634358 49.9312478)",,
254013284,,Echternacher Weg,living_street,,False,False,32.259,"LINESTRING (6.634358 49.9312478, 6.6345915 49.9313825, 6.6347067 49.9314304)",,
469416046,,Strunksecken,residential,,False,True,36.468,"LINESTRING (6.637322 49.9367988, 6.6375497 49.9365054)",,
114104673,,Schönfelder Weg,residential,,False,True,6.635,"LINESTRING (6.6447325 49.9328406, 6.64475 49.9328992)",,
