osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,ref,bridge,maxspeed
"[27717088, 262842496, 262842495]",Ottmaringer Straße,residential,False,False,105.322,"LINESTRING (11.477996 49.0394238, 11.478082 49.0393476, 11.4781368 49.0392856, 11.4783487 49.039072, 11.4784686 49.0389829, 11.478599 49.0389123, 11.4787971 49.0388636, 11.4789516 49.0388426, 11.4790325 49.0388318)",,,,,
"[511995363, 973449669, 973449670]",,tertiary,False,True,114.54499999999999,"LINESTRING (11.477996 49.0394238, 11.477627 49.0392781, 11.4774485 49.0392154, 11.4768533 49.0390232, 11.4766434 49.0389071)",,,EI 21,,50
"[509888865, 324057049]","['Neumarkter Straße', 'An der Sulz']",residential,False,True,95.74,"LINESTRING (11.4706638 49.0381021, 11.4710115 49.0377916, 11.4708507 49.0375785, 11.4707043 49.037446, 11.4706597 49.0373775)",,,,,
27740096,An der Sulz,residential,False,False,118.21600000000001,"LINESTRING (11.4701682 49.038502, 11.4695534 49.0383951, 11.4695388 49.0383923, 11.4686059 49.038217)",,,,,
4743227,Utzmühlstraße,residential,False,True,108.458,"LINESTRING (11.4686059 49.038217, 11.4689844 49.0372737)",,,,,
4743227,Utzmühlstraße,residential,False,False,69.119,"LINESTRING (11.4686059 49.038217, 11.4684811 49.0384514, 11.4683558 49.0386651, 11.468251 49.0387921)",,,,,
27717112,Hans-Schöpf-Straße,residential,False,True,134.922,"LINESTRING (11.4686059 49.038217, 11.4671678 49.0379552, 11.466823 49.0378911)",,,,,
27740096,An der Sulz,residential,False,True,118.21600000000001,"LINESTRING (11.4686059 49.038217, 11.4695388 49.0383923, 11.4695534 49.0383951, 11.4701682 49.038502)",,,,,
27717113,Sichelbergstraße,residential,False,False,63.521,"LINESTRING (11.468251 49.0387921, 11.4674252 49.0386097)",,,,,
4743227,Utzmühlstraße,residential,False,False,84.15199999999999,"LINESTRING (11.468251 49.0387921, 11.4681639 49.038939, 11.467986 49.0391215, 11.4676226 49.0394209)",,,,,
4743227,Utzmühlstraße,residential,False,True,69.119,"LINESTRING (11.468251 49.0387921, 11.4683558 49.0386651, 11.4684811 49.0384514, 11.4686059 49.038217)",,,,,
8050467,Sandstraße,residential,False,False,130.197,"LINESTRING (11.4716617 49.0325749, 11.4707686 49.0322188, 11.4705651 49.0321338, 11.470144 49.0319579)",,,,,30
27741013,Seestraße,residential,False,False,139.816,"LINESTRING (11.4716617 49.0325749, 11.4716497 49.0324994, 11.4715365 49.0322682, 11.4713711 49.0318232, 11.4713564 49.0315719, 11.4713758 49.0313431)",,,,,
969268572,Sandstraße,residential,False,True,91.792,"LINESTRING (11.4716617 49.0325749, 11.472205 49.03279, 11.4727483 49.0329918)",,,,,30
27741019,Taubenweg,residential,False,False,22.298,"LINESTRING (11.4713758 49.0313431, 11.4716445 49.0314389)",,,,,
27741013,Seestraße,residential,False,False,35.882999999999996,"LINESTRING (11.4713758 49.0313431, 11.4713361 49.0312154, 11.4711979 49.0310457)",,,,,
27741013,Seestraße,residential,False,True,139.816,"LINESTRING (11.4713758 49.0313431, 11.4713564 49.0315719, 11.4713711 49.0318232, 11.4715365 49.0322682, 11.4716497 49.0324994, 11.4716617 49.0325749)",,,,,
27741013,Seestraße,residential,False,True,35.882999999999996,"LINESTRING (11.4711979 49.0310457, 11.4713361 49.0312154, 11.4713758 49.0313431)",,,,,
509654429,Taubenweg,residential,False,True,75.446,"LINESTRING (11.4724956 49.0318239, 11.4724211 49.0317803, 11.4716445 49.0314389)",,,,,
27741019,Taubenweg,residential,False,True,22.298,"LINESTRING (11.4716445 49.0314389, 11.4713758 49.0313431)",,,,,
509654429,Taubenweg,residential,False,False,75.446,"LINESTRING (11.4716445 49.0314389, 11.4724211 49.0317803, 11.4724956 49.0318239)",,,,,
24036741,Mittelmühlweg,residential,False,True,18.878,"LINESTRING (11.4770352 49.0355346, 11.4770675 49.0355303, 11.4772921 49.0355138)",,,,,
"[165899330, 27741037, 165899315, 865841843, 165899316]",Hans-Weckler-Anlage,residential,False,"[False, True]",130.492,"LINESTRING (11.4770352 49.0355346, 11.4768956 49.0355026, 11.4767015 49.0354248, 11.4765177 49.0353437, 11.4764597 49.0353145, 11.4762512 49.0352125, 11.4760383 49.035156, 11.4757649 49.0351085, 11.4754972 49.0350726, 11.4754232 49.0350742)",,,,yes,
261819383,Mittelmühlweg,residential,False,False,63.86200000000001,"LINESTRING (11.4770352 49.0355346, 11.4768911 49.035663, 11.4766004 49.035826, 11.4766047 49.0358894, 11.4765459 49.0359824)",,,,,
27744866,Lämmerbergstraße,residential,False,True,81.673,"LINESTRING (11.4679039 49.0374019, 11.4680718 49.0373284, 11.4688654 49.0372671, 11.4689844 49.0372737)",,,,,
"[35262811, 27740100, 27740099]",Neumarkter Straße,tertiary,False,False,212.64100000000002,"LINESTRING (11.4709933 49.0370012, 11.4709384 49.0371315, 11.4709295 49.0372857, 11.470943 49.0374405, 11.4710092 49.0375659, 11.4710881 49.0376425, 11.4714155 49.0378413, 11.4715969 49.0379798, 11.4716719 49.0380557, 11.471826 49.0382633, 11.4718834 49.0383272, 11.4719372 49.038387, 11.4720877 49.038515, 11.4722426 49.0386129)",,,,yes,
324057049,Neumarkter Straße,residential,False,False,53.778,"LINESTRING (11.4709933 49.0370012, 11.470854 49.0370074, 11.470712 49.0372437, 11.4706597 49.0373775)",,,,,
973449671,Neumarkter Straße,tertiary,False,True,54.748999999999995,"LINESTRING (11.4709933 49.0370012, 11.4710371 49.036916, 11.4711544 49.0367305, 11.4712135 49.0366171, 11.4712137 49.0365743, 11.4711989 49.0365365)",,2,,,
31562987,Hans-Schöpf-Straße,residential,False,False,45.156,"LINESTRING (11.4668348 49.0374862, 11.4668109 49.0375979, 11.466823 49.0378911)",,,,,
27717112,Hans-Schöpf-Straße,residential,False,False,134.922,"LINESTRING (11.466823 49.0378911, 11.4671678 49.0379552, 11.4686059 49.038217)",,,,,
31562987,Hans-Schöpf-Straße,residential,False,True,45.156,"LINESTRING (11.466823 49.0378911, 11.4668109 49.0375979, 11.4668348 49.0374862)",,,,,
32553511,,residential,False,True,11.471,"LINESTRING (11.4791236 49.0369973, 11.4789738 49.0370289)",,,,,
8050444,Hirschberger Straße,tertiary,False,True,74.286,"LINESTRING (11.4692903 49.0366647, 11.4696399 49.0365197, 11.4699194 49.0363424, 11.469993 49.0363009, 11.4700835 49.0362499)",,,EI 21,,
512011723,Hirschberger Straße,tertiary,False,False,29.65,"LINESTRING (11.4692903 49.0366647, 11.4691582 49.0366978, 11.4689103 49.0367598)",,,EI 21,,
644464958,Hirschberger Straße,residential,False,False,188.65800000000002,"LINESTRING (11.4692903 49.0366647, 11.4694436 49.0367997, 11.4697534 49.0370702, 11.4699885 49.0373946, 11.4700667 49.0375028, 11.4702507 49.0378875, 11.4703586 49.0381873)",,,,,
644464958,Hirschberger Straße,residential,False,True,188.658,"LINESTRING (11.4703586 49.0381873, 11.4702507 49.0378875, 11.4700667 49.0375028, 11.4699885 49.0373946, 11.4697534 49.0370702, 11.4694436 49.0367997, 11.4692903 49.0366647)",,,,,
"[509888865, 324057049]","['Neumarkter Straße', 'An der Sulz']",residential,False,False,95.74,"LINESTRING (11.4706597 49.0373775, 11.4707043 49.037446, 11.4708507 49.0375785, 11.4710115 49.0377916, 11.4706638 49.0381021)",,,,,
324057049,Neumarkter Straße,residential,False,True,53.778000000000006,"LINESTRING (11.4706597 49.0373775, 11.470712 49.0372437, 11.470854 49.0370074, 11.4709933 49.0370012)",,,,,
324057089,Neumarkter Straße,residential,False,False,58.362,"LINESTRING (11.4706597 49.0373775, 11.4705632 49.0374437, 11.4703463 49.037853)",,,,,
324057089,Neumarkter Straße,residential,False,True,58.362,"LINESTRING (11.4703463 49.037853, 11.4705632 49.0374437, 11.4706597 49.0373775)",,,,,
8050467,Sandstraße,residential,False,True,80.376,"LINESTRING (11.4692537 49.0315387, 11.4697446 49.0317561, 11.4700799 49.0318994, 11.470144 49.0319579)",,,,,30
"[487000624, 487000627]",Sandstraße,residential,False,False,59.778999999999996,"LINESTRING (11.4692537 49.0315387, 11.4686636 49.0312745, 11.4685766 49.0312355)",,,,,30
37834826,Rosenaustraße,residential,False,True,173.08,"LINESTRING (11.4731205 49.0327774, 11.4730909 49.0327147, 11.4730836 49.0326431, 11.4730948 49.0325832, 11.4731283 49.032525, 11.4731658 49.032472, 11.473431 49.0321589, 11.4735845 49.0319914, 11.4737733 49.0318237, 11.4739181 49.0317027, 11.4741117 49.0315806, 11.4742559 49.031469)",,,,,
644462538,Ringstraße,unclassified,False,False,36.852,"LINESTRING (11.4731205 49.0327774, 11.4729566 49.0328314, 11.4728673 49.0328894, 11.4727483 49.0329918)",,,,,
644462538,Ringstraße,unclassified,False,True,138.13799999999998,"LINESTRING (11.4731205 49.0327774, 11.4732947 49.0327619, 11.4734365 49.0327677, 11.4735942 49.0327979, 11.4741073 49.0329535, 11.4746085 49.03311, 11.4747483 49.0331635, 11.4748498 49.0332171)",,,,,
1188455449,Ringstraße,unclassified,False,False,24.811,"LINESTRING (11.4727483 49.0329918, 11.4725478 49.0331721)",,,,,
644462538,Ringstraße,unclassified,False,True,36.852,"LINESTRING (11.4727483 49.0329918, 11.4728673 49.0328894, 11.4729566 49.0328314, 11.4731205 49.0327774)",,,,,
969268572,Sandstraße,residential,False,False,91.792,"LINESTRING (11.4727483 49.0329918, 11.472205 49.03279, 11.4716617 49.0325749)",,,,,30
1188455449,Ringstraße,unclassified,False,True,24.811,"LINESTRING (11.4725478 49.0331721, 11.4727483 49.0329918)",,,,,
394439650,Bräuhausstraße,unclassified,False,False,32.757999999999996,"LINESTRING (11.4725478 49.0331721, 11.4724753 49.0331491, 11.4724355 49.0331425, 11.4723679 49.0331374, 11.4722543 49.0331413, 11.47211 49.0331556)",,,,,
969268578,Ringstraße,unclassified,False,False,57.736,"LINESTRING (11.4725478 49.0331721, 11.4724818 49.0332466, 11.4721922 49.0335781, 11.4721535 49.0336224)",,,,,
"[969268578, 459636455, 483040889, 1131537588, 987186649]",Ringstraße,unclassified,False,False,307.78000000000003,"LINESTRING (11.4721535 49.0336224, 11.472022 49.0337636, 11.4717518 49.034051, 11.4713168 49.0345102, 11.4712849 49.0345453, 11.4711707 49.034671, 11.4710999 49.0347644, 11.4710084 49.0349323, 11.4709642 49.0350304, 11.4707618 49.0353316, 11.4705774 49.0356027, 11.4704572 49.0357833, 11.4703029 49.036015, 11.4702563 49.0360851)",,2,,,
969268578,Ringstraße,unclassified,False,True,57.736,"LINESTRING (11.4721535 49.0336224, 11.4721922 49.0335781, 11.4724818 49.0332466, 11.4725478 49.0331721)",,,,,
"[8050473, 1119425405]",Poststraße,residential,False,False,189.007,"LINESTRING (11.4721535 49.0336224, 11.4723066 49.0336905, 11.4724856 49.0337748, 11.4725676 49.0337952, 11.4726379 49.0337972, 11.472903 49.0338731, 11.474122 49.0345337, 11.4742495 49.0345953)",,,,,
24036740,,residential,False,True,140.643,"LINESTRING (11.4791062 49.0358698, 11.4787061 49.0360406, 11.4786 49.0360585, 11.4785379 49.0360222, 11.4785093 49.0359741, 11.4784437 49.0358435, 11.4783771 49.0357768, 11.4781789 49.0356769, 11.4779212 49.0355612, 11.4777086 49.0354351)",,,,,
263820839,Föhrenweg,residential,False,False,100.996,"LINESTRING (11.4791062 49.0358698, 11.4791868 49.0358098, 11.4792925 49.03565, 11.4795718 49.035022)",,,,,30
263820839,Föhrenweg,residential,False,True,111.723,"LINESTRING (11.4791062 49.0358698, 11.4791295 49.0359257, 11.4791344 49.0362496, 11.4792587 49.036318, 11.4792993 49.0368338)",,,,,30
263820839,Föhrenweg,residential,False,False,111.723,"LINESTRING (11.4792993 49.0368338, 11.4792587 49.036318, 11.4791344 49.0362496, 11.4791295 49.0359257, 11.4791062 49.0358698)",,,,,30
27741042,Anton-Brems-Straße,living_street,False,False,156.982,"LINESTRING (11.4700667 49.0351257, 11.4699431 49.0349412, 11.4689637 49.03453, 11.4689545 49.0344847, 11.4690509 49.0343778, 11.4690276 49.0343284, 11.4687531 49.0341914)",,,,,
4742334,Eichstätter Straße,tertiary,False,False,74.164,"LINESTRING (11.4703062 49.036229, 11.4704378 49.0362726, 11.4705131 49.0362975, 11.4711358 49.0364903, 11.4711736 49.0365076, 11.4711989 49.0365365)",,2,,,
262987766,,tertiary,True,False,18.335,"LINESTRING (11.4703062 49.036229, 11.4702712 49.0362527, 11.4702264 49.0362677, 11.4701766 49.0362724, 11.4701272 49.0362662, 11.4700835 49.0362499)",roundabout,,,,
27717113,Sichelbergstraße,residential,False,True,63.521,"LINESTRING (11.4674252 49.0386097, 11.468251 49.0387921)",,,,,
27717113,Sichelbergstraße,residential,False,False,78.78399999999999,"LINESTRING (11.4674252 49.0386097, 11.4671825 49.0385561, 11.4670575 49.0387592, 11.4671492 49.0387854, 11.4671927 49.038777, 11.4674252 49.0386097)",,,,,
27717113,Sichelbergstraße,residential,False,True,78.78399999999999,"LINESTRING (11.4674252 49.0386097, 11.4671927 49.038777, 11.4671492 49.0387854, 11.4670575 49.0387592, 11.4671825 49.0385561, 11.4674252 49.0386097)",,,,,
"[685703788, 27741033, 8050460, 165899317]",Kelheimer Straße,primary,False,False,224.322,"LINESTRING (11.4748498 49.0332171, 11.4749592 49.0332688, 11.4751138 49.0333301, 11.4753235 49.0333949, 11.4754949 49.0334485, 11.4756274 49.0334917, 11.4757363 49.033524, 11.4760246 49.0336141, 11.4769628 49.0339073, 11.4774009 49.0340146, 11.4775225 49.0340524, 11.4776082 49.034099)",,"['2', '3']",B 299,yes,
261819370,Hauptstraße,residential,False,True,160.474,"LINESTRING (11.4748498 49.0332171, 11.4748343 49.0333354, 11.4747254 49.033499, 11.4746704 49.0336732, 11.4746104 49.0338131, 11.4745856 49.0339558, 11.4744763 49.0342523, 11.4744227 49.0343477, 11.4742495 49.0345953)",,,,,
644462538,Ringstraße,unclassified,False,False,138.138,"LINESTRING (11.4748498 49.0332171, 11.4747483 49.0331635, 11.4746085 49.03311, 11.4741073 49.0329535, 11.4735942 49.0327979, 11.4734365 49.0327677, 11.4732947 49.0327619, 11.4731205 49.0327774)",,,,,
644462539,Ingolstädter Straße,primary,False,False,113.94099999999999,"LINESTRING (11.4748498 49.0332171, 11.4748544 49.0331305, 11.4748791 49.0330713, 11.4749034 49.0330221, 11.4749811 49.0328991, 11.4750913 49.0327381, 11.4751463 49.0326639, 11.4752702 49.032521, 11.4754726 49.0322876)",,2,B 299,,50
1225417066,,primary,True,False,28.054000000000002,"LINESTRING (11.4737929 49.039756, 11.4737773 49.0397065, 11.4737875 49.0396565, 11.4738223 49.0396115, 11.4738778 49.0395766, 11.4739477 49.0395555)",roundabout,1,B 299,,
"[139668162, 139668163]",,tertiary,False,True,44.522,"LINESTRING (11.4739477 49.0395555, 11.4737476 49.039392, 11.4735871 49.0393253, 11.4735057 49.0392861)",,2,,,
1225417066,,primary,True,False,22.446,"LINESTRING (11.4739477 49.0395555, 11.4740243 49.0395508, 11.4740991 49.0395629, 11.4741635 49.0395905, 11.4742105 49.0396305)",roundabout,1,B 299,,
