osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access
"[843215153, 46963604]",True,"['2', '3']",B 466,Clichystraße,primary,50,False,139.232,"LINESTRING (10.1487948 48.6786994, 10.1491966 48.6786821, 10.1493651 48.678671, 10.1496908 48.6786436, 10.1500384 48.6786111, 10.1502836 48.6785906, 10.1504847 48.6785692, 10.1505232 48.678565, 10.1506763 48.6785485)",,
16973052,False,,,Wagnerstraße,residential,,True,69.956,"LINESTRING (10.1490483 48.6780931, 10.1489401 48.6783375, 10.1488854 48.6784577, 10.1488279 48.6786123, 10.1487948 48.6786994)",,
843940262,True,1,,Schloßstraße,residential,30,False,75.732,"LINESTRING (10.1490483 48.6780931, 10.1484137 48.6779504, 10.1480619 48.6778967)",,
306585791,False,,,Schloßstraße,residential,30,False,42.96,"LINESTRING (10.1480619 48.6778967, 10.1479225 48.6778778, 10.1476575 48.6778385, 10.1474898 48.6778157)",,
843894743,False,,,Leonhardstraße,residential,30,False,50.176,"LINESTRING (10.1471644 48.6792626, 10.1471943 48.6788987, 10.1471977 48.678857, 10.1472008 48.678812)",,
"[132535257, 132535258]",False,,,Leonhardstraße,residential,30,False,76.778,"LINESTRING (10.1472008 48.678812, 10.1472083 48.6787286, 10.1472342 48.6784158, 10.1472439 48.6782985, 10.1472592 48.6781226)",,
843525816,True,2,B 466,Clichystraße,primary,50,False,117.701,"LINESTRING (10.1472008 48.678812, 10.1474071 48.6787965, 10.1478395 48.6787641, 10.1487948 48.6786994)",,
843894743,False,,,Leonhardstraße,residential,30,True,50.176,"LINESTRING (10.1472008 48.678812, 10.1471977 48.678857, 10.1471943 48.6788987, 10.1471644 48.6792626)",,
24754133,False,,,Kastorstraße,residential,30,True,25.874,"LINESTRING (10.1471303 48.6797495, 10.1467783 48.6797382)",,
21863066,False,,,Leonhardstraße,living_street,,True,97.93,"LINESTRING (10.1471303 48.6797495, 10.1471199 48.6798718, 10.1471454 48.6799223, 10.1471387 48.6800803, 10.1470542 48.6801188, 10.1470489 48.6802106, 10.1470275 48.6805976)",,
132544994,False,,,Kastorstraße,residential,30,False,154.97500000000002,"LINESTRING (10.1471303 48.6797495, 10.147796 48.6797703, 10.1482411 48.6797841, 10.1485312 48.6797933, 10.1489822 48.6798218, 10.149141 48.6798373, 10.1492279 48.6798623)",,
132544995,True,,,Leonhardstraße,residential,30,False,54.199,"LINESTRING (10.1471303 48.6797495, 10.1471591 48.6793388, 10.1471614 48.6793061, 10.1471644 48.6792626)",,
21863066,False,,,Leonhardstraße,living_street,,False,97.92999999999998,"LINESTRING (10.1470275 48.6805976, 10.1470489 48.6802106, 10.1470542 48.6801188, 10.1471387 48.6800803, 10.1471454 48.6799223, 10.1471199 48.6798718, 10.1471303 48.6797495)",,
1154556386,False,,,Felsenstraße,residential,30,True,79.977,"LINESTRING (10.1470275 48.6805976, 10.1480131 48.6806351, 10.1481147 48.6806419)",,
"[843894744, 1245186881]",False,,,Leonhardstraße,residential,30,True,49.549,"LINESTRING (10.1470275 48.6805976, 10.1470171 48.680773, 10.1466084 48.680762)",,
132535258,False,,,Leonhardstraße,residential,30,True,18.431,"LINESTRING (10.1474898 48.6778157, 10.1473046 48.6779276)",,
22987482,False,,,Schloßstraße,residential,30,False,98.838,"LINESTRING (10.1474898 48.6778157, 10.1472609 48.6777324, 10.1469799 48.6776407, 10.1467177 48.6774915, 10.146518 48.6773839, 10.1463787 48.6773225)",,
306585791,False,,,Schloßstraße,residential,30,True,42.96,"LINESTRING (10.1474898 48.6778157, 10.1476575 48.6778385, 10.1479225 48.6778778, 10.1480619 48.6778967)",,
22987482,False,,,Schloßstraße,residential,30,False,115.60400000000001,"LINESTRING (10.1463787 48.6773225, 10.1463504 48.6769097, 10.1463263 48.6766637, 10.1463117 48.6762839)",,
22987482,False,,,Schloßstraße,residential,30,True,98.838,"LINESTRING (10.1463787 48.6773225, 10.146518 48.6773839, 10.1467177 48.6774915, 10.1469799 48.6776407, 10.1472609 48.6777324, 10.1474898 48.6778157)",,
22987482,False,,,Schloßstraße,residential,30,False,64.049,"LINESTRING (10.1463117 48.6762839, 10.1462813 48.6759916, 10.1462355 48.6757102)",,
22987482,False,,,Schloßstraße,residential,30,True,115.60400000000001,"LINESTRING (10.1463117 48.6762839, 10.1463263 48.6766637, 10.1463504 48.6769097, 10.1463787 48.6773225)",,
24862698,False,,,Weberstraße,residential,30,False,59.293,"LINESTRING (10.1493547 48.6728056, 10.1501539 48.6727294)",,
132571541,False,,,Im Flügel,residential,30,False,96.35900000000001,"LINESTRING (10.1493547 48.6728056, 10.1494167 48.6729266, 10.149574 48.673199, 10.1496773 48.6733532, 10.1498441 48.6736092)",,
24862700,False,,,Weberstraße,residential,,False,3.162,"LINESTRING (10.1508065 48.6726564, 10.150849 48.6726518)",,
24862699,False,,,Weberstraße,residential,30,True,48.603,"LINESTRING (10.1508065 48.6726564, 10.1505077 48.6726898, 10.1501539 48.6727294)",,
132571540,False,,L 1164,Erchenstraße,secondary,50,False,93.068,"LINESTRING (10.1508065 48.6726564, 10.1508469 48.6728357, 10.1508683 48.6729232, 10.1508793 48.6729685, 10.1508959 48.6730365, 10.1509903 48.6734845)",,
24507460,True,,,Am Wedelgraben,residential,,False,23.676,"LINESTRING (10.1523446 48.6756588, 10.1526601 48.6756148)",,
"[116735683, 843543124, 24507461]",False,,,Grabenstraße,"['residential', 'unclassified']",20,False,272.673,"LINESTRING (10.1523446 48.6756588, 10.1523775 48.6757855, 10.1524348 48.6760354, 10.1524423 48.6760836, 10.15245 48.6761184, 10.1524899 48.6762896, 10.1525058 48.6763623, 10.1526199 48.6768894, 10.1526733 48.6771978, 10.1527377 48.6774226, 10.15275 48.6774657, 10.1528729 48.6777528, 10.1530248 48.6778923, 10.1530717 48.6779343, 10.1531223 48.6779818, 10.1531481 48.6780231)",,
24862146,False,,,August-Lösch-Straße,residential,30,True,121.78600000000002,"LINESTRING (10.1523446 48.6756588, 10.1522785 48.6754234, 10.1522653 48.6753791, 10.1521981 48.6751114, 10.1521895 48.6750755, 10.1521448 48.6749127, 10.1521121 48.6747827, 10.1520911 48.6747098, 10.1520564 48.6746259, 10.1520439 48.6746053, 10.1520278 48.6745856)",,
"[24876304, 24876311]",True,,,"['Hauptstraße', 'Pfluggasse']",living_street,,False,132.683,"LINESTRING (10.1523446 48.6756588, 10.1519676 48.6757082, 10.1514923 48.6757748, 10.1514358 48.6755592, 10.1514287 48.6755138, 10.1514105 48.6754078, 10.1513682 48.6751619)",,
24862701,False,,,Alfred-Bentz-Straße,residential,30,True,47.722,"LINESTRING (10.1509903 48.6734845, 10.1503464 48.6735428)",,
24862703,False,,,Alfred-Bentz-Straße,residential,30,False,54.662,"LINESTRING (10.1509903 48.6734845, 10.1517285 48.673421)",,
132571540,False,,L 1164,Erchenstraße,secondary,50,True,93.068,"LINESTRING (10.1509903 48.6734845, 10.1508959 48.6730365, 10.1508793 48.6729685, 10.1508683 48.6729232, 10.1508469 48.6728357, 10.1508065 48.6726564)",,
673483010,False,,L 1164,Erchenstraße,secondary,50,False,108.372,"LINESTRING (10.1509903 48.6734845, 10.1510816 48.6738892, 10.1511912 48.67445)",,
673483010,False,,L 1164,Erchenstraße,secondary,50,False,2.546,"LINESTRING (10.151214 48.6745224, 10.1512246 48.6745442)",,
673483010,False,,L 1164,Erchenstraße,secondary,50,True,8.231,"LINESTRING (10.151214 48.6745224, 10.151201 48.6744892, 10.1511912 48.67445)",,
24507460,True,,,Am Wedelgraben,residential,,False,69.699,"LINESTRING (10.1526601 48.6756148, 10.1529014 48.6755147, 10.1530553 48.6754511, 10.1534661 48.6752837)",,
24862143,False,,,Am Wedelgraben,living_street,,False,107.26100000000001,"LINESTRING (10.1526601 48.6756148, 10.152688 48.6756612, 10.1527626 48.675711, 10.1528437 48.6757552, 10.1529371 48.6758071, 10.1530529 48.6758531, 10.153224 48.675845, 10.1533146 48.675845, 10.1533566 48.6757845, 10.1534321 48.6756024, 10.1534825 48.6755308, 10.1536006 48.6754715)",,
"[19790117, 215137293, 295076466, 43204085, 43917557, 673544409, 317452122, 317452124]",False,3,,Marienstraße,residential,50,False,124.64799999999997,"LINESTRING (10.1531481 48.6780231, 10.1531843 48.6780759, 10.1532179 48.6781282, 10.153257 48.6781814, 10.1533397 48.6783263, 10.1533705 48.6783843, 10.1533887 48.6784201, 10.1534457 48.6785528, 10.1534742 48.678634, 10.1534928 48.6787094, 10.1535019 48.6787185, 10.1535532 48.6788541, 10.153587 48.6789437, 10.1536105 48.6790058, 10.1536205 48.6790325, 10.1536295 48.6790563, 10.1536428 48.6790915)",,
"[132464466, 59987636]",True,2,B 466,Brenzstraße,primary,50,False,87.849,"LINESTRING (10.1531481 48.6780231, 10.1532846 48.6780008, 10.1535295 48.6779593, 10.1537221 48.6779257, 10.1539143 48.6778938, 10.1540271 48.6778751, 10.1543081 48.6778295)",,
"[116735683, 843543124, 24507461]",False,,,Grabenstraße,"['unclassified', 'residential']",20,True,272.673,"LINESTRING (10.1531481 48.6780231, 10.1531223 48.6779818, 10.1530717 48.6779343, 10.1530248 48.6778923, 10.1528729 48.6777528, 10.15275 48.6774657, 10.1527377 48.6774226, 10.1526733 48.6771978, 10.1526199 48.6768894, 10.1525058 48.6763623, 10.1524899 48.6762896, 10.15245 48.6761184, 10.1524423 48.6760836, 10.1524348 48.6760354, 10.1523775 48.6757855, 10.1523446 48.6756588)",,
24507610,True,,,Im Flügel,residential,30,False,161.09900000000002,"LINESTRING (10.1498441 48.6736092, 10.1500288 48.6738535, 10.1502494 48.6740946, 10.1503321 48.6741787, 10.1506809 48.6745227, 10.1507211 48.6745501, 10.1507907 48.6745787, 10.1508624 48.6745828, 10.1509963 48.6745611, 10.1511341 48.674539, 10.151214 48.6745224)",,
132571541,False,,,Im Flügel,residential,30,True,96.35900000000001,"LINESTRING (10.1498441 48.6736092, 10.1496773 48.6733532, 10.149574 48.673199, 10.1494167 48.6729266, 10.1493547 48.6728056)",,
"[24862701, 964837159]",False,,,Alfred-Bentz-Straße,residential,30,False,37.614,"LINESTRING (10.1498441 48.6736092, 10.1501633 48.673567, 10.1503464 48.6735428)",,
1213771502,False,,,Forststraße,residential,30,True,42.254000000000005,"LINESTRING (10.1588714 48.674096, 10.1588076 48.6740732, 10.1587361 48.6740457, 10.1586878 48.6740182, 10.1586364 48.6739844, 10.1585956 48.673945, 10.1584855 48.6738257)",,
24713854,False,,,Forststraße,residential,30,False,7.766,"LINESTRING (10.1584482 48.6737605, 10.1584668 48.6737993, 10.1584855 48.6738257)",,
24732089,True,,,Bärenstraße,residential,30,False,63.009,"LINESTRING (10.1584482 48.6737605, 10.1583091 48.6737842, 10.1577408 48.673872, 10.1576958 48.6738768, 10.1576601 48.6738739, 10.1576143 48.6738619)",,
24755249,False,,,Kellerstraße,residential,30,False,149.437,"LINESTRING (10.1584482 48.6737605, 10.1584701 48.6737562, 10.1584866 48.6737472, 10.1584967 48.6737339, 10.158504 48.6737158, 10.158541 48.6735714, 10.1585504 48.6734329, 10.1585486 48.6732982, 10.1585128 48.6731615, 10.1584303 48.6729998, 10.1582759 48.672727, 10.1581439 48.6724813)",,
24713854,False,,,Forststraße,residential,30,True,7.766,"LINESTRING (10.1584855 48.6738257, 10.1584668 48.6737993, 10.1584482 48.6737605)",,
1213771502,False,,,Forststraße,residential,30,False,42.254,"LINESTRING (10.1584855 48.6738257, 10.1585956 48.673945, 10.1586364 48.6739844, 10.1586878 48.6740182, 10.1587361 48.6740457, 10.1588076 48.6740732, 10.1588714 48.674096)",,
24755249,False,,,Kellerstraße,residential,30,True,11.234,"LINESTRING (10.1580927 48.6723861, 10.1581439 48.6724813)",,
24862143,False,,,Am Wedelgraben,living_street,,True,107.261,"LINESTRING (10.1536006 48.6754715, 10.1534825 48.6755308, 10.1534321 48.6756024, 10.1533566 48.6757845, 10.1533146 48.675845, 10.153224 48.675845, 10.1530529 48.6758531, 10.1529371 48.6758071, 10.1528437 48.6757552, 10.1527626 48.675711, 10.152688 48.6756612, 10.1526601 48.6756148)",,
24862144,True,,,Helmut-Bornefeld-Straße,living_street,,False,23.142999999999997,"LINESTRING (10.1536006 48.6754715, 10.1535392 48.6754002, 10.1534864 48.675316, 10.1534661 48.6752837)",,
43918508,True,,L 1164,St. Pöltener Straße,secondary,50,False,3.027,"LINESTRING (10.1537486 48.6743555, 10.1537081 48.6743606)",,
24862142,False,,,Rosenstraße,residential,30,False,80.76299999999999,"LINESTRING (10.1537318 48.6750496, 10.1539628 48.6751, 10.1541364 48.6751017, 10.1543385 48.6750788, 10.1543881 48.6750744, 10.1545519 48.675059, 10.1548105 48.6750293)",,
132569951,True,,,Am Wedelgraben,residential,,False,78.265,"LINESTRING (10.1537318 48.6750496, 10.1537728 48.6749601, 10.1537917 48.6747808, 10.1538014 48.6745064, 10.153798 48.674463, 10.1537874 48.6744255, 10.1537746 48.6744024, 10.1537486 48.6743555)",,
24862141,False,,,Helmut-Bornefeld-Straße,residential,30,True,110.56000000000002,"LINESTRING (10.1538561 48.6757119, 10.1538649 48.6757537, 10.1538665 48.6757614, 10.1538795 48.675823, 10.153887 48.675859, 10.1539117 48.6759776, 10.1539296 48.6760647, 10.1539307 48.6760703, 10.1539657 48.676241, 10.1539956 48.6763917, 10.1540468 48.6766706, 10.1540522 48.6766977)",,
24862144,True,,,Helmut-Bornefeld-Straße,living_street,,False,39.231,"LINESTRING (10.1538561 48.6757119, 10.1538322 48.6755984, 10.153815 48.675517, 10.1537655 48.6754987, 10.1537156 48.6754814, 10.1536526 48.6754854, 10.1536219 48.6754847, 10.1536006 48.6754715)",,
132569951,True,,,Am Wedelgraben,residential,,False,33.124,"LINESTRING (10.1534661 48.6752837, 10.1536359 48.6751773, 10.1537114 48.6750923, 10.1537318 48.6750496)",,
962571005,False,,,Paul-Wulz-Straße,residential,,False,6.741,"LINESTRING (10.1537081 48.6743606, 10.153694 48.6743007)",,
43918508,True,,L 1164,St. Pöltener Straße,secondary,50,False,125.88999999999999,"LINESTRING (10.1537081 48.6743606, 10.1534507 48.6743958, 10.1533243 48.6744131, 10.1529838 48.6744603, 10.1527849 48.6744865, 10.1527257 48.6744942, 10.1520278 48.6745856)",,
24862694,False,,,Paul-Wulz-Straße,residential,,True,68.935,"LINESTRING (10.1535489 48.6736882, 10.153694 48.6743007)",,
24862698,False,,,Weberstraße,residential,30,True,59.293,"LINESTRING (10.1501539 48.6727294, 10.1493547 48.6728056)",,
24862704,False,,,Degenhardstraße,residential,30,True,91.544,"LINESTRING (10.1501539 48.6727294, 10.1503464 48.6735428)",,
24862699,False,,,Weberstraße,residential,30,False,48.603,"LINESTRING (10.1501539 48.6727294, 10.1505077 48.6726898, 10.1508065 48.6726564)",,
24862701,False,,,Alfred-Bentz-Straße,residential,30,False,47.722,"LINESTRING (10.1503464 48.6735428, 10.1509903 48.6734845)",,
24862704,False,,,Degenhardstraße,residential,30,False,91.544,"LINESTRING (10.1503464 48.6735428, 10.1501539 48.6727294)",,
"[24862701, 964837159]",False,,,Alfred-Bentz-Straße,residential,30,True,37.614,"LINESTRING (10.1503464 48.6735428, 10.1501633 48.673567, 10.1498441 48.6736092)",,
24863238,False,,,Ludwig-Lang-Straße,residential,30,False,146.99,"LINESTRING (10.1565465 48.6740436, 10.156561 48.6740984, 10.1565712 48.6741371, 10.1565995 48.6741932, 10.1566412 48.674244, 10.1568287 48.6744759, 10.1572888 48.6749848, 10.1573149 48.6750202, 10.1573432 48.6750677, 10.157365 48.6751166, 10.1573972 48.6752277)",,
