osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,bridge
"[72613417, 235253455]",,Gewerbestraße,unclassified,50,False,"[False, True]",244.30600000000004,"LINESTRING (8.5211498 50.678998, 8.5211002 50.6789373, 8.5210076 50.6788899, 8.5197258 50.6783447, 8.5194683 50.6781407, 8.5192403 50.6778512, 8.5189935 50.6774693, 8.5189452 50.677398)",,,yes
62313849,,Eulenweg,residential,,False,True,23.295,"LINESTRING (8.5222592 50.6770302, 8.5225881 50.677009)",,,
92522126,,Zu den Linden,residential,30,False,True,28.448,"LINESTRING (8.5222592 50.6770302, 8.5223457 50.6767803)",,,
"[92522126, 39518967]",,Zu den Linden,residential,30,False,False,75.137,"LINESTRING (8.5222592 50.6770302, 8.5221316 50.6773708, 8.5219425 50.6776736)",,,
65656177,,Jahnstraße,residential,50,False,False,90.709,"LINESTRING (8.5292149 50.6742813, 8.5295867 50.6735003)",,,
65656177,,Jahnstraße,residential,50,False,True,59.568,"LINESTRING (8.5292149 50.6742813, 8.5289805 50.674796)",,,
121747831,,Jahnstraße,residential,50,False,False,179.108,"LINESTRING (8.5292149 50.6742813, 8.5303015 50.6743209, 8.5317533 50.674363)",,,
121747831,,Jahnstraße,residential,50,False,True,179.108,"LINESTRING (8.5317533 50.674363, 8.5303015 50.6743209, 8.5292149 50.6742813)",,,
62324183,,Grüner Weg,residential,50,False,False,91.716,"LINESTRING (8.5201134 50.673672, 8.5196746 50.6737245, 8.5188375 50.6738347)",,,
62324183,,Grüner Weg,residential,50,False,True,175.927,"LINESTRING (8.5201134 50.673672, 8.5209677 50.673609, 8.5217905 50.6735473, 8.5225984 50.6735525)",,,
"[39518969, 62313834]",,Zu den Linden,residential,30,False,"[False, True]",119.72,"LINESTRING (8.5237905 50.6758051, 8.5241022 50.6755645, 8.5242837 50.6754021, 8.5245084 50.6751842, 8.5248049 50.6749426)",,,
"[62313834, 92522126]",,Zu den Linden,residential,30,False,"[False, True]",86.508,"LINESTRING (8.5237905 50.6758051, 8.5234578 50.6759862, 8.5232773 50.6760742, 8.5228081 50.6762695)",,,
"[65656160, 170744262]",,Erbsengasse,residential,30,False,True,156.612,"LINESTRING (8.5237905 50.6758051, 8.5235826 50.6756633, 8.523362 50.6755999, 8.5235198 50.6753684, 8.5238129 50.6751485, 8.5241453 50.674983, 8.5243119 50.6748555, 8.5243933 50.6747843)",,,
62313844,,Drosselweg,residential,30,False,True,22.251,"LINESTRING (8.5264091 50.6790639, 8.5266867 50.6789685)",,,
62313844,,Drosselweg,residential,30,False,False,69.967,"LINESTRING (8.5264091 50.6790639, 8.5263222 50.6791208, 8.5262479 50.6791953, 8.5262581 50.6793254, 8.5263632 50.6796503)",,,
62313847,,Meisenweg,residential,30,False,True,177.512,"LINESTRING (8.5264091 50.6790639, 8.5263013 50.6790284, 8.5261463 50.6790284, 8.5249343 50.6790636, 8.5248525 50.6790891, 8.5248029 50.6796829)",,,
"[72613417, 235253455]",,Gewerbestraße,unclassified,50,False,"[False, True]",244.306,"LINESTRING (8.5189452 50.677398, 8.5189935 50.6774693, 8.5192403 50.6778512, 8.5194683 50.6781407, 8.5197258 50.6783447, 8.5210076 50.6788899, 8.5211002 50.6789373, 8.5211498 50.678998)",,,yes
142378373,L 3376,Grabenstraße,secondary,50,False,False,62.878,"LINESTRING (8.5260057 50.6749398, 8.5256875 50.6748154, 8.525256 50.6746333)",,,
142378373,L 3376,Grabenstraße,secondary,50,False,True,110.887,"LINESTRING (8.5260057 50.6749398, 8.5263251 50.6750645, 8.5267026 50.6751888, 8.5267307 50.6751942, 8.5268276 50.675213, 8.5272442 50.6750954, 8.527354 50.6750705, 8.5274218 50.6750603)",,,
316585770,,Grabenstraße,residential,,False,True,64.292,"LINESTRING (8.5260057 50.6749398, 8.5257986 50.6749542, 8.5256151 50.6749838, 8.5255036 50.6750526, 8.5253657 50.6752627)",,,
316585770,,Grabenstraße,residential,,False,False,64.292,"LINESTRING (8.5253657 50.6752627, 8.5255036 50.6750526, 8.5256151 50.6749838, 8.5257986 50.6749542, 8.5260057 50.6749398)",,,
316585767,,,residential,,False,False,81.37,"LINESTRING (8.5212581 50.675485, 8.5205363 50.6749138)",,,
448832678,,Seifer Weg,residential,,False,True,71.923,"LINESTRING (8.521323 50.6745017, 8.5205363 50.6749138)",,,
"[62324169, 448832678]",,Seifer Weg,residential,,False,False,138.65200000000002,"LINESTRING (8.521323 50.6745017, 8.521403 50.6744491, 8.5224186 50.673695, 8.5225984 50.6735525)",,,
28286099,L 3376,Grabenstraße,secondary,50,False,False,5.714,"LINESTRING (8.5275026 50.6750646, 8.5274218 50.6750603)",,,
28286099,L 3376,Grabenstraße,secondary,50,False,True,66.768,"LINESTRING (8.5275026 50.6750646, 8.5276284 50.6750701, 8.5277574 50.6750947, 8.5279698 50.6751491, 8.5281891 50.6752039, 8.5283302 50.6752332, 8.5284035 50.6752356)",,,
62313823,,Am Berg,residential,,False,True,36.971000000000004,"LINESTRING (8.5275026 50.6750646, 8.5274975 50.6750891, 8.5274888 50.6751049, 8.5274772 50.6751133, 8.5274497 50.675124, 8.5270986 50.6752574)",,,
