osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,lanes,ref,junction
38424114,Schloßfeldstraße,residential,30,False,True,71.887,"LINESTRING (11.6682353 48.2278736, 11.6682184 48.227819, 11.6680388 48.2272405)",,,,,
8052602,Krausstraße,residential,30,False,True,98.283,"LINESTRING (11.6673898 48.2204294, 11.667673 48.2212929)",,,,,
8052901,Wasserturmstraße,residential,30,False,False,112.593,"LINESTRING (11.6673898 48.2204294, 11.6660269 48.2205854, 11.6658911 48.220597)",,,,,
8052901,Wasserturmstraße,residential,30,False,True,158.537,"LINESTRING (11.6673898 48.2204294, 11.6679182 48.2203636, 11.6684933 48.220292, 11.6690332 48.2202248, 11.6694933 48.2201675)",,,,,
8052901,Wasserturmstraße,residential,30,False,False,95.958,"LINESTRING (11.674163 48.2200154, 11.6740969 48.2200171, 11.6740045 48.2200194, 11.6736588 48.2200206, 11.6728679 48.2200225)",,,,,
8089741,Dorfstraße,residential,30,True,False,9.83,"LINESTRING (11.674163 48.2200154, 11.6741594 48.219986, 11.6741755 48.2199586, 11.674208 48.2199386)",,,1,,roundabout
8052901,Wasserturmstraße,residential,30,False,False,166.039,"LINESTRING (11.6717011 48.2199108, 11.6715569 48.2199281, 11.6694933 48.2201675)",,,,,
8052901,Wasserturmstraße,residential,30,False,True,87.41499999999999,"LINESTRING (11.6717011 48.2199108, 11.6725588 48.2200082, 11.6728679 48.2200225)",,,,,
41875002,Hauptstraße,residential,30,False,True,96.06700000000001,"LINESTRING (11.6717011 48.2199108, 11.6722101 48.2204745, 11.6723865 48.2206438)",,,,,
8052895,An der Isarau,residential,30,False,False,66.969,"LINESTRING (11.6674386 48.225402, 11.6665495 48.225511)",,,,,
8052906,Unterföhringer Straße,residential,30,False,False,48.104,"LINESTRING (11.6674386 48.225402, 11.6670936 48.2250355)",,,,,
8052895,An der Isarau,residential,30,False,True,191.497,"LINESTRING (11.6674386 48.225402, 11.6680744 48.2253294, 11.6686649 48.2252613, 11.6690878 48.2252171, 11.6691603 48.2252095, 11.6699894 48.2251229)",,,,,
38424114,Schloßfeldstraße,residential,30,False,False,119.06800000000001,"LINESTRING (11.6674386 48.225402, 11.6674355 48.2257255, 11.6674794 48.2259739, 11.6676475 48.2264583)",,,,,
8052895,An der Isarau,residential,30,False,True,13.586,"LINESTRING (11.6648522 48.2257905, 11.6649543 48.225689)",,,,,
8052896,Lindenstraße,residential,30,False,False,52.699,"LINESTRING (11.6648522 48.2257905, 11.6650264 48.22625)",,,,,
8092018,Lindenstraße,residential,,False,False,48.473,"LINESTRING (11.665687 48.2272604, 11.6650904 48.2274395)",,,,,
146638237,Lindenstraße,residential,30,False,False,7.352,"LINESTRING (11.665687 48.2272604, 11.6657318 48.2273194)",,,,,
146638237,Lindenstraße,residential,30,False,True,79.36099999999999,"LINESTRING (11.665687 48.2272604, 11.6654695 48.2269332, 11.6652408 48.2266116)",,,,,
8052899,Am Englischen Garten,residential,30,False,False,29.658,"LINESTRING (11.6704684 48.2281742, 11.6704848 48.2279077)",,,,,
8052899,Am Englischen Garten,residential,30,False,True,29.658,"LINESTRING (11.6704848 48.2279077, 11.6704684 48.2281742)",,,,,
8052899,Am Englischen Garten,residential,30,False,False,104.638,"LINESTRING (11.6704848 48.2279077, 11.6704933 48.22786, 11.6705038 48.2276945, 11.6704975 48.2273353, 11.6704713 48.2271001, 11.6704897 48.2270454, 11.6705467 48.2269793)",,,,,
8052907,Eckherstraße,residential,30,False,True,166.67399999999998,"LINESTRING (11.6704848 48.2279077, 11.6698749 48.2278995, 11.6682353 48.2278736)",,,,,
8052895,An der Isarau,residential,30,False,False,191.49699999999999,"LINESTRING (11.6699894 48.2251229, 11.6691603 48.2252095, 11.6690878 48.2252171, 11.6686649 48.2252613, 11.6680744 48.2253294, 11.6674386 48.225402)",,,,,
8052895,An der Isarau,residential,30,False,True,65.45400000000001,"LINESTRING (11.6699894 48.2251229, 11.6707185 48.2250416, 11.6708613 48.2250276)",,,,,
8052899,Am Englischen Garten,residential,30,False,True,113.22900000000001,"LINESTRING (11.6699894 48.2251229, 11.6700715 48.2253914, 11.6702075 48.2258028, 11.6702301 48.2258647, 11.6703106 48.2261184)",,,,,
8090519,Dorfstraße,residential,30,False,False,47.195,"LINESTRING (11.6728653 48.2213849, 11.6730641 48.221051, 11.673119 48.220997)",,,,,
41875002,Hauptstraße,residential,30,False,False,90.787,"LINESTRING (11.6728653 48.2213849, 11.6726508 48.221145, 11.6725597 48.2208523, 11.6723865 48.2206438)",,,,,
146630992,Hauptstraße,residential,30,False,True,19.115000000000002,"LINESTRING (11.6728653 48.2213849, 11.6728533 48.2214127, 11.6728251 48.2214815, 11.672794 48.2215501)",,,,,
8101154,Doktor-Schmitt-Straße,residential,30,False,False,52.282,"LINESTRING (11.6774581 48.2249547, 11.6768584 48.2252026)",,,,,
128197614,Bahnhofstraße,residential,30,False,True,48.402,"LINESTRING (11.6774581 48.2249547, 11.6768175 48.224869)",,,,,
8101154,Doktor-Schmitt-Straße,residential,30,False,True,52.282,"LINESTRING (11.6768584 48.2252026, 11.6774581 48.2249547)",,,,,
"[17943313, 362476749]",Doktor-Schmitt-Straße,residential,30,False,True,225.015,"LINESTRING (11.6768584 48.2252026, 11.6768048 48.2254195, 11.6767337 48.2256666, 11.676689 48.2258195, 11.6766498 48.2259733, 11.6766375 48.2260218, 11.6765446 48.2263721, 11.6765213 48.2264598, 11.6763317 48.2271401, 11.6763168 48.2271937)",,,,,
419644387,Doktor-Schmitt-Straße,residential,30,False,False,37.418,"LINESTRING (11.6768584 48.2252026, 11.6768494 48.2249471, 11.6768175 48.224869)",,,,,
8081052,Gottfried-Ziegler-Straße,residential,30,False,False,202.07399999999998,"LINESTRING (11.6750263 48.2263929, 11.675174 48.2259963, 11.6752542 48.2257666, 11.6753535 48.2254821, 11.6755156 48.2250179, 11.6754986 48.2248474, 11.6753852 48.224723, 11.6753376 48.2246412)",,,,,
"[40269250, 40269251, 40269276]",Kirchplatz,living_street,,False,False,85.095,"LINESTRING (11.6750263 48.2263929, 11.6744827 48.2263094, 11.6742091 48.2262879, 11.6740672 48.2262924, 11.6740297 48.2262992, 11.6739608 48.2263181, 11.6739045 48.2263318)",yes,,,,
"[40269275, 40269276, 8170311]",Kirchplatz,living_street,,False,True,92.459,"LINESTRING (11.6750263 48.2263929, 11.6751276 48.2264449, 11.6751723 48.2264776, 11.675214 48.226508, 11.6752776 48.2265687, 11.6753251 48.226781, 11.675374 48.2271518)",yes,,,,
"[40269275, 40269276, 8170311]",Kirchplatz,living_street,,False,False,92.45899999999999,"LINESTRING (11.675374 48.2271518, 11.6753251 48.226781, 11.6752776 48.2265687, 11.675214 48.226508, 11.6751723 48.2264776, 11.6751276 48.2264449, 11.6750263 48.2263929)",yes,,,,
40269287,Kirchplatz,living_street,,False,False,70.00500000000001,"LINESTRING (11.675374 48.2271518, 11.6762258 48.2271864, 11.6763168 48.2271937)",,,,,
"[40269288, 8081047, 40269287]",Kirchplatz,living_street,,False,True,73.43400000000001,"LINESTRING (11.675374 48.2271518, 11.6748803 48.2271413, 11.6747887 48.2271394, 11.6747527 48.2271392, 11.6744792 48.2271352, 11.6744463 48.2271348, 11.6743831 48.2271332)",yes,,,,
42047367,Dorfstraße,residential,30,True,False,9.454,"LINESTRING (11.6743227 48.2199469, 11.6743474 48.21997, 11.6743551 48.2199979, 11.6743445 48.2200253)",,,,,roundabout
8170313,Dorfstraße,residential,,False,False,65.751,"LINESTRING (11.6743445 48.2200253, 11.6743919 48.2200447, 11.6750953 48.2203406)",,,,,
42047367,Dorfstraße,residential,30,True,False,9.423,"LINESTRING (11.6743445 48.2200253, 11.6743176 48.2200471, 11.6742794 48.2200594, 11.674237 48.2200598)",,,,,roundabout
8089741,Dorfstraße,residential,30,True,False,9.071,"LINESTRING (11.674208 48.2199386, 11.6742469 48.2199303, 11.6742874 48.2199332, 11.6743227 48.2199469)",,,1,,roundabout
8089741,Dorfstraße,residential,30,True,False,7.697000000000001,"LINESTRING (11.674237 48.2200598, 11.6742048 48.2200513, 11.6741791 48.2200358, 11.674163 48.2200154)",,,1,,roundabout
"[467648220, 39857646]",Dorfstraße,residential,"['50', '30']",False,True,87.025,"LINESTRING (11.674237 48.2200598, 11.6742087 48.220096, 11.6741625 48.2201549, 11.6741111 48.2202212, 11.674072 48.2202793, 11.6739325 48.220474, 11.6738142 48.2206281, 11.6737426 48.2206887, 11.6736606 48.2207342)",,,,,
8170313,Dorfstraße,residential,,False,True,65.751,"LINESTRING (11.6750953 48.2203406, 11.6743919 48.2200447, 11.6743445 48.2200253)",,,,,
8052901,Wasserturmstraße,residential,30,False,False,87.41499999999999,"LINESTRING (11.6728679 48.2200225, 11.6725588 48.2200082, 11.6717011 48.2199108)",,,,,
8052901,Wasserturmstraße,residential,30,False,True,95.95799999999998,"LINESTRING (11.6728679 48.2200225, 11.6736588 48.2200206, 11.6740045 48.2200194, 11.6740969 48.2200171, 11.674163 48.2200154)",,,,,
9938814,Aubingerstraße,residential,30,False,True,112.915,"LINESTRING (11.6728679 48.2200225, 11.6728881 48.2200743, 11.6729012 48.2205548, 11.6730273 48.2209507, 11.673119 48.220997)",,,,,
8091993,Kolomanstraße,residential,30,False,True,86.382,"LINESTRING (11.6697643 48.2210394, 11.6686171 48.2211783)",,,,,
169140377,Reisingerstraße,residential,30,False,True,99.008,"LINESTRING (11.6697643 48.2210394, 11.6694933 48.2201675)",,,,,
8091993,Kolomanstraße,residential,30,False,False,200.0,"LINESTRING (11.6697643 48.2210394, 11.6701968 48.2209895, 11.670744 48.2209283, 11.6714672 48.2208429, 11.6719693 48.2207675, 11.6723865 48.2206438)",,,,,
169140377,Reisingerstraße,residential,30,False,False,159.88500000000002,"LINESTRING (11.6697643 48.2210394, 11.6698516 48.2213791, 11.670034 48.2220892, 11.6701187 48.2224187, 11.6701289 48.2224566)",,,,,
8091993,Kolomanstraße,residential,30,False,False,86.382,"LINESTRING (11.6686171 48.2211783, 11.6697643 48.2210394)",,,,,
8091993,Kolomanstraße,residential,30,False,True,71.095,"LINESTRING (11.6686171 48.2211783, 11.6684094 48.221203, 11.667673 48.2212929)",,,,,
8091994,Zweigstraße,residential,30,False,False,239.575,"LINESTRING (11.6686171 48.2211783, 11.6687792 48.2221878, 11.6688211 48.2223833, 11.6688631 48.2224467, 11.6689155 48.2224848, 11.6689749 48.2225077, 11.6690362 48.2225217, 11.669117 48.222527, 11.6701289 48.2224566)",,,,,
8091994,Zweigstraße,residential,30,False,True,239.575,"LINESTRING (11.6701289 48.2224566, 11.669117 48.222527, 11.6690362 48.2225217, 11.6689749 48.2225077, 11.6689155 48.2224848, 11.6688631 48.2224467, 11.6688211 48.2223833, 11.6687792 48.2221878, 11.6686171 48.2211783)",,,,,
169140377,Reisingerstraße,residential,30,False,False,90.231,"LINESTRING (11.6701289 48.2224566, 11.6701973 48.2226246, 11.6704492 48.2232395)",,,,,
169140377,Reisingerstraße,residential,30,False,True,159.885,"LINESTRING (11.6701289 48.2224566, 11.6701187 48.2224187, 11.670034 48.2220892, 11.6698516 48.2213791, 11.6697643 48.2210394)",,,,,
8091995,Moarstraße,residential,30,False,False,81.73,"LINESTRING (11.6712828 48.2231896, 11.6723853 48.2231626)",,,,,
8091995,Moarstraße,residential,30,False,True,62.003,"LINESTRING (11.6712828 48.2231896, 11.6704492 48.2232395)",,,,,
8091996,Moaranger,residential,30,False,False,62.757000000000005,"LINESTRING (11.6712828 48.2231896, 11.6712711 48.222946, 11.6712657 48.2228328, 11.6712619 48.2227526, 11.6712558 48.2226255)",,,,,
8091995,Moarstraße,residential,30,False,False,62.003,"LINESTRING (11.6704492 48.2232395, 11.6712828 48.2231896)",,,,,
8091995,Moarstraße,residential,30,False,True,129.309,"LINESTRING (11.6704492 48.2232395, 11.6692606 48.2232152, 11.6688585 48.2232135, 11.6687043 48.2232153)",,,,,
169140377,Reisingerstraße,residential,30,False,False,115.96,"LINESTRING (11.6704492 48.2232395, 11.6703349 48.2237542, 11.6701787 48.2240005, 11.6699545 48.2241474, 11.6699056 48.2241794)",,,,,
169140377,Reisingerstraße,residential,30,False,True,90.231,"LINESTRING (11.6704492 48.2232395, 11.6701973 48.2226246, 11.6701289 48.2224566)",,,,,
169140377,Reisingerstraße,residential,30,False,False,99.008,"LINESTRING (11.6694933 48.2201675, 11.6697643 48.2210394)",,,,,
8052901,Wasserturmstraße,residential,30,False,False,158.53699999999998,"LINESTRING (11.6694933 48.2201675, 11.6690332 48.2202248, 11.6684933 48.220292, 11.6679182 48.2203636, 11.6673898 48.2204294)",,,,,
8052901,Wasserturmstraße,residential,30,False,True,166.039,"LINESTRING (11.6694933 48.2201675, 11.6715569 48.2199281, 11.6717011 48.2199108)",,,,,
"[111516456, 283261346]",Münchener Straße,secondary,50,False,False,118.632,"LINESTRING (11.6699056 48.2241794, 11.670114 48.2243525, 11.670232 48.2244435, 11.6705006 48.2246338, 11.6707063 48.2248153, 11.6707713 48.2249043, 11.6708613 48.2250276)",,,"['2', '3']",M 13,
111516456,Münchener Straße,secondary,50,False,True,139.773,"LINESTRING (11.6699056 48.2241794, 11.6697557 48.22403, 11.6696236 48.2239059, 11.6694492 48.223742, 11.669131 48.2235065, 11.6690315 48.223428, 11.6688617 48.2233226, 11.6687043 48.2232153)",,,2,M 13,
169140377,Reisingerstraße,residential,30,False,True,115.96000000000001,"LINESTRING (11.6699056 48.2241794, 11.6699545 48.2241474, 11.6701787 48.2240005, 11.6703349 48.2237542, 11.6704492 48.2232395)",,,,,
8091993,Kolomanstraße,residential,30,False,True,200.0,"LINESTRING (11.6723865 48.2206438, 11.6719693 48.2207675, 11.6714672 48.2208429, 11.670744 48.2209283, 11.6701968 48.2209895, 11.6697643 48.2210394)",,,,,
41875002,Hauptstraße,residential,30,False,False,96.06700000000001,"LINESTRING (11.6723865 48.2206438, 11.6722101 48.2204745, 11.6717011 48.2199108)",,,,,
41875002,Hauptstraße,residential,30,False,True,90.78699999999999,"LINESTRING (11.6723865 48.2206438, 11.6725597 48.2208523, 11.6726508 48.221145, 11.6728653 48.2213849)",,,,,
8052602,Krausstraße,residential,30,False,False,98.283,"LINESTRING (11.667673 48.2212929, 11.6673898 48.2204294)",,,,,
8052602,Krausstraße,residential,30,False,True,81.94399999999999,"LINESTRING (11.667673 48.2212929, 11.6678409 48.2218326, 11.6678126 48.2219281, 11.6677487 48.2220056)",,,,,
